代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,14365145.837499999000
真實報酬,4365145.837499998500

夏普值報酬,0.427814583750
夏普值風險,0.116785013758
夏普值,3.663266115939

預期報酬,17543.378662286559
風險,419439.375354446700
起點值,0.041825779107
找到最佳解世代,2958
找到最佳解實驗#,2
找到最佳解次數,47

投資組合檔數,4
2308(12),2603(28),2912(40),8046(47),
FS( 67 ),2677098.427999999400,3034993.708000000100,2478931.719500001100,2744395.974250000000,10935419.829750001000
FS( 68 ),2635841.799999999300,3020338.843999999600,2446685.045250000400,2679613.909000000500,10782479.598250000000
FS( 69 ),2652418.123749999300,3042321.139999999700,2475666.233500000600,2658109.489000000100,10828514.986250000000
FS( 70 ),2704357.271499999300,3058807.862000000200,2482197.205500000600,2841703.474750000100,11087065.813749999000
FS( 71 ),2723512.134499999700,3073462.725999999800,2475666.233500000600,2820199.054750000100,11092840.148750000000
FS( 72 ),2772504.380249999500,3058807.862000000200,2478931.719500001100,2766169.199500000100,11076413.161250001000
FS( 73 ),2758874.958499999700,2981869.825999999900,2491993.663500000700,2722891.554250000000,10955630.002250001000
FS( 74 ),2827390.429999999700,2875622.061999999900,2488728.177500000200,2712139.344250000100,10903880.013750000000
FS( 75 ),2786133.801999999200,2936073.375999999700,2514443.879750000800,2733643.764250000500,10970294.822000001000
FS( 76 ),2758874.958499999700,2928745.943999999700,2507912.907750000200,2712139.344250000100,10907673.154500000000
FS( 77 ),2758874.958499999700,2921418.512000000100,2527505.823750000900,2701387.134250000100,10909186.428500000000
FS( 78 ),2786133.801999999200,2904931.789999999600,2559752.498000000100,2733643.764250000500,10984461.854249999000
FS( 79 ),2799763.223749999400,2882949.493999999500,2576079.928000000300,2744395.974250000000,11003188.619999999000
FS( 80 ),2772504.380249999500,2859135.339999999900,2576079.928000000300,2744395.974250000000,10952115.622499999000
FS( 81 ),2758874.958499999700,2875622.061999999900,2582610.900000000400,2776921.409499999600,10994029.330000000000
FS( 82 ),2742666.997499998700,2943400.808000000200,2569548.956000000700,2809178.039500000000,11064794.800999999000
FS( 83 ),2750770.977999999200,2981869.825999999900,2576079.928000000300,2873960.104749999900,11182680.836750001000
FS( 84 ),2750770.977999999200,2981869.825999999900,2589141.872000000400,2841703.474750000100,11163486.150750000000
FS( 85 ),2750770.977999999200,2936073.375999999700,2556487.012000000600,2787673.619500000000,11031004.985499999000
FS( 86 ),2799763.223749999400,2936073.375999999700,2585876.386000000400,2809178.039500000000,11130891.025249999000
FS( 87 ),2827390.429999999700,2974542.393999999400,2601795.630250000400,2787673.619500000000,11191402.073750000000
FS( 88 ),2854649.273499999200,2890276.926000000000,2608326.602250000500,2776921.409499999600,11130174.211250000000
FS( 89 ),2854649.273499999200,2875622.061999999900,2770376.345000000700,2884981.120000000100,11385628.800500002000
FS( 90 ),2841019.851749999400,3058807.862000000200,2715271.268749999800,2917237.750000000000,11532336.732499998000
FS( 91 ),2827390.429999999700,3005683.980000000000,2763845.373000000100,2906485.540000000000,11503405.322999999000
FS( 92 ),2772504.380249999500,2974542.393999999400,2725067.726750000800,2820199.054750000100,11292313.555750001000
FS( 93 ),2868278.695249999400,2950728.239999999800,2760579.887000000600,2852455.684750000500,11432042.506999999000
FS( 94 ),2841019.851749999400,2967214.962000000300,2740986.971000000800,2982019.815250000500,11531241.600000000000
FS( 95 ),2813392.645499999600,2943400.808000000200,2718536.754750000800,2917237.750000000000,11392567.958250001000
FS( 96 ),2786133.801999999200,2914091.079999999600,2731598.698750000900,2938742.169999999900,11370565.750750000000
FS( 97 ),2841019.851749999400,2950728.239999999800,2760579.887000000600,2960515.395250000100,11512843.374000000000
FS( 98 ),2881908.116999999200,2936073.375999999700,2815684.963250001000,2971267.605250000000,11604934.061500002000
FS( 99 ),2881908.116999999200,2897604.358000000000,2906302.199750000600,2960515.395250000100,11646330.070000000000
FS( 100 ),2881908.116999999200,2882949.493999999500,2896505.741750000500,2906485.540000000000,11567848.892749999000
FS( 101 ),2881908.116999999200,3080790.158000000300,2925895.115750000300,2873960.104749999900,11762553.495500000000
FS( 102 ),2841019.851749999400,3066135.293999999300,2828746.907250000200,2960515.395250000100,11696417.448249999000
FS( 103 ),2786133.801999999200,3005683.980000000000,2802623.019250000400,3165613.801000000400,11760054.602250000000
FS( 104 ),2704357.271499999300,2897604.358000000000,2776907.317000000300,3046801.880500000000,11425670.827000000000
FS( 105 ),2677098.427999999400,2859135.339999999900,2783438.289000000300,3003524.235250000400,11323196.292250000000
FS( 106 ),2717986.693249999100,2921418.512000000100,2721802.240750000300,3133088.365749999900,11494295.811749998000
FS( 107 ),2682255.506499999200,2904931.789999999600,2780172.803000000300,3046801.880500000000,11414161.980000000000
FS( 108 ),2758874.958499999700,2822498.179999999700,2796092.047250000300,2982019.815250000500,11359485.001000000000
FS( 109 ),2745245.536750000000,2882949.493999999500,2773641.831000000700,3046801.880500000000,11448638.742249999000
FS( 110 ),2772504.380249999500,3020338.843999999600,2783438.289000000300,3046801.880500000000,11623083.393749999000
FS( 111 ),2799763.223749999400,3027666.276000000100,2783438.289000000300,3025297.460500000000,11636165.249250000000
FS( 112 ),2772504.380249999500,2890276.926000000000,2847931.637500000200,2982019.815250000500,11492732.759000000000
FS( 113 ),2786133.801999999200,2868294.629999999900,2909567.685750000600,3003524.235250000400,11567520.353000000000
FS( 114 ),2758874.958499999700,2868294.629999999900,2912833.171750000200,3068306.300499999900,11608309.060750000000
FS( 115 ),2758874.958499999700,2806011.457999999600,2893240.255750000500,2960515.395250000100,11418642.067499999000
FS( 116 ),2704357.271499999300,2791356.593999999600,2864259.067500000800,2917237.750000000000,11277210.683000000000
FS( 117 ),2737141.556249999400,2760215.007999999900,2964672.762000000600,2938742.169999999900,11400771.496250000000
FS( 118 ),2720565.232499999500,2723577.847999999800,3013246.866250000900,2906485.540000000000,11363875.486749999000
FS( 119 ),2772504.380249999500,2875622.061999999900,2941814.360000000800,2992772.025249999900,11582712.827500001000
FS( 120 ),2750770.977999999200,2829825.612000000200,2925895.115750000300,2982019.815250000500,11488511.521000000000
FS( 121 ),2758874.958499999700,2806011.457999999600,2912833.171750000200,2938742.169999999900,11416461.758250000000
FS( 122 ),2772504.380249999500,2791356.593999999600,2974469.220000000700,2949494.379999999900,11487824.574249998000
FS( 123 ),2772504.380249999500,2776701.729999999500,2906302.199750000600,2873960.104749999900,11329468.414749999000
FS( 124 ),2712461.251999999400,2723577.847999999800,2883443.797750000400,2755416.989500000100,11074899.887249999000
FS( 125 ),2758874.958499999700,2776701.729999999500,2958141.790000000500,2873960.104749999900,11367678.583249999000
FS( 126 ),2758874.958499999700,2745560.143999999400,2948345.332000000900,2895733.330000000100,11348513.764500000000
FS( 127 ),2682255.506499999200,2677781.397999999600,2938548.873999999800,2766169.199500000100,11064754.977999998000
FS( 128 ),2564747.789249999400,2714418.557999999700,2958141.790000000500,2798425.829500000000,11035733.966750000000
FS( 129 ),2567694.691249998800,2661294.676000000000,3071617.428500000400,2863207.894750000400,11163814.690500000000
FS( 130 ),2603057.515249999200,2745560.143999999400,3052024.512500000200,2960515.395250000100,11361157.566999998000
FS( 131 ),2666047.545499999500,2837153.043999999300,3103864.102750001000,2971267.605250000000,11578332.297499999000
FS( 132 ),2717986.693249999100,2837153.043999999300,3142641.748999999800,2960515.395250000100,11658296.881499998000
FS( 133 ),2786133.801999999200,2950728.239999999800,3087536.672750000400,2938742.169999999900,11763140.884749999000
FS( 134 ),2841019.851749999400,2959887.530000000300,3123048.833000001000,3003524.235250000400,11927480.450000001000
FS( 135 ),2881908.116999999200,2921418.512000000100,3084271.186750000300,2992772.025249999900,11880369.840999998000
FS( 136 ),2895537.538749999400,3080790.158000000300,3129579.805000000600,3003524.235250000400,12109431.737000000000
FS( 137 ),2950055.225749999800,3225506.939999999900,3174888.423250000500,3003524.235250000400,12353974.824250000000
FS( 138 ),2950055.225749999800,3196197.212000000300,3165500.151000000100,2982019.815250000500,12293772.404000001000
FS( 139 ),2922796.382249999300,3179710.489999999800,3149172.721000000800,2927989.960000000000,12179669.553250000000
FS( 140 ),2868278.695249999400,3058807.862000000200,3103864.102750001000,2917237.750000000000,11948188.410000000000
FS( 141 ),2895537.538749999400,3210852.075999999900,3071617.428500000400,3014276.445250000300,12192283.488500001000
FS( 142 ),2922796.382249999300,3126586.608000000500,3000184.922250000300,2927989.960000000000,11977557.872499999000
FS( 143 ),2854649.273499999200,3126586.608000000500,3090802.158750000400,2863207.894750000400,11935245.935000001000
FS( 144 ),2895537.538749999400,3340913.993999999500,2990388.464250000700,2820199.054750000100,12047039.051750001000
FS( 145 ),2963684.647499999000,3362896.289999999600,3025900.624500000800,2873960.104749999900,12226441.666749999000
FS( 146 ),3059458.962499999400,3362896.289999999600,3009981.380249999900,2863207.894750000400,12295544.527500000000
FS( 147 ),3059458.962499999400,3485630.776000000100,3006715.894250000400,2917237.750000000000,12469043.382749999000
FS( 148 ),3073088.384249999200,3577223.676000000000,3038962.568500001000,3068306.300499999900,12757580.929250000000
FS( 149 ),3155233.277499998900,3500285.639999999700,3120191.532750000200,3133088.365749999900,12908798.816000000000
FS( 150 ),3278266.435999999300,3470975.912000000000,3168765.637000000600,3133088.365749999900,13051096.350749999000
FS( 151 ),3141603.855749999200,3394037.875999999700,3165500.151000000100,3305930.141500000400,13007072.024249999000
FS( 152 ),3168862.699249999600,3432506.893999999400,3129579.805000000600,3273404.706249999800,13004354.104499999000
FS( 153 ),3217118.219499999700,3553409.521999999900,3214074.255249999900,3237653.608000000500,13222255.604750000000
FS( 154 ),3174388.140499999300,3562568.811999999900,3249586.415500000100,3248943.428500000400,13235486.796499999000
FS( 155 ),3089296.345249999300,3478303.343999999600,3443882.832500000500,3080940.147250000400,13092422.669000000000
FS( 156 ),3202752.072249999700,3485630.776000000100,3362653.868250000800,3192763.131249999600,13243799.847750001000
FS( 157 ),3302210.014750000100,3408692.739999999800,3362653.868250000800,3192763.131249999600,13266319.754250001000
FS( 158 ),3231116.003999999300,3569896.243999999500,3362653.868250000800,3192763.131249999600,13356429.247499999000
FS( 159 ),3089296.345249999300,3615692.693999999700,3346734.623999999800,3114540.803500000400,13166264.466750000000
FS( 160 ),3103662.492499999700,3668816.575999999900,3330407.194000000600,3136851.639250000500,13239737.901750000000
FS( 161 ),3174388.140499999300,3676144.008000000400,3378981.298250000500,3047339.491000000400,13276852.937750001000
FS( 162 ),3202752.072249999700,3591878.539999999600,3378981.298250000500,3036049.670500000500,13209661.581000000000
FS( 163 ),3245482.151249999200,3608365.262000000100,3411227.972500001100,3025028.655250000300,13290104.040999999000
FS( 164 ),3217118.219499999700,3623020.125999999700,3427555.402500000300,3013738.834750000400,13281432.582750000000
FS( 165 ),3160390.355999999700,3637674.989999999800,3411227.972500001100,2957827.342750000300,13167120.661250001000
FS( 166 ),3245482.151249999200,3623020.125999999700,3411227.972500001100,3047339.491000000400,13327069.740750000000
FS( 167 ),3217118.219499999700,3615692.693999999700,3459802.076750000900,3058629.311500000300,13351242.301750001000
FS( 168 ),3231116.003999999300,3699958.162000000000,3480211.364250001000,3013738.834750000400,13425024.365000000000
FS( 169 ),3231116.003999999300,3668816.575999999900,3530418.211499999700,2935247.701750000500,13365598.493249999000
FS( 170 ),3132026.424249999700,3690798.871999999500,3547153.827250000600,3002449.014250000500,13372428.137750000000
FS( 171 ),3160390.355999999700,3760409.475999999800,3748389.402000000200,3036049.670500000500,13705238.904500000000
FS( 172 ),3188754.287749999200,3806205.926000000000,3848803.096500000900,2968848.358000000500,13812611.668250000000
FS( 173 ),3188754.287749999200,3881312.104000000300,3681038.753250000100,2800845.076750000500,13551950.221750000000
FS( 174 ),3146024.208749999300,3699958.162000000000,3597360.674500000700,2610530.959750000400,13053874.004999999000
FS( 175 ),3146024.208749999300,3714613.026000000100,3563889.443000000400,2588220.124000000300,13012746.801749999000
FS( 176 ),3146024.208749999300,3782391.771999999900,3748389.402000000200,2621820.780250000300,13298626.162999999000
FS( 177 ),3117660.276999999300,3699958.162000000000,3848803.096500000900,2599509.944500000200,13265931.480000000000
FS( 178 ),3245482.151249999200,3500285.639999999700,3848803.096500000900,2644131.616000000400,13238702.503750000000
FS( 179 ),3372935.662749999200,3485630.776000000100,3798596.249250000300,2689022.092750000300,13346184.780749999000
FS( 180 ),3330573.946499999100,3538754.658000000300,3781860.633500000500,2666711.257000000200,13317900.495000001000
FS( 181 ),3358937.878249999600,3516772.362000000200,3798596.249250000300,2689022.092750000300,13363328.582250001000
FS( 182 ),3358937.878249999600,3524099.793999999300,3965952.406750000100,2689022.092750000300,13538012.171750000000
FS( 183 ),3202752.072249999700,3333586.561999999900,3848803.096500000900,2521018.811500000300,12906160.542250002000
FS( 184 ),3217118.219499999700,3340913.993999999500,3714509.984750000300,2375595.171250000100,12648137.369500000000
FS( 185 ),3372935.662749999200,3362896.289999999600,3664303.137500000200,2431506.663250000200,12831641.753500000000
FS( 186 ),3344571.730999999700,3333586.561999999900,3798596.249250000300,2297104.038250000200,12773858.580499999000
FS( 187 ),3472393.605249999600,3249321.093999999600,3982688.022500000900,2330704.694500000200,13035107.416250002000
FS( 188 ),3472393.605249999600,3432506.893999999400,3882274.328000000200,2431506.663250000200,13218681.490499999000
FS( 189 ),3500757.536999999100,3454489.189999999900,3815331.865000000200,2375595.171250000100,13146173.763250001000
FS( 190 ),3486391.389750000100,3425179.462000000300,3932481.175250000800,2420216.842750000300,13264268.869750001000
FS( 191 ),3458027.457999999600,3370223.721999999600,3999423.638250000800,2453817.499000000300,13281492.317250000000
FS( 192 ),3458027.457999999600,3348241.426000000000,4016159.254000000200,2465107.319500000200,13287535.457500000000
FS( 193 ),3529121.468749999100,3287790.112000000200,3932481.175250000800,2476128.334750000400,13225521.090750001000
FS( 194 ),3472393.605249999600,3143073.330000000100,3949216.791000000200,2431506.663250000200,12996190.389500000000
FS( 195 ),3486391.389750000100,3196197.212000000300,3965952.406750000100,2476128.334750000400,13124669.343250001000
FS( 196 ),3571483.184999998700,3317099.839999999900,4200659.213000000500,2576930.303500000400,13666172.541499998000
FS( 197 ),3543119.253249999600,3287790.112000000200,4133716.750000000500,2543329.647250000400,13507955.762500001000
FS( 198 ),3599847.116750000000,3333586.561999999900,4183923.597250000100,2509728.991000000400,13627086.267000001000
FS( 199 ),3599847.116750000000,3340913.993999999500,4116981.134250000100,2476128.334750000400,13533870.579750000000
FS( 200 ),3599847.116750000000,3461816.621999999500,4234130.444500001100,2487418.155250000300,13783212.338500001000
FS( 201 ),3642577.195749999500,3439834.325999999900,4267601.676000000900,2498707.975750000200,13848721.173500001000
FS( 202 ),3670941.127499999000,3386710.443999999700,4334544.139000000400,2453817.499000000300,13846013.209499998000
FS( 203 ),3713302.843749999100,3333586.561999999900,4636193.408250000300,2465107.319500000200,14148190.133499999000
FS( 204 ),3713302.843749999100,3295117.543999999300,4552515.329500000900,2487418.155250000300,14048353.872499999000
FS( 205 ),3670941.127499999000,3324427.271999999900,4535779.713750002000,2498707.975750000200,14029856.089000002000
FS( 206 ),3727668.990999999500,3348241.426000000000,4519044.098000001200,2621820.780250000300,14216775.295250000000
FS( 207 ),3699305.059249999500,3394037.875999999700,4418630.403500000000,2800845.076750000500,14312818.415500000000
FS( 208 ),3727668.990999999500,3379383.012000000100,4519044.098000001200,2733912.569500000200,14360008.670499999000
FS( 209 ),3741666.775499999500,3355568.858000000500,4435366.019250000800,2812134.897250000400,14344736.550000001000
FS( 210 ),3756032.922749999400,3386710.443999999700,4535779.713750002000,2789824.061500000300,14468347.142000001000
FS( 211 ),3756032.922749999400,3516772.362000000200,4435366.019250000800,2711332.928500000400,14419504.232500002000
FS( 212 ),3670941.127499999000,3569896.243999999500,4485572.866500000500,2789824.061500000300,14516234.299499998000
FS( 213 ),3684938.911999999100,3516772.362000000200,4519044.098000001200,2733912.569500000200,14454667.941500001000
FS( 214 ),3670941.127499999000,3439834.325999999900,4401894.787750001100,2711332.928500000400,14224003.169750001000
FS( 215 ),3670941.127499999000,3408692.739999999800,4234130.444500001100,2588220.124000000300,13901984.435999999000
FS( 216 ),3670941.127499999000,3425179.462000000300,4267601.676000000900,2599509.944500000200,13963232.210000001000
FS( 217 ),3628211.048499999600,3416020.171999999800,4418630.403500000000,2588220.124000000300,14051081.748000000000
FS( 218 ),3684938.911999999100,3439834.325999999900,4418630.403500000000,2633110.600750000200,14176514.242249999000
FS( 219 ),3713302.843749999100,3454489.189999999900,4267601.676000000900,2588220.124000000300,14023613.833750000000
FS( 220 ),3656574.980249999600,3408692.739999999800,4167187.981500000700,2588220.124000000300,13820675.825749999000
FS( 221 ),3529121.468749999100,3408692.739999999800,4016159.254000000200,2633110.600750000200,13587084.063499998000
FS( 222 ),3642577.195749999500,3470975.912000000000,4083509.902750000800,2610530.959750000400,13807593.970250001000
FS( 223 ),3585849.332249999000,3562568.811999999900,4167187.981500000700,2610530.959750000400,13926137.085500000000
FS( 224 ),3599847.116750000000,3577223.676000000000,4150452.365750000800,2621820.780250000300,13949343.938750001000
FS( 225 ),3713302.843749999100,3791551.061999999900,4133716.750000000500,2644131.616000000400,14282702.271749999000
FS( 226 ),3642577.195749999500,3782391.771999999900,4050038.671250000100,2744933.584750000400,14219941.223750001000
FS( 227 ),3585849.332249999000,3890471.393999999400,4083509.902750000800,2700311.913250000200,14260142.542250000000
FS( 228 ),3628211.048499999600,3965577.571999999700,4050038.671250000100,2767244.420500000500,14411071.712250000000
FS( 229 ),3614213.263999999500,3897798.825999999900,4083509.902750000800,2823424.717750000300,14418946.710500000000
FS( 230 ),3684938.911999999100,4004046.589999999900,4116981.134250000100,2823424.717750000300,14629391.353999998000
FS( 231 ),3670941.127499999000,3943595.276000000100,4083509.902750000800,2644131.616000000400,14342177.922250001000
FS( 232 ),3713302.843749999100,3943595.276000000100,4183923.597250000100,2465107.319500000200,14305929.036499999000
FS( 233 ),3713302.843749999100,3958250.139999999700,4267601.676000000900,2487418.155250000300,14426572.814999999000
FS( 234 ),3741666.775499999500,3835515.654000000100,4234130.444500001100,2521018.811500000300,14332331.685500002000
FS( 235 ),3756032.922749999400,3852002.375999999700,4250866.060250001000,2521018.811500000300,14379920.170500001000
FS( 236 ),3699305.059249999500,3852002.375999999700,4284337.291750001700,2543329.647250000400,14378974.374250002000
FS( 237 ),3741666.775499999500,3690798.871999999500,4234130.444500001100,2554619.467750000300,14221215.559750000000
FS( 238 ),3713302.843749999100,3699958.162000000000,4234130.444500001100,2509728.991000000400,14157120.441250000000
FS( 239 ),3713302.843749999100,3630347.558000000200,4167187.981500000700,2509728.991000000400,14020567.374250000000
FS( 240 ),3713302.843749999100,3630347.558000000200,4050038.671250000100,2521018.811500000300,13914707.884499999000
FS( 241 ),3741666.775499999500,3553409.521999999900,4066774.287000000500,2509728.991000000400,13871579.575500000000
FS( 242 ),3713302.843749999100,3524099.793999999300,3999423.638250000800,2521018.811500000300,13757845.087499999000
FS( 243 ),3741666.775499999500,3767736.908000000300,4116981.134250000100,2509728.991000000400,14136113.808750000000
FS( 244 ),3784396.854499999400,3798878.493999999500,4200659.213000000500,2521018.811500000300,14304953.372999998000
FS( 245 ),3855122.502499999000,3996719.158000000300,4183923.597250000100,2476128.334750000400,14511893.592499999000
FS( 246 ),3756032.922749999400,4064497.904000000100,4133716.750000000500,2465107.319500000200,14419354.896249998000
FS( 247 ),3770030.707249999000,4035188.176000000000,4100245.518500000700,2453817.499000000300,14359281.900750000000
FS( 248 ),3798394.638999999500,4018701.453999999900,4066774.287000000500,2442527.678500000400,14326398.058499999000
FS( 249 ),3897484.218749999100,3873984.671999999800,3999423.638250000800,2465107.319500000200,14235999.848499998000
FS( 250 ),3897484.218749999100,3897798.825999999900,4066774.287000000500,2453817.499000000300,14315874.830750000000
FS( 251 ),3869120.286999999100,3919781.121999999500,4133716.750000000500,2442527.678500000400,14365145.837499999000
