代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,18159433.389500000000
真實報酬,8159433.389499999600

夏普值報酬,0.807243338950
夏普值風險,0.171528383146
夏普值,4.706179374777

預期報酬,34155.725959828240
風險,290336.076429827370
起點值,0.117642031882
找到最佳解世代,3442
找到最佳解實驗#,6
找到最佳解次數,10

投資組合檔數,6
1301(3),1326(5),2330(17),2498(27),2891(37),3045(40),
FS( 24 ),1774256.900999999800,1785091.977999999900,1700524.657000000400,1814288.365000000000,1938929.989250000100,1793219.664249999900,10806315.554500001000
FS( 25 ),1826464.854000000100,1838574.267000000000,1743175.090000000300,1900007.372499999600,1938929.989250000100,1793219.664249999900,11040375.237000000000
FS( 26 ),1834031.223999999700,1817587.545999999900,1731706.066000000100,1921860.243750000100,1918948.799000000100,1799043.778000000200,11023181.656750001000
FS( 27 ),1868079.889000000000,1819957.014500000300,1757152.963000000200,2020322.611250000100,1892307.212000000100,1802149.972000000100,11159973.661750000000
FS( 28 ),1894183.865500000100,1810140.644999999600,1757152.963000000200,2013005.135000000000,1918948.799000000100,1802149.972000000100,11195585.379500002000
FS( 29 ),1899480.324500000100,1785430.473499999800,1740307.834000000300,2122418.827499999700,1938929.989250000100,1796325.858250000300,11282897.307000000000
FS( 30 ),1876024.577499999900,1777983.572500000000,1734573.322000000200,2082297.155000000000,1927829.328000000200,1784289.356500000000,11183001.311500000000
FS( 31 ),1891535.635999999900,1834850.816500000000,1757152.963000000200,2096882.328749999600,1970011.840750000200,1787395.550499999900,11337833.135499999000
FS( 32 ),1916504.656999999900,1819957.014500000300,1754285.707000000200,2177125.673750000100,2016634.618000000200,1781571.436749999900,11466083.107000001000
FS( 33 ),1902506.872500000100,1795246.842999999900,1743175.090000000300,2155223.023750000200,2041056.072750000300,1802149.972000000100,11439361.874000002000
FS( 34 ),1874889.622000000000,1795246.842999999900,1777223.755000000100,2158856.872499999600,2021074.882500000300,1825834.701250000200,11453130.676250000000
FS( 35 ),1880564.399500000100,1825034.446999999900,1788692.779000000100,2198978.544999999900,2025515.147000000300,1831658.814999999900,11550448.132500000000
FS( 36 ),1899858.642999999900,1829773.383999999800,1797294.547000000300,2137004.001249999700,2009974.221250000200,1834765.008999999800,11508673.805499999000
FS( 37 ),1883212.629000000000,1819957.014500000300,1802670.652000000200,2118784.978749999800,1985552.766500000100,1831658.814999999900,11441840.855750000000
FS( 38 ),1913856.427500000000,1827403.915499999900,1825608.700000000400,2104199.805000000200,2001093.692250000300,1852237.350249999900,11524403.890500002000
FS( 39 ),1886239.176999999900,1795246.842999999900,1819874.188000000100,2173442.046249999700,2025515.147000000300,1870097.965750000200,11570419.366999999000
FS( 40 ),1850298.919499999800,1755642.869499999600,1817006.932000000300,2177125.673750000100,1989993.031000000000,1866991.771750000300,11457063.197500002000
FS( 41 ),1861270.155999999700,1797954.806999999600,1831343.212000000100,2233126.767500000100,1989993.031000000000,1866991.771750000300,11580683.745250002000
FS( 42 ),1880564.399500000100,1777983.572500000000,1831343.212000000100,2381517.221250000400,2009974.221250000200,1873204.159750000100,11754590.786250001000
FS( 43 ),1855595.378499999900,1758350.833499999900,1814139.676000000200,2453746.187500000000,2036615.808250000200,1866991.771750000300,11785443.655500002000
FS( 44 ),1880564.399500000100,1783061.004999999900,1811272.420000000200,2537971.832500000000,2116540.569250000600,1879028.273499999900,12008442.499749999000
FS( 45 ),1897210.413499999800,1792877.374499999900,1802670.652000000200,2433685.351249999800,2100999.643500000700,1861167.657999999800,11888615.092750000000
FS( 46 ),1908181.649999999900,1805063.212499999900,1802670.652000000200,2437667.651250000100,2100999.643500000700,1855343.544249999800,11909930.353500001000
FS( 47 ),1894183.865500000100,1822664.978499999700,1799803.396000000200,2509896.617500000200,2083238.585500000000,1855343.544249999800,11965134.987250000000
FS( 48 ),1908181.649999999900,1827403.915499999900,1771489.243000000500,2513878.917500000000,2089898.982250000600,1855343.544249999800,11966200.252500001000
FS( 49 ),1919152.886499999800,1829773.383999999800,1765754.731000000100,2501882.238750000000,2152062.685250000600,1852237.350249999900,12020867.275750000000
FS( 50 ),1921801.115999999900,1812510.113500000000,1774356.499000000300,2509896.617500000200,2120980.833750000700,1822728.507250000300,11962277.687000001000
FS( 51 ),1930124.122999999700,1810140.644999999600,1774356.499000000300,2457728.487499999800,2078798.321000000500,1805256.166000000000,11856408.241500000000
FS( 52 ),1941473.678000000100,1783061.004999999900,1751776.858000000000,2437667.651250000100,2125421.098250000300,1802149.972000000100,11841554.262499999000
FS( 53 ),1952444.914500000000,1802693.743999999900,1748909.602000000200,2461760.566250000100,2143182.156250000000,1828552.621000000000,11937547.603999998000
FS( 54 ),1952444.914500000000,1795246.842999999900,1754285.707000000200,2594122.262499999300,2147622.420750001000,1840589.122750000300,12084315.270500001000
FS( 55 ),1941473.678000000100,1777983.572500000000,1740307.834000000300,2545986.211250000200,2125421.098250000300,1837482.928749999700,11968659.322749998000
FS( 56 ),1938447.130000000100,1795246.842999999900,1734573.322000000200,2550018.290000000000,2074358.056500000400,1849519.430500000000,11942167.072000001000
FS( 57 ),1974387.387500000000,1777983.572500000000,1748909.602000000200,2537971.832500000000,2032175.543750000000,1858061.463999999900,11929493.402249999000
FS( 58 ),1955093.144000000100,1777983.572500000000,1743175.090000000300,2578093.504999999900,2036615.808250000200,1861167.657999999800,11952132.777750000000
FS( 59 ),1966064.380500000000,1797954.806999999600,1748909.602000000200,2678347.907500000200,2078798.321000000500,1866991.771750000300,12137070.789750002000
FS( 60 ),1955093.144000000100,1777983.572500000000,1734573.322000000200,2662319.149999999900,2100999.643500000700,1881746.193249999800,12112719.025250001000
FS( 61 ),1916504.656999999900,1765797.734500000000,1708768.018000000400,2650272.692499999400,2041056.072750000300,1866991.771750000300,11949394.946500000000
FS( 62 ),1927475.893499999800,1770536.671499999900,1711635.274000000200,2618215.177500000200,1989993.031000000000,1866991.771750000300,11884851.819249999000
FS( 63 ),1933150.670999999900,1785430.473499999800,1711635.274000000200,2598154.341250000100,2005533.956750000100,1866991.771750000300,11900900.488249999000
FS( 64 ),1969090.928499999900,1777983.572500000000,1728838.810000000100,2598154.341250000100,2021074.882500000300,1852237.350249999900,11947383.885000002000
FS( 65 ),1969090.928499999900,1795246.842999999900,1714502.530000000300,2441699.730000000000,2025515.147000000300,1861167.657999999800,11807226.836500000000
FS( 66 ),1974387.387500000000,1790507.906000000000,1720237.041999999900,2485803.702500000100,2049936.601750000100,1879028.273499999900,11899904.913249999000
FS( 67 ),1996329.860499999700,1805063.212499999900,1731706.066000000100,2461760.566250000100,2116540.569250000600,1875922.079500000200,11987326.354000002000
FS( 68 ),1993681.630999999800,1817587.545999999900,1740307.834000000300,2562014.968750000000,2138741.891750000000,1875922.079500000200,12128259.951000001000
FS( 69 ),1991033.401499999900,1832481.348000000000,1760020.219000000300,2598154.341250000100,2134301.627250000400,1873204.159750000100,12189199.096750000000
FS( 70 ),1996329.860499999700,1847375.149999999900,1751776.858000000000,2706423.122500000500,2120980.833750000700,1858061.463999999900,12280951.288750000000
FS( 71 ),1993681.630999999800,1844667.185999999800,1725971.554000000000,2686362.286249999400,2098779.511250000400,1864273.852000000200,12213740.020499999000
FS( 72 ),1988385.172000000000,1829773.383999999800,1731706.066000000100,2730516.037499999200,2120980.833750000700,1870097.965750000200,12271463.458999999000
FS( 73 ),2010327.645000000000,1852114.086999999800,1725971.554000000000,2782634.388749999900,2127641.230500000100,1879028.273499999900,12377721.178749999000
FS( 74 ),2079181.611999999700,1891718.060499999900,1771489.243000000500,2967164.215000000800,2189804.933500000300,1908537.116500000200,12807899.180499999000
FS( 75 ),2076533.382500000100,1884271.159499999800,1774356.499000000300,3123618.826249999900,2200905.594750000600,1890676.501000000200,12950365.963000000000
FS( 76 ),2093179.396499999600,1906611.862499999800,1780091.010999999900,3023314.645000000000,2212006.256000000500,1893782.695000000100,12908989.866000000000
FS( 77 ),2073885.153000000200,1886640.627999999800,1760020.219000000300,3031378.802500000200,2194245.197999999900,1887958.581250000000,12834132.581750002000
FS( 78 ),2076533.382500000100,1899164.961499999700,1780091.010999999900,3087529.232499999900,2212006.256000000500,1879028.273499999900,12934357.116999999000
FS( 79 ),2087504.618999999900,1911350.799500000000,1802670.652000000200,3023314.645000000000,2218666.652750000800,1893782.695000000100,12937294.063250000000
FS( 80 ),2087504.618999999900,1911350.799500000000,1797294.547000000300,2971196.293749999300,2240867.975250000100,1887958.581250000000,12896176.815750001000
FS( 81 ),2109825.410499999800,1914058.763499999900,1746042.346000000100,3047407.560000000500,2267509.562250000400,1875922.079500000200,12960769.721750002000
FS( 82 ),2120796.647000000300,1914058.763499999900,1748909.602000000200,2999271.508750000000,2256408.901000000500,1879028.273499999900,12918477.695750000000
FS( 83 ),2145765.668000000100,1928614.069999999600,1765754.731000000100,2991257.129999999400,2245308.239750000600,1884852.387250000100,12961556.226000002000
FS( 84 ),2148413.897500000000,1916428.231999999600,1774356.499000000300,2971196.293749999300,2223106.917250000400,1884852.387250000100,12918358.226749999000
FS( 85 ),2129119.654000000100,1921505.664500000200,1788692.779000000100,2971196.293749999300,2229767.314000000700,1893782.695000000100,12934068.400250001000
FS( 86 ),2126471.424500000200,1901534.429999999900,1802670.652000000200,2939089.000000000000,2223106.917250000400,1905430.922499999600,12898307.346249999000
FS( 87 ),2134416.113000000400,1914058.763499999900,1802670.652000000200,2931074.621250000800,2229767.314000000700,1896500.614750000200,12908492.078500003000
FS( 88 ),2154088.675000000300,1926244.601500000100,1799803.396000000200,2894985.027500000800,2256408.901000000500,1893782.695000000100,12925317.296000004000
FS( 89 ),2151062.127000000300,1914058.763499999900,1777223.755000000100,2894985.027500000800,2256408.901000000500,1890676.501000000200,12884419.075000001000
FS( 90 ),2148413.897500000000,1914058.763499999900,1797294.547000000300,2979210.672499999900,2251968.636500000000,1893782.695000000100,12984733.212000001000
FS( 91 ),2154088.675000000300,1941138.403499999800,1782958.267000000000,3011317.966250000500,2251968.636500000000,1902713.002750000000,13044188.950999999000
FS( 92 ),2148413.897500000000,1936060.970999999900,1797294.547000000300,2951135.457500000000,2251968.636500000000,1923291.537999999900,13008169.047500001000
FS( 93 ),2112473.640000000100,1921505.664500000200,1788692.779000000100,2963181.915000000000,2240867.975250000100,1914361.230250000000,12941087.204000000000
FS( 94 ),2098854.174000000100,1901534.429999999900,1774356.499000000300,2898967.327500000100,2245308.239750000600,1914361.230250000000,12833385.900500003000
FS( 95 ),2154088.675000000300,1914058.763499999900,1774356.499000000300,2778652.088750000100,2245308.239750000600,1932221.845750000300,12798690.111750003000
FS( 96 ),2272502.365500000300,2002744.584499999900,1797294.547000000300,2838834.597500000600,2289710.884750000700,1952800.381000000300,13153891.360250004000
FS( 97 ),2272502.365500000300,2042348.558000000000,1799803.396000000200,2782634.388749999900,2296371.281500000500,1970272.722250000100,13163936.712000001000
FS( 98 ),2217267.864500000100,2049795.459000000000,1760020.219000000300,2598154.341250000100,2285270.620250000600,1958624.494750000100,12869136.998750001000
FS( 99 ),2203648.398500000100,2037609.620999999800,1765754.731000000100,2658287.071250000000,2289710.884750000700,1955518.300750000200,12910533.007250002000
FS( 100 ),2258882.899500000300,2047425.990499999800,1774356.499000000300,2786666.467500000300,2263069.297750000400,1946976.267249999800,13077381.421499999000
FS( 101 ),2305794.393499999800,2064689.260999999700,1774356.499000000300,2870892.112499999800,2267509.562250000400,1955518.300750000200,13238764.128999999000
FS( 102 ),2341734.651000000100,2074505.630500000000,1797294.547000000300,2810709.603749999800,2256408.901000000500,1958624.494750000100,13239281.828000002000
FS( 103 ),2407940.388500000400,2168268.884000000100,1802670.652000000200,2786666.467500000300,2251968.636500000000,1973378.916249999800,13390897.944750002000
FS( 104 ),2493440.369500000000,2230213.560499999200,1811272.420000000200,2806727.303750000000,2245308.239750000600,1988133.337749999900,13575099.231249999000
FS( 105 ),2532407.175000000300,2227844.091999999700,1802670.652000000200,2806727.303750000000,2194245.197999999900,2002887.759250000400,13566786.180000000000
FS( 106 ),2501763.376499999800,2269817.534000000000,1822741.444000000400,2935106.699999999300,2189804.933500000300,2026572.488500000200,13745810.476499999000
FS( 107 ),2432909.409500000500,2205503.388999999500,1825608.700000000400,2866909.812500000000,2156502.949750000600,2011818.067000000000,13499256.327750001000
FS( 108 ),2479820.903500000000,2235290.992999999800,1845321.085000000000,3059454.017500000100,2178704.272250000900,2023466.294500000300,13822061.565750001000
FS( 109 ),2465823.118999999900,2235290.992999999800,1839944.980000000200,3055421.938750000200,2183144.536750000400,2023466.294500000300,13803095.862000002000
FS( 110 ),2479820.903500000000,2225136.128000000000,1856790.109000000200,3083497.153750000500,2178704.272250000900,2017642.180749999800,13841594.747250000000
FS( 111 ),2510086.383500000000,2232583.029000000100,1856790.109000000200,3127650.905000000300,2223106.917250000400,2008711.872999999900,13958933.216750000000
FS( 112 ),2573643.891500000400,2341240.084499999400,1865391.877000000300,3143679.662499999200,2240867.975250000100,2017642.180749999800,14182469.671499999000
FS( 113 ),2617907.156000000400,2378474.589499999800,1839944.980000000200,3199830.092500000300,2240867.975250000100,2011818.067000000000,14288846.860250000000
FS( 114 ),2620555.385499999900,2383552.021999999400,1859657.365000000200,3211876.549999999800,2223106.917250000400,2017642.180749999800,14316394.420499997000
FS( 115 ),2603909.371499999900,2388290.958999999800,1865391.877000000300,3223923.007499999800,2212006.256000000500,2035502.796250000100,14329028.267250001000
FS( 116 ),2556997.877500000400,2323976.813999999800,1851055.597000000300,3159708.419999999900,2223106.917250000400,2023466.294500000300,14138315.920250002000
FS( 117 ),2482469.133000000400,2269817.534000000000,1831343.212000000100,3159708.419999999900,2194245.197999999900,2026572.488500000200,13964159.985500002000
FS( 118 ),2441232.416500000300,2252554.263499999900,1856790.109000000200,3219890.928750000000,2167603.611000000500,1993957.451500000000,13932032.780250000000
FS( 119 ),2507438.154000000100,2309421.507500000300,1873993.645000000000,3292070.116250000000,2160943.214250000700,2011818.067000000000,14155688.704000000000
FS( 120 ),2474146.126000000200,2282003.371999999000,1853922.853000000100,3263994.901250000100,2134301.627250000400,2005993.953250000300,14014366.832750002000
FS( 121 ),2512734.613000000400,2284711.336000000600,1839944.980000000200,3316163.031250000000,2145402.288500000700,2005993.953250000300,14104954.202000001000
FS( 122 ),2510086.383500000000,2260001.164500000000,1851055.597000000300,3412435.133750000000,2145402.288500000700,2059187.525500000000,14238172.092750002000
FS( 123 ),2493440.369500000000,2260001.164500000000,1853922.853000000100,3608961.638749999900,2149842.553000000800,2032396.602250000200,14398569.181000002000
FS( 124 ),2496466.917500000000,2240029.929999999700,1842812.236000000000,3556843.287499999200,2116540.569250000600,2005993.953250000300,14258690.893500000000
FS( 125 ),2507438.154000000100,2249846.299500000700,1837077.724000000400,3412435.133750000000,2116540.569250000600,2005993.953250000300,14129335.833750002000
FS( 126 ),2512734.613000000400,2247476.830999999800,1871126.389000000200,3484614.321250000000,2149842.553000000800,2000169.839500000200,14265968.546750002000
FS( 127 ),2512734.613000000400,2242399.398500000600,1871126.389000000200,3448524.727500000000,2105439.908000000800,2002887.759250000400,14183116.795250002000
FS( 128 ),2535055.404500000600,2242399.398500000600,1868259.133000000100,3484614.321250000000,2094339.246750000400,2014924.260999999700,14239595.765000002000
FS( 129 ),2512734.613000000400,2267109.570000000300,1842812.236000000000,3484614.321250000000,2072137.924250000200,2017642.180749999800,14197054.845249997000
FS( 130 ),2601261.142000000500,2282003.371999999000,1876860.901000000100,3544796.830000000100,2149842.553000000800,2020748.374750000200,14475517.172750000000
FS( 131 ),2603909.371499999900,2294527.705500000200,1922378.590000000300,3673176.226249999800,2156502.949750000600,2008711.872999999900,14659210.716000000000
FS( 132 ),2598612.912500000100,2316529.912999999700,1981874.152000000200,3637086.632499999800,2189804.933500000300,2000169.839500000200,14724082.383000003000
FS( 133 ),2631526.622000000400,2336501.147500000000,1987608.664000000100,3629022.474999999200,2223106.917250000400,2008711.872999999900,14816481.698749999000
FS( 134 ),2639849.629000000200,2338870.615999999900,1973630.791000000000,3568889.745000000100,2200905.594750000600,2000169.839500000200,14722320.215250000000
FS( 135 ),2650820.865499999800,2338870.615999999900,1973630.791000000000,3608961.638749999900,2212006.256000000500,2020748.374750000200,14805042.541999999000
FS( 136 ),2637201.399500000300,2356133.886500000000,2030259.097000000300,3588950.581249999800,2229767.314000000700,2029678.682500000100,14871994.960750002000
FS( 137 ),2576292.120999999800,2343948.048500000500,2022015.736000000000,3693237.062500000000,2223106.917250000400,2011818.067000000000,14870421.952250000000
FS( 138 ),2592938.135000000200,2351394.949500000600,2013413.968000000300,3705233.741250000000,2200905.594750000600,1993957.451500000000,14857847.840000002000
FS( 139 ),2609584.149000000200,2373397.156999999700,2001944.944000000400,3741373.113750000000,2205345.859250000700,2005993.953250000300,14937643.176250001000
FS( 140 ),2659143.872500000100,2445158.203000000200,2030259.097000000300,3717280.198749999500,2200905.594750000600,1997063.645499999900,15049814.611500001000
FS( 141 ),2659143.872500000100,2440080.770499999600,2064666.169000000200,3677158.526250000100,2223106.917250000400,2002887.759250000400,15067048.014750000000
FS( 142 ),2695084.129999999900,2442788.734499999300,2113051.114000000100,3592932.881249999200,2296371.281500000500,2017642.180749999800,15157874.321999999000
FS( 143 ),2675789.886500000000,2408262.193499999600,2064666.169000000200,3564857.666249999800,2325233.000750000600,2020748.374750000200,15059561.290750001000
FS( 144 ),2662170.420500000500,2398107.328499999800,2067533.425000000300,3617025.796250000100,2336333.662000000500,2017642.180749999800,15098816.813000001000
FS( 145 ),2664818.649999999900,2398107.328499999800,2064666.169000000200,3761433.949999999300,2318572.604000000300,2014924.260999999700,15222526.962499999000
FS( 146 ),2678438.115999999900,2422817.500000000000,2058931.657000000400,3761433.949999999300,2318572.604000000300,2017642.180749999800,15257840.007750001000
FS( 147 ),2667466.879500000700,2427894.932500000100,2053197.145000000000,3705233.741250000000,2278610.223500000300,2017642.180749999800,15150049.102499999000
FS( 148 ),2667466.879500000700,2430264.401000000100,2050329.889000000200,3705233.741250000000,2340773.926500000500,2023466.294500000300,15217539.131750003000
FS( 149 ),2678438.115999999900,2442788.734499999300,2056064.401000000100,3677158.526250000100,2340773.926500000500,2032396.602250000200,15227624.306500001000
FS( 150 ),2675789.886500000000,2442788.734499999300,2047462.633000000100,3625040.174999999800,2420698.687500000000,2038220.716000000000,15250004.832500000000
FS( 151 ),2689787.671000000100,2454974.572499999800,2047462.633000000100,3697219.362499999800,2391836.968250000400,2065011.639249999800,15346296.846500000000
FS( 152 ),2700758.907500000200,2462421.473500000300,2058931.657000000400,3705233.741250000000,2414038.290750000600,2059187.525500000000,15400575.595500002000
FS( 153 ),2686761.123000000100,2450235.635499999400,2061798.913000000200,3789509.165000000000,2465101.332500000500,2050257.217750000100,15503667.386750000000
FS( 154 ),2678438.115999999900,2442788.734499999300,2064666.169000000200,3781445.007499999800,2387396.703750000300,2038220.716000000000,15392959.446749998000
FS( 155 ),2650820.865499999800,2371027.688500000200,2024882.991999999900,3689204.983750000100,2325233.000750000600,2011818.067000000000,15072991.597499998000
FS( 156 ),2634553.170000000400,2376105.121000000300,2058931.657000000400,3733358.734999999900,2431799.348750000400,2020748.374750000200,15255500.406500002000
FS( 157 ),2543378.411499999900,2321607.345499999800,2101582.090000000300,3665161.847500000600,2369635.645750000600,2008711.872999999900,15010081.213250000000
FS( 158 ),2537703.634000000100,2380844.057999999700,2149967.035000000100,3665161.847500000600,2387396.703750000300,2002887.759250000400,15123965.037500001000
FS( 159 ),2554349.648000000000,2385921.490499999800,2158568.802999999800,3681190.604999999500,2420698.687500000000,2023466.294500000300,15224199.528499998000
FS( 160 ),2565320.884500000200,2383552.021999999400,2169679.420000000400,3612993.717500000300,2458440.935750000200,2008711.872999999900,15198702.852750000000
FS( 161 ),2595586.364500000100,2408262.193499999600,2161436.059000000400,3564857.666249999800,2627170.986750000200,2002887.759250000400,15360205.029250000000
FS( 162 ),2603909.371499999900,2435341.833500000200,2166812.163999999900,3496660.778750000500,2640491.780250000300,2002887.759250000400,15346107.687250001000
FS( 163 ),2609584.149000000200,2437711.302000000100,2195484.724000000400,3612993.717500000300,2593869.003000001000,1997063.645499999900,15446710.541000003000
FS( 164 ),2645524.406499999600,2435341.833500000200,2223798.876999999900,3604979.338750000100,2651592.441500000200,2017642.180749999800,15578883.078000000000
FS( 165 ),2678438.115999999900,2454974.572499999800,2257847.541999999900,3665161.847500000600,2651592.441500000200,2029678.682500000100,15737697.202000000000
FS( 166 ),2650820.865499999800,2430264.401000000100,2212329.853000000100,3681190.604999999500,2689334.689750000400,2023466.294500000300,15687410.708750002000
FS( 167 ),2684112.893500000200,2427894.932500000100,2161436.059000000400,3657097.690000000900,2656032.706000000700,2020748.374750000200,15607326.655750001000
FS( 168 ),2662170.420500000500,2408262.193499999600,2181148.444000000600,3685222.683750000800,2684894.425250000300,2038220.716000000000,15659922.883000003000
FS( 169 ),2653847.413500000300,2432972.364999999800,2172546.676000000000,3813552.301250000000,2747058.128250000500,2023466.294500000300,15843447.178500002000
FS( 170 ),2667466.879500000700,2457682.536499999900,2161436.059000000400,3905842.103749999800,2707095.747750000600,2029678.682500000100,15929206.009000003000
FS( 171 ),2689787.671000000100,2487131.645000000000,2178281.188000000100,4006096.506249999200,2724856.805750000300,2023466.294500000300,16109624.110500000000
FS( 172 ),2750318.631000000500,2655025.412999999700,2209462.597000000100,4022125.263749999900,2795901.037750000100,2023466.294500000300,16456303.237000002000
FS( 173 ),2824847.375500000500,2655025.412999999700,2186882.956000000200,4066279.015000000100,2729297.070250000300,2032396.602250000200,16494732.432000002000
FS( 174 ),2811227.909500000500,2618129.403500000000,2138498.010999999900,4078325.472500000600,2662693.102750000500,2044433.104000000300,16353311.003250001000
FS( 175 ),2797230.125000000000,2556523.222500000100,2087245.810000000300,3901810.024999999900,2578328.077250000600,2023466.294500000300,15944607.554250002000
FS( 176 ),2797230.125000000000,2556523.222500000100,2070400.681000000300,3817584.379999999400,2454000.671250000600,1970272.722250000100,15666015.801999999000
FS( 177 ),2714378.373500000200,2531813.051000000000,2101582.090000000300,3865720.431249999900,2578328.077250000600,1961730.688750000000,15753556.711750001000
FS( 178 ),2769612.874500000400,2618129.403500000000,2101582.090000000300,3998082.127500000900,2593869.003000001000,1955518.300750000200,16036797.799250003000
FS( 179 ),2731024.387500000200,2605943.565500000000,2090113.065999999900,3982053.370000000100,2593869.003000001000,1958624.494750000100,15961631.886750000000
FS( 180 ),2755993.408499999900,2630315.241500000000,2101582.090000000300,3961992.533750000900,2520604.638750000400,1926009.457750000100,15896501.370250002000
FS( 181 ),2852464.626000000200,2630315.241500000000,2115918.370000000600,4078325.472500000600,2695995.086500000200,1967554.802500000000,16340577.599000001000
FS( 182 ),2907699.127000000300,2692259.918000000100,2127028.987000000200,4106400.687500000000,2667133.367250000100,1979203.030000000500,16479729.116750002000
FS( 183 ),2852464.626000000200,2655025.412999999700,2101582.090000000300,4066279.015000000100,2622730.722250000600,1985027.143750000000,16283113.010000002000
FS( 184 ),2736699.165000000500,2507102.879499999800,2058931.657000000400,4078325.472500000600,2622730.722250000600,1964448.608500000100,15968242.504750002000
FS( 185 ),2750318.631000000500,2519288.717499999800,2044595.377000000300,4094354.229999999500,2656032.706000000700,1997063.645499999900,16061657.307000000000
FS( 186 ),2755993.408499999900,2531813.051000000000,2044595.377000000300,4367141.779999999300,2616070.325500000300,1964448.608500000100,16280066.550500000000
FS( 187 ),2753345.179000000500,2556523.222500000100,2070400.681000000300,4467396.182499999200,2667133.367250000100,1985027.143750000000,16499829.776000001000
