代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12974985.262750000000
真實報酬,2974985.262749999800

夏普值報酬,0.288798526275
夏普值風險,0.074626505489
夏普值,3.869918930029

預期報酬,11170.759387441118
風險,155044.582071447570
起點值,0.072048692306
找到最佳解世代,4620
找到最佳解實驗#,1
找到最佳解次數,21

投資組合檔數,7
1101(0),2382(24),2412(26),2474(28),2881(32),2882(33),2912(40),
FS( 11 ),1389445.262500000000,1345852.357000000100,1435259.470250000500,1403164.680000000200,1441816.815000000200,1462561.312500000000,1451418.440500000000,9929521.337750000900
FS( 12 ),1389445.262500000000,1376745.049250000200,1430719.648250000300,1390222.204999999800,1434807.966999999700,1475503.787500000100,1455271.315750000100,9952718.235249999900
FS( 13 ),1380086.857500000200,1370104.564000000200,1424855.711500000200,1360255.397500000000,1424294.695000000100,1486455.112500000000,1443623.088250000300,9889678.426250001400
FS( 14 ),1301476.255500000000,1356823.593500000200,1420315.889500000300,1330288.589999999600,1409838.946000000200,1497406.437500000000,1447475.963500000100,9763628.675500001800
FS( 15 ),1281355.684750000000,1352492.842250000000,1421829.163500000000,1313164.699999999500,1413343.369999999900,1517815.725000000100,1505896.304499999900,9805900.789999999100
FS( 16 ),1250472.948249999900,1363464.078750000100,1427882.259500000400,1244569.582500000300,1374356.653000000200,1473512.637500000000,1505896.304499999900,9640157.464000001500
FS( 17 ),1288842.408749999900,1400708.539500000200,1424855.711500000200,1317445.672499999900,1401077.886000000200,1477494.937500000000,1521487.009000000100,9831915.164750000500
FS( 18 ),1314578.022500000000,1429291.497749999900,1433746.196250000500,1330288.589999999600,1449263.716000000200,1488446.262500000000,1505896.304499999900,9951513.589500000700
FS( 19 ),1365581.329750000000,1444593.485500000200,1523975.158500000400,1347412.479999999700,1479489.373000000400,1506864.399999999900,1533224.838250000300,10201144.065000001000
FS( 20 ),1369324.691750000000,1435931.982999999800,1464768.313250000400,1381660.259999999800,1475546.895999999900,1497406.437500000000,1537077.713500000100,10161719.295000000000
FS( 21 ),1317853.464250000000,1444593.485500000200,1463255.039250000600,1338850.534999999900,1450139.821999999900,1488446.262500000000,1548815.542749999800,10051957.151249999000
FS( 22 ),1334698.593250000200,1411679.776000000100,1461741.765250000200,1287478.865000000000,1376984.971000000100,1444143.175000000000,1556610.895000000000,9873341.040500000100
FS( 23 ),1343589.078000000000,1444593.485500000200,1466281.587250000300,1253131.527499999900,1380489.395000000000,1466543.612500000000,1552668.417999999800,9907300.103749999800
FS( 24 ),1347332.439999999900,1466535.958499999900,1482549.282750000500,1313164.699999999500,1400639.833000000100,1480979.450000000000,1576054.474750000300,10067259.139000000000
FS( 25 ),1337974.034999999900,1462205.207250000000,1475172.072000000400,1265974.445000000100,1389688.508000000100,1473512.637500000000,1626679.463500000100,10031209.368250001000
FS( 26 ),1343589.078000000000,1446903.219500000100,1485386.671500000200,1257412.499999999800,1422542.483000000200,1532749.350000000100,1626679.463500000100,10115265.765500002000
FS( 27 ),1367453.010749999900,1484147.680250000000,1485386.671500000200,1265974.445000000100,1446635.398000000300,1538225.012500000000,1622826.588250000300,10210651.806250000000
FS( 28 ),1376343.495500000000,1547665.365250000000,1491439.767500000300,1278916.919999999900,1482993.797000000000,1580536.950000000000,1669598.701750000000,10427497.997000001000
FS( 29 ),1400207.428250000100,1532363.377500000200,1494277.156250000200,1291759.837499999400,1528989.362000000000,1600448.450000000000,1665656.224750000300,10513704.836250000000
FS( 30 ),1405822.471249999900,1521392.141000000100,1492953.041500000300,1278916.919999999900,1490440.698000000300,1587505.975000000100,1700780.110749999800,10477814.357500000000
FS( 31 ),1409565.833249999900,1536694.128750000100,1491439.767500000300,1283197.892499999800,1484746.009000000100,1602439.600000000100,1704632.986000000000,10512719.217000000000
FS( 32 ),1414712.956000000000,1521392.141000000100,1506194.189000000500,1287478.865000000000,1495697.334000000000,1637284.725000000100,1661803.349500000000,10524566.559500001000
FS( 33 ),1418456.318000000000,1521392.141000000100,1510923.170250000400,1253131.527499999900,1504896.446999999900,1637284.725000000100,1677394.054000000000,10523481.382749999000
FS( 34 ),1427814.723000000000,1503780.419250000000,1507707.463000000500,1167512.077499999900,1497887.599000000400,1608910.837499999900,1696837.633750000000,10410453.753000002000
FS( 35 ),1434833.526750000000,1503780.419250000000,1523407.680750000300,1176074.022500000000,1514095.560000000100,1656200.649999999900,1739667.270250000100,10548062.129500000000
FS( 36 ),1446063.612750000100,1569607.838250000300,1526623.388000000300,1176074.022500000000,1532493.786000000300,1646742.687500000000,1728019.042749999800,10625627.377750000000
FS( 37 ),1424071.361000000000,1541024.880000000100,1512436.444250000400,1171793.049999999800,1512343.348000000200,1629817.912499999900,1716370.815250000200,10507860.811000001000
FS( 38 ),1431558.085000000000,1562967.353000000400,1509409.896250000500,1193197.912499999900,1512343.348000000200,1603435.175000000300,1642270.167999999800,10455184.937750001000
FS( 39 ),1429686.404000000100,1575959.606750000000,1509409.896250000500,1193197.912499999900,1512343.348000000200,1605426.325000000000,1626679.463500000100,10452705.956000000000
FS( 40 ),1414245.035749999800,1545355.631250000300,1510923.170250000400,1176074.022500000000,1514095.560000000100,1618368.800000000000,1622826.588250000300,10401891.808000002000
FS( 41 ),1445127.772250000200,1556326.867750000000,1507707.463000000500,1197478.884999999800,1537750.422000000000,1652218.350000000100,1677394.054000000000,10574006.813999999000
FS( 42 ),1425943.041999999900,1549686.382500000100,1514138.877500000400,1124602.794999999900,1561843.337000000100,1641267.024999999900,1743609.747250000000,10561094.206250001000
FS( 43 ),1439512.729250000100,1524279.308500000000,1498438.659750000600,1176074.022500000000,1541692.899000000400,1608910.837499999900,1716370.815250000200,10505282.271750001000
FS( 44 ),1446999.453250000300,1524279.308500000000,1499951.933750000500,1171793.049999999800,1563595.549000000300,1646742.687500000000,1716370.815250000200,10569735.797250001000
FS( 45 ),1437641.048250000000,1507822.453750000100,1503167.641000000500,1201759.857499999900,1574546.874000000300,1648733.837499999900,1677394.054000000000,10551068.766000001000
FS( 46 ),1416116.716749999900,1500893.251749999800,1490683.130500000400,1244569.582500000300,1550892.011999999900,1610901.987500000000,1642270.167999999800,10456329.848999999000
FS( 47 ),1435769.367250000100,1461339.057000000300,1481225.168000000300,1218883.747499999800,1503144.235000000100,1581034.737500000000,1597200.487750000100,10278599.800000001000
FS( 48 ),1439512.729250000100,1452100.121000000000,1478198.620000000300,1236007.637499999500,1521542.461000000400,1581034.737500000000,1665029.012500000400,10373428.318750001000
FS( 49 ),1422199.679999999900,1442861.185000000100,1476496.186750000300,1236007.637499999500,1504896.446999999900,1552660.850000000100,1645047.822250000000,10280172.808499999000
FS( 50 ),1491451.877000000100,1459029.323000000100,1484440.875250000300,1253131.527499999900,1508838.924000000300,1571576.774999999900,1692984.758500000000,10461457.060250001000
FS( 51 ),1512508.288249999800,1500893.251749999800,1484440.875250000300,1270354.974999999900,1539940.686999999900,1569585.625000000000,1764755.760250000100,10642482.462500000000
FS( 52 ),1500810.281999999900,1503202.985750000000,1481225.168000000300,1274635.947499999800,1528989.362000000000,1577052.437500000000,1692984.758500000000,10558903.941250000000
FS( 53 ),1504553.644000000100,1456719.589000000400,1474982.912750000100,1261693.472499999900,1515847.772000000100,1560127.662500000100,1665029.012500000400,10438957.065250002000
FS( 54 ),1514379.969249999800,1461339.057000000300,1484440.875250000300,1265974.445000000100,1518038.037000000000,1566101.112500000000,1680978.123999999800,10491254.620000001000
FS( 55 ),1508764.926250000000,1473176.443750000300,1474982.912750000100,1270354.974999999900,1518038.037000000000,1554652.000000000000,1653022.378000000000,10452994.672750000000
FS( 56 ),1489580.196000000200,1465958.525000000100,1474982.912750000100,1240288.609999999900,1528989.362000000000,1552660.850000000100,1660996.933750000100,10413460.389500000000
FS( 57 ),1516251.650249999900,1475486.177750000000,1470253.931500000200,1261693.472499999900,1512343.348000000200,1524784.750000000000,1692984.758500000000,10453801.088500001000
FS( 58 ),1506425.325000000000,1484725.113750000300,1471767.205500000400,1253131.527499999900,1503144.235000000100,1534242.712499999900,1716908.425750000200,10470347.545000002000
FS( 59 ),1514379.969249999800,1473176.443750000300,1479711.894000000300,1236007.637499999500,1499639.811000000500,1528269.262500000000,1685010.202750000200,10416198.220750000000
FS( 60 ),1479753.870750000000,1473176.443750000300,1484440.875250000300,1223164.720000000000,1481241.585000000000,1518811.300000000000,1677035.647000000100,10337627.441750001000
FS( 61 ),1495195.239000000100,1473176.443750000300,1476496.186750000300,1240288.609999999900,1470290.260000000000,1543202.887500000000,1673003.568250000000,10371656.195250001000
FS( 62 ),1508764.926250000000,1473176.443750000300,1481225.168000000300,1271649.222499999900,1493945.122000000000,1569585.625000000000,1665029.012500000400,10463378.520000001000
FS( 63 ),1535436.380499999700,1487034.847750000000,1493709.678500000600,1284989.927499999800,1521542.461000000400,1595968.362500000000,1669061.091250000100,10587745.749000000000
FS( 64 ),1533564.699500000100,1505512.719749999900,1488980.697250000400,1280509.839999999900,1515847.772000000100,1584519.250000000000,1660996.933750000100,10569934.912250001000
FS( 65 ),1523738.374249999600,1510132.187750000000,1485954.149250000500,1338651.419999999900,1526799.097000000100,1599950.662500000100,1660996.933750000100,10646225.824500000000
FS( 66 ),1535436.380499999700,1542757.180500000000,1493709.678500000600,1325310.714999999600,1521542.461000000400,1597959.512500000200,1621124.155000000000,10637843.082999999000
FS( 67 ),1542923.104499999900,1584621.109250000400,1496925.385750000400,1338651.419999999900,1532493.786000000300,1610901.987500000000,1653022.378000000000,10759542.171000002000
FS( 68 ),1545262.705750000200,1598479.513250000100,1490683.130500000400,1320830.627499999900,1515847.772000000100,1614884.287500000100,1673003.568250000000,10758994.604750000000
FS( 69 ),1545262.705750000200,1573072.439249999800,1493709.678500000600,1316350.539999999600,1521542.461000000400,1618368.800000000000,1665029.012500000400,10733338.637000002000
FS( 70 ),1554621.110750000000,1577691.907249999900,1498438.659750000600,1325310.714999999600,1497887.599000000400,1612893.137500000000,1657054.456750000100,10723900.586000001000
FS( 71 ),1554621.110750000000,1575382.173250000000,1490683.130500000400,1329691.244999999900,1515847.772000000100,1614884.287500000100,1669061.091250000100,10750173.810250001000
FS( 72 ),1581760.485250000100,1566143.237250000000,1484440.875250000300,1347611.595000000000,1510591.136000000400,1627826.762499999700,1677035.647000000100,10795412.738250000000
FS( 73 ),1562575.754999999900,1566143.237250000000,1488980.697250000400,1329691.244999999900,1510591.136000000400,1610901.987500000000,1657054.456750000100,10725941.514750002000
FS( 74 ),1531693.018500000000,1566143.237250000000,1490683.130500000400,1307390.365000000000,1504896.446999999900,1588501.550000000000,1673003.568250000000,10662314.316500001000
FS( 75 ),1599073.534500000100,1601077.964000000400,1498438.659750000600,1334171.332500000300,1532493.786000000300,1610901.987500000000,1673003.568250000000,10849163.832500003000
FS( 76 ),1585503.847249999900,1577691.907249999900,1496925.385750000400,1347611.595000000000,1534245.998000000400,1607417.475000000100,1660996.933750000100,10810396.142000001000
FS( 77 ),1579888.804250000000,1554305.850499999900,1498438.659750000600,1396792.999999999800,1534245.998000000400,1586510.399999999900,1660996.933750000100,10811182.646250000000
FS( 78 ),1627616.669749999700,1496273.783750000200,1495222.952500000400,1428153.612499999800,1554396.436000000500,1607417.475000000100,1716908.425750000200,10925992.355250001000
FS( 79 ),1612175.301500000100,1512441.921750000400,1484440.875250000300,1450454.492500000200,1548701.747000000000,1607417.475000000100,1712876.347000000100,10928511.160000000000
FS( 80 ),1620129.945750000000,1512441.921750000400,1488980.697250000400,1445974.404999999800,1552644.224000000400,1610901.987500000000,1720850.902750000100,10951927.084000001000
FS( 81 ),1620129.945750000000,1507822.453750000100,1478198.620000000300,1410233.262499999500,1534245.998000000400,1584519.250000000000,1700959.314250000100,10836111.844250001000
FS( 82 ),1670197.412499999900,1505512.719749999900,1482738.442000000300,1405753.174999999800,1537750.422000000000,1603435.175000000300,1685010.202750000200,10890400.548999999000
FS( 83 ),1662242.768250000200,1510132.187750000000,1495222.952500000400,1410233.262499999500,1518038.037000000000,1584519.250000000000,1704901.791250000000,10885293.249250000000
FS( 84 ),1620129.945750000000,1510132.187750000000,1484440.875250000300,1468374.842499999800,1518038.037000000000,1595968.362500000000,1657054.456750000100,10854141.707500001000
FS( 85 ),1643058.038000000200,1493964.049750000000,1476496.186750000300,1441494.317500000100,1510591.136000000400,1591986.062500000000,1653022.378000000000,10810615.168500001000
FS( 86 ),1654756.044250000000,1540447.446500000100,1481225.168000000300,1490675.722499999900,1557900.860000000100,1646742.687500000000,1673003.568250000000,11044754.497000001000
FS( 87 ),1670197.412499999900,1519659.840500000400,1484440.875250000300,1495155.809999999800,1563595.549000000300,1637284.725000000100,1700959.314250000100,11071296.526500002000
FS( 88 ),1660371.087250000100,1524279.308500000000,1479711.894000000300,1428153.612499999800,1563595.549000000300,1663667.462500000100,1665029.012500000400,10984810.926250001000
FS( 89 ),1693125.504750000300,1528898.776500000400,1471767.205500000400,1441494.317500000100,1592945.099999999900,1695525.862499999800,1688952.679749999900,11112712.446500000000
FS( 90 ),1677684.136500000000,1531208.510500000100,1470253.931500000200,1459414.667499999700,1603896.425000000000,1736842.225000000100,1700959.314250000100,11180262.210250000000
FS( 91 ),1670197.412499999900,1542757.180500000000,1465524.950250000200,1495155.809999999800,1603896.425000000000,1717926.300000000000,1700959.314250000100,11196420.392500000000
FS( 92 ),1677684.136500000000,1568452.971250000200,1471767.205500000400,1459414.667499999700,1613095.537999999900,1727384.262499999700,1680978.123999999800,11198779.905250000000
FS( 93 ),1704355.590750000000,1589240.577250000100,1468740.657500000200,1459414.667499999700,1614847.750000000000,1731366.562500000200,1700959.314250000100,11268928.119750001000
FS( 94 ),1702483.909749999900,1573072.439249999800,1476496.186750000300,1450454.492500000200,1603896.425000000000,1736842.225000000100,1665029.012500000400,11208277.690750001000
FS( 95 ),1706695.191999999800,1580001.641250000100,1476496.186750000300,1477335.017499999800,1605648.636999999900,1717926.300000000000,1680978.123999999800,11245084.098500000000
FS( 96 ),1694997.185749999900,1631104.506000000100,1474982.912750000100,1486195.634999999800,1579803.510000000000,1727384.262499999700,1708933.870000000100,11303404.881999999000
FS( 97 ),1677684.136500000000,1642653.176000000000,1459282.695000000300,1522036.335000000000,1591192.888000000000,1734851.075000000200,1700959.314250000100,11328662.619750001000
FS( 98 ),1677684.136500000000,1633414.240000000200,1431287.126000000200,1535377.039999999600,1585498.199000000500,1738833.375000000000,1708933.870000000100,11311030.986500002000
FS( 99 ),1665986.130250000200,1596169.779250000100,1457769.421000000300,1517556.247499999800,1548701.747000000000,1715935.149999999900,1708933.870000000100,11211055.344999999000
FS( 100 ),1662242.768250000200,1593860.045250000200,1464011.676250000300,1566737.652499999600,1537750.422000000000,1725393.112500000000,1724882.981500000000,11274881.658250000000
FS( 101 ),1635571.314000000000,1589240.577250000100,1457769.421000000300,1522036.335000000000,1530741.574000000500,1714441.787500000100,1692984.758500000000,11142788.767250001000
FS( 102 ),1656627.725250000100,1612626.634000000100,1471767.205500000400,1530896.952499999900,1560091.125000000000,1744309.037500000100,1685010.202750000200,11261331.882500000000
FS( 103 ),1650544.762000000100,1638033.707999999600,1471767.205500000400,1530896.952499999900,1567099.973000000200,1747793.550000000000,1708933.870000000100,11315073.021000002000
FS( 104 ),1660371.087250000100,1668348.966750000100,1490683.130500000400,1548817.302500000000,1592945.099999999900,1747793.550000000000,1700959.314250000100,11409921.451250002000
FS( 105 ),1660371.087250000100,1640343.442000000000,1493709.678500000600,1539857.127499999900,1594697.311999999900,1780149.737500000000,1708933.870000000100,11418065.254750002000
FS( 106 ),1646801.399999999900,1589240.577250000100,1473469.638750000200,1548817.302500000000,1565347.761000000400,1762229.387500000000,1716908.425750000200,11302817.492750000000
FS( 107 ),1614046.982499999900,1601077.964000000400,1460985.128250000300,1624879.232499999900,1539940.686999999900,1752273.637499999700,1696927.235500000000,11290133.867250001000
FS( 108 ),1592990.571250000000,1584621.109250000400,1468740.657500000200,1606958.882500000300,1521542.461000000400,1721908.600000000100,1692984.758500000000,11189750.040000003000
FS( 109 ),1585503.847249999900,1640343.442000000000,1473469.638750000200,1615919.057499999900,1530741.574000000500,1747793.550000000000,1704901.791250000000,11298675.900750002000
FS( 110 ),1594862.252250000100,1668348.966750000100,1468740.657500000200,1629259.762499999500,1515847.772000000100,1739828.949999999700,1716908.425750000200,11333799.786750000000
FS( 111 ),1594862.252250000100,1593860.045250000200,1468740.657500000200,1593518.619999999900,1521542.461000000400,1727882.050000000300,1692984.758500000000,11193393.844500002000
FS( 112 ),1592990.571250000000,1538137.712500000100,1459282.695000000300,1620399.145000000300,1515847.772000000100,1733855.500000000000,1660996.933750000100,11121513.329500001000
FS( 113 ),1616386.583750000000,1551996.116500000000,1468740.657500000200,1629259.762499999500,1528989.362000000000,1739828.949999999700,1645047.822250000000,11180252.254499998000
FS( 114 ),1592990.571250000000,1524279.308500000000,1459282.695000000300,1611438.970000000000,1508838.924000000300,1727882.050000000300,1593258.010749999900,11017973.529500000000
FS( 115 ),1592990.571250000000,1540447.446500000100,1451527.165750000400,1602478.794999999900,1512343.348000000200,1729873.200000000000,1561359.787749999900,10991023.314250000000
FS( 116 ),1648673.081000000000,1531208.510500000100,1451527.165750000400,1597998.707500000300,1515847.772000000100,1749784.700000000000,1581251.376250000000,11076294.313000001000
FS( 117 ),1670197.412499999900,1491654.315749999800,1451527.165750000400,1615919.057499999900,1546949.535000000100,1796078.937500000000,1617181.678000000100,11189511.102000000000
FS( 118 ),1704355.590750000000,1521969.574500000100,1457769.421000000300,1620399.145000000300,1554396.436000000500,1802052.387499999700,1617181.678000000100,11278127.232750000000
FS( 119 ),1652884.363249999900,1500893.251749999800,1450013.891750000400,1606958.882500000300,1550892.011999999900,1802052.387499999700,1645047.822250000000,11208745.611000000000
FS( 120 ),1635571.314000000000,1473176.443750000300,1443771.636500000300,1562257.564999999900,1518038.037000000000,1790105.487500000300,1625156.233749999900,11048079.717500003000
FS( 121 ),1654756.044250000000,1480105.645750000100,1445284.910500000500,1557777.477499999600,1528989.362000000000,1823955.037500000100,1597200.487750000100,11088071.965249998000
FS( 122 ),1694997.185749999900,1482415.379749999800,1445284.910500000500,1571217.740000000000,1557900.860000000100,1864275.824999999700,1597200.487750000100,11213295.388750000000
FS( 123 ),1693125.504750000300,1487034.847750000000,1465524.950250000200,1571217.740000000000,1550892.011999999900,1854320.075000000000,1633130.789500000000,11255248.919250000000
FS( 124 ),1746936.333500000200,1521969.574500000100,1460985.128250000300,1566737.652499999600,1556148.648000000300,1864275.824999999700,1657054.456750000100,11374110.618500000000
FS( 125 ),1785305.794000000000,1524279.308500000000,1460985.128250000300,1589038.532500000000,1556148.648000000300,1872240.425000000000,1696927.235500000000,11484928.071750000000
FS( 126 ),1818060.211500000000,1551996.116500000000,1465524.950250000200,1620399.145000000300,1568852.185000000100,1868258.125000000200,1677035.647000000100,11570129.380249999000
FS( 127 ),1798875.481250000000,1540447.446500000100,1464011.676250000300,1624879.232499999900,1567099.973000000200,1862284.675000000000,1669061.091250000100,11526662.575750001000
FS( 128 ),1806362.205250000100,1538137.712500000100,1457769.421000000300,1624879.232499999900,1557900.860000000100,1848346.624999999800,1677035.647000000100,11510434.703250000000
FS( 129 ),1787177.474999999900,1533518.244500000300,1451527.165750000400,1629259.762499999500,1557900.860000000100,1876222.725000000100,1677035.647000000100,11512644.879750000000
FS( 130 ),1787177.474999999900,1538137.712500000100,1450013.891750000400,1633739.849999999900,1552644.224000000400,1868258.125000000200,1649079.901000000100,11479054.179250002000
FS( 131 ),1721668.640000000100,1561523.769250000100,1451527.165750000400,1736582.747499999800,1546949.535000000100,1848346.624999999800,1641105.345250000200,11507706.827750001000
FS( 132 ),1738981.689249999800,1586930.843250000200,1464011.676250000300,1732102.659999999900,1561843.337000000100,1864275.824999999700,1660996.933750000100,11609145.964500001000
FS( 133 ),1746936.333500000200,1601077.964000000400,1460985.128250000300,1772423.447499999800,1574546.874000000300,1856311.225000000100,1653022.378000000000,11665306.350250000000
FS( 134 ),1758166.419500000100,1573072.439249999800,1467227.383500000200,1772423.447499999800,1576299.086000000400,1872240.425000000000,1669061.091250000100,11688493.292000001000
FS( 135 ),1800747.162250000100,1570762.705249999900,1460985.128250000300,1727622.572499999800,1556148.648000000300,1842373.175000000000,1669061.091250000100,11627703.482500000000
FS( 136 ),1781562.432000000000,1589240.577250000100,1457769.421000000300,1700841.604999999700,1552644.224000000400,1860293.524999999900,1665029.012500000400,11607383.796750002000
FS( 137 ),1745064.652500000100,1577691.907249999900,1451527.165750000400,1682921.255000000100,1532493.786000000300,1836399.725000000100,1645047.822250000000,11471149.313750001000
FS( 138 ),1738981.689249999800,1556615.584499999900,1453040.439750000400,1700841.604999999700,1539940.686999999900,1848346.624999999800,1653022.378000000000,11490792.008500000000
FS( 139 ),1745064.652500000100,1575382.173250000000,1453040.439750000400,1754503.097499999900,1534245.998000000400,1842373.175000000000,1621124.155000000000,11525736.691000000000
FS( 140 ),1764249.382749999900,1591550.311250000000,1457769.421000000300,1741062.835000000000,1561843.337000000100,1870249.274999999900,1633130.789500000000,11619858.351500001000
FS( 141 ),1771736.106750000000,1596169.779250000100,1462498.402250000300,1674060.637499999500,1563595.549000000300,1868258.125000000200,1625156.233749999900,11561477.833500002000
FS( 142 ),1779690.750999999700,1617246.102000000200,1459282.695000000300,1723242.042499999700,1581993.774999999900,1888169.625000000000,1653022.378000000000,11702650.368500000000
FS( 143 ),1762377.701749999800,1614936.368000000000,1459282.695000000300,1723242.042499999700,1579803.510000000000,1888169.625000000000,1637073.266500000100,11664888.208749998000
FS( 144 ),1766121.063749999700,1621865.570000000100,1462498.402250000300,1674060.637499999500,1585498.199000000500,1894143.075000000000,1653022.378000000000,11657212.325500000000
FS( 145 ),1771736.106750000000,1621865.570000000100,1468740.657500000200,1687401.342499999800,1578051.298000000400,1888169.625000000000,1645047.822250000000,11661015.422000000000
FS( 146 ),1773607.787750000100,1617246.102000000200,1474982.912750000100,1714281.867500000200,1592945.099999999900,1896134.225000000100,1637073.266500000100,11706274.261499999000
FS( 147 ),1808233.886250000000,1631104.506000000100,1471767.205500000400,1758983.184999999800,1620104.386000000400,1946410.762500000200,1649079.901000000100,11885686.832250003000
FS( 148 ),1794664.199000000000,1635723.973999999900,1470253.931500000200,1741062.835000000000,1616599.962000000100,1938446.162500000100,1649079.901000000100,11845833.965000002000
FS( 149 ),1762377.701749999800,1617246.102000000200,1465524.950250000200,1772423.447499999800,1614847.750000000000,1972295.712499999900,1649079.901000000100,11853798.565000001000
FS( 150 ),1729623.284250000300,1596169.779250000100,1465524.950250000200,1754503.097499999900,1594697.311999999900,1956366.512500000000,1621124.155000000000,11718012.090750000000
FS( 151 ),1693125.504750000300,1647561.360750000000,1457769.421000000300,1714281.867500000200,1567099.973000000200,1926499.262499999700,1633130.789500000000,11639471.179000001000
FS( 152 ),1714181.916000000000,1635723.973999999900,1454742.873000000400,1750023.009999999800,1579803.510000000000,1950393.062500000000,1605175.043500000100,11690046.389000000000
FS( 153 ),1704355.590750000000,1647561.360750000000,1454742.873000000400,1750023.009999999800,1576299.086000000400,1940437.312500000000,1605175.043500000100,11678597.276500000000
FS( 154 ),1665986.130250000200,1647561.360750000000,1454742.873000000400,1794724.327499999900,1594697.311999999900,1930481.562500000200,1601232.566500000200,11689429.132500002000
FS( 155 ),1700612.228750000000,1649871.094749999900,1451527.165750000400,1826084.939999999900,1583745.987000000000,1908578.912500000100,1601232.566500000200,11721655.895250000000
FS( 156 ),1700612.228750000000,1696354.491500000000,1453040.439750000400,1834945.557499999900,1607400.849000000400,1904596.612500000000,1573276.820500000100,11770229.999500001000
FS( 157 ),1712310.234999999900,1756696.292249999900,1453040.439750000400,1794724.327499999900,1605648.636999999900,1872240.425000000000,1549353.153250000200,11744016.509749999000
FS( 158 ),1737110.008250000000,1828875.479749999900,1453040.439750000400,1839425.645000000300,1596449.524000000400,1872240.425000000000,1549353.153250000200,11876497.675000003000
FS( 159 ),1708566.872999999900,1789321.285000000100,1453040.439750000400,1826084.939999999900,1594697.311999999900,1896134.225000000100,1525429.486000000000,11793277.560750000000
FS( 160 ),1700612.228750000000,1805489.423000000200,1453040.439750000400,1826084.939999999900,1596449.524000000400,1886178.475000000100,1541378.597499999900,11809236.628000000000
FS( 161 ),1714181.916000000000,1861500.472500000100,1450013.891750000400,1866306.169999999900,1616599.962000000100,1888169.625000000000,1553385.232000000300,11950160.269250002000
FS( 162 ),1743192.971500000200,1807799.157000000100,1451527.165750000400,1861826.082500000300,1620104.386000000400,1916543.512500000000,1565302.264750000100,11966298.540000001000
FS( 163 ),1754423.057499999900,1821946.277750000100,1451527.165750000400,1893087.137499999500,1627551.287000000000,1912561.212500000100,1601232.566500000200,12062331.704500001000
FS( 164 ),1764249.382749999900,1824256.011750000100,1450013.891750000400,1857345.994999999900,1609153.061000000500,1892151.925000000000,1605175.043500000100,12002348.310750002000
FS( 165 ),1760506.020749999900,1810108.891000000100,1448500.617750000200,1843905.732499999900,1605648.636999999900,1884187.325000000200,1617181.678000000100,11970041.901999999000
FS( 166 ),1719796.959000000300,1763625.494250000000,1451527.165750000400,1817124.764999999900,1587250.411000000300,1834408.575000000200,1625156.233749999900,11798892.603750002000
