代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13168693.691250000000
真實報酬,3168693.691250000100

夏普值報酬,0.308169369125
夏普值風險,0.076580416120
夏普值,4.024127639156

預期報酬,12056.667231274660
風險,167869.601086162900
起點值,0.071821623172
找到最佳解世代,5274
找到最佳解實驗#,3
找到最佳解次數,22

投資組合檔數,7
1326(5),2382(24),2412(26),2474(28),2882(33),2891(38),3008(41),
FS( 51 ),1578301.293750000200,1633585.322750000300,1494277.156250000200,1408125.422499999400,1525654.047249999800,1503501.308500000000,1570317.482249999900,10713765.033249998000
FS( 52 ),1607172.968750000000,1621857.449250000300,1492953.041500000300,1395282.504999999900,1513488.120750000000,1510848.652000000000,1575872.790750000200,10717478.528000001000
FS( 53 ),1607172.968750000000,1638214.746500000400,1491439.767500000300,1399563.477499999800,1527525.728249999900,1510848.652000000000,1582344.028250000000,10757112.368750000000
FS( 54 ),1617377.612500000300,1621857.449250000300,1506194.189000000500,1403844.450000000000,1560280.145750000400,1548809.926750000100,1566613.943250000000,10824980.716500001000
FS( 55 ),1627582.256250000100,1621857.449250000300,1510923.170250000400,1369497.112499999800,1560280.145750000400,1548809.926750000100,1535163.728999999800,10774116.789750000000
FS( 56 ),1613395.312500000000,1603031.126000000200,1507707.463000000500,1283877.662499999900,1533608.691500000200,1556157.270250000100,1475030.999000000100,10572811.524750000000
FS( 57 ),1639280.262500000200,1603031.126000000200,1523407.680750000300,1292439.607499999900,1578061.115249999800,1576974.743500000100,1480586.307500000100,10693783.843000002000
FS( 58 ),1639280.262500000200,1673398.367000000300,1526623.388000000300,1292439.607499999900,1569170.630500000000,1613711.461000000100,1482438.077000000000,10797064.793500001000
FS( 59 ),1647742.650000000400,1642844.170250000200,1512436.444250000400,1288158.634999999800,1553261.341999999700,1617385.132750000100,1496306.436750000100,10758137.811000003000
FS( 60 ),1649982.693749999900,1666299.917250000200,1509409.896250000500,1309563.497499999800,1528461.568750000100,1585546.644249999900,1537941.383250000000,10787208.601000000000
FS( 61 ),1635049.068750000100,1680188.188500000200,1509409.896250000500,1309563.497499999800,1530333.249750000000,1610037.789250000100,1598074.113249999900,10872658.803250000000
FS( 62 ),1602941.774999999900,1647473.594000000500,1510923.170250000400,1292439.607499999900,1542499.176250000000,1605139.560250000100,1630450.212249999900,10831870.095500002000
FS( 63 ),1635049.068750000100,1659201.467500000300,1507707.463000000500,1313844.469999999700,1574317.753250000100,1617385.132750000100,1667455.734999999900,10974964.090250000000
FS( 64 ),1596719.431250000100,1652103.017750000300,1514138.877500000400,1240968.379999999900,1564023.507750000100,1613711.461000000100,1635069.680250000200,10816737.355500001000
FS( 65 ),1605181.818750000100,1624943.731750000300,1498438.659750000600,1292439.607499999900,1533608.691500000200,1613711.461000000100,1639699.103999999800,10808026.074250003000
FS( 66 ),1645751.500000000200,1624943.731750000300,1499951.933750000500,1288158.634999999800,1569170.630500000000,1617385.132750000100,1630450.212249999900,10875814.776000001000
FS( 67 ),1662676.275000000100,1607351.921500000400,1503167.641000000500,1318125.442499999900,1571042.311499999800,1605139.560250000100,1653577.419500000100,10921083.571250003000
FS( 68 ),1626586.681250000100,1599944.843500000400,1490683.130500000400,1360935.167500000200,1535480.372500000100,1573301.071750000100,1635069.680250000200,10822003.947250003000
FS( 69 ),1615884.250000000000,1557662.773250000300,1481225.168000000300,1335249.332499999800,1507405.157500000200,1552483.598500000100,1616571.896750000100,10666485.176500000000
FS( 70 ),1615884.250000000000,1547786.669250000300,1478198.620000000300,1352373.222499999500,1507405.157500000200,1561055.499249999900,1644328.527749999900,10707034.946250001000
FS( 71 ),1594479.387500000200,1537910.565250000500,1476496.186750000300,1352373.222499999500,1480733.703250000000,1543911.697750000100,1635069.680250000200,10620977.443250000000
FS( 72 ),1605181.818750000100,1555193.747250000500,1484440.875250000300,1369497.112499999800,1498514.672749999900,1573301.071750000100,1667455.734999999900,10753588.033250000000
FS( 73 ),1611653.056250000100,1599944.843500000400,1484440.875250000300,1386720.559999999800,1496642.991749999800,1585546.644249999900,1709080.725750000000,10874032.696750000000
FS( 74 ),1605181.818750000100,1602413.869500000300,1481225.168000000300,1391001.532499999700,1503661.795500000000,1610037.789250000100,1695202.410250000000,10888727.383750001000
FS( 75 ),1605181.818750000100,1552724.721250000400,1474982.912750000100,1378059.057499999900,1487752.507000000200,1597792.216749999900,1667455.734999999900,10763951.969000001000
FS( 76 ),1605181.818750000100,1557662.773250000300,1484440.875250000300,1382340.030000000000,1493367.550000000000,1622283.361749999900,1676704.626749999800,10821984.035750000000
FS( 77 ),1605181.818750000100,1570316.531500000500,1474982.912750000100,1386720.559999999800,1482605.384250000100,1622283.361749999900,1676704.626749999800,10818798.195750000000
FS( 78 ),1605181.818750000100,1562600.825250000500,1474982.912750000100,1356654.194999999800,1480733.703250000000,1644325.392250000000,1648947.995750000000,10773429.843000000000
FS( 79 ),1573074.525000000100,1572785.557500000300,1470253.931500000200,1378059.057499999900,1454530.169250000300,1627181.590749999700,1672075.203000000200,10747963.034500001000
FS( 80 ),1598710.581250000300,1582661.661500000200,1471767.205500000400,1369497.112499999800,1463420.653999999900,1618609.690000000200,1650461.269750000000,10755131.174500000000
FS( 81 ),1626586.681250000100,1570316.531500000500,1479711.894000000300,1352373.222499999500,1457805.611000000000,1618609.690000000200,1669257.725750000000,10774664.355999999000
FS( 82 ),1615884.250000000000,1570316.531500000500,1484440.875250000300,1339530.304999999900,1448915.126250000200,1627181.590749999700,1605341.810750000200,10691613.489500001000
FS( 83 ),1605181.818750000100,1570316.531500000500,1476496.186750000300,1356654.194999999800,1471843.218500000000,1605139.560250000100,1626965.699750000100,10712600.210500000000
FS( 84 ),1635049.068750000100,1570316.531500000500,1481225.168000000300,1388014.807499999900,1496642.991749999800,1613711.461000000100,1631664.813750000200,10816627.842250003000
FS( 85 ),1662676.275000000100,1585130.687500000200,1493709.678500000600,1401355.512499999700,1521442.765000000100,1644325.392250000000,1655160.383750000000,10963803.694499999000
FS( 86 ),1660685.125000000000,1604882.895500000300,1488980.697250000400,1396875.424999999800,1510680.599250000000,1644325.392250000000,1650461.269750000000,10956894.403999999000
FS( 87 ),1673378.706250000300,1609820.947500000500,1485954.149250000500,1455017.004999999900,1525186.127000000300,1683511.224250000000,1659859.497750000100,11092730.657000002000
FS( 88 ),1682089.987500000000,1644695.939750000400,1493709.678500000600,1441676.299999999600,1523314.446000000000,1692083.125000000200,1645762.155749999900,11123334.632500000000
FS( 89 ),1688312.331250000000,1689447.036000000300,1496925.385750000400,1455017.004999999900,1535480.372500000100,1692083.125000000200,1659859.497750000100,11217127.753249999000
FS( 90 ),1671387.556249999900,1704261.192000000300,1490683.130500000400,1437196.212499999900,1539223.734500000000,1692083.125000000200,1622266.585750000100,11157104.536500001000
FS( 91 ),1690552.375000000000,1677101.906000000400,1493709.678500000600,1432716.124999999500,1542499.176250000000,1683511.224250000000,1622266.585750000100,11142360.070750000000
FS( 92 ),1701254.806250000100,1682039.958000000300,1498438.659750000600,1441676.299999999600,1537352.053499999900,1683511.224250000000,1622266.585750000100,11166542.587500000000
FS( 93 ),1711957.237500000000,1679570.932000000300,1490683.130500000400,1446056.829999999800,1539223.734500000000,1700655.025750000000,1561168.148000000000,11129318.038250001000
FS( 94 ),1707726.043750000200,1669694.828000000400,1484440.875250000300,1463977.179999999900,1551389.660999999800,1719023.384499999700,1558350.670750000000,11154605.643250000000
FS( 95 ),1658445.081250000000,1669694.828000000400,1488980.697250000400,1446056.829999999800,1535480.372500000100,1719023.384499999700,1556469.034000000000,11074153.227500001000
FS( 96 ),1673378.706250000300,1669694.828000000400,1490683.130500000400,1423755.950000000000,1514423.961249999900,1700655.025750000000,1551769.919999999900,11024364.521750001000
FS( 97 ),1716188.431250000400,1707038.846250000400,1498438.659750000600,1450536.917500000200,1535480.372500000100,1719023.384499999700,1612868.357750000000,11239577.969500003000
FS( 98 ),1701254.806250000100,1682039.958000000300,1496925.385750000400,1463977.179999999900,1532204.930750000100,1719023.384499999700,1603470.129750000100,11198898.775000000000
FS( 99 ),1664916.318750000100,1657041.069750000000,1498438.659750000600,1513158.584999999700,1512552.280249999800,1705553.254750000100,1598771.015750000000,11150434.184000000000
FS( 100 ),1690552.375000000000,1595006.791500000300,1495222.952500000400,1544519.197499999800,1532204.930750000100,1727595.285250000200,1608169.243749999900,11193273.776250001000
FS( 101 ),1686321.181250000100,1612289.973500000300,1484440.875250000300,1566820.077500000100,1532204.930750000100,1736167.186000000000,1622266.585750000100,11240513.810000002000
FS( 102 ),1692792.418750000000,1612289.973500000300,1488980.697250000400,1562339.989999999800,1535480.372500000100,1731268.957000000200,1626965.699750000100,11250121.108750002000
FS( 103 ),1664916.318750000100,1607351.921500000400,1478198.620000000300,1526598.847499999500,1510680.599250000000,1692083.125000000200,1601588.493000000000,11081420.925000001000
FS( 104 ),1688312.331250000000,1604882.895500000300,1482738.442000000300,1522118.759999999800,1528461.568750000100,1719023.384499999700,1607223.447500000000,11152763.829499999000
FS( 105 ),1682089.987500000000,1609820.947500000500,1495222.952500000400,1526598.847499999500,1510680.599250000000,1683511.224250000000,1608169.243749999900,11116096.802250000000
FS( 106 ),1711957.237500000000,1609820.947500000500,1484440.875250000300,1584740.427499999800,1521442.765000000100,1692083.125000000200,1609105.084250000100,11213593.462000001000
FS( 107 ),1762980.456250000000,1592537.765500000400,1476496.186750000300,1557859.902500000100,1517699.403000000200,1705553.254750000100,1603470.129750000100,11216600.098500000000
FS( 108 ),1784385.318750000100,1642226.913750000300,1481225.168000000300,1607041.307499999900,1569170.630500000000,1731268.957000000200,1631664.813750000200,11446986.109250002000
FS( 109 ),1797327.793750000200,1620005.679750000100,1484440.875250000300,1611521.394999999800,1560280.145750000400,1731268.957000000200,1641063.041749999900,11445910.888250001000
FS( 110 ),1754518.068750000100,1624943.731750000300,1479711.894000000300,1544519.197499999800,1585079.919000000200,1736167.186000000000,1612868.357750000000,11337811.354750002000
FS( 111 ),1773682.887500000000,1629881.783750000400,1471767.205500000400,1557859.902500000100,1615026.815000000200,1739840.857750000000,1612868.357750000000,11400930.809750002000
FS( 112 ),1750286.875000000000,1632350.809750000500,1470253.931500000200,1575780.252499999700,1653864.195750000200,1739840.857750000000,1608169.243749999900,11430549.166000001000
FS( 113 ),1758749.262500000200,1644695.939750000400,1465524.950250000200,1611521.394999999800,1636083.226250000100,1753310.987500000000,1608169.243749999900,11478058.005000001000
FS( 114 ),1726890.862500000000,1672163.854000000300,1471767.205500000400,1575780.252499999700,1644973.710999999900,1749637.315749999800,1584673.673750000100,11425889.875000000000
FS( 115 ),1741824.487500000300,1694385.088000000500,1468740.657500000200,1575780.252499999700,1648717.073000000100,1753310.987500000000,1606287.607000000100,11489049.153000001000
FS( 116 ),1750286.875000000000,1677101.906000000400,1476496.186750000300,1566820.077500000100,1653864.195750000200,1739840.857750000000,1575265.490000000000,11439678.588750001000
FS( 117 ),1782394.168750000200,1684508.984000000400,1476496.186750000300,1593700.602499999800,1636083.226250000100,1736167.186000000000,1582792.037000000000,11492145.391250001000
FS( 118 ),1780154.125000000000,1739136.184250000400,1474982.912750000100,1602561.219999999700,1644973.710999999900,1719023.384499999700,1587491.151000000100,11548325.688500002000
FS( 119 ),1792847.706250000000,1751481.314250000300,1459282.695000000300,1638401.919999999900,1651992.514749999900,1714125.155499999900,1602524.333499999900,11610658.639250001000
FS( 120 ),1790856.556250000400,1741605.210250000200,1431287.126000000200,1651742.624999999500,1655735.876749999800,1727595.285250000200,1600642.696750000100,11599468.376250001000
FS( 121 ),1775922.931250000100,1701792.166000000400,1457769.421000000300,1633921.832499999800,1634211.545250000000,1722697.056250000100,1595943.582750000100,11522261.535000000000
FS( 122 ),1786625.362500000000,1699323.140000000400,1464011.676250000300,1683103.237499999600,1643102.030000000000,1722697.056250000100,1617567.471750000000,11616432.974250002000
FS( 123 ),1810021.375000000000,1694385.088000000500,1457769.421000000300,1638401.919999999900,1632807.784500000100,1719023.384499999700,1603470.129750000100,11555882.102750001000
FS( 124 ),1810021.375000000000,1719383.976250000300,1471767.205500000400,1647262.537499999900,1660882.999500000200,1719023.384499999700,1603470.129750000100,11631814.608000001000
FS( 125 ),1814252.568750000100,1746543.262250000400,1471767.205500000400,1647262.537499999900,1664158.441250000100,1731268.957000000200,1617567.471750000000,11692823.444000000000
FS( 126 ),1814252.568750000100,1778949.228500000400,1490683.130500000400,1665182.887500000000,1664158.441250000100,1739840.857750000000,1612868.357750000000,11765938.472000003000
FS( 127 ),1816492.612500000300,1749012.288250000200,1493709.678500000600,1656222.712499999900,1694573.257500000100,1736167.186000000000,1612868.357750000000,11759049.093000002000
FS( 128 ),1792847.706250000000,1694385.088000000500,1473469.638750000200,1665182.887500000000,1677728.128499999900,1679837.552500000200,1610040.924750000000,11593494.926250000000
FS( 129 ),1754518.068750000100,1707038.846250000400,1460985.128250000300,1741244.817499999900,1668369.723499999800,1657795.521999999600,1607223.447500000000,11597178.553750001000
FS( 130 ),1733113.206250000000,1689447.036000000300,1468740.657500000200,1723324.467500000300,1639826.588249999800,1627181.590749999700,1617567.471750000000,11499204.018000001000
FS( 131 ),1733113.206250000000,1749012.288250000200,1473469.638750000200,1732284.642499999800,1664158.441250000100,1652897.293000000100,1605341.810750000200,11610280.320750000000
FS( 132 ),1735353.250000000000,1778949.228500000400,1468740.657500000200,1745625.347499999500,1656671.717249999800,1661469.193750000100,1617567.471750000000,11664379.866249999000
FS( 133 ),1716188.431250000400,1699323.140000000400,1468740.657500000200,1709884.204999999800,1645441.631250000100,1649223.621250000300,1617567.471750000000,11506372.158000002000
FS( 134 ),1733113.206250000000,1639757.887750000500,1459282.695000000300,1736764.730000000200,1651056.674249999900,1657795.521999999600,1617567.471750000000,11495341.187000001000
FS( 135 ),1752526.918750000200,1654572.043750000400,1468740.657500000200,1745625.347499999500,1656671.717249999800,1657795.521999999600,1610986.720999999900,11546921.927749999000
FS( 136 ),1713948.387500000200,1624943.731750000300,1459282.695000000300,1727804.554999999900,1645441.631250000100,1652897.293000000100,1606287.607000000100,11430608.900500001000
FS( 137 ),1713948.387500000200,1642226.913750000300,1451527.165750000400,1718844.379999999900,1647313.312250000000,1630855.262500000200,1609105.084250000100,11413823.506000001000
FS( 138 ),1762980.456250000000,1632350.809750000500,1451527.165750000400,1714364.292500000200,1666030.122250000000,1649223.621250000300,1607223.447500000000,11483702.915250001000
FS( 139 ),1792847.706250000000,1590068.739500000100,1451527.165750000400,1732284.642499999800,1709546.705499999900,1657795.521999999600,1617567.471750000000,11551640.953250000000
FS( 140 ),1773682.887500000000,1622474.705750000200,1457769.421000000300,1736764.730000000200,1715161.748499999800,1666367.422750000100,1673956.839750000000,11646180.755249999000
FS( 141 ),1746055.681249999900,1599944.843500000400,1450013.891750000400,1723324.467500000300,1715161.748499999800,1657795.521999999600,1664558.611750000200,11556857.766249999000
FS( 142 ),1733113.206250000000,1570316.531500000500,1443771.636500000300,1678623.149999999900,1703931.662500000100,1622283.361749999900,1617567.471750000000,11369610.020250000000
FS( 143 ),1754518.068750000100,1577723.609500000500,1445284.910500000500,1674143.062499999500,1735750.239500000400,1657795.521999999600,1617567.471750000000,11462785.884500001000
FS( 144 ),1748046.831250000300,1580192.635500000100,1445284.910500000500,1687583.325000000000,1773651.779749999800,1657795.521999999600,1636363.927750000000,11528921.931750001000
FS( 145 ),1758749.262500000200,1585130.687500000200,1465524.950250000200,1687583.325000000000,1764293.374750000000,1657795.521999999600,1655160.383750000000,11574240.505750000000
FS( 146 ),1775922.931250000100,1622474.705750000200,1460985.128250000300,1683103.237499999600,1773651.779749999800,1670041.094500000100,1650461.269750000000,11636643.146749999000
FS( 147 ),1788616.512500000200,1624943.731750000300,1460985.128250000300,1705404.117499999900,1781138.503750000100,1688409.453249999800,1645762.155749999900,11695262.602750000000
FS( 148 ),1784385.318750000100,1654572.043750000400,1465524.950250000200,1736764.730000000200,1777395.141750000000,1688409.453249999800,1664558.611750000200,11771613.249500003000
FS( 149 ),1786625.362500000000,1642226.913750000300,1464011.676250000300,1741244.817499999900,1771780.098749999900,1696981.354000000100,1664558.611750000200,11767431.834500000000
FS( 150 ),1765220.500000000000,1639757.887750000500,1457769.421000000300,1741244.817499999900,1758678.331749999900,1688409.453249999800,1678655.953749999900,11729739.365000000000
FS( 151 ),1782394.168750000200,1634819.835750000300,1451527.165750000400,1745625.347499999500,1784881.865750000100,1692083.125000000200,1683355.067749999900,11774689.576250000000
FS( 152 ),1775922.931250000100,1639757.887750000500,1450013.891750000400,1750105.434999999800,1777395.141750000000,1692083.125000000200,1688054.181750000000,11773335.594249999000
FS( 153 ),1788616.512500000200,1664756.776000000100,1451527.165750000400,1852948.332499999800,1758678.331749999900,1683511.224250000000,1735045.321750000100,11935086.664500000000
FS( 154 ),1822714.956250000300,1691916.062000000400,1464011.676250000300,1848468.244999999900,1773651.779749999800,1696981.354000000100,1711549.751750000100,12009296.825000001000
FS( 155 ),1833417.387500000200,1707038.846250000400,1460985.128250000300,1888789.032499999700,1766165.055750000100,1696981.354000000100,1744443.549750000200,12097823.354000000000
FS( 156 ),1831426.237500000000,1677101.906000000400,1467227.383500000200,1888789.032499999700,1781138.503750000100,1710451.483750000400,1772648.189500000300,12128785.736500002000
FS( 157 ),1797327.793750000200,1674632.880000000400,1460985.128250000300,1843988.157499999700,1753063.288750000100,1692083.125000000200,1749152.619500000000,11971235.992750000000
FS( 158 ),1816492.612500000300,1694385.088000000500,1457769.421000000300,1817207.189999999700,1769908.417749999800,1696981.354000000100,1730346.207750000100,11983093.291000001000
FS( 159 ),1775922.931250000100,1682039.958000000300,1451527.165750000400,1799286.840000000100,1747448.245750000200,1696981.354000000100,1716248.865750000300,11869458.360500000000
FS( 160 ),1775922.931250000100,1659510.095750000100,1453040.439750000400,1817207.189999999700,1758678.331749999900,1705553.254750000100,1753851.733500000100,11923766.976749999000
FS( 161 ),1786625.362500000000,1679570.932000000300,1453040.439750000400,1870868.682499999900,1753063.288750000100,1710451.483750000400,1767949.075499999800,12021572.264750002000
FS( 162 ),1818483.762500000200,1696854.114000000100,1457769.421000000300,1857428.419999999900,1779266.822750000100,1719023.384499999700,1749152.619500000000,12077981.544250000000
FS( 163 ),1784385.318750000100,1701792.166000000400,1462498.402250000300,1790426.222499999500,1777395.141750000000,1719023.384499999700,1791444.645500000100,12026968.281250000000
FS( 164 ),1807781.331250000000,1724322.028250000400,1459282.695000000300,1839607.627499999700,1796111.951750000000,1731268.957000000200,1810241.101499999900,12168618.692249998000
FS( 165 ),1792847.706250000000,1721853.002250000400,1459282.695000000300,1839607.627499999700,1796111.951750000000,1736167.186000000000,1805541.987499999800,12151415.156250000000
FS( 166 ),1807781.331250000000,1729260.080250000300,1462498.402250000300,1790426.222499999500,1801726.994750000100,1749637.315749999800,1796143.759500000200,12137477.106249999000
