代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12479990.325000001000
真實報酬,2479990.325000001100

夏普值報酬,0.239299032500
夏普值風險,0.079993779545
夏普值,2.991470510113

預期報酬,11298.279043398188
風險,316598.787595623520
起點值,0.035686425489
找到最佳解世代,3079
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1216(2),2412(24),4904(45),4938(46),
FS( 68 ),2384272.496249999900,2602966.578750000300,2610749.842999999900,2384949.970749999400,9982938.888749998100
FS( 69 ),2474123.139999999700,2641296.216250000500,2566546.313000000100,2479987.560249999600,10161953.229499999000
FS( 70 ),2522358.748750000300,2590073.882499999800,2582754.273999999700,2518665.649000000200,10213852.554250000000
FS( 71 ),2551678.432500000100,2567076.100000000100,2566546.313000000100,2536347.060999999800,10221647.906500001000
FS( 72 ),2551678.432500000100,2564636.941250000100,2550338.352000000000,2708740.827999999300,10375394.553749999000
FS( 73 ),2570594.357499999500,2561849.331250000300,2525289.685000000100,2782781.740749999900,10440515.114499999000
FS( 74 ),2490201.676250000000,2551744.245000000600,2552548.528500000000,2796042.799749999800,10390537.249500001000
FS( 75 ),2583835.504999999900,2572302.868750000800,2566546.313000000100,2778361.387749999800,10501046.074500002000
FS( 76 ),2580998.116250000000,2564636.941250000100,2591594.980000000000,2739683.299000000100,10476913.336500000000
FS( 77 ),2593293.467500000300,2577181.186250001200,2632851.608000000000,2748524.004999999900,10551850.266750000000
FS( 78 ),2545057.858749999700,2574742.027500000300,2602645.862499999800,2705425.563250000100,10427871.312000001000
FS( 79 ),2551678.432500000100,2582407.955000000500,2666004.255500000000,2652381.327249999600,10452471.970250001000
FS( 80 ),2625450.539999999600,2615859.275000000800,2682212.216500000100,2778361.387749999800,10701883.419250000000
FS( 81 ),2645312.261250000000,2602966.578750000300,2687369.294999999500,2882239.683249999300,10817887.818249999000
FS( 82 ),2680306.722499999700,2602966.578750000300,2712417.962000000300,2913182.154250000100,10908873.417500000000
FS( 83 ),2705843.221249999500,2577181.186250001200,2712417.962000000300,2904341.448250000400,10899783.817750001000
FS( 84 ),2728542.331250000300,2579968.796250000100,2696210.001000000600,2956280.595999999900,10961001.724500000000
FS( 85 ),2703005.832500000000,2602966.578750000300,2739676.805500000200,2861243.006499999700,10906892.223250002000
FS( 86 ),2677469.333749999800,2590073.882499999800,2814086.080999999800,2778361.387749999800,10859990.684999999000
FS( 87 ),2650987.038749999800,2602966.578750000300,2880391.376000000600,2929758.477999999200,11064103.471499998000
FS( 88 ),2648149.649999999900,2590073.882499999800,2979112.592999999900,2886660.036249999900,11103996.161750000000
FS( 89 ),2689764.685000000100,2584847.113750000500,2973955.514500000000,2917602.507250000300,11166169.820499999000
FS( 90 ),2677469.333749999800,2587634.723750000400,3050574.966500000100,2861243.006499999700,11176922.030500000000
FS( 91 ),2650987.038749999800,2602966.578750000300,3144139.105000000000,2787202.093750000000,11185294.816250000000
FS( 92 ),2654770.223749999900,2602966.578750000300,3056468.770500000100,2796042.799749999800,11110248.372750001000
FS( 93 ),2570594.357499999500,2602966.578750000300,3034367.005500000000,2626964.297499999900,10834892.239249999000
FS( 94 ),2583835.504999999900,2602966.578750000300,2962904.631999999800,2739683.299000000100,10889390.014750000000
FS( 95 ),2606534.614999999800,2615859.275000000800,3007108.162000000000,2748524.004999999900,10978026.057000000000
FS( 96 ),2599914.041249999800,2628751.971249999500,3061625.848999999900,2752944.358000000000,11043236.219499998000
FS( 97 ),2528979.322499999800,2641296.216250000500,3122037.339999999400,2748524.004999999900,11040836.883749999000
FS( 98 ),2526141.933749999900,2679974.305000000600,3248754.126000000600,2739683.299000000100,11194553.663750002000
FS( 99 ),2512900.786249999900,2641296.216250000500,3150032.909000000000,2701005.210250000000,11005235.121750001000
FS( 100 ),2490201.676250000000,2590073.882499999800,3045417.888000000300,2592706.561749999900,10718400.008500000000
FS( 101 ),2526141.933749999900,2602966.578750000300,3100672.300500000400,2622543.944499999800,10852324.757500000000
FS( 102 ),2480743.713750000100,2590073.882499999800,3100672.300500000400,2440204.383249999000,10611694.279999997000
FS( 103 ),2512900.786249999900,2602966.578750000300,3199393.517499999600,2371688.911749999500,10686949.794250000000
FS( 104 ),2554515.821249999600,2577181.186250001200,3188342.635000000200,2376109.264749999600,10696148.907250000000
FS( 105 ),2648149.649999999900,2590073.882499999800,3265698.812500000000,2540767.413999999900,11044689.759000000000
FS( 106 ),2648149.649999999900,2579968.796250000100,3221495.282499999700,2536347.060999999800,10985960.789749999000
FS( 107 ),2664228.186250000300,2579968.796250000100,3155189.987499999800,2708740.827999999300,11108127.797999999000
FS( 108 ),2773940.551250000000,2628751.971249999500,3221495.282499999700,2877819.330250000100,11502007.135250000000
FS( 109 ),2735162.905000000300,2615859.275000000800,3276749.694999999800,2757364.710999999700,11385136.586000001000
FS( 110 ),2721921.757499999800,2602966.578750000300,3276749.694999999800,2717581.534000000000,11319219.565250000000
FS( 111 ),2735162.905000000300,2590073.882499999800,3210444.399999999900,2692164.504249999800,11227845.691749999000
FS( 112 ),2870411.768750000300,2628751.971249999500,3259805.008500000000,2791622.446749999200,11550591.195250001000
FS( 113 ),2877032.342500000300,2628751.971249999500,3292957.656000000000,2856822.653500000500,11655564.623250000000
FS( 114 ),2815555.586250000200,2615859.275000000800,3292957.656000000000,2864558.271249999800,11588930.788500002000
FS( 115 ),2857170.621249999900,2628751.971249999500,3254647.929999999700,2886660.036249999900,11627230.558750000000
FS( 116 ),2795693.864999999800,2615859.275000000800,3265698.812500000000,2809303.858750000100,11486555.811250001000
FS( 117 ),2731379.719999999300,2615859.275000000800,3254647.929999999700,2800463.152749999900,11402350.077750001000
FS( 118 ),2719084.368749999900,2590073.882499999800,3243597.047499999900,2821459.829500000500,11374215.128250001000
FS( 119 ),2689764.685000000100,2602966.578750000300,3215601.478499999700,2804883.505750000000,11313216.248000000000
FS( 120 ),2731379.719999999300,2602966.578750000300,3034367.005500000000,2757364.710999999700,11126078.015249999000
FS( 121 ),2790019.087499999900,2615859.275000000800,3007108.162000000000,2730842.592999999900,11143829.117500002000
FS( 122 ),2811772.401250000100,2628751.971249999500,3094778.496499999900,2868978.624249999900,11404281.493249999000
FS( 123 ),2811772.401250000100,2615859.275000000800,3177291.752499999500,2886660.036249999900,11491583.465000000000
FS( 124 ),2850550.047499999900,2602966.578750000300,3155189.987499999800,2856822.653500000500,11465529.267250000000
FS( 125 ),2847712.658749999500,2582407.955000000500,3127931.143999999900,2839141.241500000000,11397192.999249998000
FS( 126 ),2844875.270000000000,2602966.578750000300,3138982.026499999700,2873398.977250000000,11460222.852500001000
FS( 127 ),2844875.270000000000,2590073.882499999800,3155189.987499999800,2877819.330250000100,11467958.470250001000
FS( 128 ),2834471.511250000000,2602966.578750000300,3166240.869999999600,2873398.977250000000,11477077.937249999000
FS( 129 ),2860953.806249999900,2590073.882499999800,3150032.909000000000,2873398.977250000000,11474459.575000001000
FS( 130 ),2799477.050000000300,2582407.955000000500,3144139.105000000000,2825880.182499999600,11351904.292500000000
FS( 131 ),2822176.159999999700,2590073.882499999800,3144139.105000000000,2904341.448250000400,11460730.595750000000
FS( 132 ),2831634.122500000100,2590073.882499999800,3155189.987499999800,3103257.333249999200,11680155.325749999000
FS( 133 ),2841092.085000000000,2590073.882499999800,3150032.909000000000,3141935.421999999800,11723134.298500000000
FS( 134 ),2870411.768750000300,2587634.723750000400,3122037.339999999400,3181718.598999999900,11761802.431499999000
FS( 135 ),2877032.342500000300,2564636.941250000100,3122037.339999999400,3177298.245999999800,11741004.869749999000
FS( 136 ),2941346.487500000300,2551744.245000000600,3110986.457499999600,3159616.834000000300,11763694.024000002000
FS( 137 ),2950804.449999999700,2564636.941250000100,3018159.044499999800,3159616.834000000300,11693217.269750001000
FS( 138 ),2953641.838750000100,2564636.941250000100,2990163.475500000200,3073419.950499999800,11581862.206000000000
FS( 139 ),2953641.838750000100,2564636.941250000100,3028473.201500000000,3094416.627249999900,11641168.608750001000
FS( 140 ),2937563.302499999800,2561849.331250000300,3110986.457499999600,3051318.185500000100,11661717.276749998000
FS( 141 ),2928105.339999999900,2513066.156250000900,3039524.083999999800,3051318.185500000100,11532013.765750000000
FS( 142 ),2947021.264999999700,2484841.605000000400,3061625.848999999900,3098836.980250000000,11592325.699250001000
FS( 143 ),2879869.731249999700,2459404.663749999800,3138982.026499999700,3276756.188500000200,11755012.609999999000
FS( 144 ),2825013.548750000100,2492507.532499999700,3155189.987499999800,3120938.745249999700,11593649.813999999000
FS( 145 ),2792856.476249999800,2500173.460000000400,3133088.222500000100,3137515.068999999700,11563633.227750001000
FS( 146 ),2786235.902499999900,2490068.373750001200,3127931.143999999900,3164037.186999999900,11568272.607250001000
FS( 147 ),2738000.293749999700,2474736.518750000300,3155189.987499999800,3181718.598999999900,11549645.399000000000
FS( 148 ),2763536.792500000000,2479963.287500000100,3138982.026499999700,3198294.922749999900,11580777.029250000000
FS( 149 ),2825013.548750000100,2479963.287500000100,3221495.282499999700,3189454.216750000100,11715926.335499998000
FS( 150 ),2783398.513749999500,2469509.750000000900,3166240.869999999600,3281176.541499999800,11700325.675249999000
FS( 151 ),2912026.803750000000,2482402.446250000000,3177291.752499999500,3311013.924249999700,11882734.926749999000
FS( 152 ),2898785.656250000500,2469509.750000000900,3172134.674000000100,3385054.836999999800,11925484.917250002000
FS( 153 ),2834471.511250000000,2451738.736250000500,3144139.105000000000,3302173.218249999900,11732522.570750002000
FS( 154 ),2870411.768750000300,2425953.343750000900,3116880.261500000000,3267915.482499999900,11681160.856500002000
FS( 155 ),2850550.047499999900,2433619.271250000200,3089621.418000000100,3224817.040749999700,11598607.777500000000
FS( 156 ),2873249.157499999300,2433619.271250000200,3215601.478499999700,3333115.689249999800,11855585.596499998000
FS( 157 ),2822176.159999999700,2448951.126249999700,3309165.616999999600,3263495.129500000700,11843788.032749999000
FS( 158 ),2806097.623750000300,2451738.736250000500,3199393.517499999600,3324274.983249999100,11781504.860750001000
FS( 159 ),2786235.902499999900,2451738.736250000500,3183185.556499999900,3245813.717499999800,11666973.912750000000
FS( 160 ),2838254.696249999600,2451738.736250000500,3177291.752499999500,3202715.275750000000,11670000.460749999000
FS( 161 ),2850550.047499999900,2405394.719999999700,3177291.752499999500,3202715.275750000000,11635951.795750000000
FS( 162 ),2811772.401250000100,2371943.400000000800,3210444.399999999900,3189454.216750000100,11583614.418000001000
FS( 163 ),2831634.122500000100,2336052.921250000100,3430725.324500000100,3259074.776499999700,11857487.144750001000
FS( 164 ),2912026.803750000000,2343718.848750000400,3413780.638000000300,3484512.779500000600,12154039.070000000000
FS( 165 ),2877032.342500000300,2379609.327500000100,3320216.499500000400,3471251.720499999800,12048109.890000001000
FS( 166 ),2877032.342500000300,2390062.865000000200,3348212.068499999600,3554133.339250000200,12169440.615250001000
FS( 167 ),2857170.621249999900,2402955.561250001200,3281906.773500000100,3480092.426500000100,12022125.382500000000
FS( 168 ),2795693.864999999800,2387623.706250000300,3265698.812500000000,3414892.219750000200,11863908.603499999000
FS( 169 ),2779615.328749999900,2397728.792500000400,3237703.243499999900,3376214.131000000100,11791261.495749999000
FS( 170 ),2728542.331250000300,2384836.096249999500,3243597.047499999900,3362953.071999999700,11719928.546999998000
FS( 171 ),2770157.366250000000,2374731.010000000200,3309165.616999999600,3497773.838500000100,11951827.831750002000
FS( 172 ),2757862.014999999700,2367065.082500000500,3292957.656000000000,3462411.014499999100,11880295.767999999000
FS( 173 ),2725704.942499999900,2359399.155000001200,3248754.126000000600,3502194.191499999700,11836052.415000003000
FS( 174 ),2776777.939999999500,2369504.241250000400,3237703.243499999900,3635909.869750000100,12019895.294500001000
FS( 175 ),2786235.902499999900,2379609.327500000100,3292957.656000000000,3791727.313000000100,12250530.199000001000
FS( 176 ),2799477.050000000300,2359399.155000001200,3265698.812500000000,3874608.931750000500,12299183.949250001000
FS( 177 ),2731379.719999999300,2346506.458750000200,3226652.361000000000,3778466.253999999300,12083004.793749997000
FS( 178 ),2725704.942499999900,2356611.545000000400,3215601.478499999700,3735367.812249999500,12033285.778250000000
FS( 179 ),2738000.293749999700,2338840.531250000900,3172134.674000000100,3658011.634750000700,11906987.133750003000
FS( 180 ),2757862.014999999700,2338840.531250000900,3276749.694999999800,3696689.723500000300,12070141.964750001000
FS( 181 ),2773940.551250000000,2364277.472500000100,3353369.146999999900,3951965.109249999300,12443552.279999999000
FS( 182 ),2783398.513749999500,2367065.082500000500,3265698.812500000000,3943124.403250000000,12359286.811999999000
FS( 183 ),2735162.905000000300,2346506.458750000200,3298114.734499999800,3917707.373500000200,12297491.471750000000
FS( 184 ),2773940.551250000000,2361838.313749999700,3265698.812500000000,4003904.256999999300,12405381.934500000000
FS( 185 ),2725704.942499999900,2369504.241250000400,3292957.656000000000,4069104.463749999600,12457271.303499999000
FS( 186 ),2638691.687500000500,2354172.386250000400,3237703.243499999900,3938704.050249999900,12169271.367500000000
FS( 187 ),2641529.076249999500,2356611.545000000400,3348212.068499999600,4003904.256999999300,12350256.946749998000
FS( 188 ),2641529.076249999500,2356611.545000000400,3353369.146999999900,3904446.314499999400,12255956.082750000000
FS( 189 ),2661390.797499999900,2354172.386250000400,3353369.146999999900,3813829.077999999300,12182761.408749999000
FS( 190 ),2634908.502499999500,2346506.458750000200,3309165.616999999600,3714371.135499999900,12004951.713749999000
FS( 191 ),2629233.724999999600,2351384.776250000600,3254647.929999999700,3744208.518250000200,11979474.949500000000
FS( 192 ),2602751.430000000200,2354172.386250000400,3237703.243499999900,3701110.076500000400,11895737.136250000000
FS( 193 ),2650987.038749999800,2346506.458750000200,3320216.499500000400,3800568.018999999900,12118278.016000001000
FS( 194 ),2634908.502499999500,2343718.848750000400,3457984.168000000100,3748628.871250000300,12185240.390500000000
FS( 195 ),2622613.151250000100,2343718.848750000400,3430725.324500000100,3744208.518250000200,12141265.842750000000
FS( 196 ),2667065.574999999700,2348945.617500000600,3435882.403000000400,3870188.578750000300,12322082.174250003000
FS( 197 ),2712463.794999999500,2341279.689999999500,3452827.089500000200,3922127.726500000300,12428698.301000001000
FS( 198 ),2689764.685000000100,2333613.762500000200,3595751.836499999700,3757469.577249999600,12376599.861250000000
FS( 199 ),2703005.832500000000,2320721.066250000100,3589858.032499999700,3813829.077999999300,12427414.009249998000
FS( 200 ),2728542.331250000300,2290057.356250000200,3540497.424000000100,3856927.519750000000,12416024.631250001000
FS( 201 ),2719084.368749999900,2271937.891250000300,3507344.776499999700,3877924.196499999600,12376291.232999999000
FS( 202 ),2715301.183749999900,2290057.356250000200,3535340.345499999800,3787306.960000000000,12328005.845500000000
FS( 203 ),2725704.942499999900,2325947.835000000400,3645112.444999999800,3830405.401749999700,12527170.624250000000
FS( 204 ),2721921.757499999800,2346506.458750000200,3578807.149999999900,3951965.109249999300,12599200.475500001000
FS( 205 ),2747458.256249999600,2348945.617500000600,3518395.659000000000,3900025.961500000200,12514825.494250000000
FS( 206 ),2838254.696249999600,2367065.082500000500,3518395.659000000000,3825985.048749999600,12549700.486500001000
FS( 207 ),2937563.302499999800,2369504.241250000400,3513238.580500000200,3683428.664499999000,12503734.788750000000
FS( 208 ),2979178.337499999900,2354172.386250000400,3573650.071500000100,3782886.606999999400,12689887.402249999000
FS( 209 ),2934725.913749999800,2361838.313749999700,3584700.954000000400,3717686.400249999500,12598951.581749998000
FS( 210 ),2992419.484999999900,2371943.400000000800,3589858.032499999700,3674587.958499999700,12628808.876000000000
FS( 211 ),2914864.192499999900,2346506.458750000200,3513238.580500000200,3557448.603999999400,12332057.835749999000
FS( 212 ),3066191.592500000300,2361838.313749999700,3578807.149999999900,3545292.633249999000,12552129.689500000000
FS( 213 ),3017955.983749999700,2338840.531250000900,3567756.267499999600,3618228.457750000500,12542781.240250001000
FS( 214 ),3079432.739999999800,2318281.907499999700,3573650.071500000100,3709950.782499999700,12681315.501499999000
FS( 215 ),3011335.409999999700,2333613.762500000200,3584700.954000000400,3726527.106250000200,12656177.232749999000
FS( 216 ),3034034.520000000000,2333613.762500000200,3705523.936000000200,3726527.106250000200,12799699.324750002000
FS( 217 ),2969720.375000000500,2369504.241250000400,3776986.309500000000,3701110.076500000400,12817321.002250001000
FS( 218 ),2928105.339999999900,2341279.689999999500,3788037.191999999300,3588391.075000000200,12645813.296999998000
FS( 219 ),2928105.339999999900,2359399.155000001200,3826346.918000000100,3761889.930250000200,12875741.343250001000
FS( 220 ),2976340.948750000000,2341279.689999999500,3765935.427000000100,3583970.722000000100,12667526.787749998000
FS( 221 ),2976340.948750000000,2354172.386250000400,3743833.662000000000,3613808.104750000400,12688155.101750001000
FS( 222 ),2966882.986250000100,2369504.241250000400,3743833.662000000000,3709950.782499999700,12790171.672000002000
FS( 223 ),2963099.801250000000,2367065.082500000500,3749727.466000000000,3653591.281750000100,12733483.631500002000
FS( 224 ),2937563.302499999800,2369504.241250000400,3821189.839500000200,3545292.633249999000,12673550.016500000000
FS( 225 ),2918647.377499999500,2364277.472500000100,3821189.839500000200,3480092.426500000100,12584207.116000000000
FS( 226 ),2941346.487500000300,2356611.545000000400,3843291.604499999400,3493353.485500000000,12634603.122500001000
FS( 227 ),3059571.018750000300,2356611.545000000400,3754884.544499999800,3613808.104750000400,12784875.213000000000
FS( 228 ),2976340.948750000000,2333613.762500000200,3611959.797499999900,3674587.958499999700,12596502.467249999000
FS( 229 ),2902568.841250000100,2338840.531250000900,3672371.288500000300,3609387.751749999400,12523168.412750000000
FS( 230 ),2898785.656250000500,2333613.762500000200,3705523.936000000200,3502194.191499999700,12440117.546250001000
FS( 231 ),2889327.693749999600,2325947.835000000400,3754884.544499999800,3450255.043750000200,12420415.116999999000
FS( 232 ),3001877.447499999800,2333613.762500000200,3694473.053499999900,3588391.075000000200,12618355.338500001000
FS( 233 ),2989582.096249999500,2351384.776250000600,3650269.523500000100,3744208.518250000200,12735444.914250001000
FS( 234 ),2999040.058749999900,2354172.386250000400,3667214.210000000000,3722106.753250000100,12742533.408250000000
FS( 235 ),2999040.058749999900,2338840.531250000900,3672371.288500000300,3658011.634750000700,12668263.513250003000
FS( 236 ),3043492.482499999500,2359399.155000001200,3683422.171000000100,3696689.723500000300,12783003.532000002000
FS( 237 ),3027413.946249999600,2346506.458750000200,3689315.975000000100,3627069.163749999800,12690305.543749999000
FS( 238 ),2989582.096249999500,2343718.848750000400,3645112.444999999800,3592811.427999999400,12571224.818000000000
FS( 239 ),3031197.131249999600,2341279.689999999500,3556705.385000000200,3554133.339250000200,12483315.545499999000
FS( 240 ),3031197.131249999600,2336052.921250000100,3507344.776499999700,3601652.133999999600,12476246.963000000000
FS( 241 ),3072812.166249999800,2351384.776250000600,3650269.523500000100,3705530.429500000600,12779996.895500002000
FS( 242 ),3069974.777499999900,2356611.545000000400,3645112.444999999800,3714371.135499999900,12786069.903000001000
FS( 243 ),3056733.629999999900,2371943.400000000800,3584700.954000000400,3726527.106250000200,12739905.090250000000
FS( 244 ),3015118.594999999300,2377170.168750000200,3540497.424000000100,3709950.782499999700,12642736.970249999000
FS( 245 ),2969720.375000000500,2367065.082500000500,3584700.954000000400,3627069.163749999800,12548555.575250002000
FS( 246 ),2918647.377499999500,2364277.472500000100,3567756.267499999600,3554133.339250000200,12404814.456750000000
FS( 247 ),2947021.264999999700,2384836.096249999500,3617853.601499999900,3462411.014499999100,12412121.977249999000
FS( 248 ),2947021.264999999700,2410621.488750000500,3606802.719000000000,3549712.986250000100,12514158.459000001000
FS( 249 ),2941346.487500000300,2405394.719999999700,3573650.071500000100,3419312.572749999800,12339703.851749999000
FS( 250 ),3075649.555000000600,2436058.430000000600,3578807.149999999900,3389475.189999999900,12479990.325000001000
