代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,16517250.394000001000
真實報酬,6517250.394000001300

夏普值報酬,0.643025039400
夏普值風險,0.148513326763
夏普值,4.329746383137

預期報酬,28352.545630227312
風險,305861.449576802610
起點值,0.092697349305
找到最佳解世代,5246
找到最佳解實驗#,27
找到最佳解次數,2

投資組合檔數,5
2002(8),2347(18),2354(20),2412(25),3045(41),
FS( 41 ),1996880.526500000200,2430547.805500000700,2464351.815000000400,2067769.831250000300,2165815.552000000100,11125365.530250002000
FS( 42 ),1952746.686750000100,2377782.330500000600,2517117.290000000000,2081210.093749999800,2172585.462000000300,11101441.863000002000
FS( 43 ),1975525.442750000400,2435824.353000000100,2513951.361500000100,2054777.577500000100,2146182.813000000100,11126261.547750000000
FS( 44 ),2032472.332750000300,2483313.280500000300,2564078.562749999600,2048057.446249999800,2146182.813000000100,11274104.435249999000
FS( 45 ),2058098.433250000000,2430547.805500000700,2567244.491250000000,2048057.446249999800,2180709.354000000300,11284657.530250000000
FS( 46 ),2076606.172500000300,2497032.304000000000,2597848.466749999700,2094202.347500000100,2207112.003000000000,11472801.293750001000
FS( 47 ),2032472.332750000300,2568793.350000000100,2617371.692500000400,2110778.671250000100,2201019.084000000300,11530435.130500002000
FS( 48 ),2005422.560000000500,2580401.754499999800,2533474.587250000300,2091066.286250000100,2176647.408000000300,11387012.596000001000
FS( 49 ),2049556.399750000100,2676434.919000000200,2580963.514749999600,2104506.548750000100,2213881.913000000200,11625343.295250000000
FS( 50 ),2190499.952500000100,2640554.395999999700,2564078.562749999600,2091066.286250000100,2222682.796000000100,11708881.993500000000
FS( 51 ),2291580.682250000500,2626835.372500000100,2742425.868249999800,2124218.933749999900,2222682.796000000100,12007743.652750000000
FS( 52 ),2281614.976500000300,2618392.896499999800,2770391.569999999800,2104506.548750000100,2213881.913000000200,11988787.904750001000
FS( 53 ),2339985.538750000300,2652162.800499999900,2720264.368749999900,2074489.962499999700,2213881.913000000200,12000784.583500002000
FS( 54 ),2470963.385749999900,2740808.798499999600,2736621.666000000200,2091066.286250000100,2226744.742000000600,12266204.878500000000
FS( 55 ),2300122.715750000000,2580401.754499999800,2611567.490250000700,2048057.446249999800,2198311.120000000100,11738460.526749998000
FS( 56 ),2220397.069750000300,2618392.896499999800,2617371.692500000400,2057913.638750000400,2207112.003000000000,11721187.300500002000
FS( 57 ),2304393.732499999900,2652162.800499999900,2631090.716000000500,2054777.577500000100,2222682.796000000100,11865107.622500001000
FS( 58 ),2243175.825750000300,2674324.299999999800,2583601.788500000300,2027897.052500000000,2189510.237000000200,11718509.203749999000
FS( 59 ),2216126.053000000300,2635277.848499999800,2564078.562749999600,2027897.052500000000,2196280.147000000300,11639659.663749998000
FS( 60 ),2207584.019500000400,2630001.301000000000,2564078.562749999600,2001464.536250000100,2209142.975999999800,11612271.395500001000
FS( 61 ),2146366.112749999900,2488589.828000000200,2452743.410499999800,1968311.888750000400,2194249.174000000600,11250260.414000001000
FS( 62 ),2110774.306499999900,2486479.208999999800,2372012.233750000100,1971447.949999999700,2174616.435000000100,11115330.134250000000
FS( 63 ),2106503.289750000000,2491755.756500000100,2383620.638250000800,2061049.699999999700,2209142.975999999800,11252072.360500000000
FS( 64 ),2251717.859250000200,2662715.895500000100,2547721.265500000700,2117498.802499999800,2301213.751999999900,11880867.574750001000
FS( 65 ),2365611.639250000500,2790408.345000000700,2722902.642500000500,2110778.671250000100,2340479.230000000000,12330180.528000003000
FS( 66 ),2295851.699000000500,2734476.941500000200,2661694.691500000200,2074489.962499999700,2340479.230000000000,12106992.524500001000
FS( 67 ),2339985.538750000300,2922322.032500000700,2703379.416749999900,2094202.347500000100,2362819.933000000200,12422709.268500002000
FS( 68 ),2392661.412000000000,2856892.843500000000,2709183.618999999500,2107642.609999999900,2345218.167000000400,12411598.651499998000
FS( 69 ),2369882.656000000900,2956091.936499999800,2881726.722250000100,2077626.023749999900,2323554.455000000100,12608881.793500001000
FS( 70 ),2405474.462250000800,2872722.485999999600,2797829.617000000600,2064633.770000000500,2345218.167000000400,12485878.502250001000
FS( 71 ),2330019.833000000600,2707038.894499999500,2683856.191000000100,2044473.376250000200,2354019.050000000700,12119407.344750002000
FS( 72 ),2382695.706250000300,2710204.822999999900,2797829.617000000600,2051193.507500000100,2336417.284000000500,12278340.937750001000
FS( 73 ),2357069.605750000100,2718647.299000000100,2742425.868249999800,2031481.122500000100,2274811.103000000100,12124434.998500001000
FS( 74 ),2365611.639250000500,2906492.390000000100,2758783.165500000600,2038201.253750000100,2318815.518000000200,12387903.966500003000
FS( 75 ),2431100.562750000000,2928653.889500000000,2797829.617000000600,2018040.860000000300,2362819.933000000200,12538444.862250002000
FS( 76 ),2396932.428750000000,2917045.484999999900,2812076.295250000000,2057913.638750000400,2428488.059999999600,12612455.907749999000
FS( 77 ),2369882.656000000900,2928653.889500000000,2786748.867250000100,2054777.577500000100,2471815.484000000200,12611878.474250000000
FS( 78 ),2344256.555500000200,2966645.031500000000,2812076.295250000000,2038201.253750000100,2410886.294000000200,12572065.430000000000
FS( 79 ),2348527.572250000200,2944483.531999999700,2853761.020500000100,2038201.253750000100,2384483.645000000000,12569457.023499999000
FS( 80 ),2339985.538750000300,2884330.890500000200,2797829.617000000600,2051193.507500000100,2419687.177000000100,12493026.730750002000
FS( 81 ),2382695.706250000300,2877999.033499999900,2742425.868249999800,2077626.023749999900,2515819.899000000700,12596566.530749999000
FS( 82 ),2435371.579500000000,2956091.936499999800,2881726.722250000100,2084346.155000000000,2551023.431000000300,12908559.824250000000
FS( 83 ),2527910.275750000500,3050014.481999999400,2839514.342249999800,2114362.741250000000,2515819.899000000700,13047621.740249999000
FS( 84 ),2620448.971999999600,2956091.936499999800,2965096.172749999900,2121082.872500000100,2519881.845000000200,13182601.798750000000
FS( 85 ),2572044.115500000300,2928653.889500000000,2881726.722250000100,2127803.003750000100,2511080.962000000300,13021308.693000000000
FS( 86 ),2523639.259000000500,2856892.843500000000,2839514.342249999800,2144379.327499999700,2489417.250000000900,12853843.022250000000
FS( 87 ),2532181.292500000400,2862169.391000000300,2867480.043999999300,2160955.651250000100,2515819.899000000700,12938606.277750000000
FS( 88 ),2559231.065250000500,2845284.439000000200,2881726.722250000100,2147515.388749999900,2494156.186999999900,12927913.802250002000
FS( 89 ),2488047.452750000600,2742919.417499999500,2770391.569999999800,2117498.802499999800,2445412.834999999500,12564270.077749999000
FS( 90 ),2382695.706250000300,2635277.848499999800,2644809.739500000100,2121082.872500000100,2511080.962000000300,12294947.128750000000
FS( 91 ),2453879.318750000600,2596231.396999999900,2650613.941749999800,2117498.802499999800,2542222.548000000400,12360446.008000001000
FS( 92 ),2532181.292500000400,2773523.393000000600,2659056.417750000000,2134075.126250000200,2507019.016000000300,12605855.245500002000
FS( 93 ),2519368.242250000600,2773523.393000000600,2653252.215500000400,2160955.651250000100,2511080.962000000300,12618180.464000002000
FS( 94 ),2462421.352250000000,2718647.299000000100,2478070.838500000500,2183804.097500000100,2515819.899000000700,12358763.486250002000
FS( 95 ),2479505.419250000300,2778799.940500000000,2536640.515750000300,2190524.228750000200,2502280.078999999900,12487750.183250001000
FS( 96 ),2445337.285250000200,2778799.940500000000,2491789.862000000200,2137659.196250000000,2454213.717999999900,12307800.002000002000
FS( 97 ),2422558.529249999700,2701762.346999999600,2433747.839499999800,2147515.388749999900,2414948.240000000200,12120532.344500000000
FS( 98 ),2453879.318750000600,2784076.487999999900,2478070.838500000500,2160955.651250000100,2423749.123000000100,12300731.419500001000
FS( 99 ),2453879.318750000600,2884330.890500000200,2550359.539250000400,2183804.097500000100,2432550.006000000100,12504923.852000002000
FS( 100 ),2401203.445500000400,2877999.033499999900,2491789.862000000200,2183804.097500000100,2402085.410999999400,12356881.849500000000
FS( 101 ),2453879.318750000600,2933930.437000000400,2552997.813000000100,2194108.298750000100,2450151.772000000300,12585067.639500000000
FS( 102 ),2479505.419250000300,2972976.888499999900,2603125.014250000500,2197244.359999999900,2467753.538000000200,12720605.220000001000
FS( 103 ),2483776.436000000700,3005691.483000000000,2575159.312500000000,2187388.167500000400,2437288.943000000000,12689304.342000000000
FS( 104 ),2462421.352250000000,2956091.936499999800,2539278.789500000000,2183804.097500000100,2437288.943000000000,12578885.118750000000
FS( 105 ),2479505.419250000300,2966645.031500000000,2558802.015250000600,2200828.430000000200,2471815.484000000200,12677596.380000003000
FS( 106 ),2515097.225500000200,3038406.077500000100,2594682.538250000700,2207100.552499999800,2546284.493999999900,12901570.887750000000
FS( 107 ),2523639.259000000500,3127052.075499999800,2608929.216500000100,2200828.430000000200,2515819.899000000700,12976268.880000001000
FS( 108 ),2515097.225500000200,3149213.575000000200,2597848.466749999700,2183804.097500000100,2533421.665000000000,12979385.029750001000
FS( 109 ),2498013.158500000400,3143937.027499999900,2608929.216500000100,2187388.167500000400,2499572.115000000200,12937839.685000001000
FS( 110 ),2470963.385749999900,3149213.575000000200,2659056.417750000000,2173947.905000000300,2504311.052000000100,12957492.335500002000
FS( 111 ),2470963.385749999900,3099614.028500000500,2661694.691500000200,2147515.388749999900,2504311.052000000100,12884098.546500001000
FS( 112 ),2483776.436000000700,3160821.979499999900,2714460.166500000300,2160955.651250000100,2475200.439000000200,12995214.672249999000
FS( 113 ),2506555.191999999800,3188260.026500000200,2747702.415750000200,2150651.450000000200,2509049.989000000100,13102219.073249999000
FS( 114 ),2435371.579500000000,3016244.578000000200,2631090.716000000500,2144379.327499999700,2509049.989000000100,12736136.190000001000
FS( 115 ),2488047.452750000600,3077452.529000000100,2686494.464749999800,2147515.388749999900,2499572.115000000200,12899081.950250000000
FS( 116 ),2506555.191999999800,3287459.119499999600,2714460.166500000300,2137659.196250000000,2494833.177999999800,13140966.852249999000
FS( 117 ),2554960.048500000500,3326505.571000000000,2731345.118500000300,2124218.933749999900,2489417.250000000900,13226446.921750002000
FS( 118 ),2567773.098750000800,3442589.616000000400,2747702.415750000200,2160955.651250000100,2523266.800000000700,13442287.581750002000
FS( 119 ),2641804.055750000300,3408819.712000000300,2750868.344250000100,2170811.843750000000,2528005.737000000200,13500309.692749999000
FS( 120 ),2656040.778250000000,3408819.712000000300,2697575.214499999800,2167227.773750000200,2509049.989000000100,13438713.467500001000
FS( 121 ),2704445.634750000200,3408819.712000000300,2709183.618999999500,2154235.520000000000,2504311.052000000100,13480995.537749998000
FS( 122 ),2690208.912250000500,3425704.663999999900,2675413.715000000300,2170811.843750000000,2518527.863000000400,13480666.998000000000
FS( 123 ),2758545.180250000200,3547065.256500000600,2650613.941749999800,2160955.651250000100,2489417.250000000900,13606597.279750001000
FS( 124 ),2710140.323750000400,3657872.754000000200,2653252.215500000400,2183804.097500000100,2499572.115000000200,13704641.505750002000
FS( 125 ),2806950.036750000400,3652596.206500000800,2837403.723250000300,2197244.359999999900,2451505.754000000200,13945700.080500001000
FS( 126 ),2906607.094250000100,3652596.206500000800,2789387.141000000300,2177531.975000000100,2427811.069000000100,13953933.485750001000
FS( 127 ),2949317.261750000500,3547065.256500000600,2754034.272750000000,2210684.622500000100,2423072.132000000200,13884173.545500003000
FS( 128 ),3036161.268999999900,3531235.614000000100,2760366.129749999800,2210684.622500000100,2413594.258000000400,13952041.893250000000
FS( 129 ),3060363.697250000200,3531235.614000000100,2763532.058249999800,2271613.812500000000,2427811.069000000100,14054556.251000000000
FS( 130 ),3060363.697250000200,3541788.708999999800,2715515.476000000300,2240253.200000000200,2404116.384000000500,13962037.466249999000
FS( 131 ),2987756.412500000600,3464751.115500000300,2670664.822250000200,2244285.278750000100,2399377.447000000200,13766835.076000003000
FS( 132 ),3016229.857499999900,3531235.614000000100,2609984.526000000500,2240253.200000000200,2423072.132000000200,13820775.329500001000
FS( 133 ),3016229.857499999900,3492189.162500000100,2561967.943749999600,2213372.675000000300,2413594.258000000400,13697353.896749999000
FS( 134 ),2973519.690000000400,3663149.301500000100,2687022.119500000500,2194108.298750000100,2404116.384000000500,13921915.793750003000
FS( 135 ),2949317.261750000500,3688476.729499999900,2645337.394249999900,2197692.368749999900,2408855.321000000000,13889679.075250002000
FS( 136 ),3011958.840750000000,3830943.512000000100,2706017.690500000500,2216956.745000000100,2479939.376000000200,14245816.164249999000
FS( 137 ),3036161.268999999900,3787675.822499999800,2670664.822250000200,2216956.745000000100,2499572.115000000200,14211030.773750002000
FS( 138 ),2987756.412500000600,3750739.990000000200,2629507.751750000300,2197692.368749999900,2475200.439000000200,14040896.962000001000
FS( 139 ),2940775.228249999700,3514350.662000000000,2609984.526000000500,2197692.368749999900,2427811.069000000100,13690613.854000000000
FS( 140 ),2920843.816749999800,3632545.325999999900,2622648.240000000200,2186044.141249999900,2451505.754000000200,13813587.278000001000
FS( 141 ),2839694.498500000700,3645209.040000000500,2603652.668999999300,2194108.298750000100,2465722.565000000400,13748387.071250003000
FS( 142 ),2787018.625250000000,3595609.493499999400,2587823.026500000200,2201724.447500000200,2437288.943000000000,13609464.535750000000
FS( 143 ),2906607.094250000100,3762348.394499999900,2632673.680250000200,2197692.368749999900,2427811.069000000100,13927132.606750000000
FS( 144 ),2873862.632500000300,3706416.991000000400,2635839.608750000100,2182460.071250000000,2432550.006000000100,13831129.309500001000
FS( 145 ),2825457.776000000500,3563950.208499999700,2619482.311500000300,2194108.298750000100,2446766.817000000300,13649765.411750000000
FS( 146 ),2815492.070250000300,3501686.948000000300,2626341.823250000400,2209340.596249999900,2432550.006000000100,13585411.443750001000
FS( 147 ),2849660.204250000000,3557618.351499999900,2654835.179750000100,2228604.972500000100,2456244.691000000100,13746963.399000000000
FS( 148 ),2863896.926750000600,3576613.922499999400,2702851.762000000100,2213372.675000000300,2484678.313000000100,13841413.599250000000
FS( 149 ),2882404.666000000200,3756016.537500000100,2814714.568999999700,2232637.051250000000,2484678.313000000100,14170451.136750001000
FS( 150 ),2835423.481750000300,3750739.990000000200,2789387.141000000300,2213372.675000000300,2460983.628000000000,14049906.915750002000
FS( 151 ),2892370.371749999900,3811947.941000000600,2789387.141000000300,2220988.823750000400,2456244.691000000100,14170938.968500001000
FS( 152 ),2878133.649250000200,3805616.083999999800,2846901.508750000000,2225020.902499999900,2494833.177999999800,14250505.322499998000
FS( 153 ),2930809.522500000000,3855215.630500000000,2856399.294250000300,2225020.902499999900,2479939.376000000200,14347384.725750001000
FS( 154 ),2963553.984250000200,3986074.008500000000,2865897.079750000000,2236669.130000000400,2499572.115000000200,14551766.317500001000
FS( 155 ),2935080.539250000400,4054669.126000000200,2910747.733499999600,2228604.972500000100,2484678.313000000100,14613780.684250001000
FS( 156 ),2983485.395750000100,3998737.722499999700,2894918.091000000500,2236669.130000000400,2489417.250000000900,14603227.589250002000
FS( 157 ),2949317.261750000500,3942806.319000000600,2850067.437250000000,2225020.902499999900,2489417.250000000900,14456629.170500003000
FS( 158 ),2892370.371749999900,4010346.126999999900,2901249.947999999900,2232637.051250000000,2499572.115000000200,14536175.613000000000
FS( 159 ),2940775.228249999700,4042005.412000000000,2930270.959250000300,2232637.051250000000,2494833.177999999800,14640521.828749999000
FS( 160 ),2963553.984250000200,4059945.673500000000,2904415.876500000200,2236669.130000000400,2523266.800000000700,14687851.464250002000
FS( 161 ),2969248.673250000000,4085273.101499999900,2875394.865250000700,2232637.051250000000,2689806.585999999700,14852360.277249999000
FS( 162 ),2959282.967500000700,4091604.958499999700,2907581.805000000600,2236669.130000000400,2670850.838000000000,14865989.699000003000
FS( 163 ),2910878.111000000500,4184472.194500000200,2949266.530250000300,2220988.823750000400,2651895.090000000300,14917500.749500001000
FS( 164 ),2873862.632500000300,4333270.833999999800,2913913.662000000000,2220988.823750000400,2632939.342000000200,14974975.294250000000
FS( 165 ),2873862.632500000300,4259399.168999999800,2894918.091000000500,2225020.902499999900,2722979.145000000000,14976179.939999999000
FS( 166 ),2873862.632500000300,4141204.504999999400,2888586.234000000600,2228604.972500000100,2737195.956000000200,14869454.300000001000
FS( 167 ),2863896.926750000600,4134872.648000000000,2882254.376999999900,2244285.278750000100,2846868.498000000100,14972177.728500001000
FS( 168 ),2849660.204250000000,4122208.933999999400,2843735.580250000100,2259965.585000000000,2861085.309000000400,14936655.612500001000
FS( 169 ),2902336.077500000100,4221408.026999999800,2891752.162499999600,2279229.961250000200,2861085.309000000400,15155811.537249999000
FS( 170 ),2863896.926750000600,4259399.168999999800,2933436.887749999300,2271613.812500000000,2856346.372000000000,15184693.168000000000
FS( 171 ),2896641.388500000400,4264675.716500000100,2936602.816250000100,2263549.655000000300,2827912.750000000900,15189382.326250002000
FS( 172 ),2863896.926750000600,4128540.791000000200,2882254.376999999900,2240253.200000000200,2808957.001999999900,14923902.296750002000
FS( 173 ),2835423.481750000300,4147536.362000000200,2862731.151250000100,2232637.051250000000,2785262.317000000300,14863590.363250000000
FS( 174 ),2863896.926750000600,4153868.219000000000,2913913.662000000000,2236669.130000000400,2846868.498000000100,15015216.435750002000
FS( 175 ),2902336.077500000100,4264675.716500000100,2904415.876500000200,2251901.427499999800,2870563.183000000200,15193892.280999999000
FS( 176 ),2878133.649250000200,4227739.883999999600,2875394.865250000700,2259965.585000000000,2865824.246000000300,15107058.229499999000
FS( 177 ),2920843.816749999800,4227739.883999999600,2869063.008250000000,2263549.655000000300,2890195.922000000300,15171392.286000000000
FS( 178 ),2896641.388500000400,4240403.598000000200,2990951.255500000400,2263549.655000000300,2865824.246000000300,15257370.142999999000
FS( 179 ),2859625.910000000100,4240403.598000000200,3054797.480250000000,2255933.506250000100,2851607.434999999600,15262367.929499999000
FS( 180 ),2873862.632500000300,4302666.858500000100,3214676.869500000500,2263549.655000000300,2846868.498000000100,15501624.513500001000
FS( 181 ),2920843.816749999800,4253067.311999999900,3342896.973750000400,2271613.812500000000,2880718.048000000400,15669139.963000001000
FS( 182 ),2920843.816749999800,4215076.169999999900,3326539.676500000100,2271613.812500000000,2842129.560999999800,15576203.036750000000
FS( 183 ),2920843.816749999800,4240403.598000000200,3406743.198499999900,2255933.506250000100,2875979.110999999600,15699903.230500000000
FS( 184 ),2892370.371749999900,4290003.144500000400,3374556.258750000000,2263549.655000000300,2875979.110999999600,15696458.540999999000
FS( 185 ),2906607.094250000100,4234071.741000000400,3358726.616250000000,2263549.655000000300,2856346.372000000000,15619301.478499999000
FS( 186 ),2863896.926750000600,4240403.598000000200,3374556.258750000000,2248317.357499999900,2861085.309000000400,15588259.450000001000
FS( 187 ),2882404.666000000200,4227739.883999999600,3598809.527500000300,2255933.506250000100,2804218.065000000400,15769105.648750000000
FS( 188 ),2892370.371749999900,4221408.026999999800,3742859.274250000200,2271613.812500000000,2823173.813000000100,15951425.298500001000
FS( 189 ),2853931.221000000400,4147536.362000000200,3710672.334500000300,2279229.961250000200,2842129.560999999800,15833499.439750001000
FS( 190 ),2859625.910000000100,4066277.530499999900,3678485.394750000400,2263549.655000000300,2856346.372000000000,15724284.862250002000
FS( 191 ),2825457.776000000500,3886874.915500000100,3630468.812500000500,2259965.585000000000,2808957.001999999900,15411724.091000002000
FS( 192 ),2806950.036750000400,3893206.772499999500,3550792.945250000300,2259965.585000000000,2808957.001999999900,15319872.341499999000
FS( 193 ),2787018.625250000000,3837275.369000000400,3518606.005500000400,2244285.278750000100,2799479.128000000000,15186664.406500002000
FS( 194 ),2777052.919500000300,3917478.891000000300,3518606.005500000400,2240253.200000000200,2846868.498000000100,15300259.514000002000
FS( 195 ),2806950.036750000400,4023009.841000000500,3582452.230249999600,2248317.357499999900,2875979.110999999600,15536708.576500000000
FS( 196 ),2777052.919500000300,3911147.033999999500,3534435.647999999600,2236669.130000000400,2865824.246000000300,15325128.977499999000
FS( 197 ),2796984.331000000700,4010346.126999999900,3550792.945250000300,2251901.427499999800,2870563.183000000200,15480588.013750002000
FS( 198 ),2843965.515250000600,3986074.008500000000,3566622.587749999500,2267581.733749999700,2890195.922000000300,15554439.767250000000
FS( 199 ),2873862.632500000300,4016677.983999999700,3758688.916749999900,2267581.733749999700,2870563.183000000200,15787374.450000001000
FS( 200 ),2873862.632500000300,4085273.101499999900,3726501.977000000000,2259965.585000000000,2947063.166000000200,15892666.462000001000
FS( 201 ),2878133.649250000200,4072609.387500000200,3774518.559249999900,2259965.585000000000,2923368.481000000100,15908595.662000002000
FS( 202 ),2853931.221000000400,4023009.841000000500,3758688.916749999900,2263549.655000000300,2918629.544000000200,15817809.177750003000
FS( 203 ),2863896.926750000600,4134872.648000000000,3806705.498999999800,2271613.812500000000,2928107.418000000100,16005196.304250000000
FS( 204 ),2882404.666000000200,4165476.623500000700,3710672.334500000300,2267581.733749999700,2918629.544000000200,15944764.901750002000
FS( 205 ),2959282.967500000700,4197135.908499999900,3758688.916749999900,2275197.882499999800,2961279.977000000000,16151585.652250001000
FS( 206 ),2940775.228249999700,4259399.168999999800,3758688.916749999900,2259965.585000000000,2894934.859000000200,16113763.758000001000
FS( 207 ),2955011.950750000300,4203467.765500001600,3774518.559249999900,2263549.655000000300,2899673.796000000100,16096221.726500005000
FS( 208 ),2949317.261750000500,4085273.101499999900,3758688.916749999900,2271613.812500000000,2904412.733000000500,15969305.825500002000
FS( 209 ),2955011.950750000300,4147536.362000000200,3726501.977000000000,2271613.812500000000,2904412.733000000500,16005076.835250001000
FS( 210 ),2969248.673250000000,4085273.101499999900,3694842.692000000300,2275197.882499999800,2904412.733000000500,15928975.082250001000
FS( 211 ),2949317.261750000500,4085273.101499999900,3678485.394750000400,2271613.812500000000,2904412.733000000500,15889102.303500002000
FS( 212 ),2878133.649250000200,3986074.008500000000,3566622.587749999500,2251901.427499999800,2880718.048000000400,15563449.721000001000
FS( 213 ),2906607.094250000100,4023009.841000000500,3614639.169999999500,2259965.585000000000,2904412.733000000500,15708634.423250003000
FS( 214 ),2916572.800000000300,4085273.101499999900,3566622.587749999500,2271613.812500000000,2923368.481000000100,15763450.782749999000
FS( 215 ),2892370.371749999900,4035673.554999999200,3566622.587749999500,2259965.585000000000,2937585.292000000400,15692217.391499996000
