代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13107480.087249998000
真實報酬,3107480.087249998000

夏普值報酬,0.302048008725
夏普值風險,0.100369196823
夏普值,3.009369590343

預期報酬,16161.140270098993
風險,402424.497858636840
起點值,0.040159434518
找到最佳解世代,3244
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,3
2912(40),3045(41),4904(45),
FS( 143 ),5333449.874250000300,3926836.832250000400,3718773.161499999900,12979060.868000001000
FS( 144 ),5333449.874250000300,3901748.342249999800,3679358.347250000100,12914557.563749999000
FS( 145 ),5236530.647999999100,3926836.832250000400,3647400.389750000600,12810768.869999999000
FS( 146 ),5000639.107499999900,3916801.436250000300,3599463.453500000300,12516904.997250000000
FS( 147 ),5069960.994749999600,3992066.906250000500,3798668.055249999700,12860696.956250001000
FS( 148 ),5028564.986250000100,4002729.514499999600,3766710.097750000200,12798005.598500000000
FS( 149 ),5069960.994749999600,3992066.906250000500,3782689.076500000000,12844717.977500001000
FS( 150 ),5042363.655749999000,3956943.020250000100,3638878.267749999600,12638185.943749998000
FS( 151 ),4973041.768500000200,3971996.114250000100,3695337.325999999900,12640376.208750000000
FS( 152 ),4973041.768500000200,3987049.208249999200,3785884.872250000500,12745976.848999999000
FS( 153 ),4861995.332999998700,3977013.812250000000,3785884.872250000500,12624895.017499998000
FS( 154 ),4751277.437249999500,3977013.812250000000,3675097.286250000800,12403389.535750000000
FS( 155 ),4667828.340749999500,3951925.322250000700,3666575.164250000800,12286329.827250002000
FS( 156 ),4612633.662750000100,3891712.946250000000,3666575.164250000800,12170922.773250002000
FS( 157 ),4584707.783999999100,3851571.362250000200,3622899.289000000300,12059179.435249999000
FS( 158 ),4293621.565500000500,3751217.402249999800,3592006.596750000000,11636846.564500000000
FS( 159 ),4168776.460500000000,3796376.684249999500,3750731.119000000400,11715885.263750000000
FS( 160 ),4459862.678999999500,3796376.684249999500,3750731.119000000400,12006971.482249999000
FS( 161 ),4765076.106749999300,3796376.684249999500,3754992.180000000600,12316445.971000001000
FS( 162 ),4723351.558499999300,3796376.684249999500,3691076.265000000100,12210805.507749999000
FS( 163 ),4820599.324499999200,3796376.684249999500,3638878.267749999600,12255855.276499998000
FS( 164 ),4529184.566249999200,3796376.684249999500,3718773.161499999900,12044335.411999999000
FS( 165 ),4487788.557750000600,3796376.684249999500,3801863.850999999800,12086030.093000000000
FS( 166 ),4515385.896750000300,3796376.684249999500,3766710.097750000200,12078473.678750001000
FS( 167 ),4640231.001749998900,3796376.684249999500,3702794.182750000200,12139402.868749999000
FS( 168 ),4792673.445750000000,3796376.684249999500,3726230.018250000700,12315281.148249999000
FS( 169 ),4792673.445750000000,3796376.684249999500,3702794.182750000200,12291845.312749999000
FS( 170 ),4792673.445750000000,3796376.684249999500,3679358.347250000100,12268409.477249999000
FS( 171 ),4723351.558499999300,3882931.974750000100,3643139.328750000800,12249423.862000002000
FS( 172 ),4695754.219499999700,3864742.819500000200,3682554.143000000600,12243052.182000002000
FS( 173 ),4765076.106749999300,3882931.974750000100,3702794.182750000200,12350803.264249999000
FS( 174 ),4723351.558499999300,3882931.974750000100,3739013.201250000400,12345297.734500000000
FS( 175 ),4820599.324499999200,3855334.635750000800,3798668.055249999700,12474603.015500000000
FS( 176 ),4737150.228000000100,3855334.635750000800,3754992.180000000600,12347478.043750003000
FS( 177 ),4792673.445750000000,3874151.003250000100,3846604.991500000000,12513430.440500000000
FS( 178 ),4986840.438000000100,3933736.167000000800,3870040.827000000000,12790618.432000000000
FS( 179 ),4945115.889749999200,3997711.816500000200,3877497.683750000300,12820326.389999999000
FS( 180 ),4806472.115249999800,3997711.816500000200,3913716.702250000600,12717901.634000000000
FS( 181 ),4778874.776249999200,3951925.322250000700,3913716.702250000600,12644517.800750000000
FS( 182 ),4792673.445750000000,3983913.146999999900,3890280.866750000500,12666868.459500000000
FS( 183 ),4667828.340749999500,3983913.146999999900,3953131.516499999900,12604874.004249999000
FS( 184 ),4640231.001749998900,4043498.310750000600,4060723.306750000000,12744453.619250000000
FS( 185 ),4584707.783999999100,4039107.825000000200,4156597.179250000000,12780413.788249999000
FS( 186 ),4515385.896750000300,4039107.825000000200,4299342.722749999700,12853837.444499999000
FS( 187 ),4515385.896750000300,4236052.471499999100,4291885.865999999500,13043325.234249998000
FS( 188 ),4501587.227249999500,4254241.626749999800,4402673.451999999600,13158503.305999998000
FS( 189 ),4446064.009499999700,4240442.957250000000,4537962.138750000900,13224470.105500001000
FS( 190 ),4473989.888249998900,4240442.957250000000,4411195.574000000000,13125629.419500001000
FS( 191 ),4335346.113749999600,4226644.287749999200,4379237.616500000500,12941229.017999999000
FS( 192 ),4557110.444999999400,4194656.463000000500,4275906.887250000600,13027674.795250000000
FS( 193 ),4667828.340749999500,4222253.802000000100,4339822.802250000600,13229905.945000000000
FS( 194 ),4612633.662750000100,4387210.623750000300,4418652.430749999400,13418497.717249999000
FS( 195 ),4515385.896750000300,4474393.126499999300,4506004.181250000400,13495784.204499999000
FS( 196 ),4459862.678999999500,4501990.465500000900,4689229.804250001000,13651083.948750000000
FS( 197 ),4487788.557750000600,4432997.117999999800,4546484.260750000400,13467270.936500002000
FS( 198 ),4459862.678999999500,4332015.945750000000,4395216.595249999300,13187096.219999999000
FS( 199 ),4376742.122250000000,4309436.304750000100,4475111.489000000100,13161290.916000001000
FS( 200 ),4307420.234999999400,4249851.140999999800,4475111.489000000100,13032383.864999998000
FS( 201 ),4349144.783249999400,4226644.287749999200,4617857.032500000700,13193647.103499999000
FS( 202 ),4279822.895999998800,4172076.822000000200,4601878.053750000900,13053778.771749999000
FS( 203 ),4362943.452749999200,4217863.316250000100,4713730.905000000300,13294538.673999999000
FS( 204 ),4362943.452749999200,4341424.129499999800,4649814.990000000200,13354183.572249999000
FS( 205 ),4154977.791000000700,4442405.301750000600,4553941.117500000600,13151325.210250001000
FS( 206 ),4432265.339999999900,4456203.971250000400,4649814.990000000200,13538285.301250001000
FS( 207 ),4459862.678999999500,4387210.623750000300,4729709.883750000000,13576784.186499998000
FS( 208 ),4570909.114499999200,4377802.440000000400,4729709.883750000000,13678422.438249998000
FS( 209 ),4459862.678999999500,4401009.293250001000,4633836.011250000400,13494708.983500000000
FS( 210 ),4584707.783999999100,4414807.962749999900,4705208.783000000800,13704725.529750001000
FS( 211 ),4584707.783999999100,4373411.954249999500,4753145.719250000100,13711266.457500000000
FS( 212 ),4640231.001749998900,4313826.790500000100,4753145.719250000100,13707204.511500001000
FS( 213 ),4612633.662750000100,4300028.121000000300,4697751.926250001400,13610414.710000003000
FS( 214 ),4584707.783999999100,4341424.129499999800,4713730.905000000300,13639863.818500001000
FS( 215 ),4598506.453500000800,4373411.954249999500,4697751.926250001400,13669671.334000001000
FS( 216 ),4446064.009499999700,4341424.129499999800,4681772.947500000700,13469262.086500000000
FS( 217 ),4487788.557750000600,4364630.982749999500,4641292.868000000700,13493713.408500001000
FS( 218 ),4224299.678249999900,4364630.982749999500,4379237.616500000500,12968169.277500000000
FS( 219 ),4362943.452749999200,4382820.138000000300,4339822.802250000600,13085587.392999999000
FS( 220 ),4515385.896750000300,4364630.982749999500,4466589.367000000600,13346607.246500000000
FS( 221 ),4501587.227249999500,4364630.982749999500,4585899.075000001100,13452118.285000000000
FS( 222 ),4529184.566249999200,4318217.276250000100,4553941.117500000600,13401343.960000001000
FS( 223 ),4473989.888249998900,4263649.810499999700,4514526.303250000800,13252167.002000000000
FS( 224 ),4570909.114499999200,4281838.965750000400,4530505.282000000600,13383254.362250000000
FS( 225 ),4570909.114499999200,4313826.790500000100,4553941.117500000600,13438678.022500001000
FS( 226 ),4626432.332250000000,4359613.284749999600,4569920.096250000400,13555966.713250000000
FS( 227 ),4584707.783999999100,4359613.284749999600,4546484.260750000400,13490806.329499997000
FS( 228 ),4640231.001749998900,4355222.799000000600,4537962.138750000900,13533416.939500000000
FS( 229 ),4695754.219499999700,4364630.982749999500,4537962.138750000900,13598348.341000002000
FS( 230 ),4709552.889000000400,4359613.284749999600,4553941.117500000600,13623108.291250002000
FS( 231 ),4709552.889000000400,4382820.138000000300,4546484.260750000400,13638858.287750002000
FS( 232 ),4695754.219499999700,4295637.635250000300,4506004.181250000400,13497397.036000000000
FS( 233 ),4640231.001749998900,4313826.790500000100,4506004.181250000400,13460062.973500000000
FS( 234 ),4695754.219499999700,4341424.129499999800,4490025.202500000600,13527204.551500000000
FS( 235 ),4751277.437249999500,4350832.313249998700,4355801.781000000400,13457912.531499997000
FS( 236 ),4570909.114499999200,4350832.313249998700,4315321.701499999500,13237064.129249997000
FS( 237 ),4570909.114499999200,4387210.623750000300,4370715.494500001000,13328836.232749999000
FS( 238 ),4529184.566249999200,4364630.982749999500,4490025.202500000600,13383841.751499999000
FS( 239 ),4570909.114499999200,4341424.129499999800,4386694.473250000700,13299028.717250001000
FS( 240 ),4501587.227249999500,4236052.471499999100,4418652.430749999400,13156293.129499998000
FS( 241 ),4446064.009499999700,4112491.658249999400,4530505.282000000600,13089061.949749999000
FS( 242 ),4418466.670499999100,4135071.299249999700,4553941.117500000600,13107480.087249998000
