代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12343791.346500000000
真實報酬,2343791.346500000000

夏普值報酬,0.225679134650
夏普值風險,0.063183867252
夏普值,3.571784135156

預期報酬,9898.468860982703
風險,140594.288318976090
起點值,0.070404487830
找到最佳解世代,4598
找到最佳解實驗#,6
找到最佳解次數,10

投資組合檔數,6
2002(7),2354(20),2881(30),2892(39),2912(40),3045(42),
FS( 41 ),1696327.735999999800,1798584.264999999900,1668928.108000000000,1704007.863500000000,1813098.290499999900,1836697.683999999900,10517647.946999999000
FS( 42 ),1696327.735999999800,1813219.217499999800,1665105.099999999900,1704007.863500000000,1817040.767499999800,1836697.683999999900,10532402.368500000000
FS( 43 ),1689518.002999999800,1850553.279999999800,1653158.199999999700,1699856.315750000300,1829047.401999999800,1848405.645999999700,10570542.846749999000
FS( 44 ),1696327.735999999800,1865486.904999999800,1656981.208000000100,1699856.315750000300,1860945.624999999500,1857963.166000000000,10637564.955749998000
FS( 45 ),1702380.831999999700,1858020.092499999800,1677051.999999999800,1699856.315750000300,1876894.736499999900,1869671.127999999800,10683879.104750000000
FS( 46 ),1696327.735999999800,1850553.279999999800,1678963.504000000200,1699856.315750000300,1837021.957750000100,1889025.105999999900,10651751.899499999000
FS( 47 ),1692544.550999999700,1878031.149999999900,1670839.612000000000,1704007.863500000000,1844996.513499999700,1877317.144000000300,10667740.833999999000
FS( 48 ),1709190.564999999700,1892666.102499999800,1667016.604000000300,1690169.371000000300,1884869.292249999700,1898582.625999999900,10742498.560750000000
FS( 49 ),1692544.550999999700,1892666.102499999800,1668928.108000000000,1680482.426250000300,1876894.736499999900,1896671.122000000200,10708191.046249999000
FS( 50 ),1692544.550999999700,1902820.967499999800,1668928.108000000000,1690169.371000000300,1900818.403749999800,1892848.113999999600,10748133.515249999000
FS( 51 ),1696327.735999999800,1897743.535000000400,1667016.604000000300,1690169.371000000300,1880837.213499999600,1896671.122000000200,10728769.581499999000
FS( 52 ),1683464.906999999700,1887887.342499999800,1648857.316000000300,1680482.426250000300,1892843.847999999800,1881140.151999999800,10674679.991749998000
FS( 53 ),1679681.721999999800,1905210.347500000400,1656981.208000000100,1676330.878500000300,1876894.736499999900,1869671.127999999800,10664774.020500001000
FS( 54 ),1683464.906999999700,1910287.779999999800,1634998.912000000000,1670795.481500000200,1864888.101999999700,1869671.127999999800,10634110.310500000000
FS( 55 ),1692544.550999999700,1912677.160000000400,1631175.904000000300,1676330.878500000300,1876894.736499999900,1869671.127999999800,10659298.358000001000
FS( 56 ),1666818.892999999900,1863097.524999999900,1594857.328000000000,1662492.386000000400,1868920.180749999800,1854140.157999999800,10510330.470749998000
FS( 57 ),1656982.612000000000,1852942.660000000400,1570963.527999999900,1670795.481500000200,1860945.624999999500,1883051.656000000000,10495685.562500000000
FS( 58 ),1653956.063999999500,1897743.535000000400,1570963.527999999900,1680482.426250000300,1884869.292249999700,1892848.113999999600,10580866.959500000000
FS( 59 ),1666818.892999999900,1875343.097500000400,1565229.016000000300,1656956.989000000100,1896786.324999999700,1896671.122000000200,10557809.442499999000
FS( 60 ),1669845.440999999600,1887887.342499999800,1589122.816000000300,1676330.878500000300,1912735.436499999800,1890936.609999999900,10626862.524499999000
FS( 61 ),1660009.159999999900,1885199.289999999800,1570963.527999999900,1676330.878500000300,1892843.847999999800,1879228.648000000000,10564579.352500001000
FS( 62 ),1666818.892999999900,1867876.285000000400,1611105.112000000000,1680482.426250000300,1876894.736499999900,1869671.127999999800,10572852.580750002000
FS( 63 ),1656982.612000000000,1863097.524999999900,1592945.823999999800,1686017.823250000400,1876894.736499999900,1854140.157999999800,10530082.678750001000
FS( 64 ),1656982.612000000000,1867876.285000000400,1604892.723999999700,1694320.918750000200,1896786.324999999700,1894759.618000000200,10615622.482750000000
FS( 65 ),1669845.440999999600,1863097.524999999900,1604892.723999999700,1690169.371000000300,1896786.324999999700,1879228.648000000000,10604024.034000000000
FS( 66 ),1666818.892999999900,1833230.274999999900,1599158.212000000100,1680482.426250000300,1904760.880749999800,1856051.661999999800,10540506.349000001000
FS( 67 ),1676655.173999999600,1830840.895000000000,1582910.428000000100,1686017.823250000400,1888811.769249999900,1861786.173999999600,10527026.263499998000
FS( 68 ),1669845.440999999600,1852942.660000000400,1607282.104000000300,1686017.823250000400,1904760.880749999800,1863936.616000000200,10584789.525000000000
FS( 69 ),1660009.159999999900,1771106.395000000000,1599158.212000000100,1676330.878500000300,1904760.880749999800,1889025.105999999900,10500394.632250002000
FS( 70 ),1653956.063999999500,1748705.957500000000,1613016.616000000200,1690169.371000000300,1904760.880749999800,1889025.105999999900,10499637.995250002000
FS( 71 ),1650172.878999999700,1723916.139999999900,1645034.308000000000,1694320.918750000200,1908792.959499999900,1890936.609999999900,10513177.815249998000
FS( 72 ),1637310.049999999800,1746316.577499999900,1636910.416000000200,1690169.371000000300,1908792.959499999900,1906228.641999999800,10525732.015999999000
FS( 73 ),1637310.049999999800,1726604.192499999900,1613016.616000000200,1686017.823250000400,1940691.182499999900,1925582.619999999900,10529226.484250000000
FS( 74 ),1653956.063999999500,1738849.764999999900,1638821.919999999900,1694320.918750000200,1952697.816999999800,1946848.101999999700,10625498.586749999000
FS( 75 ),1660009.159999999900,1746316.577499999900,1665105.099999999900,1704007.863500000000,2000545.151499999900,1944936.598000000000,10720924.450499998000
FS( 76 ),1647146.330999999500,1751394.010000000000,1684698.016000000300,1704007.863500000000,2020436.740000000000,1923671.116000000200,10731358.076500000000
FS( 77 ),1644119.782999999800,1756172.770000000000,1688998.899999999900,1713694.808250000000,2020436.740000000000,1931556.069999999800,10754983.071249999000
FS( 78 ),1653956.063999999500,1761250.202499999900,1714804.204000000400,1727533.300750000400,2032443.374499999900,1929644.566000000100,10819635.711750001000
FS( 79 ),1644119.782999999800,1756172.770000000000,1728662.608000000000,1731684.848500000300,2032443.374499999900,1923671.116000000200,10816758.500000000000
FS( 80 ),1617637.487999999900,1731382.952499999900,1730574.112000000000,1741371.793250000100,2084233.185999999800,1925582.619999999900,10830786.151749998000
FS( 81 ),1644119.782999999800,1734071.004999999900,1728662.608000000000,1745523.341000000500,1996513.072749999800,1933467.573999999600,10782361.383749999000
FS( 82 ),1630500.316999999800,1731382.952499999900,1718627.212000000100,1741371.793250000100,1996513.072749999800,1927494.123999999600,10745893.471500000000
FS( 83 ),1634283.501999999900,1756172.770000000000,1728662.608000000000,1737220.245500000200,1972589.405499999600,1908379.083999999800,10737311.614999998000
FS( 84 ),1637310.049999999800,1748705.957500000000,1724839.599999999900,1737220.245500000200,1984596.040000000000,1906228.641999999800,10738904.534999998000
FS( 85 ),1630500.316999999800,1743927.197500000000,1718627.212000000100,1737220.245500000200,2004487.628499999900,1914113.595999999700,10748880.196500000000
FS( 86 ),1637310.049999999800,1756172.770000000000,1738698.004000000200,1755210.285750000500,2008519.707249999700,1927494.123999999600,10823408.941000000000
FS( 87 ),1637310.049999999800,1743927.197500000000,1736786.499999999800,1751058.737999999900,1980563.961249999900,1925582.619999999900,10775233.066749999000
FS( 88 ),1634283.501999999900,1753783.389999999900,1736786.499999999800,1745523.341000000500,1940691.182499999900,1923671.116000000200,10734743.031500001000
FS( 89 ),1644119.782999999800,1751394.010000000000,1724839.599999999900,1751058.737999999900,1948665.738249999500,1921759.611999999700,10741841.481249999000
FS( 90 ),1634283.501999999900,1746316.577499999900,1730574.112000000000,1751058.737999999900,1960672.372749999900,1925582.619999999900,10748491.922249999000
FS( 91 ),1634283.501999999900,1746316.577499999900,1734874.995999999800,1751058.737999999900,1948665.738249999500,1925582.619999999900,10740786.171750000000
FS( 92 ),1663792.345000000000,1758860.822500000000,1736786.499999999800,1751058.737999999900,1988538.517000000000,1939202.085999999900,10838243.008499999000
FS( 93 ),1676655.173999999600,1751394.010000000000,1746821.895999999700,1755210.285750000500,1972589.405499999600,1956644.560000000100,10859319.331250001000
FS( 94 ),1676655.173999999600,1758860.822500000000,1736786.499999999800,1755210.285750000500,1996513.072749999800,1944936.598000000000,10868966.453000000000
FS( 95 ),1666818.892999999900,1763639.582500000000,1747299.772000000300,1764897.230500000500,1984596.040000000000,1943025.094000000300,10870280.612000002000
FS( 96 ),1669845.440999999600,1768717.014999999900,1755423.663999999900,1774584.175250000300,2008519.707249999700,1946848.101999999700,10923942.104499999000
FS( 97 ),1650172.878999999700,1756172.770000000000,1780273.216000000200,1778735.723000000200,2000545.151499999900,1935379.077999999700,10901282.817500001000
FS( 98 ),1660009.159999999900,1820686.029999999800,1777883.836000000100,1782887.270750000100,1988538.517000000000,1929644.566000000100,10959653.379749998000
FS( 99 ),1647146.330999999500,1803363.024999999900,1767848.440000000200,1798109.612500000300,2000545.151499999900,1923432.177999999800,10940448.738000000000
FS( 100 ),1650172.878999999700,1810829.837499999900,1792697.992000000100,1798109.612500000300,2012462.184249999700,1906945.456000000000,10971221.961250000000
FS( 101 ),1653956.063999999500,1848163.899999999900,1786485.604000000300,1798109.612500000300,2012462.184249999700,1894759.618000000200,10993940.982750000000
FS( 102 ),1653956.063999999500,1880420.529999999800,1790308.612000000000,1806412.708000000100,2012462.184249999700,1906945.456000000000,11050509.554249998000
FS( 103 ),1650172.878999999700,1885199.289999999800,1775972.331999999900,1792574.215500000200,2012462.184249999700,1884485.284000000000,11000870.184750000000
FS( 104 ),1644119.782999999800,1863097.524999999900,1786485.604000000300,1792574.215500000200,2004487.628499999900,1857963.166000000000,10948731.922000000000
FS( 105 ),1650172.878999999700,1840697.087499999900,1786485.604000000300,1778735.723000000200,2008519.707249999700,1878272.895999999700,10942887.896749999000
FS( 106 ),1656982.612000000000,1845774.520000000000,1805122.768000000400,1798109.612500000300,2012462.184249999700,1876361.391999999800,10994817.088749999000
FS( 107 ),1653956.063999999500,1870564.337499999900,1854343.995999999800,1802261.160250000400,2008519.707249999700,1882334.841999999900,11071984.106999999000
FS( 108 ),1650172.878999999700,1875343.097500000400,1897830.712000000100,1820251.200500000000,2020436.740000000000,1874210.949999999700,11138249.579000000000
FS( 109 ),1644119.782999999800,1850553.279999999800,1894007.704000000400,1811948.105000000400,2004487.628499999900,1876361.391999999800,11081481.892500000000
FS( 110 ),1640336.597999999800,1863097.524999999900,1951830.699999999700,1825786.597500000400,2020436.740000000000,1863936.616000000200,11165428.776500000000
FS( 111 ),1640336.597999999800,1922533.352499999800,2015866.084000000000,1839625.090000000100,2000545.151499999900,1857963.166000000000,11276873.441999998000
FS( 112 ),1644119.782999999800,1887887.342499999800,1951830.699999999700,1839625.090000000100,1988538.517000000000,1863936.616000000200,11175942.048500000000
FS( 113 ),1650172.878999999700,1887887.342499999800,1968078.484000000200,1857615.130250000400,2012462.184249999700,1870149.004000000200,11246369.024000000000
FS( 114 ),1644119.782999999800,1887887.342499999800,1970467.863999999800,1849312.034750000300,2004487.628499999900,1894759.618000000200,11251038.270750001000
FS( 115 ),1669845.440999999600,1902820.967499999800,1980503.260000000200,1857615.130250000400,2012462.184249999700,1898821.563999999800,11322072.546999998000
FS( 116 ),1673628.625999999700,1900132.914999999800,2001529.804000000200,1863150.527250000300,2012462.184249999700,1902883.510000000000,11353791.566499999000
FS( 117 ),1676655.173999999600,1915066.539999999800,2022078.472000000300,1881140.567500000400,2028411.295749999800,1902883.510000000000,11426239.559249999000
FS( 118 ),1683464.906999999700,1902820.967499999800,2046928.023999999700,1890827.512250000600,2020436.740000000000,1898821.563999999800,11443303.714749999000
FS( 119 ),1699354.283999999800,1887887.342499999800,2055051.916000000200,1946181.482250000100,2028411.295749999800,1898821.563999999800,11515711.884499999000
FS( 120 ),1716000.298000000000,1875343.097500000400,1972379.368000000200,1914352.949500000100,2048392.485999999800,1911007.401999999800,11437479.601000000000
FS( 121 ),1725836.578999999700,1878031.149999999900,2017777.588000000000,1928191.442000000500,2044360.407249999700,1911007.401999999800,11505208.568250000000
FS( 122 ),1706164.016999999800,1870564.337499999900,1972379.368000000200,1914352.949500000100,2016494.262999999800,1898821.563999999800,11378780.499000000000
FS( 123 ),1706164.016999999800,1850553.279999999800,1926981.148000000300,1919888.346500000200,2024468.818749999600,1902883.510000000000,11330943.120250000000
FS( 124 ),1712217.112999999900,1852942.660000000400,1926981.148000000300,1889443.662999999900,2020436.740000000000,1909095.898000000000,11311121.221999999000
FS( 125 ),1692544.550999999700,1810829.837499999900,1850520.988000000100,1838241.240750000300,1980563.961249999900,1880423.338000000000,11053127.916499998000
FS( 126 ),1686491.454999999800,1800973.645000000000,1879193.548000000200,1843776.637750000200,1960134.762249999700,1882334.841999999900,11052908.890000001000
FS( 127 ),1699354.283999999800,1810829.837499999900,1891618.323999999800,1843776.637750000200,1972410.201999999800,1919370.231999999800,11137363.517249998000
FS( 128 ),1686491.454999999800,1800973.645000000000,1887795.316000000300,1832705.843750000200,1964166.840999999800,1923432.177999999800,11095569.278749999000
FS( 129 ),1696327.735999999800,1795896.212499999900,1926981.148000000300,1853463.582500000300,1935583.882749999900,1937768.457999999900,11146025.019750001000
FS( 130 ),1709190.564999999700,1810829.837499999900,1925069.644000000300,1838241.240750000300,1927340.521749999800,1925343.681999999800,11136019.491000000000
FS( 131 ),1719026.845999999900,1878031.149999999900,1939405.923999999600,1858998.979500000400,1911033.003249999800,1929644.566000000100,11236144.468750000000
FS( 132 ),1729619.763999999500,1890276.722500000400,1970467.863999999800,1874221.321250000000,1898757.563499999700,1939679.961999999800,11303027.197249999000
FS( 133 ),1736429.496999999700,1902820.967499999800,1943228.932000000000,1868685.924250000400,1923308.442999999700,1949954.295999999600,11324432.059750000000
FS( 134 ),1736429.496999999700,1932389.544999999900,1910255.488000000100,1847928.185500000400,1906911.322749999800,1949954.295999999600,11283872.334249999000
FS( 135 ),1756858.696000000000,1922533.352499999800,1935105.040000000300,1868685.924250000400,1935583.882749999900,1958078.187999999800,11376849.083500000000
FS( 136 ),1774261.346999999800,1917455.919999999900,2013954.580000000100,1883908.266000000300,1935583.882749999900,1960228.629999999900,11485396.625749998000
FS( 137 ),1770478.162000000000,1912677.160000000400,2013954.580000000100,1889443.662999999900,1927340.521749999800,1966441.018000000200,11480339.104750000000
FS( 138 ),1784097.627999999800,1927610.785000000400,2034503.248000000100,1935110.688250000400,1935583.882749999900,1978626.855999999900,11595537.088000001000
FS( 139 ),1784097.627999999800,1927610.785000000400,2023989.976000000000,1935110.688250000400,1935583.882749999900,1970502.963999999700,11576899.924000001000
FS( 140 ),1784097.627999999800,1920143.972500000400,2017777.588000000000,1919888.346500000200,1927340.521749999800,1976715.351999999700,11545967.408749999000
FS( 141 ),1790907.360999999800,1924922.732499999900,2056963.419999999700,1930959.140500000200,1968288.521500000000,1995113.577999999700,11667158.753500000000
FS( 142 ),1790907.360999999800,1988838.647500000200,2059352.799999999800,1930959.140500000200,1972410.201999999800,1999175.523999999500,11741647.674999999000
FS( 143 ),1777287.895000000000,1994214.752500000200,2025901.480000000000,1900514.457000000400,1960134.762249999700,1966441.018000000200,11624498.364749998000
FS( 144 ),1787880.813000000100,2004668.289999999800,2050751.031999999900,1935110.688250000400,1951891.401249999900,1905033.951999999800,11635340.176500000000
FS( 145 ),1787880.813000000100,1991526.700000000000,2032113.868000000200,1930959.140500000200,1911033.003249999800,1870149.004000000200,11523666.528750001000
FS( 146 ),1790907.360999999800,1994214.752500000200,2075600.584000000000,1971090.768750000300,1947859.322499999800,1880423.338000000000,11660100.126750000000
FS( 147 ),1790907.360999999800,1981073.162499999900,2071777.575999999900,1966939.221000000100,1956013.081749999900,1890697.672000000300,11657412.074250000000
FS( 148 ),1794690.546000000100,1973009.004999999900,2069388.195999999800,1961403.824000000300,1956013.081749999900,1882334.841999999900,11636843.494750001000
FS( 149 ),1801500.278999999600,1996902.804999999700,2084202.352000000000,1976626.165750000200,1988717.720500000100,1878272.895999999700,11726226.218249999000
FS( 150 ),1794690.546000000100,1973009.004999999900,2075600.584000000000,1971090.768750000300,1951891.401249999900,1878272.895999999700,11644559.200999999000
FS( 151 ),1804526.826999999800,1959867.414999999800,2059352.799999999800,1976626.165750000200,1935583.882749999900,1866087.057999999700,11602048.148500001000
FS( 152 ),1797717.093999999800,1944037.772500000200,2034503.248000000100,1951716.879250000200,1939615.961499999700,1878272.895999999700,11545867.851250000000
FS( 153 ),1797717.093999999800,1949413.877500000200,2013954.580000000100,1940646.085250000500,1943737.642000000000,1870149.004000000200,11515622.282750001000
FS( 154 ),1781071.079999999800,1922832.024999999900,2005352.811999999900,1915736.798750000500,1927340.521749999800,1857963.166000000000,11410300.403499998000
FS( 155 ),1804526.826999999800,1941349.720000000000,2011565.199999999700,1940646.085250000500,1927340.521749999800,1870149.004000000200,11495581.358000001000
FS( 156 ),1832522.395999999900,1983761.214999999600,2034503.248000000100,1946181.482250000100,1939615.961499999700,1867998.561999999900,11604586.864749998000
FS( 157 ),1824956.025999999800,1983761.214999999600,2040715.636000000200,1940646.085250000500,1894635.883000000100,1874210.949999999700,11558929.795249999000
FS( 158 ),1818146.292999999800,1975697.057500000100,2036414.751999999900,1930959.140500000200,1890514.202500000100,1849600.335999999900,11501335.781499999000
FS( 159 ),1794690.546000000100,1983761.214999999600,2001529.804000000200,1925423.743500000600,1886392.521999999900,1841476.444000000100,11433278.274500001000
FS( 160 ),1815119.744999999900,2020497.932500000100,1999140.423999999600,1925423.743500000600,1898757.563499999700,1878272.895999999700,11537216.304500001000
FS( 161 ),1801500.278999999600,1988838.647500000200,1970467.863999999800,1915736.798750000500,1825015.323249999900,1849600.335999999900,11351163.248499999000
FS( 162 ),1790907.360999999800,1988838.647500000200,1931282.031999999900,1904666.004750000300,1861841.642499999800,1898821.563999999800,11376361.251750000000
FS( 163 ),1763668.428999999800,1999590.857499999900,1939405.923999999600,1894979.060000000300,1845534.123999999800,1888547.230000000000,11331729.624499999000
FS( 164 ),1790907.360999999800,1999590.857499999900,1939405.923999999600,1883908.266000000300,1890514.202500000100,1905033.951999999800,11409364.562999999000
FS( 165 ),1777287.895000000000,2015420.500000000000,1931282.031999999900,1889443.662999999900,1890514.202500000100,1898821.563999999800,11402773.856500000000
FS( 166 ),1750048.963000000000,2015420.500000000000,1935105.040000000300,1894979.060000000300,1898757.563499999700,1905033.951999999800,11399349.078500001000
FS( 167 ),1756858.696000000000,2028562.089999999600,1995317.416000000200,1919888.346500000200,1923308.442999999700,1923432.177999999800,11547371.169499999000
FS( 168 ),1753075.510999999900,2047079.785000000400,1984804.144000000300,1904666.004750000300,1931462.202249999900,1898821.563999999800,11519913.210999999000
FS( 169 ),1774261.346999999800,2044391.732499999900,2001529.804000000200,1915736.798750000500,1980563.961249999900,1921281.736000000000,11637769.379500000000
FS( 170 ),1766694.977000000000,2036327.575000000000,1992928.036000000100,1915736.798750000500,1947859.322499999800,1917219.790000000000,11576770.499250002000
FS( 171 ),1784097.627999999800,2033938.195000000300,2048839.527999999900,1915736.798750000500,1939615.961499999700,1931556.069999999800,11653788.181250000000
FS( 172 ),1756858.696000000000,1970320.952499999700,2009653.695999999800,1874221.321250000000,1939615.961499999700,1948042.791999999900,11498717.419249998000
FS( 173 ),1763668.428999999800,2017809.879999999900,2046928.023999999700,1883908.266000000300,1976442.280749999900,1964290.575999999900,11653051.455749998000
FS( 174 ),1774261.346999999800,1981073.162499999900,2023989.976000000000,1864534.376500000000,1915065.081999999500,1976715.351999999700,11535643.295999998000
FS( 175 ),1774261.346999999800,1981073.162499999900,1992928.036000000100,1853463.582500000300,1878238.762749999800,1980777.298000000000,11460746.188750001000
FS( 176 ),1736429.496999999700,1917754.592499999800,1926981.148000000300,1843776.637750000200,1878238.762749999800,2001087.027999999700,11304271.665999999000
FS( 177 ),1750048.963000000000,1983761.214999999600,1964255.476000000000,1858998.979500000400,1939615.961499999700,1997025.081999999700,11493709.676999999000
FS( 178 ),1774261.346999999800,1981073.162499999900,1970467.863999999800,1858998.979500000400,1951891.401249999900,1980777.298000000000,11517474.052250000000
FS( 179 ),1781071.079999999800,1994214.752500000200,1982892.640000000100,1883908.266000000300,1943737.642000000000,1968352.522000000100,11554180.902500000000
FS( 180 ),1777287.895000000000,2004668.289999999800,2005352.811999999900,1900514.457000000400,1931462.202249999900,1974564.909999999900,11593854.566250000000
FS( 181 ),1774261.346999999800,1988838.647500000200,1995317.416000000200,1889443.662999999900,1947859.322499999800,1984839.244000000200,11580563.640000001000
FS( 182 ),1784097.627999999800,1988838.647500000200,2017777.588000000000,1889443.662999999900,1947859.322499999800,1972414.468000000100,11600435.317000000000
FS( 183 ),1784097.627999999800,2047079.785000000400,2108574.028000000400,1910201.401750000200,1968288.521500000000,1968352.522000000100,11786597.886250000000
FS( 184 ),1790907.360999999800,2047079.785000000400,2125299.688000000100,1915736.798750000500,2009236.521250000000,1991051.631999999800,11879315.786000000000
FS( 185 ),1794690.546000000100,2118163.839999999900,2112874.912000000500,1915736.798750000500,1972410.201999999800,2035971.976000000000,11949852.274750000000
FS( 186 ),1804526.826999999800,2152511.177500000200,2133423.580000000100,1919888.346500000200,1972410.201999999800,2035971.976000000000,12018736.108999999000
FS( 187 ),1801500.278999999600,2165652.767499999600,2129600.572000000200,1919888.346500000200,1976442.280749999900,2027848.083999999800,12020936.329749998000
