代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11941038.552500000000
真實報酬,1941038.552500000200

夏普值報酬,0.185403855250
夏普值風險,0.050201837641
夏普值,3.693168695888

預期報酬,7979.180693627194
風險,116687.139137442910
起點值,0.068380977995
找到最佳解世代,4232
找到最佳解實驗#,3
找到最佳解次數,13

投資組合檔數,8
2002(7),2354(20),2412(24),2881(30),2884(33),2912(40),3008(41),3045(42),
Stock#,2002(7),2354(20),2412(24),2881(30),2884(33),2912(40),3008(41),3045(42),
張數,56,22,16,35,104,7,0,17,
FS( 141 ),1341989.128000000300,1449083.588000000000,1301369.028000000200,1500681.532500000000,1422901.039999999800,1483408.546000000100,1250000.000000000000,1317610.308999999900,11067043.171500001000
FS( 142 ),1324705.946000000200,1454997.303499999700,1302802.656000000000,1475244.591249999800,1426007.233999999900,1480202.794500000100,1250000.000000000000,1311855.885500000100,11025816.410750002000
FS( 143 ),1339759.040000000300,1481937.563000000100,1304236.284000000000,1473502.335000000000,1418759.447999999900,1489820.049000000100,1250000.000000000000,1337920.039000000100,11095934.758000001000
FS( 144 ),1329723.644000000100,1458720.754000000000,1300094.692000000000,1452595.260000000000,1415653.253999999700,1432464.973250000000,1250000.000000000000,1317610.308999999900,10956862.886250000000
FS( 145 ),1321918.336000000100,1458720.754000000000,1300094.692000000000,1424022.257500000100,1400122.284000000000,1461107.665999999700,1250000.000000000000,1352475.345499999600,10968461.334999999000
FS( 146 ),1301847.544000000200,1466605.707999999900,1293085.844000000000,1429945.928750000000,1378378.926000000000,1448424.040499999900,1250000.000000000000,1345197.692250000100,10913485.683500001000
FS( 147 ),1321918.336000000100,1466605.707999999900,1302802.656000000000,1429945.928750000000,1374237.334000000000,1483408.546000000100,1250000.000000000000,1356875.787000000000,10985794.295750000000
FS( 148 ),1311882.940000000200,1478214.112500000000,1302802.656000000000,1424022.257500000100,1362847.955999999800,1483408.546000000100,1250000.000000000000,1352475.345499999600,10965653.813500000000
FS( 149 ),1291812.148000000300,1478214.112500000000,1300094.692000000000,1426809.867500000200,1392874.497999999900,1489820.049000000100,1250000.000000000000,1356875.787000000000,10986501.154000001000
FS( 150 ),1296829.846000000400,1487851.278499999800,1304236.284000000000,1470714.724999999900,1418759.447999999900,1508915.177500000000,1250000.000000000000,1369907.863750000000,11107214.622749999000
FS( 151 ),1294042.236000000300,1501430.921500000200,1294519.472000000100,1463048.797499999900,1407370.069999999800,1515256.990249999800,1250000.000000000000,1352475.345499999600,11078143.832750000000
FS( 152 ),1309652.852000000200,1499459.683000000000,1294519.472000000100,1475244.591249999800,1422901.039999999800,1553447.247249999800,1250000.000000000000,1368384.634000000100,11173609.519499999000
FS( 153 ),1304077.632000000200,1493545.967500000000,1300094.692000000000,1468972.468749999800,1400122.284000000000,1528010.306000000100,1250000.000000000000,1365507.422249999800,11110330.772500001000
FS( 154 ),1316900.638000000000,1491793.755500000000,1298661.064000000000,1509741.264999999700,1400122.284000000000,1521598.802999999800,1250000.000000000000,1375662.287250000100,11164480.096749999000
FS( 155 ),1296829.846000000400,1445141.110999999800,1294519.472000000100,1481168.262499999500,1392874.497999999900,1521598.802999999800,1250000.000000000000,1387340.382000000200,11069472.374499999000
FS( 156 ),1301847.544000000200,1479966.324499999900,1298661.064000000000,1508347.460000000000,1400122.284000000000,1550241.495750000000,1250000.000000000000,1398849.228999999800,11188035.401250001000
FS( 157 ),1309652.852000000200,1453026.064999999700,1300094.692000000000,1491621.799999999800,1366989.548000000000,1502503.674500000000,1250000.000000000000,1407650.112000000000,11081538.743500000000
FS( 158 ),1309652.852000000200,1453026.064999999700,1300094.692000000000,1468972.468749999800,1389768.303999999800,1473860.981750000000,1250000.000000000000,1410527.323750000000,11055902.687249999000
FS( 159 ),1281776.752000000100,1406592.447000000200,1283528.324000000000,1420886.196250000000,1352493.976000000000,1473860.981750000000,1250000.000000000000,1424913.382500000100,10894052.059500001000
FS( 160 ),1291812.148000000300,1454997.303499999700,1294519.472000000100,1448065.393749999800,1389768.303999999800,1521598.802999999800,1250000.000000000000,1422036.170750000000,11072797.594999999000
FS( 161 ),1309652.852000000200,1453026.064999999700,1302802.656000000000,1452595.260000000000,1385626.712000000100,1531146.367249999900,1250000.000000000000,1410527.323750000000,11095377.236000000000
FS( 162 ),1314670.550000000000,1462663.231000000100,1301369.028000000200,1461654.992500000200,1389768.303999999800,1524804.554500000100,1250000.000000000000,1401726.440750000100,11106657.100749999000
FS( 163 ),1311882.940000000200,1470329.158499999900,1298661.064000000000,1478032.201249999900,1385626.712000000100,1515256.990249999800,1250000.000000000000,1406126.882250000000,11115915.948249999000
FS( 164 ),1309652.852000000200,1458720.754000000000,1302802.656000000000,1470714.724999999900,1378378.926000000000,1528010.306000000100,1250000.000000000000,1413404.535500000000,11111684.754500000000
FS( 165 ),1316900.638000000000,1458720.754000000000,1301369.028000000200,1487091.933749999600,1378378.926000000000,1528010.306000000100,1250000.000000000000,1404603.652500000300,11125075.238250000000
FS( 166 ),1316900.638000000000,1501430.921500000200,1306944.248000000100,1553297.671249999700,1407370.069999999800,1543899.683000000200,1250000.000000000000,1401726.440750000100,11281569.672499999000
FS( 167 ),1321918.336000000100,1501430.921500000200,1312519.468000000100,1565493.464999999600,1426007.233999999900,1575748.127250000100,1250000.000000000000,1417804.977000000000,11370922.528750001000
FS( 168 ),1324705.946000000200,1553559.228499999700,1316661.060000000100,1556433.732499999900,1422901.039999999800,1547105.434500000000,1250000.000000000000,1449623.554000000000,11420989.995500000000
FS( 169 ),1331953.732000000100,1578747.276000000100,1316661.060000000100,1571417.136250000200,1433255.020000000000,1547105.434500000000,1250000.000000000000,1449623.554000000000,11478763.212749999000
FS( 170 ),1329723.644000000100,1588384.442000000000,1313793.804000000000,1568629.526250000300,1441538.203999999700,1550241.495750000000,1250000.000000000000,1443869.130500000000,11486180.246500000000
FS( 171 ),1319688.248000000400,1588384.442000000000,1313793.804000000000,1559569.793749999500,1433255.020000000000,1547105.434500000000,1250000.000000000000,1445223.112500000000,11457019.854750000000
FS( 172 ),1326936.034000000200,1590355.680500000000,1312519.468000000100,1553297.671249999700,1441538.203999999700,1556652.998749999800,1250000.000000000000,1438114.707000000200,11469414.763499999000
FS( 173 ),1326936.034000000200,1555530.466999999900,1313793.804000000000,1538314.267499999800,1437396.612000000000,1575748.127250000100,1250000.000000000000,1449623.554000000000,11447342.865750000000
FS( 174 ),1314670.550000000000,1586632.230000000000,1309652.211999999800,1541450.328749999900,1444644.397999999800,1534352.118750000100,1250000.000000000000,1427959.841999999900,11409361.679500001000
FS( 175 ),1329723.644000000100,1596269.395999999900,1316661.060000000100,1571417.136250000200,1451892.184000000100,1540693.931500000200,1250000.000000000000,1442345.900750000000,11499003.252500001000
FS( 176 ),1321918.336000000100,1607877.800500000100,1317935.395999999900,1568629.526250000300,1460175.367999999800,1512051.238750000000,1250000.000000000000,1439468.689000000000,11478056.354499999000
FS( 177 ),1314670.550000000000,1598240.634500000400,1312519.468000000100,1532390.596249999900,1441538.203999999700,1521598.802999999800,1250000.000000000000,1426436.612250000000,11397394.868000001000
FS( 178 ),1311882.940000000200,1633065.848000000000,1313793.804000000000,1553297.671249999700,1444644.397999999800,1502503.674500000000,1250000.000000000000,1445223.112500000000,11454411.448250001000
FS( 179 ),1314670.550000000000,1617514.966500000100,1319369.024000000200,1553297.671249999700,1451892.184000000100,1502503.674500000000,1250000.000000000000,1439468.689000000000,11448716.759250000000
FS( 180 ),1311882.940000000200,1623428.682000000000,1315227.432000000000,1524724.668749999500,1444644.397999999800,1502503.674500000000,1250000.000000000000,1426436.612250000000,11398848.407500001000
FS( 181 ),1314670.550000000000,1627152.132500000100,1316661.060000000100,1523330.863750000000,1441538.203999999700,1528010.306000000100,1250000.000000000000,1436591.477249999800,11437954.593499999000
FS( 182 ),1319688.248000000400,1656282.656999999900,1323510.615999999900,1535526.657500000000,1456033.776000000100,1537557.870249999700,1250000.000000000000,1446746.342250000000,11525346.166999999000
FS( 183 ),1321918.336000000100,1685194.155000000000,1329085.836000000100,1553297.671249999700,1451892.184000000100,1578884.188499999900,1250000.000000000000,1439468.689000000000,11609741.059750000000
FS( 184 ),1309652.852000000200,1706658.752000000100,1327652.207999999900,1541450.328749999900,1456033.776000000100,1578884.188499999900,1250000.000000000000,1439468.689000000000,11609800.794250000000
FS( 185 ),1321918.336000000100,1683441.943000000000,1323510.615999999900,1556433.732499999900,1467423.153999999600,1620280.196999999900,1250000.000000000000,1440991.918750000000,11663999.897249999000
FS( 186 ),1314670.550000000000,1714324.679500000100,1312519.468000000100,1541450.328749999900,1456033.776000000100,1639375.325500000000,1250000.000000000000,1432191.035750000000,11660565.163500002000
FS( 187 ),1321918.336000000100,1695050.347500000400,1315227.432000000000,1544586.389999999700,1467423.153999999600,1610732.632749999600,1250000.000000000000,1429313.824000000000,11634252.116249997000
FS( 188 ),1326936.034000000200,1695050.347500000400,1315227.432000000000,1535526.657500000000,1460175.367999999800,1636239.264250000200,1250000.000000000000,1439468.689000000000,11658623.792250000000
FS( 189 ),1326936.034000000200,1685194.155000000000,1320802.652000000000,1550510.061249999800,1460175.367999999800,1629827.761250000000,1250000.000000000000,1445223.112500000000,11668669.143999999000
FS( 190 ),1309652.852000000200,1714324.679500000100,1312519.468000000100,1509741.264999999700,1444644.397999999800,1610732.632749999600,1250000.000000000000,1442345.900750000000,11593961.196000000000
FS( 191 ),1316900.638000000000,1710382.202499999700,1309652.211999999800,1476638.396250000000,1430148.826000000100,1569336.624249999900,1250000.000000000000,1439468.689000000000,11502527.588000000000
FS( 192 ),1331953.732000000100,1745207.415999999700,1316661.060000000100,1521937.058749999600,1444644.397999999800,1620280.196999999900,1250000.000000000000,1468579.302000000100,11699263.163750000000
FS( 193 ),1331953.732000000100,1791860.060499999900,1317935.395999999900,1538314.267499999800,1441538.203999999700,1604390.820000000100,1250000.000000000000,1475687.707500000000,11751680.187500000000
FS( 194 ),1336971.430000000200,1766672.013000000000,1317935.395999999900,1544586.389999999700,1451892.184000000100,1613938.384249999900,1250000.000000000000,1454023.995499999700,11736019.792749999000
FS( 195 ),1336971.430000000200,1679499.465999999800,1320802.652000000000,1565493.464999999600,1451892.184000000100,1591637.504250000000,1250000.000000000000,1458424.436999999900,11654721.138250001000
FS( 196 ),1336971.430000000200,1696802.559500000200,1316661.060000000100,1541450.328749999900,1448785.990000000000,1569336.624249999900,1250000.000000000000,1468579.302000000100,11628587.294500001000
FS( 197 ),1314670.550000000000,1654311.418500000100,1308377.875999999900,1527860.730000000200,1418759.447999999900,1562994.811500000100,1250000.000000000000,1454023.995499999700,11490998.829500001000
FS( 198 ),1314670.550000000000,1698773.798000000000,1304236.284000000000,1524724.668749999500,1415653.253999999700,1556652.998749999800,1250000.000000000000,1446746.342250000000,11511457.895749999000
FS( 199 ),1314670.550000000000,1716295.918000000100,1305510.619999999900,1521937.058749999600,1415653.253999999700,1556652.998749999800,1250000.000000000000,1443869.130500000000,11524589.529999999000
FS( 200 ),1311882.940000000200,1696802.559500000200,1301369.028000000200,1505211.398750000200,1404263.875999999900,1556652.998749999800,1250000.000000000000,1432191.035750000000,11458373.836750001000
FS( 201 ),1314670.550000000000,1665919.822999999900,1306944.248000000100,1490227.995000000300,1407370.069999999800,1534352.118750000100,1250000.000000000000,1461301.648749999900,11430786.453499999000
FS( 202 ),1299059.934000000400,1673585.750500000100,1304236.284000000000,1459912.736249999800,1392874.497999999900,1547105.434500000000,1250000.000000000000,1435068.247500000100,11361842.884750001000
FS( 203 ),1314670.550000000000,1698773.798000000000,1306944.248000000100,1461654.992500000200,1400122.284000000000,1604390.820000000100,1250000.000000000000,1455377.977500000300,11491934.670000002000
FS( 204 ),1331953.732000000100,1656282.656999999900,1313793.804000000000,1484304.323750000200,1426007.233999999900,1655334.392750000100,1250000.000000000000,1482965.360750000000,11600641.504250001000
FS( 205 ),1326936.034000000200,1706658.752000000100,1315227.432000000000,1512877.326249999900,1456033.776000000100,1655334.392750000100,1250000.000000000000,1467056.072250000000,11690123.785250001000
FS( 206 ),1326936.034000000200,1696802.559500000200,1306944.248000000100,1527860.730000000200,1451892.184000000100,1636239.264250000200,1250000.000000000000,1475687.707500000000,11672362.727250002000
FS( 207 ),1347006.826000000100,1695050.347500000400,1320802.652000000000,1535526.657500000000,1460175.367999999800,1636239.264250000200,1250000.000000000000,1475687.707500000000,11720488.822750000000
FS( 208 ),1344776.738000000100,1685194.155000000000,1319369.024000000200,1527860.730000000200,1460175.367999999800,1636239.264250000200,1250000.000000000000,1482965.360750000000,11706580.640000001000
FS( 209 ),1354812.134000000300,1687165.393500000000,1320802.652000000000,1538314.267499999800,1460175.367999999800,1655334.392750000100,1250000.000000000000,1482965.360750000000,11749569.568500001000
FS( 210 ),1352582.046000000300,1691107.870500000000,1317935.395999999900,1541450.328749999900,1456033.776000000100,1655334.392750000100,1250000.000000000000,1468579.302000000100,11733023.112000000000
FS( 211 ),1354812.134000000300,1669862.300000000000,1323510.615999999900,1550510.061249999800,1456033.776000000100,1677565.582500000000,1250000.000000000000,1482965.360750000000,11765259.830499999000
FS( 212 ),1347006.826000000100,1673585.750500000100,1323510.615999999900,1556433.732499999900,1456033.776000000100,1677565.582500000000,1250000.000000000000,1512075.973749999900,11796212.257250000000
FS( 213 ),1336971.430000000200,1661977.345999999900,1334501.764000000000,1550510.061249999800,1463281.561999999900,1652128.641249999900,1250000.000000000000,1533739.685749999900,11783110.490250001000
FS( 214 ),1347006.826000000100,1671833.538500000000,1320802.652000000000,1541450.328749999900,1441538.203999999700,1620280.196999999900,1250000.000000000000,1526462.032500000200,11719373.778750001000
FS( 215 ),1324705.946000000200,1629123.371000000000,1313793.804000000000,1484304.323750000200,1407370.069999999800,1575748.127250000100,1250000.000000000000,1490243.014000000000,11475288.656000001000
FS( 216 ),1336971.430000000200,1627152.132500000100,1313793.804000000000,1499287.727500000000,1407370.069999999800,1575748.127250000100,1250000.000000000000,1475687.707500000000,11486010.998749999000
FS( 217 ),1349794.436000000200,1644674.252499999700,1317935.395999999900,1526466.924999999800,1437396.612000000000,1623485.948499999900,1250000.000000000000,1533739.685749999900,11683493.255750000000
FS( 218 ),1349794.436000000200,1693079.109000000200,1320802.652000000000,1518800.997499999800,1444644.397999999800,1617144.135750000100,1250000.000000000000,1548294.992250000100,11742560.720500000000
FS( 219 ),1344776.738000000100,1646645.490999999700,1330360.172000000000,1503817.593749999800,1437396.612000000000,1607596.571499999800,1250000.000000000000,1584514.010749999900,11705107.188999999000
FS( 220 ),1347006.826000000100,1679499.465999999800,1335935.392000000000,1538314.267499999800,1451892.184000000100,1617144.135750000100,1250000.000000000000,1620902.277000000000,11840694.548250001000
FS( 221 ),1352582.046000000300,1675556.989000000100,1333227.428000000100,1524724.668749999500,1448785.990000000000,1591637.504250000000,1250000.000000000000,1584514.010749999900,11761028.636750000000
FS( 222 ),1336971.430000000200,1661977.345999999900,1327652.207999999900,1517407.192499999900,1430148.826000000100,1578884.188499999900,1250000.000000000000,1548294.992250000100,11651336.183249999000
FS( 223 ),1326936.034000000200,1635037.086500000000,1331793.800000000000,1508347.460000000000,1411511.662000000000,1556652.998749999800,1250000.000000000000,1584514.010749999900,11604793.051999999000
FS( 224 ),1329723.644000000100,1607877.800500000100,1333227.428000000100,1506605.203749999900,1411511.662000000000,1588501.443000000000,1250000.000000000000,1584514.010749999900,11611961.192000000000
FS( 225 ),1352582.046000000300,1629123.371000000000,1340076.983999999900,1518800.997499999800,1404263.875999999900,1613938.384249999900,1250000.000000000000,1555572.645499999600,11664358.304249998000
FS( 226 ),1357599.744000000200,1642703.014000000200,1348360.168000000100,1535526.657500000000,1418759.447999999900,1629827.761250000000,1250000.000000000000,1584514.010749999900,11767290.803500000000
FS( 227 ),1354812.134000000300,1660006.107499999900,1352501.760000000000,1556433.732499999900,1418759.447999999900,1623485.948499999900,1250000.000000000000,1584514.010749999900,11800513.141249999000
FS( 228 ),1357599.744000000200,1669862.300000000000,1355209.724000000200,1553297.671249999700,1418759.447999999900,1623485.948499999900,1250000.000000000000,1584514.010749999900,11812728.846499998000
FS( 229 ),1349794.436000000200,1681470.704500000000,1352501.760000000000,1550510.061249999800,1415653.253999999700,1636239.264250000200,1250000.000000000000,1584514.010749999900,11820683.490750000000
FS( 230 ),1354812.134000000300,1687165.393500000000,1355209.724000000200,1574553.197500000000,1430148.826000000100,1636239.264250000200,1250000.000000000000,1584514.010749999900,11872642.550000001000
FS( 231 ),1357599.744000000200,1685194.155000000000,1355209.724000000200,1568629.526250000300,1433255.020000000000,1620280.196999999900,1250000.000000000000,1591791.664000000100,11861960.030250002000
FS( 232 ),1341989.128000000300,1675556.989000000100,1348360.168000000100,1562357.403749999800,1430148.826000000100,1636239.264250000200,1250000.000000000000,1577236.357500000200,11821888.136500001000
FS( 233 ),1357599.744000000200,1673585.750500000100,1355209.724000000200,1538314.267499999800,1444644.397999999800,1642581.077000000000,1250000.000000000000,1526462.032500000200,11788396.993500002000
FS( 234 ),1341989.128000000300,1660006.107499999900,1353935.388000000000,1538314.267499999800,1448785.990000000000,1668018.018250000000,1250000.000000000000,1555572.645499999600,11816621.544750001000
FS( 235 ),1339759.040000000300,1636789.298499999800,1355209.724000000200,1538314.267499999800,1456033.776000000100,1731714.906750000100,1250000.000000000000,1533739.685749999900,11841560.698500000000
FS( 236 ),1334741.341999999900,1629123.371000000000,1359351.315999999900,1574553.197500000000,1463281.561999999900,1693524.649750000100,1250000.000000000000,1541017.338999999900,11845592.777249999000
FS( 237 ),1344776.738000000100,1642703.014000000200,1362218.571999999900,1580476.868749999900,1460175.367999999800,1683977.085500000000,1250000.000000000000,1562850.298750000100,11887177.944999998000
FS( 238 ),1336971.430000000200,1615543.727999999700,1362218.571999999900,1571417.136250000200,1448785.990000000000,1690318.898250000100,1250000.000000000000,1570127.952000000000,11845383.706499999000
FS( 239 ),1324705.946000000200,1588384.442000000000,1356643.352000000000,1568629.526250000300,1441538.203999999700,1668018.018250000000,1250000.000000000000,1570127.952000000000,11768047.440500000000
FS( 240 ),1324705.946000000200,1592326.919000000000,1362218.571999999900,1613579.737499999800,1460175.367999999800,1633033.512750000200,1250000.000000000000,1570127.952000000000,11806168.007250000000
FS( 241 ),1331953.732000000100,1559472.943999999900,1362218.571999999900,1610792.127499999900,1460175.367999999800,1674429.521250000000,1250000.000000000000,1577236.357500000200,11826278.622249998000
FS( 242 ),1344776.738000000100,1569110.110000000300,1369068.128000000000,1616715.798749999800,1460175.367999999800,1674429.521250000000,1250000.000000000000,1570127.952000000000,11854403.615999999000
FS( 243 ),1344776.738000000100,1567138.871500000400,1374643.348000000000,1634835.263749999900,1463281.561999999900,1680771.333999999800,1250000.000000000000,1577236.357500000200,11892683.474749999000
FS( 244 ),1352582.046000000300,1561444.182499999900,1398059.272000000100,1695117.329999999800,1470529.347999999800,1712619.778250000000,1250000.000000000000,1599069.317250000100,12039421.274000000000
FS( 245 ),1339759.040000000300,1569110.110000000300,1402200.864000000100,1695117.329999999800,1470529.347999999800,1728509.155250000100,1250000.000000000000,1620902.277000000000,12076128.124250000000
FS( 246 ),1326936.034000000200,1575023.825500000000,1392643.344000000000,1710100.733749999700,1460175.367999999800,1648922.889750000100,1250000.000000000000,1577236.357500000200,11941038.552500000000
