代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12072358.436000001000
真實報酬,2072358.436000000700

夏普值報酬,0.198535843600
夏普值風險,0.050164867923
夏普值,3.957667025174

預期報酬,7429.164038947245
風險,169884.829621199430
起點值,0.043730591222
找到最佳解世代,3752
找到最佳解實驗#,2
找到最佳解次數,39

投資組合檔數,7
1216(2),2330(17),2357(21),2412(24),2454(26),3045(41),4904(45),
FS( 56 ),1657196.810000000100,1421929.078000000000,1590592.150000000100,1706840.167000000100,1250113.014999999900,1560749.762500000000,1631425.882499999800,10818849.865000000000
FS( 57 ),1663887.074000000300,1421929.078000000000,1579939.497500000500,1699174.239499999900,1246130.714999999900,1560749.762500000000,1624556.414999999800,10796369.781500001000
FS( 58 ),1700683.526000000300,1429814.031999999900,1595868.697500000500,1628209.653500000000,1269825.399999999900,1560749.762500000000,1619518.805500000000,10804672.877000000000
FS( 59 ),1667789.728000000100,1429814.031999999900,1579939.497500000500,1603897.712000000300,1244139.564999999900,1558758.612500000000,1583339.610000000100,10667681.757000001000
FS( 60 ),1669462.294000000500,1463504.290000000000,1622550.107500000400,1631276.024500000300,1285655.042500000000,1558758.612500000000,1592040.935499999900,10823250.306500001000
FS( 61 ),1672807.426000000200,1457530.840000000100,1611897.454999999800,1624924.255999999800,1269825.399999999900,1558758.612500000000,1592040.935499999900,10787787.925000001000
FS( 62 ),1674479.992000000300,1449645.886000000400,1673025.760000000500,1634561.422000000000,1226368.551250000000,1572696.662500000100,1658903.752499999900,10889685.026250001000
FS( 63 ),1641586.194000000400,1429814.031999999900,1598058.962500000100,1634561.422000000000,1196750.195000000300,1606795.106250000000,1643332.959500000100,10750901.871250000000
FS( 64 ),1665559.640000000400,1441760.931999999800,1706875.310000000500,1634561.422000000000,1182961.481250000000,1684449.956250000000,1638295.350000000100,10954467.091500001000
FS( 65 ),1643258.760000000000,1417867.131999999800,1815592.100000000100,1631276.024500000300,1196750.195000000300,1658565.006250000100,1639669.243499999900,11002981.461250002000
FS( 66 ),1607019.830000000300,1392061.828000000000,1757848.750000000000,1629742.838999999900,1169122.988750000000,1644626.956250000000,1629594.024500000100,10830020.216499999000
FS( 67 ),1558515.416000000200,1390150.323999999800,1693235.932500000300,1634561.422000000000,1113818.797499999900,1646618.106250000000,1655240.036500000200,10692143.034750000000
FS( 68 ),1480462.336000000400,1323008.746000000000,1608313.385000000500,1603897.712000000300,1060505.756250000100,1596590.462499999900,1569600.675000000000,10242382.072750002000
FS( 69 ),1494400.386000000400,1295291.937999999800,1611698.340000000100,1549141.087000000300,1088132.962499999900,1514953.312500000000,1510065.289999999800,10063686.316000000000
FS( 70 ),1547922.498000000400,1257539.733999999900,1638877.537500000100,1549141.087000000300,1151351.975000000100,1501015.262500000000,1496326.355000000000,10142177.449000001000
FS( 71 ),1641028.672000000000,1306999.899999999900,1598058.962500000100,1566882.233500000100,1186894.002499999900,1512962.162500000100,1527009.976500000100,10339838.909500001000
FS( 72 ),1623745.490000000500,1318946.799999999800,1587904.097500000100,1566882.233500000100,1218503.508749999800,1520926.762500000000,1535711.302000000100,10372623.194249999000
FS( 73 ),1596984.434000000400,1293141.496000000000,1530061.189999999700,1568415.419000000000,1190826.523749999700,1554776.312500000000,1549450.237000000000,10283658.612250000000
FS( 74 ),1680612.734000000400,1326831.754000000000,1618468.250000000000,1610468.507000000000,1228359.701249999900,1578670.112500000000,1580133.858500000100,10623547.917250000000
FS( 75 ),1711276.444000000400,1311061.845999999900,1632107.627499999700,1602364.526499999900,1212579.837499999900,1562740.912500000100,1576470.142500000100,10608604.336499998000
FS( 76 ),1711276.444000000400,1306999.899999999900,1672826.645000000000,1602364.526499999900,1186894.002499999900,1554776.312500000000,1559525.455999999800,10594666.286499999000
FS( 77 ),1665559.640000000400,1279522.030000000000,1662671.779999999800,1603897.712000000300,1178979.181249999900,1542829.412500000100,1559525.455999999800,10492988.211750001000
FS( 78 ),1589736.648000000300,1269486.633999999800,1557339.945000000100,1602364.526499999900,1171114.138750000200,1552785.162500000100,1547618.379000000000,10290448.433750000000
FS( 79 ),1540117.190000000400,1291229.991999999900,1618468.250000000000,1620105.673000000000,1238215.893749999800,1590617.012500000000,1542580.769499999900,10441337.780750001000
FS( 80 ),1627648.144000000300,1326831.754000000000,1662671.779999999800,1658873.363500000000,1250113.014999999900,1614759.706250000000,1537085.195499999900,10677985.958249999000
FS( 81 ),1578028.686000000500,1340690.158000000100,1669441.689999999700,1658873.363500000000,1281672.742499999900,1594599.312500000000,1550824.130500000200,10674133.083000001000
FS( 82 ),1538444.624000000300,1330893.700000000000,1706875.310000000500,1658873.363500000000,1285655.042500000000,1594599.312500000000,1608985.622000000000,10724329.974500000000
FS( 83 ),1561303.026000000300,1348575.112000000000,1679696.112500000000,1650769.383000000100,1331053.262499999700,1592608.162500000100,1597078.544999999700,10761086.603499999000
FS( 84 ),1619842.836000000400,1378442.362000000000,1734054.507500000100,1650769.383000000100,1317214.770000000000,1592608.162500000100,1597078.544999999700,10890013.566000000000
FS( 85 ),1615940.182000000500,1370318.470000000200,1713645.220000000000,1634561.422000000000,1321197.070000000300,1592608.162500000100,1576470.142500000100,10824743.669000002000
FS( 86 ),1625418.056000000300,1378442.362000000000,1686466.022500000200,1633028.236500000300,1327120.741250000000,1592608.162500000100,1600742.260999999900,10843828.841750002000
FS( 87 ),1642701.238000000600,1362433.515999999600,1727185.040000000000,1634561.422000000000,1321197.070000000300,1570705.512500000000,1603948.012500000000,10862734.810999999000
FS( 88 ),1619842.836000000400,1340690.158000000100,1717030.175000000000,1626457.441500000200,1334985.783749999900,1560749.762500000000,1587003.326000000100,10786762.482749999000
FS( 89 ),1562975.592000000200,1323008.746000000000,1679696.112500000000,1615287.090000000100,1301434.906249999500,1570705.512500000000,1573264.391000000300,10626375.350250000000
FS( 90 ),1547922.498000000400,1312973.349999999900,1621853.204999999800,1605649.924000000300,1257978.057500000100,1566723.212499999900,1552655.988500000000,10465759.235500000000
FS( 91 ),1555727.806000000300,1362433.515999999600,1676211.600000000100,1642665.402500000100,1291578.713750000100,1596590.462499999900,1638295.350000000100,10763505.850749999000
FS( 92 ),1576356.120000000100,1364583.958000000100,1696620.887500000200,1628209.653500000000,1295511.234999999900,1600821.656250000000,1624556.414999999800,10786662.925249999000
FS( 93 ),1596984.434000000400,1376291.920000000200,1706875.310000000500,1634561.422000000000,1291578.713750000100,1596590.462499999900,1631425.882499999800,10834311.144750001000
FS( 94 ),1546249.932000000500,1358610.508000000100,1638877.537500000100,1628209.653500000000,1295511.234999999900,1582652.412500000100,1569600.675000000000,10619714.953500001000
FS( 95 ),1517816.310000000100,1334716.708000000100,1635492.582500000000,1631276.024500000300,1279731.371249999900,1588625.862500000000,1593872.793499999900,10581534.652250001000
FS( 96 ),1511683.568000000400,1372468.911999999800,1696620.887500000200,1642665.402500000100,1346882.905000000000,1594599.312500000000,1632799.776000000100,10797723.763500001000
FS( 97 ),1536772.058000000000,1411893.681999999800,1730669.552500000000,1642665.402500000100,1404128.467500000000,1590617.012500000000,1632799.776000000100,10949548.950999999000
FS( 98 ),1553497.718000000300,1414044.123999999800,1747594.327499999700,1634561.422000000000,1398204.796249999900,1590617.012500000000,1585171.468000000100,10923693.868249999000
FS( 99 ),1557400.372000000200,1400185.720000000200,1734054.507500000100,1631276.024500000300,1465356.329999999800,1580661.262500000000,1581507.752000000100,10950444.968500001000
FS( 100 ),1557400.372000000200,1429814.031999999900,1734054.507500000100,1618572.487500000300,1514736.849999999900,1556767.462499999900,1581507.752000000100,10992856.463500001000
FS( 101 ),1515586.222000000100,1370318.470000000200,1669441.689999999700,1610468.507000000000,1550278.877499999900,1540838.262500000000,1562731.207499999800,10819666.236499999000
FS( 102 ),1426382.702000000500,1340690.158000000100,1591289.052500000000,1597545.943499999800,1455500.137499999500,1501015.262500000000,1549450.237000000000,10461876.492999999000
FS( 103 ),1426382.702000000500,1334716.708000000100,1550470.477500000000,1610468.507000000000,1384366.303750000000,1518935.612500000000,1617686.947500000000,10443030.258250002000
FS( 104 ),1517816.310000000100,1388238.820000000100,1618468.250000000000,1631276.024500000300,1467347.480000000200,1518935.612500000000,1617686.947500000000,10759772.444500001000
FS( 105 ),1492727.820000000300,1396123.774000000000,1618468.250000000000,1642665.402500000100,1491042.165000000000,1518935.612500000000,1619518.805500000000,10779484.829500001000
FS( 106 ),1510011.002000000600,1396123.774000000000,1618468.250000000000,1650769.383000000100,1473271.151250000300,1518935.612500000000,1592040.935499999900,10759623.108250001000
FS( 107 ),1517816.310000000100,1390150.323999999800,1591289.052500000000,1658873.363500000000,1508813.178750000000,1518935.612500000000,1569600.675000000000,10755481.516250001000
FS( 108 ),1438090.664000000300,1362433.515999999600,1482472.704999999800,1658873.363500000000,1459432.658749999900,1518935.612500000000,1603948.012500000000,10524189.532250000000
FS( 109 ),1397949.080000000300,1372468.911999999800,1400935.112500000000,1666758.317499999700,1467347.480000000200,1518935.612500000000,1639669.243499999900,10464066.758000001000
FS( 110 ),1401851.734000000400,1372468.911999999800,1434983.777500000100,1642665.402500000100,1473271.151250000300,1518935.612500000000,1624556.414999999800,10468736.004750000000
FS( 111 ),1454816.324000000300,1370318.470000000200,1428114.310000000500,1666758.317499999700,1479194.822500000000,1518935.612500000000,1597078.544999999700,10515219.401500002000
FS( 112 ),1483249.946000000200,1372468.911999999800,1482472.704999999800,1634561.422000000000,1402137.317499999900,1518935.612500000000,1607153.764000000200,10500982.679000001000
FS( 113 ),1500533.128000000300,1390150.323999999800,1567494.810000000500,1620105.673000000000,1439670.495000000100,1518935.612500000000,1597078.544999999700,10633971.587500000000
FS( 114 ),1500533.128000000300,1398035.278000000200,1550470.477500000000,1618572.487500000300,1475212.522500000000,1518935.612500000000,1587003.326000000100,10648765.832000000000
FS( 115 ),1511683.568000000400,1398035.278000000200,1530061.189999999700,1616820.275500000000,1502889.507500000300,1553282.950000000000,1571432.533000000100,10684208.301999999000
FS( 116 ),1464294.198000000300,1396123.774000000000,1489342.172500000100,1610468.507000000000,1504830.878749999900,1546065.031250000000,1588377.219499999900,10599504.781000001000
FS( 117 ),1519488.876000000400,1411893.681999999800,1533545.702499999700,1623391.070500000100,1502889.507500000300,1553282.950000000000,1597078.544999999700,10741573.333500000000
FS( 118 ),1517816.310000000100,1404008.728000000100,1496112.082500000000,1618572.487500000300,1514736.849999999900,1553282.950000000000,1612649.338000000200,10717181.745999999000
FS( 119 ),1525064.096000000400,1411893.681999999800,1506266.947500000500,1626457.441500000200,1471280.001250000000,1542331.625000000000,1638295.350000000100,10721592.143250002000
FS( 120 ),1496630.474000000200,1384176.873999999800,1468932.885000000500,1624924.255999999800,1465356.329999999800,1542331.625000000000,1619518.805500000000,10601874.249500003000
FS( 121 ),1500533.128000000300,1396123.774000000000,1462162.975000000100,1629742.838999999900,1487059.865000000000,1549798.437500000000,1658903.752499999900,10684327.771000000000
FS( 122 ),1544019.844000000500,1423840.581999999900,1499497.037500000100,1650769.383000000100,1534499.013749999900,1573443.343750000000,1668978.971499999800,10895051.175500000000
FS( 123 ),1555727.806000000300,1419778.636000000400,1509751.460000000200,1642665.402500000100,1514736.849999999900,1598830.506250000100,1672184.723000000000,10913678.383749999000
FS( 124 ),1576356.120000000100,1427902.528000000200,1502881.992500000200,1642665.402500000100,1510754.549999999800,1598830.506250000100,1687755.516000000300,10947149.615250001000
FS( 125 ),1591409.214000000400,1427902.528000000200,1530061.189999999700,1626457.441500000200,1467347.480000000200,1580661.262500000000,1687755.516000000300,10911597.632000001000
FS( 126 ),1604789.742000000300,1451557.390000000100,1496112.082500000000,1628209.653500000000,1455500.137499999500,1593354.843750000000,1677680.297000000000,10907207.146250000000
FS( 127 ),1589736.648000000300,1461353.848000000000,1451908.552500000000,1642665.402500000100,1431805.452499999900,1593354.843750000000,1704700.202499999900,10875527.949750001000
FS( 128 ),1574683.554000000200,1465415.793999999800,1431499.264999999700,1634561.422000000000,1437729.123750000000,1616999.750000000000,1750954.616999999900,10911846.525750002000
FS( 129 ),1559072.938000000500,1467327.298000000000,1421344.400000000100,1642665.402500000100,1463365.180000000200,1615257.493749999900,1792171.422000000000,10961207.134250002000
FS( 130 ),1557400.372000000200,1459442.343999999800,1407705.022500000200,1634561.422000000000,1404128.467500000000,1615257.493749999900,1853538.664999999800,10932036.786750000000
FS( 131 ),1581931.340000000300,1481185.702000000000,1434983.777500000100,1631276.024500000300,1443652.794999999900,1693410.131250000100,1850332.913500000000,11116775.683750000000
FS( 132 ),1574683.554000000200,1489070.656000000000,1468932.885000000500,1633028.236500000300,1429814.302500000000,1700628.050000000000,1897961.221499999800,11194121.905500002000
FS( 133 ),1559072.938000000500,1479274.198000000100,1468932.885000000500,1642665.402500000100,1427823.152499999900,1695152.387500000000,1956122.713000000200,11229046.676500000000
FS( 134 ),1561303.026000000300,1471389.243999999700,1451908.552500000000,1642665.402500000100,1431805.452499999900,1695152.387500000000,1901624.937500000000,11155852.002499999000
FS( 135 ),1511683.568000000400,1441760.931999999800,1414574.490000000000,1642665.402500000100,1398204.796249999900,1689676.725000000100,1887886.002499999900,10986454.916250000000
FS( 136 ),1519488.876000000400,1457530.840000000100,1404320.067500000100,1642665.402500000100,1410052.138749999900,1676983.143750000000,1843463.446000000000,10954506.914500002000
FS( 137 ),1532869.404000000300,1506991.006000000100,1441753.687500000000,1650769.383000000100,1443652.794999999900,1687934.468750000000,1870941.316000000100,11134915.060249999000
FS( 138 ),1528966.750000000500,1508902.510000000000,1421344.400000000100,1658873.363500000000,1419908.331249999800,1753393.525000000100,1904830.689000000000,11196222.568750000000
FS( 139 ),1487152.600000000600,1496955.610000000100,1404320.067500000100,1666758.317499999700,1384366.303750000000,1787989.756249999900,1942383.777999999900,11169929.433000002000
FS( 140 ),1485480.034000000200,1502929.060000000100,1421344.400000000100,1691070.258999999800,1394272.274999999900,1798941.081250000300,2021153.672000000000,11315193.781250002000
FS( 141 ),1477674.726000000300,1473300.748000000100,1397550.157500000000,1666758.317499999700,1392281.124999999500,1771562.768750000000,1959786.429000000000,11138917.271749999000
FS( 142 ),1464294.198000000300,1455380.398000000000,1387395.292500000200,1634561.422000000000,1364653.918749999700,1731490.875000000000,1894755.469999999700,10932534.574250001000
FS( 143 ),1485480.034000000200,1469238.802000000100,1316012.564999999700,1642665.402500000100,1317214.770000000000,1722530.700000000000,1929102.807499999600,10882248.080999998000
FS( 144 ),1458718.978000000100,1457530.840000000100,1275193.990000000000,1634561.422000000000,1297502.385000000000,1698885.793749999700,1929102.807499999600,10751499.216249999000
FS( 145 ),1477674.726000000300,1445583.940000000200,1268424.080000000100,1642665.402500000100,1256036.686250000000,1689676.725000000100,1990470.050500000400,10770534.610250000000
FS( 146 ),1502205.694000000400,1421929.078000000000,1305758.142499999800,1626457.441500000200,1256036.686250000000,1668022.968750000000,1983600.583000000100,10764013.594000001000
FS( 147 ),1557400.372000000200,1461353.848000000000,1353346.627499999700,1634561.422000000000,1285655.042500000000,1686192.212499999900,2031686.855500000100,11010199.380000001000
FS( 148 ),1557400.372000000200,1461353.848000000000,1390780.247500000500,1628209.653500000000,1291578.713750000100,1735224.281250000000,2004208.985500000000,11068759.101500001000
FS( 149 ),1566878.246000000300,1481185.702000000000,1411189.535000000100,1628209.653500000000,1279731.371249999900,1775296.175000000000,1962992.180500000000,11105485.863250002000
FS( 150 ),1631550.798000000400,1520849.409999999900,1441753.687500000000,1658873.363500000000,1311291.098749999900,1780771.837499999900,2004208.985500000000,11349302.180750001000
FS( 151 ),1608692.396000000200,1508902.510000000000,1407705.022500000200,1650769.383000000100,1317214.770000000000,1753393.525000000100,2038556.322999999900,11285236.929500002000
FS( 152 ),1600887.088000000500,1514875.960000000000,1404320.067500000100,1642665.402500000100,1283663.892499999800,1749660.118749999900,2038556.322999999900,11234631.852249999000
FS( 153 ),1608692.396000000200,1496955.610000000100,1373755.915000000000,1634561.422000000000,1210588.687499999800,1758869.187500000200,1997339.518000000200,11080765.736000001000
FS( 154 ),1688418.042000000400,1516787.463999999900,1387395.292500000200,1658873.363500000000,1216512.358750000100,1764344.850000000100,2028023.139500000000,11260357.510250000000
FS( 155 ),1692320.696000000200,1514875.960000000000,1394165.202499999700,1658873.363500000000,1190826.523749999700,1747917.862499999800,2048631.541999999900,11247614.150249999000
FS( 156 ),1656081.766000000300,1471389.243999999700,1421344.400000000100,1650769.383000000100,1202673.866250000000,1724272.956250000300,2048631.541999999900,11175166.157500001000
FS( 157 ),1680612.734000000400,1489070.656000000000,1448523.597500000100,1658873.363500000000,1206656.166250000000,1718797.293750000200,2024817.388000000300,11227354.199000001000
FS( 158 ),1644373.804000000200,1493132.602000000000,1448523.597500000100,1650769.383000000100,1238215.893749999800,1735224.281250000000,2031686.855500000100,11241929.417000001000
FS( 159 ),1606462.308000000000,1479274.198000000100,1445138.642499999800,1650769.383000000100,1232292.222499999900,1747917.862499999800,2024817.388000000300,11186675.004500002000
FS( 160 ),1599214.522000000100,1439610.490000000000,1417959.445000000100,1634561.422000000000,1188885.152500000100,1735224.281250000000,2017947.920500000000,11033406.233250000000
FS( 161 ),1581931.340000000300,1443672.436000000200,1441753.687500000000,1642665.402500000100,1182961.481250000000,1744433.349999999900,2000545.269499999900,11037965.966750002000
FS( 162 ),1606462.308000000000,1439610.490000000000,1414574.490000000000,1642665.402500000100,1137513.482500000200,1744433.349999999900,1887886.002499999900,10873148.525500000000
FS( 163 ),1641028.672000000000,1445583.940000000200,1397550.157500000000,1650769.383000000100,1167131.838749999900,1751651.268750000000,1870941.316000000100,10924659.576000001000
FS( 164 ),1653851.678000000300,1508902.510000000000,1482472.704999999800,1658873.363500000000,1236274.522500000000,1744433.349999999900,1925439.091500000100,11210250.220500000000
FS( 165 ),1653851.678000000300,1489070.656000000000,1482472.704999999800,1650769.383000000100,1234283.372499999800,1744433.349999999900,1976731.115499999800,11231615.260000000000
FS( 166 ),1676710.080000000300,1496955.610000000100,1485957.217499999800,1642665.402500000100,1287596.413750000300,1726015.212499999900,1962992.180500000000,11278895.116750002000
