result_train_20090930-20091231.csv
higher_than_max,higher_than_period_change,weight_return_change

1,1,1

0,1,0

0,0,0

0,1,0

0,1,1

0,1,0

0,0,0

0,1,0

0,1,0

0,1,0

1,1,1

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

result_train_20091022-20100126.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,1

0,1,0

0,0,0

result_train_20091027-20100129.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,1

0,1,0

result_train_20091029-20100202.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,1

result_train_20091030-20100203.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,1

result_train_20091102-20100204.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,1

result_train_20091103-20100205.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

result_train_20091104-20100208.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,1

0,1,1

0,1,0

result_train_20091109-20100211.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

result_train_20091110-20100212.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20091111-20100216.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20091112-20100217.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,1

0,1,1

0,1,1

0,0,0

result_train_20091118-20100223.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20091119-20100224.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

result_train_20091120-20100225.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20091123-20100226.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,1

0,1,1

0,1,1

0,1,0

result_train_20091130-20100304.csv
higher_than_max,higher_than_period_change,weight_return_change

1,1,1

1,1,1

1,1,1

1,1,1

1,1,1

1,1,1

0,1,1

0,1,1

1,1,1

1,1,1

0,1,1

1,1,1

1,1,1

0,1,0

0,1,1

0,1,1

1,1,1

1,1,1

0,1,1

1,1,1

0,1,1

0,1,1

0,1,0

0,1,1

1,1,0

0,1,0

1,1,1

1,1,1

1,1,0

0,1,0

0,1,1

0,1,1

1,1,0

1,1,1

1,1,1

0,1,0

0,1,0

0,1,0

0,1,0

0,1,1

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

result_train_20100205-20100510.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,1

0,1,0

result_train_20100209-20100512.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,1

0,0,0

result_train_20100211-20100514.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,1

0,0,0

result_train_20100216-20100518.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,1

result_train_20100217-20100519.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,1

result_train_20100218-20100520.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20100219-20100521.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

result_train_20100222-20100524.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

result_train_20100223-20100525.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

result_train_20100224-20100526.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20100225-20100527.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

result_train_20100226-20100528.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

result_train_20100301-20100601.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20100302-20100602.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20100303-20100603.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

result_train_20100304-20100604.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

result_train_20100305-20100607.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20100308-20100608.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

result_train_20100309-20100609.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20100310-20100610.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20100311-20100611.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

result_train_20100312-20100614.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20100315-20100615.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20100316-20100616.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

result_train_20100317-20100617.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

result_train_20100318-20100618.csv
