代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13687295.235000001000
真實報酬,3687295.235000001300

夏普值報酬,0.360029523500
夏普值風險,0.091462269664
夏普值,3.936372067095

預期報酬,14409.340701656862
風險,200635.784719096960
起點值,0.071818398307
找到最佳解世代,3490
找到最佳解實驗#,2
找到最佳解次數,23

投資組合檔數,6
1326(5),2301(12),2454(27),2882(33),2912(40),3008(41),
FS( 19 ),1708453.017999999900,1679528.066250000100,1657273.591000000000,1698651.446750000100,1724672.136999999600,1496656.281000000000,9965238.539999999100
FS( 20 ),1721395.493000000000,1686098.861249999800,1657273.591000000000,1698651.446750000100,1714278.334000000300,1592868.649000000200,10070570.375000000000
FS( 21 ),1749092.389500000000,1683908.596249999900,1657273.591000000000,1698651.446750000100,1724672.136999999600,1565112.017999999900,10078714.178499999000
FS( 22 ),1759705.219000000000,1767686.232499999900,1647417.398499999900,1719150.336000000100,1698747.363999999800,1548466.004000000000,10141176.554000000000
FS( 23 ),1755563.627000000100,1778089.991250000200,1654824.476500000100,1721977.769000000300,1724672.136999999600,1592868.649000000200,10228000.649750000000
FS( 24 ),1764105.660500000000,1790684.014999999900,1657273.591000000000,1769337.271750000100,1735065.939999999900,1591016.879500000000,10307487.357750000000
FS( 25 ),1734079.118500000100,1788493.750000000200,1662171.820000000100,1766509.838750000100,1735065.939999999900,1624328.819000000100,10310653.286250001000
FS( 26 ),1734079.118500000100,1767686.232499999900,1657273.591000000000,1844971.104500000100,1729928.773000000000,1607662.893500000000,10341605.713000000000
FS( 27 ),1695769.392500000300,1767686.232499999900,1657273.591000000000,1938276.393500000200,1750716.379000000000,1605811.124000000100,10415537.112500001000
FS( 28 ),1693698.596500000200,1767686.232499999900,1652375.362000000000,1943931.259500000200,1750716.379000000000,1663176.155500000100,10471587.985000001000
FS( 29 ),1708453.017999999900,1827370.953749999900,1662171.820000000100,1938276.393500000200,1729928.773000000000,1650213.769000000100,10516418.727250000000
FS( 30 ),1699910.984500000300,1843797.941250000100,1662171.820000000100,1904347.197500000000,1719534.970000000000,1615069.971500000000,10444836.884750001000
FS( 31 ),1704311.426000000200,1845988.206250000000,1667129.783499999900,1954534.133250000200,1719534.970000000000,1611366.432500000100,10502868.951500002000
FS( 32 ),1704311.426000000200,1813134.231250000000,1664680.669000000200,1964430.148750000200,1714278.334000000300,1618773.510500000100,10479612.319500001000
FS( 33 ),1702240.630000000100,1808753.701249999900,1713842.162500000300,1988463.329250000200,1735065.939999999900,1600275.727000000000,10548645.490000000000
FS( 34 ),1695769.392500000300,1806563.436250000000,1681884.204999999800,1951706.700250000200,1724672.136999999600,1602127.496499999900,10462727.367500002000
FS( 35 ),1661601.258500000000,1901292.397500000200,1699087.740999999900,1964430.148750000200,1745459.743000000000,1598423.957500000300,10570299.246250000000
FS( 36 ),1672214.088000000200,1893078.903750000100,1723698.354999999700,1988463.329250000200,1750716.379000000000,1629864.216000000200,10658039.271000000000
FS( 37 ),1612419.853500000200,1901292.397500000200,1738452.776500000200,1975033.022500000000,1755853.545999999900,1613218.202000000000,10596273.797999999000
FS( 38 ),1623032.683000000000,1921552.348750000100,1767961.619500000300,2047839.422250000300,1745459.743000000000,1626160.677000000100,10732010.493500002000
FS( 39 ),1644517.191500000200,1973023.576249999900,1760554.541500000100,2037943.406750000100,1740322.575999999700,1546614.234500000000,10702979.526500000000
FS( 40 ),1648658.783499999900,1944002.564999999900,1760554.541500000100,2139730.994750000100,1735065.939999999900,1531819.990000000000,10759836.814749999000
FS( 41 ),1661601.258500000000,1952216.058749999600,1770410.733999999700,2186383.639250000500,1766247.348999999900,1531819.990000000000,10868683.029500000000
FS( 42 ),1665742.850500000200,1923742.613750000300,1780207.192000000000,2191331.647000000300,1766247.348999999900,1528116.451000000100,10855392.103249999000
FS( 43 ),1659271.613000000100,1911148.589999999600,1804817.806000000300,2118525.247250000500,1781897.787999999900,1491100.972500000100,10766766.016750000000
FS( 44 ),1627433.124500000200,1902935.096249999900,1792512.499000000100,2139730.994750000100,1766247.348999999900,1487417.345000000200,10716280.408500001000
FS( 45 ),1610349.057500000100,1927575.577499999900,1745800.120000000100,2123473.255000000400,1740322.575999999700,1496656.281000000000,10644180.866999999000
FS( 46 ),1625103.479000000100,1934146.372500000100,1738452.776500000200,2084596.051249999800,1698747.363999999800,1559556.709500000100,10640606.752750000000
FS( 47 ),1593264.990500000100,1940169.601250000100,1723698.354999999700,2030167.966000000000,1672703.122000000000,1522561.142500000100,10482569.177250000000
FS( 48 ),1584722.957000000200,1942359.866250000200,1731045.698499999900,2089544.059000000100,1698747.363999999800,1507766.898000000000,10554190.842750000000
FS( 49 ),1552625.618999999900,1985070.033749999900,1726147.469500000100,2144679.002500000400,1683096.925000000000,1507766.898000000000,10599389.947750000000
FS( 50 ),1552625.618999999900,2009710.514999999900,1691680.663000000200,2115697.814250000800,1693490.728000000100,1507766.898000000000,10570976.237250002000
FS( 51 ),1548225.177500000000,1989450.563750000000,1696638.626500000000,2107922.373500000200,1698747.363999999800,1505915.128500000100,10546903.233750001000
FS( 52 ),1559096.856500000000,2001497.021250000200,1723698.354999999700,2147506.435500000600,1740322.575999999700,1496656.281000000000,10668781.525249999000
FS( 53 ),1533470.756000000100,1991093.262500000000,1731045.698499999900,2147506.435500000600,1766247.348999999900,1541058.926000000000,10710426.427500002000
FS( 54 ),1511986.247500000100,2017924.008750000000,1743351.005500000000,2173660.190750000500,1755853.545999999900,1565112.017999999900,10767891.016500000000
FS( 55 ),1475747.317500000100,2014091.044999999900,1731045.698499999900,2144679.002500000400,1745459.743000000000,1561408.479000000100,10672435.285500001000
FS( 56 ),1516127.839500000000,2001497.021250000200,1740901.891000000100,2139730.994750000100,1766247.348999999900,1566963.787499999900,10731472.882999999000
FS( 57 ),1531141.110500000000,1985070.033749999900,1735943.927500000200,2098026.358000000000,1776641.152000000000,1546614.234500000000,10673440.816250000000
FS( 58 ),1550554.823000000100,2048587.718750000200,1770410.733999999700,2079648.043500000100,1787034.955000000300,1529968.220500000100,10766208.494750001000
FS( 59 ),1516127.839500000000,2116485.933749999900,1809716.035000000100,2098026.358000000000,1802565.925000000000,1557704.940000000200,10900631.031250000000
FS( 60 ),1479888.909500000300,2079251.428750000000,1780207.192000000000,2035115.973750000100,1776641.152000000000,1535503.617499999900,10686612.273499999000
FS( 61 ),1479888.909500000300,2075418.464999999600,1777758.077500000100,2027340.533000000100,1776641.152000000000,1544762.465000000100,10681813.602000000000
FS( 62 ),1475747.317500000100,2087464.922499999900,1792512.499000000100,2042891.414500000200,1802565.925000000000,1557704.940000000200,10758891.018500000000
FS( 63 ),1488430.943000000200,2132912.921250000100,1785165.155500000100,2032288.540750000200,1849397.773000000000,1581758.032000000100,10869957.365500001000
FS( 64 ),1499043.772500000000,2128532.391249999400,1758105.427000000400,2016737.659250000000,1937685.363999999800,1546614.234500000000,10886722.848500000000
FS( 65 ),1486360.147000000100,2120318.897499999500,1718740.391499999900,1988463.329250000200,1953335.803000000100,1533651.848000000000,10800874.416250000000
FS( 66 ),1479888.909500000300,2071037.935000000300,1733494.813000000300,1993411.337000000100,1963729.606000000400,1515154.064500000100,10756720.665000001000
FS( 67 ),1481959.705500000200,2103891.910000000100,1765452.770499999600,1959482.141000000100,1963729.606000000400,1498508.050499999900,10773028.183499999000
FS( 68 ),1473417.672000000300,2079251.428750000000,1760554.541500000100,1946758.692500000100,1922154.393999999900,1454105.405500000100,10636246.134250000000
FS( 69 ),1486360.147000000100,2091845.452500000100,1819572.227500000000,2011789.651500000400,1911760.591000000200,1442994.788500000000,10764326.858000001000
FS( 70 ),1494902.180500000200,2120318.897499999500,1844182.841499999900,2030167.966000000000,1901366.787999999900,1428200.544000000000,10819143.217499999000
FS( 71 ),1499043.772500000000,2132912.921250000100,1853979.299500000000,2013910.226250000100,1911760.591000000200,1405999.221500000000,10817610.032000002000
FS( 72 ),1533470.756000000100,2132912.921250000100,1853979.299500000000,2024513.100000000300,1963729.606000000400,1424497.004999999900,10933106.687750001000
FS( 73 ),1537612.348000000000,2165766.896250000200,1839224.878000000500,2013910.226250000100,1963729.606000000400,1391204.977000000000,10911452.931500001000
FS( 74 ),1531141.110500000000,2198620.871249999900,1804817.806000000300,2016737.659250000000,1942942.000000000000,1480010.267000000000,10974273.714000002000
FS( 75 ),1524928.722499999900,2182193.883749999600,1836775.763500000100,2032288.540750000200,1932548.196999999900,1574370.865500000100,11083109.972999999000
FS( 76 ),1522599.077000000000,2202453.834999999500,1829428.420000000200,2073993.177500000500,1932548.196999999900,1609514.662999999900,11170541.369500000000
FS( 77 ),1518457.485000000100,2161386.366249999500,1858937.263000000300,2110749.806500000400,1948079.166999999900,1620625.280000000000,11218239.367749998000
FS( 78 ),1514057.043499999900,2206834.365000000200,1861386.377500000200,2118525.247250000500,2020835.787999999900,1616921.741000000200,11338564.562250001000
FS( 79 ),1542012.789500000000,2239140.773749999700,1890895.220499999800,2071872.602750000100,2000048.181999999800,1676118.630500000000,11420092.198999999000
FS( 80 ),1571780.482000000100,2186026.847499999700,1883488.142499999800,2064097.162000000200,2015579.152000000000,1672415.091499999900,11393390.877499999000
FS( 81 ),1605948.616000000200,2177813.353749999800,1908098.756500000100,2076820.610500000000,2025972.955000000300,1676118.630500000000,11470776.922250001000
FS( 82 ),1616561.445499999900,2173980.390000000100,1903200.527500000100,2076820.610500000000,2005185.348999999900,1690932.786500000200,11466685.108999999000
FS( 83 ),1620961.887000000100,2128532.391249999400,1873691.684500000000,2095198.925000000300,2057154.363999999800,1681673.939000000000,11457217.190749999000
FS( 84 ),1614490.649500000100,2141126.414999999600,1873691.684500000000,2095198.925000000300,2010441.985000000100,1648381.911000000100,11383335.570000000000
FS( 85 ),1614490.649500000100,1993283.527499999600,1863835.492000000100,2081768.618250000300,2000048.181999999800,1690932.786500000200,11244363.255749999000
FS( 86 ),1633645.512500000200,1944002.564999999900,1866284.606500000200,2136903.561750000800,2020835.787999999900,1785293.385000000000,11386969.418750001000
FS( 87 ),1665742.850500000200,2028327.767499999800,1898242.564000000000,2157402.451000000400,2077941.970000000000,1888892.919500000100,11716554.522500001000
FS( 88 ),1644517.191500000200,2050777.983749999900,1922853.178000000300,2121352.680250000700,2046760.560999999500,1874098.675000000000,11660364.269500000000
FS( 89 ),1629503.920500000000,2038731.526250000300,1920404.063499999900,2189211.072250000700,2025972.955000000300,1866691.597000000100,11670519.134500001000
FS( 90 ),1638045.954000000100,2046945.020000000300,1915505.834500000100,2136903.561750000800,2046760.560999999500,1933295.564500000100,11717460.495750001000
FS( 91 ),1633645.512500000200,2079251.428750000000,1937607.599500000000,2136903.561750000800,2046760.560999999500,1900003.536500000200,11734176.199999999000
FS( 92 ),1597406.582500000000,2009710.514999999900,1878589.913500000000,2076820.610500000000,1968866.773000000000,1838934.966000000200,11370333.360500000000
FS( 93 ),1571780.482000000100,2023947.237500000000,1844182.841499999900,2084596.051249999800,1927291.560999999500,1885189.380500000000,11336991.553749999000
FS( 94 ),1578251.719500000100,2017924.008750000000,1829428.420000000200,2071872.602750000100,1979260.575999999700,1905538.933500000000,11382280.260499999000
FS( 95 ),1571780.482000000100,1989450.563750000000,1844182.841499999900,2069045.169750000100,1958472.970000000000,1968459.273500000100,11401395.300500002000
FS( 96 ),1601807.024000000200,1989450.563750000000,1849081.070499999700,2081768.618250000300,1963729.606000000400,1949941.578500000100,11435782.461000001000
FS( 97 ),1571780.482000000100,1979046.805000000200,1836775.763500000100,2053494.288250000200,1953335.803000000100,1935147.334000000000,11329584.475750001000
FS( 98 ),1554696.415000000000,1987260.298749999800,1888446.106000000400,2037943.406750000100,1963729.606000000400,1918501.320000000100,11350581.152500002000
FS( 99 ),1552625.618999999900,2050777.983749999900,1868733.720999999900,2013910.226250000100,1932548.196999999900,1892596.458499999900,11311196.205499999000
FS( 100 ),1559096.856500000000,2042564.490000000200,1873691.684500000000,1998359.344750000200,1942942.000000000000,1949941.578500000100,11366599.954250000000
FS( 101 ),1556767.211000000400,2034350.996249999600,1851530.185000000100,2053494.288250000200,1963729.606000000400,1951793.348000000000,11411669.634499999000
FS( 102 ),1531141.110500000000,2034350.996249999600,1861386.377500000200,2024513.100000000300,1927291.560999999500,1935147.334000000000,11313834.479250001000
FS( 103 ),1550554.823000000100,2091845.452500000100,1878589.913500000000,2024513.100000000300,1948079.166999999900,1911094.241999999900,11404680.698000001000
FS( 104 ),1563238.448500000400,2116485.933749999900,1908098.756500000100,2064097.162000000200,1922154.393999999900,2033211.471500000000,11607290.166250000000
FS( 105 ),1563238.448500000400,2079251.428750000000,1861386.377500000200,2100146.932750000600,1953335.803000000100,1968459.273500000100,11525822.264000002000
FS( 106 ),1503444.213999999900,2083631.958750000200,1834326.649000000200,2071872.602750000100,1932548.196999999900,1877802.213999999900,11303629.835500000000
FS( 107 ),1503444.213999999900,2014091.044999999900,1790063.384500000200,2066217.736750000400,1963729.606000000400,1929592.025500000000,11267142.011750000000
FS( 108 ),1554696.415000000000,2038731.526250000300,1799919.577000000300,2100146.932750000600,1974123.409000000200,1968459.273500000100,11436081.133500002000
FS( 109 ),1522599.077000000000,2042564.490000000200,1807266.920499999800,2073993.177500000500,1974123.409000000200,1940702.642500000100,11361253.716500001000
FS( 110 ),1537612.348000000000,2034350.996249999600,1787614.270000000300,2092371.491999999600,1979260.575999999700,1942554.412000000200,11373768.094249999000
FS( 111 ),1499043.772500000000,2028327.767499999800,1743351.005500000000,2107922.373500000200,1963729.606000000400,1922204.858999999900,11264583.384000000000
FS( 112 ),1460734.046500000200,2052968.248750000000,1681884.204999999800,2123473.255000000400,1968866.773000000000,1824140.721500000000,11112071.249750001000
FS( 113 ),1488430.943000000200,2052968.248750000000,1578603.254500000000,2152454.443250000500,2046760.560999999500,1857432.749500000200,11176654.200000001000
FS( 114 ),1475747.317500000100,2038731.526250000300,1603154.133999999800,2089544.059000000100,2046760.560999999500,1822288.952000000000,11076230.549750000000
FS( 115 ),1486360.147000000100,2040374.224999999900,1672028.012500000200,2095198.925000000300,2067548.166999999900,1820437.182500000100,11181950.659000002000
FS( 116 ),1520528.281000000000,2132912.921250000100,1672028.012500000200,2110749.806500000400,2046760.560999999500,1842638.504999999900,11325622.087249998000
FS( 117 ),1616561.445499999900,2182193.883749999600,1772859.848499999800,2136903.561750000800,2083198.606000000400,1894448.228000000100,11686169.573500000000
FS( 118 ),1550554.823000000100,2186026.847499999700,1755656.312500000200,2123473.255000000400,2088335.773000000000,1938850.873000000100,11642901.884000000000
FS( 119 ),1554696.415000000000,2157553.402499999900,1738452.776500000200,2110749.806500000400,2103986.211999999800,1924056.628500000100,11589499.241000000000
FS( 120 ),1516127.839500000000,2165766.896250000200,1708943.933500000000,2047839.422250000300,2114380.015000000100,1881485.841499999900,11434547.948000001000
FS( 121 ),1546154.381500000100,2177813.353749999800,1681884.204999999800,2079648.043500000100,2109123.379000000200,1814881.874000000100,11409509.236750001000
FS( 122 ),1567638.890000000100,2198620.871249999900,1758105.427000000400,2100146.932750000600,2140304.788000000200,1866691.597000000100,11631512.506000001000
FS( 123 ),1552625.618999999900,2144959.378749999700,1775308.963000000200,2089544.059000000100,2207804.773000000500,1820437.182500000100,11590683.975250002000
FS( 124 ),1595335.786500000400,2141126.414999999600,1797470.462500000100,2173660.190750000500,2207804.773000000500,1837083.196500000100,11752484.824250000000
FS( 125 ),1612419.853500000200,2100058.946249999600,1787614.270000000300,2181435.631500000100,2202667.606000000100,1875950.444500000200,11760150.751750000000
FS( 126 ),1663672.054500000100,2169599.859999999400,1780207.192000000000,2241518.582750000500,2265030.424000000600,1949941.578500000100,12069973.691750001000
FS( 127 ),1682826.917500000200,2157553.402499999900,1829428.420000000200,2269792.912750000100,2259773.788000000200,1912946.011500000000,12112325.452250000000
FS( 128 ),1712853.459499999900,2157553.402499999900,1819572.227500000000,2251414.598250000300,2306605.635999999900,1924056.628500000100,12172059.952250000000
FS( 129 ),1712853.459499999900,2153172.872500000100,1822081.076500000000,2272620.345750000300,2311742.803000000300,1936999.103500000200,12209473.660750002000
FS( 130 ),1723466.289000000300,2198620.871249999900,1774174.007500000100,2322100.423250000500,2254636.621000000300,1905538.933500000000,12178541.145500001000
FS( 131 ),1734079.118500000100,2157553.402499999900,1728775.787500000300,2322100.423250000500,2275424.227000000000,1842638.504999999900,12060575.463750001000
FS( 132 ),1719324.696999999900,2124699.427500000200,1685886.416500000100,2281809.503000000000,2301349.000000000500,1722373.045000000200,11835446.089000000000
FS( 133 ),1746245.045000000200,2120318.897499999500,1726266.938499999900,2348961.036750000000,2358455.182000000000,1733483.662000000200,12033734.761750001000
FS( 134 ),1746245.045000000200,2116485.933749999900,1791855.419500000100,2335530.730000000400,2342924.212000000300,1737187.201000000100,12070232.541250000000
FS( 135 ),1755045.928000000300,2095678.416250000500,1806968.247999999900,2311497.549499999700,2327393.242000000100,1764923.920500000200,12061511.304250002000
FS( 136 ),1757375.573500000200,2141126.414999999600,1849857.619000000200,2274034.062250000400,2228592.379000000200,1848193.813499999900,12099183.862250000000
FS( 137 ),1741844.603500000200,2124699.427500000200,1864970.447500000000,2276861.495250000600,2207804.773000000500,1968459.273500000100,12184644.020250000000
FS( 138 ),1708453.017999999900,2149339.908749999900,1880143.010499999900,2295239.809750000500,2202667.606000000100,2033211.471500000000,12269058.824500000000
FS( 139 ),1741844.603500000200,2124699.427500000200,1852366.468000000100,2343306.170750000000,2275424.227000000000,2107222.517000000000,12444867.413750000000
FS( 140 ),1701981.780500000100,2116485.933749999900,1875065.578000000400,2327755.289250000400,2363711.818000000000,2042450.407500000200,12427454.807000002000
FS( 141 ),1710782.663500000300,2128532.391249999400,1885160.708499999900,2281809.503000000000,2327393.242000000100,2051709.254999999900,12385391.763250001000
FS( 142 ),1752975.132000000200,2128532.391249999400,1890178.406500000000,2335530.730000000400,2327393.242000000100,2033211.471500000000,12467825.373250000000
FS( 143 ),1770576.898000000000,2128532.391249999400,1867479.296499999700,2338358.163000000200,2275424.227000000000,2079465.886000000200,12459840.861749999000
FS( 144 ),1733043.720499999800,2100058.946249999600,1829667.357999999800,2284636.936000000200,2228592.379000000200,2042450.407500000200,12218453.747250000000
FS( 145 ),1721913.192000000300,2086369.789999999800,1824649.660000000100,2242225.441000000600,2168499.472000000100,2005454.840500000200,12049116.395500001000
FS( 146 ),1721913.192000000300,2062276.875000000200,1844780.186500000100,2242225.441000000600,2258937.505000000400,2060968.102500000000,12191105.302000001000
FS( 147 ),1699652.135000000000,2019019.141249999900,1829667.357999999800,2201934.520750000100,2232295.918000000100,2042450.407500000200,12025023.480500001000
FS( 148 ),1710782.663500000300,2023399.671249999900,1837253.639500000300,2228795.134250000100,2296211.833000000100,2107222.517000000000,12203669.458500002000
FS( 149 ),1717512.750500000100,2135650.752499999900,1905350.969500000100,2225967.701250000400,2391906.501999999900,2190472.498499999800,12566865.174249999000
FS( 150 ),1710782.663500000300,2120866.463750000600,1890178.406500000000,2236570.575000000700,2296211.833000000100,2162715.867499999700,12417329.809250003000
FS( 151 ),1710782.663500000300,2107724.873749999800,1875065.578000000400,2212537.394500000400,2258937.505000000400,2107222.517000000000,12272274.531750001000
FS( 152 ),1710782.663500000300,2086369.789999999800,1875065.578000000400,2221019.693500000500,2280202.987000000200,2125720.300499999900,12299165.012500001000
FS( 153 ),1710782.663500000300,2107724.873749999800,1950749.189500000300,2204761.953750000300,2242928.659000000500,2125720.300499999900,12342671.640000001000
FS( 154 ),1710782.663500000300,2101154.078749999900,1925541.230500000100,2201934.520750000100,2253561.400000000400,2070207.038500000000,12263184.932000000000
FS( 155 ),1677391.078000000000,2086369.789999999800,1915446.100000000300,2162350.458750000200,2296211.833000000100,2116461.453000000200,12254234.712750001000
FS( 156 ),1704052.576500000200,2101154.078749999900,1910368.667499999700,2175780.765500000200,2328110.056000000300,2073233.586500000200,12292703.730750000000
FS( 157 ),1733043.720499999800,2098963.813749999700,1912937.250999999900,2167298.466500000100,2285579.092000000200,2110826.498499999800,12308652.842250001000
FS( 158 ),1721913.192000000300,2112105.403750000100,1912937.250999999900,2153868.159750000600,2274946.350999999300,1982994.668500000100,12158769.026000001000
FS( 159 ),1710782.663500000300,2109915.138749999900,1905350.969500000100,2188504.214000000600,2269570.246000000300,2026242.446500000100,12210369.678250000000
FS( 160 ),1741844.603500000200,2135650.752499999900,1892746.990000000200,2225967.701250000400,2258937.505000000400,2035640.674500000200,12290792.226750001000
FS( 161 ),1770576.898000000000,2215595.424999999800,1910368.667499999700,2263431.188500000200,2264313.610000000300,2082631.814500000100,12506921.603500001000
FS( 162 ),1768506.102000000000,2185479.281250000000,1864970.447500000000,2247173.448750000400,2253561.400000000400,2073233.586500000200,12392928.266000001000
FS( 163 ),1781707.426500000300,2174527.956249999800,1892746.990000000200,2269086.054500000600,2253561.400000000400,2092030.042500000000,12463663.869750001000
FS( 164 ),1790767.159000000200,2150982.607499999900,1900273.537000000000,2266258.621500000400,2200397.695000000300,2063835.358499999900,12372518.978500001000
FS( 165 ),1797238.396500000300,2224356.484999999400,1912937.250999999900,2284636.936000000200,2242928.659000000500,2092030.042500000000,12554131.770000000000
FS( 166 ),1779636.630500000000,2198620.871249999900,1922972.647000000100,2290291.802000000100,2269570.246000000300,2016844.218500000000,12477940.415250000000
FS( 167 ),1799568.042000000100,2271994.748749999800,1925541.230500000100,2295239.809750000500,2258937.505000000400,2016844.218500000000,12568129.554500001000
FS( 168 ),1810698.570499999900,2267614.218750000000,1920463.798000000000,2287464.369000000400,2248304.764000000400,2016844.218500000000,12551393.938750001000
FS( 169 ),1821829.099000000400,2267614.218750000000,1925541.230500000100,2290291.802000000100,2264313.610000000300,1894647.343000000100,12464241.303250002000
FS( 170 ),1817428.657500000200,2267614.218750000000,1945731.491500000000,2308670.116500000500,2274946.350999999300,1889012.388500000100,12503407.223749999000
FS( 171 ),1766176.456500000100,2267614.218750000000,1928050.079500000000,2284636.936000000200,2248304.764000000400,1885249.115000000000,12380035.569750002000
FS( 172 ),1781707.426500000300,2258853.158749999900,1905350.969500000100,2252828.314750000400,2269570.246000000300,1875850.887000000100,12344165.002500003000
FS( 173 ),1826229.540500000400,2250092.098749999400,1925541.230500000100,2284636.936000000200,2269570.246000000300,1998047.762500000000,12554121.814250000000
FS( 174 ),1810698.570499999900,2233117.544999999900,1935636.360999999800,2279688.928250000300,2253561.400000000400,1979251.306500000200,12491958.111250002000
FS( 175 ),1772906.543499999900,2194240.341250000100,1925541.230500000100,2250000.881750000200,2253561.400000000400,1969853.078500000100,12366107.475500003000
FS( 176 ),1799568.042000000100,2280755.808749999900,1930558.928499999900,2279688.928250000300,2328110.056000000300,1988649.534500000100,12607335.298000000000
FS( 177 ),1795167.600500000200,2258853.158749999900,1922972.647000000100,2279688.928250000300,2322733.950999999400,2016844.218500000000,12596264.503999999000
FS( 178 ),1801897.687500000000,2228737.015000000100,1933067.777500000100,2284636.936000000200,2333366.691999999800,2026242.446500000100,12607952.554500001000
FS( 179 ),1772906.543499999900,2194240.341250000100,1935636.360999999800,2247173.448750000400,2306844.574000000500,1975488.033000000100,12432293.301500000000
FS( 180 ),1797238.396500000300,2198620.871249999900,1928050.079500000000,2274034.062250000400,2285579.092000000200,1986757.942000000000,12470284.443499999000
FS( 181 ),1790767.159000000200,2203001.401250000600,1902842.120499999700,2247173.448750000400,2312101.210000000400,1988649.534500000100,12444538.874000002000
FS( 182 ),1821829.099000000400,2181098.751250000200,1902842.120499999700,2263431.188500000200,2248304.764000000400,1990521.215500000200,12408031.138750002000
FS( 183 ),1874893.246500000100,2161933.932500000600,1915446.100000000300,2257776.322500000200,2242928.659000000500,1979251.306500000200,12432233.567000002000
FS( 184 ),1897154.303500000200,2224356.484999999400,1955766.887500000200,2335530.730000000400,2269570.246000000300,2035640.674500000200,12718023.326499999000
FS( 185 ),1910614.477500000000,2198620.871249999900,1973448.299500000000,2322100.423250000500,2306844.574000000500,2054437.130500000000,12766069.776000001000
FS( 186 ),1866092.363500000200,2228737.015000000100,1940654.058999999900,2359563.910500000700,2258937.505000000400,1998047.762500000000,12652036.615500001000
FS( 187 ),1886023.774999999900,2161933.932500000600,1968430.601500000100,2404802.838500000100,2290835.728000000100,1998047.762500000000,12710078.638000000000
