代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13596449.463250002000
真實報酬,3596449.463250001900

夏普值報酬,0.350944946325
夏普值風險,0.086142628020
夏普值,4.073998604300

預期報酬,14471.361881176752
風險,260448.929746764570
起點值,0.055563145893
找到最佳解世代,5572
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,5
1102(1),1216(2),2330(20),2357(24),4904(46),
FS( 19 ),2136431.268749999800,1963105.813499999700,2027879.296000000100,2236296.742499999700,1985061.179249999800,10348774.299999999000
FS( 20 ),2136431.268749999800,2006463.104749999700,2051773.096000000100,2218694.976499999900,2037468.247250000000,10450830.693249999000
FS( 21 ),2136431.268749999800,1977113.553749999500,2051773.096000000100,2240697.183999999900,2002374.228500000000,10408389.330999998000
FS( 22 ),2149124.850000000100,2067830.347749999500,2054321.767999999900,2298161.772999999600,2009393.032249999900,10578831.771000000000
FS( 23 ),2136431.268749999800,2058491.854249999600,2067702.296000000100,2284960.448499999900,2006117.590499999900,10553703.458000001000
FS( 24 ),2151663.566249999700,2013133.457249999700,2038711.152000000000,2258428.374749999500,1988336.621000000000,10450273.171249997000
FS( 25 ),2172819.534999999700,2038480.796750000000,2030746.551999999900,2280560.006999999800,1971023.571749999900,10493630.462500000000
FS( 26 ),2155048.521250000200,2024473.056499999700,2049224.424000000300,2284960.448499999900,1953710.522500000200,10467416.972750001000
FS( 27 ),2181281.922499999900,2040481.902499999600,2080764.240000000000,2280560.006999999800,2033724.885250000100,10616812.957249999000
FS( 28 ),2172819.534999999700,2004461.998999999600,2080764.240000000000,2200963.785749999800,2093150.757000000000,10552160.316749997000
FS( 29 ),2187205.593750000000,1993122.399749999600,2120268.656000000000,2200963.785749999800,2023430.639750000100,10524991.074999999000
FS( 30 ),2199052.936249999800,1979114.659499999600,2120268.656000000000,2271629.699249999600,2013136.394250000100,10583202.345249999000
FS( 31 ),2190590.548749999600,2015801.598249999600,2120268.656000000000,2284960.448499999900,2009393.032249999900,10621014.283749999000
FS( 32 ),2214285.233750000100,2024473.056499999700,2112304.056000000300,2404160.643250000200,2009393.032249999900,10764616.021749999000
FS( 33 ),2196514.220000000200,1997124.611249999600,2070250.967999999900,2386558.877249999900,2030449.443499999800,10680898.119999999000
FS( 34 ),2210900.278749999600,2011132.351499999900,2096693.439999999900,2368827.686500000300,2170357.598250000300,10857911.354999999000
FS( 35 ),2240518.634999999800,2067830.347749999500,2149259.800000000300,2527890.704250000000,2159595.432499999600,11145094.919499999000
FS( 36 ),2232056.247499999600,2043150.043499999700,2123135.912000000000,2620688.250000000500,2100169.560750000200,11119200.013750000000
FS( 37 ),2204976.607499999900,2043150.043499999700,2120268.656000000000,2620688.250000000500,2117950.530249999800,11107034.087250000000
FS( 38 ),2193129.265000000100,2029142.303249999600,2101790.784000000000,2572153.968750000500,2075837.707750000100,10972054.028750001000
FS( 39 ),2187205.593750000000,1985785.011999999900,2091277.512000000100,2572153.968750000500,2065543.462249999900,10901965.548750000000
FS( 40 ),2130507.597499999700,1974445.412749999700,2107206.711999999800,2558823.219499999700,2047762.492749999700,10818745.434500000000
FS( 41 ),2106812.912500000100,1938425.509249999900,2096693.439999999900,2545621.895000000000,2051505.854749999900,10739059.611499999000
FS( 42 ),2124583.926250000000,1967775.060249999900,2112304.056000000300,2527890.704250000000,2093150.757000000000,10825704.503750000000
FS( 43 ),2160972.192499999900,1959103.601999999700,2120268.656000000000,2536821.012000000100,2082856.511499999800,10860021.973999999000
FS( 44 ),2112736.583750000200,1936424.403499999800,2120268.656000000000,2470555.539999999600,2054781.296500000200,10694766.479750000000
FS( 45 ),2110197.867499999700,1972444.306999999800,2154675.728000000100,2536821.012000000100,2047762.492749999700,10821901.407250000000
FS( 46 ),2112736.583750000200,1979114.659499999600,2204693.416000000200,2580954.851749999900,2082856.511499999800,10960356.022499999000
FS( 47 ),2100889.241250000000,1988453.152999999900,2204693.416000000200,2607486.925499999900,2065543.462249999900,10967066.198000001000
FS( 48 ),2094965.570000000100,1940426.614999999800,2149259.800000000300,2545621.895000000000,2040743.688999999800,10771017.568999998000
FS( 49 ),2094965.570000000100,1936424.403499999800,2218073.944000000600,2567753.527250000300,2033724.885250000100,10850942.330000000000
FS( 50 ),2089041.898749999900,1945095.861749999700,2204693.416000000200,2580954.851749999900,2006117.590499999900,10825903.618749999000
FS( 51 ),2100889.241250000000,1959103.601999999700,2249613.760000000200,2563223.660999999800,2072562.266000000300,10945392.530250002000
FS( 52 ),2169434.579999999600,1970443.201249999700,2257578.360000000300,2567753.527250000300,2121225.972000000100,11086435.640499998000
FS( 53 ),2175358.251250000200,1977113.553749999500,2262675.703999999900,2603086.483999999700,2065543.462249999900,11083777.455249999000
FS( 54 ),2122045.210000000000,1943094.755999999600,2215206.688000000100,2563223.660999999800,2086131.953249999800,10929702.268250000000
FS( 55 ),2145739.895000000000,1970443.201249999700,2273507.560000000500,2572153.968750000500,2065543.462249999900,11027388.087250000000
FS( 56 ),2157587.237499999800,1936424.403499999800,2265542.960000000400,2567753.527250000300,2082856.511499999800,11010164.639749998000
FS( 57 ),2143201.178750000000,1875057.160499999800,2228587.216000000500,2545621.895000000000,2047762.492749999700,10840229.943000000000
FS( 58 ),2139816.223749999900,1877058.266249999400,2249613.760000000200,2550022.336500000200,2117950.530249999800,10934461.116750000000
FS( 59 ),2175358.251250000200,1877058.266249999400,2255029.688000000100,2536821.012000000100,2121225.972000000100,10965493.189500000000
FS( 60 ),2175358.251250000200,1891066.006499999700,2252162.432000000000,2492557.747500000100,2121225.972000000100,10932370.409249999000
FS( 61 ),2143201.178750000000,1872389.019499999700,2202144.744000000400,2461625.232249999900,2093150.757000000000,10772510.931499999000
FS( 62 ),2143201.178750000000,1868386.807999999700,2220622.616000000400,2527890.704250000000,2058524.658500000400,10818625.965500001000
FS( 63 ),2133892.552500000200,1849709.820999999800,2199596.072000000200,2466025.673749999600,2047762.492749999700,10696986.612000000000
FS( 64 ),2155048.521250000200,1883728.618749999900,2173153.600000000100,2479356.423000000000,2100169.560750000200,10791456.723750001000
FS( 65 ),2155048.521250000200,1872389.019499999700,2183666.872000000000,2483756.864500000100,2187670.647500000000,10882531.924750000000
FS( 66 ),2143201.178750000000,1863717.561249999600,2189082.800000000300,2483756.864500000100,2170357.598250000300,10850116.002750000000
FS( 67 ),2175358.251250000200,1895068.217999999600,2249613.760000000200,2536821.012000000100,2173633.040000000000,11030494.281250000000
FS( 68 ),2149124.850000000100,1927085.909999999500,2249613.760000000200,2514689.379749999800,2184395.205750000200,11024909.105500000000
FS( 69 ),2136431.268749999800,1911077.064000000000,2220622.616000000400,2492557.747500000100,2275171.734250000200,11035860.430500001000
FS( 70 ),2133892.552500000200,1920415.557499999900,2252162.432000000000,2572153.968750000500,2271428.372250000000,11150052.883000001000
FS( 71 ),2178743.206249999800,1938425.509249999900,2273507.560000000500,2603086.483999999700,2240077.715500000400,11233840.475000001000
FS( 72 ),2166895.863750000000,1931755.156749999600,2233684.560000000500,2501488.055250000200,2219021.304250000500,11052844.939999999000
FS( 73 ),2149124.850000000100,1929087.015749999600,2233684.560000000500,2558823.219499999700,2236802.273749999700,11107521.919000000000
FS( 74 ),2143201.178750000000,1936424.403499999800,2241649.160000000600,2527890.704250000000,2306522.390999999800,11155687.837500002000
FS( 75 ),2169434.579999999600,1933756.262499999700,2231135.888000000300,2625088.691500000200,2264409.568500000100,11223824.990499999000
FS( 76 ),2172819.534999999700,1951766.214249999700,2225719.960000000400,2634018.999249999400,2226040.108000000000,11210364.816499997000
FS( 77 ),2133892.552500000200,2015801.598249999600,2278604.904000000100,2691354.163499999800,2226040.108000000000,11345693.326249998000
FS( 78 ),2092426.853750000000,2085840.299500000000,2299631.448000000300,2695884.029750000200,2222764.666250000200,11396547.297250001000
FS( 79 ),2124583.926250000000,2115189.850499999700,2342003.120000000100,2876949.254999999900,2261134.126749999800,11719860.278500000000
FS( 80 ),2127968.881250000100,2083839.193749999900,2355065.064000000200,2824014.532249999700,2268152.930499999800,11659040.601750001000
FS( 81 ),2122045.210000000000,2124528.344000000000,2320976.576000000400,2899080.887249999700,2271428.372250000000,11738059.389500000000
FS( 82 ),2094965.570000000100,2069831.453499999800,2268091.632000000200,2832815.415250000100,2222764.666250000200,11488468.737000000000
FS( 83 ),2086503.182499999900,2176557.093500000000,2236551.816000000100,2960945.917750000500,2264409.568500000100,11724967.578250002000
FS( 84 ),2071270.885000000200,2142538.295750000000,2241649.160000000600,2859347.488999999600,2257390.764750000100,11572196.594500002000
FS( 85 ),2083118.227499999600,2185895.587000000300,2260127.032000000100,2854947.047499999900,2261134.126749999800,11645222.020749999000
FS( 86 ),2065347.213749999900,2137869.048999999600,2265542.960000000400,2735617.427999999800,2268152.930499999800,11472529.581250001000
FS( 87 ),2050961.155000000000,2153877.895000000000,2262675.703999999900,2806283.341500000100,2344891.851499999900,11618689.947000001000
FS( 88 ),2027266.470000000000,2108519.497999999700,2265542.960000000400,2828414.973749999900,2390280.115749999900,11620024.017499998000
FS( 89 ),1973107.189999999700,2079169.946999999700,2210109.344000000500,2686953.721999999600,2397298.919499999800,11346639.122499999000
FS( 90 ),2029805.186250000000,2079169.946999999700,2255029.688000000100,2788681.575500000300,2421630.772500000000,11574317.169250000000
FS( 91 ),1979030.861249999800,2113188.744749999100,2167737.672000000300,2704684.912749999700,2383261.312000000400,11347903.502750000000
FS( 92 ),1979030.861249999800,2113188.744749999100,2186215.544000000200,2717886.237249999800,2369223.704500000000,11365545.091750000000
FS( 93 ),1984954.532500000000,2106518.392249999600,2178250.944000000600,2735617.427999999800,2369223.704500000000,11374565.001249999000
FS( 94 ),1976492.144999999800,2103850.251249999700,2096693.439999999900,2594156.176250000000,2372967.066499999700,11144159.079000000000
FS( 95 ),2003571.784999999900,2085840.299500000000,2136197.856000000100,2594156.176250000000,2418355.330750000200,11238121.447500000000
FS( 96 ),2023881.514999999900,2072499.594499999400,2120268.656000000000,2616287.808500000300,2418355.330750000200,11251292.904750001000
FS( 97 ),2047576.200000000000,2088508.440500000000,2162640.328000000200,2620688.250000000500,2432392.938250000100,11351806.156749999000
FS( 98 ),2094965.570000000100,2171887.846750000000,2181118.200000000200,2797482.458500000200,2376242.508250000000,11621696.583500000000
FS( 99 ),2122045.210000000000,2113188.744749999100,2165189.000000000500,2757749.060250000100,2285465.979750000400,11443637.994750001000
FS( 100 ),2122045.210000000000,2061159.995249999900,2255029.688000000100,2731216.986500000100,2323835.440250000000,11493287.320000000000
FS( 101 ),2092426.853750000000,2058491.854249999600,2117719.984000000200,2616287.808500000300,2344891.851499999900,11229818.352000002000
FS( 102 ),2074655.839999999600,2051821.501749999800,2027879.296000000100,2572153.968750000500,2376242.508250000000,11102753.114750000000
FS( 103 ),2110197.867499999700,2131198.696500000500,2072799.639999999900,2660551.072999999900,2337873.047749999900,11312620.324749999000
FS( 104 ),2118660.254999999900,2122527.238249999900,2062286.368000000000,2726816.544999999900,2309797.832750000100,11340088.239000000000
FS( 105 ),2139816.223749999900,2129197.590750000000,2115171.311999999900,2660551.072999999900,2320559.998500000200,11365296.198000001000
FS( 106 ),2139816.223749999900,2129197.590750000000,2064835.040000000000,2625088.691500000200,2323835.440250000000,11282772.986250000000
FS( 107 ),2166895.863750000000,2160548.247500000100,2130781.927999999800,2678152.838999999700,2330854.243999999900,11467233.122249998000
FS( 108 ),2166895.863750000000,2149208.648249999600,2104658.040000000000,2647220.323749999500,2334597.605999999700,11402580.481750000000
FS( 109 ),2166895.863750000000,2122527.238249999900,2120268.656000000000,2673752.397500000000,2306522.390999999800,11389966.546499997000
FS( 110 ),2163510.908749999900,2151876.789249999900,2099242.112000000200,2656021.206749999900,2250371.961000000100,11321022.977750000000
FS( 111 ),2166895.863750000000,2151876.789249999900,2070250.967999999900,2642819.882249999800,2219021.304250000500,11250864.807499999000
FS( 112 ),2220208.904999999800,2181226.340250000400,2141295.200000000200,2713485.795750000000,2309797.832750000100,11566014.073750000000
FS( 113 ),2222747.621249999900,2179225.234500000300,2133649.184000000400,2722286.678750000000,2306522.390999999800,11564431.109499998000
FS( 114 ),2216823.949999999700,2169886.740999999900,2162640.328000000200,2726816.544999999900,2268152.930499999800,11544320.494500000000
FS( 115 ),2216823.949999999700,2140537.189999999900,2136197.856000000100,2695884.029750000200,2240077.715500000400,11429520.741250001000
FS( 116 ),2187205.593750000000,2108519.497999999700,2123135.912000000000,2576554.410250000200,2268152.930499999800,11263568.344500002000
FS( 117 ),2175358.251250000200,2072499.594499999400,2109755.384000000500,2523490.262749999300,2257390.764750000100,11138494.257250000000
FS( 118 ),2184666.877499999900,2092510.652000000000,2086180.167999999800,2519089.821249999600,2289209.341750000600,11171656.860500000000
FS( 119 ),2178743.206249999800,2092510.652000000000,2101790.784000000000,2580954.851749999900,2282190.537999999700,11236190.031999998000
FS( 120 ),2199052.936249999800,2088508.440500000000,2117719.984000000200,2474955.981499999300,2261134.126749999800,11141371.468999999000
FS( 121 ),2228671.292499999500,2183227.446000000000,2154675.728000000100,2488157.305999999900,2264409.568500000100,11319141.340999998000
FS( 122 ),2208361.562500000000,2165217.494250000000,2207242.088000000000,2510288.938249999700,2282190.537999999700,11373300.620999999000
FS( 123 ),2237979.918749999700,2228585.842999999900,2231135.888000000300,2545621.895000000000,2292484.783500000400,11535808.328250000000
FS( 124 ),2234594.963750000100,2226584.737250000200,2231135.888000000300,2541221.453499999800,2282190.537999999700,11515727.580499999000
FS( 125 ),2226132.576249999900,2258602.429250000000,2225719.960000000400,2563223.660999999800,2313541.194750000300,11587219.821250001000
FS( 126 ),2237979.918749999700,2285950.874500000400,2222852.703999999900,2527890.704250000000,2316816.636500000000,11591490.838000000000
FS( 127 ),2237979.918749999700,2269942.028499999500,2198321.736000000000,2430692.716999999700,2344891.851499999900,11481828.251750000000
FS( 128 ),2255750.932500000100,2305961.931999999600,2173790.768000000600,2430692.716999999700,2408061.085250000000,11574257.434750000000
FS( 129 ),2264213.320000000300,2276612.381000000100,2146392.544000000200,2430692.716999999700,2523169.466750000600,11641080.428750001000
FS( 130 ),2246442.306249999900,2260603.534999999700,2080764.240000000000,2382158.435749999700,2467486.956999999900,11437455.473999999000
FS( 131 ),2255750.932500000100,2255934.288249999800,2083312.912000000000,2399760.201750000000,2502113.055499999800,11496871.390000001000
FS( 132 ),2252365.977500000000,2255934.288249999800,2075348.312000000200,2413090.950999999900,2484800.006250000100,11481539.535000000000
FS( 133 ),2249827.261249999500,2283282.733500000100,2055914.687999999800,2457224.790749999700,2463743.594999999700,11509993.068499997000
FS( 134 ),2214285.233750000100,2224583.631500000100,2055914.687999999800,2386558.877249999900,2488075.448000000300,11369417.878500002000
FS( 135 ),2222747.621249999900,2237924.336499999700,2129826.176000000400,2461625.232249999900,2491818.810000000100,11543942.176000001000
FS( 136 ),2226132.576249999900,2235923.230750000600,2108162.464000000200,2474955.981499999300,2484800.006250000100,11529974.258749999000
FS( 137 ),2178743.206249999800,2226584.737250000200,2042534.159999999900,2439623.024749999900,2477781.202500000100,11365266.330750000000
FS( 138 ),2169434.579999999600,2203905.538749999800,2055914.687999999800,2421891.833999999800,2430521.257250000300,11281667.897999998000
FS( 139 ),2155048.521250000200,2247262.830000000100,2050498.760000000000,2452824.349249999500,2426777.895250000100,11332412.355750000000
FS( 140 ),2149124.850000000100,2235923.230750000600,2097012.024000000200,2470555.539999999600,2445026.785000000100,11397642.429750001000
FS( 141 ),2190590.548749999600,2258602.429250000000,2179206.696000000000,2563223.660999999800,2554520.123500000200,11746143.458500002000
FS( 142 ),2228671.292499999500,2292621.227000000000,2170923.512000000100,2554422.777999999900,2583531.179000000000,11830169.988499999000
FS( 143 ),2264213.320000000300,2310631.178750000000,2225719.960000000400,2550022.336500000200,2762276.714500000200,12112863.509750001000
FS( 144 ),2261674.603749999800,2373999.527499999900,2198321.736000000000,2589755.734749999800,2703786.683250000200,12127538.285249999000
FS( 145 ),2279445.617499999700,2383338.021000000200,2192905.808000000200,2527890.704250000000,2725778.935000000100,12109359.085750001000
FS( 146 ),2291292.960000000000,2428696.418000000100,2222852.703999999900,2532420.570499999900,2689281.155499999400,12164543.807999998000
FS( 147 ),2309063.973749999900,2478724.061749999900,2236551.816000000100,2550022.336500000200,2620028.958500000200,12194391.146499999000
FS( 148 ),2338682.329999999600,2501403.260249999400,2212020.848000000200,2643208.156499999600,2645764.572250000200,12341079.166999999000
FS( 149 ),2368300.686249999800,2551430.903999999600,2261082.784000000500,2671163.902499999900,2620028.958500000200,12472007.235250000000
FS( 150 ),2374224.357499999900,2506739.542249999900,2253118.184000000400,2661845.320499999900,2620028.958500000200,12415956.362749999000
FS( 151 ),2371685.641249999900,2486728.484749999800,2272233.224000000400,2689801.066500000200,2569025.651249999600,12389474.067749999000
FS( 152 ),2356453.343750000000,2536089.093250000400,2285932.336000000100,2773797.729249999900,2638277.848250000300,12590550.350500001000
FS( 153 ),2330219.942499999900,2496734.013499999400,2280516.408000000300,2745841.983250000000,2660270.100000000100,12513582.447249999000
FS( 154 ),2306525.257500000300,2496734.013499999400,2277649.152000000200,2829709.221249999900,2656526.737999999900,12567144.382250000000
FS( 155 ),2306525.257500000300,2462048.180499999800,2253118.184000000400,2792434.893250000200,2685537.793499999700,12499664.308750000000
FS( 156 ),2320911.316249999700,2457378.933749999900,2263950.040000000000,2750501.274249999300,2678518.989750000200,12471260.554000000000
FS( 157 ),2292985.437500000000,2551430.903999999600,2296764.192000000300,2769138.438249999700,2747771.186749999400,12658090.158499997000
FS( 158 ),2289600.482499999900,2551430.903999999600,2263950.040000000000,2792434.893250000200,2747771.186749999400,12645187.506499998000
FS( 159 ),2289600.482499999900,2531419.846500000500,2272233.224000000400,2792434.893250000200,2737009.021000000200,12622697.467250001000
FS( 160 ),2286215.527499999900,2551430.903999999600,2253118.184000000400,2708567.655250000300,2744027.824749999700,12543360.095500000000
FS( 161 ),2270136.991250000000,2489396.625749999700,2280516.408000000300,2694460.357499999900,2737009.021000000200,12471519.403500000000
FS( 162 ),2254058.454999999600,2410019.431000000300,2263950.040000000000,2624570.992499999700,2700511.241500000000,12253110.159999998000
FS( 163 ),2247288.544999999900,2402682.043250000600,2272233.224000000400,2657186.029499999700,2689281.155499999400,12268670.997249998000
FS( 164 ),2231210.008750000000,2398012.796500000200,2272233.224000000400,2834368.512249999700,2689281.155499999400,12425105.697000001000
FS( 165 ),2241364.873749999800,2395344.655499999900,2288481.008000000400,2876302.131250000100,2696767.879500000300,12498260.548000000000
FS( 166 ),2241364.873749999800,2365328.069250000200,2305047.376000000200,2904257.877249999900,2685537.793499999700,12501535.989749998000
FS( 167 ),2234594.963750000100,2360658.822499999800,2307596.048000000400,2918235.750249999600,2685537.793499999700,12506623.377999999000
FS( 168 ),2215131.472499999700,2343315.906000000000,2253118.184000000400,2871642.840249999900,2634534.486249999600,12317742.889000000000
FS( 169 ),2211746.517499999600,2400013.902250000300,2228268.632000000200,2839027.803249999900,2645764.572250000200,12324821.427250002000
FS( 170 ),2305679.018749999800,2388007.267749999600,2302180.120000000100,2922895.041249999800,2613010.154750000200,12531771.602499999000
FS( 171 ),2325988.748749999800,2430030.488499999500,2293896.936000000200,2904257.877249999900,2605523.430750000300,12559697.481249999000
FS( 172 ),2331912.419999999900,2430030.488499999500,2318746.487999999900,2871642.840249999900,2674775.627750000000,12627107.864499999000
FS( 173 ),2345452.240000000200,2447373.405000000300,2321295.160000000600,2941532.205250000100,2715016.769249999900,12770669.779500002000
FS( 174 ),2345452.240000000200,2476722.956000000200,2334994.272000000300,3025399.443250000000,2685537.793499999700,12868106.704750001000
FS( 175 ),2413151.339999999900,2521414.317749999900,2376091.608000000500,3025399.443250000000,2685537.793499999700,13021594.502500001000
FS( 176 ),2419921.250000000000,2496734.013499999400,2376091.608000000500,3053484.613999999600,2605523.430750000300,12951754.916250002000
FS( 177 ),2384379.222499999700,2511408.789000000300,2354109.311999999900,3044036.607249999900,2594761.265000000100,12888695.195750000000
FS( 178 ),2393687.848749999900,2526750.599750000100,2362392.496000000300,3048825.322999999900,2631259.044499999800,12962915.311999999000
FS( 179 ),2384379.222499999700,2506739.542249999900,2343277.456000000200,3016080.861249999600,2616285.596500000000,12866762.678500000000
FS( 180 ),2439384.741250000000,2506739.542249999900,2354109.311999999900,2960169.369250000000,2631259.044499999800,12891662.009250000000
FS( 181 ),2446154.651250000100,2516745.071000000000,2365259.752000000300,2969487.951249999900,2623772.320499999900,12921419.745999999000
FS( 182 ),2439384.741250000000,2546094.622000000000,2359843.824000000500,3030058.734250000200,2631259.044499999800,13006640.966000002000
FS( 183 ),2419921.250000000000,2580780.455000000100,2373224.352000000400,3006762.279249999700,2613010.154750000200,12993698.491000000000
FS( 184 ),2413151.339999999900,2580780.455000000100,2406038.504000000200,3067462.487000000200,2627515.682499999600,13094948.468499999000
FS( 185 ),2413151.339999999900,2595455.230500000100,2466250.880000000400,3058143.904999999800,2649040.014000000000,13182041.369500000000
FS( 186 ),2413151.339999999900,2566105.679499999600,2441719.912000000000,3030058.734250000200,2620028.958500000200,13071064.624249998000
FS( 187 ),2409766.384999999800,2556100.150749999600,2460834.952000000500,3006762.279249999700,2631259.044499999800,13064722.811500002000
FS( 188 ),2400457.758750000000,2511408.789000000300,2466250.880000000400,2997443.697249999700,2627515.682499999600,13003076.807499999000
FS( 189 ),2403842.713750000100,2551430.903999999600,2488233.176000000400,2964828.660250000200,2631259.044499999800,13039594.498500001000
FS( 190 ),2403842.713750000100,2541425.375250000000,2499065.032000000100,2941532.205250000100,2631259.044499999800,13017124.370749999000
FS( 191 ),2416536.294999999900,2560769.397500000000,2447135.840000000300,2950850.787249999600,2627515.682499999600,13002808.002249999000
FS( 192 ),2419921.250000000000,2620135.534749999600,2392657.976000000300,2885620.713249999600,2715016.769249999900,13033352.243249999000
FS( 193 ),2370839.402499999900,2536089.093250000400,2348693.384000000500,2797094.184249999900,2733265.659000000000,12785981.723000001000
FS( 194 ),2351375.911249999900,2560769.397500000000,2370675.680000000200,2839027.803249999900,2711273.407250000200,12833122.199250000000
FS( 195 ),2377609.312500000000,2585449.701750000000,2373224.352000000400,2853005.676250000000,2660270.100000000100,12849559.142500000000
FS( 196 ),2380994.267499999600,2595455.230500000100,2403489.832000000400,2885620.713249999600,2645764.572250000200,12911324.615499999000
FS( 197 ),2370839.402499999900,2590785.983749999700,2400622.576000000400,2894939.295249999500,2609266.792750000000,12866454.050250001000
FS( 198 ),2370839.402499999900,2576111.208250000100,2419737.616000000400,2839027.803249999900,2591017.903000000400,12796733.933000002000
FS( 199 ),2397072.803750000000,2595455.230500000100,2381507.535999999800,2927554.332250000000,2510535.619999999600,12812125.522499999000
FS( 200 ),2397072.803750000000,2570774.926250000000,2362392.496000000300,2932213.623249999700,2528784.509750000200,12791238.359000001000
FS( 201 ),2370839.402499999900,2560769.397500000000,2354109.311999999900,2936872.914249999900,2521765.705999999800,12744356.732249999000
FS( 202 ),2374224.357499999900,2546094.622000000000,2346144.711999999800,2913576.459249999800,2521765.705999999800,12701805.856749998000
FS( 203 ),2380994.267499999600,2560769.397500000000,2329578.344000000500,2978806.533249999900,2532527.871750000400,12782676.414000001000
FS( 204 ),2342067.284999999700,2516745.071000000000,2398073.904000000100,2974147.242250000100,2492286.730250000000,12723320.232500002000
FS( 205 ),2342067.284999999700,2526750.599750000100,2419737.616000000400,3006762.279249999700,2510535.619999999600,12805853.399999999000
FS( 206 ),2370839.402499999900,2531419.846500000500,2417188.944000000600,3048825.322999999900,2492286.730250000000,12860560.246250000000
FS( 207 ),2370839.402499999900,2576111.208250000100,2436303.984000000200,3006762.279249999700,2463275.674749999800,12853292.548750000000
FS( 208 ),2364915.731249999700,2570774.926250000000,2450003.095999999900,3006762.279249999700,2463275.674749999800,12855731.707500000000
FS( 209 ),2377609.312500000000,2576111.208250000100,2469118.135999999900,2955510.078249999800,2467019.036749999500,12845367.771749999000
FS( 210 ),2374224.357499999900,2595455.230500000100,2479949.992000000600,2983465.824249999600,2470294.478500000200,12903389.882750001000
FS( 211 ),2374224.357499999900,2620135.534749999600,2482817.248000000100,3006762.279249999700,2477781.202500000100,12961720.622000000000
FS( 212 ),2387764.177500000200,2600791.512499999700,2499065.032000000100,3016080.861249999600,2452045.588749999600,12955747.171999998000
FS( 213 ),2377609.312500000000,2610797.041249999800,2485365.919999999900,2997443.697249999700,2441283.423000000400,12912499.393999999000
FS( 214 ),2367454.447499999800,2585449.701750000000,2493649.104000000300,3076781.068999999700,2423034.533250000300,12946368.855500000000
FS( 215 ),2367454.447499999800,2605460.759250000100,2507348.216000000500,3048825.322999999900,2437540.061000000200,12966628.806750000000
