代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11023497.500000000000
真實報酬,1023497.500000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,11562.126775189801
風險,162232.154694578870
起點值,0.071269020602
找到最佳解世代,1830
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,8
1216(2)[12],2354(18)[10],2412(24)[14],2474(26)[3],2881(30)[4],2884(33)[9],4904(44)[33],9999(49)[27],
FS( 9 ),1308800.000000000000,1183600.000000000000,1264250.000000000000,1284720.000000000000,1313000.000000000000,1259790.000000000000,1248480.000000000000,1250000.000000000000,10112640.000000000000
FS( 10 ),1308800.000000000000,1182160.000000000000,1269500.000000000000,1301160.000000000000,1327560.000000000200,1262460.000000000500,1277930.000000000000,1250000.000000000000,10179570.000000000000
FS( 11 ),1316360.000000000000,1178000.000000000000,1291550.000000000000,1304840.000000000000,1376000.000000000000,1268690.000000000500,1308900.000000000000,1250000.000000000000,10294340.000000000000
FS( 12 ),1311320.000000000000,1183600.000000000000,1295450.000000000000,1297520.000000000000,1376000.000000000000,1268690.000000000500,1289330.000000000200,1250000.000000000000,10271910.000000000000
FS( 13 ),1296760.000000000000,1187920.000000000000,1286449.999999999800,1281080.000000000000,1388040.000000000000,1259790.000000000000,1274699.999999999800,1250000.000000000000,10224740.000000000000
FS( 14 ),1286680.000000000200,1162320.000000000000,1283750.000000000000,1288360.000000000000,1385800.000000000000,1246440.000000000500,1254940.000000000000,1250000.000000000000,10158290.000000000000
FS( 15 ),1279400.000000000000,1153840.000000000000,1283750.000000000000,1281080.000000000000,1368720.000000000000,1246440.000000000500,1253230.000000000000,1250000.000000000000,10116460.000000000000
FS( 16 ),1306560.000000000000,1165200.000000000000,1283750.000000000000,1268280.000000000000,1363960.000000000000,1262460.000000000500,1233660.000000000000,1250000.000000000000,10133870.000000000000
FS( 17 ),1284440.000000000000,1185040.000000000000,1283750.000000000000,1288360.000000000000,1349400.000000000000,1240210.000000000500,1225490.000000000200,1250000.000000000000,10106690.000000000000
FS( 18 ),1279400.000000000000,1197680.000000000000,1283750.000000000000,1321280.000000000000,1373480.000000000000,1243770.000000000000,1241830.000000000200,1250000.000000000000,10191190.000000000000
FS( 19 ),1286680.000000000200,1185040.000000000000,1273400.000000000200,1317600.000000000000,1363960.000000000000,1233980.000000000500,1231949.999999999800,1250000.000000000000,10142610.000000000000
FS( 20 ),1276880.000000000000,1172240.000000000000,1274749.999999999800,1317600.000000000000,1402600.000000000000,1230420.000000000200,1223780.000000000000,1250000.000000000000,10148270.000000000000
FS( 21 ),1276880.000000000000,1176560.000000000000,1274749.999999999800,1324920.000000000000,1456080.000000000000,1221520.000000000000,1235370.000000000000,1250000.000000000000,10216080.000000000000
FS( 22 ),1279400.000000000000,1180720.000000000000,1277300.000000000000,1306640.000000000000,1448800.000000000000,1243770.000000000000,1245060.000000000000,1250000.000000000000,10231690.000000000000
FS( 23 ),1267080.000000000000,1172240.000000000000,1290350.000000000000,1288360.000000000000,1407640.000000000000,1243770.000000000000,1235370.000000000000,1250000.000000000000,10154810.000000000000
FS( 24 ),1254760.000000000000,1165200.000000000000,1283750.000000000000,1282880.000000000000,1402600.000000000000,1243770.000000000000,1225490.000000000200,1250000.000000000000,10108450.000000000000
FS( 25 ),1252519.999999999800,1176560.000000000000,1289000.000000000000,1282880.000000000000,1400360.000000000000,1230420.000000000200,1223780.000000000000,1250000.000000000000,10105520.000000000000
FS( 26 ),1259800.000000000000,1178000.000000000000,1291550.000000000000,1306640.000000000000,1436480.000000000000,1227750.000000000000,1250000.000000000000,1250000.000000000000,10200220.000000000000
FS( 27 ),1264840.000000000000,1192080.000000000000,1296800.000000000000,1339560.000000000000,1436480.000000000000,1233980.000000000500,1248480.000000000000,1250000.000000000000,10262220.000000000000
FS( 28 ),1264840.000000000000,1228880.000000000000,1298150.000000000000,1416280.000000000000,1429200.000000000000,1236650.000000000200,1236890.000000000000,1250000.000000000000,10360890.000000000000
FS( 29 ),1276880.000000000000,1233040.000000000000,1294250.000000000000,1493040.000000000000,1412400.000000000000,1236650.000000000200,1228719.999999999800,1250000.000000000000,10424980.000000000000
FS( 30 ),1276880.000000000000,1223280.000000000000,1305949.999999999800,1482080.000000000000,1424440.000000000000,1233980.000000000500,1241830.000000000200,1250000.000000000000,10438440.000000000000
FS( 31 ),1272120.000000000000,1211920.000000000000,1303250.000000000000,1469280.000000000000,1405119.999999999800,1230420.000000000200,1235370.000000000000,1250000.000000000000,10377480.000000000000
FS( 32 ),1296760.000000000000,1226000.000000000000,1307150.000000000200,1461960.000000000000,1417159.999999999800,1227750.000000000000,1235370.000000000000,1250000.000000000000,10422150.000000000000
FS( 33 ),1281920.000000000200,1207600.000000000000,1303250.000000000000,1425440.000000000000,1373480.000000000000,1221520.000000000000,1238600.000000000200,1250000.000000000000,10301810.000000000000
FS( 34 ),1281920.000000000200,1226000.000000000000,1303250.000000000000,1441880.000000000000,1383280.000000000200,1224190.000000000500,1227199.999999999800,1250000.000000000000,10337720.000000000000
FS( 35 ),1286680.000000000200,1233040.000000000000,1303250.000000000000,1430920.000000000000,1393080.000000000000,1230420.000000000200,1240310.000000000000,1250000.000000000000,10367700.000000000000
FS( 36 ),1267080.000000000000,1240240.000000000000,1292900.000000000200,1463800.000000000000,1376000.000000000000,1233980.000000000500,1230430.000000000000,1250000.000000000000,10354430.000000000000
FS( 37 ),1289200.000000000000,1262800.000000000000,1300700.000000000000,1463800.000000000000,1419680.000000000000,1233980.000000000500,1240310.000000000000,1250000.000000000000,10460470.000000000000
FS( 38 ),1296760.000000000000,1292560.000000000000,1294250.000000000000,1549680.000000000000,1417159.999999999800,1246440.000000000500,1243540.000000000000,1250000.000000000000,10590390.000000000000
FS( 39 ),1289200.000000000000,1286800.000000000000,1294250.000000000000,1511320.000000000000,1400360.000000000000,1240210.000000000500,1235370.000000000000,1250000.000000000000,10507510.000000000000
FS( 40 ),1296760.000000000000,1282640.000000000000,1298150.000000000000,1496680.000000000000,1417159.999999999800,1250000.000000000000,1228719.999999999800,1250000.000000000000,10520110.000000000000
FS( 41 ),1304040.000000000000,1289680.000000000000,1303250.000000000000,1511320.000000000000,1429200.000000000000,1233980.000000000500,1241830.000000000200,1250000.000000000000,10563300.000000000000
FS( 42 ),1299000.000000000000,1275600.000000000000,1304600.000000000200,1498520.000000000000,1421920.000000000000,1236650.000000000200,1231949.999999999800,1250000.000000000000,10518240.000000000000
FS( 43 ),1264840.000000000000,1278320.000000000000,1296800.000000000000,1516800.000000000000,1414640.000000000000,1236650.000000000200,1235370.000000000000,1250000.000000000000,10493420.000000000000
FS( 44 ),1247479.999999999800,1264240.000000000000,1277300.000000000000,1507640.000000000000,1390560.000000000200,1227750.000000000000,1191100.000000000000,1250000.000000000000,10356070.000000000000
FS( 45 ),1264840.000000000000,1286800.000000000000,1285100.000000000000,1511320.000000000000,1412400.000000000000,1236650.000000000200,1179700.000000000000,1250000.000000000000,10426810.000000000000
FS( 46 ),1247479.999999999800,1282640.000000000000,1278650.000000000000,1518600.000000000000,1407640.000000000000,1233980.000000000500,1182930.000000000000,1250000.000000000000,10401920.000000000000
FS( 47 ),1240200.000000000000,1275600.000000000000,1281200.000000000000,1514960.000000000000,1424440.000000000000,1240210.000000000500,1197560.000000000000,1250000.000000000000,10424170.000000000000
FS( 48 ),1244960.000000000000,1276880.000000000000,1283750.000000000000,1529560.000000000000,1419680.000000000000,1236650.000000000200,1205920.000000000000,1250000.000000000000,10447400.000000000000
FS( 49 ),1237680.000000000200,1286800.000000000000,1283750.000000000000,1617280.000000000000,1429200.000000000000,1246440.000000000500,1199270.000000000000,1250000.000000000000,10550420.000000000000
FS( 50 ),1244960.000000000000,1288240.000000000000,1294250.000000000000,1602680.000000000000,1526080.000000000000,1266020.000000000000,1215610.000000000000,1250000.000000000000,10687840.000000000000
FS( 51 ),1247479.999999999800,1292560.000000000000,1302050.000000000000,1608160.000000000000,1514040.000000000000,1322980.000000000500,1220550.000000000000,1250000.000000000000,10757820.000000000000
FS( 52 ),1257280.000000000000,1316560.000000000000,1300700.000000000000,1620960.000000000000,1574520.000000000000,1393290.000000000000,1220550.000000000000,1250000.000000000000,10933860.000000000000
FS( 53 ),1252519.999999999800,1318000.000000000000,1300700.000000000000,1606320.000000000000,1618200.000000000000,1403080.000000000200,1210670.000000000000,1250000.000000000000,10959490.000000000000
FS( 54 ),1252519.999999999800,1281200.000000000000,1302050.000000000000,1511320.000000000000,1622960.000000000000,1377270.000000000000,1197560.000000000000,1250000.000000000000,10794880.000000000000
FS( 55 ),1235160.000000000000,1282640.000000000000,1296800.000000000000,1547840.000000000000,1632760.000000000000,1348790.000000000000,1200980.000000000000,1250000.000000000000,10794970.000000000000
FS( 56 ),1235160.000000000000,1275600.000000000000,1296800.000000000000,1511320.000000000000,1683720.000000000000,1361250.000000000000,1207440.000000000000,1250000.000000000000,10821290.000000000000
FS( 57 ),1235160.000000000000,1276880.000000000000,1300700.000000000000,1522280.000000000000,1666640.000000000000,1364810.000000000200,1217320.000000000000,1250000.000000000000,10833790.000000000000
FS( 58 ),1232920.000000000200,1278320.000000000000,1302050.000000000000,1511320.000000000000,1637520.000000000000,1342560.000000000200,1212380.000000000000,1250000.000000000000,10767070.000000000000
FS( 59 ),1225360.000000000000,1295280.000000000000,1292900.000000000200,1482080.000000000000,1591600.000000000000,1313190.000000000500,1192810.000000000000,1250000.000000000000,10643220.000000000000
FS( 60 ),1227880.000000000000,1299600.000000000000,1295450.000000000000,1471120.000000000000,1640040.000000000000,1316750.000000000000,1194330.000000000000,1250000.000000000000,10695170.000000000000
FS( 61 ),1227880.000000000000,1333520.000000000000,1298150.000000000000,1518600.000000000000,1625480.000000000000,1313190.000000000500,1202500.000000000000,1250000.000000000000,10769320.000000000000
FS( 62 ),1279400.000000000000,1323600.000000000000,1298150.000000000000,1504000.000000000000,1630240.000000000000,1316750.000000000000,1191100.000000000000,1250000.000000000000,10793240.000000000000
FS( 63 ),1301519.999999999800,1373040.000000000000,1292900.000000000200,1524080.000000000000,1640040.000000000000,1316750.000000000000,1197560.000000000000,1250000.000000000000,10895890.000000000000
FS( 64 ),1333440.000000000000,1373040.000000000000,1289000.000000000000,1500360.000000000000,1560240.000000000000,1294500.000000000000,1199270.000000000000,1250000.000000000000,10799850.000000000000
FS( 65 ),1328680.000000000200,1354800.000000000000,1289000.000000000000,1483880.000000000000,1574520.000000000000,1290940.000000000500,1179700.000000000000,1250000.000000000000,10751520.000000000000
FS( 66 ),1350519.999999999800,1412720.000000000000,1289000.000000000000,1474760.000000000000,1555200.000000000000,1294500.000000000000,1192810.000000000000,1250000.000000000000,10819510.000000000000
FS( 67 ),1335960.000000000000,1450960.000000000000,1296800.000000000000,1525920.000000000000,1606159.999999999800,1316750.000000000000,1199270.000000000000,1250000.000000000000,10981820.000000000000
FS( 68 ),1340720.000000000000,1439600.000000000000,1290350.000000000000,1511320.000000000000,1591600.000000000000,1304290.000000000000,1204210.000000000000,1250000.000000000000,10932090.000000000000
FS( 69 ),1328680.000000000200,1438160.000000000000,1278650.000000000000,1489360.000000000000,1540640.000000000000,1300730.000000000500,1184640.000000000000,1250000.000000000000,10810860.000000000000
FS( 70 ),1328680.000000000200,1473520.000000000000,1286449.999999999800,1522280.000000000000,1552960.000000000000,1326540.000000000000,1182930.000000000000,1250000.000000000000,10923360.000000000000
FS( 71 ),1326160.000000000000,1558320.000000000000,1283750.000000000000,1553320.000000000000,1562480.000000000000,1306960.000000000500,1173050.000000000000,1250000.000000000000,11014040.000000000000
FS( 72 ),1321120.000000000000,1544240.000000000000,1281200.000000000000,1562480.000000000000,1567240.000000000000,1326540.000000000000,1182930.000000000000,1250000.000000000000,11035750.000000000000
FS( 73 ),1330920.000000000200,1565360.000000000000,1281200.000000000000,1557000.000000000000,1598879.999999999800,1355020.000000000000,1202500.000000000000,1250000.000000000000,11140880.000000000000
FS( 74 ),1345760.000000000000,1572560.000000000000,1274749.999999999800,1562480.000000000000,1581800.000000000000,1348790.000000000000,1182930.000000000000,1250000.000000000000,11119070.000000000000
FS( 75 ),1343239.999999999800,1572560.000000000000,1270850.000000000200,1547840.000000000000,1562480.000000000000,1342560.000000000200,1197560.000000000000,1250000.000000000000,11087090.000000000000
FS( 76 ),1323640.000000000200,1551280.000000000000,1272050.000000000000,1536880.000000000000,1550440.000000000000,1329210.000000000500,1199270.000000000000,1250000.000000000000,11012770.000000000000
FS( 77 ),1345760.000000000000,1600720.000000000000,1269500.000000000000,1514960.000000000000,1560240.000000000000,1326540.000000000000,1197560.000000000000,1250000.000000000000,11065280.000000000000
FS( 78 ),1328680.000000000200,1643280.000000000000,1265600.000000000000,1533240.000000000000,1545680.000000000000,1332770.000000000000,1189390.000000000000,1250000.000000000000,11088640.000000000000
FS( 79 ),1318600.000000000000,1522960.000000000000,1255100.000000000000,1478400.000000000000,1521320.000000000200,1319420.000000000200,1163170.000000000000,1250000.000000000000,10828970.000000000000
FS( 80 ),1306560.000000000000,1565360.000000000000,1257800.000000000000,1496680.000000000000,1550440.000000000000,1332770.000000000000,1166590.000000000000,1250000.000000000000,10926200.000000000000
FS( 81 ),1308800.000000000000,1586640.000000000000,1279850.000000000000,1496680.000000000000,1577040.000000000000,1332770.000000000000,1181220.000000000000,1250000.000000000000,11013000.000000000000
FS( 82 ),1272120.000000000000,1515920.000000000000,1270850.000000000200,1504000.000000000000,1543159.999999999800,1332770.000000000000,1181220.000000000000,1250000.000000000000,10870040.000000000000
FS( 83 ),1316360.000000000000,1537200.000000000000,1270850.000000000200,1564280.000000000000,1547920.000000000000,1335440.000000000500,1189390.000000000000,1250000.000000000000,11011440.000000000000
FS( 84 ),1296760.000000000000,1522960.000000000000,1277300.000000000000,1558800.000000000000,1547920.000000000000,1319420.000000000200,1179700.000000000000,1250000.000000000000,10952860.000000000000
FS( 85 ),1281920.000000000200,1515920.000000000000,1270850.000000000200,1547840.000000000000,1557720.000000000000,1345230.000000000500,1186160.000000000000,1250000.000000000000,10955640.000000000000
FS( 86 ),1291720.000000000000,1544240.000000000000,1265600.000000000000,1555160.000000000000,1572280.000000000200,1335440.000000000500,1177990.000000000000,1250000.000000000000,10992430.000000000000
FS( 87 ),1308800.000000000000,1501840.000000000000,1257800.000000000000,1544200.000000000000,1552960.000000000000,1322980.000000000500,1166590.000000000000,1250000.000000000000,10905170.000000000000
FS( 88 ),1289200.000000000000,1522960.000000000000,1253900.000000000000,1544200.000000000000,1528600.000000000000,1306960.000000000500,1133720.000000000000,1250000.000000000000,10829540.000000000000
FS( 89 ),1279400.000000000000,1558320.000000000000,1256449.999999999800,1531400.000000000000,1531119.999999999800,1300730.000000000500,1166590.000000000000,1250000.000000000000,10874010.000000000000
FS( 90 ),1286680.000000000200,1593680.000000000000,1266950.000000000000,1540560.000000000000,1572280.000000000200,1319420.000000000200,1174760.000000000000,1250000.000000000000,11004330.000000000000
FS( 91 ),1279400.000000000000,1586640.000000000000,1270850.000000000200,1609960.000000000000,1601400.000000000000,1316750.000000000000,1179700.000000000000,1250000.000000000000,11094700.000000000000
FS( 92 ),1291720.000000000000,1593680.000000000000,1273400.000000000200,1615480.000000000000,1594119.999999999800,1326540.000000000000,1191100.000000000000,1250000.000000000000,11136040.000000000000
FS( 93 ),1326160.000000000000,1600720.000000000000,1277300.000000000000,1620960.000000000000,1598879.999999999800,1348790.000000000000,1205920.000000000000,1250000.000000000000,11228730.000000000000
FS( 94 ),1321120.000000000000,1607920.000000000000,1277300.000000000000,1635560.000000000000,1594119.999999999800,1345230.000000000500,1217320.000000000000,1250000.000000000000,11248570.000000000000
FS( 95 ),1316360.000000000000,1579600.000000000000,1277300.000000000000,1611800.000000000000,1550440.000000000000,1329210.000000000500,1212380.000000000000,1250000.000000000000,11127090.000000000000
FS( 96 ),1343239.999999999800,1629040.000000000000,1289000.000000000000,1642880.000000000000,1593560.000000000200,1322980.000000000500,1225490.000000000200,1250000.000000000000,11296190.000000000000
FS( 97 ),1333440.000000000000,1721040.000000000000,1283750.000000000000,1664800.000000000000,1588520.000000000000,1329210.000000000500,1220550.000000000000,1250000.000000000000,11391310.000000000000
FS( 98 ),1350519.999999999800,1714000.000000000000,1285100.000000000000,1668440.000000000000,1603920.000000000000,1322980.000000000500,1212380.000000000000,1250000.000000000000,11407340.000000000000
FS( 99 ),1348280.000000000000,1721040.000000000000,1287650.000000000000,1659320.000000000000,1614000.000000000000,1339000.000000000000,1210670.000000000000,1250000.000000000000,11429960.000000000000
FS( 100 ),1328680.000000000200,1699760.000000000000,1287650.000000000000,1648360.000000000000,1596080.000000000000,1316750.000000000000,1227199.999999999800,1250000.000000000000,11354480.000000000000
FS( 101 ),1330920.000000000200,1706800.000000000000,1292900.000000000200,1630080.000000000000,1608960.000000000000,1348790.000000000000,1248480.000000000000,1250000.000000000000,11416930.000000000000
FS( 102 ),1326160.000000000000,1558320.000000000000,1283750.000000000000,1580760.000000000000,1558000.000000000000,1316750.000000000000,1245060.000000000000,1250000.000000000000,11118800.000000000000
FS( 103 ),1326160.000000000000,1600720.000000000000,1279850.000000000000,1620960.000000000000,1512360.000000000000,1304290.000000000000,1231949.999999999800,1250000.000000000000,11126290.000000000000
FS( 104 ),1321120.000000000000,1544240.000000000000,1286449.999999999800,1624600.000000000000,1560520.000000000000,1322980.000000000500,1210670.000000000000,1250000.000000000000,11120580.000000000000
FS( 105 ),1311320.000000000000,1565360.000000000000,1286449.999999999800,1588040.000000000000,1560520.000000000000,1355020.000000000000,1210670.000000000000,1250000.000000000000,11127380.000000000000
FS( 106 ),1330920.000000000200,1593680.000000000000,1286449.999999999800,1602680.000000000000,1578440.000000000000,1361250.000000000000,1203070.000000000000,1250000.000000000000,11206490.000000000000
FS( 107 ),1340720.000000000000,1607920.000000000000,1307750.000000000000,1602680.000000000000,1578440.000000000000,1405750.000000000000,1223780.000000000000,1250000.000000000000,11317040.000000000000
FS( 108 ),1345760.000000000000,1572560.000000000000,1310450.000000000000,1620960.000000000000,1580960.000000000000,1377270.000000000000,1208200.000000000000,1250000.000000000000,11266160.000000000000
FS( 109 ),1333440.000000000000,1522960.000000000000,1309100.000000000000,1639200.000000000000,1565560.000000000200,1379940.000000000500,1194330.000000000000,1250000.000000000000,11194530.000000000000
FS( 110 ),1399800.000000000000,1558320.000000000000,1310450.000000000000,1609960.000000000000,1586000.000000000000,1357690.000000000500,1211620.000000000000,1250000.000000000000,11283840.000000000000
FS( 111 ),1358080.000000000000,1480560.000000000000,1313150.000000000000,1544200.000000000000,1570879.999999999800,1364810.000000000200,1232330.000000000200,1250000.000000000000,11114010.000000000000
FS( 112 ),1343239.999999999800,1418320.000000000000,1314500.000000000000,1518600.000000000000,1565560.000000000200,1355020.000000000000,1246199.999999999800,1250000.000000000000,11011440.000000000000
FS( 113 ),1367880.000000000000,1418320.000000000000,1315850.000000000200,1504000.000000000000,1568080.000000000000,1348790.000000000000,1263300.000000000000,1250000.000000000000,11036220.000000000000
FS( 114 ),1338479.999999999800,1360400.000000000000,1322750.000000000000,1451000.000000000000,1524960.000000000000,1329210.000000000500,1270330.000000000200,1250000.000000000000,10847130.000000000000
FS( 115 ),1365360.000000000000,1407120.000000000000,1315850.000000000200,1482080.000000000000,1471480.000000000000,1304290.000000000000,1251330.000000000200,1250000.000000000000,10847510.000000000000
FS( 116 ),1353040.000000000000,1404240.000000000000,1322750.000000000000,1449160.000000000000,1438440.000000000000,1313190.000000000500,1240879.999999999800,1250000.000000000000,10771700.000000000000
FS( 117 ),1362840.000000000000,1380240.000000000000,1329650.000000000200,1438200.000000000000,1489400.000000000000,1355020.000000000000,1240879.999999999800,1250000.000000000000,10846230.000000000000
FS( 118 ),1365360.000000000000,1402800.000000000000,1350050.000000000000,1504000.000000000000,1496960.000000000000,1369260.000000000000,1278879.999999999800,1256187.500000000000,11023497.500000000000
