代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12661010.000000000000
真實報酬,2661010.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,24458.710997233760
風險,166548.993613973550
起點值,0.146855951912
找到最佳解世代,1080
找到最佳解實驗#,2
找到最佳解次數,15

投資組合檔數,5
2301(10)[1],2330(17)[2],2357(21)[29],4904(45)[11],9904(48)[4],
FS( 44 ),2382720.000000000000,2214550.000000000000,1902370.000000000000,2540930.000000000000,2239190.000000000000,11279760.000000000000
FS( 45 ),2375440.000000000000,2223300.000000000000,1897950.000000000000,2540930.000000000000,2220150.000000000000,11257770.000000000000
FS( 46 ),2368160.000000000000,2197050.000000000000,1858040.000000000000,2489630.000000000500,2224910.000000000000,11137790.000000000000
FS( 47 ),2436800.000000000000,2226100.000000000000,1875850.000000000200,2527820.000000000500,2248710.000000000000,11315280.000000000000
FS( 48 ),2444080.000000000000,2223300.000000000000,1884689.999999999800,2553470.000000000000,2258230.000000000000,11363770.000000000000
FS( 49 ),2414960.000000000000,2159600.000000000000,1920180.000000000000,2553470.000000000000,2262990.000000000000,11311200.000000000000
FS( 50 ),2371280.000000000000,2185500.000000000000,1955670.000000000000,2523830.000000000000,2277270.000000000000,11313550.000000000000
FS( 51 ),2346320.000000000000,2191450.000000000500,1955670.000000000000,2532380.000000000500,2262990.000000000000,11288810.000000000000
FS( 52 ),2360880.000000000000,2171150.000000000000,1951250.000000000000,2523830.000000000000,2262990.000000000000,11270100.000000000000
FS( 53 ),2269360.000000000000,2113050.000000000000,1915760.000000000000,2515280.000000000500,2211819.999999999100,11025270.000000000000
FS( 54 ),2324480.000000000000,2119000.000000000000,1946830.000000000000,2493620.000000000000,2243950.000000000000,11127880.000000000000
FS( 55 ),2353600.000000000000,2113050.000000000000,1911340.000000000000,2353399.999999999500,2188020.000000000000,10919410.000000000000
FS( 56 ),2356720.000000000000,2121800.000000000000,1889109.999999999800,2332310.000000000000,2164220.000000000000,10864160.000000000000
FS( 57 ),2470080.000000000000,2214550.000000000000,2000000.000000000000,2400140.000000000000,2267750.000000000000,11352520.000000000000
FS( 58 ),2487760.000000000000,2185500.000000000000,2000000.000000000000,2463979.999999999500,2272510.000000000000,11409750.000000000000
FS( 59 ),2546000.000000000000,2197050.000000000000,2004549.999999999800,2446880.000000000500,2299880.000000000000,11494360.000000000000
FS( 60 ),2473200.000000000000,2185500.000000000000,2000000.000000000000,2425790.000000000000,2304640.000000000000,11389130.000000000000
FS( 61 ),2484640.000000000000,2200200.000000000500,2004549.999999999800,2434340.000000000500,2323680.000000000000,11447410.000000000000
FS( 62 ),2484640.000000000000,2205800.000000000000,2004549.999999999800,2446880.000000000500,2337960.000000000000,11479830.000000000000
FS( 63 ),2484640.000000000000,2208600.000000000000,2004549.999999999800,2455430.000000000000,2347480.000000000000,11500700.000000000000
FS( 64 ),2499200.000000000000,2208600.000000000000,2004549.999999999800,2442890.000000000000,2337960.000000000000,11493200.000000000000
FS( 65 ),2484640.000000000000,2185500.000000000000,2000000.000000000000,2438330.000000000000,2295120.000000000000,11403590.000000000000
FS( 66 ),2528320.000000000000,2205800.000000000000,2013389.999999999800,2438330.000000000000,2352240.000000000000,11538080.000000000000
FS( 67 ),2567840.000000000000,2208600.000000000000,2035620.000000000000,2446880.000000000500,2366520.000000000000,11625460.000000000000
FS( 68 ),2637519.999999999500,2214550.000000000000,2159770.000000000000,2442890.000000000000,2379609.999999999100,11834340.000000000000
FS( 69 ),2644800.000000000000,2203000.000000000000,2133250.000000000000,2421229.999999999500,2393890.000000000000,11796170.000000000000
FS( 70 ),2666640.000000000000,2203000.000000000000,2155350.000000000000,2421229.999999999500,2393890.000000000000,11840110.000000000000
FS( 71 ),2739440.000000000000,2228900.000000000000,2128830.000000000000,2412680.000000000000,2436730.000000000000,11946580.000000000000
FS( 72 ),2739440.000000000000,2228900.000000000000,2128830.000000000000,2340860.000000000500,2431970.000000000000,11870000.000000000000
FS( 73 ),2742560.000000000000,2243600.000000000000,2128830.000000000000,2319200.000000000000,2422450.000000000000,11856640.000000000000
FS( 74 ),2742560.000000000000,2257950.000000000500,2128830.000000000000,2348840.000000000500,2427210.000000000000,11905390.000000000000
FS( 75 ),2662480.000000000000,2194250.000000000000,2066689.999999999800,2412680.000000000000,2408170.000000000000,11744270.000000000000
FS( 76 ),2655200.000000000000,2203000.000000000000,2079950.000000000000,2357390.000000000000,2398650.000000000000,11694190.000000000000
FS( 77 ),2666640.000000000000,2234850.000000000000,2133250.000000000000,2374490.000000000000,2446250.000000000000,11855480.000000000000
FS( 78 ),2673920.000000000500,2292950.000000000500,2106600.000000000000,2434340.000000000500,2478380.000000000000,11986190.000000002000
FS( 79 ),2746720.000000000000,2287000.000000000000,2168740.000000000000,2446880.000000000500,2441490.000000000000,12090830.000000000000
FS( 80 ),2703039.999999999500,2243600.000000000000,2182000.000000000000,2429780.000000000500,2412930.000000000000,11971350.000000000000
FS( 81 ),2783120.000000000000,2237650.000000000000,2293020.000000000000,2425790.000000000000,2446250.000000000000,12185830.000000000000
FS( 82 ),2746720.000000000000,2220500.000000000000,2266370.000000000000,2446880.000000000500,2441490.000000000000,12121960.000000000000
FS( 83 ),2681200.000000000000,2228900.000000000000,2248560.000000000000,2434340.000000000500,2417690.000000000000,12010690.000000000000
FS( 84 ),2622960.000000000000,2255150.000000000000,2230880.000000000000,2498180.000000000000,2417690.000000000000,12024860.000000000000
FS( 85 ),2710320.000000000000,2255150.000000000000,2252980.000000000000,2455430.000000000000,2398650.000000000000,12072530.000000000000
FS( 86 ),2706160.000000000000,2257950.000000000500,2310700.000000000000,2463979.999999999500,2412930.000000000000,12151720.000000000000
FS( 87 ),2710320.000000000000,2272650.000000000000,2297440.000000000000,2459990.000000000000,2393890.000000000000,12134290.000000000000
FS( 88 ),2681200.000000000000,2240800.000000000000,2270790.000000000000,2438330.000000000000,2376040.000000000000,12007160.000000000000
FS( 89 ),2695760.000000000000,2232050.000000000000,2293020.000000000000,2417240.000000000000,2393890.000000000000,12031960.000000000000
FS( 90 ),2655200.000000000000,2252350.000000000500,2297440.000000000000,2396149.999999999500,2393890.000000000000,11995030.000000000000
FS( 91 ),2677039.999999999500,2287000.000000000000,2293020.000000000000,2493620.000000000000,2393890.000000000000,12144570.000000000000
FS( 92 ),2710320.000000000000,2287000.000000000000,2213070.000000000000,2566010.000000000000,2398650.000000000000,12175050.000000000000
FS( 93 ),2695760.000000000000,2330399.999999999500,2213070.000000000000,2481080.000000000000,2446250.000000000000,12166560.000000000000
FS( 94 ),2688480.000000000000,2330399.999999999500,2284049.999999999500,2468540.000000000000,2422450.000000000000,12193920.000000000000
FS( 95 ),2673920.000000000500,2330399.999999999500,2297440.000000000000,2463979.999999999500,2403410.000000000000,12169150.000000000000
FS( 96 ),2783120.000000000000,2321649.999999999500,2417170.000000000000,2463979.999999999500,2389130.000000000000,12375050.000000000000
FS( 97 ),2761280.000000000000,2275450.000000000500,2399490.000000000000,2489630.000000000500,2408170.000000000000,12334020.000000000000
FS( 98 ),2808080.000000000000,2304500.000000000000,2381680.000000000500,2660060.000000000000,2412930.000000000000,12567250.000000000000
FS( 99 ),2924560.000000000000,2362250.000000000000,2541450.000000000000,2646950.000000000000,2455770.000000000000,12930980.000000000000
FS( 100 ),2885039.999999999500,2333549.999999999500,2634660.000000000500,2574560.000000000000,2436730.000000000000,12864540.000000000000
FS( 101 ),2855920.000000000500,2330399.999999999500,2634660.000000000500,2596220.000000000000,2460530.000000000000,12877730.000000000000
FS( 102 ),2812240.000000000000,2310100.000000000000,2585910.000000000500,2544919.999999999500,2441490.000000000000,12694660.000000000000
FS( 103 ),2764400.000000000500,2298549.999999999500,2585910.000000000500,2532380.000000000500,2431970.000000000000,12613210.000000000000
FS( 104 ),2786240.000000000000,2316049.999999999500,2572520.000000000000,2510720.000000000000,2436730.000000000000,12622260.000000000000
FS( 105 ),2826800.000000000000,2304500.000000000000,2559260.000000000000,2515280.000000000500,2408170.000000000000,12614010.000000000000
FS( 106 ),2855920.000000000500,2321649.999999999500,2541450.000000000000,2566010.000000000000,2427210.000000000000,12712240.000000000000
FS( 107 ),2804960.000000000000,2330399.999999999500,2550420.000000000000,2553470.000000000000,2412930.000000000000,12652180.000000000000
FS( 108 ),2695760.000000000000,2330399.999999999500,2483860.000000000000,2519270.000000000000,2417690.000000000000,12446980.000000000000
FS( 109 ),2746720.000000000000,2368200.000000000000,2550420.000000000000,2510720.000000000000,2464100.000000000000,12640160.000000000000
FS( 110 ),2778960.000000000000,2423150.000000000000,2594750.000000000000,2553470.000000000000,2492660.000000000000,12842990.000000000000
FS( 111 ),2764400.000000000500,2423150.000000000000,2621400.000000000000,2532380.000000000500,2492660.000000000000,12833990.000000000000
FS( 112 ),2720720.000000000000,2362250.000000000000,2559260.000000000000,2502169.999999999500,2468859.999999999100,12613260.000000000000
FS( 113 ),2764400.000000000500,2437850.000000000000,2581490.000000000000,2493620.000000000000,2446250.000000000000,12723610.000000000000
FS( 114 ),2749840.000000000000,2423150.000000000000,2594750.000000000000,2459990.000000000000,2436730.000000000000,12664460.000000000000
FS( 115 ),2732160.000000000000,2472500.000000000000,2576940.000000000000,2540930.000000000000,2436730.000000000000,12759260.000000000000
FS( 116 ),2742560.000000000000,2481250.000000000000,2581490.000000000000,2600209.999999999500,2473620.000000000000,12879130.000000000000
FS( 117 ),2761280.000000000000,2486850.000000000000,2616980.000000000000,2532380.000000000500,2535500.000000000000,12932990.000000000000
FS( 118 ),2669760.000000000000,2434700.000000000000,2576940.000000000000,2557459.999999999500,2455770.000000000000,12694630.000000000000
FS( 119 ),2691600.000000000000,2498750.000000000000,2585910.000000000500,2532380.000000000500,2455770.000000000000,12764410.000000000000
FS( 120 ),2695760.000000000000,2490000.000000000000,2581490.000000000000,2553470.000000000000,2478380.000000000000,12799100.000000000000
FS( 121 ),2596960.000000000000,2449400.000000000000,2559260.000000000000,2510720.000000000000,2422450.000000000000,12538790.000000000000
FS( 122 ),2615680.000000000000,2472500.000000000000,2563680.000000000500,2596220.000000000000,2412930.000000000000,12661010.000000000000
