代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,10759299.998350000000
真實報酬,759299.998350000010

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,7834.708343454752
風險,128388.615254001660
起點值,0.061023388468
找到最佳解世代,1807
找到最佳解實驗#,4
找到最佳解次數,17

投資組合檔數,3
1216(2)[1],2412(24)[3],9999(49)[7],
FS( 47 ),3577083.000000000000,3300273.000000000900,3333333.000000000000,10210690.000000000000
FS( 48 ),3577083.000000000000,3290393.000000000500,3333333.000000000000,10200810.000000000000
FS( 49 ),3563583.000000000000,3307113.000000000500,3333333.000000000000,10204030.000000000000
FS( 50 ),3537333.000000000000,3307113.000000000500,3333333.000000000000,10177780.000000000000
FS( 51 ),3589833.000000000000,3307113.000000000500,3333333.000000000000,10230280.000000000000
FS( 52 ),3616083.000000000000,3361073.000000000500,3333333.000000000000,10310490.000000000000
FS( 53 ),3629583.000000000000,3367913.000000000500,3333333.000000000000,10330830.000000000000
FS( 54 ),3596583.000000000000,3364493.000000000500,3333333.000000000000,10294410.000000000000
FS( 55 ),3774333.000000000000,3367913.000000000500,3333333.000000000000,10475580.000000000000
FS( 56 ),3662583.000000000000,3374753.000000000500,3333333.000000000000,10370670.000000000000
FS( 57 ),3622833.000000000000,3378173.000000000500,3333333.000000000000,10334340.000000000000
FS( 58 ),3688833.000000000000,3381593.000000000900,3333333.000000000000,10403760.000000000000
FS( 59 ),3610083.000000000000,3399073.000000000500,3333333.000000000000,10342490.000000000000
FS( 60 ),3682083.000000000000,3381593.000000000900,3333333.000000000000,10397010.000000000000
FS( 61 ),3649083.000000000000,3399073.000000000500,3333333.000000000000,10381490.000000000000
FS( 62 ),3675333.000000000000,3416553.000000000900,3333333.000000000000,10425220.000000000000
FS( 63 ),3682083.000000000000,3468233.000000000900,3333333.000000000000,10483650.000000000000
FS( 64 ),3675333.000000000000,3461393.000000000500,3333333.000000000000,10470060.000000000000
FS( 65 ),3715083.000000000000,3499773.000000000900,3333333.000000000000,10548190.000000000000
FS( 66 ),3774333.000000000000,3513453.000000000500,3333333.000000000000,10621120.000000000000
FS( 67 ),3748833.000000000000,3489133.000000000500,3333333.000000000000,10571300.000000000000
FS( 68 ),3727833.000000000000,3468233.000000000900,3333333.000000000000,10529400.000000000000
FS( 69 ),3917583.000000000000,3475453.000000000500,3333333.000000000000,10726370.000000000000
FS( 70 ),3811833.000000000000,3492553.000000000900,3333333.000000000000,10637720.000000000000
FS( 71 ),3910083.000000000000,3503193.000000000500,3333333.000000000000,10746610.000000000000
FS( 72 ),3938583.000000000000,3482293.000000000000,3333333.000000000000,10754210.000000000000
FS( 73 ),4015833.000000000000,3451133.000000000500,3333333.000000000000,10800300.000000000000
FS( 74 ),4029333.000000000000,3447713.000000000500,3333333.000000000000,10810380.000000000000
FS( 75 ),4177083.000000000000,3482293.000000000000,3333333.000000000000,10992710.000000000000
FS( 76 ),4120833.000000000000,3482293.000000000000,3333333.000000000000,10936460.000000000000
FS( 77 ),4134333.000000000000,3464813.000000000500,3333333.000000000000,10932480.000000000000
FS( 78 ),4015833.000000000000,3451133.000000000500,3333333.000000000000,10800300.000000000000
FS( 79 ),3896583.000000000000,3367913.000000000500,3333333.000000000000,10597830.000000000000
FS( 80 ),3903333.000000000000,3374753.000000000500,3333333.000000000000,10611420.000000000000
FS( 81 ),3980583.000000000000,3367913.000000000500,3333333.000000000000,10681830.000000000000
FS( 82 ),3980583.000000000000,3402493.000000000500,3333333.000000000000,10716410.000000000000
FS( 83 ),3973083.000000000000,3402493.000000000500,3333333.000000000000,10708910.000000000000
FS( 84 ),4092332.999999999500,3495973.000000000000,3333333.000000000000,10921640.000000000000
FS( 85 ),3924333.000000000000,3447713.000000000500,3333333.000000000000,10705380.000000000000
FS( 86 ),3987333.000000000000,3433653.000000000500,3333333.000000000000,10754320.000000000000
FS( 87 ),4057833.000000000500,3444293.000000000000,3333333.000000000000,10835460.000000000000
FS( 88 ),3959583.000000000000,3451133.000000000500,3333333.000000000000,10744050.000000000000
FS( 89 ),3847083.000000000000,3451133.000000000500,3333333.000000000000,10631550.000000000000
FS( 90 ),3847083.000000000000,3416553.000000000900,3333333.000000000000,10596970.000000000000
FS( 91 ),3973083.000000000000,3451133.000000000500,3333333.000000000000,10757550.000000000000
FS( 92 ),4036833.000000000000,3451133.000000000500,3333333.000000000000,10821300.000000000000
FS( 93 ),4057833.000000000500,3468233.000000000900,3333333.000000000000,10859400.000000002000
FS( 94 ),3994083.000000000000,3468233.000000000900,3333333.000000000000,10795650.000000000000
FS( 95 ),3980583.000000000000,3482293.000000000000,3333333.000000000000,10796210.000000000000
FS( 96 ),3987333.000000000000,3482293.000000000000,3333333.000000000000,10802960.000000000000
FS( 97 ),4064583.000000000000,3485713.000000000500,3333333.000000000000,10883630.000000000000
FS( 98 ),4008333.000000000000,3485713.000000000500,3333333.000000000000,10827380.000000000000
FS( 99 ),3959583.000000000000,3451133.000000000500,3333333.000000000000,10744050.000000000000
FS( 100 ),4029333.000000000000,3478873.000000000500,3333333.000000000000,10841540.000000000000
FS( 101 ),3882333.000000000000,3457973.000000000000,3333333.000000000000,10673640.000000000000
FS( 102 ),3882333.000000000000,3472033.000000000500,3333333.000000000000,10687700.000000000000
FS( 103 ),3903333.000000000000,3468233.000000000900,3333333.000000000000,10704900.000000000000
FS( 104 ),4022583.000000000000,3495973.000000000000,3333333.000000000000,10851890.000000000000
FS( 105 ),4057833.000000000500,3492553.000000000900,3333333.000000000000,10883720.000000002000
FS( 106 ),4057833.000000000500,3503193.000000000500,3333333.000000000000,10894360.000000000000
FS( 107 ),4092332.999999999500,3489133.000000000500,3333333.000000000000,10914800.000000000000
FS( 108 ),4120833.000000000000,3489133.000000000500,3333333.000000000000,10943300.000000000000
FS( 109 ),4134333.000000000000,3485713.000000000500,3333333.000000000000,10953380.000000000000
FS( 110 ),4085583.000000000000,3485713.000000000500,3333333.000000000000,10904630.000000000000
FS( 111 ),4071333.000000000000,3503193.000000000500,3333333.000000000000,10907860.000000000000
FS( 112 ),4057833.000000000500,3499773.000000000900,3333333.000000000000,10890940.000000002000
FS( 113 ),4001583.000000000500,3499773.000000000900,3333333.000000000000,10834690.000000002000
FS( 114 ),4015833.000000000000,3513453.000000000500,3333333.000000000000,10862620.000000000000
FS( 115 ),4015833.000000000000,3492553.000000000900,3333333.000000000000,10841720.000000000000
FS( 116 ),4008333.000000000000,3530933.000000000500,3333333.000000000000,10872600.000000000000
FS( 117 ),4029333.000000000000,3537773.000000000900,3333333.000000000000,10900440.000000000000
FS( 118 ),4001583.000000000500,3530933.000000000500,3333333.000000000000,10865850.000000000000
FS( 119 ),4015833.000000000000,3534353.000000000500,3333333.000000000000,10883520.000000000000
FS( 120 ),4015833.000000000000,3537773.000000000900,3333333.000000000000,10886940.000000000000
FS( 121 ),3980583.000000000000,3554873.000000000500,3333333.000000000000,10868790.000000000000
FS( 122 ),3924333.000000000000,3554873.000000000500,3333333.000000000000,10812540.000000000000
FS( 123 ),3910083.000000000000,3554873.000000000500,3333333.000000000000,10798290.000000000000
FS( 124 ),3896583.000000000000,3554873.000000000500,3333333.000000000000,10784790.000000000000
FS( 125 ),3882333.000000000000,3527133.000000000500,3349832.998350000000,10759299.998350000000
