代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,10764705.000000000000
真實報酬,764705.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,6904.936667229413
風險,207808.777818129750
起點值,0.033227358054
找到最佳解世代,1463
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1216(2)[9],2454(26)[2],4904(45)[1],9999(49)[4],
FS( 24 ),2465970.000000000000,2833240.000000000000,2447500.000000000000,2500000.000000000000,10246710.000000000000
FS( 25 ),2431940.000000000000,2866480.000000000000,2421600.000000000000,2500000.000000000000,10220020.000000000000
FS( 26 ),2347280.000000000500,2785600.000000000000,2400600.000000000500,2500000.000000000000,10033480.000000000000
FS( 27 ),2324870.000000000000,2680840.000000000000,2369100.000000000000,2500000.000000000000,9874810.000000000000
FS( 28 ),2336490.000000000000,2761840.000000000000,2500000.000000000000,2500000.000000000000,10098330.000000000000
FS( 29 ),2367200.000000000000,2771319.999999999500,2479000.000000000000,2500000.000000000000,10117520.000000000000
FS( 30 ),2397910.000000000000,2761840.000000000000,2489500.000000000000,2500000.000000000000,10149250.000000000000
FS( 31 ),2322380.000000000000,2771319.999999999500,2395000.000000000000,2500000.000000000000,9988700.000000000000
FS( 32 ),2280050.000000000000,2733280.000000000000,2432100.000000000000,2500000.000000000000,9945430.000000000000
FS( 33 ),2270919.999999999500,2895160.000000000500,2491600.000000000000,2500000.000000000000,10157680.000000000000
FS( 34 ),2308270.000000000000,3033160.000000000500,2491600.000000000000,2500000.000000000000,10333030.000000000000
FS( 35 ),2333169.999999999500,3018880.000000000000,2418800.000000000000,2500000.000000000000,10270850.000000000000
FS( 36 ),2338980.000000000000,3180760.000000000000,2413200.000000000000,2500000.000000000000,10432940.000000000000
FS( 37 ),2338980.000000000000,3299800.000000000000,2413200.000000000000,2500000.000000000000,10551980.000000000000
FS( 38 ),2276730.000000000000,3385480.000000000000,2384500.000000000000,2500000.000000000000,10546710.000000000000
FS( 39 ),2143930.000000000000,3157000.000000000000,2364199.999999999500,2500000.000000000000,10165130.000000000000
FS( 40 ),2143930.000000000000,2985520.000000000500,2468500.000000000000,2500000.000000000000,10097950.000000000000
FS( 41 ),2280050.000000000000,3185560.000000000500,2468500.000000000000,2500000.000000000000,10434110.000000000000
FS( 42 ),2242700.000000000000,3242680.000000000000,2471300.000000000000,2500000.000000000000,10456680.000000000000
FS( 43 ),2268430.000000000000,3199840.000000000000,2429300.000000000000,2500000.000000000000,10397570.000000000000
FS( 44 ),2280050.000000000000,3285520.000000000500,2395000.000000000000,2500000.000000000000,10460570.000000000000
FS( 45 ),2161359.999999999500,3166480.000000000000,2447500.000000000000,2500000.000000000000,10275340.000000000000
FS( 46 ),2101600.000000000000,3185560.000000000500,2502100.000000000000,2500000.000000000000,10289260.000000000000
FS( 47 ),2107410.000000000000,3199840.000000000000,2479000.000000000000,2500000.000000000000,10286250.000000000000
FS( 48 ),2186260.000000000000,3214120.000000000500,2437000.000000000000,2500000.000000000000,10337380.000000000000
FS( 49 ),2228590.000000000500,3028360.000000000000,2452400.000000000000,2500000.000000000000,10209350.000000000000
FS( 50 ),2254320.000000000000,3118840.000000000000,2437000.000000000000,2500000.000000000000,10310160.000000000000
FS( 51 ),2254320.000000000000,3204520.000000000500,2421600.000000000000,2500000.000000000000,10380440.000000000000
FS( 52 ),2270919.999999999500,3271240.000000000000,2397800.000000000000,2500000.000000000000,10439960.000000000000
FS( 53 ),2200370.000000000000,3275920.000000000000,2423700.000000000000,2500000.000000000000,10399990.000000000000
FS( 54 ),2282540.000000000000,3271240.000000000000,2437000.000000000000,2500000.000000000000,10490780.000000000000
FS( 55 ),2280050.000000000000,3299800.000000000000,2460800.000000000000,2500000.000000000000,10540650.000000000000
FS( 56 ),2290840.000000000500,3195040.000000000000,2500000.000000000000,2500000.000000000000,10485880.000000000000
FS( 57 ),2248510.000000000000,3180760.000000000000,2471300.000000000000,2500000.000000000000,10400570.000000000000
FS( 58 ),2254320.000000000000,3233080.000000000000,2531500.000000000000,2500000.000000000000,10518900.000000000000
FS( 59 ),2319060.000000000000,3347439.999999999500,2546900.000000000000,2500000.000000000000,10713400.000000000000
FS( 60 ),2336490.000000000000,3299800.000000000000,2551800.000000000000,2500000.000000000000,10688090.000000000000
FS( 61 ),2367200.000000000000,3290199.999999999500,2575600.000000000500,2500000.000000000000,10733000.000000000000
FS( 62 ),2389609.999999999500,3185560.000000000500,2575600.000000000500,2500000.000000000000,10650770.000000000000
FS( 63 ),2409530.000000000500,3157000.000000000000,2560200.000000000000,2500000.000000000000,10626730.000000000000
FS( 64 ),2387120.000000000000,3099880.000000000000,2601500.000000000000,2500000.000000000000,10588500.000000000000
FS( 65 ),2364710.000000000000,3114160.000000000500,2672199.999999999500,2500000.000000000000,10651070.000000000000
FS( 66 ),2341470.000000000000,3175960.000000000000,2735200.000000000000,2500000.000000000000,10752630.000000000000
FS( 67 ),2338980.000000000000,3033160.000000000500,2829000.000000000000,2500000.000000000000,10701140.000000000000
FS( 68 ),2375500.000000000000,3128440.000000000000,2824100.000000000000,2500000.000000000000,10828040.000000000000
FS( 69 ),2364710.000000000000,3095080.000000000000,2896900.000000000000,2500000.000000000000,10856690.000000000000
FS( 70 ),2341470.000000000000,3090280.000000000000,2985800.000000000000,2500000.000000000000,10917550.000000000000
FS( 71 ),2344790.000000000000,3099880.000000000000,2902500.000000000000,2500000.000000000000,10847170.000000000000
FS( 72 ),2270919.999999999500,3018880.000000000000,2881500.000000000000,2500000.000000000000,10671300.000000000000
FS( 73 ),2282540.000000000000,3047440.000000000000,2813600.000000000500,2500000.000000000000,10643580.000000000000
FS( 74 ),2302460.000000000000,3128440.000000000000,2855600.000000000500,2500000.000000000000,10786500.000000000000
FS( 75 ),2296650.000000000000,3071199.999999999500,2907400.000000000000,2500000.000000000000,10775250.000000000000
FS( 76 ),2234400.000000000000,2985520.000000000500,2964799.999999999500,2500000.000000000000,10684720.000000000000
FS( 77 ),2231910.000000000000,3009400.000000000000,3085200.000000000000,2500000.000000000000,10826510.000000000000
FS( 78 ),2220290.000000000000,3004600.000000000000,2991400.000000000000,2500000.000000000000,10716290.000000000000
FS( 79 ),2200370.000000000000,2938000.000000000000,2892000.000000000000,2500000.000000000000,10530370.000000000000
FS( 80 ),2231910.000000000000,2823640.000000000500,2944500.000000000000,2500000.000000000000,10500050.000000000000
FS( 81 ),2192070.000000000000,2776120.000000000000,2944500.000000000000,2500000.000000000000,10412690.000000000000
FS( 82 ),2220290.000000000000,2676160.000000000500,3038300.000000000000,2500000.000000000000,10434750.000000000000
FS( 83 ),2256810.000000000000,2676160.000000000500,3027800.000000000000,2500000.000000000000,10460770.000000000000
FS( 84 ),2338980.000000000000,2747560.000000000000,3101300.000000000000,2500000.000000000000,10687840.000000000000
FS( 85 ),2338980.000000000000,2761840.000000000000,3059300.000000000000,2500000.000000000000,10660120.000000000000
FS( 86 ),2353090.000000000500,2733280.000000000000,2996300.000000000000,2500000.000000000000,10582670.000000000000
FS( 87 ),2449370.000000000000,2809360.000000000000,3059300.000000000000,2500000.000000000000,10818030.000000000000
FS( 88 ),2415340.000000000500,2823640.000000000500,3111800.000000000000,2500000.000000000000,10850780.000000000000
FS( 89 ),2403720.000000000000,2742760.000000000000,3111800.000000000000,2500000.000000000000,10758280.000000000000
FS( 90 ),2415340.000000000500,2566600.000000000000,3048800.000000000000,2500000.000000000000,10530740.000000000000
FS( 91 ),2534030.000000000500,2580880.000000000000,3095700.000000000000,2500000.000000000000,10710610.000000000000
FS( 92 ),2539840.000000000500,2518960.000000000000,3127199.999999999500,2500000.000000000000,10686000.000000000000
FS( 93 ),2485890.000000000000,2547520.000000000500,3127199.999999999500,2500000.000000000000,10660610.000000000000
FS( 94 ),2522410.000000000000,2557120.000000000000,3090800.000000000000,2500000.000000000000,10670330.000000000000
FS( 95 ),2468460.000000000000,2633199.999999999500,3101300.000000000000,2500000.000000000000,10702960.000000000000
FS( 96 ),2412020.000000000000,2618920.000000000000,3090800.000000000000,2500000.000000000000,10621740.000000000000
FS( 97 ),2401230.000000000000,2514280.000000000000,3080300.000000000000,2500000.000000000000,10495810.000000000000
FS( 98 ),2375500.000000000000,2500000.000000000000,3053700.000000000000,2500000.000000000000,10429200.000000000000
FS( 99 ),2412020.000000000000,2390440.000000000000,2881500.000000000000,2500000.000000000000,10183960.000000000000
FS( 100 ),2463480.000000000000,2461840.000000000000,2855600.000000000500,2500000.000000000000,10280920.000000000000
FS( 101 ),2482570.000000000000,2628520.000000000500,2938900.000000000000,2500000.000000000000,10549990.000000000000
FS( 102 ),2482570.000000000000,2623720.000000000000,3017299.999999999500,2500000.000000000000,10623590.000000000000
FS( 103 ),2516600.000000000000,2752240.000000000000,2996300.000000000000,2500000.000000000000,10765140.000000000000
FS( 104 ),2514109.999999999500,2747560.000000000000,2970400.000000000000,2500000.000000000000,10732070.000000000000
FS( 105 ),2511620.000000000000,2728480.000000000000,2980900.000000000000,2500000.000000000000,10721000.000000000000
FS( 106 ),2511620.000000000000,2695120.000000000000,2996300.000000000000,2500000.000000000000,10703040.000000000000
FS( 107 ),2502490.000000000000,2714199.999999999500,3006800.000000000000,2500000.000000000000,10723490.000000000000
FS( 108 ),2525730.000000000000,2714199.999999999500,2991400.000000000000,2500000.000000000000,10731330.000000000000
FS( 109 ),2471780.000000000500,2671360.000000000000,2985800.000000000000,2500000.000000000000,10628940.000000000000
FS( 110 ),2491700.000000000000,2737960.000000000000,2985800.000000000000,2500000.000000000000,10715460.000000000000
FS( 111 ),2500000.000000000000,2742760.000000000000,2996300.000000000000,2500000.000000000000,10739060.000000000000
FS( 112 ),2508300.000000000000,2757040.000000000000,2991400.000000000000,2500000.000000000000,10756740.000000000000
FS( 113 ),2534030.000000000500,2723679.999999999500,2964799.999999999500,2500000.000000000000,10722510.000000000000
FS( 114 ),2539840.000000000500,2614240.000000000000,2964799.999999999500,2500000.000000000000,10618880.000000000000
FS( 115 ),2596280.000000000500,2642800.000000000000,2954300.000000000000,2500000.000000000000,10693380.000000000000
FS( 116 ),2604580.000000000000,2685640.000000000500,2866100.000000000500,2500000.000000000000,10656320.000000000000
FS( 117 ),2607070.000000000000,2661880.000000000000,2839500.000000000000,2500000.000000000000,10608450.000000000000
FS( 118 ),2607070.000000000000,2661880.000000000000,2875900.000000000000,2500000.000000000000,10644850.000000000000
FS( 119 ),2592960.000000000000,2547520.000000000500,2954300.000000000000,2500000.000000000000,10594780.000000000000
FS( 120 ),2584660.000000000000,2576080.000000000000,2886400.000000000000,2500000.000000000000,10547140.000000000000
FS( 121 ),2601260.000000000000,2576080.000000000000,2907400.000000000000,2500000.000000000000,10584740.000000000000
FS( 122 ),2542330.000000000000,2733280.000000000000,2980900.000000000000,2500000.000000000000,10756510.000000000000
FS( 123 ),2494190.000000000000,2761840.000000000000,2996300.000000000000,2512375.000000000000,10764705.000000000000
