代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13341330.000000000000
真實報酬,3341330.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,27968.733061425406
風險,149986.192184314040
起點值,0.186475385861
找到最佳解世代,1792
找到最佳解實驗#,2
找到最佳解次數,9

投資組合檔數,6
1326(5)[43],2301(13)[5],2308(15)[15],2881(33)[2],2912(41)[4],3673(47)[3],
FS( 68 ),1925056.000000000200,1947466.000000000200,1738485.999999999800,2185246.000000000000,1904045.999999999800,2166426.000000000000,11866730.000000000000
FS( 69 ),1925056.000000000200,1924666.000000000000,1786366.000000000200,2195966.000000000500,1898456.000000000200,2177626.000000000000,11908140.000000000000
FS( 70 ),1882135.999999999800,1924666.000000000000,1818286.000000000000,2204676.000000000000,1921075.999999999800,2270866.000000000000,12021710.000000000000
FS( 71 ),1879816.000000000000,1924666.000000000000,1818286.000000000000,2190606.000000000000,1921075.999999999800,2319346.000000000000,12053800.000000000000
FS( 72 ),1896346.000000000000,1990066.000000000000,1858186.000000000000,2207356.000000000000,1898456.000000000200,2349186.000000000000,12199600.000000000000
FS( 73 ),1886776.000000000000,2008066.000000000200,1882316.000000000000,2152416.000000000000,1887146.000000000000,2334266.000000000000,12150990.000000000000
FS( 74 ),1891705.999999999800,2010466.000000000000,1866166.000000000000,2169166.000000000000,1887146.000000000000,2274586.000000000000,12099240.000000000000
FS( 75 ),1891705.999999999800,1974466.000000000000,1882316.000000000000,2204676.000000000000,1881426.000000000200,2352906.000000000000,12187500.000000000000
FS( 76 ),1889385.999999999800,1969666.000000000000,1842226.000000000200,2185246.000000000000,1904045.999999999800,2356666.000000000000,12147240.000000000000
FS( 77 ),1882135.999999999800,1967266.000000000200,1842226.000000000200,2165816.000000000000,1892735.999999999800,2311906.000000000000,12062090.000000000000
FS( 78 ),1843856.000000000000,2071066.000000000000,1826266.000000000000,2207356.000000000000,1915356.000000000000,2349186.000000000000,12213090.000000000000
FS( 79 ),1855746.000000000000,2062066.000000000000,1842226.000000000200,2228796.000000000000,1921075.999999999800,2352906.000000000000,12262820.000000000000
FS( 80 ),1788756.000000000000,2071066.000000000000,1850206.000000000200,2187926.000000000000,1926666.000000000000,2360386.000000000000,12185010.000000000000
FS( 81 ),1800645.999999999800,2093266.000000000200,1850206.000000000200,2226116.000000000000,1915356.000000000000,2505826.000000000000,12391420.000000000000
FS( 82 ),1824716.000000000000,2149666.000000000000,1882316.000000000000,2228796.000000000000,1909766.000000000000,2505826.000000000000,12501090.000000000000
FS( 83 ),1829356.000000000000,2117866.000000000000,1850206.000000000200,2261625.999999999500,1904045.999999999800,2475986.000000000000,12439090.000000000000
FS( 84 ),1843856.000000000000,2126865.999999999500,1850206.000000000200,2370836.000000000000,1937976.000000000000,2546866.000000000000,12676610.000000000000
FS( 85 ),1848496.000000000000,2095666.000000000200,1850206.000000000200,2425106.000000000000,1937976.000000000000,2539386.000000000000,12696840.000000000000
FS( 86 ),1841246.000000000000,2081865.999999999500,1842226.000000000200,2321926.000000000000,1955006.000000000200,2479746.000000000000,12522020.000000000000
FS( 87 ),1805576.000000000000,2072866.000000000000,1962116.000000000200,2335326.000000000000,1937976.000000000000,2472266.000000000000,12586130.000000000000
FS( 88 ),1786436.000000000000,2099866.000000000000,2041916.000000000000,2362796.000000000000,1909766.000000000000,2457346.000000000000,12658130.000000000000
FS( 89 ),1802966.000000000000,2107066.000000000000,1986056.000000000000,2362796.000000000000,1864526.000000000000,2517026.000000000000,12640440.000000000000
FS( 90 ),1767296.000000000000,2113666.000000000000,1962116.000000000200,2283736.000000000000,1836186.000000000000,2442426.000000000000,12405430.000000000000
FS( 91 ),1757726.000000000000,2116066.000000000000,1994036.000000000000,2299816.000000000000,1864526.000000000000,2472266.000000000000,12504440.000000000000
FS( 92 ),1721766.000000000000,2162866.000000000000,1954136.000000000200,2307856.000000000000,1847496.000000000000,2498386.000000000000,12492510.000000000000
FS( 93 ),1721766.000000000000,2189866.000000000000,1962116.000000000200,2327286.000000000000,1858806.000000000000,2472266.000000000000,12532110.000000000000
FS( 94 ),1716836.000000000200,2167666.000000000000,1994036.000000000000,2302496.000000000000,1864526.000000000000,2442426.000000000000,12487990.000000000000
FS( 95 ),1729016.000000000000,2180866.000000000000,2002016.000000000000,2324606.000000000000,1909766.000000000000,2468546.000000000000,12614820.000000000000
FS( 96 ),1700306.000000000200,2169466.000000000000,2002016.000000000000,2307856.000000000000,1937976.000000000000,2490906.000000000000,12608530.000000000000
FS( 97 ),1676236.000000000000,2198866.000000000000,2017976.000000000200,2370836.000000000000,1926666.000000000000,2475986.000000000000,12666570.000000000000
FS( 98 ),1635635.999999999800,2194666.000000000000,2057876.000000000000,2357435.999999999500,1915356.000000000000,2468546.000000000000,12629520.000000000000
FS( 99 ),1680876.000000000200,2180866.000000000000,2097776.000000000000,2360116.000000000000,1937976.000000000000,2468546.000000000000,12726160.000000000000
FS( 100 ),1697696.000000000000,2162866.000000000000,2137866.000000000000,2313216.000000000500,1949286.000000000200,2453626.000000000000,12714560.000000000000
FS( 101 ),1719446.000000000000,2232466.000000000000,2145846.000000000000,2253586.000000000000,1960596.000000000200,2498386.000000000000,12810330.000000000000
FS( 102 ),1680876.000000000200,2306865.999999999500,2145846.000000000000,2256266.000000000000,1977496.000000000000,2524466.000000000000,12891820.000000000000
FS( 103 ),1640276.000000000000,2266066.000000000000,2105756.000000000000,2201326.000000000000,1949286.000000000200,2531946.000000000000,12694660.000000000000
FS( 104 ),1640276.000000000000,2261865.999999999500,2113926.000000000000,2207356.000000000000,1949286.000000000200,2513306.000000000000,12686020.000000000000
FS( 105 ),1635635.999999999800,2275066.000000000000,2121906.000000000000,2256266.000000000000,1977496.000000000000,2599066.000000000000,12865440.000000000000
FS( 106 ),1649846.000000000000,2324866.000000000000,2145846.000000000000,2261625.999999999500,2028456.000000000200,2621466.000000000000,13032110.000000000000
FS( 107 ),1661736.000000000000,2320066.000000000000,2161806.000000000000,2266986.000000000000,2124526.000000000000,2621466.000000000000,13156590.000000000000
FS( 108 ),1647526.000000000000,2311066.000000000000,2217666.000000000000,2231476.000000000000,2141556.000000000000,2595346.000000000000,13144640.000000000000
FS( 109 ),1640276.000000000000,2257066.000000000000,2217666.000000000000,2228796.000000000000,2152866.000000000000,2602826.000000000000,13099500.000000000000
FS( 110 ),1642596.000000000000,2293066.000000000000,2217666.000000000000,2234156.000000000000,2152866.000000000000,2591626.000000000000,13131980.000000000000
FS( 111 ),1633026.000000000000,2266066.000000000000,2217666.000000000000,2228796.000000000000,2107626.000000000000,2561786.000000000000,13014970.000000000000
FS( 112 ),1647526.000000000000,2279866.000000000000,2217666.000000000000,2272346.000000000000,2096316.000000000000,2610266.000000000000,13123990.000000000000
FS( 113 ),1657096.000000000000,2311066.000000000000,2225646.000000000000,2305176.000000000000,2085006.000000000200,2558066.000000000000,13142060.000000000000
FS( 114 ),1661736.000000000000,2324866.000000000000,2217666.000000000000,2302496.000000000000,2096316.000000000000,2423786.000000000000,13026870.000000000000
FS( 115 ),1700306.000000000200,2324866.000000000000,2225646.000000000000,2327286.000000000000,2152866.000000000000,2453626.000000000000,13184600.000000000000
FS( 116 ),1704946.000000000000,2360866.000000000000,2281506.000000000000,2316566.000000000000,2152866.000000000000,2371586.000000000000,13188340.000000000000
FS( 117 ),1697696.000000000000,2396865.999999999500,2329386.000000000000,2332646.000000000000,2130246.000000000000,2416306.000000000000,13303150.000000000000
FS( 118 ),1690736.000000000000,2378866.000000000000,2321406.000000000000,2310536.000000000000,2118936.000000000000,2446146.000000000000,13266630.000000000000
FS( 119 ),1688126.000000000200,2401066.000000000000,2321406.000000000000,2324606.000000000000,2118936.000000000000,2487186.000000000000,13341330.000000000000
