代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12087940.000000000000
真實報酬,2087940.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,23760.643040742885
風險,294063.893053498530
起點值,0.080800953813
找到最佳解世代,1495
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1326(5)[2],2354(20)[1],3045(41)[7],8046(47)[29],
FS( 65 ),2876740.000000000000,3212520.000000000000,2921600.000000000000,2554270.000000000500,11565130.000000000000
FS( 66 ),2946040.000000000000,3169750.000000000000,2940640.000000000000,2543470.000000000500,11599900.000000000000
FS( 67 ),2937220.000000000000,3169750.000000000000,2954920.000000000000,2597470.000000000500,11659360.000000000000
FS( 68 ),2929030.000000000500,3169750.000000000000,2921600.000000000000,2586670.000000000500,11607050.000000000000
FS( 69 ),2937220.000000000000,3183850.000000000000,2873320.000000000000,2500000.000000000000,11494390.000000000000
FS( 70 ),2967460.000000000000,3241189.999999999500,2893039.999999999500,2510800.000000000500,11612490.000000000000
FS( 71 ),2937220.000000000000,3255290.000000000500,2873320.000000000000,2456530.000000000500,11522360.000000000000
FS( 72 ),2929030.000000000500,3226620.000000000500,2893039.999999999500,2619340.000000000000,11668030.000000000000
FS( 73 ),2898160.000000000000,3369500.000000000000,2873320.000000000000,2695210.000000000500,11836190.000000000000
FS( 74 ),2946040.000000000000,3383600.000000000000,2893039.999999999500,2727610.000000000500,11950290.000000000000
FS( 75 ),2946040.000000000000,3354929.999999999500,2916840.000000000000,2716810.000000000500,11934620.000000000000
FS( 76 ),2967460.000000000000,3340830.000000000000,2940640.000000000000,2695210.000000000500,11944140.000000000000
FS( 77 ),2937220.000000000000,3326730.000000000000,2921600.000000000000,2673340.000000000000,11858890.000000000000
FS( 78 ),2971870.000000000000,3340830.000000000000,2945400.000000000000,2630140.000000000500,11888240.000000000000
FS( 79 ),2946040.000000000000,3298060.000000000000,2959680.000000000000,2586670.000000000500,11790450.000000000000
FS( 80 ),2976280.000000000500,3326730.000000000000,2950160.000000000000,2673340.000000000000,11926510.000000000000
FS( 81 ),2998329.999999999500,3312159.999999999500,2945400.000000000000,2738410.000000000900,11994300.000000000000
FS( 82 ),2989510.000000000000,3426370.000000000500,2940640.000000000000,2738410.000000000900,12094930.000000000000
FS( 83 ),3024160.000000000000,3426370.000000000500,2969200.000000000000,2706010.000000000900,12125740.000000000000
FS( 84 ),3024160.000000000000,3412270.000000000000,2988240.000000000000,2695210.000000000500,12119880.000000000000
FS( 85 ),3024160.000000000000,3454570.000000000000,2983480.000000000000,2716810.000000000500,12179020.000000000000
FS( 86 ),3015340.000000000000,3440470.000000000000,2988240.000000000000,2716810.000000000500,12160860.000000000000
FS( 87 ),2998329.999999999500,3454570.000000000000,3012039.999999999500,2738410.000000000900,12203350.000000000000
FS( 88 ),3006520.000000000000,3540110.000000000500,3012039.999999999500,2727610.000000000500,12286280.000000000000
FS( 89 ),2985100.000000000000,3483240.000000000000,3027000.000000000000,2738410.000000000900,12233750.000000000000
FS( 90 ),3015340.000000000000,3483240.000000000000,3031760.000000000500,2901220.000000000500,12431560.000000000000
FS( 91 ),3218829.999999999500,3483240.000000000000,3017480.000000000000,2977090.000000000000,12696640.000000000000
FS( 92 ),3193000.000000000000,3426370.000000000500,2926360.000000000000,2922820.000000000900,12468550.000000000000
FS( 93 ),3119290.000000000000,3426370.000000000500,2926360.000000000000,3020560.000000000500,12492580.000000000000
FS( 94 ),3162760.000000000000,3412270.000000000000,2964440.000000000000,3128830.000000000500,12668300.000000000000
FS( 95 ),3119290.000000000000,3497339.999999999500,2988240.000000000000,3204700.000000000500,12809570.000000000000
FS( 96 ),3063220.000000000000,3426370.000000000500,2950160.000000000000,3128830.000000000500,12568580.000000000000
FS( 97 ),3058809.999999999500,3469140.000000000500,2969200.000000000000,3183100.000000000500,12680250.000000000000
FS( 98 ),3075820.000000000000,3697089.999999999500,3007280.000000000500,3085630.000000000500,12865820.000000000000
FS( 99 ),3045579.999999999500,3953710.000000000500,3007280.000000000500,3085630.000000000500,13092200.000000000000
FS( 100 ),3032350.000000000000,3896370.000000000500,3017480.000000000000,3020560.000000000500,12966760.000000000000
FS( 101 ),3032350.000000000000,3967810.000000000000,2993000.000000000000,2966290.000000000500,12959450.000000000000
FS( 102 ),3045579.999999999500,3825400.000000000000,3022240.000000000000,3085630.000000000500,12978850.000000000000
FS( 103 ),3036760.000000000000,3568780.000000000000,2988240.000000000000,2944690.000000000500,12538470.000000000000
FS( 104 ),3015340.000000000000,3796730.000000000000,2983480.000000000000,2890420.000000000500,12685970.000000000000
FS( 105 ),2971870.000000000000,3640220.000000000000,2945400.000000000000,2760280.000000000500,12317770.000000000000
FS( 106 ),3010930.000000000000,3739860.000000000500,2978720.000000000000,2944690.000000000500,12674200.000000000000
FS( 107 ),2985100.000000000000,3711189.999999999500,2931120.000000000000,2933620.000000000500,12561030.000000000000
FS( 108 ),3002110.000000000000,3611550.000000000000,2988240.000000000000,3009490.000000000500,12611390.000000000000
FS( 109 ),2946040.000000000000,3497339.999999999500,2940640.000000000000,2825350.000000000500,12209370.000000000000
FS( 110 ),2924620.000000000000,3540110.000000000500,2912080.000000000000,2771080.000000000500,12147890.000000000000
FS( 111 ),2920210.000000000000,3640220.000000000000,2945400.000000000000,2792680.000000000500,12298510.000000000000
FS( 112 ),2985100.000000000000,3568780.000000000000,2983480.000000000000,2803480.000000000500,12340840.000000000000
FS( 113 ),2946040.000000000000,3369500.000000000000,2945400.000000000000,2738410.000000000900,11999350.000000000000
FS( 114 ),2950450.000000000000,3454570.000000000000,2978720.000000000000,2706010.000000000900,12089750.000000000000
FS( 115 ),2906980.000000000000,3454570.000000000000,2912080.000000000000,2716810.000000000500,11990440.000000000000
FS( 116 ),2932809.999999999500,3483240.000000000000,2897800.000000000000,2749480.000000000500,12063330.000000000000
FS( 117 ),2946040.000000000000,3540110.000000000500,2897800.000000000000,2738410.000000000900,12122360.000000000000
FS( 118 ),3024160.000000000000,3611550.000000000000,2863800.000000000000,2771080.000000000500,12270590.000000000000
FS( 119 ),3119290.000000000000,3568780.000000000000,2887600.000000000000,2803480.000000000500,12379150.000000000000
FS( 120 ),3067000.000000000000,3497339.999999999500,2878080.000000000000,2814550.000000000500,12256970.000000000000
FS( 121 ),3101650.000000000000,3412270.000000000000,2887600.000000000000,2738410.000000000900,12139930.000000000000
FS( 122 ),3140710.000000000000,3241189.999999999500,2902559.999999999500,2803480.000000000500,12087940.000000000000
