代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11949927.500000000000
真實報酬,1949927.500000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,12842.588526809457
風險,132686.970477548310
起點值,0.096788618209
找到最佳解世代,1481
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,8
1101(0)[5],1216(2)[2],2301(13)[4],2330(20)[6],2357(24)[23],2412(27)[1],3008(42)[9],9999(50)[37],
FS( 62 ),1313000.000000000000,1460800.000000000000,1278800.000000000200,1332620.000000000200,1253839.999999999800,1323800.000000000000,1434360.000000000000,1250000.000000000000,10647220.000000000000
FS( 63 ),1297000.000000000000,1456400.000000000200,1274960.000000000200,1337300.000000000200,1268959.999999999800,1326500.000000000000,1441800.000000000000,1250000.000000000000,10652920.000000000000
FS( 64 ),1279500.000000000000,1453600.000000000000,1273040.000000000200,1337300.000000000200,1351099.999999999800,1330820.000000000000,1436220.000000000000,1250000.000000000000,10711580.000000000000
FS( 65 ),1277500.000000000000,1452000.000000000000,1321520.000000000200,1346480.000000000200,1370539.999999999800,1330820.000000000000,1441800.000000000000,1250000.000000000000,10790660.000000000000
FS( 66 ),1277500.000000000000,1434000.000000000000,1309040.000000000200,1355840.000000000200,1383500.000000000000,1325060.000000000000,1478960.000000000000,1250000.000000000000,10813900.000000000000
FS( 67 ),1297000.000000000000,1431200.000000000000,1312880.000000000200,1357280.000000000200,1389979.999999999800,1323800.000000000000,1464100.000000000000,1250000.000000000000,10826240.000000000000
FS( 68 ),1277500.000000000000,1420800.000000000000,1294640.000000000200,1326500.000000000000,1368379.999999999800,1323800.000000000000,1471540.000000000000,1250000.000000000000,10733160.000000000000
FS( 69 ),1275500.000000000000,1454800.000000000000,1289360.000000000200,1312460.000000000200,1353259.999999999500,1329380.000000000200,1477100.000000000000,1250000.000000000000,10741860.000000000000
FS( 70 ),1324500.000000000000,1447600.000000000000,1312880.000000000200,1354220.000000000500,1392139.999999999800,1330820.000000000000,1478960.000000000000,1250000.000000000000,10891120.000000000000
FS( 71 ),1377000.000000000000,1472799.999999999800,1312880.000000000200,1349540.000000000200,1383500.000000000000,1332080.000000000000,1499400.000000000000,1250000.000000000000,10977200.000000000000
FS( 72 ),1369500.000000000000,1472799.999999999800,1312880.000000000200,1363580.000000000200,1368379.999999999800,1332080.000000000000,1477100.000000000000,1250000.000000000000,10946320.000000000000
FS( 73 ),1379000.000000000000,1483200.000000000200,1312880.000000000200,1365020.000000000000,1400779.999999999800,1336399.999999999800,1493840.000000000000,1250000.000000000000,11021120.000000000000
FS( 74 ),1389000.000000000000,1500800.000000000000,1320080.000000000200,1372760.000000000200,1439659.999999999800,1336399.999999999800,1482680.000000000000,1250000.000000000000,11091380.000000000000
FS( 75 ),1439500.000000000000,1527600.000000000000,1334480.000000000200,1395980.000000000200,1439659.999999999800,1351880.000000000200,1495700.000000000000,1250000.000000000000,11234800.000000000000
FS( 76 ),1439500.000000000000,1512799.999999999800,1337840.000000000200,1395980.000000000200,1452680.000000000000,1358899.999999999800,1510560.000000000000,1250000.000000000000,11258260.000000000000
FS( 77 ),1408500.000000000000,1521600.000000000000,1327280.000000000200,1383560.000000000200,1448299.999999999800,1358899.999999999800,1508700.000000000000,1250000.000000000000,11206840.000000000000
FS( 78 ),1410500.000000000000,1530800.000000000000,1348880.000000000200,1388240.000000000500,1450519.999999999500,1368800.000000000000,1503120.000000000000,1250000.000000000000,11250860.000000000000
FS( 79 ),1383000.000000000000,1518799.999999999800,1330640.000000000200,1377440.000000000200,1435339.999999999800,1358899.999999999800,1499400.000000000000,1250000.000000000000,11153520.000000000000
FS( 80 ),1408500.000000000000,1518799.999999999800,1337840.000000000200,1383560.000000000200,1409419.999999999800,1365920.000000000000,1497560.000000000000,1250000.000000000000,11171600.000000000000
FS( 81 ),1424000.000000000000,1524800.000000000000,1350320.000000000200,1389860.000000000500,1413740.000000000000,1364480.000000000000,1495700.000000000000,1250000.000000000000,11212900.000000000000
FS( 82 ),1412500.000000000000,1542400.000000000000,1359440.000000000000,1386800.000000000200,1441819.999999999800,1368800.000000000000,1465960.000000000000,1250000.000000000000,11227720.000000000000
FS( 83 ),1404500.000000000000,1563200.000000000200,1355600.000000000500,1394360.000000000500,1431019.999999999500,1368800.000000000000,1391620.000000000000,1250000.000000000000,11159100.000000000000
FS( 84 ),1414500.000000000000,1563200.000000000200,1346960.000000000200,1412900.000000000200,1459159.999999999800,1375820.000000000000,1412060.000000000000,1250000.000000000000,11234600.000000000000
FS( 85 ),1424000.000000000000,1572000.000000000000,1379120.000000000200,1446920.000000000200,1454839.999999999800,1378519.999999999800,1412060.000000000000,1250000.000000000000,11317460.000000000000
FS( 86 ),1410500.000000000000,1554400.000000000000,1373840.000000000200,1433060.000000000200,1441819.999999999800,1370240.000000000200,1386040.000000000000,1250000.000000000000,11219900.000000000000
FS( 87 ),1402500.000000000000,1548400.000000000000,1366640.000000000200,1443860.000000000500,1431019.999999999500,1372940.000000000000,1417640.000000000000,1250000.000000000000,11233000.000000000000
FS( 88 ),1396500.000000000000,1521600.000000000000,1348880.000000000200,1446920.000000000200,1426699.999999999800,1363039.999999999800,1421360.000000000000,1250000.000000000000,11175000.000000000000
FS( 89 ),1420000.000000000000,1545600.000000000000,1337840.000000000200,1459340.000000000200,1411579.999999999500,1365920.000000000000,1417640.000000000000,1250000.000000000000,11207920.000000000000
FS( 90 ),1424000.000000000000,1539600.000000000000,1354160.000000000500,1465460.000000000200,1400779.999999999800,1365920.000000000000,1445520.000000000000,1250000.000000000000,11245440.000000000000
FS( 91 ),1424000.000000000000,1551200.000000000000,1357520.000000000200,1436120.000000000200,1405099.999999999800,1361780.000000000000,1421360.000000000000,1250000.000000000000,11207080.000000000000
FS( 92 ),1439500.000000000000,1586800.000000000000,1377200.000000000200,1405340.000000000200,1374859.999999999800,1374380.000000000200,1402780.000000000000,1250000.000000000000,11210860.000000000000
FS( 93 ),1410500.000000000000,1536400.000000000200,1366640.000000000200,1380500.000000000000,1333819.999999999800,1371500.000000000000,1419500.000000000000,1250000.000000000000,11068860.000000000000
FS( 94 ),1389000.000000000000,1551200.000000000000,1384400.000000000200,1392920.000000000200,1353259.999999999500,1363039.999999999800,1421360.000000000000,1250000.000000000000,11105180.000000000000
FS( 95 ),1420000.000000000000,1565999.999999999800,1362800.000000000200,1394360.000000000500,1359740.000000000000,1353320.000000000000,1423220.000000000000,1250000.000000000000,11129440.000000000000
FS( 96 ),1437500.000000000000,1572000.000000000000,1366640.000000000200,1411460.000000000200,1374859.999999999800,1356019.999999999800,1430640.000000000000,1250000.000000000000,11199120.000000000000
FS( 97 ),1447500.000000000000,1569200.000000000200,1382960.000000000200,1409840.000000000200,1379180.000000000000,1349000.000000000000,1413920.000000000000,1250000.000000000000,11201600.000000000000
FS( 98 ),1443500.000000000000,1560400.000000000200,1366640.000000000200,1420640.000000000200,1353259.999999999500,1357460.000000000000,1419500.000000000000,1250000.000000000000,11171400.000000000000
FS( 99 ),1475000.000000000000,1572000.000000000000,1366640.000000000200,1399040.000000000200,1394299.999999999800,1351880.000000000200,1408340.000000000000,1250000.000000000000,11217200.000000000000
FS( 100 ),1482500.000000000000,1557200.000000000000,1359440.000000000000,1388240.000000000500,1396459.999999999800,1353320.000000000000,1391620.000000000000,1250000.000000000000,11178780.000000000000
FS( 101 ),1475000.000000000000,1551200.000000000000,1366640.000000000200,1383560.000000000200,1398619.999999999800,1354760.000000000200,1386040.000000000000,1250000.000000000000,11165820.000000000000
FS( 102 ),1477000.000000000000,1542400.000000000000,1377200.000000000200,1379060.000000000200,1387819.999999999800,1354760.000000000200,1384180.000000000000,1250000.000000000000,11152420.000000000000
FS( 103 ),1488500.000000000000,1551200.000000000000,1359440.000000000000,1369700.000000000200,1418059.999999999800,1351880.000000000200,1389760.000000000000,1250000.000000000000,11178540.000000000000
FS( 104 ),1430000.000000000000,1524800.000000000000,1352240.000000000200,1408400.000000000200,1415899.999999999800,1344860.000000000000,1428780.000000000000,1250000.000000000000,11154980.000000000000
FS( 105 ),1449500.000000000000,1530800.000000000000,1348880.000000000200,1420640.000000000200,1431019.999999999500,1337840.000000000000,1417640.000000000000,1250000.000000000000,11186320.000000000000
FS( 106 ),1467000.000000000000,1533600.000000000000,1352240.000000000200,1419200.000000000200,1450519.999999999500,1349000.000000000000,1436220.000000000000,1250000.000000000000,11257780.000000000000
FS( 107 ),1469000.000000000000,1560400.000000000200,1355600.000000000500,1430000.000000000000,1431019.999999999500,1346300.000000000000,1439940.000000000000,1250000.000000000000,11282260.000000000000
FS( 108 ),1436000.000000000000,1557200.000000000000,1339760.000000000200,1437740.000000000500,1431019.999999999500,1343420.000000000000,1460380.000000000000,1250000.000000000000,11255520.000000000000
FS( 109 ),1465000.000000000000,1560400.000000000200,1348880.000000000200,1448540.000000000200,1407259.999999999500,1347560.000000000000,1456660.000000000000,1250000.000000000000,11284300.000000000000
FS( 110 ),1494500.000000000000,1572000.000000000000,1370000.000000000000,1454660.000000000200,1420219.999999999800,1357460.000000000000,1426940.000000000000,1250000.000000000000,11345780.000000000000
FS( 111 ),1504000.000000000000,1586800.000000000000,1373840.000000000200,1456280.000000000200,1431019.999999999500,1370240.000000000200,1482680.000000000000,1250000.000000000000,11454860.000000000000
FS( 112 ),1510000.000000000000,1575200.000000000000,1373840.000000000200,1465460.000000000200,1435339.999999999800,1358899.999999999800,1566320.000000000000,1250000.000000000000,11535060.000000000000
FS( 113 ),1490500.000000000000,1581200.000000000000,1366640.000000000200,1457720.000000000500,1426699.999999999800,1365920.000000000000,1618340.000000000000,1250000.000000000000,11557020.000000000000
FS( 114 ),1477000.000000000000,1565999.999999999800,1348880.000000000200,1462400.000000000200,1463479.999999999800,1358899.999999999800,1596040.000000000000,1250000.000000000000,11522700.000000000000
FS( 115 ),1477000.000000000000,1578000.000000000000,1345040.000000000200,1470140.000000000200,1450519.999999999500,1354760.000000000200,1573740.000000000000,1250000.000000000000,11499200.000000000000
FS( 116 ),1449500.000000000000,1545600.000000000000,1312880.000000000200,1454660.000000000200,1439659.999999999800,1353320.000000000000,1547720.000000000000,1250000.000000000000,11353340.000000000000
FS( 117 ),1443500.000000000000,1542400.000000000000,1357520.000000000200,1457720.000000000500,1435339.999999999800,1354760.000000000200,1553300.000000000000,1250000.000000000000,11394540.000000000000
FS( 118 ),1426000.000000000000,1551200.000000000000,1362800.000000000200,1453220.000000000500,1422379.999999999800,1360340.000000000000,1566320.000000000000,1250000.000000000000,11392260.000000000000
FS( 119 ),1428000.000000000000,1551200.000000000000,1357520.000000000200,1453220.000000000500,1411579.999999999500,1360340.000000000000,1538440.000000000000,1250000.000000000000,11350300.000000000000
FS( 120 ),1436000.000000000000,1560400.000000000200,1373840.000000000200,1450160.000000000200,1407259.999999999500,1360340.000000000000,1573740.000000000000,1250000.000000000000,11411740.000000000000
FS( 121 ),1443500.000000000000,1557200.000000000000,1368560.000000000200,1456280.000000000200,1409419.999999999800,1361780.000000000000,1558880.000000000000,1250000.000000000000,11405620.000000000000
FS( 122 ),1443500.000000000000,1548400.000000000000,1366640.000000000200,1457720.000000000500,1418059.999999999800,1360340.000000000000,1579320.000000000000,1250000.000000000000,11423980.000000000000
FS( 123 ),1418000.000000000000,1498000.000000000000,1366640.000000000200,1470140.000000000200,1435339.999999999800,1361780.000000000000,1570020.000000000000,1250000.000000000000,11369920.000000000000
FS( 124 ),1443500.000000000000,1539600.000000000000,1384400.000000000200,1535120.000000000200,1452680.000000000000,1364480.000000000000,1616480.000000000000,1250000.000000000000,11586260.000000000000
FS( 125 ),1443500.000000000000,1548400.000000000000,1384400.000000000200,1532060.000000000200,1448299.999999999800,1365920.000000000000,1685240.000000000000,1250000.000000000000,11657820.000000000000
FS( 126 ),1428000.000000000000,1536400.000000000200,1395440.000000000000,1547360.000000000500,1428859.999999999800,1372940.000000000000,1679680.000000000000,1250000.000000000000,11638680.000000000000
FS( 127 ),1412500.000000000000,1548400.000000000000,1391600.000000000500,1541240.000000000500,1428859.999999999800,1372940.000000000000,1687100.000000000000,1250000.000000000000,11632640.000000000000
FS( 128 ),1463000.000000000000,1563200.000000000200,1395440.000000000000,1550600.000000000200,1441819.999999999800,1377260.000000000200,1698260.000000000000,1250000.000000000000,11739580.000000000000
FS( 129 ),1492500.000000000000,1569200.000000000200,1445840.000000000200,1584620.000000000200,1463479.999999999800,1378519.999999999800,1759580.000000000000,1256187.500000000000,11949927.500000000000
