代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11195371.426449999000
真實報酬,1195371.426449999200

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,11116.914421449765
風險,187986.610581645890
起點值,0.059136735255
找到最佳解世代,1422
找到最佳解實驗#,1
找到最佳解次數,47

投資組合檔數,7
1301(3)[16],1303(4)[2],1326(5)[1],2308(12)[13],2354(20)[4],4904(44)[21],9999(49)[23],
FS( 36 ),1428571.000000000000,1549191.000000000000,1528231.000000000200,1383421.000000000200,1818071.000000000000,1415461.000000000200,1428571.000000000000,10551520.000000000000
FS( 37 ),1405321.000000000000,1511821.000000000000,1519321.000000000000,1383421.000000000200,1825570.999999999800,1415461.000000000200,1428571.000000000000,10489490.000000000000
FS( 38 ),1392301.000000000000,1484811.000000000000,1514701.000000000200,1380271.000000000200,1818071.000000000000,1417171.000000000200,1428571.000000000000,10435900.000000000000
FS( 39 ),1415860.999999999800,1509231.000000000000,1548691.000000000200,1391191.000000000200,1802821.000000000000,1417171.000000000200,1428571.000000000000,10513540.000000000000
FS( 40 ),1426711.000000000000,1527731.000000000000,1562221.000000000500,1385101.000000000200,1787821.000000000000,1421161.000000000000,1428571.000000000000,10539320.000000000000
FS( 41 ),1413690.999999999800,1501091.000000000000,1548691.000000000200,1422481.000000000500,1780071.000000000000,1419451.000000000200,1428571.000000000000,10514050.000000000000
FS( 42 ),1370911.000000000000,1450031.000000000200,1496551.000000000500,1380271.000000000200,1727071.000000000000,1408051.000000000000,1428571.000000000000,10261460.000000000000
FS( 43 ),1379591.000000000200,1460761.000000000000,1512391.000000000000,1408411.000000000200,1749820.999999999800,1408051.000000000000,1428571.000000000000,10347600.000000000000
FS( 44 ),1394471.000000000000,1509231.000000000000,1548691.000000000200,1402111.000000000200,1727071.000000000000,1422871.000000000000,1428571.000000000000,10433020.000000000000
FS( 45 ),1422370.999999999800,1501091.000000000000,1544071.000000000000,1383421.000000000200,1727071.000000000000,1419451.000000000200,1428571.000000000000,10426050.000000000000
FS( 46 ),1428571.000000000000,1519591.000000000000,1539781.000000000500,1375651.000000000200,1727071.000000000000,1425151.000000000000,1428571.000000000000,10444390.000000000000
FS( 47 ),1413690.999999999800,1506271.000000000000,1544071.000000000000,1381951.000000000200,1734570.999999999800,1419451.000000000200,1428571.000000000000,10428580.000000000000
FS( 48 ),1426711.000000000000,1522551.000000000200,1559911.000000000200,1402111.000000000200,1765070.999999999800,1422871.000000000000,1428571.000000000000,10527800.000000000000
FS( 49 ),1428571.000000000000,1509231.000000000000,1544071.000000000000,1402111.000000000200,1772571.000000000000,1425151.000000000000,1428571.000000000000,10510280.000000000000
FS( 50 ),1415860.999999999800,1495541.000000000000,1539781.000000000500,1464481.000000000500,1757321.000000000200,1430851.000000000000,1428571.000000000000,10532410.000000000000
FS( 51 ),1392301.000000000000,1482221.000000000000,1523611.000000000200,1442641.000000000200,1833321.000000000000,1430851.000000000000,1428571.000000000000,10533520.000000000000
FS( 52 ),1418031.000000000000,1501091.000000000000,1548691.000000000200,1463011.000000000200,1840820.999999999800,1434270.999999999800,1428571.000000000000,10634490.000000000000
FS( 53 ),1422370.999999999800,1514410.999999999800,1548691.000000000200,1450411.000000000200,1825570.999999999800,1436551.000000000000,1428571.000000000000,10626580.000000000000
FS( 54 ),1422370.999999999800,1525140.999999999800,1559911.000000000200,1456711.000000000200,1818071.000000000000,1436551.000000000000,1428571.000000000000,10647330.000000000000
FS( 55 ),1403151.000000000000,1501091.000000000000,1544071.000000000000,1442641.000000000200,1810571.000000000000,1436551.000000000000,1428571.000000000000,10566650.000000000000
FS( 56 ),1413690.999999999800,1484811.000000000000,1562221.000000000500,1458181.000000000500,1818071.000000000000,1428571.000000000000,1428571.000000000000,10594120.000000000000
FS( 57 ),1413690.999999999800,1495541.000000000000,1548691.000000000200,1467631.000000000200,1795321.000000000000,1436551.000000000000,1428571.000000000000,10586000.000000000000
FS( 58 ),1409351.000000000200,1495541.000000000000,1564531.000000000500,1509631.000000000200,1810571.000000000000,1436551.000000000000,1428571.000000000000,10654750.000000000000
FS( 59 ),1415860.999999999800,1514410.999999999800,1576081.000000000000,1550161.000000000200,1802821.000000000000,1436551.000000000000,1428571.000000000000,10724460.000000000000
FS( 60 ),1422370.999999999800,1522551.000000000200,1571461.000000000200,1539241.000000000500,1863571.000000000200,1430851.000000000000,1428571.000000000000,10778620.000000000000
FS( 61 ),1435081.000000000200,1551781.000000000200,1589611.000000000200,1526851.000000000200,1863571.000000000200,1439971.000000000200,1428571.000000000000,10835440.000000002000
FS( 62 ),1428571.000000000000,1541051.000000000200,1589611.000000000200,1536091.000000000200,1856070.999999999800,1449661.000000000000,1428571.000000000000,10829630.000000000000
FS( 63 ),1441591.000000000200,1557331.000000000200,1589611.000000000200,1534621.000000000000,1878571.000000000000,1453081.000000000000,1428571.000000000000,10883380.000000000000
FS( 64 ),1441591.000000000200,1554371.000000000000,1584991.000000000200,1534621.000000000000,1871071.000000000000,1442250.999999999800,1428571.000000000000,10857470.000000000000
FS( 65 ),1437251.000000000000,1557331.000000000200,1576081.000000000000,1542391.000000000200,1878571.000000000000,1442250.999999999800,1428571.000000000000,10862450.000000000000
FS( 66 ),1452130.999999999800,1562511.000000000000,1580371.000000000200,1557931.000000000500,1924071.000000000200,1451371.000000000000,1428571.000000000000,10956960.000000000000
FS( 67 ),1445931.000000000000,1544011.000000000000,1569151.000000000200,1565701.000000000200,1893821.000000000000,1449661.000000000000,1428571.000000000000,10896850.000000000000
FS( 68 ),1462981.000000000000,1592110.999999999800,1584991.000000000200,1554781.000000000200,1893821.000000000000,1445671.000000000200,1428571.000000000000,10962930.000000000000
FS( 69 ),1509791.000000000000,1688311.000000000000,1691581.000000000000,1548691.000000000200,1893821.000000000000,1445671.000000000200,1428571.000000000000,11206440.000000000000
FS( 70 ),1509791.000000000000,1701631.000000000000,1678051.000000000500,1520551.000000000200,1863571.000000000200,1417171.000000000200,1428571.000000000000,11119340.000000000000
FS( 71 ),1522811.000000000000,1704591.000000000000,1639441.000000000200,1519081.000000000200,1863571.000000000200,1426861.000000000000,1428571.000000000000,11104930.000000000000
FS( 72 ),1537690.999999999800,1741961.000000000000,1662211.000000000200,1539241.000000000500,1856070.999999999800,1455361.000000000000,1428571.000000000000,11221110.000000000000
FS( 73 ),1531181.000000000000,1741961.000000000000,1639441.000000000200,1526851.000000000200,1901321.000000000000,1447951.000000000200,1428571.000000000000,11217280.000000000000
FS( 74 ),1509791.000000000000,1725681.000000000000,1610071.000000000000,1500391.000000000200,1863571.000000000200,1432561.000000000000,1428571.000000000000,11070640.000000000000
FS( 75 ),1527151.000000000000,1723091.000000000000,1607761.000000000200,1530001.000000000200,1886321.000000000000,1432561.000000000000,1428571.000000000000,11135460.000000000000
FS( 76 ),1520641.000000000000,1717910.999999999800,1616671.000000000200,1528321.000000000000,2007571.000000000000,1445671.000000000200,1428571.000000000000,11265360.000000000000
FS( 77 ),1505761.000000000000,1725681.000000000000,1600831.000000000000,1536091.000000000200,2144071.000000000000,1445671.000000000200,1428571.000000000000,11386680.000000000000
FS( 78 ),1473521.000000000200,1709771.000000000000,1593901.000000000200,1528321.000000000000,2113571.000000000000,1442250.999999999800,1428571.000000000000,11289910.000000000000
FS( 79 ),1467321.000000000000,1725681.000000000000,1593901.000000000200,1540921.000000000200,2151571.000000000000,1442250.999999999800,1428571.000000000000,11350220.000000000000
FS( 80 ),1465151.000000000000,1723091.000000000000,1600831.000000000000,1515931.000000000500,2075821.000000000000,1436551.000000000000,1428571.000000000000,11245950.000000000000
FS( 81 ),1441591.000000000200,1723091.000000000000,1596211.000000000200,1473931.000000000500,1939321.000000000200,1451371.000000000000,1428571.000000000000,11054090.000000000000
FS( 82 ),1432911.000000000000,1704591.000000000000,1584991.000000000200,1472251.000000000200,2060571.000000000000,1445671.000000000200,1428571.000000000000,11129560.000000000000
FS( 83 ),1386101.000000000200,1661671.000000000000,1562221.000000000500,1433401.000000000200,1977321.000000000000,1438260.999999999800,1428571.000000000000,10887550.000000000000
FS( 84 ),1415860.999999999800,1656121.000000000000,1582681.000000000200,1456711.000000000200,2030321.000000000200,1461061.000000000000,1428571.000000000000,11031330.000000000000
FS( 85 ),1435081.000000000200,1640211.000000000000,1569151.000000000200,1473931.000000000500,2015070.999999999800,1458780.999999999800,1428571.000000000000,11020800.000000000000
FS( 86 ),1437251.000000000000,1608021.000000000000,1578061.000000000000,1511311.000000000000,1962071.000000000000,1475881.000000000000,1428571.000000000000,11001170.000000000000
FS( 87 ),1452130.999999999800,1581381.000000000000,1548691.000000000200,1480021.000000000200,1901321.000000000000,1455361.000000000000,1428571.000000000000,10847480.000000000000
FS( 88 ),1428571.000000000000,1570651.000000000000,1537471.000000000500,1459861.000000000200,1924071.000000000200,1461061.000000000000,1428571.000000000000,10810260.000000000000
FS( 89 ),1445931.000000000000,1559921.000000000000,1535161.000000000200,1487791.000000000200,1977321.000000000000,1483861.000000000000,1428571.000000000000,10918560.000000000000
FS( 90 ),1435081.000000000200,1581381.000000000000,1569151.000000000200,1483171.000000000200,1939321.000000000200,1458780.999999999800,1428571.000000000000,10895460.000000000000
FS( 91 ),1403151.000000000000,1541051.000000000200,1548691.000000000200,1409881.000000000200,1833321.000000000000,1415461.000000000200,1428571.000000000000,10580130.000000000000
FS( 92 ),1424541.000000000000,1570651.000000000000,1551001.000000000200,1423951.000000000200,1878571.000000000000,1445671.000000000200,1428571.000000000000,10722960.000000000000
FS( 93 ),1422370.999999999800,1565101.000000000000,1528231.000000000200,1438021.000000000200,1878571.000000000000,1419451.000000000200,1428571.000000000000,10680320.000000000000
FS( 94 ),1418031.000000000000,1581381.000000000000,1541761.000000000200,1459861.000000000200,1893821.000000000000,1421161.000000000000,1428571.000000000000,10744590.000000000000
FS( 95 ),1422370.999999999800,1610610.999999999800,1548691.000000000200,1489471.000000000200,1924071.000000000200,1422871.000000000000,1428571.000000000000,10846660.000000000000
FS( 96 ),1454301.000000000000,1653531.000000000200,1589611.000000000200,1490941.000000000200,1962071.000000000000,1428571.000000000000,1428571.000000000000,11007600.000000000000
FS( 97 ),1486541.000000000000,1701631.000000000000,1639441.000000000200,1472251.000000000200,1939321.000000000200,1430851.000000000000,1428571.000000000000,11098610.000000000000
FS( 98 ),1473521.000000000200,1690901.000000000000,1612051.000000000500,1461331.000000000200,1901321.000000000000,1430851.000000000000,1428571.000000000000,10998550.000000000000
FS( 99 ),1480031.000000000000,1704591.000000000000,1630201.000000000200,1467631.000000000200,1856070.999999999800,1430851.000000000000,1428571.000000000000,10997950.000000000000
FS( 100 ),1492741.000000000000,1701631.000000000000,1650661.000000000200,1456711.000000000200,1765070.999999999800,1453081.000000000000,1428571.000000000000,10948470.000000000000
FS( 101 ),1484370.999999999800,1696451.000000000000,1655281.000000000500,1472251.000000000200,1825570.999999999800,1451371.000000000000,1428571.000000000000,11013870.000000000000
FS( 102 ),1482201.000000000000,1709771.000000000000,1648351.000000000200,1498711.000000000200,1825570.999999999800,1438260.999999999800,1428571.000000000000,11031440.000000000000
FS( 103 ),1490571.000000000000,1741961.000000000000,1655281.000000000500,1495561.000000000000,1810571.000000000000,1434270.999999999800,1428571.000000000000,11056790.000000000000
FS( 104 ),1497081.000000000200,1701631.000000000000,1671121.000000000200,1523701.000000000200,1787821.000000000000,1438260.999999999800,1428571.000000000000,11048190.000000000000
FS( 105 ),1509791.000000000000,1736410.999999999800,1684651.000000000200,1506481.000000000500,1802821.000000000000,1451371.000000000000,1428571.000000000000,11120100.000000000000
FS( 106 ),1509791.000000000000,1731231.000000000000,1702801.000000000500,1492621.000000000000,1848321.000000000200,1439971.000000000200,1428571.000000000000,11153310.000000000000
FS( 107 ),1509791.000000000000,1739371.000000000000,1702801.000000000500,1490941.000000000200,1825570.999999999800,1442250.999999999800,1428571.000000000000,11139300.000000000000
FS( 108 ),1509791.000000000000,1741961.000000000000,1691581.000000000000,1487791.000000000200,1802821.000000000000,1443961.000000000200,1428571.000000000000,11106480.000000000000
FS( 109 ),1507931.000000000000,1720501.000000000000,1689271.000000000200,1476871.000000000000,1787821.000000000000,1438260.999999999800,1428571.000000000000,11049230.000000000000
FS( 110 ),1507931.000000000000,1736410.999999999800,1686961.000000000200,1511311.000000000000,1787821.000000000000,1442250.999999999800,1428571.000000000000,11101260.000000000000
FS( 111 ),1507931.000000000000,1720501.000000000000,1666501.000000000200,1487791.000000000200,1757321.000000000200,1442250.999999999800,1428571.000000000000,11010870.000000000000
FS( 112 ),1514130.999999999800,1725681.000000000000,1666501.000000000200,1497241.000000000500,1772571.000000000000,1451371.000000000000,1428571.000000000000,11056070.000000000000
FS( 113 ),1522811.000000000000,1744551.000000000200,1696201.000000000200,1526851.000000000200,1840820.999999999800,1455361.000000000000,1428571.000000000000,11215170.000000000000
FS( 114 ),1531181.000000000000,1744551.000000000200,1716661.000000000200,1537771.000000000200,1833321.000000000000,1443961.000000000200,1428571.000000000000,11236020.000000000000
FS( 115 ),1531181.000000000000,1744551.000000000200,1712041.000000000500,1565701.000000000200,1825570.999999999800,1457071.000000000000,1428571.000000000000,11264690.000000000000
FS( 116 ),1514130.999999999800,1712360.999999999800,1682341.000000000200,1557931.000000000500,1787821.000000000000,1443961.000000000200,1428571.000000000000,11127120.000000000000
FS( 117 ),1505761.000000000000,1699041.000000000000,1675741.000000000200,1596991.000000000500,1772571.000000000000,1443961.000000000200,1428571.000000000000,11122640.000000000000
FS( 118 ),1505761.000000000000,1696451.000000000000,1689271.000000000200,1573471.000000000200,1772571.000000000000,1451371.000000000000,1428571.000000000000,11117470.000000000000
FS( 119 ),1503591.000000000200,1688311.000000000000,1680361.000000000200,1557931.000000000500,1833321.000000000000,1445671.000000000200,1428571.000000000000,11137760.000000000000
FS( 120 ),1527151.000000000000,1709771.000000000000,1686961.000000000200,1557931.000000000500,1818071.000000000000,1445671.000000000200,1428571.000000000000,11174130.000000000000
FS( 121 ),1520641.000000000000,1733821.000000000000,1693891.000000000000,1573471.000000000200,1840820.999999999800,1445671.000000000200,1428571.000000000000,11236890.000000000000
FS( 122 ),1524981.000000000000,1733821.000000000000,1707421.000000000200,1581241.000000000500,1818071.000000000000,1447951.000000000200,1428571.000000000000,11242060.000000000000
FS( 123 ),1509791.000000000000,1736410.999999999800,1691581.000000000000,1565701.000000000200,1810571.000000000000,1445671.000000000200,1435642.426449999900,11195371.426449999000
