代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11933809.996700000000
真實報酬,1933809.996700000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,19042.778071787448
風險,207838.103274929630
起點值,0.091623132485
找到最佳解世代,1314
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,6
2308(12)[3],2357(21)[1],2382(22)[2],4904(45)[14],9904(48)[8],9999(49)[30],
FS( 46 ),2005185.999999999800,1940786.000000000500,1917525.999999999500,1626766.000000000000,1783256.000000000000,1666666.000000000000,10940190.000000000000
FS( 47 ),1980076.000000000000,1959596.000000000200,1941205.999999999800,1612705.999999999800,1796606.000000000000,1666666.000000000000,10956860.000000000000
FS( 48 ),1972326.000000000000,1963336.000000000200,1890885.999999999800,1598646.000000000000,1796606.000000000000,1666666.000000000000,10888470.000000000000
FS( 49 ),1959926.000000000000,1959596.000000000200,1901245.999999999500,1663626.000000000000,1796606.000000000000,1666666.000000000000,10947670.000000000000
FS( 50 ),1954966.000000000000,1891946.000000000200,1880155.999999999800,1711886.000000000000,1800166.000000000000,1666666.000000000000,10905790.000000000000
FS( 51 ),1985035.999999999800,1891946.000000000200,1869425.999999999800,1655266.000000000000,1835766.000000000000,1666666.000000000000,10904110.000000000000
FS( 52 ),1977596.000000000000,1952006.000000000200,1877195.999999999800,1646906.000000000200,1817966.000000000000,1666666.000000000000,10938340.000000000000
FS( 53 ),1975115.999999999800,1963336.000000000200,1847966.000000000000,1643866.000000000000,1803726.000000000000,1666666.000000000000,10900680.000000000000
FS( 54 ),1994956.000000000000,2064646.000000000000,1880155.999999999800,1643866.000000000000,1793046.000000000000,1666666.000000000000,11043340.000000000000
FS( 55 ),2027506.000000000000,2049686.000000000200,1863875.999999999800,1660966.000000000000,1807286.000000000000,1666666.000000000000,11075990.000000000000
FS( 56 ),2017586.000000000000,2034616.000000000200,1837235.999999999800,1774586.000000000200,1810846.000000000000,1666666.000000000000,11141540.000000000000
FS( 57 ),2027506.000000000000,2169806.000000000500,1962666.000000000000,1765846.000000000000,1842886.000000000000,1666666.000000000000,11435380.000000000000
FS( 58 ),1985035.999999999800,2248676.000000000000,1925295.999999999500,1717586.000000000200,1828646.000000000000,1666666.000000000000,11371910.000000000000
FS( 59 ),1982555.999999999800,2248676.000000000000,1946755.999999999800,1732025.999999999800,1846446.000000000000,1666666.000000000000,11423130.000000000000
FS( 60 ),1994956.000000000000,2207426.000000000000,1906795.999999999500,1697826.000000000000,1832206.000000000000,1666666.000000000000,11305880.000000000000
FS( 61 ),1985035.999999999800,2207426.000000000000,1911975.999999999800,1689466.000000000000,1825086.000000000000,1666666.000000000000,11285660.000000000000
FS( 62 ),1972326.000000000000,2196096.000000000000,1890885.999999999800,1675025.999999999800,1828646.000000000000,1666666.000000000000,11229650.000000000000
FS( 63 ),2012626.000000000200,2184876.000000000000,1890885.999999999800,1678066.000000000200,1807286.000000000000,1666666.000000000000,11240410.000000000000
FS( 64 ),2020066.000000000000,2169806.000000000500,1898655.999999999800,1711886.000000000000,1821526.000000000000,1666666.000000000000,11288610.000000000000
FS( 65 ),2115236.000000000500,2177396.000000000000,1898655.999999999800,1703525.999999999800,1810846.000000000000,1666666.000000000000,11372330.000000000000
FS( 66 ),2115236.000000000500,2121076.000000000000,1890885.999999999800,1680726.000000000000,1814406.000000000000,1666666.000000000000,11289000.000000000000
FS( 67 ),2132906.000000000000,2177396.000000000000,1893475.999999999800,1675025.999999999800,1849116.000000000000,1666666.000000000000,11394590.000000000000
FS( 68 ),2178165.999999999500,2214906.000000000000,1885335.999999999800,1703525.999999999800,1870476.000000000000,1666666.000000000000,11519080.000000000000
FS( 69 ),2170415.999999999500,2237456.000000000900,1898655.999999999800,1689466.000000000000,1870476.000000000000,1666666.000000000000,11533140.000000000000
FS( 70 ),2185606.000000000500,2184876.000000000000,1877195.999999999800,1669326.000000000000,1852676.000000000000,1666666.000000000000,11436350.000000000000
FS( 71 ),2215676.000000000000,2203686.000000000900,1885335.999999999800,1663626.000000000000,1835766.000000000000,1666666.000000000000,11470760.000000000000
FS( 72 ),2195526.000000000000,2214906.000000000000,1904205.999999999800,1641205.999999999800,1828646.000000000000,1666666.000000000000,11451160.000000000000
FS( 73 ),2288526.000000000000,2199836.000000000000,1887925.999999999800,1695166.000000000000,1828646.000000000000,1666666.000000000000,11566770.000000000000
FS( 74 ),2273336.000000000000,2203686.000000000900,1941205.999999999800,1734685.999999999800,1856236.000000000000,1666666.000000000000,11675820.000000000000
FS( 75 ),2258455.999999999500,2233716.000000000000,1930845.999999999800,1689466.000000000000,1902516.000000000000,1666666.000000000000,11681670.000000000000
FS( 76 ),2183126.000000000500,2199836.000000000000,1880155.999999999800,1706185.999999999800,1842886.000000000000,1666666.000000000000,11478860.000000000000
FS( 77 ),2245746.000000000000,2207426.000000000000,1930845.999999999800,1689466.000000000000,1842886.000000000000,1666666.000000000000,11583040.000000000000
FS( 78 ),2233346.000000000000,2203686.000000000900,1938615.999999999800,1703525.999999999800,1859796.000000000000,1666666.000000000000,11605640.000000000000
FS( 79 ),2183126.000000000500,2184876.000000000000,1951936.000000000000,1675025.999999999800,1817966.000000000000,1666666.000000000000,11479600.000000000000
FS( 80 ),2170415.999999999500,2188616.000000000000,2085135.999999999500,1732025.999999999800,1810846.000000000000,1666666.000000000000,11653710.000000000000
FS( 81 ),2118026.000000000000,2177396.000000000000,2082545.999999999800,1734685.999999999800,1800166.000000000000,1666666.000000000000,11579490.000000000000
FS( 82 ),2107796.000000000000,2139776.000000000500,2042585.999999999800,1734685.999999999800,1814406.000000000000,1666666.000000000000,11505920.000000000000
FS( 83 ),2170415.999999999500,2113486.000000000000,2031855.999999999800,1711886.000000000000,1754776.000000000000,1666666.000000000000,11449090.000000000000
FS( 84 ),2122986.000000000500,2169806.000000000500,2026675.999999999800,1683766.000000000000,1747656.000000000000,1666666.000000000000,11417560.000000000000
FS( 85 ),2090435.999999999800,2117226.000000000000,1970805.999999999800,1675025.999999999800,1722736.000000000000,1666666.000000000000,11242900.000000000000
FS( 86 ),2105316.000000000000,2128556.000000000000,2031855.999999999800,1717586.000000000200,1765456.000000000000,1666666.000000000000,11415440.000000000000
FS( 87 ),2100356.000000000500,2132296.000000000000,2013355.999999999800,1788646.000000000000,1729856.000000000000,1666666.000000000000,11431180.000000000000
FS( 88 ),2115236.000000000500,2132296.000000000000,2008175.999999999800,1774586.000000000200,1698706.000000000000,1666666.000000000000,11395670.000000000000
FS( 89 ),2233346.000000000000,2177396.000000000000,2008175.999999999800,1777246.000000000000,1712946.000000000000,1666666.000000000000,11575780.000000000000
FS( 90 ),2235825.999999999500,2158586.000000000000,2034815.999999999800,1785986.000000000000,1698706.000000000000,1666666.000000000000,11580590.000000000000
FS( 91 ),2167935.999999999500,2139776.000000000500,2008175.999999999800,1859705.999999999800,1670226.000000000000,1666666.000000000000,11512490.000000000000
FS( 92 ),2183126.000000000500,2207426.000000000000,2039995.999999999500,1856666.000000000000,1695146.000000000000,1666666.000000000000,11649030.000000000000
FS( 93 ),2258455.999999999500,2233716.000000000000,2069225.999999999800,1831205.999999999800,1726296.000000000000,1666666.000000000000,11785570.000000000000
FS( 94 ),2265896.000000000500,2147366.000000000000,2071815.999999999800,1814106.000000000000,1705826.000000000000,1666666.000000000000,11671680.000000000000
FS( 95 ),2245746.000000000000,2196096.000000000000,2066635.999999999800,1828545.999999999800,1736976.000000000000,1666666.000000000000,11740670.000000000000
FS( 96 ),2283256.000000000000,2169806.000000000500,2058495.999999999500,1885166.000000000000,1740536.000000000000,1666666.000000000000,11803930.000000000000
FS( 97 ),2308366.000000000000,2252416.000000000000,2042585.999999999800,1850966.000000000000,1754776.000000000000,1666666.000000000000,11875780.000000000000
FS( 98 ),2233346.000000000000,2260006.000000000000,2021495.999999999500,1819806.000000000000,1754776.000000000000,1666666.000000000000,11756100.000000000000
FS( 99 ),2135386.000000000000,2308736.000000000000,2000035.999999999800,1819806.000000000000,1758336.000000000000,1666666.000000000000,11688970.000000000000
FS( 100 ),2178165.999999999500,2312586.000000000000,2071815.999999999800,1817146.000000000000,1769016.000000000000,1666666.000000000000,11815400.000000000000
FS( 101 ),2328516.000000000000,2466476.000000000000,2189106.000000000000,1848306.000000000000,1835766.000000000000,1666666.000000000000,12334840.000000000000
FS( 102 ),2408806.000000000000,2421486.000000000000,2189106.000000000000,1854006.000000000000,1842886.000000000000,1666666.000000000000,12382960.000000000000
FS( 103 ),2396096.000000000000,2485286.000000000000,2320086.000000000000,1856666.000000000000,1839326.000000000000,1666666.000000000000,12564130.000000000000
FS( 104 ),2348665.999999999500,2428966.000000000000,2183926.000000000000,1817146.000000000000,1803726.000000000000,1666666.000000000000,12249100.000000000000
FS( 105 ),2370986.000000000500,2537866.000000000000,2207976.000000000000,1850966.000000000000,1825086.000000000000,1666666.000000000000,12459550.000000000000
FS( 106 ),2346185.999999999500,2451516.000000000000,2178746.000000000000,1845266.000000000000,1800166.000000000000,1666666.000000000000,12288550.000000000000
FS( 107 ),2333476.000000000000,2447776.000000000000,2157286.000000000000,1848306.000000000000,1796606.000000000000,1666666.000000000000,12250120.000000000000
FS( 108 ),2356106.000000000500,2346356.000000000900,2192066.000000000000,1854006.000000000000,1765456.000000000000,1666666.000000000000,12180660.000000002000
FS( 109 ),2381216.000000000000,2406416.000000000000,2157286.000000000000,1916326.000000000000,1776136.000000000000,1666666.000000000000,12304050.000000000000
FS( 110 ),2388656.000000000000,2425226.000000000000,2223885.999999999100,1953185.999999999800,1772576.000000000000,1666666.000000000000,12430199.999999998000
FS( 111 ),2273336.000000000000,2304996.000000000000,2173196.000000000000,1958886.000000000000,1736976.000000000000,1666666.000000000000,12114060.000000000000
FS( 112 ),2258455.999999999500,2391456.000000000900,2229436.000000000000,1978646.000000000000,1789486.000000000000,1666666.000000000000,12314150.000000000000
FS( 113 ),2213196.000000000000,2320066.000000000000,2095865.999999999500,1947486.000000000000,1744096.000000000000,1666666.000000000000,11987380.000000000000
FS( 114 ),2260935.999999999500,2331286.000000000000,2207976.000000000000,1936086.000000000200,1765456.000000000000,1666666.000000000000,12168410.000000000000
FS( 115 ),2283256.000000000000,2346356.000000000900,2189106.000000000000,1936086.000000000200,1776136.000000000000,1666666.000000000000,12197610.000000002000
FS( 116 ),2208236.000000000500,2226126.000000000000,2098456.000000000000,1939126.000000000000,1769016.000000000000,1666666.000000000000,11907630.000000000000
FS( 117 ),2090435.999999999800,2226126.000000000000,2101416.000000000000,1975986.000000000000,1765456.000000000000,1666666.000000000000,11826090.000000000000
FS( 118 ),2075246.000000000200,2244936.000000000900,2037405.999999999800,1975986.000000000000,1769016.000000000000,1666666.000000000000,11769260.000000000000
FS( 119 ),2070286.000000000000,2248676.000000000000,2029265.999999999800,1987386.000000000000,1772576.000000000000,1666666.000000000000,11774860.000000000000
FS( 120 ),2145616.000000000000,2398936.000000000900,2133236.000000000000,1941786.000000000000,1789486.000000000000,1666666.000000000000,12075730.000000000000
FS( 121 ),2097876.000000000000,2365166.000000000000,2141376.000000000000,1868066.000000000200,1776136.000000000000,1666666.000000000000,11915290.000000000000
FS( 122 ),2087955.999999999800,2342616.000000000000,2104006.000000000000,1899226.000000000000,1825086.000000000000,1674915.996700000000,11933809.996700000000
