代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11765835.000000000000
真實報酬,1765835.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,14299.788280606124
風險,204009.515124016650
起點值,0.070093732010
找到最佳解世代,1459
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1303(4)[2],1326(5)[1],2308(12)[9],9999(49)[32],
FS( 26 ),2707350.000000000500,2787330.000000000000,2472620.000000000500,2500000.000000000000,10467300.000000000000
FS( 27 ),2683950.000000000000,2759010.000000000000,2472620.000000000500,2500000.000000000000,10415580.000000000000
FS( 28 ),2659900.000000000000,2751340.000000000000,2582510.000000000000,2500000.000000000000,10493750.000000000000
FS( 29 ),2636500.000000000000,2722430.000000000000,2544029.999999999500,2500000.000000000000,10402960.000000000000
FS( 30 ),2669650.000000000000,2767270.000000000000,2579920.000000000000,2500000.000000000000,10516840.000000000000
FS( 31 ),2693049.999999999500,2767270.000000000000,2557720.000000000500,2500000.000000000000,10518040.000000000000
FS( 32 ),2711899.999999999500,2787330.000000000000,2568820.000000000000,2500000.000000000000,10568050.000000000000
FS( 33 ),2669650.000000000000,2759010.000000000000,2544029.999999999500,2500000.000000000000,10472690.000000000000
FS( 34 ),2641050.000000000000,2791460.000000000000,2571410.000000000500,2500000.000000000000,10503920.000000000000
FS( 35 ),2659900.000000000000,2767270.000000000000,2588060.000000000000,2500000.000000000000,10515230.000000000000
FS( 36 ),2659900.000000000000,2795590.000000000000,2662060.000000000000,2500000.000000000000,10617550.000000000000
FS( 37 ),2693049.999999999500,2816240.000000000000,2733470.000000000500,2500000.000000000000,10742760.000000000000
FS( 38 ),2707350.000000000500,2807979.999999999500,2714230.000000000000,2500000.000000000000,10729560.000000000000
FS( 39 ),2758700.000000000500,2840430.000000000000,2692400.000000000000,2500000.000000000000,10791530.000000000000
FS( 40 ),2739850.000000000500,2840430.000000000000,2708680.000000000000,2500000.000000000000,10788960.000000000000
FS( 41 ),2768450.000000000500,2840430.000000000000,2706089.999999999500,2500000.000000000000,10814970.000000000000
FS( 42 ),2763250.000000000000,2832170.000000000000,2706089.999999999500,2500000.000000000000,10801510.000000000000
FS( 43 ),2768450.000000000500,2816240.000000000000,2719779.999999999500,2500000.000000000000,10804470.000000000000
FS( 44 ),2777550.000000000000,2823910.000000000000,2747160.000000000500,2500000.000000000000,10848620.000000000000
FS( 45 ),2745050.000000000000,2803850.000000000500,2760850.000000000000,2500000.000000000000,10809750.000000000000
FS( 46 ),2829549.999999999500,2832170.000000000000,2741610.000000000000,2500000.000000000000,10903330.000000000000
FS( 47 ),2998550.000000000000,3022740.000000000000,2730879.999999999500,2500000.000000000000,11252170.000000000000
FS( 48 ),3021950.000000000000,2998550.000000000000,2681300.000000000000,2500000.000000000000,11201800.000000000000
FS( 49 ),3027150.000000000000,2929520.000000000000,2678710.000000000000,2500000.000000000000,11135380.000000000000
FS( 50 ),3092800.000000000000,2970229.999999999500,2714230.000000000000,2500000.000000000000,11277260.000000000000
FS( 51 ),3092800.000000000000,2929520.000000000000,2692400.000000000000,2500000.000000000000,11214720.000000000000
FS( 52 ),3064200.000000000000,2877010.000000000000,2645779.999999999500,2500000.000000000000,11086990.000000000000
FS( 53 ),3059650.000000000000,2872879.999999999500,2697950.000000000000,2500000.000000000000,11130480.000000000000
FS( 54 ),3050549.999999999500,2888810.000000000000,2694990.000000000000,2500000.000000000000,11134350.000000000000
FS( 55 ),3064200.000000000000,2860490.000000000000,2708680.000000000000,2500000.000000000000,11133370.000000000000
FS( 56 ),3036250.000000000000,2848100.000000000500,2694990.000000000000,2500000.000000000000,11079340.000000000000
FS( 57 ),3064200.000000000000,2848100.000000000500,2717190.000000000000,2500000.000000000000,11129490.000000000000
FS( 58 ),3059650.000000000000,2860490.000000000000,2673160.000000000500,2500000.000000000000,11093300.000000000000
FS( 59 ),3059650.000000000000,2852229.999999999500,2599160.000000000500,2500000.000000000000,11011040.000000000000
FS( 60 ),3027150.000000000000,2832170.000000000000,2596200.000000000000,2500000.000000000000,10955520.000000000000
FS( 61 ),2951750.000000000000,2791460.000000000000,2527750.000000000000,2500000.000000000000,10770960.000000000000
FS( 62 ),2942000.000000000000,2828040.000000000000,2568820.000000000000,2500000.000000000000,10838860.000000000000
FS( 63 ),2914050.000000000000,2803850.000000000500,2599160.000000000500,2500000.000000000000,10817060.000000000000
FS( 64 ),2857500.000000000000,2819780.000000000000,2665020.000000000000,2500000.000000000000,10842300.000000000000
FS( 65 ),2810700.000000000000,2767270.000000000000,2609890.000000000000,2500000.000000000000,10687860.000000000000
FS( 66 ),2791850.000000000000,2747210.000000000000,2574370.000000000500,2500000.000000000000,10613430.000000000000
FS( 67 ),2773000.000000000000,2743080.000000000000,2623580.000000000000,2500000.000000000000,10639660.000000000000
FS( 68 ),2810700.000000000000,2803850.000000000500,2615440.000000000000,2500000.000000000000,10729990.000000000000
FS( 69 ),2739850.000000000500,2767270.000000000000,2486310.000000000000,2500000.000000000000,10493430.000000000000
FS( 70 ),2791850.000000000000,2771400.000000000000,2511100.000000000000,2500000.000000000000,10574350.000000000000
FS( 71 ),2782100.000000000000,2730690.000000000000,2535890.000000000000,2500000.000000000000,10548680.000000000000
FS( 72 ),2810700.000000000000,2754879.999999999500,2574370.000000000500,2500000.000000000000,10639950.000000000000
FS( 73 ),2862049.999999999500,2767270.000000000000,2626540.000000000000,2500000.000000000000,10755860.000000000000
FS( 74 ),2937450.000000000500,2840430.000000000000,2629129.999999999500,2500000.000000000000,10907010.000000000000
FS( 75 ),3021950.000000000000,2929520.000000000000,2596200.000000000000,2500000.000000000000,11047670.000000000000
FS( 76 ),3003100.000000000000,2880550.000000000000,2576960.000000000000,2500000.000000000000,10960610.000000000000
FS( 77 ),3027150.000000000000,2913000.000000000000,2588060.000000000000,2500000.000000000000,11028210.000000000000
FS( 78 ),3021950.000000000000,2949580.000000000000,2568820.000000000000,2500000.000000000000,11040350.000000000000
FS( 79 ),3012850.000000000000,2957840.000000000000,2596200.000000000000,2500000.000000000000,11066890.000000000000
FS( 80 ),3036250.000000000000,2945450.000000000500,2642820.000000000000,2500000.000000000000,11124520.000000000000
FS( 81 ),3092800.000000000000,2957840.000000000000,2637270.000000000000,2500000.000000000000,11187910.000000000000
FS( 82 ),3021950.000000000000,2986160.000000000000,2686850.000000000000,2500000.000000000000,11194960.000000000000
FS( 83 ),3083049.999999999500,3010350.000000000500,2656510.000000000000,2500000.000000000000,11249910.000000000000
FS( 84 ),3073950.000000000000,3042800.000000000000,2632089.999999999500,2500000.000000000000,11248840.000000000000
FS( 85 ),3088250.000000000000,3042800.000000000000,2629129.999999999500,2500000.000000000000,11260180.000000000000
FS( 86 ),3092800.000000000000,3022740.000000000000,2623580.000000000000,2500000.000000000000,11239120.000000000000
FS( 87 ),3055100.000000000000,3018609.999999999500,2604339.999999999500,2500000.000000000000,11178050.000000000000
FS( 88 ),3083049.999999999500,3014479.999999999500,2665020.000000000000,2500000.000000000000,11262550.000000000000
FS( 89 ),3055100.000000000000,2977900.000000000000,2623580.000000000000,2500000.000000000000,11156580.000000000000
FS( 90 ),3064200.000000000000,2977900.000000000000,2640230.000000000000,2500000.000000000000,11182330.000000000000
FS( 91 ),3097350.000000000500,3031000.000000000000,2692400.000000000000,2500000.000000000000,11320750.000000000000
FS( 92 ),3097350.000000000500,3067580.000000000000,2711640.000000000000,2500000.000000000000,11376570.000000000000
FS( 93 ),3097350.000000000500,3059320.000000000000,2760850.000000000000,2500000.000000000000,11417520.000000000000
FS( 94 ),3040799.999999999500,3006220.000000000500,2747160.000000000500,2500000.000000000000,11294180.000000000000
FS( 95 ),3017400.000000000000,2994420.000000000000,2815980.000000000000,2500000.000000000000,11327800.000000000000
FS( 96 ),3012850.000000000000,3018609.999999999500,2774540.000000000000,2500000.000000000000,11306000.000000000000
FS( 97 ),2998550.000000000000,3002680.000000000000,2747160.000000000500,2500000.000000000000,11248390.000000000000
FS( 98 ),3036250.000000000000,3014479.999999999500,2747160.000000000500,2500000.000000000000,11297890.000000000000
FS( 99 ),3078500.000000000000,3026870.000000000000,2774540.000000000000,2500000.000000000000,11379910.000000000000
FS( 100 ),3078500.000000000000,3051060.000000000000,2788230.000000000000,2500000.000000000000,11417790.000000000000
FS( 101 ),3083049.999999999500,3022740.000000000000,2760850.000000000000,2500000.000000000000,11366640.000000000000
FS( 102 ),3107100.000000000000,3046930.000000000000,2747160.000000000500,2500000.000000000000,11401190.000000000000
FS( 103 ),3097350.000000000500,3038670.000000000000,2730879.999999999500,2500000.000000000000,11366900.000000000000
FS( 104 ),3149350.000000000000,3063450.000000000500,2739020.000000000000,2500000.000000000000,11451820.000000000000
FS( 105 ),3205250.000000000000,3091770.000000000000,2739020.000000000000,2500000.000000000000,11536040.000000000000
FS( 106 ),3186400.000000000000,3079379.999999999500,2739020.000000000000,2500000.000000000000,11504800.000000000000
FS( 107 ),3181850.000000000000,3091770.000000000000,2788230.000000000000,2500000.000000000000,11561850.000000000000
FS( 108 ),3196150.000000000000,3095900.000000000000,2815980.000000000000,2500000.000000000000,11608030.000000000000
FS( 109 ),3168200.000000000000,3099440.000000000000,2843360.000000000000,2500000.000000000000,11611000.000000000000
FS( 110 ),3168200.000000000000,3120090.000000000000,2843360.000000000000,2500000.000000000000,11631650.000000000000
FS( 111 ),3186400.000000000000,3172600.000000000500,2829670.000000000000,2500000.000000000000,11688670.000000000000
FS( 112 ),3186400.000000000000,3172600.000000000500,2815980.000000000000,2500000.000000000000,11674980.000000000000
FS( 113 ),3036250.000000000000,3128350.000000000500,2760850.000000000000,2500000.000000000000,11425450.000000000000
FS( 114 ),3055100.000000000000,3091770.000000000000,2857050.000000000000,2500000.000000000000,11503920.000000000000
FS( 115 ),3088250.000000000000,3083510.000000000000,2829670.000000000000,2500000.000000000000,11501430.000000000000
FS( 116 ),3055100.000000000000,3071120.000000000000,2801920.000000000000,2500000.000000000000,11428140.000000000000
FS( 117 ),3036250.000000000000,3051060.000000000000,2774540.000000000000,2500000.000000000000,11361850.000000000000
FS( 118 ),3186400.000000000000,3148410.000000000000,2829670.000000000000,2500000.000000000000,11664480.000000000000
FS( 119 ),3196150.000000000000,3213310.000000000000,2870740.000000000000,2500000.000000000000,11780200.000000000000
FS( 120 ),3172750.000000000000,3176729.999999999500,2870740.000000000000,2500000.000000000000,11720220.000000000000
FS( 121 ),3125300.000000000000,3180859.999999999500,2870740.000000000000,2500000.000000000000,11676900.000000000000
FS( 122 ),3149350.000000000000,3233370.000000000000,2870740.000000000000,2512375.000000000000,11765835.000000000000
