代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12198170.000000000000
真實報酬,2198170.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,17384.216429520016
風險,139766.091136216590
起點值,0.124380787129
找到最佳解世代,1786
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,7
1101(0)[6],1326(5)[8],2317(16)[2],2330(18)[4],2881(30)[1],2882(31)[19],3008(41)[14],
FS( 8 ),1504050.999999999800,1413181.000000000000,1393501.000000000000,1453771.000000000200,1408571.000000000000,1413811.000000000000,1428571.000000000000,10015460.000000000000
FS( 9 ),1494360.999999999800,1413181.000000000000,1416181.000000000000,1453771.000000000200,1446971.000000000000,1422831.000000000200,1428571.000000000000,10075870.000000000000
FS( 10 ),1536690.999999999800,1437121.000000000200,1421431.000000000000,1462141.000000000000,1457770.999999999800,1428571.000000000000,1428571.000000000000,10172300.000000000000
FS( 11 ),1463760.999999999800,1402921.000000000000,1396861.000000000000,1441171.000000000000,1424971.000000000200,1383881.000000000200,1428571.000000000000,9942140.000000000000
FS( 12 ),1522920.999999999800,1399501.000000000000,1405681.000000000000,1462141.000000000000,1437770.999999999800,1402331.000000000200,1428571.000000000000,10058920.000000000000
FS( 13 ),1536690.999999999800,1414891.000000000200,1426681.000000000000,1462141.000000000000,1452171.000000000200,1413811.000000000000,1428571.000000000000,10134960.000000000000
FS( 14 ),1550970.999999999800,1414891.000000000200,1430251.000000000000,1483111.000000000000,1455771.000000000000,1424881.000000000200,1428571.000000000000,10188450.000000000000
FS( 15 ),1562700.999999999800,1428571.000000000000,1444321.000000000000,1487251.000000000000,1464971.000000000200,1424881.000000000200,1428571.000000000000,10241270.000000000000
FS( 16 ),1524960.999999999800,1426861.000000000000,1468891.000000000200,1470511.000000000000,1457770.999999999800,1415451.000000000200,1428571.000000000000,10193020.000000000000
FS( 17 ),1504050.999999999800,1387531.000000000000,1444321.000000000000,1428571.000000000000,1399771.000000000000,1369121.000000000200,1428571.000000000000,9961940.000000000000
FS( 18 ),1504050.999999999800,1394371.000000000200,1453141.000000000200,1450351.000000000000,1418971.000000000000,1374861.000000000200,1428571.000000000000,10024320.000000000000
FS( 19 ),1520370.999999999500,1413181.000000000000,1461751.000000000000,1463491.000000000000,1422571.000000000000,1365021.000000000000,1428571.000000000000,10074960.000000000000
FS( 20 ),1504050.999999999800,1411471.000000000000,1461751.000000000000,1480861.000000000000,1439771.000000000000,1369121.000000000200,1428571.000000000000,10095600.000000000000
FS( 21 ),1530060.999999999800,1413181.000000000000,1461751.000000000000,1511371.000000000000,1455371.000000000000,1392491.000000000500,1428571.000000000000,10192800.000000000000
FS( 22 ),1558110.999999999800,1433701.000000000000,1465321.000000000000,1541881.000000000200,1453371.000000000000,1394541.000000000000,1428571.000000000000,10275500.000000000000
FS( 23 ),1605030.999999999800,1433701.000000000000,1475821.000000000000,1541881.000000000200,1443771.000000000000,1398641.000000000200,1428571.000000000000,10327420.000000000000
FS( 24 ),1619310.999999999800,1431990.999999999800,1470571.000000000000,1524421.000000000000,1430171.000000000000,1392491.000000000500,1428571.000000000000,10297530.000000000000
FS( 25 ),1579020.999999999800,1417740.999999999800,1444321.000000000000,1502641.000000000000,1395771.000000000000,1357231.000000000500,1428571.000000000000,10125300.000000000000
FS( 26 ),1626450.999999999800,1417740.999999999800,1454821.000000000000,1528741.000000000000,1393771.000000000000,1357231.000000000500,1428571.000000000000,10207330.000000000000
FS( 27 ),1673370.999999999500,1442631.000000000000,1461751.000000000000,1576711.000000000000,1410971.000000000200,1359281.000000000000,1428571.000000000000,10353290.000000000000
FS( 28 ),1659090.999999999800,1496401.000000000000,1475821.000000000000,1585351.000000000000,1436171.000000000000,1369121.000000000200,1428571.000000000000,10450530.000000000000
FS( 29 ),1668781.000000000000,1496401.000000000000,1479391.000000000200,1563571.000000000000,1464971.000000000200,1396591.000000000200,1428571.000000000000,10498280.000000000000
FS( 30 ),1670821.000000000000,1496401.000000000000,1479391.000000000200,1567981.000000000000,1472571.000000000000,1418321.000000000000,1428571.000000000000,10534060.000000000000
FS( 31 ),1680510.999999999800,1500010.999999999800,1496821.000000000000,1572301.000000000000,1506971.000000000000,1451531.000000000000,1428571.000000000000,10636720.000000000000
FS( 32 ),1692241.000000000000,1508941.000000000000,1523071.000000000000,1572301.000000000000,1524171.000000000000,1469161.000000000200,1428571.000000000000,10718460.000000000000
FS( 33 ),1696830.999999999800,1516161.000000000000,1526641.000000000200,1581031.000000000000,1554971.000000000200,1483101.000000000200,1428571.000000000000,10787310.000000000000
FS( 34 ),1683061.000000000000,1517871.000000000200,1523071.000000000000,1576711.000000000000,1545371.000000000000,1465471.000000000500,1428571.000000000000,10740130.000000000000
FS( 35 ),1692241.000000000000,1523191.000000000000,1547641.000000000200,1594081.000000000000,1547371.000000000000,1471211.000000000500,1428571.000000000000,10804310.000000000000
FS( 36 ),1661640.999999999800,1521481.000000000200,1551211.000000000000,1585351.000000000000,1547371.000000000000,1459321.000000000000,1428571.000000000000,10754950.000000000000
FS( 37 ),1690200.999999999500,1525091.000000000000,1551211.000000000000,1589761.000000000000,1539371.000000000000,1447841.000000000200,1428571.000000000000,10772050.000000000000
FS( 38 ),1672860.999999999800,1525091.000000000000,1554571.000000000000,1602811.000000000000,1545371.000000000000,1445791.000000000000,1428571.000000000000,10775070.000000000000
FS( 39 ),1687650.999999999800,1528701.000000000000,1575780.999999999800,1620180.999999999800,1541371.000000000000,1438001.000000000500,1428571.000000000000,10820260.000000000000
FS( 40 ),1690200.999999999500,1537631.000000000000,1575780.999999999800,1633321.000000000000,1548971.000000000000,1445791.000000000000,1428571.000000000000,10860270.000000000000
FS( 41 ),1680000.999999999800,1512551.000000000000,1556461.000000000000,1598491.000000000000,1531770.999999999800,1426111.000000000200,1428571.000000000000,10733960.000000000000
FS( 42 ),1680000.999999999800,1517871.000000000200,1572211.000000000000,1637641.000000000000,1545371.000000000000,1435951.000000000200,1428571.000000000000,10817620.000000000000
FS( 43 ),1704480.999999999800,1526801.000000000000,1566961.000000000000,1628910.999999999800,1537770.999999999800,1428161.000000000200,1428571.000000000000,10821660.000000000000
FS( 44 ),1728960.999999999800,1526801.000000000000,1549321.000000000000,1598491.000000000000,1531770.999999999800,1424061.000000000000,1428571.000000000000,10787980.000000000000
FS( 45 ),1709580.999999999800,1528701.000000000000,1558141.000000000200,1615861.000000000000,1535771.000000000000,1435951.000000000200,1428571.000000000000,10812580.000000000000
FS( 46 ),1728960.999999999800,1521481.000000000200,1565280.999999999800,1637641.000000000000,1562571.000000000000,1451531.000000000000,1428571.000000000000,10896040.000000000000
FS( 47 ),1734061.000000000000,1528701.000000000000,1593211.000000000000,1646371.000000000000,1608571.000000000000,1481051.000000000000,1428571.000000000000,11020540.000000000000
FS( 48 ),1734061.000000000000,1535731.000000000200,1591530.999999999800,1650691.000000000000,1608571.000000000000,1502781.000000000000,1428571.000000000000,11051940.000000000000
FS( 49 ),1736610.999999999800,1534021.000000000000,1593211.000000000000,1659421.000000000000,1622171.000000000200,1510571.000000000000,1428571.000000000000,11084580.000000000000
FS( 50 ),1734061.000000000000,1546561.000000000000,1584391.000000000200,1633321.000000000000,1604570.999999999800,1494991.000000000500,1428571.000000000000,11026470.000000000000
FS( 51 ),1734061.000000000000,1551881.000000000000,1526641.000000000200,1641961.000000000000,1610570.999999999800,1508931.000000000200,1428571.000000000000,11002620.000000000000
FS( 52 ),1734061.000000000000,1551881.000000000000,1544071.000000000000,1655101.000000000000,1602971.000000000000,1504831.000000000200,1428571.000000000000,11021490.000000000000
FS( 53 ),1726920.999999999800,1546561.000000000000,1526641.000000000200,1624591.000000000000,1606571.000000000000,1502781.000000000000,1428571.000000000000,10962640.000000000000
FS( 54 ),1694790.999999999800,1534021.000000000000,1505641.000000000200,1637641.000000000000,1610570.999999999800,1516721.000000000500,1428571.000000000000,10927960.000000000000
FS( 55 ),1739160.999999999500,1532121.000000000200,1517821.000000000000,1628910.999999999800,1616171.000000000000,1512621.000000000200,1428571.000000000000,10975380.000000000000
FS( 56 ),1819741.000000000000,1516161.000000000000,1510891.000000000200,1615861.000000000000,1591371.000000000000,1490891.000000000200,1428571.000000000000,10973490.000000000000
FS( 57 ),1861561.000000000000,1505330.999999999800,1512571.000000000000,1602811.000000000000,1572171.000000000200,1471211.000000000500,1428571.000000000000,10954230.000000000000
FS( 58 ),1859010.999999999800,1530411.000000000000,1519711.000000000000,1611540.999999999800,1614171.000000000000,1502781.000000000000,1428571.000000000000,11066200.000000000000
FS( 59 ),1859010.999999999800,1519580.999999999800,1535461.000000000000,1607131.000000000200,1604570.999999999800,1502781.000000000000,1428571.000000000000,11057110.000000000000
FS( 60 ),1871250.999999999800,1512551.000000000000,1566961.000000000000,1637641.000000000000,1622171.000000000200,1540091.000000000200,1428571.000000000000,11179240.000000000000
FS( 61 ),1861561.000000000000,1512551.000000000000,1566961.000000000000,1637641.000000000000,1622171.000000000200,1565921.000000000200,1428571.000000000000,11195380.000000000000
FS( 62 ),1822290.999999999800,1514260.999999999800,1581030.999999999800,1633321.000000000000,1660171.000000000000,1573711.000000000500,1428571.000000000000,11213360.000000000000
FS( 63 ),1795260.999999999800,1510651.000000000000,1575780.999999999800,1615861.000000000000,1719771.000000000000,1615121.000000000200,1428571.000000000000,11261020.000000000000
FS( 64 ),1795260.999999999800,1500010.999999999800,1558141.000000000200,1628910.999999999800,1733371.000000000000,1593391.000000000200,1428571.000000000000,11237660.000000000000
FS( 65 ),1746300.999999999800,1464100.999999999800,1547641.000000000200,1607131.000000000200,1704570.999999999800,1563871.000000000200,1428571.000000000000,11062190.000000000000
FS( 66 ),1770781.000000000000,1491080.999999999800,1575780.999999999800,1615861.000000000000,1719771.000000000000,1567971.000000000500,1428571.000000000000,11169820.000000000000
FS( 67 ),1802400.999999999800,1501721.000000000000,1595941.000000000200,1633321.000000000000,1736971.000000000000,1589291.000000000000,1428571.000000000000,11288220.000000000000
FS( 68 ),1856460.999999999800,1521481.000000000200,1628280.999999999800,1655101.000000000000,1775371.000000000000,1607331.000000000200,1428571.000000000000,11472600.000000000000
FS( 69 ),1856460.999999999800,1553591.000000000000,1622191.000000000200,1698571.000000000000,1777371.000000000000,1620861.000000000200,1428571.000000000000,11557620.000000000000
FS( 70 ),1807500.999999999800,1555490.999999999800,1602030.999999999800,1689930.999999999800,1804171.000000000000,1638491.000000000500,1428571.000000000000,11526190.000000000000
FS( 71 ),1770781.000000000000,1534021.000000000000,1585861.000000000000,1659421.000000000000,1773371.000000000000,1607331.000000000200,1428571.000000000000,11359360.000000000000
FS( 72 ),1758540.999999999800,1519580.999999999800,1591951.000000000200,1646371.000000000000,1731371.000000000000,1579451.000000000200,1428571.000000000000,11255840.000000000000
FS( 73 ),1719270.999999999800,1483861.000000000000,1581871.000000000000,1620180.999999999800,1733371.000000000000,1577811.000000000000,1428571.000000000000,11144940.000000000000
FS( 74 ),1704480.999999999800,1489181.000000000000,1575780.999999999800,1620180.999999999800,1729371.000000000000,1556081.000000000200,1428571.000000000000,11103650.000000000000
FS( 75 ),1682550.999999999800,1466001.000000000000,1579770.999999999800,1607131.000000000200,1717770.999999999800,1561821.000000000000,1428571.000000000000,11043620.000000000000
FS( 76 ),1714680.999999999800,1523191.000000000000,1640461.000000000000,1685521.000000000200,1763771.000000000000,1597491.000000000500,1428571.000000000000,11353690.000000000000
FS( 77 ),1709580.999999999800,1516161.000000000000,1636261.000000000000,1689930.999999999800,1782971.000000000000,1589291.000000000000,1428571.000000000000,11352770.000000000000
FS( 78 ),1797811.000000000000,1537631.000000000000,1632270.999999999800,1698571.000000000000,1794570.999999999800,1608971.000000000500,1428571.000000000000,11498400.000000000000
FS( 79 ),1773330.999999999800,1550171.000000000000,1624291.000000000000,1711711.000000000000,1794570.999999999800,1613071.000000000000,1428571.000000000000,11495720.000000000000
FS( 80 ),1773330.999999999800,1551881.000000000000,1628280.999999999800,1729081.000000000000,1794570.999999999800,1615121.000000000200,1428571.000000000000,11520840.000000000000
FS( 81 ),1785571.000000000000,1541051.000000000000,1610011.000000000000,1689930.999999999800,1756171.000000000000,1603231.000000000500,1428571.000000000000,11414540.000000000000
FS( 82 ),1812600.999999999800,1553591.000000000000,1628280.999999999800,1711711.000000000000,1806171.000000000000,1617171.000000000200,1428571.000000000000,11558100.000000000000
FS( 83 ),1765680.999999999800,1534021.000000000000,1612111.000000000000,1685521.000000000200,1786971.000000000000,1593391.000000000200,1428571.000000000000,11406270.000000000000
FS( 84 ),1770781.000000000000,1550171.000000000000,1616101.000000000000,1716031.000000000000,1777371.000000000000,1591341.000000000200,1428571.000000000000,11450370.000000000000
FS( 85 ),1780470.999999999800,1550171.000000000000,1622191.000000000200,1724761.000000000000,1792571.000000000000,1607331.000000000200,1428571.000000000000,11506070.000000000000
FS( 86 ),1802400.999999999800,1546561.000000000000,1624291.000000000000,1716031.000000000000,1786971.000000000000,1593391.000000000200,1428571.000000000000,11498220.000000000000
FS( 87 ),1812600.999999999800,1546561.000000000000,1636261.000000000000,1729081.000000000000,1769771.000000000000,1599131.000000000200,1428571.000000000000,11521980.000000000000
FS( 88 ),1814640.999999999800,1557201.000000000000,1632270.999999999800,1733491.000000000000,1748571.000000000000,1595441.000000000200,1428571.000000000000,11510190.000000000000
FS( 89 ),1785571.000000000000,1557201.000000000000,1654530.999999999800,1729081.000000000000,1736971.000000000000,1589291.000000000000,1428571.000000000000,11481220.000000000000
FS( 90 ),1785571.000000000000,1578671.000000000000,1664611.000000000000,1746540.999999999800,1767770.999999999800,1615121.000000000200,1428571.000000000000,11586860.000000000000
FS( 91 ),1734061.000000000000,1594821.000000000000,1668601.000000000000,1737811.000000000000,1754171.000000000000,1587651.000000000200,1428571.000000000000,11505690.000000000000
FS( 92 ),1775880.999999999500,1594821.000000000000,1656631.000000000000,1733491.000000000000,1763771.000000000000,1577811.000000000000,1428571.000000000000,11530980.000000000000
FS( 93 ),1785571.000000000000,1594821.000000000000,1670701.000000000200,1720351.000000000000,1738971.000000000000,1587651.000000000200,1428571.000000000000,11526640.000000000000
FS( 94 ),1802400.999999999800,1618001.000000000000,1674691.000000000200,1724761.000000000000,1760171.000000000000,1608971.000000000500,1428571.000000000000,11617570.000000000000
FS( 95 ),1849321.000000000000,1671771.000000000000,1680780.999999999800,1746540.999999999800,1756171.000000000000,1613071.000000000000,1428571.000000000000,11746230.000000000000
FS( 96 ),1826880.999999999500,1689631.000000000000,1703041.000000000000,1755180.999999999800,1742971.000000000000,1607331.000000000200,1428571.000000000000,11753610.000000000000
FS( 97 ),1817190.999999999800,1680701.000000000000,1719211.000000000000,1737811.000000000000,1733371.000000000000,1601181.000000000200,1428571.000000000000,11718040.000000000000
FS( 98 ),1831980.999999999800,1680701.000000000000,1717111.000000000000,1759591.000000000000,1731371.000000000000,1599131.000000000200,1428571.000000000000,11748460.000000000000
FS( 99 ),1853910.999999999500,1698561.000000000000,1747561.000000000000,1776961.000000000000,1748571.000000000000,1605281.000000000000,1428571.000000000000,11859420.000000000000
FS( 100 ),1859010.999999999800,1716421.000000000000,1745461.000000000000,1763910.999999999800,1750570.999999999800,1608971.000000000500,1428571.000000000000,11872920.000000000000
FS( 101 ),1859010.999999999800,1693240.999999999800,1741471.000000000000,1737811.000000000000,1754171.000000000000,1615121.000000000200,1428571.000000000000,11829400.000000000000
FS( 102 ),1871250.999999999800,1714711.000000000200,1729291.000000000000,1746540.999999999800,1733371.000000000000,1620861.000000000200,1428571.000000000000,11844600.000000000000
FS( 103 ),1873800.999999999800,1705781.000000000000,1739371.000000000000,1737811.000000000000,1729371.000000000000,1627011.000000000500,1428571.000000000000,11841720.000000000000
FS( 104 ),1849321.000000000000,1707490.999999999800,1725301.000000000000,1746540.999999999800,1727371.000000000000,1620861.000000000200,1428571.000000000000,11805460.000000000000
FS( 105 ),1795260.999999999800,1700461.000000000200,1684770.999999999800,1716031.000000000000,1717770.999999999800,1599131.000000000200,1428571.000000000000,11642000.000000000000
FS( 106 ),1777920.999999999800,1698561.000000000000,1666711.000000000000,1702981.000000000000,1679371.000000000000,1581501.000000000500,1428571.000000000000,11535620.000000000000
FS( 107 ),1785571.000000000000,1707490.999999999800,1672801.000000000000,1702981.000000000000,1694971.000000000200,1605281.000000000000,1428571.000000000000,11597670.000000000000
FS( 108 ),1837080.999999999800,1721931.000000000000,1703041.000000000000,1742131.000000000200,1710171.000000000000,1617171.000000000200,1428571.000000000000,11760100.000000000000
FS( 109 ),1856460.999999999800,1745111.000000000000,1692961.000000000000,1737811.000000000000,1717770.999999999800,1618811.000000000000,1428571.000000000000,11797500.000000000000
FS( 110 ),1797811.000000000000,1696850.999999999800,1640461.000000000000,1681201.000000000000,1652571.000000000000,1554031.000000000000,1428571.000000000000,11451500.000000000000
FS( 111 ),1888080.999999999800,1746821.000000000000,1662721.000000000000,1711711.000000000000,1748571.000000000000,1646691.000000000200,1428571.000000000000,11833170.000000000000
FS( 112 ),1856460.999999999800,1727251.000000000000,1612111.000000000000,1676881.000000000200,1765771.000000000000,1736891.000000000200,1428571.000000000000,11803940.000000000000
FS( 113 ),1834531.000000000000,1725350.999999999800,1612111.000000000000,1668151.000000000200,1871371.000000000000,1823811.000000000000,1428571.000000000000,11963900.000000000000
FS( 114 ),1817190.999999999800,1714711.000000000200,1612111.000000000000,1663741.000000000000,1832971.000000000000,1782401.000000000200,1428571.000000000000,11851700.000000000000
FS( 115 ),1810050.999999999800,1743401.000000000000,1612111.000000000000,1663741.000000000000,1836971.000000000000,1804131.000000000200,1428571.000000000000,11898980.000000000000
FS( 116 ),1792710.999999999800,1745111.000000000000,1644451.000000000200,1676881.000000000200,1836971.000000000000,1780351.000000000200,1428571.000000000000,11905050.000000000000
FS( 117 ),1775880.999999999500,1718321.000000000000,1650541.000000000000,1672471.000000000000,1817770.999999999800,1786091.000000000200,1428571.000000000000,11849650.000000000000
FS( 118 ),1822290.999999999800,1727251.000000000000,1650541.000000000000,1672471.000000000000,1855771.000000000000,1811921.000000000200,1428571.000000000000,11968820.000000000000
FS( 119 ),1837080.999999999800,1759361.000000000000,1656631.000000000000,1698571.000000000000,1854171.000000000000,1804131.000000000200,1428571.000000000000,12038520.000000000000
FS( 120 ),1839120.999999999500,1779121.000000000200,1672801.000000000000,1711711.000000000000,1842571.000000000000,1827501.000000000500,1428571.000000000000,12101400.000000000000
FS( 121 ),1819741.000000000000,1764871.000000000200,1654530.999999999800,1689930.999999999800,1869371.000000000000,1847181.000000000200,1428571.000000000000,12074200.000000000000
FS( 122 ),1819741.000000000000,1771901.000000000000,1642351.000000000000,1681201.000000000000,1903771.000000000000,1922211.000000000500,1428571.000000000000,12169750.000000000000
FS( 123 ),1831980.999999999800,1779121.000000000200,1658520.999999999800,1698571.000000000000,1903771.000000000000,1922211.000000000500,1428571.000000000000,12222750.000000000000
FS( 124 ),1812600.999999999800,1788051.000000000000,1672801.000000000000,1681201.000000000000,1907770.999999999800,1876701.000000000200,1428571.000000000000,12167700.000000000000
FS( 125 ),1824840.999999999800,1813131.000000000000,1672801.000000000000,1689930.999999999800,1907770.999999999800,1861121.000000000200,1428571.000000000000,12198170.000000000000
