代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11812971.426449999000
真實報酬,1812971.426449999200

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,15437.431629840961
風險,139217.969338613740
起點值,0.110886774913
找到最佳解世代,1306
找到最佳解實驗#,1
找到最佳解次數,46

投資組合檔數,7
2301(10)[6],2330(17)[1],2382(22)[9],3045(41)[19],4904(45)[5],4938(46)[3],9999(49)[23],
FS( 32 ),1573470.999999999800,1441911.000000000000,1341460.999999999800,1544291.000000000000,1649831.000000000000,1439971.000000000200,1428571.000000000000,10419510.000000000000
FS( 33 ),1512750.999999999800,1403731.000000000000,1386101.000000000200,1533071.000000000000,1644281.000000000000,1450801.000000000000,1428571.000000000000,10359310.000000000000
FS( 34 ),1549321.000000000000,1407641.000000000200,1415241.000000000000,1541211.000000000000,1630221.000000000000,1442250.999999999800,1428571.000000000000,10414460.000000000000
FS( 35 ),1568640.999999999500,1403731.000000000000,1395091.000000000000,1541211.000000000000,1539201.000000000000,1417740.999999999800,1428571.000000000000,10294190.000000000000
FS( 36 ),1570710.999999999800,1409481.000000000000,1361611.000000000000,1547591.000000000000,1525511.000000000000,1404061.000000000000,1428571.000000000000,10247540.000000000000
FS( 37 ),1645920.999999999800,1470431.000000000000,1404081.000000000000,1541211.000000000000,1569541.000000000000,1475311.000000000000,1428571.000000000000,10535070.000000000000
FS( 38 ),1657650.999999999800,1451341.000000000000,1395091.000000000000,1541211.000000000000,1610980.999999999800,1484431.000000000200,1428571.000000000000,10569280.000000000000
FS( 39 ),1696290.999999999800,1458931.000000000000,1412761.000000000000,1524931.000000000000,1599881.000000000000,1469041.000000000000,1428571.000000000000,10590410.000000000000
FS( 40 ),1647990.999999999800,1451341.000000000000,1417411.000000000200,1505791.000000000000,1586191.000000000000,1459921.000000000200,1428571.000000000000,10497220.000000000000
FS( 41 ),1655581.000000000000,1461001.000000000000,1428571.000000000000,1512171.000000000000,1591741.000000000000,1477591.000000000000,1428571.000000000000,10555230.000000000000
FS( 42 ),1655581.000000000000,1464681.000000000000,1439731.000000000000,1523391.000000000000,1599881.000000000000,1479871.000000000000,1428571.000000000000,10591710.000000000000
FS( 43 ),1655581.000000000000,1466521.000000000000,1457710.999999999800,1539451.000000000000,1605430.999999999800,1477591.000000000000,1428571.000000000000,10630860.000000000000
FS( 44 ),1665240.999999999800,1466521.000000000000,1457710.999999999800,1539451.000000000000,1597291.000000000000,1477591.000000000000,1428571.000000000000,10632380.000000000000
FS( 45 ),1655581.000000000000,1451341.000000000000,1444071.000000000000,1537911.000000000000,1594331.000000000000,1453081.000000000000,1428571.000000000000,10564890.000000000000
FS( 46 ),1684560.999999999800,1464681.000000000000,1441901.000000000000,1541211.000000000000,1594331.000000000000,1493551.000000000000,1428571.000000000000,10648810.000000000000
FS( 47 ),1710781.000000000000,1466521.000000000000,1468871.000000000000,1539451.000000000000,1599881.000000000000,1596151.000000000000,1428571.000000000000,10810230.000000000000
FS( 48 ),1757010.999999999800,1470431.000000000000,1486541.000000000000,1547591.000000000000,1597291.000000000000,1616101.000000000000,1428571.000000000000,10903540.000000000000
FS( 49 ),1761840.999999999500,1462841.000000000000,1495531.000000000000,1517011.000000000000,1583230.999999999800,1636621.000000000000,1428571.000000000000,10885650.000000000000
FS( 50 ),1776331.000000000000,1462841.000000000000,1495531.000000000000,1523391.000000000000,1583230.999999999800,1634341.000000000000,1428571.000000000000,10904240.000000000000
FS( 51 ),1824630.999999999800,1479861.000000000200,1495531.000000000000,1533071.000000000000,1577680.999999999800,1625221.000000000200,1428571.000000000000,10964570.000000000000
FS( 52 ),1824630.999999999800,1479861.000000000200,1508861.000000000000,1536370.999999999800,1531061.000000000000,1625221.000000000200,1428571.000000000000,10934580.000000000000
FS( 53 ),1826700.999999999800,1489521.000000000000,1513511.000000000000,1536370.999999999800,1517001.000000000000,1580760.999999999800,1428571.000000000000,10892440.000000000000
FS( 54 ),1826700.999999999800,1498951.000000000000,1513511.000000000000,1549131.000000000000,1536241.000000000000,1591591.000000000000,1428571.000000000000,10944700.000000000000
FS( 55 ),1773571.000000000000,1457091.000000000000,1502351.000000000200,1541211.000000000000,1577680.999999999800,1569361.000000000000,1428571.000000000000,10849840.000000000000
FS( 56 ),1768740.999999999800,1462841.000000000000,1486541.000000000000,1533071.000000000000,1541791.000000000000,1569361.000000000000,1428571.000000000000,10790920.000000000000
FS( 57 ),1776331.000000000000,1483771.000000000000,1493361.000000000000,1496110.999999999800,1552891.000000000000,1593871.000000000000,1428571.000000000000,10824910.000000000000
FS( 58 ),1781160.999999999800,1521951.000000000000,1468871.000000000000,1452771.000000000000,1591741.000000000000,1685641.000000000000,1428571.000000000000,10930710.000000000000
FS( 59 ),1829460.999999999800,1518041.000000000000,1446551.000000000000,1460691.000000000000,1599881.000000000000,1605270.999999999800,1428571.000000000000,10888470.000000000000
FS( 60 ),1800480.999999999800,1489521.000000000000,1448721.000000000000,1428571.000000000000,1588781.000000000000,1613821.000000000000,1428571.000000000000,10798470.000000000000
FS( 61 ),1853610.999999999800,1485611.000000000200,1542341.000000000000,1420431.000000000000,1586191.000000000000,1627500.999999999800,1428571.000000000000,10944260.000000000000
FS( 62 ),1829460.999999999800,1474341.000000000000,1533661.000000000200,1457610.999999999800,1599881.000000000000,1636621.000000000000,1428571.000000000000,10960150.000000000000
FS( 63 ),1785990.999999999800,1479861.000000000200,1553501.000000000000,1452771.000000000000,1591741.000000000000,1645171.000000000200,1428571.000000000000,10937610.000000000000
FS( 64 ),1747350.999999999500,1497111.000000000200,1513511.000000000000,1478511.000000000000,1633180.999999999800,1640611.000000000000,1428571.000000000000,10938850.000000000000
FS( 65 ),1805310.999999999800,1497111.000000000200,1540171.000000000200,1465531.000000000000,1605430.999999999800,1687921.000000000200,1428571.000000000000,11030050.000000000000
FS( 66 ),1802550.999999999800,1498951.000000000000,1631931.000000000200,1468831.000000000000,1610980.999999999800,1703311.000000000000,1428571.000000000000,11145130.000000000000
FS( 67 ),1805310.999999999800,1508611.000000000200,1620770.999999999800,1452771.000000000000,1608391.000000000000,1741500.999999999800,1428571.000000000000,11165930.000000000000
FS( 68 ),1785990.999999999800,1487681.000000000000,1620770.999999999800,1433411.000000000000,1594331.000000000000,1698750.999999999800,1428571.000000000000,11049510.000000000000
FS( 69 ),1795650.999999999800,1481931.000000000000,1640611.000000000000,1447931.000000000000,1580641.000000000000,1681081.000000000000,1428571.000000000000,11056420.000000000000
FS( 70 ),1768740.999999999800,1495271.000000000000,1598450.999999999800,1428571.000000000000,1566951.000000000000,1658851.000000000000,1428571.000000000000,10945410.000000000000
FS( 71 ),1783230.999999999800,1518041.000000000000,1607131.000000000000,1439791.000000000000,1630221.000000000000,1714711.000000000200,1428571.000000000000,11121700.000000000000
FS( 72 ),1805310.999999999800,1518041.000000000000,1589460.999999999800,1444631.000000000000,1677210.999999999800,1678801.000000000000,1428571.000000000000,11142030.000000000000
FS( 73 ),1795650.999999999800,1546561.000000000000,1580471.000000000000,1427031.000000000200,1622081.000000000000,1710151.000000000000,1428571.000000000000,11110520.000000000000
FS( 74 ),1790821.000000000000,1546561.000000000000,1586981.000000000000,1420431.000000000000,1613941.000000000000,1669681.000000000200,1428571.000000000000,11056990.000000000000
FS( 75 ),1781160.999999999800,1546561.000000000000,1562491.000000000000,1436491.000000000200,1610980.999999999800,1647451.000000000200,1428571.000000000000,11013710.000000000000
FS( 76 ),1853610.999999999800,1540811.000000000000,1589460.999999999800,1452771.000000000000,1610980.999999999800,1647451.000000000200,1428571.000000000000,11123660.000000000000
FS( 77 ),1839120.999999999800,1510451.000000000000,1575821.000000000000,1454311.000000000000,1627631.000000000000,1640611.000000000000,1428571.000000000000,11076520.000000000000
FS( 78 ),1870170.999999999800,1529541.000000000000,1553501.000000000000,1455850.999999999800,1738261.000000000000,1676520.999999999800,1428571.000000000000,11252420.000000000000
FS( 79 ),1947450.999999999800,1567491.000000000000,1658591.000000000000,1475211.000000000000,1729751.000000000000,1792801.000000000000,1428571.000000000000,11599870.000000000000
FS( 80 ),1921230.999999999800,1548631.000000000000,1627281.000000000000,1475211.000000000000,1682761.000000000000,1785961.000000000200,1428571.000000000000,11469650.000000000000
FS( 81 ),1901910.999999999800,1546561.000000000000,1645261.000000000000,1486431.000000000000,1696821.000000000000,1828711.000000000200,1428571.000000000000,11534270.000000000000
FS( 82 ),1872930.999999999800,1533220.999999999800,1611781.000000000000,1471911.000000000000,1663521.000000000000,1790520.999999999800,1428571.000000000000,11372460.000000000000
FS( 83 ),1841190.999999999800,1525631.000000000000,1616121.000000000000,1460691.000000000000,1655381.000000000000,1756891.000000000000,1428571.000000000000,11284480.000000000000
FS( 84 ),1855680.999999999800,1537131.000000000000,1598450.999999999800,1455850.999999999800,1641321.000000000000,1736941.000000000200,1428571.000000000000,11253950.000000000000
FS( 85 ),1882590.999999999500,1529541.000000000000,1598450.999999999800,1465531.000000000000,1644281.000000000000,1730101.000000000000,1428571.000000000000,11279070.000000000000
FS( 86 ),1901910.999999999800,1540811.000000000000,1604960.999999999800,1443091.000000000000,1677210.999999999800,1799641.000000000000,1428571.000000000000,11396200.000000000000
FS( 87 ),1868100.999999999500,1546561.000000000000,1604960.999999999800,1443091.000000000000,1669071.000000000000,1781401.000000000000,1428571.000000000000,11341760.000000000000
FS( 88 ),1795650.999999999800,1546561.000000000000,1598450.999999999800,1412511.000000000000,1646871.000000000200,1801921.000000000200,1428571.000000000000,11230540.000000000000
FS( 89 ),1829460.999999999800,1571401.000000000000,1600621.000000000000,1430110.999999999800,1641321.000000000000,1870891.000000000000,1428571.000000000000,11372380.000000000000
FS( 90 ),1850850.999999999500,1607511.000000000000,1593801.000000000000,1452771.000000000000,1669071.000000000000,1951261.000000000000,1428571.000000000000,11553840.000000000000
FS( 91 ),1841190.999999999800,1607511.000000000000,1604960.999999999800,1436491.000000000200,1655381.000000000000,1994011.000000000000,1428571.000000000000,11568120.000000000000
FS( 92 ),1812210.999999999800,1567491.000000000000,1586981.000000000000,1420431.000000000000,1635771.000000000000,1944421.000000000000,1428571.000000000000,11395880.000000000000
FS( 93 ),1841190.999999999800,1617171.000000000000,1593801.000000000000,1428571.000000000000,1630221.000000000000,1922191.000000000000,1428571.000000000000,11461720.000000000000
FS( 94 ),1831531.000000000000,1607511.000000000000,1609611.000000000000,1434951.000000000000,1608391.000000000000,1882291.000000000000,1428571.000000000000,11402860.000000000000
FS( 95 ),1819800.999999999800,1639940.999999999800,1595971.000000000000,1441331.000000000000,1660930.999999999800,1902241.000000000000,1428571.000000000000,11488790.000000000000
FS( 96 ),1826700.999999999800,1645690.999999999800,1640611.000000000000,1447931.000000000000,1699411.000000000000,2033911.000000000000,1428571.000000000000,11722830.000000000000
FS( 97 ),1839120.999999999800,1649371.000000000000,1631931.000000000200,1447931.000000000000,1655381.000000000000,2029351.000000000000,1428571.000000000000,11681660.000000000000
FS( 98 ),1778400.999999999800,1615101.000000000000,1589460.999999999800,1449471.000000000200,1671661.000000000000,2016241.000000000000,1428571.000000000000,11548910.000000000000
FS( 99 ),1792890.999999999500,1657190.999999999800,1631931.000000000200,1459151.000000000000,1655381.000000000000,2060701.000000000000,1428571.000000000000,11685820.000000000000
FS( 100 ),1795650.999999999800,1651440.999999999800,1638440.999999999800,1475211.000000000000,1669071.000000000000,2094331.000000000000,1428571.000000000000,11752720.000000000000
FS( 101 ),1730100.999999999500,1624761.000000000000,1649601.000000000200,1460691.000000000000,1641321.000000000000,2027071.000000000000,1428571.000000000000,11562120.000000000000
FS( 102 ),1742520.999999999800,1639940.999999999800,1761200.999999999800,1467071.000000000000,1696821.000000000000,2060701.000000000000,1428571.000000000000,11796830.000000000000
FS( 103 ),1749420.999999999800,1643851.000000000000,1759031.000000000000,1486431.000000000000,1699411.000000000000,2009401.000000000000,1428571.000000000000,11776120.000000000000
FS( 104 ),1730100.999999999500,1641780.999999999800,1725551.000000000000,1487971.000000000200,1699411.000000000000,1962661.000000000000,1428571.000000000000,11676050.000000000000
FS( 105 ),1679730.999999999800,1605671.000000000000,1716561.000000000000,1452771.000000000000,1677210.999999999800,1911361.000000000000,1428571.000000000000,11471880.000000000000
FS( 106 ),1686630.999999999800,1619011.000000000000,1712221.000000000000,1446171.000000000000,1649831.000000000000,1926751.000000000000,1428571.000000000000,11469190.000000000000
FS( 107 ),1689390.999999999500,1603831.000000000200,1665411.000000000200,1463991.000000000200,1641321.000000000000,1904521.000000000000,1428571.000000000000,11397040.000000000000
FS( 108 ),1670071.000000000000,1584741.000000000000,1716561.000000000000,1447931.000000000000,1682761.000000000000,1955821.000000000000,1428571.000000000000,11486460.000000000000
FS( 109 ),1672140.999999999500,1592331.000000000200,1701061.000000000000,1444631.000000000000,1751951.000000000000,1929031.000000000000,1428571.000000000000,11519720.000000000000
FS( 110 ),1672140.999999999500,1596241.000000000000,1696721.000000000000,1444631.000000000000,1738261.000000000000,1926751.000000000000,1428571.000000000000,11503320.000000000000
FS( 111 ),1679730.999999999800,1639940.999999999800,1696721.000000000000,1444631.000000000000,1740851.000000000200,1991731.000000000000,1428571.000000000000,11622180.000000000000
FS( 112 ),1667310.999999999800,1639940.999999999800,1719041.000000000000,1454311.000000000000,1749361.000000000000,2018521.000000000000,1428571.000000000000,11677060.000000000000
FS( 113 ),1655581.000000000000,1619011.000000000000,1696721.000000000000,1455850.999999999800,1821141.000000000000,1933591.000000000000,1428571.000000000000,11610470.000000000000
FS( 114 ),1674900.999999999800,1641780.999999999800,1723381.000000000000,1468831.000000000000,1818180.999999999800,1962661.000000000000,1428571.000000000000,11718310.000000000000
FS( 115 ),1679730.999999999800,1657190.999999999800,1747871.000000000000,1486431.000000000000,1793391.000000000000,1984891.000000000000,1428571.000000000000,11778080.000000000000
FS( 116 ),1647990.999999999800,1628440.999999999800,1750041.000000000000,1476751.000000000000,1776741.000000000000,1995721.000000000000,1428571.000000000000,11704260.000000000000
FS( 117 ),1676970.999999999800,1628440.999999999800,1745700.999999999800,1494571.000000000000,1790801.000000000000,1948981.000000000000,1428571.000000000000,11714040.000000000000
FS( 118 ),1699050.999999999800,1634190.999999999800,1738881.000000000000,1517011.000000000000,1845930.999999999800,1971211.000000000000,1428571.000000000000,11834850.000000000000
FS( 119 ),1747350.999999999500,1626601.000000000000,1725551.000000000000,1500951.000000000000,1812631.000000000000,2033911.000000000000,1428571.000000000000,11875570.000000000000
FS( 120 ),1723200.999999999800,1622690.999999999800,1707881.000000000000,1508870.999999999800,1782291.000000000000,2007121.000000000000,1428571.000000000000,11780630.000000000000
FS( 121 ),1713540.999999999800,1660871.000000000000,1689901.000000000000,1528231.000000000200,1782291.000000000000,1968931.000000000000,1428571.000000000000,11772340.000000000000
FS( 122 ),1739760.999999999800,1676051.000000000200,1750041.000000000000,1536370.999999999800,1779701.000000000000,1895401.000000000000,1435642.426449999900,11812971.426449999000
