代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11291129.999450000000
真實報酬,1291129.999450000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,11710.683767654578
風險,57327.858627984817
起點值,0.204275618311
找到最佳解世代,2125
找到最佳解實驗#,1
找到最佳解次數,7

投資組合檔數,9
2317(15)[4],2324(16)[11],2412(25)[7],2887(37)[6],2912(41)[14],3008(42)[25],4904(45)[12],5880(47)[1],9999(50)[41],
FS( 24 ),1193661.000000000000,1161511.000000000000,1142571.000000000200,1139671.000000000000,1089791.000000000000,1111111.000000000000,1159911.000000000000,1153951.000000000000,1111111.000000000000,10263290.000000000000
FS( 25 ),1176111.000000000000,1131901.000000000200,1147851.000000000000,1134571.000000000000,1085911.000000000000,1111111.000000000000,1147591.000000000000,1153951.000000000000,1111111.000000000000,10200110.000000000000
FS( 26 ),1183651.000000000000,1143871.000000000000,1142571.000000000200,1139671.000000000000,1082071.000000000000,1111111.000000000000,1152231.000000000000,1149751.000000000000,1111111.000000000000,10216040.000000000000
FS( 27 ),1184821.000000000000,1158361.000000000000,1147851.000000000000,1144771.000000000000,1114991.000000000000,1111111.000000000000,1152231.000000000000,1157311.000000000000,1111111.000000000000,10282560.000000000000
FS( 28 ),1184821.000000000000,1170331.000000000000,1147851.000000000000,1148851.000000000000,1136311.000000000000,1111111.000000000000,1158311.000000000000,1157311.000000000000,1111111.000000000000,10326010.000000000000
FS( 29 ),1186121.000000000200,1164661.000000000200,1142571.000000000200,1148851.000000000000,1138271.000000000000,1111111.000000000000,1146151.000000000000,1161511.000000000000,1111111.000000000000,10310360.000000000000
FS( 30 ),1196131.000000000200,1179151.000000000200,1153131.000000000200,1148851.000000000000,1161511.000000000000,1111111.000000000000,1158311.000000000000,1164871.000000000000,1111111.000000000000,10384180.000000000000
FS( 31 ),1202371.000000000200,1203091.000000000000,1163581.000000000500,1158031.000000000000,1155711.000000000000,1111111.000000000000,1159911.000000000000,1164871.000000000000,1111111.000000000000,10429790.000000000000
FS( 32 ),1201071.000000000000,1196790.999999999800,1174141.000000000200,1163131.000000000000,1167351.000000000000,1111111.000000000000,1155271.000000000000,1161511.000000000000,1111111.000000000000,10441490.000000000000
FS( 33 ),1203671.000000000000,1187971.000000000000,1174141.000000000200,1168230.999999999800,1184791.000000000000,1111111.000000000000,1167431.000000000000,1164871.000000000000,1111111.000000000000,10473330.000000000000
FS( 34 ),1203671.000000000000,1199941.000000000000,1158301.000000000200,1163131.000000000000,1169271.000000000000,1111111.000000000000,1159911.000000000000,1164871.000000000000,1111111.000000000000,10441320.000000000000
FS( 35 ),1201071.000000000000,1187971.000000000000,1158301.000000000200,1163131.000000000000,1167351.000000000000,1111111.000000000000,1162951.000000000000,1164871.000000000000,1111111.000000000000,10427870.000000000000
FS( 36 ),1192361.000000000000,1187971.000000000000,1158301.000000000200,1163131.000000000000,1175111.000000000000,1111111.000000000000,1162951.000000000000,1164871.000000000000,1111111.000000000000,10426920.000000000000
FS( 37 ),1191061.000000000000,1199941.000000000000,1163581.000000000500,1158031.000000000000,1171231.000000000000,1111111.000000000000,1162951.000000000000,1164871.000000000000,1111111.000000000000,10433890.000000000000
FS( 38 ),1199901.000000000000,1199941.000000000000,1163581.000000000500,1158031.000000000000,1178951.000000000000,1111111.000000000000,1170471.000000000000,1176631.000000000000,1111111.000000000000,10469730.000000000000
FS( 39 ),1203671.000000000000,1194271.000000000000,1153131.000000000200,1168230.999999999800,1180911.000000000000,1111111.000000000000,1159911.000000000000,1188391.000000000000,1111111.000000000000,10470740.000000000000
FS( 40 ),1202371.000000000200,1173481.000000000000,1153131.000000000200,1186591.000000000000,1182831.000000000000,1111111.000000000000,1161351.000000000000,1185031.000000000000,1111111.000000000000,10467010.000000000000
FS( 41 ),1197301.000000000000,1182300.999999999800,1142571.000000000200,1191691.000000000000,1186711.000000000000,1111111.000000000000,1152231.000000000000,1180831.000000000000,1111111.000000000000,10455860.000000000000
FS( 42 ),1284921.000000000000,1199941.000000000000,1147851.000000000000,1181491.000000000000,1223551.000000000000,1111111.000000000000,1162951.000000000000,1192591.000000000000,1111111.000000000000,10615520.000000000000
FS( 43 ),1276211.000000000000,1199941.000000000000,1153131.000000000200,1181491.000000000000,1211911.000000000000,1111111.000000000000,1165991.000000000000,1195951.000000000000,1111111.000000000000,10606850.000000000000
FS( 44 ),1261131.000000000200,1185451.000000000000,1158301.000000000200,1181491.000000000000,1217751.000000000000,1111111.000000000000,1170471.000000000000,1200151.000000000000,1111111.000000000000,10596970.000000000000
FS( 45 ),1266201.000000000000,1220731.000000000000,1153131.000000000200,1177411.000000000000,1211911.000000000000,1111111.000000000000,1170471.000000000000,1200151.000000000000,1111111.000000000000,10622230.000000000000
FS( 46 ),1271141.000000000000,1229550.999999999800,1147851.000000000000,1168230.999999999800,1225471.000000000000,1111111.000000000000,1176551.000000000000,1207711.000000000000,1111111.000000000000,10648730.000000000000
FS( 47 ),1276211.000000000000,1206241.000000000000,1147851.000000000000,1172311.000000000000,1217751.000000000000,1111111.000000000000,1173511.000000000000,1200151.000000000000,1111111.000000000000,10616250.000000000000
FS( 48 ),1291161.000000000000,1215061.000000000000,1147851.000000000000,1181491.000000000000,1208031.000000000000,1111111.000000000000,1172071.000000000000,1207711.000000000000,1111111.000000000000,10645600.000000000000
FS( 49 ),1268671.000000000000,1196790.999999999800,1147851.000000000000,1172311.000000000000,1206111.000000000000,1111111.000000000000,1170471.000000000000,1188391.000000000000,1111111.000000000000,10572820.000000000000
FS( 50 ),1276211.000000000000,1194271.000000000000,1158301.000000000200,1158031.000000000000,1206111.000000000000,1111111.000000000000,1178151.000000000000,1188391.000000000000,1111111.000000000000,10581690.000000000000
FS( 51 ),1272440.999999999800,1206241.000000000000,1153131.000000000200,1163131.000000000000,1204151.000000000000,1111111.000000000000,1173511.000000000000,1192591.000000000000,1111111.000000000000,10587420.000000000000
FS( 52 ),1257361.000000000000,1208761.000000000000,1142571.000000000200,1153951.000000000200,1202231.000000000000,1111111.000000000000,1158311.000000000000,1180831.000000000000,1111111.000000000000,10526240.000000000000
FS( 53 ),1259831.000000000000,1215061.000000000000,1137291.000000000500,1148851.000000000000,1221631.000000000000,1111111.000000000000,1158311.000000000000,1173271.000000000200,1111111.000000000000,10536470.000000000000
FS( 54 ),1266201.000000000000,1211911.000000000200,1142571.000000000200,1153951.000000000200,1217751.000000000000,1111111.000000000000,1156871.000000000000,1188391.000000000000,1111111.000000000000,10559870.000000000000
FS( 55 ),1272440.999999999800,1220731.000000000000,1142571.000000000200,1168230.999999999800,1215791.000000000000,1111111.000000000000,1150631.000000000000,1192591.000000000000,1111111.000000000000,10585210.000000000000
FS( 56 ),1283621.000000000200,1220731.000000000000,1147851.000000000000,1181491.000000000000,1235191.000000000000,1111111.000000000000,1146151.000000000000,1195951.000000000000,1111111.000000000000,10633210.000000000000
FS( 57 ),1287391.000000000000,1217581.000000000000,1142571.000000000200,1177411.000000000000,1258431.000000000000,1111111.000000000000,1141511.000000000000,1207711.000000000000,1111111.000000000000,10654830.000000000000
FS( 58 ),1288690.999999999800,1208761.000000000000,1142571.000000000200,1177411.000000000000,1227431.000000000000,1111111.000000000000,1143111.000000000000,1200151.000000000000,1111111.000000000000,10610350.000000000000
FS( 59 ),1294930.999999999800,1206241.000000000000,1132121.000000000200,1172311.000000000000,1235191.000000000000,1111111.000000000000,1149191.000000000000,1200151.000000000000,1111111.000000000000,10612360.000000000000
FS( 60 ),1309881.000000000200,1223881.000000000000,1142571.000000000200,1186591.000000000000,1233231.000000000000,1111111.000000000000,1159911.000000000000,1207711.000000000000,1111111.000000000000,10686000.000000000000
FS( 61 ),1316121.000000000200,1227031.000000000000,1147851.000000000000,1191691.000000000000,1233231.000000000000,1111111.000000000000,1172071.000000000000,1211911.000000000000,1111111.000000000000,10722130.000000000000
FS( 62 ),1316121.000000000200,1227031.000000000000,1153131.000000000200,1191691.000000000000,1231311.000000000000,1111111.000000000000,1182631.000000000000,1219471.000000000000,1111111.000000000000,10743610.000000000000
FS( 63 ),1309881.000000000200,1215061.000000000000,1147851.000000000000,1186591.000000000000,1227431.000000000000,1111111.000000000000,1184231.000000000000,1216111.000000000000,1111111.000000000000,10709380.000000000000
FS( 64 ),1322361.000000000000,1215061.000000000000,1158301.000000000200,1186591.000000000000,1223551.000000000000,1111111.000000000000,1181191.000000000000,1219471.000000000000,1111111.000000000000,10728750.000000000000
FS( 65 ),1359930.999999999800,1217581.000000000000,1163581.000000000500,1181491.000000000000,1240991.000000000000,1111111.000000000000,1175111.000000000000,1223671.000000000000,1111111.000000000000,10784580.000000000000
FS( 66 ),1359930.999999999800,1223881.000000000000,1158301.000000000200,1191691.000000000000,1264271.000000000000,1111111.000000000000,1190311.000000000000,1219471.000000000000,1111111.000000000000,10830080.000000000000
FS( 67 ),1359930.999999999800,1196790.999999999800,1158301.000000000200,1200871.000000000000,1289471.000000000000,1111111.000000000000,1175111.000000000000,1219471.000000000000,1111111.000000000000,10822170.000000000000
FS( 68 ),1341211.000000000000,1203091.000000000000,1168861.000000000000,1205971.000000000200,1283631.000000000000,1111111.000000000000,1176551.000000000000,1219471.000000000000,1111111.000000000000,10821010.000000000000
FS( 69 ),1359930.999999999800,1223881.000000000000,1174141.000000000200,1224331.000000000000,1277831.000000000000,1111111.000000000000,1182631.000000000000,1223671.000000000000,1111111.000000000000,10888640.000000000000
FS( 70 ),1353690.999999999800,1223881.000000000000,1174141.000000000200,1229431.000000000000,1293311.000000000000,1111111.000000000000,1178151.000000000000,1223671.000000000000,1111111.000000000000,10898500.000000000000
FS( 71 ),1347451.000000000000,1227031.000000000000,1174141.000000000200,1256971.000000000200,1277831.000000000000,1111111.000000000000,1175111.000000000000,1227871.000000000000,1111111.000000000000,10908630.000000000000
FS( 72 ),1334971.000000000000,1235851.000000000000,1174141.000000000200,1229431.000000000000,1260391.000000000000,1111111.000000000000,1182631.000000000000,1223671.000000000000,1111111.000000000000,10863310.000000000000
FS( 73 ),1328731.000000000000,1241521.000000000000,1168861.000000000000,1229431.000000000000,1258431.000000000000,1111111.000000000000,1178151.000000000000,1223671.000000000000,1111111.000000000000,10851020.000000000000
FS( 74 ),1341211.000000000000,1227031.000000000000,1174141.000000000200,1233511.000000000000,1262311.000000000000,1111111.000000000000,1175111.000000000000,1223671.000000000000,1111111.000000000000,10859210.000000000000
FS( 75 ),1359930.999999999800,1241521.000000000000,1174141.000000000200,1229431.000000000000,1295271.000000000000,1111111.000000000000,1172071.000000000000,1223671.000000000000,1111111.000000000000,10918260.000000000000
FS( 76 ),1359930.999999999800,1227031.000000000000,1174141.000000000200,1238611.000000000000,1308831.000000000000,1111111.000000000000,1178151.000000000000,1219471.000000000000,1111111.000000000000,10928390.000000000000
FS( 77 ),1372411.000000000000,1227031.000000000000,1184591.000000000500,1247791.000000000000,1287511.000000000000,1111111.000000000000,1176551.000000000000,1227871.000000000000,1111111.000000000000,10945980.000000000000
FS( 78 ),1366171.000000000000,1223881.000000000000,1184591.000000000500,1247791.000000000000,1279751.000000000000,1111111.000000000000,1175111.000000000000,1227871.000000000000,1111111.000000000000,10927390.000000000000
FS( 79 ),1347451.000000000000,1199941.000000000000,1189871.000000000200,1266151.000000000000,1260391.000000000000,1111111.000000000000,1182631.000000000000,1216111.000000000000,1111111.000000000000,10884770.000000000000
FS( 80 ),1366171.000000000000,1223881.000000000000,1195151.000000000000,1266151.000000000000,1275871.000000000000,1111111.000000000000,1193351.000000000000,1223671.000000000000,1111111.000000000000,10966470.000000000000
FS( 81 ),1378651.000000000000,1227031.000000000000,1195151.000000000000,1271250.999999999800,1283631.000000000000,1111111.000000000000,1182631.000000000000,1223671.000000000000,1111111.000000000000,10984240.000000000000
FS( 82 ),1372411.000000000000,1220731.000000000000,1189871.000000000200,1266151.000000000000,1275871.000000000000,1111111.000000000000,1176551.000000000000,1223671.000000000000,1111111.000000000000,10947480.000000000000
FS( 83 ),1378651.000000000000,1223881.000000000000,1195151.000000000000,1290631.000000000000,1283631.000000000000,1111111.000000000000,1185671.000000000000,1231231.000000000000,1111111.000000000000,11011070.000000000000
FS( 84 ),1372411.000000000000,1223881.000000000000,1195151.000000000000,1290631.000000000000,1271991.000000000000,1111111.000000000000,1190311.000000000000,1235431.000000000000,1111111.000000000000,11002030.000000000000
FS( 85 ),1372411.000000000000,1223881.000000000000,1189871.000000000200,1294711.000000000000,1297191.000000000000,1111111.000000000000,1182631.000000000000,1231231.000000000000,1111111.000000000000,11014150.000000000000
FS( 86 ),1372411.000000000000,1208761.000000000000,1200321.000000000200,1294711.000000000000,1297191.000000000000,1111111.000000000000,1182631.000000000000,1235431.000000000000,1111111.000000000000,11013680.000000000000
FS( 87 ),1372411.000000000000,1217581.000000000000,1195151.000000000000,1290631.000000000000,1287511.000000000000,1111111.000000000000,1179591.000000000000,1231231.000000000000,1111111.000000000000,10996330.000000000000
FS( 88 ),1334971.000000000000,1217581.000000000000,1195151.000000000000,1290631.000000000000,1271991.000000000000,1111111.000000000000,1175111.000000000000,1235431.000000000000,1111111.000000000000,10943090.000000000000
FS( 89 ),1334971.000000000000,1217581.000000000000,1195151.000000000000,1290631.000000000000,1275871.000000000000,1111111.000000000000,1175111.000000000000,1231231.000000000000,1111111.000000000000,10942770.000000000000
FS( 90 ),1334971.000000000000,1227031.000000000000,1195151.000000000000,1285531.000000000000,1271991.000000000000,1111111.000000000000,1181191.000000000000,1227871.000000000000,1111111.000000000000,10945960.000000000000
FS( 91 ),1341211.000000000000,1227031.000000000000,1200321.000000000200,1280431.000000000000,1271991.000000000000,1111111.000000000000,1179591.000000000000,1227871.000000000000,1111111.000000000000,10950670.000000000000
FS( 92 ),1372411.000000000000,1223881.000000000000,1189871.000000000200,1290631.000000000000,1273951.000000000000,1111111.000000000000,1184231.000000000000,1227871.000000000000,1111111.000000000000,10985070.000000000000
FS( 93 ),1428701.000000000000,1229550.999999999800,1195151.000000000000,1280431.000000000000,1264271.000000000000,1111111.000000000000,1190311.000000000000,1227871.000000000000,1111111.000000000000,11038510.000000000000
FS( 94 ),1491231.000000000000,1223881.000000000000,1189871.000000000200,1285531.000000000000,1268151.000000000000,1111111.000000000000,1211591.000000000000,1223671.000000000000,1111111.000000000000,11116150.000000000000
FS( 95 ),1472511.000000000000,1223881.000000000000,1189871.000000000200,1290631.000000000000,1256511.000000000000,1111111.000000000000,1213191.000000000000,1231231.000000000000,1111111.000000000000,11100050.000000000000
FS( 96 ),1466271.000000000000,1217581.000000000000,1200321.000000000200,1294711.000000000000,1256511.000000000000,1111111.000000000000,1220711.000000000000,1227871.000000000000,1111111.000000000000,11106200.000000000000
FS( 97 ),1466271.000000000000,1203091.000000000000,1200321.000000000200,1294711.000000000000,1264271.000000000000,1111111.000000000000,1220711.000000000000,1227871.000000000000,1111111.000000000000,11099470.000000000000
FS( 98 ),1560001.000000000000,1208761.000000000000,1205601.000000000000,1308991.000000000000,1299151.000000000000,1111111.000000000000,1220711.000000000000,1242991.000000000000,1111111.000000000000,11268430.000000000000
FS( 99 ),1578851.000000000000,1223881.000000000000,1205601.000000000000,1308991.000000000000,1285591.000000000000,1111111.000000000000,1210151.000000000000,1247191.000000000000,1111111.000000000000,11282480.000000000000
FS( 100 ),1535041.000000000000,1215061.000000000000,1200321.000000000200,1299811.000000000000,1275871.000000000000,1111111.000000000000,1210151.000000000000,1250551.000000000000,1111111.000000000000,11209030.000000000000
FS( 101 ),1547521.000000000000,1223881.000000000000,1195151.000000000000,1303891.000000000000,1277831.000000000000,1111111.000000000000,1202471.000000000000,1262311.000000000000,1111111.000000000000,11235280.000000000000
FS( 102 ),1522561.000000000000,1223881.000000000000,1195151.000000000000,1303891.000000000000,1277831.000000000000,1111111.000000000000,1197831.000000000000,1262311.000000000000,1111111.000000000000,11205680.000000000000
FS( 103 ),1516321.000000000000,1229550.999999999800,1205601.000000000000,1314091.000000000000,1273951.000000000000,1111111.000000000000,1214631.000000000000,1269871.000000000000,1111111.000000000000,11246240.000000000000
FS( 104 ),1472511.000000000000,1215061.000000000000,1195151.000000000000,1308991.000000000000,1262311.000000000000,1111111.000000000000,1214631.000000000000,1266511.000000000000,1111111.000000000000,11157390.000000000000
FS( 105 ),1509951.000000000000,1220731.000000000000,1205601.000000000000,1314091.000000000000,1270071.000000000000,1111111.000000000000,1220711.000000000000,1274070.999999999800,1111111.000000000000,11237450.000000000000
FS( 106 ),1503711.000000000000,1220731.000000000000,1200321.000000000200,1314091.000000000000,1271991.000000000000,1111111.000000000000,1214631.000000000000,1274070.999999999800,1111111.000000000000,11221770.000000000000
FS( 107 ),1491231.000000000000,1211911.000000000200,1200321.000000000200,1314091.000000000000,1271991.000000000000,1111111.000000000000,1210151.000000000000,1274070.999999999800,1111111.000000000000,11195990.000000000000
FS( 108 ),1503711.000000000000,1232701.000000000000,1200321.000000000200,1308991.000000000000,1268151.000000000000,1111111.000000000000,1190311.000000000000,1266511.000000000000,1111111.000000000000,11192920.000000000000
FS( 109 ),1541281.000000000000,1271131.000000000000,1205601.000000000000,1323271.000000000000,1283631.000000000000,1111111.000000000000,1199431.000000000000,1274070.999999999800,1111111.000000000000,11320640.000000000000
FS( 110 ),1541281.000000000000,1262311.000000000000,1205601.000000000000,1318171.000000000000,1271991.000000000000,1111111.000000000000,1193831.000000000000,1281631.000000000000,1111111.000000000000,11297040.000000000000
FS( 111 ),1560781.000000000000,1265461.000000000000,1210881.000000000200,1337551.000000000000,1277831.000000000000,1111111.000000000000,1193831.000000000000,1285831.000000000000,1111111.000000000000,11354390.000000000000
FS( 112 ),1560781.000000000000,1271131.000000000000,1210881.000000000200,1332451.000000000200,1277831.000000000000,1111111.000000000000,1190631.000000000000,1285831.000000000000,1111111.000000000000,11351760.000000000000
FS( 113 ),1560781.000000000000,1271131.000000000000,1216161.000000000200,1351831.000000000000,1283631.000000000000,1111111.000000000000,1184231.000000000000,1301791.000000000000,1111111.000000000000,11391780.000000000000
FS( 114 ),1580281.000000000000,1247821.000000000000,1221331.000000000500,1341631.000000000000,1293311.000000000000,1111111.000000000000,1195431.000000000000,1305151.000000000000,1111111.000000000000,11407180.000000000000
FS( 115 ),1580281.000000000000,1241521.000000000000,1216161.000000000200,1341631.000000000000,1293311.000000000000,1111111.000000000000,1192231.000000000000,1297591.000000000000,1111111.000000000000,11384950.000000000000
FS( 116 ),1573781.000000000000,1232701.000000000000,1210881.000000000200,1327351.000000000000,1281711.000000000000,1111111.000000000000,1193831.000000000000,1290031.000000000000,1111111.000000000000,11332510.000000000000
FS( 117 ),1554281.000000000000,1241521.000000000000,1199221.000000000200,1323271.000000000000,1281711.000000000000,1111111.000000000000,1193831.000000000000,1285831.000000000000,1111111.000000000000,11301890.000000000000
FS( 118 ),1567281.000000000000,1241521.000000000000,1199221.000000000200,1332451.000000000200,1293311.000000000000,1111111.000000000000,1201831.000000000000,1290031.000000000000,1111111.000000000000,11347870.000000000000
FS( 119 ),1580281.000000000000,1238371.000000000000,1199221.000000000200,1337551.000000000000,1320471.000000000000,1111111.000000000000,1185831.000000000000,1290031.000000000000,1111111.000000000000,11373980.000000000000
FS( 120 ),1560781.000000000000,1232701.000000000000,1199221.000000000200,1332451.000000000200,1335991.000000000000,1111111.000000000000,1182631.000000000000,1281631.000000000000,1111111.000000000000,11347630.000000000000
FS( 121 ),1586781.000000000000,1273651.000000000200,1199221.000000000200,1341631.000000000000,1335991.000000000000,1111111.000000000000,1193831.000000000000,1293391.000000000000,1111111.000000000000,11446720.000000000000
FS( 122 ),1586781.000000000000,1267351.000000000000,1193721.000000000200,1332451.000000000200,1248751.000000000000,1111111.000000000000,1193831.000000000000,1281631.000000000000,1111111.000000000000,11326740.000000000000
FS( 123 ),1586781.000000000000,1270501.000000000000,1182721.000000000200,1337551.000000000000,1209991.000000000000,1111111.000000000000,1185831.000000000000,1290031.000000000000,1116610.999450000000,11291129.999450000000
