代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12756869.996700000000
真實報酬,2756869.996700000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,22836.651681739917
風險,188390.749711989310
起點值,0.121219601900
找到最佳解世代,1738
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
1101(0)[1],2412(24)[5],2912(40)[2],3045(41)[6],3673(44)[7],9999(49)[20],
FS( 43 ),2026245.999999999800,1727146.000000000000,1830826.000000000000,1683096.000000000200,1857796.000000000000,1666666.000000000000,10791780.000000000000
FS( 44 ),2039505.999999999500,1713916.000000000000,1817706.000000000000,1709135.999999999800,1887376.000000000000,1666666.000000000000,10834310.000000000000
FS( 45 ),2083965.999999999800,1723366.000000000000,1817706.000000000000,1739826.000000000000,1922836.000000000000,1666666.000000000000,10954370.000000000000
FS( 46 ),2059005.999999999500,1723366.000000000000,1824266.000000000000,1765866.000000000200,1993756.000000000000,1666666.000000000000,11032930.000000000000
FS( 47 ),2062126.000000000000,1732816.000000000200,1857066.000000000000,1784466.000000000000,1981936.000000000000,1666666.000000000000,11085080.000000000000
FS( 48 ),2075385.999999999800,1738485.999999999800,1896586.000000000000,1765866.000000000200,1962226.000000000000,1666666.000000000000,11105220.000000000000
FS( 49 ),2219686.000000000000,1742266.000000000000,1857066.000000000000,1798726.000000000000,2001646.000000000000,1666666.000000000000,11286060.000000000000
FS( 50 ),2230606.000000000000,1744156.000000000000,1876746.000000000000,1822286.000000000200,2043016.000000000200,1666666.000000000000,11383480.000000000000
FS( 51 ),2191606.000000000000,1744156.000000000000,1962186.000000000000,1794076.000000000000,2064706.000000000000,1666666.000000000000,11423400.000000000000
FS( 52 ),2211106.000000000000,1730926.000000000000,2041066.000000000000,1784466.000000000000,2050906.000000000200,1666666.000000000000,11485140.000000000000
FS( 53 ),2230606.000000000000,1740376.000000000000,1981866.000000000000,1796246.000000000000,1995736.000000000200,1666666.000000000000,11411500.000000000000
FS( 54 ),2354626.000000000000,1736596.000000000200,2086986.000000000000,1798726.000000000000,2009536.000000000000,1666666.000000000000,11653140.000000000000
FS( 55 ),2296906.000000000000,1729036.000000000000,2041066.000000000000,1796246.000000000000,2019376.000000000000,1666666.000000000000,11549300.000000000000
FS( 56 ),2318746.000000000000,1727146.000000000000,2119786.000000000000,1786946.000000000000,1974046.000000000000,1666666.000000000000,11593340.000000000000
FS( 57 ),2214226.000000000000,1730926.000000000000,2146186.000000000000,1782296.000000000000,1948456.000000000000,1666666.000000000000,11488760.000000000000
FS( 58 ),2257906.000000000000,1727146.000000000000,2073866.000000000000,1765866.000000000200,2021356.000000000000,1666666.000000000000,11512810.000000000000
FS( 59 ),2202526.000000000000,1730926.000000000000,2047626.000000000000,1782296.000000000000,2141536.000000000000,1666666.000000000000,11571580.000000000000
FS( 60 ),2139346.000000000000,1730926.000000000000,2047626.000000000000,1765866.000000000200,2171086.000000000000,1666666.000000000000,11521520.000000000000
FS( 61 ),2202526.000000000000,1742266.000000000000,2119786.000000000000,1784466.000000000000,2104096.000000000000,1666666.000000000000,11619810.000000000000
FS( 62 ),2189266.000000000000,1746046.000000000000,2093546.000000000000,1777645.999999999800,2056815.999999999800,1666666.000000000000,11529990.000000000000
FS( 63 ),2191606.000000000000,1759276.000000000200,2106666.000000000000,1775166.000000000000,2037106.000000000000,1666666.000000000000,11536490.000000000000
FS( 64 ),2194726.000000000000,1778175.999999999800,2198666.000000000000,1803375.999999999800,2074546.000000000000,1666666.000000000000,11716160.000000000000
FS( 65 ),2189266.000000000000,1753605.999999999800,2126346.000000000000,1794076.000000000000,2068636.000000000000,1666666.000000000000,11598600.000000000000
FS( 66 ),2197066.000000000000,1755496.000000000200,2093546.000000000000,1796246.000000000000,2060746.000000000000,1666666.000000000000,11569770.000000000000
FS( 67 ),2178346.000000000000,1749826.000000000000,2080426.000000000000,1789426.000000000000,2035126.000000000000,1666666.000000000000,11499820.000000000000
FS( 68 ),2144806.000000000000,1766836.000000000200,2172426.000000000000,1824766.000000000000,2056815.999999999800,1666666.000000000000,11632320.000000000000
FS( 69 ),2133886.000000000000,1764946.000000000000,2139466.000000000000,1824766.000000000000,2139556.000000000000,1666666.000000000000,11669290.000000000000
FS( 70 ),2136226.000000000000,1757385.999999999800,2119786.000000000000,1812986.000000000000,2082436.000000000000,1666666.000000000000,11575490.000000000000
FS( 71 ),2098005.999999999500,1759276.000000000200,2106666.000000000000,1815156.000000000000,2064706.000000000000,1666666.000000000000,11510480.000000000000
FS( 72 ),2112046.000000000000,1759276.000000000200,2218346.000000000000,1826936.000000000000,2033175.999999999800,1666666.000000000000,11616450.000000000000
FS( 73 ),2155726.000000000000,1768726.000000000000,2224906.000000000000,1817635.999999999800,2017396.000000000000,1666666.000000000000,11651060.000000000000
FS( 74 ),2178346.000000000000,1766836.000000000200,2205226.000000000000,1812986.000000000000,2060746.000000000000,1666666.000000000000,11690810.000000000000
FS( 75 ),2172106.000000000000,1766836.000000000200,2284106.000000000000,1824766.000000000000,2064706.000000000000,1666666.000000000000,11779190.000000000000
FS( 76 ),2299246.000000000000,1764946.000000000000,2205226.000000000000,1829416.000000000000,2074546.000000000000,1666666.000000000000,11840050.000000000000
FS( 77 ),2304706.000000000000,1774395.999999999800,2211786.000000000000,1869406.000000000000,2129716.000000000000,1666666.000000000000,11956680.000000000000
FS( 78 ),2288326.000000000000,1793296.000000000000,2178986.000000000000,1874056.000000000000,2149426.000000000000,1666666.000000000000,11950760.000000000000
FS( 79 ),2307826.000000000000,1804635.999999999800,2205226.000000000000,1900096.000000000200,2155336.000000000000,1666666.000000000000,12039790.000000000000
FS( 80 ),2299246.000000000000,1821645.999999999800,2198666.000000000000,1968606.000000000200,2131696.000000000000,1666666.000000000000,12086530.000000000000
FS( 81 ),2327326.000000000000,1853776.000000000200,2146186.000000000000,1954346.000000000200,2135626.000000000000,1666666.000000000000,12083930.000000000000
FS( 82 ),2280526.000000000000,1853776.000000000200,2159306.000000000000,1942566.000000000000,2145466.000000000000,1666666.000000000000,12048310.000000000000
FS( 83 ),2214226.000000000000,1838656.000000000000,2119786.000000000000,1928306.000000000000,2135626.000000000000,1666666.000000000000,11903270.000000000000
FS( 84 ),2200186.000000000000,1834876.000000000000,2067306.000000000000,1928306.000000000000,2086365.999999999800,1666666.000000000000,11783710.000000000000
FS( 85 ),2202526.000000000000,1853776.000000000200,2100106.000000000000,1947216.000000000000,2025286.000000000000,1666666.000000000000,11795580.000000000000
FS( 86 ),2238406.000000000000,1868895.999999999800,2146186.000000000000,1961476.000000000000,2082436.000000000000,1666666.000000000000,11964070.000000000000
FS( 87 ),2280526.000000000000,1883746.000000000200,2073866.000000000000,2032156.000000000000,2070615.999999999800,1666666.000000000000,12007580.000000000000
FS( 88 ),2268826.000000000000,1876186.000000000000,2086986.000000000000,2003946.000000000000,1978006.000000000000,1666666.000000000000,11880620.000000000000
FS( 89 ),2238406.000000000000,1876186.000000000000,2093546.000000000000,1987205.999999999800,2031196.000000000000,1666666.000000000000,11893210.000000000000
FS( 90 ),2225146.000000000000,1851885.999999999800,2093546.000000000000,1987205.999999999800,1987845.999999999800,1666666.000000000000,11812300.000000000000
FS( 91 ),2211106.000000000000,1872406.000000000000,2113226.000000000000,2013246.000000000000,1968136.000000000000,1666666.000000000000,11844790.000000000000
FS( 92 ),2211106.000000000000,1863226.000000000000,2086986.000000000000,2041455.999999999800,2031196.000000000000,1666666.000000000000,11900640.000000000000
FS( 93 ),2205646.000000000000,1867006.000000000000,2178986.000000000000,1980385.999999999800,2019376.000000000000,1666666.000000000000,11918070.000000000000
FS( 94 ),2183806.000000000000,1861336.000000000200,2192106.000000000000,1970776.000000000000,2019376.000000000000,1666666.000000000000,11894070.000000000000
FS( 95 ),2219686.000000000000,1846216.000000000200,2159306.000000000000,1942566.000000000000,1981936.000000000000,1666666.000000000000,11816380.000000000000
FS( 96 ),2255566.000000000000,1840546.000000000000,2152746.000000000000,1945046.000000000000,2001646.000000000000,1666666.000000000000,11862220.000000000000
FS( 97 ),2329666.000000000000,1863226.000000000000,2165866.000000000000,1975426.000000000000,1972095.999999999800,1666666.000000000000,11972950.000000000000
FS( 98 ),2365546.000000000000,1872406.000000000000,2238026.000000000000,1976976.000000000000,2011486.000000000200,1666666.000000000000,12131110.000000000000
FS( 99 ),2454466.000000000000,1913985.999999999800,2310346.000000000000,1959616.000000000200,2046976.000000000000,1666666.000000000000,12352060.000000000000
FS( 100 ),2476306.000000000000,1913985.999999999800,2303786.000000000000,1929856.000000000200,2084386.000000000000,1666666.000000000000,12374990.000000000000
FS( 101 ),2512185.999999999100,1932885.999999999800,2382506.000000000000,1907536.000000000200,2086365.999999999800,1666666.000000000000,12488150.000000000000
FS( 102 ),2501265.999999999100,1961235.999999999800,2395626.000000000000,1934816.000000000000,2127736.000000000000,1666666.000000000000,12587350.000000000000
FS( 103 ),2539486.000000000000,1951786.000000000000,2369386.000000000000,1932336.000000000000,2102146.000000000000,1666666.000000000000,12561810.000000000000
FS( 104 ),2509066.000000000000,1961235.999999999800,2382506.000000000000,1932336.000000000000,2074546.000000000000,1666666.000000000000,12526360.000000000000
FS( 105 ),2498145.999999999100,1932885.999999999800,2382506.000000000000,1934816.000000000000,2062726.000000000000,1666666.000000000000,12477750.000000000000
FS( 106 ),2393626.000000000000,1951786.000000000000,2362826.000000000000,1919936.000000000000,1997716.000000000200,1666666.000000000000,12292560.000000000000
FS( 107 ),2470846.000000000000,1989586.000000000200,2408906.000000000000,1912496.000000000000,1958296.000000000000,1666666.000000000000,12406800.000000000000
FS( 108 ),2515305.999999999100,1980135.999999999800,2389066.000000000000,1922416.000000000000,1903126.000000000000,1666666.000000000000,12376720.000000000000
FS( 109 ),2517645.999999999100,1999036.000000000000,2422026.000000000000,1932336.000000000000,1840065.999999999800,1666666.000000000000,12377780.000000000000
FS( 110 ),2512185.999999999100,2046286.000000000000,2441706.000000000000,1969536.000000000200,1794766.000000000000,1666666.000000000000,12431150.000000000000
FS( 111 ),2465386.000000000000,2074635.999999999800,2494186.000000000000,1952176.000000000000,1796716.000000000200,1666666.000000000000,12449770.000000000000
FS( 112 ),2501265.999999999100,2084086.000000000200,2592746.000000000000,1957135.999999999800,1887376.000000000000,1666666.000000000000,12689279.999999998000
FS( 113 ),2558986.000000000000,2074635.999999999800,2540266.000000000000,1957135.999999999800,1889326.000000000000,1666666.000000000000,12687020.000000000000
FS( 114 ),2675206.000000000000,1987156.000000000000,2520426.000000000000,1957135.999999999800,1942546.000000000000,1666666.000000000000,12749140.000000000000
FS( 115 ),2669746.000000000000,1957186.000000000000,2389066.000000000000,1954656.000000000000,1901146.000000000000,1666666.000000000000,12538470.000000000000
FS( 116 ),2649466.000000000000,1990936.000000000000,2435146.000000000000,1954656.000000000000,1962226.000000000000,1666666.000000000000,12659100.000000000000
FS( 117 ),2574586.000000000000,1983105.999999999800,2540266.000000000000,1954656.000000000000,2013466.000000000200,1666666.000000000000,12732750.000000000000
FS( 118 ),2620606.000000000000,1994985.999999999800,2540266.000000000000,1972016.000000000000,1979956.000000000000,1666666.000000000000,12774500.000000000000
FS( 119 ),2629185.999999999100,1994985.999999999800,2481066.000000000000,2014486.000000000000,1962226.000000000000,1674915.996700000000,12756869.996700000000
