代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,10754365.000000000000
真實報酬,754365.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,7116.636775144884
風險,128784.118342138970
起點值,0.055260204960
找到最佳解世代,2428
找到最佳解實驗#,1
找到最佳解次數,38

投資組合檔數,4
2354(20)[4],2412(24)[11],3045(42)[1],9999(50)[19],
FS( 14 ),2474099.999999999500,2494729.999999999500,2460009.999999999500,2500000.000000000000,9928839.999999998100
FS( 15 ),2464110.000000000000,2483880.000000000000,2428080.000000000500,2500000.000000000000,9876070.000000000000
FS( 16 ),2474099.999999999500,2486669.999999999500,2417540.000000000500,2500000.000000000000,9878310.000000000000
FS( 17 ),2519610.000000000000,2489459.999999999500,2465280.000000000000,2500000.000000000000,9974350.000000000000
FS( 18 ),2480390.000000000000,2481399.999999999500,2428080.000000000500,2500000.000000000000,9889870.000000000000
FS( 19 ),2480390.000000000000,2481399.999999999500,2491940.000000000000,2500000.000000000000,9953730.000000000000
FS( 20 ),2493710.000000000000,2467759.999999999500,2478610.000000000000,2500000.000000000000,9940080.000000000000
FS( 21 ),2493710.000000000000,2486669.999999999500,2500000.000000000000,2500000.000000000000,9980380.000000000000
FS( 22 ),2513320.000000000000,2486669.999999999500,2491940.000000000000,2500000.000000000000,9991930.000000000000
FS( 23 ),2513320.000000000000,2481399.999999999500,2500000.000000000000,2500000.000000000000,9994720.000000000000
FS( 24 ),2529599.999999999500,2489459.999999999500,2523869.999999999500,2500000.000000000000,10042929.999999998000
FS( 25 ),2552540.000000000500,2470549.999999999500,2491940.000000000000,2500000.000000000000,10015030.000000000000
FS( 26 ),2549210.000000000000,2470549.999999999500,2521080.000000000500,2500000.000000000000,10040840.000000000000
FS( 27 ),2539220.000000000000,2481399.999999999500,2515810.000000000500,2500000.000000000000,10036430.000000000000
FS( 28 ),2536260.000000000000,2478609.999999999500,2534410.000000000000,2500000.000000000000,10049280.000000000000
FS( 29 ),2457449.999999999500,2470549.999999999500,2555800.000000000000,2500000.000000000000,9983800.000000000000
FS( 30 ),2516280.000000000000,2478609.999999999500,2576880.000000000000,2500000.000000000000,10071770.000000000000
FS( 31 ),2470770.000000000000,2481399.999999999500,2593000.000000000000,2500000.000000000000,10045170.000000000000
FS( 32 ),2470770.000000000000,2481399.999999999500,2598270.000000000000,2500000.000000000000,10050440.000000000000
FS( 33 ),2392329.999999999500,2449159.999999999500,2624619.999999999500,2500000.000000000000,9966109.999999998100
FS( 34 ),2474099.999999999500,2470549.999999999500,2619349.999999999500,2500000.000000000000,10063999.999999998000
FS( 35 ),2470770.000000000000,2486669.999999999500,2598270.000000000000,2500000.000000000000,10055710.000000000000
FS( 36 ),2487050.000000000000,2483880.000000000000,2582150.000000000000,2500000.000000000000,10053080.000000000000
FS( 37 ),2500000.000000000000,2478609.999999999500,2590210.000000000000,2500000.000000000000,10068820.000000000000
FS( 38 ),2480390.000000000000,2486669.999999999500,2603540.000000000500,2500000.000000000000,10070600.000000000000
FS( 39 ),2480390.000000000000,2483880.000000000000,2587420.000000000500,2500000.000000000000,10051690.000000000000
FS( 40 ),2552540.000000000500,2494729.999999999500,2582150.000000000000,2500000.000000000000,10129420.000000000000
FS( 41 ),2552540.000000000500,2505579.999999999100,2611599.999999999500,2500000.000000000000,10169720.000000000000
FS( 42 ),2640599.999999999500,2513639.999999999500,2669880.000000000000,2500000.000000000000,10324120.000000000000
FS( 43 ),2683150.000000000000,2513639.999999999500,2669880.000000000000,2500000.000000000000,10366670.000000000000
FS( 44 ),2699430.000000000000,2508059.999999999100,2659340.000000000000,2500000.000000000000,10366830.000000000000
FS( 45 ),2699430.000000000000,2508059.999999999100,2661820.000000000000,2500000.000000000000,10369310.000000000000
FS( 46 ),2702760.000000000000,2505579.999999999100,2648800.000000000000,2500000.000000000000,10357140.000000000000
FS( 47 ),2643930.000000000000,2508059.999999999100,2669880.000000000000,2500000.000000000000,10321870.000000000000
FS( 48 ),2696470.000000000000,2500000.000000000000,2630200.000000000000,2500000.000000000000,10326670.000000000000
FS( 49 ),2712750.000000000000,2513639.999999999500,2656550.000000000000,2500000.000000000000,10382940.000000000000
FS( 50 ),2732360.000000000000,2516119.999999999500,2651280.000000000000,2500000.000000000000,10399760.000000000000
FS( 51 ),2716080.000000000000,2505579.999999999100,2627410.000000000000,2500000.000000000000,10349070.000000000000
FS( 52 ),2774909.999999999500,2508059.999999999100,2661820.000000000000,2500000.000000000000,10444789.999999998000
FS( 53 ),2748640.000000000000,2518909.999999999500,2651280.000000000000,2500000.000000000000,10418830.000000000000
FS( 54 ),2758630.000000000000,2510849.999999999100,2627410.000000000000,2500000.000000000000,10396890.000000000000
FS( 55 ),2764920.000000000000,2513639.999999999500,2646009.999999999500,2500000.000000000000,10424570.000000000000
FS( 56 ),2814130.000000000000,2526969.999999999100,2664610.000000000000,2500000.000000000000,10505710.000000000000
FS( 57 ),2862970.000000000000,2537819.999999999500,2651280.000000000000,2500000.000000000000,10552070.000000000000
FS( 58 ),2899230.000000000500,2535029.999999999500,2651280.000000000000,2500000.000000000000,10585540.000000000000
FS( 59 ),2860010.000000000000,2526969.999999999100,2654070.000000000000,2500000.000000000000,10541050.000000000000
FS( 60 ),2912180.000000000000,2505579.999999999100,2637950.000000000000,2500000.000000000000,10555710.000000000000
FS( 61 ),2879620.000000000000,2510849.999999999100,2632680.000000000000,2500000.000000000000,10523150.000000000000
FS( 62 ),2879620.000000000000,2510849.999999999100,2651280.000000000000,2500000.000000000000,10541750.000000000000
FS( 63 ),2862970.000000000000,2521699.999999999500,2661820.000000000000,2500000.000000000000,10546490.000000000000
FS( 64 ),2912180.000000000000,2505579.999999999100,2656550.000000000000,2500000.000000000000,10574310.000000000000
FS( 65 ),2905520.000000000000,2500000.000000000000,2651280.000000000000,2500000.000000000000,10556800.000000000000
FS( 66 ),2964349.999999999500,2513639.999999999500,2704599.999999999500,2500000.000000000000,10682589.999999998000
FS( 67 ),3043159.999999999500,2516119.999999999500,2717619.999999999500,2500000.000000000000,10776899.999999998000
FS( 68 ),3000610.000000000000,2516119.999999999500,2677940.000000000000,2500000.000000000000,10694670.000000000000
FS( 69 ),2853349.999999999500,2521699.999999999500,2686000.000000000000,2500000.000000000000,10561050.000000000000
FS( 70 ),2882580.000000000000,2513639.999999999500,2704599.999999999500,2500000.000000000000,10600820.000000000000
FS( 71 ),2810800.000000000000,2497520.000000000000,2677940.000000000000,2500000.000000000000,10486260.000000000000
FS( 72 ),2885909.999999999500,2489459.999999999500,2664610.000000000000,2500000.000000000000,10539980.000000000000
FS( 73 ),2915510.000000000000,2491939.999999999500,2659340.000000000000,2500000.000000000000,10566790.000000000000
FS( 74 ),2882580.000000000000,2483880.000000000000,2637950.000000000000,2500000.000000000000,10504410.000000000000
FS( 75 ),2830409.999999999500,2494729.999999999500,2691270.000000000000,2500000.000000000000,10516410.000000000000
FS( 76 ),2843360.000000000000,2489459.999999999500,2643220.000000000000,2500000.000000000000,10476040.000000000000
FS( 77 ),2885909.999999999500,2494729.999999999500,2680420.000000000500,2500000.000000000000,10561060.000000000000
FS( 78 ),2814130.000000000000,2508059.999999999100,2730950.000000000000,2500000.000000000000,10553140.000000000000
FS( 79 ),2899230.000000000500,2510849.999999999100,2701810.000000000500,2500000.000000000000,10611890.000000000000
FS( 80 ),2882580.000000000000,2494729.999999999500,2717619.999999999500,2500000.000000000000,10594930.000000000000
FS( 81 ),2879620.000000000000,2521699.999999999500,2717619.999999999500,2500000.000000000000,10618940.000000000000
FS( 82 ),2862970.000000000000,2518909.999999999500,2730950.000000000000,2500000.000000000000,10612830.000000000000
FS( 83 ),2866300.000000000000,2521699.999999999500,2730950.000000000000,2500000.000000000000,10618950.000000000000
FS( 84 ),2872960.000000000000,2516119.999999999500,2704599.999999999500,2500000.000000000000,10593680.000000000000
FS( 85 ),2837070.000000000000,2526969.999999999100,2730950.000000000000,2500000.000000000000,10594990.000000000000
FS( 86 ),2843360.000000000000,2526969.999999999100,2784270.000000000000,2500000.000000000000,10654600.000000000000
FS( 87 ),2823750.000000000000,2548359.999999999500,2823950.000000000000,2500000.000000000000,10696060.000000000000
FS( 88 ),2840400.000000000000,2521699.999999999500,2810619.999999999500,2500000.000000000000,10672720.000000000000
FS( 89 ),2768250.000000000000,2508059.999999999100,2744280.000000000000,2500000.000000000000,10520590.000000000000
FS( 90 ),2764920.000000000000,2508059.999999999100,2717619.999999999500,2500000.000000000000,10490599.999999998000
FS( 91 ),2794520.000000000000,2516119.999999999500,2823950.000000000000,2500000.000000000000,10634590.000000000000
FS( 92 ),2876290.000000000500,2521699.999999999500,2850610.000000000000,2500000.000000000000,10748600.000000000000
FS( 93 ),2797849.999999999500,2540299.999999999500,2916950.000000000000,2500000.000000000000,10755100.000000000000
FS( 94 ),2853349.999999999500,2551149.999999999500,2983599.999999999500,2500000.000000000000,10888099.999999998000
FS( 95 ),2846690.000000000500,2545880.000000000000,2916950.000000000000,2500000.000000000000,10809520.000000000000
FS( 96 ),2823750.000000000000,2535029.999999999500,2850610.000000000000,2500000.000000000000,10709390.000000000000
FS( 97 ),2778240.000000000000,2543089.999999999500,2916950.000000000000,2500000.000000000000,10738280.000000000000
FS( 98 ),2732360.000000000000,2545880.000000000000,2916950.000000000000,2500000.000000000000,10695190.000000000000
FS( 99 ),2768250.000000000000,2559209.999999999500,2863940.000000000000,2500000.000000000000,10691400.000000000000
FS( 100 ),2791190.000000000500,2575329.999999999100,2916950.000000000000,2500000.000000000000,10783470.000000000000
FS( 101 ),2820420.000000000000,2583389.999999999500,2916950.000000000000,2500000.000000000000,10820760.000000000000
FS( 102 ),2837070.000000000000,2588659.999999999500,2916950.000000000000,2500000.000000000000,10842680.000000000000
FS( 103 ),2856680.000000000000,2583389.999999999500,2916950.000000000000,2500000.000000000000,10857020.000000000000
FS( 104 ),2866300.000000000000,2588659.999999999500,2916950.000000000000,2500000.000000000000,10871910.000000000000
FS( 105 ),2862970.000000000000,2588659.999999999500,2930280.000000000000,2500000.000000000000,10881910.000000000000
FS( 106 ),2846690.000000000500,2575329.999999999100,2903619.999999999500,2500000.000000000000,10825640.000000000000
FS( 107 ),2843360.000000000000,2588659.999999999500,2810619.999999999500,2500000.000000000000,10742640.000000000000
FS( 108 ),2820420.000000000000,2586179.999999999500,2863940.000000000000,2500000.000000000000,10770540.000000000000
FS( 109 ),2781199.999999999500,2588659.999999999500,2823950.000000000000,2500000.000000000000,10693810.000000000000
FS( 110 ),2768250.000000000000,2596719.999999999100,2837280.000000000000,2500000.000000000000,10702250.000000000000
FS( 111 ),2791190.000000000500,2602299.999999999500,2877270.000000000000,2500000.000000000000,10770760.000000000000
FS( 112 ),2745310.000000000000,2602299.999999999500,2890599.999999999500,2500000.000000000000,10738210.000000000000
FS( 113 ),2699430.000000000000,2591449.999999999500,2890599.999999999500,2500000.000000000000,10681480.000000000000
FS( 114 ),2706090.000000000000,2602299.999999999500,2890599.999999999500,2500000.000000000000,10698990.000000000000
FS( 115 ),2650590.000000000000,2602299.999999999500,2903619.999999999500,2500000.000000000000,10656510.000000000000
FS( 116 ),2666870.000000000000,2615630.000000000000,2890599.999999999500,2500000.000000000000,10673100.000000000000
FS( 117 ),2663540.000000000500,2626479.999999999500,2903619.999999999500,2500000.000000000000,10693640.000000000000
FS( 118 ),2653920.000000000000,2672049.999999999500,2943610.000000000000,2500000.000000000000,10769580.000000000000
FS( 119 ),2666870.000000000000,2680109.999999999500,2983599.999999999500,2500000.000000000000,10830580.000000000000
FS( 120 ),2676860.000000000000,2661509.999999999500,2903619.999999999500,2512375.000000000000,10754365.000000000000
