代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11612947.500000000000
真實報酬,1612947.500000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,14123.829995541992
風險,115552.782855581770
起點值,0.122228384696
找到最佳解世代,1812
找到最佳解實驗#,1
找到最佳解次數,32

投資組合檔數,8
1303(4)[5],2002(8)[2],2498(27)[3],2891(37)[1],2912(39)[16],3045(40)[20],4904(44)[28],9999(49)[30],
FS( 11 ),1295120.000000000000,1281350.000000000000,1284650.000000000000,1279670.000000000000,1309160.000000000000,1235360.000000000000,1215150.000000000200,1250000.000000000000,10150460.000000000000
FS( 12 ),1286000.000000000000,1281350.000000000000,1276590.000000000000,1292569.999999999800,1294280.000000000000,1238960.000000000000,1208180.000000000200,1250000.000000000000,10127930.000000000000
FS( 13 ),1286000.000000000000,1291250.000000000000,1259670.000000000000,1335139.999999999800,1299319.999999999800,1248080.000000000000,1220890.000000000200,1250000.000000000000,10190350.000000000000
FS( 14 ),1278800.000000000000,1302800.000000000000,1254030.000000000000,1351909.999999999800,1314079.999999999800,1250000.000000000000,1222530.000000000200,1250000.000000000000,10224150.000000000000
FS( 15 ),1287920.000000000000,1312700.000000000200,1264510.000000000000,1358359.999999999800,1319000.000000000000,1248080.000000000000,1222530.000000000200,1250000.000000000000,10263100.000000000000
FS( 16 ),1282400.000000000000,1311050.000000000000,1293520.000000000000,1348039.999999999800,1323920.000000000000,1246399.999999999800,1231140.000000000200,1250000.000000000000,10286470.000000000000
FS( 17 ),1287920.000000000000,1305000.000000000000,1293520.000000000000,1348039.999999999800,1333760.000000000000,1248080.000000000000,1231140.000000000200,1250000.000000000000,10297460.000000000000
FS( 18 ),1286000.000000000000,1307200.000000000000,1282230.000000000000,1324819.999999999800,1319000.000000000000,1248080.000000000000,1231140.000000000200,1250000.000000000000,10248470.000000000000
FS( 19 ),1296800.000000000000,1312700.000000000200,1282230.000000000000,1360939.999999999800,1328840.000000000000,1251680.000000000000,1238520.000000000000,1250000.000000000000,10321710.000000000000
FS( 20 ),1295120.000000000000,1311050.000000000000,1276590.000000000000,1360939.999999999800,1333760.000000000000,1257200.000000000000,1235650.000000000200,1250000.000000000000,10320310.000000000000
FS( 21 ),1293200.000000000000,1308850.000000000000,1266120.000000000000,1407379.999999999500,1333760.000000000000,1260800.000000000000,1232780.000000000200,1250000.000000000000,10352890.000000000000
FS( 22 ),1291520.000000000000,1314900.000000000000,1280620.000000000000,1390609.999999999800,1338680.000000000000,1277360.000000000000,1222530.000000000200,1250000.000000000000,10366220.000000000000
FS( 23 ),1309520.000000000000,1334700.000000000000,1282230.000000000000,1403509.999999999800,1343600.000000000000,1273760.000000000000,1231140.000000000200,1250000.000000000000,10428460.000000000000
FS( 24 ),1307599.999999999800,1360000.000000000000,1299160.000000000000,1433179.999999999800,1348520.000000000000,1268240.000000000000,1225400.000000000200,1250000.000000000000,10492100.000000000000
FS( 25 ),1304000.000000000000,1350650.000000000000,1297540.000000000000,1388029.999999999800,1314079.999999999800,1260800.000000000000,1228270.000000000000,1250000.000000000000,10393370.000000000000
FS( 26 ),1287920.000000000000,1334700.000000000000,1279010.000000000000,1351909.999999999800,1294280.000000000000,1244480.000000000000,1216790.000000000200,1250000.000000000000,10259090.000000000000
FS( 27 ),1295120.000000000000,1334700.000000000000,1287880.000000000000,1413829.999999999800,1294280.000000000000,1250000.000000000000,1218020.000000000000,1250000.000000000000,10343830.000000000000
FS( 28 ),1284320.000000000200,1312700.000000000200,1274180.000000000000,1377710.000000000000,1274600.000000000000,1242560.000000000000,1218020.000000000000,1250000.000000000000,10234090.000000000000
FS( 29 ),1287920.000000000000,1326450.000000000200,1274180.000000000000,1388029.999999999800,1274600.000000000000,1238960.000000000000,1222530.000000000200,1250000.000000000000,10262670.000000000000
FS( 30 ),1305920.000000000000,1338550.000000000000,1277400.000000000000,1407379.999999999500,1319000.000000000000,1251680.000000000000,1225400.000000000200,1250000.000000000000,10375330.000000000000
FS( 31 ),1307599.999999999800,1330850.000000000000,1263700.000000000000,1429309.999999999500,1299319.999999999800,1242560.000000000000,1222530.000000000200,1250000.000000000000,10345870.000000000000
FS( 32 ),1307599.999999999800,1338550.000000000000,1254030.000000000000,1527349.999999999800,1294280.000000000000,1238960.000000000000,1218020.000000000000,1250000.000000000000,10428790.000000000000
FS( 33 ),1312880.000000000000,1330850.000000000000,1240330.000000000000,1535089.999999999500,1279520.000000000000,1238960.000000000000,1234010.000000000000,1250000.000000000000,10421640.000000000000
FS( 34 ),1320080.000000000200,1322600.000000000000,1263700.000000000000,1508000.000000000000,1279520.000000000000,1235360.000000000000,1238520.000000000000,1250000.000000000000,10417780.000000000000
FS( 35 ),1347200.000000000000,1318750.000000000000,1262090.000000000000,1541539.999999999800,1264760.000000000000,1248080.000000000000,1241390.000000000200,1250000.000000000000,10473810.000000000000
FS( 36 ),1404560.000000000000,1326450.000000000200,1274180.000000000000,1541539.999999999800,1264760.000000000000,1255520.000000000000,1244260.000000000000,1250000.000000000000,10561270.000000000000
FS( 37 ),1404560.000000000000,1320950.000000000000,1277400.000000000000,1563469.999999999800,1274600.000000000000,1251680.000000000000,1245900.000000000200,1250000.000000000000,10588560.000000000000
FS( 38 ),1393760.000000000200,1318750.000000000000,1272560.000000000000,1544119.999999999800,1264760.000000000000,1250000.000000000000,1247130.000000000200,1250000.000000000000,10541080.000000000000
FS( 39 ),1404560.000000000000,1314900.000000000000,1278210.000000000000,1560889.999999999800,1240160.000000000000,1260800.000000000000,1247130.000000000200,1250000.000000000000,10556650.000000000000
FS( 40 ),1417280.000000000000,1311050.000000000000,1303990.000000000000,1597009.999999999800,1240160.000000000000,1251680.000000000000,1259020.000000000000,1250000.000000000000,10630190.000000000000
FS( 41 ),1420880.000000000000,1330850.000000000000,1322530.000000000000,1573789.999999999800,1254920.000000000000,1255520.000000000000,1251640.000000000200,1250000.000000000000,10660130.000000000000
FS( 42 ),1422560.000000000000,1334700.000000000000,1342670.000000000000,1584109.999999999800,1250000.000000000000,1251680.000000000000,1264760.000000000000,1250000.000000000000,10700480.000000000000
FS( 43 ),1449680.000000000000,1346250.000000000000,1345890.000000000000,1625389.999999999800,1240160.000000000000,1251680.000000000000,1265990.000000000500,1250000.000000000000,10775040.000000000000
FS( 44 ),1550240.000000000000,1389700.000000000000,1354760.000000000000,1586689.999999999800,1225400.000000000000,1257200.000000000000,1270500.000000000000,1250000.000000000000,10884490.000000000000
FS( 45 ),1525040.000000000000,1379800.000000000000,1357180.000000000000,1547990.000000000000,1279520.000000000000,1264640.000000000200,1270500.000000000000,1250000.000000000000,10874670.000000000000
FS( 46 ),1465760.000000000200,1354499.999999999800,1321720.000000000000,1498969.999999999800,1250000.000000000000,1251680.000000000000,1218020.000000000000,1250000.000000000000,10610650.000000000000
FS( 47 ),1435280.000000000000,1332500.000000000000,1304800.000000000000,1426729.999999999800,1235240.000000000200,1218800.000000000000,1228270.000000000000,1250000.000000000000,10431620.000000000000
FS( 48 ),1462159.999999999800,1338550.000000000000,1314470.000000000000,1498969.999999999800,1235240.000000000200,1213520.000000000000,1231140.000000000200,1250000.000000000000,10544050.000000000000
FS( 49 ),1507040.000000000000,1338550.000000000000,1341060.000000000000,1508000.000000000000,1220480.000000000000,1209680.000000000000,1224170.000000000200,1250000.000000000000,10598980.000000000000
FS( 50 ),1521440.000000000000,1334700.000000000000,1337840.000000000000,1508000.000000000000,1210639.999999999800,1211600.000000000000,1236880.000000000200,1250000.000000000000,10611100.000000000000
FS( 51 ),1544719.999999999800,1318750.000000000000,1333810.000000000000,1465429.999999999800,1210639.999999999800,1191440.000000000000,1228270.000000000000,1250000.000000000000,10543060.000000000000
FS( 52 ),1569920.000000000000,1340749.999999999800,1357180.000000000000,1567339.999999999500,1215560.000000000200,1217120.000000000000,1225400.000000000200,1250000.000000000000,10743270.000000000000
FS( 53 ),1569920.000000000000,1332500.000000000000,1362820.000000000000,1550569.999999999800,1230319.999999999800,1224320.000000000200,1236880.000000000200,1250000.000000000000,10757330.000000000000
FS( 54 ),1569920.000000000000,1322600.000000000000,1354760.000000000000,1524769.999999999800,1220480.000000000000,1227920.000000000000,1218020.000000000000,1250000.000000000000,10688470.000000000000
FS( 55 ),1525040.000000000000,1336350.000000000000,1357180.000000000000,1524769.999999999800,1215560.000000000200,1215200.000000000000,1231140.000000000200,1250000.000000000000,10655240.000000000000
FS( 56 ),1535839.999999999800,1338550.000000000000,1360400.000000000000,1544119.999999999800,1215560.000000000200,1235360.000000000000,1236880.000000000200,1250000.000000000000,10716710.000000000000
FS( 57 ),1543040.000000000000,1334700.000000000000,1415200.000000000000,1520899.999999999800,1235240.000000000200,1215200.000000000000,1236880.000000000200,1250000.000000000000,10751160.000000000000
FS( 58 ),1525040.000000000000,1352300.000000000000,1435340.000000000000,1550569.999999999800,1259840.000000000000,1227920.000000000000,1241390.000000000200,1250000.000000000000,10842400.000000000000
FS( 59 ),1449680.000000000000,1342400.000000000000,1443400.000000000000,1560889.999999999800,1240160.000000000000,1231760.000000000000,1235650.000000000200,1250000.000000000000,10753940.000000000000
FS( 60 ),1516159.999999999800,1362200.000000000000,1443400.000000000000,1557019.999999999800,1259840.000000000000,1251680.000000000000,1243030.000000000200,1250000.000000000000,10883330.000000000000
FS( 61 ),1535839.999999999800,1354499.999999999800,1455490.000000000000,1573789.999999999800,1269680.000000000000,1242560.000000000000,1243030.000000000200,1250000.000000000000,10924890.000000000000
FS( 62 ),1505360.000000000000,1354499.999999999800,1431310.000000000000,1573789.999999999800,1284440.000000000000,1246399.999999999800,1243030.000000000200,1250000.000000000000,10888830.000000000000
FS( 63 ),1507040.000000000000,1350650.000000000000,1443400.000000000000,1580240.000000000000,1314079.999999999800,1250000.000000000000,1245900.000000000200,1250000.000000000000,10941310.000000000000
FS( 64 ),1498159.999999999800,1346250.000000000000,1463550.000000000000,1609909.999999999800,1304240.000000000200,1248080.000000000000,1240160.000000000200,1250000.000000000000,10960350.000000000000
FS( 65 ),1458560.000000000000,1336350.000000000000,1439370.000000000000,1597009.999999999800,1299319.999999999800,1233440.000000000000,1243030.000000000200,1250000.000000000000,10857080.000000000000
FS( 66 ),1458560.000000000000,1330850.000000000000,1391020.000000000000,1603460.000000000000,1284440.000000000000,1227920.000000000000,1245900.000000000200,1250000.000000000000,10792150.000000000000
FS( 67 ),1485440.000000000000,1368249.999999999800,1382960.000000000000,1576369.999999999800,1314079.999999999800,1235360.000000000000,1244260.000000000000,1250000.000000000000,10856720.000000000000
FS( 68 ),1462159.999999999800,1368249.999999999800,1334610.000000000000,1495099.999999999800,1338680.000000000000,1242560.000000000000,1231140.000000000200,1250000.000000000000,10722500.000000000000
FS( 69 ),1510640.000000000000,1369900.000000000000,1386990.000000000000,1524769.999999999800,1314079.999999999800,1233440.000000000000,1234010.000000000000,1250000.000000000000,10823830.000000000000
FS( 70 ),1521440.000000000000,1368249.999999999800,1370880.000000000000,1567339.999999999500,1284440.000000000000,1244480.000000000000,1240160.000000000200,1250000.000000000000,10846990.000000000000
FS( 71 ),1528640.000000000000,1374299.999999999800,1395050.000000000000,1550569.999999999800,1314079.999999999800,1235360.000000000000,1254510.000000000000,1250000.000000000000,10902510.000000000000
FS( 72 ),1535839.999999999800,1366050.000000000000,1395050.000000000000,1563469.999999999800,1294280.000000000000,1237280.000000000000,1256150.000000000200,1250000.000000000000,10898120.000000000000
FS( 73 ),1526960.000000000000,1369900.000000000000,1395050.000000000000,1580240.000000000000,1299319.999999999800,1240880.000000000200,1251640.000000000200,1250000.000000000000,10913990.000000000000
FS( 74 ),1530320.000000000200,1378150.000000000000,1370880.000000000000,1606039.999999999800,1309160.000000000000,1246399.999999999800,1250000.000000000000,1250000.000000000000,10940950.000000000000
FS( 75 ),1512560.000000000000,1378150.000000000000,1403110.000000000000,1606039.999999999800,1294280.000000000000,1244480.000000000000,1236880.000000000200,1250000.000000000000,10925500.000000000000
FS( 76 ),1505360.000000000000,1379800.000000000000,1411170.000000000000,1625389.999999999800,1299319.999999999800,1255520.000000000000,1245900.000000000200,1250000.000000000000,10972460.000000000000
FS( 77 ),1521440.000000000000,1378150.000000000000,1407140.000000000000,1612490.000000000000,1289360.000000000000,1264640.000000000200,1251640.000000000200,1250000.000000000000,10974860.000000000000
FS( 78 ),1535839.999999999800,1385850.000000000000,1427280.000000000000,1616359.999999999800,1323920.000000000000,1266320.000000000200,1283620.000000000200,1250000.000000000000,11089190.000000000000
FS( 79 ),1546639.999999999800,1399600.000000000000,1439370.000000000000,1639579.999999999800,1328840.000000000000,1271840.000000000000,1291000.000000000000,1250000.000000000000,11166870.000000000000
FS( 80 ),1561040.000000000000,1399600.000000000000,1483690.000000000000,1639579.999999999800,1304240.000000000200,1264640.000000000200,1280750.000000000000,1250000.000000000000,11183540.000000000000
FS( 81 ),1566320.000000000200,1395749.999999999800,1475630.000000000000,1618939.999999999800,1323920.000000000000,1269920.000000000000,1260250.000000000000,1250000.000000000000,11160730.000000000000
FS( 82 ),1584320.000000000200,1399600.000000000000,1523980.000000000000,1629259.999999999800,1333760.000000000000,1275440.000000000000,1277880.000000000200,1250000.000000000000,11274240.000000000000
FS( 83 ),1586240.000000000000,1403450.000000000000,1523980.000000000000,1633129.999999999500,1328840.000000000000,1277360.000000000000,1271730.000000000500,1250000.000000000000,11274730.000000000000
FS( 84 ),1584320.000000000200,1401799.999999999800,1491750.000000000000,1625389.999999999800,1353440.000000000000,1277360.000000000000,1271730.000000000500,1250000.000000000000,11255790.000000000000
FS( 85 ),1589840.000000000000,1397950.000000000200,1523980.000000000000,1639579.999999999800,1392800.000000000200,1286480.000000000000,1275010.000000000000,1250000.000000000000,11355640.000000000000
FS( 86 ),1555520.000000000000,1391900.000000000000,1483690.000000000000,1618939.999999999800,1348520.000000000000,1269920.000000000000,1267630.000000000200,1250000.000000000000,11186120.000000000000
FS( 87 ),1555520.000000000000,1397950.000000000200,1503840.000000000000,1573789.999999999800,1338680.000000000000,1290080.000000000000,1256150.000000000200,1250000.000000000000,11166010.000000000000
FS( 88 ),1561040.000000000000,1393550.000000000000,1540100.000000000000,1586689.999999999800,1338680.000000000000,1313840.000000000000,1254510.000000000000,1250000.000000000000,11238410.000000000000
FS( 89 ),1553840.000000000000,1388049.999999999800,1540100.000000000000,1563469.999999999800,1343600.000000000000,1334000.000000000000,1251640.000000000200,1250000.000000000000,11224700.000000000000
FS( 90 ),1548320.000000000200,1378150.000000000000,1540100.000000000000,1557019.999999999800,1368200.000000000000,1348399.999999999800,1250000.000000000000,1250000.000000000000,11240190.000000000000
FS( 91 ),1530320.000000000200,1378150.000000000000,1528010.000000000000,1527349.999999999800,1397840.000000000000,1334000.000000000000,1244260.000000000000,1250000.000000000000,11189930.000000000000
FS( 92 ),1575440.000000000000,1389700.000000000000,1576360.000000000000,1547990.000000000000,1368200.000000000000,1359440.000000000000,1257380.000000000200,1250000.000000000000,11324510.000000000000
FS( 93 ),1591520.000000000000,1397950.000000000200,1568300.000000000000,1616359.999999999800,1382960.000000000000,1377680.000000000000,1251640.000000000200,1250000.000000000000,11436410.000000000000
FS( 94 ),1587920.000000000000,1397950.000000000200,1568300.000000000000,1609909.999999999800,1447040.000000000000,1355840.000000000000,1268860.000000000200,1250000.000000000000,11485820.000000000000
FS( 95 ),1553840.000000000000,1395749.999999999800,1588450.000000000000,1646029.999999999800,1506200.000000000000,1348399.999999999800,1263120.000000000200,1250000.000000000000,11551790.000000000000
FS( 96 ),1566320.000000000200,1401799.999999999800,1592480.000000000000,1618939.999999999800,1461800.000000000200,1357520.000000000000,1256150.000000000200,1250000.000000000000,11505010.000000000000
FS( 97 ),1582639.999999999800,1411700.000000000200,1580390.000000000000,1691179.999999999800,1540639.999999999800,1359440.000000000000,1257380.000000000200,1250000.000000000000,11673370.000000000000
FS( 98 ),1586240.000000000000,1419400.000000000000,1604570.000000000000,1697629.999999999500,1506200.000000000000,1357520.000000000000,1256150.000000000200,1250000.000000000000,11677710.000000000000
FS( 99 ),1580719.999999999800,1409499.999999999800,1604570.000000000000,1720849.999999999800,1565240.000000000200,1350320.000000000200,1264760.000000000000,1250000.000000000000,11745960.000000000000
FS( 100 ),1550240.000000000000,1409499.999999999800,1532040.000000000000,1720849.999999999800,1585040.000000000200,1346719.999999999800,1261890.000000000200,1250000.000000000000,11656280.000000000000
FS( 101 ),1530320.000000000200,1405650.000000000000,1528010.000000000000,1704079.999999999800,1530800.000000000200,1334000.000000000000,1251640.000000000200,1250000.000000000000,11534500.000000000000
FS( 102 ),1530320.000000000200,1397950.000000000200,1564270.000000000000,1733750.000000000000,1511120.000000000000,1346719.999999999800,1264760.000000000000,1250000.000000000000,11598890.000000000000
FS( 103 ),1510640.000000000000,1393550.000000000000,1548160.000000000000,1723429.999999999800,1511120.000000000000,1334000.000000000000,1252870.000000000200,1250000.000000000000,11523770.000000000000
FS( 104 ),1494560.000000000000,1395749.999999999800,1532040.000000000000,1750519.999999999800,1565240.000000000200,1348399.999999999800,1261890.000000000200,1250000.000000000000,11598400.000000000000
FS( 105 ),1526960.000000000000,1395749.999999999800,1507870.000000000000,1737619.999999999800,1545560.000000000200,1343120.000000000000,1268860.000000000200,1250000.000000000000,11575740.000000000000
FS( 106 ),1517839.999999999800,1397950.000000000200,1503840.000000000000,1740199.999999999800,1555400.000000000000,1341200.000000000000,1270500.000000000000,1250000.000000000000,11576930.000000000000
FS( 107 ),1512560.000000000000,1399600.000000000000,1556220.000000000000,1667960.000000000000,1624400.000000000000,1363040.000000000000,1275010.000000000000,1250000.000000000000,11648790.000000000000
FS( 108 ),1494560.000000000000,1399600.000000000000,1523980.000000000000,1639579.999999999800,1570160.000000000000,1355840.000000000000,1275010.000000000000,1250000.000000000000,11508730.000000000000
FS( 109 ),1492640.000000000000,1395749.999999999800,1491750.000000000000,1616359.999999999800,1545560.000000000200,1357520.000000000000,1271730.000000000500,1250000.000000000000,11421310.000000000000
FS( 110 ),1494560.000000000000,1393550.000000000000,1499810.000000000000,1639579.999999999800,1535720.000000000000,1352240.000000000000,1273370.000000000200,1250000.000000000000,11438830.000000000000
FS( 111 ),1517839.999999999800,1401799.999999999800,1511890.000000000000,1633129.999999999500,1604720.000000000000,1379600.000000000000,1280750.000000000000,1250000.000000000000,11579730.000000000000
FS( 112 ),1503440.000000000000,1395749.999999999800,1523980.000000000000,1639579.999999999800,1580000.000000000000,1379600.000000000000,1293870.000000000200,1250000.000000000000,11566220.000000000000
FS( 113 ),1476560.000000000000,1397950.000000000200,1528010.000000000000,1618939.999999999800,1565240.000000000200,1370480.000000000000,1280750.000000000000,1250000.000000000000,11487930.000000000000
FS( 114 ),1458560.000000000000,1385850.000000000000,1519950.000000000000,1603460.000000000000,1555400.000000000000,1372159.999999999800,1281980.000000000500,1250000.000000000000,11427360.000000000000
FS( 115 ),1451360.000000000000,1385850.000000000000,1499810.000000000000,1590559.999999999500,1639160.000000000000,1381280.000000000000,1295100.000000000200,1250000.000000000000,11493120.000000000000
FS( 116 ),1489040.000000000000,1369900.000000000000,1491750.000000000000,1576369.999999999800,1644079.999999999800,1374080.000000000000,1289360.000000000200,1250000.000000000000,11484580.000000000000
FS( 117 ),1487360.000000000000,1364400.000000000000,1519950.000000000000,1586689.999999999800,1629320.000000000000,1370480.000000000000,1292230.000000000500,1250000.000000000000,11500430.000000000000
FS( 118 ),1472960.000000000000,1354499.999999999800,1507870.000000000000,1612490.000000000000,1688480.000000000000,1379600.000000000000,1287720.000000000500,1250000.000000000000,11553620.000000000000
FS( 119 ),1392080.000000000200,1362200.000000000000,1499810.000000000000,1625389.999999999800,1629320.000000000000,1383200.000000000000,1287720.000000000500,1250000.000000000000,11429720.000000000000
FS( 120 ),1435280.000000000000,1366050.000000000000,1540100.000000000000,1671829.999999999800,1634240.000000000200,1414159.999999999800,1295100.000000000200,1256187.500000000000,11612947.500000000000
