代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13856457.500000000000
真實報酬,3856457.500000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,31410.685638999592
風險,149417.487653388180
起點值,0.210220946238
找到最佳解世代,1490
找到最佳解實驗#,1
找到最佳解次數,44

投資組合檔數,8
1216(2)[2],1301(3)[9],1402(6)[3],2347(18)[6],2412(24)[1],2498(27)[8],3045(40)[10],9999(49)[42],
FS( 61 ),1530840.000000000200,1442080.000000000000,1509840.000000000000,1364600.000000000000,1379750.000000000000,1848319.999999999800,1406890.000000000000,1250000.000000000000,11732320.000000000000
FS( 62 ),1495479.999999999800,1450199.999999999800,1522640.000000000000,1354400.000000000000,1390250.000000000000,1829000.000000000200,1406890.000000000000,1250000.000000000000,11698860.000000000000
FS( 63 ),1513840.000000000200,1454400.000000000000,1554640.000000000000,1364600.000000000000,1392500.000000000000,1816910.000000000000,1406890.000000000000,1250000.000000000000,11753780.000000000000
FS( 64 ),1579800.000000000000,1481000.000000000000,1569360.000000000000,1330400.000000000000,1398750.000000000000,1816910.000000000000,1395870.000000000000,1250000.000000000000,11822090.000000000000
FS( 65 ),1575720.000000000000,1481000.000000000000,1594960.000000000000,1336400.000000000000,1409500.000000000000,1722620.000000000000,1402539.999999999800,1250000.000000000000,11772740.000000000000
FS( 66 ),1598840.000000000200,1484919.999999999800,1592400.000000000000,1350500.000000000000,1435000.000000000000,1749200.000000000000,1415880.000000000000,1250000.000000000000,11876740.000000000000
FS( 67 ),1594080.000000000000,1501159.999999999800,1575760.000000000000,1344500.000000000000,1435000.000000000000,1734710.000000000000,1413560.000000000000,1250000.000000000000,11848770.000000000000
FS( 68 ),1583880.000000000000,1499199.999999999800,1605200.000000000000,1360400.000000000000,1441250.000000000000,1795130.000000000000,1413560.000000000000,1250000.000000000000,11948620.000000000000
FS( 69 ),1590000.000000000000,1497240.000000000000,1605200.000000000000,1392500.000000000000,1447750.000000000000,1816910.000000000000,1411529.999999999800,1250000.000000000000,12011130.000000000000
FS( 70 ),1587960.000000000000,1501159.999999999800,1584080.000000000000,1380500.000000000000,1441250.000000000000,1882160.000000000000,1400220.000000000000,1250000.000000000000,12027330.000000000000
FS( 71 ),1607000.000000000000,1499199.999999999800,1579600.000000000000,1378400.000000000200,1449750.000000000000,1870069.999999999800,1404860.000000000000,1250000.000000000000,12038880.000000000000
FS( 72 ),1592040.000000000000,1495280.000000000000,1598800.000000000000,1382600.000000000000,1460500.000000000000,1896680.000000000000,1409210.000000000000,1250000.000000000000,12085110.000000000000
FS( 73 ),1621960.000000000000,1511520.000000000000,1607120.000000000000,1398499.999999999800,1458250.000000000000,1928089.999999999800,1415880.000000000000,1250000.000000000000,12191320.000000000000
FS( 74 ),1658000.000000000000,1562480.000000000000,1677520.000000000000,1418600.000000000000,1479500.000000000000,2039300.000000000000,1437920.000000000000,1250000.000000000000,12523320.000000000000
FS( 75 ),1653239.999999999800,1560520.000000000000,1730640.000000000000,1414400.000000000000,1483750.000000000000,2133590.000000000000,1424580.000000000000,1250000.000000000000,12650720.000000000000
FS( 76 ),1658000.000000000000,1572840.000000000000,1715280.000000000000,1420400.000000000000,1486000.000000000000,2073140.000000000000,1426900.000000000000,1250000.000000000000,12602560.000000000000
FS( 77 ),1651200.000000000000,1558560.000000000000,1687760.000000000000,1412600.000000000000,1473250.000000000000,2078000.000000000200,1422550.000000000000,1250000.000000000000,12533920.000000000000
FS( 78 ),1662080.000000000000,1560520.000000000000,1713360.000000000000,1436600.000000000000,1479500.000000000000,2111840.000000000000,1415880.000000000000,1250000.000000000000,12629780.000000000000
FS( 79 ),1683160.000000000000,1568640.000000000000,1721680.000000000000,1454600.000000000000,1481750.000000000000,2073140.000000000000,1426900.000000000000,1250000.000000000000,12659870.000000000000
FS( 80 ),1683160.000000000000,1568640.000000000000,1715280.000000000000,1442600.000000000000,1481750.000000000000,2041730.000000000000,1422550.000000000000,1250000.000000000000,12605710.000000000000
FS( 81 ),1689280.000000000000,1585159.999999999800,1715280.000000000000,1454600.000000000000,1481750.000000000000,2087660.000000000000,1413560.000000000000,1250000.000000000000,12677290.000000000000
FS( 82 ),1695400.000000000000,1593280.000000000000,1708880.000000000000,1438700.000000000000,1490250.000000000000,2058649.999999999800,1415880.000000000000,1250000.000000000000,12651040.000000000000
FS( 83 ),1735520.000000000000,1611760.000000000000,1738960.000000000000,1444700.000000000200,1505000.000000000000,2053819.999999999800,1420230.000000000200,1250000.000000000000,12759990.000000000000
FS( 84 ),1735520.000000000000,1613720.000000000000,1747280.000000000000,1448600.000000000000,1505000.000000000000,2041730.000000000000,1420230.000000000200,1250000.000000000000,12762080.000000000000
FS( 85 ),1733479.999999999800,1599440.000000000000,1806800.000000000000,1450700.000000000000,1505000.000000000000,2041730.000000000000,1426900.000000000000,1250000.000000000000,12814050.000000000000
FS( 86 ),1723280.000000000000,1597480.000000000000,1832400.000000000000,1468700.000000000000,1505000.000000000000,2022380.000000000200,1435599.999999999800,1250000.000000000000,12834840.000000000000
FS( 87 ),1723280.000000000000,1603360.000000000200,1838800.000000000000,1452500.000000000000,1505000.000000000000,2017550.000000000000,1428930.000000000000,1250000.000000000000,12819420.000000000000
FS( 88 ),1719200.000000000000,1617919.999999999800,1906640.000000000000,1430600.000000000000,1498750.000000000000,1995800.000000000000,1426900.000000000000,1250000.000000000000,12845810.000000000000
FS( 89 ),1679080.000000000000,1615680.000000000000,1842640.000000000000,1442600.000000000000,1500750.000000000000,1995800.000000000000,1424580.000000000000,1250000.000000000000,12751130.000000000000
FS( 90 ),1725320.000000000000,1613720.000000000000,1849040.000000000000,1450700.000000000000,1503000.000000000000,2046560.000000000000,1426900.000000000000,1250000.000000000000,12865240.000000000000
FS( 91 ),1740280.000000000000,1617919.999999999800,1855440.000000000000,1502600.000000000000,1513500.000000000000,2065910.000000000000,1433569.999999999800,1250000.000000000000,12979220.000000000000
FS( 92 ),1735520.000000000000,1613720.000000000000,1811280.000000000000,1472600.000000000000,1543500.000000000000,2029640.000000000000,1448940.000000000000,1250000.000000000000,12905200.000000000000
FS( 93 ),1702200.000000000000,1587120.000000000000,1829840.000000000000,1500500.000000000000,1526500.000000000000,2036899.999999999800,1442270.000000000200,1250000.000000000000,12875330.000000000000
FS( 94 ),1704239.999999999800,1577040.000000000000,1800400.000000000000,1510700.000000000000,1515750.000000000000,1998200.000000000000,1442270.000000000200,1250000.000000000000,12798600.000000000000
FS( 95 ),1717160.000000000000,1617919.999999999800,1804880.000000000000,1466600.000000000000,1511500.000000000000,1925690.000000000200,1455610.000000000000,1250000.000000000000,12749360.000000000000
FS( 96 ),1761360.000000000000,1705560.000000000000,1900240.000000000000,1480700.000000000000,1515750.000000000000,1961960.000000000200,1470980.000000000200,1250000.000000000000,13046550.000000000000
FS( 97 ),1733479.999999999800,1705560.000000000000,1971920.000000000000,1494500.000000000000,1526500.000000000000,1928089.999999999800,1484029.999999999800,1250000.000000000000,13094080.000000000000
FS( 98 ),1738239.999999999800,1664680.000000000000,1908560.000000000000,1444700.000000000200,1535000.000000000000,1816910.000000000000,1475330.000000000000,1250000.000000000000,12833420.000000000000
FS( 99 ),1729400.000000000000,1654600.000000000200,1879120.000000000000,1454600.000000000000,1530750.000000000000,1853149.999999999800,1473010.000000000200,1250000.000000000000,12824630.000000000000
FS( 100 ),1698120.000000000000,1695480.000000000000,1929680.000000000000,1482500.000000000000,1530750.000000000000,1930520.000000000000,1466630.000000000000,1250000.000000000000,12983680.000000000000
FS( 101 ),1691320.000000000000,1730199.999999999800,2002000.000000000000,1480700.000000000000,1530750.000000000000,1981279.999999999800,1473010.000000000200,1250000.000000000000,13139260.000000000000
FS( 102 ),1679080.000000000000,1756800.000000000000,1961680.000000000000,1480700.000000000000,1530750.000000000000,1945010.000000000000,1475330.000000000000,1250000.000000000000,13079350.000000000000
FS( 103 ),1695400.000000000000,1805800.000000000000,1942480.000000000000,1484600.000000000000,1547750.000000000000,1930520.000000000000,1486349.999999999800,1250000.000000000000,13142900.000000000000
FS( 104 ),1685200.000000000000,1869080.000000000000,1997520.000000000000,1512500.000000000000,1541250.000000000000,1942610.000000000000,1497370.000000000000,1250000.000000000000,13295530.000000000000
FS( 105 ),1651200.000000000000,1897919.999999999800,1984720.000000000000,1530800.000000000000,1532750.000000000000,1942610.000000000000,1508390.000000000000,1250000.000000000000,13298390.000000000000
FS( 106 ),1674320.000000000000,1875240.000000000000,1921360.000000000000,1536800.000000000000,1541250.000000000000,2019980.000000000000,1526080.000000000000,1250000.000000000000,13345030.000000000000
FS( 107 ),1691320.000000000000,1824280.000000000000,1879120.000000000000,1518800.000000000000,1539250.000000000000,1978880.000000000200,1515060.000000000000,1250000.000000000000,13196710.000000000000
FS( 108 ),1740280.000000000000,1859000.000000000000,1942480.000000000000,1538600.000000000000,1547750.000000000000,2094920.000000000000,1523760.000000000200,1250000.000000000000,13496790.000000000000
FS( 109 ),1719200.000000000000,1848639.999999999800,1914960.000000000000,1540700.000000000000,1545500.000000000000,2092490.000000000200,1523760.000000000200,1250000.000000000000,13435250.000000000000
FS( 110 ),1733479.999999999800,1859000.000000000000,1974480.000000000000,1534700.000000000200,1560500.000000000000,2109410.000000000000,1519410.000000000000,1250000.000000000000,13540980.000000000000
FS( 111 ),1759320.000000000000,1881399.999999999800,2014800.000000000000,1522700.000000000000,1564750.000000000000,2136020.000000000000,1512740.000000000000,1250000.000000000000,13641730.000000000000
FS( 112 ),1778360.000000000000,1928440.000000000000,2126800.000000000000,1508600.000000000000,1583750.000000000000,2145680.000000000000,1519410.000000000000,1250000.000000000000,13841040.000000000000
FS( 113 ),1805560.000000000000,1961200.000000000000,2129360.000000000000,1502600.000000000000,1607250.000000000000,2179520.000000000000,1515060.000000000000,1250000.000000000000,13950550.000000000000
FS( 114 ),1801479.999999999800,1963159.999999999800,2071760.000000000200,1492700.000000000000,1647499.999999999800,2186780.000000000000,1519410.000000000000,1250000.000000000000,13932790.000000000000
FS( 115 ),1786520.000000000000,1950840.000000000000,2029520.000000000000,1510700.000000000000,1639000.000000000000,2194040.000000000000,1532750.000000000000,1250000.000000000000,13893370.000000000000
FS( 116 ),1775640.000000000000,1916120.000000000200,2071760.000000000200,1520600.000000000000,1615750.000000000000,2155340.000000000000,1523760.000000000200,1250000.000000000000,13828970.000000000000
FS( 117 ),1748440.000000000000,1860960.000000000200,2002000.000000000000,1508600.000000000000,1594500.000000000000,2155340.000000000000,1526080.000000000000,1250000.000000000000,13645920.000000000000
FS( 118 ),1759320.000000000000,1830440.000000000000,1913040.000000000000,1512500.000000000000,1598750.000000000000,2191610.000000000000,1501720.000000000000,1250000.000000000000,13557380.000000000000
FS( 119 ),1746400.000000000000,1879440.000000000000,1929680.000000000000,1510700.000000000000,1603000.000000000000,2235110.000000000000,1515060.000000000000,1250000.000000000000,13669390.000000000000
FS( 120 ),1721239.999999999800,1854800.000000000200,1968080.000000000000,1492700.000000000000,1598750.000000000000,2218190.000000000000,1510710.000000000000,1250000.000000000000,13614470.000000000000
FS( 121 ),1729400.000000000000,1883360.000000000200,2014800.000000000000,1502600.000000000000,1590250.000000000000,2249630.000000000000,1510710.000000000000,1250000.000000000000,13730750.000000000000
FS( 122 ),1742320.000000000000,1881399.999999999800,1980880.000000000000,1502600.000000000000,1615750.000000000000,2307650.000000000000,1550440.000000000000,1250000.000000000000,13831040.000000000000
FS( 123 ),1742320.000000000000,1869080.000000000000,2002000.000000000000,1534700.000000000200,1611500.000000000000,2426090.000000000000,1530430.000000000000,1250000.000000000000,13966120.000000000000
FS( 124 ),1744360.000000000000,1871320.000000000000,1989200.000000000000,1540700.000000000000,1609250.000000000000,2394680.000000000000,1510710.000000000000,1250000.000000000000,13910220.000000000000
FS( 125 ),1746400.000000000000,1879440.000000000000,1989200.000000000000,1532600.000000000000,1598750.000000000000,2307650.000000000000,1510710.000000000000,1250000.000000000000,13814750.000000000000
FS( 126 ),1742320.000000000000,1883360.000000000200,1934160.000000000000,1536800.000000000000,1592250.000000000000,2351150.000000000000,1506360.000000000000,1250000.000000000000,13796400.000000000000
FS( 127 ),1742320.000000000000,1883360.000000000200,1855440.000000000000,1534700.000000000200,1571000.000000000000,2329400.000000000000,1508390.000000000000,1250000.000000000000,13674610.000000000000
FS( 128 ),1767479.999999999800,1899880.000000000200,1908560.000000000000,1546700.000000000200,1581750.000000000000,2351150.000000000000,1517380.000000000000,1250000.000000000000,13822900.000000000000
FS( 129 ),1790600.000000000200,1883360.000000000200,1918800.000000000000,1546700.000000000200,1590250.000000000000,2351150.000000000000,1519410.000000000000,1256187.500000000000,13856457.500000000000
