代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,10873835.000000000000
真實報酬,873835.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,7551.230071236812
風險,143038.201666654120
起點值,0.052791701680
找到最佳解世代,1518
找到最佳解實驗#,1
找到最佳解次數,48

投資組合檔數,4
2603(28)[4],2912(40)[13],4904(44)[6],9999(49)[21],
FS( 13 ),2538640.000000000000,2434810.000000000500,2510000.000000000000,2500000.000000000000,9983450.000000000000
FS( 14 ),2546000.000000000000,2421690.000000000900,2524000.000000000000,2500000.000000000000,9991690.000000000000
FS( 15 ),2569920.000000000000,2438090.000000000500,2524000.000000000000,2500000.000000000000,10032010.000000000000
FS( 16 ),2592000.000000000000,2463920.000000000500,2524000.000000000000,2500000.000000000000,10079920.000000000000
FS( 17 ),2592000.000000000000,2467200.000000000500,2514000.000000000000,2500000.000000000000,10073200.000000000000
FS( 18 ),2592000.000000000000,2470480.000000000900,2530000.000000000000,2500000.000000000000,10092480.000000000000
FS( 19 ),2601200.000000000000,2473760.000000000500,2547000.000000000000,2500000.000000000000,10121960.000000000000
FS( 20 ),2623279.999999999500,2480320.000000000500,2553000.000000000000,2500000.000000000000,10156600.000000000000
FS( 21 ),2661920.000000000000,2477040.000000000000,2534000.000000000000,2500000.000000000000,10172960.000000000000
FS( 22 ),2700560.000000000000,2477040.000000000000,2534000.000000000000,2500000.000000000000,10211600.000000000000
FS( 23 ),2746560.000000000000,2490160.000000000500,2550000.000000000000,2500000.000000000000,10286720.000000000000
FS( 24 ),2792560.000000000000,2486880.000000000500,2547000.000000000000,2500000.000000000000,10326440.000000000000
FS( 25 ),2891920.000000000000,2496720.000000000500,2540000.000000000000,2500000.000000000000,10428640.000000000000
FS( 26 ),2845920.000000000000,2500000.000000000000,2540000.000000000000,2500000.000000000000,10385920.000000000000
FS( 27 ),2860640.000000000000,2509430.000000000500,2490000.000000000000,2500000.000000000000,10360070.000000000000
FS( 28 ),3013360.000000000000,2519270.000000000000,2507000.000000000000,2500000.000000000000,10539630.000000000000
FS( 29 ),3083279.999999999500,2522550.000000000500,2557000.000000000000,2500000.000000000000,10662830.000000000000
FS( 30 ),3059360.000000000000,2490160.000000000500,2544000.000000000000,2500000.000000000000,10593520.000000000000
FS( 31 ),2937920.000000000000,2486880.000000000500,2517000.000000000000,2500000.000000000000,10441800.000000000000
FS( 32 ),3013360.000000000000,2500000.000000000000,2517000.000000000000,2500000.000000000000,10530360.000000000000
FS( 33 ),3037279.999999999500,2480320.000000000500,2540000.000000000000,2500000.000000000000,10557600.000000000000
FS( 34 ),2967360.000000000000,2486880.000000000500,2540000.000000000000,2500000.000000000000,10494240.000000000000
FS( 35 ),2921360.000000000000,2473760.000000000500,2534000.000000000000,2500000.000000000000,10429120.000000000000
FS( 36 ),3029920.000000000000,2467200.000000000500,2534000.000000000000,2500000.000000000000,10531120.000000000000
FS( 37 ),3037279.999999999500,2457770.000000000000,2524000.000000000000,2500000.000000000000,10519050.000000000000
FS( 38 ),2930560.000000000000,2447930.000000000500,2550000.000000000000,2500000.000000000000,10428490.000000000000
FS( 39 ),2845920.000000000000,2441370.000000000500,2540000.000000000000,2500000.000000000000,10327290.000000000000
FS( 40 ),2715279.999999999500,2366340.000000000500,2527000.000000000000,2500000.000000000000,10108620.000000000000
FS( 41 ),2753920.000000000000,2389300.000000000500,2567000.000000000000,2500000.000000000000,10210220.000000000000
FS( 42 ),2768640.000000000000,2389300.000000000500,2563000.000000000000,2500000.000000000000,10220940.000000000000
FS( 43 ),2845920.000000000000,2405700.000000000500,2593000.000000000000,2500000.000000000000,10344620.000000000000
FS( 44 ),2807279.999999999500,2428250.000000000000,2557000.000000000000,2500000.000000000000,10292530.000000000000
FS( 45 ),2807279.999999999500,2454490.000000000500,2567000.000000000000,2500000.000000000000,10328770.000000000000
FS( 46 ),2799920.000000000000,2454490.000000000500,2607000.000000000000,2500000.000000000000,10361410.000000000000
FS( 47 ),2730000.000000000000,2444650.000000000500,2563000.000000000000,2500000.000000000000,10237650.000000000000
FS( 48 ),2555200.000000000000,2376180.000000000500,2487000.000000000000,2500000.000000000000,9918380.000000000000
FS( 49 ),2555200.000000000000,2392580.000000000500,2540000.000000000000,2500000.000000000000,9987780.000000000000
FS( 50 ),2654560.000000000000,2372900.000000000500,2494000.000000000000,2500000.000000000000,10021460.000000000000
FS( 51 ),2669279.999999999500,2372900.000000000500,2497000.000000000000,2500000.000000000000,10039180.000000000000
FS( 52 ),2661920.000000000000,2372900.000000000500,2500000.000000000000,2500000.000000000000,10034820.000000000000
FS( 53 ),2722640.000000000000,2477040.000000000000,2510000.000000000000,2500000.000000000000,10209680.000000000000
FS( 54 ),2906640.000000000000,2457770.000000000000,2514000.000000000000,2500000.000000000000,10378410.000000000000
FS( 55 ),2875360.000000000000,2480320.000000000500,2514000.000000000000,2500000.000000000000,10369680.000000000000
FS( 56 ),2937920.000000000000,2473760.000000000500,2514000.000000000000,2500000.000000000000,10425680.000000000000
FS( 57 ),2952640.000000000000,2467200.000000000500,2553000.000000000000,2500000.000000000000,10472840.000000000000
FS( 58 ),2921360.000000000000,2486880.000000000500,2550000.000000000000,2500000.000000000000,10458240.000000000000
FS( 59 ),2868000.000000000000,2490160.000000000500,2527000.000000000000,2500000.000000000000,10385160.000000000000
FS( 60 ),2930560.000000000000,2490160.000000000500,2520000.000000000000,2500000.000000000000,10440720.000000000000
FS( 61 ),2945279.999999999500,2493440.000000000900,2527000.000000000000,2500000.000000000000,10465720.000000000000
FS( 62 ),3013360.000000000000,2493440.000000000900,2550000.000000000000,2500000.000000000000,10556800.000000000000
FS( 63 ),3068560.000000000500,2493440.000000000900,2530000.000000000000,2500000.000000000000,10592000.000000002000
FS( 64 ),3068560.000000000500,2490160.000000000500,2534000.000000000000,2500000.000000000000,10592720.000000000000
FS( 65 ),3068560.000000000500,2451210.000000000900,2537000.000000000000,2500000.000000000000,10556770.000000002000
FS( 66 ),3052000.000000000500,2490160.000000000500,2527000.000000000000,2500000.000000000000,10569160.000000000000
FS( 67 ),3052000.000000000500,2493440.000000000900,2534000.000000000000,2500000.000000000000,10579440.000000002000
FS( 68 ),3037279.999999999500,2461050.000000000500,2534000.000000000000,2500000.000000000000,10532330.000000000000
FS( 69 ),3059360.000000000000,2490160.000000000500,2550000.000000000000,2500000.000000000000,10599520.000000000000
FS( 70 ),3075920.000000000000,2496720.000000000500,2557000.000000000000,2500000.000000000000,10629640.000000000000
FS( 71 ),3090640.000000000000,2490160.000000000500,2537000.000000000000,2500000.000000000000,10617800.000000000000
FS( 72 ),3075920.000000000000,2493440.000000000900,2560000.000000000000,2500000.000000000000,10629360.000000000000
FS( 73 ),2998640.000000000000,2506560.000000000500,2537000.000000000000,2500000.000000000000,10542200.000000000000
FS( 74 ),2891920.000000000000,2503280.000000000500,2537000.000000000000,2500000.000000000000,10432200.000000000000
FS( 75 ),2952640.000000000000,2529110.000000000500,2550000.000000000000,2500000.000000000000,10531750.000000000000
FS( 76 ),2945279.999999999500,2522550.000000000500,2540000.000000000000,2500000.000000000000,10507830.000000000000
FS( 77 ),2937920.000000000000,2542230.000000000900,2540000.000000000000,2500000.000000000000,10520150.000000000000
FS( 78 ),2921360.000000000000,2574620.000000000500,2540000.000000000000,2500000.000000000000,10535980.000000000000
FS( 79 ),2899279.999999999500,2591020.000000000000,2544000.000000000000,2500000.000000000000,10534300.000000000000
FS( 80 ),2875360.000000000000,2591020.000000000000,2540000.000000000000,2500000.000000000000,10506380.000000000000
FS( 81 ),2891920.000000000000,2597580.000000000500,2560000.000000000000,2500000.000000000000,10549500.000000000000
FS( 82 ),2960000.000000000500,2584460.000000000900,2544000.000000000000,2500000.000000000000,10588460.000000002000
FS( 83 ),2998640.000000000000,2591020.000000000000,2553000.000000000000,2500000.000000000000,10642660.000000000000
FS( 84 ),2998640.000000000000,2604140.000000000500,2560000.000000000000,2500000.000000000000,10662780.000000000000
FS( 85 ),2952640.000000000000,2571340.000000000500,2560000.000000000000,2500000.000000000000,10583980.000000000000
FS( 86 ),2952640.000000000000,2600860.000000000500,2540000.000000000000,2500000.000000000000,10593500.000000000000
FS( 87 ),2991279.999999999500,2616850.000000000500,2547000.000000000000,2500000.000000000000,10655130.000000000000
FS( 88 ),2906640.000000000000,2623410.000000000500,2540000.000000000000,2500000.000000000000,10570050.000000000000
FS( 89 ),2891920.000000000000,2786180.000000000500,2540000.000000000000,2500000.000000000000,10718100.000000000000
FS( 90 ),3075920.000000000000,2730830.000000000000,2544000.000000000000,2500000.000000000000,10850750.000000000000
FS( 91 ),3022560.000000000500,2779620.000000000500,2540000.000000000000,2500000.000000000000,10842180.000000000000
FS( 92 ),2991279.999999999500,2740670.000000000900,2537000.000000000000,2500000.000000000000,10768950.000000000000
FS( 93 ),2967360.000000000000,2776340.000000000500,2530000.000000000000,2500000.000000000000,10773700.000000000000
FS( 94 ),2983920.000000000000,2756660.000000000500,2527000.000000000000,2500000.000000000000,10767580.000000000000
FS( 95 ),2960000.000000000500,2734110.000000000500,2524000.000000000000,2500000.000000000000,10718110.000000000000
FS( 96 ),2930560.000000000000,2747230.000000000900,2520000.000000000000,2500000.000000000000,10697790.000000000000
FS( 97 ),2967360.000000000000,2776340.000000000500,2557000.000000000000,2500000.000000000000,10800700.000000000000
FS( 98 ),2952640.000000000000,2831690.000000000900,2553000.000000000000,2500000.000000000000,10837330.000000000000
FS( 99 ),2914000.000000000000,2922710.000000000900,2557000.000000000000,2500000.000000000000,10893710.000000000000
FS( 100 ),2899279.999999999500,2912870.000000000500,2553000.000000000000,2500000.000000000000,10865150.000000000000
FS( 101 ),3098000.000000000500,2942390.000000000500,2557000.000000000000,2500000.000000000000,11097390.000000000000
FS( 102 ),3083279.999999999500,2844810.000000000000,2553000.000000000000,2500000.000000000000,10981090.000000000000
FS( 103 ),3022560.000000000500,2818570.000000000500,2547000.000000000000,2500000.000000000000,10888130.000000000000
FS( 104 ),2914000.000000000000,2792740.000000000500,2550000.000000000000,2500000.000000000000,10756740.000000000000
FS( 105 ),2875360.000000000000,2799300.000000000500,2537000.000000000000,2500000.000000000000,10711660.000000000000
FS( 106 ),2937920.000000000000,2737390.000000000500,2534000.000000000000,2500000.000000000000,10709310.000000000000
FS( 107 ),2921360.000000000000,2796020.000000000000,2540000.000000000000,2500000.000000000000,10757380.000000000000
FS( 108 ),2838560.000000000000,2812010.000000000500,2504000.000000000000,2500000.000000000000,10654570.000000000000
FS( 109 ),2899279.999999999500,2789460.000000000900,2527000.000000000000,2500000.000000000000,10715740.000000000000
FS( 110 ),3037279.999999999500,2799300.000000000500,2530000.000000000000,2500000.000000000000,10866580.000000000000
FS( 111 ),3044640.000000000000,2799300.000000000500,2530000.000000000000,2500000.000000000000,10873940.000000000000
FS( 112 ),2906640.000000000000,2864080.000000000000,2530000.000000000000,2500000.000000000000,10800720.000000000000
FS( 113 ),2884560.000000000000,2925990.000000000500,2530000.000000000000,2500000.000000000000,10840550.000000000000
FS( 114 ),2884560.000000000000,2929270.000000000000,2530000.000000000000,2500000.000000000000,10843830.000000000000
FS( 115 ),2822000.000000000000,2909590.000000000500,2534000.000000000000,2500000.000000000000,10765590.000000000000
FS( 116 ),2807279.999999999500,2880480.000000000900,2540000.000000000000,2500000.000000000000,10727760.000000000000
FS( 117 ),2776000.000000000000,2981340.000000000500,2540000.000000000000,2500000.000000000000,10797340.000000000000
FS( 118 ),2739200.000000000000,3030130.000000000900,2524000.000000000000,2500000.000000000000,10793330.000000000000
FS( 119 ),2891920.000000000000,2958380.000000000900,2534000.000000000000,2500000.000000000000,10884300.000000000000
FS( 120 ),2845920.000000000000,2942390.000000000500,2540000.000000000000,2500000.000000000000,10828310.000000000000
FS( 121 ),2822000.000000000000,2929270.000000000000,2547000.000000000000,2500000.000000000000,10798270.000000000000
FS( 122 ),2807279.999999999500,2991180.000000000500,2563000.000000000000,2512375.000000000000,10873835.000000000000
