代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11367339.996700000000
真實報酬,1367339.996700000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,12696.664093813675
風險,137113.086694800620
起點值,0.092599943593
找到最佳解世代,1536
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
1303(4)[11],2105(9)[6],3045(41)[9],3673(44)[1],4904(45)[2],9999(49)[19],
FS( 11 ),1682266.000000000000,1676666.000000000200,1624195.999999999800,1739566.000000000200,1684266.000000000200,1666666.000000000000,10073630.000000000000
FS( 12 ),1716166.000000000000,1671666.000000000000,1640625.999999999800,1706056.000000000200,1688116.000000000200,1666666.000000000000,10089300.000000000000
FS( 13 ),1787866.000000000000,1666666.000000000000,1650236.000000000000,1700146.000000000500,1691966.000000000200,1666666.000000000000,10163550.000000000000
FS( 14 ),1787866.000000000000,1656666.000000000000,1645276.000000000200,1660756.000000000200,1694166.000000000000,1666666.000000000000,10111400.000000000000
FS( 15 ),1774366.000000000000,1636666.000000000000,1643106.000000000200,1666666.000000000000,1695816.000000000200,1666666.000000000000,10083290.000000000000
FS( 16 ),1787866.000000000000,1641666.000000000000,1657056.000000000000,1621336.000000000500,1695816.000000000200,1666666.000000000000,10070410.000000000000
FS( 17 ),1803766.000000000000,1641666.000000000000,1645276.000000000200,1631206.000000000200,1711766.000000000200,1666666.000000000000,10100350.000000000000
FS( 18 ),1808265.999999999800,1641666.000000000000,1650236.000000000000,1702126.000000000200,1701866.000000000200,1666666.000000000000,10170830.000000000000
FS( 19 ),1810366.000000000000,1641666.000000000000,1645276.000000000200,1704106.000000000200,1719466.000000000200,1666666.000000000000,10187550.000000000000
FS( 20 ),1844266.000000000000,1636666.000000000000,1645276.000000000200,1743496.000000000200,1721116.000000000200,1666666.000000000000,10257490.000000000000
FS( 21 ),1969966.000000000000,1649166.000000000000,1652406.000000000000,1723786.000000000200,1727166.000000000200,1666666.000000000000,10389160.000000000000
FS( 22 ),1938466.000000000200,1644166.000000000000,1662016.000000000000,1723786.000000000200,1727166.000000000200,1666666.000000000000,10362270.000000000000
FS( 23 ),1864366.000000000000,1603666.000000000000,1645276.000000000200,1721836.000000000500,1656766.000000000200,1666666.000000000000,10158580.000000000000
FS( 24 ),1826266.000000000000,1551166.000000000000,1602806.000000000000,1721836.000000000500,1670516.000000000200,1666666.000000000000,10039260.000000000000
FS( 25 ),1859866.000000000000,1553666.000000000000,1595986.000000000000,1759276.000000000200,1674366.000000000200,1666666.000000000000,10109830.000000000000
FS( 26 ),1915966.000000000200,1546166.000000000000,1591026.000000000200,1773046.000000000200,1665016.000000000200,1666666.000000000000,10157890.000000000000
FS( 27 ),1933966.000000000200,1566166.000000000000,1593506.000000000000,1771096.000000000200,1682066.000000000200,1666666.000000000000,10213470.000000000000
FS( 28 ),1963065.999999999800,1576166.000000000000,1567466.000000000000,1751386.000000000200,1670516.000000000200,1666666.000000000000,10195270.000000000000
FS( 29 ),1994566.000000000200,1573666.000000000000,1600635.999999999800,1798666.000000000000,1666666.000000000000,1666666.000000000000,10300870.000000000000
FS( 30 ),1994566.000000000200,1578666.000000000000,1609936.000000000000,1832176.000000000000,1682066.000000000200,1666666.000000000000,10364080.000000000000
FS( 31 ),1994566.000000000200,1541166.000000000000,1614586.000000000200,1802626.000000000200,1656766.000000000200,1666666.000000000000,10276380.000000000000
FS( 32 ),1938466.000000000200,1553666.000000000000,1598156.000000000000,1777006.000000000200,1674366.000000000200,1666666.000000000000,10208330.000000000000
FS( 33 ),1951966.000000000000,1531166.000000000000,1624195.999999999800,1875526.000000000200,1682066.000000000200,1666666.000000000000,10331590.000000000000
FS( 34 ),1960966.000000000200,1521166.000000000000,1598156.000000000000,1956316.000000000200,1682066.000000000200,1666666.000000000000,10385340.000000000000
FS( 35 ),1938466.000000000200,1523666.000000000000,1614586.000000000200,1985866.000000000200,1688116.000000000200,1666666.000000000000,10417370.000000000000
FS( 36 ),1844266.000000000000,1526166.000000000000,1619546.000000000000,1991776.000000000500,1680416.000000000000,1666666.000000000000,10328840.000000000000
FS( 37 ),1927366.000000000000,1558666.000000000000,1645276.000000000200,1993726.000000000200,1690316.000000000500,1666666.000000000000,10482020.000000000000
FS( 38 ),1951966.000000000000,1568666.000000000000,1633496.000000000000,1979956.000000000200,1690316.000000000500,1666666.000000000000,10491070.000000000000
FS( 39 ),1913866.000000000000,1546166.000000000000,1638456.000000000000,1956316.000000000200,1690316.000000000500,1666666.000000000000,10411790.000000000000
FS( 40 ),1915966.000000000200,1563666.000000000000,1643106.000000000200,1920826.000000000200,1694166.000000000000,1666666.000000000000,10404400.000000000000
FS( 41 ),1904866.000000000000,1654166.000000000000,1640625.999999999800,1910986.000000000000,1686466.000000000200,1666666.000000000000,10463780.000000000000
FS( 42 ),1855366.000000000000,1671666.000000000000,1621716.000000000000,1918876.000000000200,1690316.000000000500,1666666.000000000000,10424610.000000000000
FS( 43 ),1855366.000000000000,1676666.000000000200,1614586.000000000200,1916896.000000000500,1694166.000000000000,1666666.000000000000,10424350.000000000000
FS( 44 ),1888966.000000000200,1664166.000000000200,1624195.999999999800,1889296.000000000000,1691966.000000000200,1666666.000000000000,10425260.000000000000
FS( 45 ),1859866.000000000000,1619166.000000000000,1633496.000000000000,1782916.000000000000,1674366.000000000200,1666666.000000000000,10236480.000000000000
FS( 46 ),1920466.000000000000,1696666.000000000000,1621716.000000000000,1812466.000000000200,1678216.000000000200,1666666.000000000000,10396200.000000000000
FS( 47 ),1933966.000000000200,1729166.000000000000,1635976.000000000000,1761226.000000000200,1686466.000000000200,1666666.000000000000,10413470.000000000000
FS( 48 ),1942966.000000000000,1729166.000000000000,1624195.999999999800,1828216.000000000200,1705716.000000000200,1666666.000000000000,10496930.000000000000
FS( 49 ),1951966.000000000000,1714166.000000000200,1626676.000000000000,1792756.000000000200,1707916.000000000000,1666666.000000000000,10460150.000000000000
FS( 50 ),1940866.000000000000,1721666.000000000000,1631326.000000000000,1863706.000000000200,1701866.000000000200,1666666.000000000000,10526100.000000000000
FS( 51 ),1945066.000000000000,1737165.999999999800,1638456.000000000000,1881436.000000000000,1699666.000000000200,1666666.000000000000,10568460.000000000000
FS( 52 ),1922866.000000000000,1721666.000000000000,1635976.000000000000,1857796.000000000200,1682066.000000000200,1666666.000000000000,10487040.000000000000
FS( 53 ),1913866.000000000000,1726666.000000000200,1650236.000000000000,1861726.000000000200,1694166.000000000000,1666666.000000000000,10513330.000000000000
FS( 54 ),1933966.000000000200,1714166.000000000200,1662016.000000000000,1877476.000000000200,1701866.000000000200,1666666.000000000000,10556160.000000000000
FS( 55 ),1951966.000000000000,1716666.000000000000,1664186.000000000000,1891276.000000000500,1744766.000000000200,1666666.000000000000,10635530.000000000000
FS( 56 ),1965466.000000000000,1716666.000000000000,1671316.000000000000,1920826.000000000200,1754666.000000000200,1666666.000000000000,10695610.000000000000
FS( 57 ),1983466.000000000200,1734166.000000000000,1662016.000000000000,1938556.000000000200,1740916.000000000200,1666666.000000000000,10725790.000000000000
FS( 58 ),1990066.000000000000,1757166.000000000200,1668836.000000000200,1960246.000000000200,1713416.000000000200,1666666.000000000000,10756400.000000000000
FS( 59 ),2012566.000000000000,1779666.000000000000,1675966.000000000000,1974046.000000000000,1737066.000000000200,1666666.000000000000,10845980.000000000000
FS( 60 ),2014966.000000000000,1804666.000000000000,1678445.999999999800,1991776.000000000500,1728816.000000000200,1666666.000000000000,10885340.000000000000
FS( 61 ),2012566.000000000000,1789666.000000000000,1678445.999999999800,1952356.000000000500,1728816.000000000200,1666666.000000000000,10828520.000000000000
FS( 62 ),2019466.000000000200,1774665.999999999800,1690226.000000000000,1979956.000000000200,1733216.000000000200,1666666.000000000000,10864200.000000000000
FS( 63 ),1976565.999999999800,1752166.000000000000,1668836.000000000200,1914916.000000000200,1723316.000000000200,1666666.000000000000,10702470.000000000000
FS( 64 ),1976565.999999999800,1774665.999999999800,1694875.999999999800,1944496.000000000200,1707916.000000000000,1666666.000000000000,10765190.000000000000
FS( 65 ),1983466.000000000200,1767166.000000000000,1725566.000000000000,1979956.000000000200,1705716.000000000200,1666666.000000000000,10828540.000000000000
FS( 66 ),1974466.000000000200,1731666.000000000000,1751606.000000000200,2050876.000000000200,1701866.000000000200,1666666.000000000000,10877150.000000000000
FS( 67 ),1967566.000000000000,1734166.000000000000,1770206.000000000000,2039056.000000000200,1699666.000000000200,1666666.000000000000,10877330.000000000000
FS( 68 ),1945066.000000000000,1742166.000000000000,1751606.000000000200,2019346.000000000200,1691966.000000000200,1666666.000000000000,10816820.000000000000
FS( 69 ),2001466.000000000000,1759666.000000000000,1784466.000000000000,2058766.000000000200,1709566.000000000200,1666666.000000000000,10980600.000000000000
FS( 70 ),2021565.999999999800,1827166.000000000000,1808026.000000000200,2100136.000000000500,1701866.000000000200,1666666.000000000000,11125430.000000000000
FS( 71 ),2017066.000000000200,1787165.999999999800,1779816.000000000000,2121826.000000000000,1724966.000000000200,1666666.000000000000,11097510.000000000000
FS( 72 ),1974466.000000000200,1787165.999999999800,1770206.000000000000,2108026.000000000500,1717266.000000000200,1666666.000000000000,11023800.000000000000
FS( 73 ),1990066.000000000000,1837165.999999999800,1781986.000000000000,2052856.000000000500,1707916.000000000000,1666666.000000000000,11036660.000000000000
FS( 74 ),2010466.000000000000,1842166.000000000000,1784466.000000000000,2066656.000000000200,1709566.000000000200,1666666.000000000000,11079990.000000000000
FS( 75 ),2014966.000000000000,1834666.000000000000,1781986.000000000000,2076496.000000000200,1707916.000000000000,1666666.000000000000,11082700.000000000000
FS( 76 ),2008065.999999999800,1837165.999999999800,1772686.000000000000,2031166.000000000200,1719466.000000000200,1666666.000000000000,11035220.000000000000
FS( 77 ),1969966.000000000000,1839666.000000000000,1768036.000000000000,2005576.000000000200,1715616.000000000200,1666666.000000000000,10965530.000000000000
FS( 78 ),1945066.000000000000,1862666.000000000000,1751606.000000000200,2078476.000000000200,1701866.000000000200,1666666.000000000000,11006350.000000000000
FS( 79 ),1945066.000000000000,1990665.999999999800,1768036.000000000000,2198656.000000000000,1719466.000000000200,1666666.000000000000,11288560.000000000000
FS( 80 ),1920466.000000000000,1973166.000000000200,1751606.000000000200,2228206.000000000000,1703516.000000000200,1666666.000000000000,11243630.000000000000
FS( 81 ),1900366.000000000000,2005666.000000000000,1770206.000000000000,2161216.000000000000,1715616.000000000200,1666666.000000000000,11219740.000000000000
FS( 82 ),1940866.000000000000,2010666.000000000200,1763385.999999999800,2113936.000000000000,1724966.000000000200,1666666.000000000000,11220490.000000000000
FS( 83 ),1929466.000000000000,2030666.000000000000,1760906.000000000000,2094226.000000000200,1727166.000000000200,1666666.000000000000,11209100.000000000000
FS( 84 ),1922866.000000000000,2028165.999999999800,1789115.999999999800,2131666.000000000000,1733216.000000000200,1666666.000000000000,11271700.000000000000
FS( 85 ),1900366.000000000000,2020666.000000000000,1779816.000000000000,2125756.000000000000,1733216.000000000200,1666666.000000000000,11226490.000000000000
FS( 86 ),1897966.000000000000,2030666.000000000000,1781986.000000000000,2117866.000000000000,1728816.000000000200,1666666.000000000000,11223970.000000000000
FS( 87 ),1900366.000000000000,1962666.000000000000,1775166.000000000000,2092246.000000000200,1731016.000000000200,1666666.000000000000,11128130.000000000000
FS( 88 ),1929466.000000000000,2005666.000000000000,1810506.000000000000,2113936.000000000000,1740916.000000000200,1666666.000000000000,11267160.000000000000
FS( 89 ),1911466.000000000200,1988166.000000000000,1810506.000000000000,2196676.000000000000,1758516.000000000200,1666666.000000000000,11332000.000000000000
FS( 90 ),1877866.000000000000,2005666.000000000000,1798726.000000000000,2139556.000000000000,1740916.000000000200,1666666.000000000000,11229400.000000000000
FS( 91 ),1855366.000000000000,1952666.000000000000,1800896.000000000000,2121826.000000000000,1742566.000000000200,1666666.000000000000,11139990.000000000000
FS( 92 ),1846366.000000000000,1998166.000000000200,1812676.000000000000,2090296.000000000000,1760166.000000000200,1666666.000000000000,11174340.000000000000
FS( 93 ),1893466.000000000200,2000666.000000000000,1803375.999999999800,2074516.000000000200,1752466.000000000200,1666666.000000000000,11191160.000000000000
FS( 94 ),1891366.000000000000,1980666.000000000000,1798726.000000000000,2117866.000000000000,1756316.000000000200,1666666.000000000000,11211610.000000000000
FS( 95 ),1873366.000000000000,2003165.999999999800,1810506.000000000000,2121826.000000000000,1750266.000000000200,1666666.000000000000,11225800.000000000000
FS( 96 ),1772266.000000000000,2013166.000000000000,1815156.000000000000,2131666.000000000000,1750266.000000000200,1666666.000000000000,11149190.000000000000
FS( 97 ),1826266.000000000000,2055666.000000000000,1855146.000000000000,2186836.000000000500,1760166.000000000200,1666666.000000000000,11350750.000000000000
FS( 98 ),1868866.000000000000,2070666.000000000000,1859796.000000000000,2206546.000000000000,1799216.000000000200,1666666.000000000000,11471760.000000000000
FS( 99 ),1859866.000000000000,2073166.000000000000,1885836.000000000200,2212456.000000000000,1810766.000000000500,1666666.000000000000,11508760.000000000000
FS( 100 ),1848766.000000000000,2070666.000000000000,1954346.000000000200,2188816.000000000000,1818466.000000000500,1666666.000000000000,11547730.000000000000
FS( 101 ),1799266.000000000000,2043166.000000000000,1940086.000000000200,2192746.000000000000,1810766.000000000500,1666666.000000000000,11452700.000000000000
FS( 102 ),1830765.999999999800,2020666.000000000000,1928306.000000000000,2202586.000000000500,1814616.000000000500,1666666.000000000000,11463610.000000000000
FS( 103 ),1846366.000000000000,2020666.000000000000,1914046.000000000000,2192746.000000000000,1812966.000000000200,1666666.000000000000,11453460.000000000000
FS( 104 ),1846366.000000000000,2005666.000000000000,1914046.000000000000,2143486.000000000000,1767866.000000000500,1666666.000000000000,11344100.000000000000
FS( 105 ),1823866.000000000000,1960166.000000000000,1932956.000000000000,2082406.000000000200,1783816.000000000200,1666666.000000000000,11249880.000000000000
FS( 106 ),1835265.999999999800,2005666.000000000000,1947216.000000000000,2139556.000000000000,1787666.000000000200,1666666.000000000000,11382040.000000000000
FS( 107 ),1819366.000000000000,2010666.000000000200,2017896.000000000000,2127736.000000000000,1814616.000000000500,1666666.000000000000,11456950.000000000000
FS( 108 ),1808265.999999999800,2008166.000000000000,1989686.000000000000,2035126.000000000200,1791516.000000000200,1666666.000000000000,11299430.000000000000
FS( 109 ),1810366.000000000000,2030666.000000000000,1972945.999999999800,2088316.000000000200,1779966.000000000200,1666666.000000000000,11348930.000000000000
FS( 110 ),1792366.000000000000,2023166.000000000200,1972945.999999999800,2044966.000000000000,1762366.000000000200,1666666.000000000000,11262480.000000000000
FS( 111 ),1754266.000000000000,2025666.000000000000,1998986.000000000000,2025256.000000000200,1767866.000000000500,1666666.000000000000,11238710.000000000000
FS( 112 ),1720666.000000000000,2033166.000000000000,2027195.999999999800,2088316.000000000200,1758516.000000000200,1666666.000000000000,11294530.000000000000
FS( 113 ),1734166.000000000000,2030666.000000000000,1966125.999999999800,2076496.000000000200,1760166.000000000200,1666666.000000000000,11234290.000000000000
FS( 114 ),1686766.000000000000,2033166.000000000000,1956516.000000000000,2076496.000000000200,1785466.000000000000,1666666.000000000000,11205080.000000000000
FS( 115 ),1682266.000000000000,2040665.999999999800,1928306.000000000000,2039056.000000000200,1791516.000000000200,1666666.000000000000,11148480.000000000000
FS( 116 ),1655566.000000000000,2043166.000000000000,1930786.000000000000,2058766.000000000200,1789316.000000000500,1666666.000000000000,11144270.000000000000
FS( 117 ),1698166.000000000000,2050666.000000000000,1961166.000000000000,2029216.000000000000,1791516.000000000200,1666666.000000000000,11197400.000000000000
FS( 118 ),1756666.000000000000,2093666.000000000000,1962716.000000000000,2068606.000000000500,1810766.000000000500,1674915.996700000000,11367339.996700000000
