代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,14500350.000000000000
真實報酬,4500350.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,40908.558561270933
風險,245242.606867393970
起點值,0.166808529251
找到最佳解世代,1559
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
1301(3)[4],1303(4)[9],1326(5)[1],2311(13)[2],2498(27)[3],2883(32)[26],
FS( 57 ),2119786.000000000000,1881566.000000000200,2110506.000000000000,2096666.000000000000,2225116.000000000000,1710696.000000000000,12144340.000000000000
FS( 58 ),2105706.000000000000,1881566.000000000200,2110506.000000000000,2182916.000000000000,2343556.000000000000,1718466.000000000000,12342720.000000000000
FS( 59 ),2108266.000000000000,1868615.999999999800,2091626.000000000000,2190416.000000000000,2312146.000000000000,1710696.000000000000,12281770.000000000000
FS( 60 ),2117546.000000000000,1873866.000000000000,2100906.000000000000,2167916.000000000000,2225116.000000000000,1697746.000000000000,12183100.000000000000
FS( 61 ),2122026.000000000000,1852866.000000000000,2098666.000000000000,2269166.000000000000,2268616.000000000000,1702926.000000000000,12314270.000000000000
FS( 62 ),2122026.000000000000,1842365.999999999800,2093866.000000000200,2250416.000000000000,2246866.000000000000,1692565.999999999800,12248110.000000000000
FS( 63 ),2140906.000000000000,1824166.000000000000,2093866.000000000200,2257916.000000000000,2268616.000000000000,1718466.000000000000,12303940.000000000000
FS( 64 ),2122026.000000000000,1821366.000000000000,2117226.000000000000,2386666.000000000000,2268616.000000000000,1697746.000000000000,12413650.000000000000
FS( 65 ),2196906.000000000000,1860566.000000000200,2131306.000000000000,2427916.000000000000,2304886.000000000000,1752136.000000000000,12673720.000000000000
FS( 66 ),2199146.000000000000,1863365.999999999800,2143146.000000000000,2442916.000000000000,2382255.999999999500,1765086.000000000000,12795920.000000000000
FS( 67 ),2194666.000000000000,1868615.999999999800,2163946.000000000000,2420416.000000000000,2360505.999999999500,1757315.999999999800,12765470.000000000000
FS( 68 ),2222506.000000000000,1894865.999999999800,2182826.000000000000,2427916.000000000000,2355646.000000000000,1775446.000000000000,12859210.000000000000
FS( 69 ),2229546.000000000000,1900116.000000000000,2185066.000000000000,2382916.000000000000,2319406.000000000000,1770266.000000000000,12787320.000000000000
FS( 70 ),2238826.000000000000,1894865.999999999800,2185066.000000000000,2409166.000000000000,2343556.000000000000,1757315.999999999800,12828800.000000000000
FS( 71 ),2227306.000000000000,1910616.000000000000,2201386.000000000000,2484166.000000000000,2331496.000000000000,1765086.000000000000,12920060.000000000000
FS( 72 ),2175786.000000000000,1897316.000000000000,2189866.000000000000,2472916.000000000000,2394346.000000000500,1752136.000000000000,12882370.000000000000
FS( 73 ),2189866.000000000000,1881566.000000000200,2196906.000000000000,2499166.000000000000,2401576.000000000500,1752136.000000000000,12921220.000000000000
FS( 74 ),2203946.000000000000,1886816.000000000200,2217706.000000000000,2469166.000000000000,2423356.000000000000,1746956.000000000200,12947950.000000000000
FS( 75 ),2245866.000000000000,1926366.000000000000,2285546.000000000000,2506666.000000000000,2408836.000000000000,1793576.000000000000,13166860.000000000000
FS( 76 ),2245866.000000000000,1913066.000000000200,2280746.000000000000,2590416.000000000000,2384656.000000000000,1884226.000000000000,13298980.000000000000
FS( 77 ),2276266.000000000000,1913066.000000000200,2283306.000000000000,2687916.000000000000,2333896.000000000000,1899766.000000000000,13394220.000000000000
FS( 78 ),2259946.000000000000,1902566.000000000000,2250666.000000000000,2514166.000000000000,2316976.000000000000,1868686.000000000000,13113010.000000000000
FS( 79 ),2248426.000000000000,1915865.999999999800,2241066.000000000000,2544166.000000000000,2348416.000000000000,1943796.000000000000,13241740.000000000000
FS( 80 ),2250666.000000000000,1907816.000000000200,2241066.000000000000,2502916.000000000000,2435446.000000000000,1943796.000000000000,13281710.000000000000
FS( 81 ),2262186.000000000000,1915865.999999999800,2264426.000000000000,2517916.000000000000,2435446.000000000000,1943796.000000000000,13339640.000000000000
FS( 82 ),2252906.000000000000,1913066.000000000200,2269226.000000000000,2487916.000000000000,2401576.000000000500,1993006.000000000000,13317700.000000000000
FS( 83 ),2252906.000000000000,1928816.000000000000,2271466.000000000000,2487916.000000000000,2401576.000000000500,2127685.999999999500,13470370.000000000000
FS( 84 ),2262186.000000000000,1926366.000000000000,2283306.000000000000,2442916.000000000000,2384656.000000000000,2195026.000000000500,13494460.000000000000
FS( 85 ),2259946.000000000000,1923566.000000000000,2283306.000000000000,2401666.000000000000,2353246.000000000000,2337476.000000000000,13559210.000000000000
FS( 86 ),2271786.000000000000,1921115.999999999800,2294826.000000000000,2446666.000000000000,2396746.000000000000,2347836.000000000500,13678980.000000000000
FS( 87 ),2281066.000000000000,1947365.999999999800,2301866.000000000000,2555416.000000000000,2401576.000000000500,2472156.000000000000,13959450.000000000000
FS( 88 ),2269226.000000000000,1944566.000000000000,2290346.000000000000,2499166.000000000000,2452365.999999999500,2635326.000000000000,14091000.000000000000
FS( 89 ),2262186.000000000000,1939316.000000000200,2283306.000000000000,2540416.000000000000,2447505.999999999500,2549856.000000000000,14022590.000000000000
FS( 90 ),2238826.000000000000,1915865.999999999800,2215466.000000000000,2424166.000000000000,2391916.000000000000,2454026.000000000500,13640270.000000000000
FS( 91 ),2225066.000000000000,1926366.000000000000,2220266.000000000000,2420416.000000000000,2418526.000000000000,2472156.000000000000,13682800.000000000000
FS( 92 ),2147946.000000000000,1910616.000000000000,2168746.000000000000,2420416.000000000000,2377426.000000000000,2358196.000000000000,13383350.000000000000
FS( 93 ),2143146.000000000000,1915865.999999999800,2224746.000000000000,2424166.000000000000,2377426.000000000000,2511006.000000000000,13596360.000000000000
FS( 94 ),2157226.000000000000,1942115.999999999800,2229546.000000000000,2590416.000000000000,2387086.000000000000,2500646.000000000000,13807040.000000000000
FS( 95 ),2166506.000000000000,1944566.000000000000,2227306.000000000000,2642916.000000000000,2345986.000000000000,2617196.000000000000,13944480.000000000000
FS( 96 ),2192106.000000000000,1944566.000000000000,2250666.000000000000,2627916.000000000000,2316976.000000000000,2560216.000000000000,13892450.000000000000
FS( 97 ),2199146.000000000000,1952266.000000000000,2276266.000000000000,2642916.000000000000,2275876.000000000000,2560216.000000000000,13906690.000000000000
FS( 98 ),2203946.000000000000,1962766.000000000200,2278506.000000000000,2680416.000000000000,2345986.000000000000,2482516.000000000000,13954140.000000000000
FS( 99 ),2234346.000000000000,2002316.000000000000,2276266.000000000000,2725416.000000000000,2341156.000000000000,2472156.000000000000,14051660.000000000000
FS( 100 ),2262186.000000000000,2085966.000000000000,2294826.000000000000,2845416.000000000000,2377426.000000000000,2500646.000000000000,14366470.000000000000
FS( 101 ),2238826.000000000000,2085966.000000000000,2271466.000000000000,2815416.000000000000,2387086.000000000000,2500646.000000000000,14299410.000000000000
FS( 102 ),2266986.000000000000,2070216.000000000000,2269226.000000000000,2770416.000000000000,2372566.000000000000,2482516.000000000000,14231930.000000000000
FS( 103 ),2248426.000000000000,2085966.000000000000,2250666.000000000000,2717916.000000000000,2389516.000000000000,2472156.000000000000,14164650.000000000000
FS( 104 ),2241386.000000000000,2104516.000000000000,2274026.000000000000,2740416.000000000000,2466856.000000000000,2567986.000000000000,14395190.000000000000
FS( 105 ),2252906.000000000000,2109766.000000000000,2297386.000000000000,2747916.000000000000,2522476.000000000000,2539495.999999999500,14469950.000000000000
FS( 106 ),2271786.000000000000,2112216.000000000000,2325226.000000000000,2807916.000000000000,2582896.000000000000,2529136.000000000000,14629180.000000000000
FS( 107 ),2322986.000000000000,2151766.000000000000,2483946.000000000000,2770416.000000000000,2592556.000000000000,2567986.000000000000,14889660.000000000000
FS( 108 ),2386026.000000000000,2298416.000000000000,2483946.000000000000,2702916.000000000000,2619166.000000000000,2521366.000000000000,15011840.000000000000
FS( 109 ),2374506.000000000000,2261666.000000000500,2449066.000000000000,2695416.000000000000,2626426.000000000000,2539495.999999999500,14946580.000000000000
FS( 110 ),2362666.000000000000,2175216.000000000000,2390826.000000000000,2581666.000000000000,2520046.000000000000,2461796.000000000000,14492220.000000000000
FS( 111 ),2362666.000000000000,2130766.000000000000,2390826.000000000000,2506666.000000000000,2469286.000000000000,2308986.000000000000,14169200.000000000000
FS( 112 ),2292586.000000000000,2169966.000000000000,2367466.000000000000,2635416.000000000000,2498296.000000000000,2319346.000000000000,14283080.000000000000
FS( 113 ),2339306.000000000000,2235416.000000000500,2449066.000000000000,2661666.000000000000,2578066.000000000000,2270136.000000000000,14533660.000000000000
FS( 114 ),2306666.000000000000,2256416.000000000500,2437546.000000000000,2635416.000000000000,2568406.000000000000,2308986.000000000000,14513440.000000000000
FS( 115 ),2327786.000000000000,2290365.999999999500,2460586.000000000000,2574166.000000000000,2556316.000000000000,2252006.000000000000,14461230.000000000000
FS( 116 ),2409386.000000000000,2327116.000000000000,2460586.000000000000,2635416.000000000000,2626426.000000000000,2376326.000000000000,14835260.000000000000
FS( 117 ),2456106.000000000000,2327116.000000000000,2519146.000000000000,2631666.000000000000,2643346.000000000500,2337476.000000000000,14914860.000000000000
FS( 118 ),2409386.000000000000,2327116.000000000000,2483946.000000000000,2586666.000000000000,2619166.000000000000,2280495.999999999500,14706780.000000000000
FS( 119 ),2311466.000000000000,2261666.000000000500,2344106.000000000000,2555416.000000000000,2626426.000000000000,2241646.000000000000,14340730.000000000000
FS( 120 ),2322986.000000000000,2277416.000000000000,2355626.000000000000,2521666.000000000000,2636086.000000000000,2252006.000000000000,14365790.000000000000
FS( 121 ),2327786.000000000000,2287916.000000000500,2367466.000000000000,2521666.000000000000,2800486.000000000000,2195026.000000000500,14500350.000000000000
