代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11373610.000000000000
真實報酬,1373610.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,12623.182289652263
風險,92417.904613206236
起點值,0.136588059884
找到最佳解世代,1563
找到最佳解實驗#,25
找到最佳解次數,2

投資組合檔數,8
1303(4)[8],2227(11)[43],2324(17)[3],2354(20)[40],2412(24)[2],2890(37)[23],4904(45)[17],9904(49)[7],
FS( 23 ),1278380.000000000000,1271149.999999999800,1409600.000000000200,1220240.000000000000,1260350.000000000200,1269200.000000000000,1327700.000000000000,1301430.000000000000,10338050.000000000000
FS( 24 ),1295540.000000000000,1326900.000000000000,1394400.000000000000,1211760.000000000000,1270700.000000000200,1269200.000000000000,1356680.000000000000,1299950.000000000200,10425130.000000000000
FS( 25 ),1265180.000000000000,1309600.000000000000,1419480.000000000000,1218960.000000000000,1257800.000000000200,1264080.000000000000,1313210.000000000000,1306610.000000000000,10354920.000000000000
FS( 26 ),1225140.000000000200,1278850.000000000200,1375400.000000000000,1187760.000000000000,1251200.000000000000,1230800.000000000000,1291580.000000000000,1261470.000000000000,10102200.000000000000
FS( 27 ),1211940.000000000000,1273100.000000000000,1378440.000000000200,1186320.000000000000,1251200.000000000000,1234640.000000000000,1304180.000000000000,1266650.000000000200,10106470.000000000000
FS( 28 ),1251760.000000000000,1276949.999999999800,1428600.000000000200,1199120.000000000000,1255100.000000000200,1250000.000000000000,1347650.000000000000,1332880.000000000000,10342060.000000000000
FS( 29 ),1270900.000000000200,1261550.000000000000,1434680.000000000000,1234480.000000000000,1257800.000000000200,1250000.000000000000,1358570.000000000000,1331400.000000000200,10399380.000000000000
FS( 30 ),1263200.000000000000,1230800.000000000000,1453680.000000000000,1200560.000000000000,1266800.000000000200,1250000.000000000000,1421780.000000000000,1334729.999999999800,10421550.000000000000
FS( 31 ),1286080.000000000000,1200000.000000000000,1441520.000000000000,1224560.000000000000,1272050.000000000200,1260240.000000000000,1418210.000000000000,1338060.000000000000,10440720.000000000000
FS( 32 ),1274640.000000000200,1196149.999999999800,1503840.000000000000,1221680.000000000000,1269500.000000000200,1244880.000000000000,1409180.000000000000,1394670.000000000200,10514540.000000000000
FS( 33 ),1272659.999999999800,1198100.000000000000,1475719.999999999800,1211760.000000000000,1264250.000000000200,1239760.000000000000,1392800.000000000000,1364700.000000000200,10419750.000000000000
FS( 34 ),1246040.000000000000,1159650.000000000000,1434680.000000000000,1192080.000000000000,1268150.000000000500,1230800.000000000000,1405610.000000000000,1376170.000000000200,10313180.000000000000
FS( 35 ),1263200.000000000000,1161550.000000000000,1434680.000000000000,1172240.000000000000,1269500.000000000200,1239760.000000000000,1402039.999999999800,1410950.000000000200,10353920.000000000000
FS( 36 ),1284100.000000000200,1180800.000000000000,1459760.000000000000,1187760.000000000000,1275950.000000000200,1239760.000000000000,1394690.000000000000,1417610.000000000000,10440430.000000000000
FS( 37 ),1293560.000000000000,1178850.000000000200,1450640.000000000000,1197680.000000000000,1283750.000000000000,1244880.000000000000,1429130.000000000000,1417610.000000000000,10496100.000000000000
FS( 38 ),1297520.000000000000,1169250.000000000000,1475719.999999999800,1210320.000000000000,1287650.000000000200,1260240.000000000000,1429130.000000000000,1417610.000000000000,10547440.000000000000
FS( 39 ),1303240.000000000000,1173100.000000000000,1459760.000000000000,1217520.000000000000,1290200.000000000200,1269200.000000000000,1430810.000000000000,1434259.999999999800,10578090.000000000000
FS( 40 ),1301260.000000000000,1176949.999999999800,1472680.000000000000,1226000.000000000000,1287650.000000000200,1269200.000000000000,1430810.000000000000,1391340.000000000000,10555890.000000000000
FS( 41 ),1297520.000000000000,1165400.000000000000,1506880.000000000000,1230160.000000000000,1290200.000000000200,1274320.000000000000,1429130.000000000000,1434259.999999999800,10627870.000000000000
FS( 42 ),1297520.000000000000,1186550.000000000000,1494719.999999999800,1228720.000000000000,1290200.000000000200,1279440.000000000000,1427239.999999999800,1450910.000000000000,10655300.000000000000
FS( 43 ),1299280.000000000000,1167300.000000000000,1478760.000000000000,1221680.000000000000,1283750.000000000000,1255120.000000000000,1432700.000000000000,1434259.999999999800,10572850.000000000000
FS( 44 ),1257480.000000000000,1180800.000000000000,1453680.000000000000,1220240.000000000000,1290200.000000000200,1255120.000000000000,1432700.000000000000,1459420.000000000200,10549640.000000000000
FS( 45 ),1301260.000000000000,1163500.000000000000,1438480.000000000000,1210320.000000000000,1289000.000000000200,1255120.000000000000,1412750.000000000000,1437590.000000000000,10508020.000000000000
FS( 46 ),1327880.000000000000,1163500.000000000000,1444559.999999999800,1193360.000000000000,1290200.000000000200,1260240.000000000000,1411070.000000000000,1470890.000000000000,10561700.000000000000
FS( 47 ),1352520.000000000000,1173100.000000000000,1444559.999999999800,1187760.000000000000,1294100.000000000200,1260240.000000000000,1429130.000000000000,1534160.000000000000,10675570.000000000000
FS( 48 ),1352520.000000000000,1167300.000000000000,1444559.999999999800,1197680.000000000000,1296800.000000000200,1269200.000000000000,1430810.000000000000,1510850.000000000000,10669720.000000000000
FS( 49 ),1350760.000000000000,1169250.000000000000,1434680.000000000000,1177840.000000000000,1296800.000000000200,1269200.000000000000,1427239.999999999800,1477550.000000000000,10603320.000000000000
FS( 50 ),1348780.000000000000,1159650.000000000000,1431640.000000000000,1158000.000000000000,1291550.000000000200,1269200.000000000000,1411070.000000000000,1452759.999999999800,10522650.000000000000
FS( 51 ),1343060.000000000000,1161550.000000000000,1428600.000000000200,1160880.000000000000,1296800.000000000200,1260240.000000000000,1400150.000000000200,1474220.000000000000,10525500.000000000000
FS( 52 ),1318419.999999999800,1165400.000000000000,1419480.000000000000,1136880.000000000000,1296800.000000000200,1260240.000000000000,1429130.000000000000,1490870.000000000000,10517220.000000000000
FS( 53 ),1308740.000000000000,1157700.000000000000,1425559.999999999800,1143920.000000000000,1303250.000000000200,1264080.000000000000,1411070.000000000000,1534160.000000000000,10548480.000000000000
FS( 54 ),1345040.000000000000,1159650.000000000000,1472680.000000000000,1142480.000000000000,1308500.000000000200,1264080.000000000000,1443620.000000000000,1527500.000000000000,10663550.000000000000
FS( 55 ),1367700.000000000000,1157700.000000000000,1475719.999999999800,1138320.000000000000,1330550.000000000200,1260240.000000000000,1477850.000000000200,1547479.999999999800,10755560.000000000000
FS( 56 ),1371659.999999999800,1157700.000000000000,1503840.000000000000,1143920.000000000000,1334450.000000000200,1260240.000000000000,1456220.000000000000,1567460.000000000000,10795490.000000000000
FS( 57 ),1346800.000000000000,1142300.000000000000,1531960.000000000200,1148240.000000000000,1325450.000000000000,1255120.000000000000,1440050.000000000000,1527500.000000000000,10717420.000000000000
FS( 58 ),1346800.000000000000,1134650.000000000000,1638360.000000000000,1122640.000000000000,1322750.000000000200,1244880.000000000000,1418210.000000000000,1527500.000000000000,10755790.000000000000
FS( 59 ),1352520.000000000000,1125000.000000000000,1667239.999999999800,1114160.000000000000,1322750.000000000200,1239760.000000000000,1416320.000000000000,1497529.999999999800,10735280.000000000000
FS( 60 ),1343060.000000000000,1144250.000000000000,1692320.000000000000,1125520.000000000000,1322750.000000000200,1234640.000000000000,1394690.000000000000,1565610.000000000000,10822840.000000000000
FS( 61 ),1335360.000000000000,1140400.000000000000,1676360.000000000000,1145360.000000000000,1322750.000000000200,1230800.000000000000,1385660.000000000200,1538970.000000000000,10775660.000000000000
FS( 62 ),1363959.999999999800,1200000.000000000000,1688520.000000000000,1158000.000000000000,1322750.000000000200,1234640.000000000000,1403720.000000000000,1572270.000000000000,10943860.000000000000
FS( 63 ),1345040.000000000000,1198100.000000000000,1667239.999999999800,1145360.000000000000,1312400.000000000500,1230800.000000000000,1392800.000000000000,1552290.000000000000,10844030.000000000000
FS( 64 ),1337340.000000000000,1182700.000000000000,1685480.000000000000,1132560.000000000000,1313750.000000000000,1230800.000000000000,1383770.000000000000,1597060.000000000000,10863460.000000000000
FS( 65 ),1325900.000000000200,1186550.000000000000,1685480.000000000000,1136880.000000000000,1313750.000000000000,1230800.000000000000,1396580.000000000000,1598910.000000000000,10874850.000000000000
FS( 66 ),1339320.000000000000,1173100.000000000000,1695360.000000000000,1141040.000000000000,1316300.000000000200,1244880.000000000000,1407289.999999999800,1613710.000000000000,10931000.000000000000
FS( 67 ),1325900.000000000200,1169250.000000000000,1670280.000000000000,1132560.000000000000,1329350.000000000200,1234640.000000000000,1396580.000000000000,1603720.000000000000,10862280.000000000000
FS( 68 ),1318419.999999999800,1148100.000000000000,1657360.000000000000,1125520.000000000000,1322750.000000000200,1225680.000000000000,1385660.000000000200,1615560.000000000000,10799050.000000000000
FS( 69 ),1333600.000000000200,1153850.000000000200,1670280.000000000000,1136880.000000000000,1328000.000000000200,1230800.000000000000,1383770.000000000000,1565610.000000000000,10802790.000000000000
FS( 70 ),1350760.000000000000,1169250.000000000000,1710559.999999999800,1138320.000000000000,1330550.000000000200,1239760.000000000000,1412750.000000000000,1590400.000000000200,10942350.000000000000
FS( 71 ),1360220.000000000000,1194250.000000000000,1713600.000000000200,1152400.000000000000,1335800.000000000200,1239760.000000000000,1411070.000000000000,1603720.000000000000,11010820.000000000000
FS( 72 ),1341080.000000000000,1207700.000000000000,1679400.000000000000,1189200.000000000000,1337150.000000000200,1239760.000000000000,1398260.000000000000,1713610.000000000000,11106160.000000000000
FS( 73 ),1350760.000000000000,1200000.000000000000,1688520.000000000000,1193360.000000000000,1333250.000000000200,1260240.000000000000,1389229.999999999800,1598910.000000000000,11014270.000000000000
FS( 74 ),1348780.000000000000,1238450.000000000000,1695360.000000000000,1183600.000000000000,1344950.000000000000,1250000.000000000000,1403720.000000000000,1582259.999999999800,11047120.000000000000
FS( 75 ),1341080.000000000000,1226949.999999999800,1635320.000000000000,1172240.000000000000,1342250.000000000200,1260240.000000000000,1396580.000000000000,1525650.000000000200,10900310.000000000000
FS( 76 ),1361980.000000000000,1230800.000000000000,1610239.999999999800,1186320.000000000000,1346150.000000000500,1264080.000000000000,1396580.000000000000,1542300.000000000000,10938450.000000000000
FS( 77 ),1354500.000000000000,1230800.000000000000,1582120.000000000200,1167920.000000000000,1342250.000000000200,1255120.000000000000,1400150.000000000200,1545630.000000000000,10878490.000000000000
FS( 78 ),1363959.999999999800,1205800.000000000000,1601120.000000000200,1186320.000000000000,1342250.000000000200,1260240.000000000000,1387550.000000000000,1585590.000000000000,10932830.000000000000
FS( 79 ),1371659.999999999800,1211550.000000000000,1635320.000000000000,1193360.000000000000,1342250.000000000200,1274320.000000000000,1402039.999999999800,1477550.000000000000,10908050.000000000000
FS( 80 ),1352520.000000000000,1203850.000000000200,1607200.000000000000,1200560.000000000000,1331900.000000000500,1264080.000000000000,1391120.000000000000,1520840.000000000000,10872070.000000000000
FS( 81 ),1371659.999999999800,1200000.000000000000,1588200.000000000000,1223120.000000000000,1339700.000000000200,1269200.000000000000,1402039.999999999800,1572270.000000000000,10966190.000000000000
FS( 82 ),1381120.000000000000,1215400.000000000000,1663440.000000000200,1252880.000000000000,1333250.000000000200,1274320.000000000000,1405610.000000000000,1555620.000000000000,11081640.000000000000
FS( 83 ),1356260.000000000000,1205800.000000000000,1657360.000000000000,1247120.000000000000,1333250.000000000200,1274320.000000000000,1396580.000000000000,1524170.000000000200,10994860.000000000000
FS( 84 ),1367700.000000000000,1205800.000000000000,1670280.000000000000,1242960.000000000000,1337150.000000000200,1279440.000000000000,1389229.999999999800,1500860.000000000000,10993420.000000000000
FS( 85 ),1381120.000000000000,1211550.000000000000,1695360.000000000000,1250000.000000000000,1342250.000000000200,1284560.000000000000,1403720.000000000000,1500860.000000000000,11069420.000000000000
FS( 86 ),1409500.000000000000,1192300.000000000000,1698400.000000000000,1235920.000000000000,1343600.000000000500,1284560.000000000000,1392800.000000000000,1554140.000000000000,11111220.000000000000
FS( 87 ),1417200.000000000000,1200000.000000000000,1698400.000000000000,1238640.000000000000,1335800.000000000200,1284560.000000000000,1396580.000000000000,1524170.000000000200,11095350.000000000000
FS( 88 ),1422919.999999999800,1176949.999999999800,1688520.000000000000,1224560.000000000000,1316300.000000000200,1269200.000000000000,1347650.000000000000,1490870.000000000000,10936970.000000000000
FS( 89 ),1438100.000000000200,1167300.000000000000,1795680.000000000000,1247120.000000000000,1324100.000000000200,1288400.000000000000,1335050.000000000000,1509000.000000000000,11104750.000000000000
FS( 90 ),1443820.000000000000,1175000.000000000000,1767559.999999999800,1242960.000000000000,1317650.000000000200,1284560.000000000000,1338620.000000000000,1480880.000000000000,11051050.000000000000
FS( 91 ),1443820.000000000000,1190400.000000000000,1745520.000000000000,1235920.000000000000,1320200.000000000200,1284560.000000000000,1354790.000000000000,1450910.000000000000,11026120.000000000000
FS( 92 ),1472200.000000000000,1182700.000000000000,1757680.000000000000,1237200.000000000000,1322750.000000000200,1293520.000000000000,1364030.000000000000,1407620.000000000000,11037700.000000000000
FS( 93 ),1481880.000000000000,1182700.000000000000,1785800.000000000000,1247120.000000000000,1322750.000000000200,1303760.000000000000,1356680.000000000000,1440920.000000000200,11121610.000000000000
FS( 94 ),1510260.000000000000,1198100.000000000000,1776680.000000000000,1248560.000000000000,1333250.000000000200,1342160.000000000000,1374740.000000000000,1479400.000000000200,11263150.000000000000
FS( 95 ),1552060.000000000000,1201949.999999999800,1776680.000000000000,1252880.000000000000,1341050.000000000200,1347280.000000000000,1380200.000000000000,1494200.000000000200,11346300.000000000000
FS( 96 ),1536880.000000000000,1219250.000000000000,1776680.000000000000,1276880.000000000000,1339700.000000000200,1376720.000000000000,1380200.000000000000,1494200.000000000200,11400510.000000000000
FS( 97 ),1527420.000000000000,1203850.000000000200,1742480.000000000000,1278320.000000000000,1339700.000000000200,1376720.000000000000,1369280.000000000000,1480880.000000000000,11318650.000000000000
FS( 98 ),1512240.000000000000,1246149.999999999800,1707520.000000000000,1241520.000000000000,1341050.000000000200,1361360.000000000000,1354790.000000000000,1452759.999999999800,11217390.000000000000
FS( 99 ),1485620.000000000000,1271149.999999999800,1757680.000000000000,1242960.000000000000,1335800.000000000200,1357520.000000000000,1358570.000000000000,1452759.999999999800,11262060.000000000000
FS( 100 ),1504540.000000000000,1263450.000000000000,1757680.000000000000,1235920.000000000000,1335800.000000000200,1366480.000000000000,1365710.000000000000,1460900.000000000200,11290480.000000000000
FS( 101 ),1510260.000000000000,1284600.000000000000,1788840.000000000000,1237200.000000000000,1339700.000000000200,1371600.000000000000,1376630.000000000000,1444250.000000000000,11353080.000000000000
FS( 102 ),1508280.000000000000,1307700.000000000000,1773640.000000000000,1238640.000000000000,1341050.000000000200,1366480.000000000000,1371170.000000000200,1450910.000000000000,11357870.000000000000
FS( 103 ),1460979.999999999800,1300000.000000000000,1751600.000000000200,1255600.000000000000,1331900.000000000500,1347280.000000000000,1349540.000000000000,1490870.000000000000,11287770.000000000000
FS( 104 ),1481880.000000000000,1288450.000000000000,1763760.000000000000,1259920.000000000000,1334450.000000000200,1352400.000000000000,1351219.999999999800,1489020.000000000000,11321100.000000000000
FS( 105 ),1470440.000000000000,1288450.000000000000,1707520.000000000000,1293840.000000000000,1337150.000000000200,1352400.000000000000,1360250.000000000000,1515660.000000000000,11325710.000000000000
FS( 106 ),1497060.000000000000,1361550.000000000000,1588200.000000000000,1283920.000000000000,1337150.000000000200,1361360.000000000000,1347650.000000000000,1587070.000000000000,11363960.000000000000
FS( 107 ),1479900.000000000000,1357700.000000000000,1626200.000000000000,1333360.000000000000,1331900.000000000500,1390800.000000000000,1354790.000000000000,1590400.000000000200,11465050.000000000000
FS( 108 ),1443820.000000000000,1334600.000000000200,1601120.000000000200,1333360.000000000000,1328000.000000000200,1366480.000000000000,1356680.000000000000,1578930.000000000000,11342990.000000000000
FS( 109 ),1430400.000000000200,1319250.000000000000,1592000.000000000000,1315120.000000000000,1328000.000000000200,1366480.000000000000,1335050.000000000000,1565610.000000000000,11251910.000000000000
FS( 110 ),1447560.000000000000,1303850.000000000200,1601120.000000000200,1373040.000000000000,1328000.000000000200,1371600.000000000000,1349540.000000000000,1633690.000000000000,11408400.000000000000
FS( 111 ),1459000.000000000000,1313450.000000000000,1651280.000000000000,1411280.000000000000,1335800.000000000200,1381840.000000000000,1356680.000000000000,1620370.000000000000,11529700.000000000000
FS( 112 ),1428640.000000000200,1292300.000000000000,1613280.000000000000,1399920.000000000000,1329350.000000000200,1386960.000000000000,1362140.000000000000,1590400.000000000200,11402990.000000000000
FS( 113 ),1430400.000000000200,1296149.999999999800,1601120.000000000200,1398480.000000000000,1317650.000000000200,1376720.000000000000,1340510.000000000000,1554140.000000000000,11315170.000000000000
FS( 114 ),1447560.000000000000,1280750.000000000000,1576040.000000000000,1433840.000000000000,1325450.000000000000,1376720.000000000000,1338620.000000000000,1572270.000000000000,11351250.000000000000
FS( 115 ),1440080.000000000000,1282700.000000000000,1579079.999999999800,1518640.000000000000,1322750.000000000200,1361360.000000000000,1327700.000000000000,1582259.999999999800,11414570.000000000000
FS( 116 ),1440080.000000000000,1296149.999999999800,1598079.999999999800,1504560.000000000000,1320200.000000000200,1381840.000000000000,1338620.000000000000,1580410.000000000000,11459940.000000000000
FS( 117 ),1451300.000000000000,1292300.000000000000,1604160.000000000000,1525680.000000000000,1320200.000000000200,1381840.000000000000,1360250.000000000000,1578930.000000000000,11514660.000000000000
FS( 118 ),1426659.999999999800,1301949.999999999800,1595040.000000000000,1532880.000000000000,1313750.000000000000,1376720.000000000000,1338620.000000000000,1525650.000000000200,11411270.000000000000
FS( 119 ),1430400.000000000200,1284600.000000000000,1595040.000000000000,1532880.000000000000,1309850.000000000500,1381840.000000000000,1354790.000000000000,1484210.000000000000,11373610.000000000000
