代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12035120.000000000000
真實報酬,2035120.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,18352.360509306778
風險,117609.192854047230
起點值,0.156045289181
找到最佳解世代,1947
找到最佳解實驗#,2
找到最佳解次數,31

投資組合檔數,6
2105(9)[11],2301(12)[6],2887(36)[2],2892(39)[5],3045(42)[1],4904(44)[8],
FS( 54 ),2113086.000000000000,1840866.000000000000,1812026.000000000000,1705666.000000000200,1765846.000000000200,1739726.000000000000,10977220.000000000000
FS( 55 ),2085205.999999999800,1840866.000000000000,1865385.999999999800,1721266.000000000200,1773946.000000000000,1735046.000000000000,11021720.000000000000
FS( 56 ),2048146.000000000000,1757146.000000000000,1834105.999999999800,1770666.000000000200,1790326.000000000200,1763386.000000000000,10963780.000000000000
FS( 57 ),2026386.000000000000,1798746.000000000000,1826746.000000000200,1765466.000000000000,1790326.000000000200,1782366.000000000000,10990040.000000000000
FS( 58 ),2013806.000000000000,1759226.000000000000,1802825.999999999800,1753766.000000000200,1773946.000000000000,1763386.000000000000,10866960.000000000000
FS( 59 ),1976746.000000000000,1724906.000000000200,1826746.000000000200,1743366.000000000200,1782226.000000000000,1747006.000000000000,10801000.000000000000
FS( 60 ),2004626.000000000200,1759226.000000000000,1802825.999999999800,1731666.000000000000,1798426.000000000000,1761046.000000000000,10857820.000000000000
FS( 61 ),1995446.000000000000,1794066.000000000200,1834105.999999999800,1738166.000000000200,1839105.999999999800,1777685.999999999800,10978580.000000000000
FS( 62 ),1976746.000000000000,1775866.000000000000,1812026.000000000000,1726466.000000000200,1847206.000000000000,1784706.000000000200,10923020.000000000000
FS( 63 ),2013806.000000000000,1755066.000000000200,1812026.000000000000,1731666.000000000000,1847206.000000000000,1787046.000000000000,10946820.000000000000
FS( 64 ),2079086.000000000000,1806026.000000000000,1766026.000000000000,1731666.000000000000,1839105.999999999800,1791726.000000000000,11013640.000000000000
FS( 65 ),2035566.000000000000,1828906.000000000200,1766026.000000000000,1738166.000000000200,1839105.999999999800,1789386.000000000000,10997160.000000000000
FS( 66 ),2076026.000000000000,1866346.000000000200,1780746.000000000200,1743366.000000000200,1855306.000000000000,1787046.000000000000,11108840.000000000000
FS( 67 ),2131786.000000000000,1910026.000000000000,1773385.999999999800,1758966.000000000200,1863586.000000000000,1808366.000000000000,11246120.000000000000
FS( 68 ),2051206.000000000000,1912626.000000000000,1788105.999999999800,1743366.000000000200,1839105.999999999800,1794066.000000000200,11128480.000000000000
FS( 69 ),2082146.000000000000,1917306.000000000000,1795466.000000000200,1743366.000000000200,1847206.000000000000,1784706.000000000200,11170200.000000000000
FS( 70 ),2085205.999999999800,1910026.000000000000,1834105.999999999800,1748566.000000000200,1839105.999999999800,1808366.000000000000,11225380.000000000000
FS( 71 ),2150486.000000000000,1984385.999999999800,1826746.000000000200,1753766.000000000200,1847206.000000000000,1798746.000000000000,11361340.000000000000
FS( 72 ),2147426.000000000000,1979706.000000000000,1834105.999999999800,1758966.000000000200,1855306.000000000000,1782366.000000000000,11357880.000000000000
FS( 73 ),2079086.000000000000,1989066.000000000200,1819385.999999999800,1758966.000000000200,1831006.000000000000,1765726.000000000000,11243240.000000000000
FS( 74 ),2113086.000000000000,1966185.999999999800,1848825.999999999800,1775866.000000000200,1847206.000000000000,1780026.000000000000,11331200.000000000000
FS( 75 ),2116146.000000000000,1968266.000000000200,1865385.999999999800,1791466.000000000200,1855306.000000000000,1787046.000000000000,11383620.000000000000
FS( 76 ),2082146.000000000000,1966185.999999999800,1880105.999999999800,1797966.000000000000,1855306.000000000000,1789386.000000000000,11371100.000000000000
FS( 77 ),2103906.000000000000,1991666.000000000000,1887466.000000000200,1813566.000000000200,1839105.999999999800,1796405.999999999800,11432120.000000000000
FS( 78 ),2116146.000000000000,2005185.999999999800,1880105.999999999800,1808366.000000000200,1839105.999999999800,1780026.000000000000,11428940.000000000000
FS( 79 ),2100846.000000000000,1993746.000000000000,1887466.000000000200,1813566.000000000200,1863586.000000000000,1791726.000000000000,11450940.000000000000
FS( 80 ),2091326.000000000200,1954226.000000000000,1880105.999999999800,1808366.000000000200,1855306.000000000000,1791726.000000000000,11381060.000000000000
FS( 81 ),2045086.000000000000,1968266.000000000200,1887466.000000000200,1808366.000000000200,1863586.000000000000,1810706.000000000200,11383480.000000000000
FS( 82 ),2079086.000000000000,2086826.000000000000,1902186.000000000200,1835666.000000000200,1879786.000000000000,1829426.000000000000,11612980.000000000000
FS( 83 ),2110026.000000000000,2033266.000000000200,1909545.999999999800,1851266.000000000200,1895985.999999999800,1836706.000000000200,11636800.000000000000
FS( 84 ),2097786.000000000000,2021826.000000000000,1865385.999999999800,1818766.000000000200,1887886.000000000000,1784706.000000000200,11476360.000000000000
FS( 85 ),2094385.999999999800,2023906.000000000200,1894825.999999999800,1830466.000000000000,1904266.000000000000,1810706.000000000200,11558560.000000000000
FS( 86 ),2085205.999999999800,2049385.999999999800,1887466.000000000200,1830466.000000000000,1920466.000000000200,1794066.000000000200,11567060.000000000000
FS( 87 ),2088265.999999999800,2033266.000000000200,1865385.999999999800,1813566.000000000200,1887886.000000000000,1770405.999999999800,11458780.000000000000
FS( 88 ),2082146.000000000000,2058746.000000000000,1887466.000000000200,1830466.000000000000,1904266.000000000000,1780026.000000000000,11543120.000000000000
FS( 89 ),2097786.000000000000,2058746.000000000000,1887466.000000000200,1830466.000000000000,1912366.000000000000,1794066.000000000200,11580900.000000000000
FS( 90 ),2110026.000000000000,2160666.000000000000,1902186.000000000200,1851266.000000000200,1895985.999999999800,1794066.000000000200,11714200.000000000000
FS( 91 ),2147426.000000000000,2128426.000000000500,1909545.999999999800,1851266.000000000200,1895985.999999999800,1810706.000000000200,11743360.000000000000
FS( 92 ),2113086.000000000000,2105026.000000000000,1902186.000000000200,1846066.000000000200,1895985.999999999800,1798746.000000000000,11661100.000000000000
FS( 93 ),2079086.000000000000,2068106.000000000000,1856186.000000000200,1803166.000000000200,1871686.000000000000,1782366.000000000000,11460600.000000000000
FS( 94 ),2054265.999999999800,2079545.999999999800,1865385.999999999800,1813566.000000000200,1879786.000000000000,1777685.999999999800,11470240.000000000000
FS( 95 ),2045086.000000000000,2063426.000000000000,1865385.999999999800,1813566.000000000200,1879786.000000000000,1798746.000000000000,11466000.000000000000
FS( 96 ),2045086.000000000000,2068106.000000000000,1887466.000000000200,1835666.000000000200,1912366.000000000000,1817726.000000000000,11566420.000000000000
FS( 97 ),2100846.000000000000,2063426.000000000000,1894825.999999999800,1840866.000000000200,1965286.000000000000,1855426.000000000000,11720680.000000000000
FS( 98 ),2113086.000000000000,2121146.000000000000,1902186.000000000200,1840866.000000000200,1965286.000000000000,1909765.999999999800,11852340.000000000000
FS( 99 ),2085205.999999999800,2188746.000000000000,1894825.999999999800,1840866.000000000200,1939726.000000000000,1909765.999999999800,11859140.000000000000
FS( 100 ),2076026.000000000000,2160666.000000000000,1902186.000000000200,1846066.000000000200,1931086.000000000000,1905086.000000000000,11821120.000000000000
FS( 101 ),2020265.999999999800,2114386.000000000000,1872746.000000000200,1830466.000000000000,1931086.000000000000,1898066.000000000200,11667020.000000000000
FS( 102 ),2032505.999999999800,2188746.000000000000,1872746.000000000200,1823966.000000000200,1965286.000000000000,1905086.000000000000,11788340.000000000000
FS( 103 ),2069906.000000000200,2271946.000000000000,1918746.000000000200,1851266.000000000200,1991026.000000000000,1945126.000000000200,12048020.000000000000
FS( 104 ),2069906.000000000200,2328106.000000000000,1918746.000000000200,1851266.000000000200,1973926.000000000000,1921726.000000000000,12063680.000000000000
FS( 105 ),2091326.000000000200,2330186.000000000000,1948186.000000000200,1868166.000000000200,1991026.000000000000,1906905.999999999800,12135800.000000000000
FS( 106 ),2079086.000000000000,2295346.000000000000,1955545.999999999800,1868166.000000000200,1948186.000000000000,1894426.000000000000,12040760.000000000000
FS( 107 ),2094385.999999999800,2285986.000000000000,1962906.000000000200,1883766.000000000200,1965286.000000000000,1904306.000000000000,12096640.000000000000
FS( 108 ),2113086.000000000000,2311466.000000000000,1972105.999999999800,1900666.000000000200,1991026.000000000000,1904306.000000000000,12192660.000000000000
FS( 109 ),2122606.000000000000,2285986.000000000000,1979466.000000000200,1905866.000000000200,1982566.000000000000,1884546.000000000000,12161040.000000000000
FS( 110 ),2144026.000000000000,2244386.000000000000,1972105.999999999800,1905866.000000000200,1973926.000000000000,1869726.000000000000,12110040.000000000000
FS( 111 ),2163746.000000000500,2271946.000000000000,1979466.000000000200,1905866.000000000200,1982566.000000000000,1884546.000000000000,12188140.000000000000
FS( 112 ),2157286.000000000000,2251146.000000000000,1972105.999999999800,1900666.000000000200,1939726.000000000000,1882206.000000000200,12103140.000000000000
FS( 113 ),2150826.000000000000,2249066.000000000000,1972105.999999999800,1905866.000000000200,1922625.999999999800,1869726.000000000000,12070220.000000000000
FS( 114 ),2189586.000000000000,2325506.000000000000,1972105.999999999800,1905866.000000000200,1922625.999999999800,1859846.000000000000,12175540.000000000000
FS( 115 ),2189586.000000000000,2276626.000000000000,1979466.000000000200,1905866.000000000200,1939726.000000000000,1859846.000000000000,12151120.000000000000
FS( 116 ),2176666.000000000000,2244386.000000000000,1979466.000000000200,1916266.000000000200,1956826.000000000200,1835146.000000000000,12108760.000000000000
FS( 117 ),2163746.000000000500,2235025.999999999500,1955545.999999999800,1927966.000000000000,1922625.999999999800,1830206.000000000200,12035120.000000000000
