代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13517280.000000000000
真實報酬,3517280.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,29531.482261220703
風險,217058.254611727320
起點值,0.136053255906
找到最佳解世代,2120
找到最佳解實驗#,1
找到最佳解次數,30

投資組合檔數,4
1326(5)[2],2354(20)[6],3045(41)[5],8046(47)[20],
FS( 90 ),3326700.000000000500,3303519.999999999500,2963400.000000000500,2836350.000000000000,12429970.000000000000
FS( 91 ),3293100.000000000000,3317920.000000000000,2943100.000000000000,2774040.000000000000,12328160.000000000000
FS( 92 ),3284000.000000000000,3288640.000000000500,2963400.000000000500,2960969.999999999500,12497010.000000000000
FS( 93 ),3249700.000000000500,3434559.999999999500,2943100.000000000000,3048080.000000000000,12675440.000000000000
FS( 94 ),3302900.000000000000,3448959.999999999500,2963400.000000000500,3085280.000000000000,12800540.000000000000
FS( 95 ),3302900.000000000000,3419679.999999999500,2987900.000000000500,3072880.000000000000,12783360.000000000000
FS( 96 ),3326700.000000000500,3405280.000000000000,3012400.000000000500,3048080.000000000000,12792460.000000000000
FS( 97 ),3293100.000000000000,3390880.000000000500,2992800.000000000500,3022969.999999999500,12699750.000000000000
FS( 98 ),3331600.000000000500,3405280.000000000000,3017300.000000000500,2973370.000000000000,12727550.000000000000
FS( 99 ),3302900.000000000000,3361600.000000000000,3032000.000000000500,2923460.000000000000,12619960.000000000000
FS( 100 ),3336500.000000000000,3390880.000000000500,3022200.000000000500,3022969.999999999500,12772550.000000000000
FS( 101 ),3361000.000000000000,3376000.000000000000,3017300.000000000500,3097680.000000000500,12851980.000000000000
FS( 102 ),3351200.000000000000,3492640.000000000500,3012400.000000000500,3097680.000000000500,12953920.000000000000
FS( 103 ),3389700.000000000500,3492640.000000000500,3041800.000000000500,3060480.000000000000,12984620.000000002000
FS( 104 ),3389700.000000000500,3478240.000000000000,3061400.000000000900,3048080.000000000000,12977420.000000000000
FS( 105 ),3389700.000000000500,3521439.999999999500,3056500.000000000500,3072880.000000000000,13040520.000000000000
FS( 106 ),3379900.000000000000,3507040.000000000000,3061400.000000000900,3072880.000000000000,13021220.000000000000
FS( 107 ),3361000.000000000000,3521439.999999999500,3085900.000000000500,3097680.000000000500,13066020.000000000000
FS( 108 ),3370100.000000000000,3608800.000000000500,3085900.000000000500,3085280.000000000000,13150080.000000000000
FS( 109 ),3346300.000000000000,3550720.000000000000,3101300.000000000900,3097680.000000000500,13096000.000000000000
FS( 110 ),3379900.000000000000,3550720.000000000000,3106200.000000000500,3284609.999999999500,13321430.000000000000
FS( 111 ),3606000.000000000000,3550720.000000000000,3091500.000000000500,3371719.999999999500,13619940.000000000000
FS( 112 ),3577300.000000000000,3492640.000000000500,2997700.000000000500,3309410.000000000500,13377050.000000000000
FS( 113 ),3495400.000000000000,3492640.000000000500,2997700.000000000500,3421630.000000000000,13407370.000000000000
FS( 114 ),3543700.000000000000,3478240.000000000000,3036900.000000000900,3545940.000000000000,13604780.000000000000
FS( 115 ),3495400.000000000000,3565120.000000000000,3061400.000000000900,3633050.000000000000,13754970.000000000000
FS( 116 ),3433100.000000000000,3492640.000000000500,3022200.000000000500,3545940.000000000000,13493880.000000000000
FS( 117 ),3428200.000000000000,3536320.000000000000,3041800.000000000500,3608250.000000000000,13614570.000000000000
FS( 118 ),3447100.000000000000,3769120.000000000000,3081000.000000000500,3496340.000000000000,13793560.000000000000
FS( 119 ),3413500.000000000000,4031200.000000000000,3081000.000000000500,3496340.000000000000,14022040.000000000000
FS( 120 ),3398800.000000000000,3972640.000000000500,3091500.000000000500,3421630.000000000000,13884570.000000000000
FS( 121 ),3398800.000000000000,4045600.000000000000,3066300.000000000900,3359320.000000000000,13870020.000000000000
FS( 122 ),3413500.000000000000,3900160.000000000000,3096400.000000000900,3496340.000000000000,13906400.000000000000
FS( 123 ),3403700.000000000000,3638080.000000000000,3061400.000000000900,3334520.000000000500,13437700.000000000000
FS( 124 ),3379900.000000000000,3870880.000000000500,3056500.000000000500,3272210.000000000000,13579490.000000000000
FS( 125 ),3331600.000000000500,3711040.000000000000,3017300.000000000500,3122790.000000000000,13182730.000000000000
FS( 126 ),3375000.000000000000,3812800.000000000500,3051600.000000000500,3334520.000000000500,13573920.000000000000
FS( 127 ),3346300.000000000000,3783519.999999999500,3002600.000000000500,3321810.000000000000,13454230.000000000000
FS( 128 ),3365200.000000000000,3681760.000000000500,3061400.000000000900,3408920.000000000000,13517280.000000000000
