代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11097195.000000000000
真實報酬,1097195.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,10946.746648212858
風險,98831.146230324477
起點值,0.110762113623
找到最佳解世代,1523
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,4
2887(36)[1],2892(39)[3],3045(42)[2],9999(49)[37],
FS( 17 ),2710930.000000000000,2492480.000000000000,2547060.000000000000,2500000.000000000000,10250470.000000000000
FS( 18 ),2622820.000000000000,2462400.000000000000,2535360.000000000000,2500000.000000000000,10120580.000000000000
FS( 19 ),2700250.000000000000,2484960.000000000000,2547060.000000000000,2500000.000000000000,10232270.000000000000
FS( 20 ),2654860.000000000000,2556400.000000000000,2570720.000000000500,2500000.000000000000,10281980.000000000000
FS( 21 ),2644180.000000000000,2548880.000000000000,2570720.000000000500,2500000.000000000000,10263780.000000000000
FS( 22 ),2609469.999999999500,2531960.000000000000,2547060.000000000000,2500000.000000000000,10188490.000000000000
FS( 23 ),2644180.000000000000,2516920.000000000000,2559020.000000000000,2500000.000000000000,10220120.000000000000
FS( 24 ),2609469.999999999500,2500000.000000000000,2582420.000000000000,2500000.000000000000,10191890.000000000000
FS( 25 ),2654860.000000000000,2509400.000000000000,2641180.000000000000,2500000.000000000000,10305440.000000000000
FS( 26 ),2622820.000000000000,2492480.000000000000,2652880.000000000000,2500000.000000000000,10268180.000000000000
FS( 27 ),2622820.000000000000,2500000.000000000000,2652880.000000000000,2500000.000000000000,10275700.000000000000
FS( 28 ),2556070.000000000000,2500000.000000000000,2641180.000000000000,2500000.000000000000,10197250.000000000000
FS( 29 ),2556070.000000000000,2509400.000000000000,2641180.000000000000,2500000.000000000000,10206650.000000000000
FS( 30 ),2577430.000000000000,2516920.000000000000,2664580.000000000000,2500000.000000000000,10258930.000000000000
FS( 31 ),2566750.000000000000,2539480.000000000000,2676540.000000000000,2500000.000000000000,10282770.000000000000
FS( 32 ),2588110.000000000000,2516920.000000000000,2641180.000000000000,2500000.000000000000,10246210.000000000000
FS( 33 ),2598790.000000000500,2516920.000000000000,2652880.000000000000,2500000.000000000000,10268590.000000000000
FS( 34 ),2654860.000000000000,2524440.000000000000,2641180.000000000000,2500000.000000000000,10320480.000000000000
FS( 35 ),2644180.000000000000,2531960.000000000000,2652880.000000000000,2500000.000000000000,10329020.000000000000
FS( 36 ),2654860.000000000000,2539480.000000000000,2664580.000000000000,2500000.000000000000,10358920.000000000000
FS( 37 ),2633500.000000000000,2539480.000000000000,2629480.000000000000,2500000.000000000000,10302460.000000000000
FS( 38 ),2676219.999999999500,2563920.000000000000,2652880.000000000000,2500000.000000000000,10393020.000000000000
FS( 39 ),2700250.000000000000,2586480.000000000000,2664580.000000000000,2500000.000000000000,10451310.000000000000
FS( 40 ),2721610.000000000000,2595880.000000000000,2664580.000000000000,2500000.000000000000,10482070.000000000000
FS( 41 ),2732290.000000000500,2618440.000000000000,2641180.000000000000,2500000.000000000000,10491910.000000000000
FS( 42 ),2721610.000000000000,2610920.000000000000,2641180.000000000000,2500000.000000000000,10473710.000000000000
FS( 43 ),2732290.000000000500,2618440.000000000000,2676540.000000000000,2500000.000000000000,10527270.000000000000
FS( 44 ),2721610.000000000000,2610920.000000000000,2664580.000000000000,2500000.000000000000,10497110.000000000000
FS( 45 ),2732290.000000000500,2610920.000000000000,2676540.000000000000,2500000.000000000000,10519750.000000000000
FS( 46 ),2753650.000000000000,2650400.000000000000,2699940.000000000000,2500000.000000000000,10603990.000000000000
FS( 47 ),2764330.000000000000,2672960.000000000000,2723339.999999999500,2500000.000000000000,10660630.000000000000
FS( 48 ),2700250.000000000000,2625960.000000000000,2711640.000000000000,2500000.000000000000,10537850.000000000000
FS( 49 ),2742969.999999999500,2642880.000000000000,2735300.000000000000,2500000.000000000000,10621150.000000000000
FS( 50 ),2732290.000000000500,2642880.000000000000,2758700.000000000500,2500000.000000000000,10633870.000000000000
FS( 51 ),2700250.000000000000,2618440.000000000000,2711640.000000000000,2500000.000000000000,10530330.000000000000
FS( 52 ),2732290.000000000500,2642880.000000000000,2735300.000000000000,2500000.000000000000,10610470.000000000000
FS( 53 ),2732290.000000000500,2642880.000000000000,2747000.000000000000,2500000.000000000000,10622170.000000000000
FS( 54 ),2753650.000000000000,2672960.000000000000,2723339.999999999500,2500000.000000000000,10649950.000000000000
FS( 55 ),2764330.000000000000,2672960.000000000000,2723339.999999999500,2500000.000000000000,10660630.000000000000
FS( 56 ),2753650.000000000000,2665440.000000000000,2723339.999999999500,2500000.000000000000,10642430.000000000000
FS( 57 ),2686900.000000000000,2603400.000000000000,2688240.000000000000,2500000.000000000000,10478540.000000000000
FS( 58 ),2700250.000000000000,2618440.000000000000,2699940.000000000000,2500000.000000000000,10518630.000000000000
FS( 59 ),2700250.000000000000,2618440.000000000000,2699940.000000000000,2500000.000000000000,10518630.000000000000
FS( 60 ),2732290.000000000500,2650400.000000000000,2747000.000000000000,2500000.000000000000,10629690.000000000000
FS( 61 ),2742969.999999999500,2657920.000000000000,2823440.000000000000,2500000.000000000000,10724330.000000000000
FS( 62 ),2753650.000000000000,2657920.000000000000,2823440.000000000000,2500000.000000000000,10735010.000000000000
FS( 63 ),2742969.999999999500,2657920.000000000000,2786520.000000000000,2500000.000000000000,10687410.000000000000
FS( 64 ),2753650.000000000000,2665440.000000000000,2774040.000000000000,2500000.000000000000,10693130.000000000000
FS( 65 ),2710930.000000000000,2642880.000000000000,2774040.000000000000,2500000.000000000000,10627850.000000000000
FS( 66 ),2710930.000000000000,2633480.000000000000,2823440.000000000000,2500000.000000000000,10667850.000000000000
FS( 67 ),2777680.000000000000,2672960.000000000000,2860620.000000000000,2500000.000000000000,10811260.000000000000
FS( 68 ),2777680.000000000000,2672960.000000000000,2835920.000000000000,2500000.000000000000,10786560.000000000000
FS( 69 ),2820400.000000000000,2697400.000000000000,2860620.000000000000,2500000.000000000000,10878420.000000000000
FS( 70 ),2831080.000000000000,2697400.000000000000,2798740.000000000000,2500000.000000000000,10827220.000000000000
FS( 71 ),2841760.000000000000,2719960.000000000000,2823440.000000000000,2500000.000000000000,10885160.000000000000
FS( 72 ),2855110.000000000000,2744400.000000000000,2860620.000000000000,2500000.000000000000,10960130.000000000000
FS( 73 ),2865790.000000000500,2751920.000000000000,2848400.000000000000,2500000.000000000000,10966110.000000000000
FS( 74 ),2855110.000000000000,2751920.000000000000,2835920.000000000000,2500000.000000000000,10942950.000000000000
FS( 75 ),2865790.000000000500,2751920.000000000000,2848400.000000000000,2500000.000000000000,10966110.000000000000
FS( 76 ),2855110.000000000000,2744400.000000000000,2786520.000000000000,2500000.000000000000,10886030.000000000000
FS( 77 ),2855110.000000000000,2751920.000000000000,2761819.999999999500,2500000.000000000000,10868850.000000000000
FS( 78 ),2855110.000000000000,2751920.000000000000,2761819.999999999500,2500000.000000000000,10868850.000000000000
FS( 79 ),2865790.000000000500,2751920.000000000000,2786520.000000000000,2500000.000000000000,10904230.000000000000
FS( 80 ),2865790.000000000500,2766960.000000000000,2811220.000000000500,2500000.000000000000,10943970.000000000000
FS( 81 ),2831080.000000000000,2783880.000000000000,2761819.999999999500,2500000.000000000000,10876780.000000000000
FS( 82 ),2865790.000000000500,2791400.000000000000,2786520.000000000000,2500000.000000000000,10943710.000000000000
FS( 83 ),2831080.000000000000,2783880.000000000000,2774040.000000000000,2500000.000000000000,10889000.000000000000
FS( 84 ),2820400.000000000000,2766960.000000000000,2774040.000000000000,2500000.000000000000,10861400.000000000000
FS( 85 ),2831080.000000000000,2759440.000000000000,2774040.000000000000,2500000.000000000000,10864560.000000000000
FS( 86 ),2855110.000000000000,2823360.000000000000,2786520.000000000000,2500000.000000000000,10964990.000000000000
FS( 87 ),2897830.000000000000,2876000.000000000000,2848400.000000000000,2500000.000000000000,11122230.000000000000
FS( 88 ),2919190.000000000000,2876000.000000000000,2885319.999999999500,2500000.000000000000,11180510.000000000000
FS( 89 ),2953900.000000000000,2902320.000000000000,2885319.999999999500,2500000.000000000000,11241540.000000000000
FS( 90 ),2953900.000000000000,2885400.000000000000,2897800.000000000000,2500000.000000000000,11237100.000000000000
FS( 91 ),2953900.000000000000,2876000.000000000000,2910020.000000000000,2500000.000000000000,11239920.000000000000
FS( 92 ),2953900.000000000000,2842159.999999999500,2910020.000000000000,2500000.000000000000,11206080.000000000000
FS( 93 ),2943219.999999999500,2859080.000000000000,2873100.000000000000,2500000.000000000000,11175400.000000000000
FS( 94 ),2932540.000000000500,2868480.000000000000,2860620.000000000000,2500000.000000000000,11161640.000000000000
FS( 95 ),2953900.000000000000,2859080.000000000000,2860620.000000000000,2500000.000000000000,11173600.000000000000
FS( 96 ),2953900.000000000000,2832760.000000000000,2798740.000000000000,2500000.000000000000,11085400.000000000000
FS( 97 ),2919190.000000000000,2806440.000000000000,2811220.000000000500,2500000.000000000000,11036850.000000000000
FS( 98 ),2908510.000000000000,2823360.000000000000,2811220.000000000500,2500000.000000000000,11043090.000000000000
FS( 99 ),2932540.000000000500,2806440.000000000000,2860620.000000000000,2500000.000000000000,11099600.000000000000
FS( 100 ),2943219.999999999500,2849680.000000000000,2873100.000000000000,2500000.000000000000,11166000.000000000000
FS( 101 ),2943219.999999999500,2849680.000000000000,2873100.000000000000,2500000.000000000000,11166000.000000000000
FS( 102 ),2943219.999999999500,2842159.999999999500,2848400.000000000000,2500000.000000000000,11133780.000000000000
FS( 103 ),2932540.000000000500,2849680.000000000000,2848400.000000000000,2500000.000000000000,11130620.000000000000
FS( 104 ),2956570.000000000000,2832760.000000000000,2798740.000000000000,2500000.000000000000,11088070.000000000000
FS( 105 ),2881810.000000000000,2815840.000000000000,2798740.000000000000,2500000.000000000000,10996390.000000000000
FS( 106 ),2895159.999999999500,2859080.000000000000,2811220.000000000500,2500000.000000000000,11065460.000000000000
FS( 107 ),2932540.000000000500,2859080.000000000000,2823440.000000000000,2500000.000000000000,11115060.000000000000
FS( 108 ),2956570.000000000000,2885400.000000000000,2823440.000000000000,2500000.000000000000,11165410.000000000000
FS( 109 ),2956570.000000000000,2911720.000000000000,2848400.000000000000,2500000.000000000000,11216690.000000000000
FS( 110 ),2956570.000000000000,2928640.000000000000,2860620.000000000000,2500000.000000000000,11245830.000000000000
FS( 111 ),2932540.000000000500,2919240.000000000000,2835920.000000000000,2500000.000000000000,11187700.000000000000
FS( 112 ),2895159.999999999500,2876000.000000000000,2823440.000000000000,2500000.000000000000,11094600.000000000000
FS( 113 ),2881810.000000000000,2885400.000000000000,2798740.000000000000,2500000.000000000000,11065950.000000000000
FS( 114 ),2881810.000000000000,2859080.000000000000,2786520.000000000000,2500000.000000000000,11027410.000000000000
FS( 115 ),2844430.000000000000,2859080.000000000000,2786520.000000000000,2500000.000000000000,10990030.000000000000
FS( 116 ),2919190.000000000000,2928640.000000000000,2897800.000000000000,2500000.000000000000,11245630.000000000000
FS( 117 ),2905840.000000000000,2919240.000000000000,2835920.000000000000,2500000.000000000000,11161000.000000000000
FS( 118 ),2905840.000000000000,2928640.000000000000,2848400.000000000000,2500000.000000000000,11182880.000000000000
FS( 119 ),2919190.000000000000,2928640.000000000000,2860620.000000000000,2500000.000000000000,11208450.000000000000
FS( 120 ),2932540.000000000500,2938040.000000000000,2873100.000000000000,2500000.000000000000,11243680.000000000000
FS( 121 ),2895159.999999999500,2911720.000000000000,2848400.000000000000,2500000.000000000000,11155280.000000000000
FS( 122 ),2919190.000000000000,2928640.000000000000,2835920.000000000000,2500000.000000000000,11183750.000000000000
FS( 123 ),2868460.000000000000,2892920.000000000000,2823440.000000000000,2512375.000000000000,11097195.000000000000
