代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11677190.000000000000
真實報酬,1677190.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,14262.677140369127
風險,72277.008119202510
起點值,0.197333529867
找到最佳解世代,1929
找到最佳解實驗#,50
找到最佳解次數,1

投資組合檔數,8
2324(16)[4],2325(17)[16],2474(27)[2],2887(37)[11],2892(40)[3],3045(43)[8],4904(45)[9],5880(47)[1],
FS( 13 ),1266330.000000000000,1251350.000000000200,1283949.999999999800,1250000.000000000000,1260140.000000000000,1261400.000000000000,1291040.000000000000,1258640.000000000000,10122850.000000000000
FS( 14 ),1262780.000000000000,1248650.000000000200,1332449.999999999800,1250000.000000000000,1260140.000000000000,1255760.000000000000,1285820.000000000000,1263440.000000000200,10159040.000000000000
FS( 15 ),1266330.000000000000,1255400.000000000200,1339749.999999999800,1261399.999999999800,1271060.000000000000,1261400.000000000000,1296079.999999999800,1272080.000000000000,10223500.000000000000
FS( 16 ),1262780.000000000000,1251350.000000000200,1393099.999999999500,1250000.000000000000,1271060.000000000000,1250000.000000000000,1296079.999999999800,1272080.000000000000,10246450.000000000000
FS( 17 ),1246450.000000000000,1239740.000000000200,1371250.000000000000,1250000.000000000000,1271060.000000000000,1221560.000000000000,1251620.000000000000,1263440.000000000200,10115120.000000000000
FS( 18 ),1246450.000000000000,1248650.000000000200,1397950.000000000000,1255699.999999999800,1274960.000000000000,1227200.000000000000,1255040.000000000000,1267279.999999999800,10173230.000000000000
FS( 19 ),1252840.000000000000,1256480.000000000200,1397950.000000000000,1261399.999999999800,1289000.000000000000,1255760.000000000000,1261880.000000000000,1285520.000000000000,10260830.000000000000
FS( 20 ),1256390.000000000000,1259180.000000000200,1419749.999999999800,1281919.999999999800,1299920.000000000000,1250000.000000000000,1258460.000000000000,1298959.999999999800,10324580.000000000000
FS( 21 ),1252840.000000000000,1256480.000000000200,1424599.999999999800,1276219.999999999800,1296800.000000000200,1244359.999999999800,1261880.000000000000,1302800.000000000000,10315980.000000000000
FS( 22 ),1246450.000000000000,1262960.000000000200,1410049.999999999800,1271659.999999999800,1299920.000000000000,1255760.000000000000,1263680.000000000000,1302800.000000000000,10313280.000000000000
FS( 23 ),1256390.000000000000,1274840.000000000200,1446449.999999999800,1287619.999999999800,1306940.000000000000,1255760.000000000000,1256840.000000000000,1307600.000000000000,10392440.000000000000
FS( 24 ),1269880.000000000200,1285100.000000000200,1456149.999999999800,1281919.999999999800,1310840.000000000200,1255760.000000000000,1253420.000000000200,1307600.000000000000,10420670.000000000000
FS( 25 ),1269880.000000000200,1285100.000000000200,1436749.999999999800,1281919.999999999800,1310840.000000000200,1272799.999999999800,1263680.000000000000,1312400.000000000000,10433370.000000000000
FS( 26 ),1283370.000000000000,1284020.000000000200,1461000.000000000000,1287619.999999999800,1317860.000000000000,1267160.000000000000,1256840.000000000000,1324880.000000000200,10482750.000000000000
FS( 27 ),1296860.000000000000,1281320.000000000200,1451299.999999999500,1302439.999999999800,1321760.000000000200,1272799.999999999800,1263680.000000000000,1324880.000000000200,10515040.000000000000
FS( 28 ),1286209.999999999800,1276190.000000000200,1422199.999999999800,1287619.999999999800,1317860.000000000000,1272799.999999999800,1272140.000000000000,1321040.000000000000,10456060.000000000000
FS( 29 ),1276270.000000000000,1274840.000000000200,1412500.000000000000,1287619.999999999800,1317860.000000000000,1284200.000000000000,1282400.000000000000,1324880.000000000200,10460570.000000000000
FS( 30 ),1276270.000000000000,1272140.000000000200,1393099.999999999500,1281919.999999999800,1317860.000000000000,1278560.000000000000,1287620.000000000000,1316240.000000000000,10423710.000000000000
FS( 31 ),1289760.000000000000,1270790.000000000200,1410049.999999999800,1292179.999999999800,1317860.000000000000,1289960.000000000200,1278980.000000000000,1316240.000000000000,10465820.000000000000
FS( 32 ),1293310.000000000000,1270790.000000000200,1410049.999999999800,1292179.999999999800,1317860.000000000000,1278560.000000000000,1280780.000000000200,1321040.000000000000,10464570.000000000000
FS( 33 ),1286209.999999999800,1270790.000000000200,1400349.999999999800,1287619.999999999800,1306940.000000000000,1289960.000000000200,1289240.000000000000,1307600.000000000000,10438710.000000000000
FS( 34 ),1289760.000000000000,1269710.000000000200,1402799.999999999800,1287619.999999999800,1321760.000000000200,1289960.000000000200,1289240.000000000000,1302800.000000000000,10453650.000000000000
FS( 35 ),1276270.000000000000,1272140.000000000200,1383399.999999999800,1271659.999999999800,1321760.000000000200,1289960.000000000200,1291040.000000000000,1302800.000000000000,10409030.000000000000
FS( 36 ),1293310.000000000000,1267010.000000000200,1410049.999999999800,1281919.999999999800,1325659.999999999800,1289960.000000000200,1289240.000000000000,1312400.000000000000,10469550.000000000000
FS( 37 ),1309640.000000000000,1268360.000000000200,1410049.999999999800,1276219.999999999800,1325659.999999999800,1295600.000000000000,1289240.000000000000,1312400.000000000000,10487170.000000000000
FS( 38 ),1309640.000000000000,1269710.000000000200,1417349.999999999800,1281919.999999999800,1325659.999999999800,1289960.000000000200,1306520.000000000000,1312400.000000000000,10513160.000000000000
FS( 39 ),1306800.000000000000,1268360.000000000200,1427049.999999999800,1281919.999999999800,1325659.999999999800,1301359.999999999800,1308140.000000000000,1316240.000000000000,10535530.000000000000
FS( 40 ),1303250.000000000000,1267010.000000000200,1419749.999999999800,1281919.999999999800,1325659.999999999800,1295600.000000000000,1306520.000000000000,1312400.000000000000,10512110.000000000000
FS( 41 ),1269880.000000000200,1262960.000000000200,1400349.999999999800,1276219.999999999800,1332679.999999999800,1295600.000000000000,1292660.000000000000,1312400.000000000000,10442750.000000000000
FS( 42 ),1283370.000000000000,1261880.000000000500,1402799.999999999800,1281919.999999999800,1328780.000000000200,1301359.999999999800,1297880.000000000000,1307600.000000000000,10465590.000000000000
FS( 43 ),1299700.000000000000,1267010.000000000200,1400349.999999999800,1287619.999999999800,1339699.999999999800,1307000.000000000000,1297880.000000000000,1316240.000000000000,10515500.000000000000
FS( 44 ),1313190.000000000000,1273490.000000000200,1482849.999999999500,1292179.999999999800,1353740.000000000200,1307000.000000000000,1304720.000000000000,1316240.000000000000,10643410.000000000000
FS( 45 ),1306800.000000000000,1272140.000000000200,1448849.999999999800,1292179.999999999800,1353740.000000000200,1312760.000000000000,1291040.000000000000,1321040.000000000000,10598550.000000000000
FS( 46 ),1323130.000000000200,1277540.000000000200,1468299.999999999800,1292179.999999999800,1361540.000000000000,1307000.000000000000,1304720.000000000000,1324880.000000000200,10659290.000000000000
FS( 47 ),1350110.000000000000,1277540.000000000200,1524049.999999999500,1302439.999999999800,1350619.999999999800,1312760.000000000000,1306520.000000000000,1324880.000000000200,10748920.000000000000
FS( 48 ),1343010.000000000000,1277540.000000000200,1570149.999999999800,1308139.999999999800,1346719.999999999800,1329799.999999999800,1301300.000000000200,1321040.000000000000,10797700.000000000000
FS( 49 ),1333070.000000000000,1276190.000000000200,1584699.999999999800,1313839.999999999500,1350619.999999999800,1335560.000000000000,1314980.000000000000,1324880.000000000200,10833840.000000000000
FS( 50 ),1346560.000000000000,1277540.000000000200,1572549.999999999500,1308139.999999999800,1343600.000000000000,1329799.999999999800,1306520.000000000000,1324880.000000000200,10809590.000000000000
FS( 51 ),1333070.000000000000,1277540.000000000200,1560450.000000000000,1308139.999999999800,1350619.999999999800,1329799.999999999800,1309939.999999999800,1324880.000000000200,10794440.000000000000
FS( 52 ),1333070.000000000000,1291850.000000000200,1541049.999999999800,1308139.999999999800,1343600.000000000000,1335560.000000000000,1309939.999999999800,1324880.000000000200,10788090.000000000000
FS( 53 ),1346560.000000000000,1296980.000000000200,1536199.999999999800,1302439.999999999800,1346719.999999999800,1352720.000000000000,1309939.999999999800,1324880.000000000200,10816440.000000000000
FS( 54 ),1346560.000000000000,1300760.000000000200,1514349.999999999500,1302439.999999999800,1346719.999999999800,1329799.999999999800,1318400.000000000000,1338320.000000000000,10797350.000000000000
FS( 55 ),1340170.000000000000,1308590.000000000200,1562849.999999999500,1313839.999999999500,1353740.000000000200,1329799.999999999800,1306520.000000000000,1351760.000000000000,10867270.000000000000
FS( 56 ),1316740.000000000000,1304810.000000000200,1560450.000000000000,1334359.999999999500,1353740.000000000200,1329799.999999999800,1308140.000000000000,1347920.000000000000,10855960.000000000000
FS( 57 ),1326679.999999999800,1298330.000000000500,1611349.999999999800,1340059.999999999500,1346719.999999999800,1329799.999999999800,1297880.000000000000,1343120.000000000000,10893940.000000000000
FS( 58 ),1346560.000000000000,1304810.000000000200,1606499.999999999800,1328659.999999999800,1361540.000000000000,1346960.000000000200,1309939.999999999800,1356560.000000000000,10961530.000000000000
FS( 59 ),1346560.000000000000,1295630.000000000500,1640499.999999999800,1328659.999999999800,1361540.000000000000,1352720.000000000000,1313360.000000000000,1360400.000000000000,10999370.000000000000
FS( 60 ),1330230.000000000000,1296980.000000000200,1616199.999999999800,1328659.999999999800,1361540.000000000000,1358359.999999999800,1318400.000000000000,1365200.000000000200,10975570.000000000000
FS( 61 ),1369990.000000000000,1299680.000000000200,1608949.999999999800,1324099.999999999500,1361540.000000000000,1346960.000000000200,1318400.000000000000,1365200.000000000200,10994820.000000000000
FS( 62 ),1379929.999999999800,1298330.000000000500,1606499.999999999800,1313839.999999999500,1364659.999999999800,1358359.999999999800,1325240.000000000000,1373840.000000000000,11020700.000000000000
FS( 63 ),1353660.000000000000,1292930.000000000200,1601649.999999999800,1318399.999999999800,1364659.999999999800,1346960.000000000200,1321820.000000000000,1365200.000000000200,10965280.000000000000
FS( 64 ),1363600.000000000200,1294280.000000000200,1606499.999999999800,1328659.999999999800,1368560.000000000000,1352720.000000000000,1320200.000000000000,1373840.000000000000,11008360.000000000000
FS( 65 ),1343010.000000000000,1292930.000000000200,1562849.999999999500,1318399.999999999800,1346719.999999999800,1346960.000000000200,1318400.000000000000,1351760.000000000000,10881030.000000000000
FS( 66 ),1340170.000000000000,1295630.000000000500,1565299.999999999500,1302439.999999999800,1339699.999999999800,1358359.999999999800,1327040.000000000000,1351760.000000000000,10880400.000000000000
FS( 67 ),1353660.000000000000,1296980.000000000200,1570149.999999999800,1308139.999999999800,1339699.999999999800,1352720.000000000000,1321820.000000000000,1356560.000000000000,10899730.000000000000
FS( 68 ),1356500.000000000000,1296980.000000000200,1538599.999999999800,1297879.999999999800,1321760.000000000200,1318400.000000000000,1304720.000000000000,1343120.000000000000,10777960.000000000000
FS( 69 ),1363600.000000000200,1290500.000000000000,1560450.000000000000,1292179.999999999800,1321760.000000000200,1312760.000000000000,1304720.000000000000,1334480.000000000000,10780450.000000000000
FS( 70 ),1360050.000000000000,1285100.000000000200,1562849.999999999500,1297879.999999999800,1332679.999999999800,1324160.000000000000,1303100.000000000000,1351760.000000000000,10817580.000000000000
FS( 71 ),1369990.000000000000,1291850.000000000200,1570149.999999999800,1313839.999999999500,1343600.000000000000,1318400.000000000000,1296079.999999999800,1356560.000000000000,10860470.000000000000
FS( 72 ),1369990.000000000000,1296980.000000000200,1630799.999999999800,1328659.999999999800,1357639.999999999800,1335560.000000000000,1291040.000000000000,1360400.000000000000,10971070.000000000000
FS( 73 ),1366440.000000000000,1298330.000000000500,1662299.999999999800,1324099.999999999500,1364659.999999999800,1335560.000000000000,1285820.000000000000,1373840.000000000000,11011050.000000000000
FS( 74 ),1356500.000000000000,1285100.000000000200,1652599.999999999800,1324099.999999999500,1346719.999999999800,1324160.000000000000,1287620.000000000000,1365200.000000000200,10942000.000000000000
FS( 75 ),1353660.000000000000,1282670.000000000000,1659899.999999999800,1318399.999999999800,1339699.999999999800,1329799.999999999800,1294460.000000000000,1365200.000000000200,10943790.000000000000
FS( 76 ),1373540.000000000000,1291850.000000000200,1652599.999999999800,1334359.999999999500,1382600.000000000000,1329799.999999999800,1306520.000000000000,1373840.000000000000,11045110.000000000000
FS( 77 ),1377090.000000000000,1285100.000000000200,1664750.000000000000,1340059.999999999500,1382600.000000000000,1346960.000000000200,1320200.000000000000,1378640.000000000000,11095400.000000000000
FS( 78 ),1377090.000000000000,1290500.000000000000,1676849.999999999500,1340059.999999999500,1390400.000000000000,1364120.000000000000,1332079.999999999800,1387279.999999999800,11158380.000000000000
FS( 79 ),1363600.000000000200,1274840.000000000200,1664750.000000000000,1334359.999999999500,1382600.000000000000,1341200.000000000000,1333880.000000000000,1383440.000000000200,11078670.000000000000
FS( 80 ),1363600.000000000200,1279970.000000000200,1713250.000000000000,1334359.999999999500,1386500.000000000000,1358359.999999999800,1330460.000000000000,1387279.999999999800,11153780.000000000000
FS( 81 ),1366440.000000000000,1261880.000000000500,1790849.999999999800,1328659.999999999800,1382600.000000000000,1341200.000000000000,1323620.000000000000,1392080.000000000000,11187330.000000000000
FS( 82 ),1373540.000000000000,1259180.000000000200,1752049.999999999800,1340059.999999999500,1382600.000000000000,1341200.000000000000,1340720.000000000000,1387279.999999999800,11176630.000000000000
FS( 83 ),1343010.000000000000,1277540.000000000200,1722950.000000000000,1350319.999999999500,1386500.000000000000,1358359.999999999800,1323620.000000000000,1387279.999999999800,11149580.000000000000
FS( 84 ),1350110.000000000000,1261880.000000000500,1703549.999999999800,1356020.000000000000,1386500.000000000000,1364120.000000000000,1325240.000000000000,1387279.999999999800,11134700.000000000000
FS( 85 ),1373540.000000000000,1274840.000000000200,1759299.999999999800,1376540.000000000000,1397420.000000000000,1358359.999999999800,1332079.999999999800,1392080.000000000000,11264160.000000000000
FS( 86 ),1373540.000000000000,1281320.000000000200,1742349.999999999800,1382239.999999999800,1386500.000000000000,1358359.999999999800,1327040.000000000000,1392080.000000000000,11243430.000000000000
FS( 87 ),1377090.000000000000,1298330.000000000500,1771449.999999999800,1413020.000000000000,1393520.000000000000,1352720.000000000000,1323620.000000000000,1396880.000000000200,11326630.000000000000
FS( 88 ),1387030.000000000000,1300760.000000000200,1715649.999999999800,1382239.999999999800,1390400.000000000000,1358359.999999999800,1332079.999999999800,1392080.000000000000,11258600.000000000000
FS( 89 ),1393420.000000000000,1299680.000000000200,1703549.999999999800,1382239.999999999800,1390400.000000000000,1352720.000000000000,1327040.000000000000,1392080.000000000000,11241130.000000000000
FS( 90 ),1377090.000000000000,1313990.000000000200,1696249.999999999800,1386800.000000000000,1400540.000000000000,1358359.999999999800,1323620.000000000000,1392080.000000000000,11248730.000000000000
FS( 91 ),1393420.000000000000,1324250.000000000000,1727799.999999999500,1382239.999999999800,1393520.000000000000,1352720.000000000000,1320200.000000000000,1392080.000000000000,11286230.000000000000
FS( 92 ),1377090.000000000000,1321820.000000000200,1737499.999999999800,1392500.000000000000,1393520.000000000000,1341200.000000000000,1327040.000000000000,1387279.999999999800,11277950.000000000000
FS( 93 ),1377090.000000000000,1326950.000000000000,1722950.000000000000,1402760.000000000000,1397420.000000000000,1341200.000000000000,1325240.000000000000,1396880.000000000200,11290490.000000000000
FS( 94 ),1373540.000000000000,1321820.000000000200,1727799.999999999500,1402760.000000000000,1400540.000000000000,1346960.000000000200,1323620.000000000000,1396880.000000000200,11293920.000000000000
FS( 95 ),1346560.000000000000,1332080.000000000500,1698699.999999999800,1423280.000000000000,1400540.000000000000,1335560.000000000000,1332079.999999999800,1383440.000000000200,11252240.000000000000
FS( 96 ),1373540.000000000000,1326950.000000000000,1708399.999999999800,1423280.000000000000,1400540.000000000000,1346960.000000000200,1344140.000000000000,1392080.000000000000,11315890.000000000000
FS( 97 ),1377090.000000000000,1326950.000000000000,1718099.999999999500,1428979.999999999800,1400540.000000000000,1346960.000000000200,1332079.999999999800,1392080.000000000000,11322780.000000000000
FS( 98 ),1369990.000000000000,1319120.000000000200,1747199.999999999800,1423280.000000000000,1400540.000000000000,1346960.000000000200,1325240.000000000000,1392080.000000000000,11324410.000000000000
FS( 99 ),1373540.000000000000,1321820.000000000200,1800549.999999999800,1450639.999999999800,1404440.000000000000,1352720.000000000000,1335500.000000000000,1400719.999999999800,11439930.000000000000
FS( 100 ),1373540.000000000000,1321820.000000000200,1873299.999999999800,1450639.999999999800,1404440.000000000000,1346960.000000000200,1340720.000000000000,1405520.000000000000,11516940.000000000000
FS( 101 ),1373540.000000000000,1319120.000000000200,1834500.000000000000,1455199.999999999800,1404440.000000000000,1346960.000000000200,1332079.999999999800,1400719.999999999800,11466560.000000000000
FS( 102 ),1356500.000000000000,1329650.000000000200,1873299.999999999800,1455199.999999999800,1419260.000000000200,1346960.000000000200,1332079.999999999800,1405520.000000000000,11518470.000000000000
FS( 103 ),1366440.000000000000,1319120.000000000200,1892699.999999999800,1450639.999999999800,1415360.000000000000,1346960.000000000200,1328660.000000000000,1400719.999999999800,11520600.000000000000
FS( 104 ),1366440.000000000000,1306160.000000000500,1882999.999999999800,1450639.999999999800,1415360.000000000000,1341200.000000000000,1323620.000000000000,1405520.000000000000,11491940.000000000000
FS( 105 ),1366440.000000000000,1307510.000000000200,1861199.999999999800,1450639.999999999800,1419260.000000000200,1346960.000000000200,1323620.000000000000,1400719.999999999800,11476350.000000000000
FS( 106 ),1377090.000000000000,1306160.000000000500,1907250.000000000000,1444939.999999999800,1411460.000000000000,1346960.000000000200,1330460.000000000000,1396880.000000000200,11521200.000000000000
FS( 107 ),1377090.000000000000,1304810.000000000200,1882999.999999999800,1439239.999999999800,1404440.000000000000,1341200.000000000000,1328660.000000000000,1396880.000000000200,11475320.000000000000
FS( 108 ),1373540.000000000000,1304810.000000000200,1912099.999999999800,1450639.999999999800,1419260.000000000200,1346960.000000000200,1333880.000000000000,1396880.000000000200,11538070.000000000000
FS( 109 ),1379929.999999999800,1304810.000000000200,1892699.999999999800,1439239.999999999800,1422380.000000000000,1352720.000000000000,1340720.000000000000,1396880.000000000200,11529380.000000000000
FS( 110 ),1373540.000000000000,1303460.000000000200,1941199.999999999800,1444939.999999999800,1426280.000000000200,1358359.999999999800,1364660.000000000000,1392080.000000000000,11604520.000000000000
FS( 111 ),1373540.000000000000,1298330.000000000500,1946049.999999999800,1450639.999999999800,1426280.000000000200,1364120.000000000000,1366460.000000000000,1400719.999999999800,11626140.000000000000
FS( 112 ),1366440.000000000000,1303460.000000000200,1931499.999999999800,1455199.999999999800,1437199.999999999800,1369760.000000000000,1374920.000000000200,1396880.000000000200,11635360.000000000000
FS( 113 ),1350110.000000000000,1299680.000000000200,1921799.999999999800,1455199.999999999800,1448119.999999999800,1364120.000000000000,1374920.000000000200,1396880.000000000200,11610830.000000000000
FS( 114 ),1356500.000000000000,1298330.000000000500,1960649.999999999800,1471159.999999999800,1469179.999999999800,1369760.000000000000,1374920.000000000200,1414160.000000000000,11714660.000000000000
FS( 115 ),1373540.000000000000,1292930.000000000200,1960649.999999999800,1471159.999999999800,1484000.000000000000,1369760.000000000000,1363040.000000000000,1418959.999999999800,11734040.000000000000
FS( 116 ),1363600.000000000200,1290500.000000000000,1924249.999999999800,1460899.999999999800,1469179.999999999800,1369760.000000000000,1363040.000000000000,1422800.000000000000,11664030.000000000000
FS( 117 ),1373540.000000000000,1274840.000000000200,1912099.999999999800,1465459.999999999800,1484000.000000000000,1358359.999999999800,1354400.000000000000,1436240.000000000000,11658940.000000000000
FS( 118 ),1373540.000000000000,1289150.000000000200,1919399.999999999800,1465459.999999999800,1480100.000000000000,1364120.000000000000,1349180.000000000000,1436240.000000000000,11677190.000000000000
