代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11708450.000000000000
真實報酬,1708450.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,13396.450903195924
風險,152276.165022545470
起點值,0.087974706358
找到最佳解世代,1432
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1216(2)[1],2301(13)[8],3008(42)[11],4904(46)[3],9999(50)[20],
FS( 42 ),2195960.000000000000,2130350.000000000000,2016260.000000000000,2190520.000000000000,2000000.000000000000,10533090.000000000000
FS( 43 ),2193120.000000000000,2044240.000000000000,1937720.000000000000,2210320.000000000000,2000000.000000000000,10385400.000000000000
FS( 44 ),2186020.000000000000,2005530.000000000000,1921460.000000000000,2239800.000000000900,2000000.000000000000,10352810.000000000000
FS( 45 ),2270510.000000000000,1997630.000000000000,1981040.000000000000,2203720.000000000000,2000000.000000000000,10452900.000000000000
FS( 46 ),2261280.000000000000,2008690.000000000000,2024389.999999999800,2177320.000000000000,2000000.000000000000,10471680.000000000000
FS( 47 ),2268380.000000000000,2044240.000000000000,2016260.000000000000,2187440.000000000000,2000000.000000000000,10516320.000000000000
FS( 48 ),2268380.000000000000,2005530.000000000000,2008129.999999999800,2190520.000000000000,2000000.000000000000,10472560.000000000000
FS( 49 ),2301750.000000000000,2058460.000000000000,2040620.000000000000,2197120.000000000000,2000000.000000000000,10597950.000000000000
FS( 50 ),2289680.000000000000,2036340.000000000000,2032520.000000000000,2200640.000000000000,2000000.000000000000,10559180.000000000000
FS( 51 ),2261280.000000000000,2041870.000000000000,2029790.000000000000,2174240.000000000000,2000000.000000000000,10507180.000000000000
FS( 52 ),2292520.000000000000,2036340.000000000000,2005430.000000000000,2121440.000000000000,2000000.000000000000,10455730.000000000000
FS( 53 ),2292520.000000000000,2066359.999999999800,2048750.000000000000,2091960.000000000200,2000000.000000000000,10499590.000000000000
FS( 54 ),2323760.000000000000,2105070.000000000000,2154380.000000000000,2177320.000000000000,2000000.000000000000,10760530.000000000000
FS( 55 ),2321630.000000000000,2105070.000000000000,2138120.000000000000,2174240.000000000000,2000000.000000000000,10739060.000000000000
FS( 56 ),2311690.000000000000,2124820.000000000500,2173340.000000000000,2138160.000000000000,2000000.000000000000,10748010.000000000000
FS( 57 ),2280450.000000000000,2108230.000000000000,2127290.000000000000,2111760.000000000000,2000000.000000000000,10627730.000000000000
FS( 58 ),2246370.000000000000,2069520.000000000000,2146250.000000000000,2138160.000000000000,2000000.000000000000,10600300.000000000000
FS( 59 ),2208030.000000000000,2041870.000000000000,2111060.000000000000,2128040.000000000000,2000000.000000000000,10489000.000000000000
FS( 60 ),2229330.000000000000,2060830.000000000000,2062310.000000000000,2157960.000000000000,2000000.000000000000,10510430.000000000000
FS( 61 ),2229330.000000000000,2060830.000000000000,2146250.000000000000,2151360.000000000000,2000000.000000000000,10587770.000000000000
FS( 62 ),2225070.000000000000,2000000.000000000000,2127290.000000000000,2131560.000000000000,2000000.000000000000,10483920.000000000000
FS( 63 ),2325890.000000000000,2080580.000000000000,2162510.000000000000,2134640.000000000000,2000000.000000000000,10703620.000000000000
FS( 64 ),2306720.000000000000,2097170.000000000000,2132720.000000000000,2151360.000000000000,2000000.000000000000,10687970.000000000000
FS( 65 ),2374170.000000000000,2130350.000000000000,2124590.000000000000,2161040.000000000000,2000000.000000000000,10790150.000000000000
FS( 66 ),2372040.000000000000,2119290.000000000000,2130020.000000000000,2151360.000000000000,2000000.000000000000,10772710.000000000000
FS( 67 ),2406120.000000000000,2138250.000000000000,2119160.000000000000,2180840.000000000000,2000000.000000000000,10844370.000000000000
FS( 68 ),2435230.000000000000,2146939.999999999500,2065009.999999999800,2183920.000000000000,2000000.000000000000,10831100.000000000000
FS( 69 ),2418190.000000000000,2132720.000000000000,2046050.000000000200,2210320.000000000000,2000000.000000000000,10807280.000000000000
FS( 70 ),2456530.000000000000,2141410.000000000000,2035220.000000000000,2269720.000000000000,2000000.000000000000,10902880.000000000000
FS( 71 ),2425290.000000000000,2146939.999999999500,2059580.000000000000,2377960.000000000000,2000000.000000000000,11009770.000000000000
FS( 72 ),2408250.000000000000,2105070.000000000000,2065009.999999999800,2325600.000000000000,2000000.000000000000,10903930.000000000000
FS( 73 ),2403280.000000000000,2113760.000000000000,2097500.000000000000,2358160.000000000000,2000000.000000000000,10972700.000000000000
FS( 74 ),2403280.000000000000,2127189.999999999500,2054179.999999999800,2341880.000000000000,2000000.000000000000,10926530.000000000000
FS( 75 ),2432390.000000000000,2121660.000000000000,2040620.000000000000,2322080.000000000000,2000000.000000000000,10916750.000000000000
FS( 76 ),2369910.000000000000,2069520.000000000000,2043350.000000000200,2344960.000000000000,2000000.000000000000,10827740.000000000000
FS( 77 ),2384110.000000000500,2105070.000000000000,2078540.000000000000,2348480.000000000000,2000000.000000000000,10916200.000000000000
FS( 78 ),2381980.000000000000,2127189.999999999500,2086670.000000000000,2341880.000000000000,2000000.000000000000,10937720.000000000000
FS( 79 ),2372040.000000000000,2049769.999999999800,2062310.000000000000,2335280.000000000900,2000000.000000000000,10819400.000000000000
FS( 80 ),2347900.000000000000,2110600.000000000000,2083970.000000000000,2290840.000000000000,2000000.000000000000,10833310.000000000000
FS( 81 ),2394050.000000000500,2052930.000000000200,2097500.000000000000,2287320.000000000000,2000000.000000000000,10831800.000000000000
FS( 82 ),2381980.000000000000,2036340.000000000000,2105630.000000000000,2304480.000000000000,2000000.000000000000,10828430.000000000000
FS( 83 ),2406120.000000000000,2110600.000000000000,2143550.000000000000,2407440.000000000000,2000000.000000000000,11067710.000000000000
FS( 84 ),2442330.000000000000,2099540.000000000000,2151680.000000000000,2434720.000000000000,2000000.000000000000,11128270.000000000000
FS( 85 ),2461500.000000000000,2105070.000000000000,2154380.000000000000,2602800.000000000900,2000000.000000000000,11323750.000000000000
FS( 86 ),2528950.000000000000,2152470.000000000000,2176040.000000000000,2547800.000000000900,2000000.000000000000,11405260.000000000000
FS( 87 ),2538890.000000000000,2110600.000000000000,2167910.000000000000,2568480.000000000000,2000000.000000000000,11385880.000000000000
FS( 88 ),2587170.000000000000,2097170.000000000000,2092100.000000000200,2534160.000000000000,2000000.000000000000,11310600.000000000000
FS( 89 ),2640420.000000000000,2114550.000000000000,2105630.000000000000,2469040.000000000000,2000000.000000000000,11329640.000000000000
FS( 90 ),2664560.000000000000,2141410.000000000000,2108330.000000000000,2493240.000000000000,2000000.000000000000,11407540.000000000000
FS( 91 ),2717810.000000000000,2147730.000000000000,2186390.000000000000,2469040.000000000000,2000000.000000000000,11520970.000000000000
FS( 92 ),2670240.000000000000,2153260.000000000000,2164100.000000000000,2469040.000000000000,2000000.000000000000,11456640.000000000000
FS( 93 ),2648940.000000000000,2147730.000000000000,2189180.000000000000,2421080.000000000000,2000000.000000000000,11406930.000000000000
FS( 94 ),2701480.000000000000,2159580.000000000000,2200340.000000000000,2486200.000000000900,2000000.000000000000,11547600.000000000000
FS( 95 ),2659590.000000000000,2147730.000000000000,2183600.000000000000,2506880.000000000000,2000000.000000000000,11497800.000000000000
FS( 96 ),2659590.000000000000,2135880.000000000000,2208680.000000000000,2503360.000000000000,2000000.000000000000,11507510.000000000000
FS( 97 ),2622670.000000000000,2105860.000000000000,2203130.000000000000,2530640.000000000000,2000000.000000000000,11462300.000000000000
FS( 98 ),2617700.000000000000,2100330.000000000000,2203130.000000000000,2524040.000000000000,2000000.000000000000,11445200.000000000000
FS( 99 ),2717810.000000000000,2153260.000000000000,2203130.000000000000,2589160.000000000000,2000000.000000000000,11663360.000000000000
FS( 100 ),2717810.000000000000,2147730.000000000000,2200340.000000000000,2589160.000000000000,2000000.000000000000,11655040.000000000000
FS( 101 ),2696510.000000000000,2147730.000000000000,2200340.000000000000,2579040.000000000000,2000000.000000000000,11623620.000000000000
FS( 102 ),2717810.000000000000,2129560.000000000000,2205890.000000000000,2585640.000000000000,2000000.000000000000,11638900.000000000000
FS( 103 ),2651780.000000000000,2117709.999999999500,2264450.000000000000,2579040.000000000000,2000000.000000000000,11612980.000000000000
FS( 104 ),2567290.000000000000,2091640.000000000000,2214260.000000000000,2544720.000000000000,2000000.000000000000,11417910.000000000000
FS( 105 ),2559480.000000000000,2085320.000000000200,2225420.000000000000,2534160.000000000000,2000000.000000000000,11404380.000000000000
FS( 106 ),2554510.000000000000,2082160.000000000000,2217050.000000000000,2534160.000000000000,2000000.000000000000,11387880.000000000000
FS( 107 ),2551670.000000000000,2161950.000000000000,2225420.000000000000,2541200.000000000900,2000000.000000000000,11480240.000000000000
FS( 108 ),2519720.000000000000,2141410.000000000000,2281160.000000000000,2530640.000000000000,2000000.000000000000,11472930.000000000000
FS( 109 ),2514750.000000000000,2147730.000000000000,2258870.000000000000,2530640.000000000000,2000000.000000000000,11451990.000000000000
FS( 110 ),2496290.000000000000,2117709.999999999500,2270030.000000000000,2482680.000000000000,2000000.000000000000,11366710.000000000000
FS( 111 ),2556640.000000000000,2109020.000000000000,2278370.000000000000,2493240.000000000000,2000000.000000000000,11437270.000000000000
FS( 112 ),2543860.000000000500,2147730.000000000000,2281160.000000000000,2462440.000000000000,2000000.000000000000,11435190.000000000000
FS( 113 ),2588590.000000000000,2147730.000000000000,2311820.000000000000,2455400.000000000000,2000000.000000000000,11503540.000000000000
FS( 114 ),2588590.000000000000,2147730.000000000000,2278370.000000000000,2520520.000000000000,2000000.000000000000,11535210.000000000000
FS( 115 ),2607050.000000000500,2147730.000000000000,2303480.000000000000,2558360.000000000000,2000000.000000000000,11616620.000000000000
FS( 116 ),2638290.000000000000,2159580.000000000000,2286740.000000000000,2530640.000000000000,2000000.000000000000,11615250.000000000000
FS( 117 ),2685860.000000000500,2183280.000000000000,2306270.000000000000,2530640.000000000000,2000000.000000000000,11706050.000000000000
FS( 118 ),2659590.000000000000,2188810.000000000000,2328560.000000000000,2455400.000000000000,2000000.000000000000,11632360.000000000000
FS( 119 ),2675209.999999999500,2171430.000000000000,2325770.000000000000,2445280.000000000900,2000000.000000000000,11617690.000000000000
FS( 120 ),2691540.000000000000,2206980.000000000000,2317400.000000000000,2479600.000000000000,2000000.000000000000,11695520.000000000000
FS( 121 ),2670240.000000000000,2176959.999999999500,2311820.000000000000,2465520.000000000000,2000000.000000000000,11624540.000000000000
FS( 122 ),2670240.000000000000,2188810.000000000000,2309060.000000000000,2479600.000000000000,2000000.000000000000,11647710.000000000000
FS( 123 ),2680890.000000000000,2209350.000000000000,2306270.000000000000,2472560.000000000000,2000000.000000000000,11669070.000000000000
FS( 124 ),2712130.000000000000,2224360.000000000000,2261660.000000000000,2479600.000000000000,2000000.000000000000,11677750.000000000000
FS( 125 ),2749050.000000000500,2218040.000000000000,2150150.000000000000,2462440.000000000000,2000000.000000000000,11579680.000000000000
FS( 126 ),2749050.000000000500,2203820.000000000500,2180810.000000000000,2476080.000000000000,2000000.000000000000,11609760.000000000000
FS( 127 ),2764670.000000000000,2256750.000000000000,2180810.000000000000,2496320.000000000000,2009900.000000000000,11708450.000000000000
