代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11378191.426449999000
真實報酬,1378191.426449999200

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,12322.896597323921
風險,87481.416451999030
起點值,0.140863020938
找到最佳解世代,1578
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,7
2105(9)[8],2887(36)[1],2892(39)[9],2912(40)[4],3045(42)[2],4904(44)[3],9999(49)[39],
FS( 55 ),1616031.000000000000,1525911.000000000000,1460181.000000000000,1533151.000000000000,1523520.999999999800,1538350.999999999800,1428571.000000000000,10625720.000000000000
FS( 56 ),1639691.000000000000,1532191.000000000200,1460181.000000000000,1516171.000000000000,1530271.000000000000,1530430.999999999800,1428571.000000000000,10637510.000000000000
FS( 57 ),1642031.000000000000,1565161.000000000000,1464541.000000000000,1533151.000000000000,1523520.999999999800,1550450.999999999800,1428571.000000000000,10707430.000000000000
FS( 58 ),1691951.000000000000,1558881.000000000000,1468901.000000000000,1533151.000000000000,1530271.000000000000,1542310.999999999800,1428571.000000000000,10754040.000000000000
FS( 59 ),1689611.000000000000,1565161.000000000000,1473261.000000000000,1544431.000000000000,1537021.000000000000,1528450.999999999800,1428571.000000000000,10766510.000000000000
FS( 60 ),1637351.000000000000,1552601.000000000000,1473261.000000000000,1524691.000000000000,1516770.999999999800,1514370.999999999800,1428571.000000000000,10647620.000000000000
FS( 61 ),1663351.000000000000,1577720.999999999800,1487431.000000000000,1530331.000000000000,1530271.000000000000,1526470.999999999800,1428571.000000000000,10744150.000000000000
FS( 62 ),1665691.000000000000,1591851.000000000000,1500511.000000000000,1564231.000000000200,1537021.000000000000,1532410.999999999500,1428571.000000000000,10820290.000000000000
FS( 63 ),1639691.000000000000,1604411.000000000000,1505961.000000000000,1569871.000000000000,1537021.000000000000,1534390.999999999500,1428571.000000000000,10819920.000000000000
FS( 64 ),1656331.000000000000,1610691.000000000200,1519041.000000000000,1592490.999999999800,1523520.999999999800,1540330.999999999800,1428571.000000000000,10870980.000000000000
FS( 65 ),1665691.000000000000,1604411.000000000000,1514681.000000000000,1575571.000000000000,1523520.999999999800,1526470.999999999800,1428571.000000000000,10838920.000000000000
FS( 66 ),1653991.000000000000,1610691.000000000200,1519041.000000000000,1575571.000000000000,1543921.000000000000,1536370.999999999800,1428571.000000000000,10868160.000000000000
FS( 67 ),1646711.000000000000,1604411.000000000000,1514681.000000000000,1581211.000000000000,1537021.000000000000,1536370.999999999800,1428571.000000000000,10848980.000000000000
FS( 68 ),1611351.000000000000,1610691.000000000200,1514681.000000000000,1572750.999999999800,1543921.000000000000,1552430.999999999800,1428571.000000000000,10834400.000000000000
FS( 69 ),1637351.000000000000,1623251.000000000000,1537571.000000000000,1555771.000000000000,1557421.000000000000,1568271.000000000000,1428571.000000000000,10908210.000000000000
FS( 70 ),1661011.000000000000,1629531.000000000000,1550651.000000000000,1561411.000000000200,1570921.000000000000,1574430.999999999800,1428571.000000000000,10976530.000000000000
FS( 71 ),1651651.000000000000,1591851.000000000000,1523401.000000000000,1524691.000000000000,1564171.000000000200,1530430.999999999800,1428571.000000000000,10814770.000000000000
FS( 72 ),1649051.000000000000,1616970.999999999800,1533211.000000000000,1538791.000000000000,1577821.000000000000,1552430.999999999800,1428571.000000000000,10896850.000000000000
FS( 73 ),1642031.000000000000,1610691.000000000200,1533211.000000000000,1530331.000000000000,1591321.000000000000,1538350.999999999800,1428571.000000000000,10874510.000000000000
FS( 74 ),1644371.000000000000,1591851.000000000000,1519041.000000000000,1527511.000000000000,1564171.000000000200,1518330.999999999800,1428571.000000000000,10793850.000000000000
FS( 75 ),1639691.000000000000,1610691.000000000200,1533211.000000000000,1555771.000000000000,1577821.000000000000,1526470.999999999800,1428571.000000000000,10872230.000000000000
FS( 76 ),1651651.000000000000,1610691.000000000200,1533211.000000000000,1535971.000000000200,1584571.000000000000,1538350.999999999800,1428571.000000000000,10883020.000000000000
FS( 77 ),1661011.000000000000,1623251.000000000000,1550651.000000000000,1544431.000000000000,1570921.000000000000,1538350.999999999800,1428571.000000000000,10917190.000000000000
FS( 78 ),1689611.000000000000,1629531.000000000000,1550651.000000000000,1598191.000000000000,1570921.000000000000,1552430.999999999800,1428571.000000000000,11019910.000000000000
FS( 79 ),1663351.000000000000,1623251.000000000000,1546291.000000000000,1595310.999999999800,1570921.000000000000,1542310.999999999800,1428571.000000000000,10970010.000000000000
FS( 80 ),1637351.000000000000,1584001.000000000000,1510321.000000000000,1561411.000000000200,1550671.000000000000,1528450.999999999800,1428571.000000000000,10800780.000000000000
FS( 81 ),1618371.000000000000,1591851.000000000000,1519041.000000000000,1555771.000000000000,1557421.000000000000,1524490.999999999800,1428571.000000000000,10795520.000000000000
FS( 82 ),1611351.000000000000,1591851.000000000000,1519041.000000000000,1584031.000000000000,1557421.000000000000,1542310.999999999800,1428571.000000000000,10834580.000000000000
FS( 83 ),1611351.000000000000,1610691.000000000200,1537571.000000000000,1584031.000000000000,1584571.000000000000,1558370.999999999800,1428571.000000000000,10915160.000000000000
FS( 84 ),1653991.000000000000,1616970.999999999800,1541931.000000000000,1589671.000000000000,1628671.000000000000,1590271.000000000000,1428571.000000000000,11050080.000000000000
FS( 85 ),1663351.000000000000,1623251.000000000000,1541931.000000000000,1612291.000000000000,1628671.000000000000,1636250.999999999800,1428571.000000000000,11134320.000000000000
FS( 86 ),1642031.000000000000,1616970.999999999800,1541931.000000000000,1620750.999999999800,1607371.000000000000,1636250.999999999800,1428571.000000000000,11093880.000000000000
FS( 87 ),1635011.000000000000,1623251.000000000000,1546291.000000000000,1589671.000000000000,1600171.000000000000,1632290.999999999800,1428571.000000000000,11055260.000000000000
FS( 88 ),1592371.000000000000,1598131.000000000000,1533211.000000000000,1589671.000000000000,1600171.000000000000,1626350.999999999800,1428571.000000000000,10968480.000000000000
FS( 89 ),1601730.999999999800,1598131.000000000000,1527761.000000000000,1592490.999999999800,1628671.000000000000,1632290.999999999800,1428571.000000000000,11009650.000000000000
FS( 90 ),1630331.000000000000,1637381.000000000000,1550651.000000000000,1612291.000000000000,1650121.000000000000,1666170.999999999800,1428571.000000000000,11175520.000000000000
FS( 91 ),1630331.000000000000,1637381.000000000000,1550651.000000000000,1623631.000000000000,1635871.000000000000,1646370.999999999800,1428571.000000000000,11152810.000000000000
FS( 92 ),1646711.000000000000,1662501.000000000000,1564821.000000000000,1623631.000000000000,1650121.000000000000,1633830.999999999800,1428571.000000000000,11210190.000000000000
FS( 93 ),1637351.000000000000,1668781.000000000000,1564821.000000000000,1623631.000000000000,1614421.000000000000,1623271.000000000000,1428571.000000000000,11160850.000000000000
FS( 94 ),1649051.000000000000,1675061.000000000000,1577901.000000000000,1626451.000000000000,1628671.000000000000,1631630.999999999800,1428571.000000000000,11217340.000000000000
FS( 95 ),1663351.000000000000,1682911.000000000000,1592071.000000000000,1671691.000000000000,1650121.000000000000,1631630.999999999800,1428571.000000000000,11320350.000000000000
FS( 96 ),1670631.000000000000,1689191.000000000200,1596431.000000000000,1671691.000000000000,1643070.999999999800,1614910.999999999500,1428571.000000000000,11314500.000000000000
FS( 97 ),1687011.000000000000,1682911.000000000000,1596431.000000000000,1584031.000000000000,1635871.000000000000,1602370.999999999800,1428571.000000000000,11217200.000000000000
FS( 98 ),1702091.000000000000,1689191.000000000200,1596431.000000000000,1572750.999999999800,1643070.999999999800,1614910.999999999500,1428571.000000000000,11247020.000000000000
FS( 99 ),1697151.000000000000,1682911.000000000000,1592071.000000000000,1578391.000000000000,1607371.000000000000,1612930.999999999800,1428571.000000000000,11199400.000000000000
FS( 100 ),1692211.000000000000,1682911.000000000000,1596431.000000000000,1578391.000000000000,1593121.000000000000,1602370.999999999800,1428571.000000000000,11174010.000000000000
FS( 101 ),1721851.000000000000,1682911.000000000000,1596431.000000000000,1637731.000000000200,1593121.000000000000,1594011.000000000000,1428571.000000000000,11254630.000000000000
FS( 102 ),1721851.000000000000,1689191.000000000200,1596431.000000000000,1637731.000000000200,1607371.000000000000,1594011.000000000000,1428571.000000000000,11275160.000000000000
FS( 103 ),1711970.999999999800,1689191.000000000200,1605151.000000000000,1646250.999999999800,1621621.000000000000,1573110.999999999800,1428571.000000000000,11275870.000000000000
FS( 104 ),1702091.000000000000,1668781.000000000000,1614961.000000000000,1634911.000000000200,1593121.000000000000,1568930.999999999800,1428571.000000000000,11211370.000000000000
FS( 105 ),1724450.999999999800,1689191.000000000200,1619321.000000000000,1646250.999999999800,1607371.000000000000,1587630.999999999800,1428571.000000000000,11302790.000000000000
FS( 106 ),1734331.000000000200,1668781.000000000000,1614961.000000000000,1637731.000000000200,1600171.000000000000,1594011.000000000000,1428571.000000000000,11278560.000000000000
FS( 107 ),1739271.000000000000,1662501.000000000000,1605151.000000000000,1627291.000000000000,1600171.000000000000,1581470.999999999800,1428571.000000000000,11244430.000000000000
FS( 108 ),1756431.000000000000,1668781.000000000000,1600791.000000000000,1612711.000000000000,1600171.000000000000,1568930.999999999800,1428571.000000000000,11236390.000000000000
FS( 109 ),1786331.000000000200,1682911.000000000000,1637851.000000000000,1641810.999999999800,1607371.000000000000,1581470.999999999800,1428571.000000000000,11366320.000000000000
FS( 110 ),1828450.999999999800,1708031.000000000000,1668371.000000000000,1624351.000000000000,1643070.999999999800,1606550.999999999800,1428571.000000000000,11507400.000000000000
FS( 111 ),1835991.000000000000,1720591.000000000000,1668371.000000000000,1630171.000000000000,1664371.000000000000,1600390.999999999500,1428571.000000000000,11548460.000000000000
FS( 112 ),1858351.000000000000,1741001.000000000000,1683631.000000000000,1665091.000000000000,1664371.000000000000,1621290.999999999800,1428571.000000000000,11662310.000000000000
FS( 113 ),1776450.999999999800,1741001.000000000000,1673821.000000000000,1662151.000000000000,1671571.000000000000,1608750.999999999800,1428571.000000000000,11562320.000000000000
FS( 114 ),1781390.999999999800,1741001.000000000000,1668371.000000000000,1662151.000000000000,1678621.000000000000,1621290.999999999800,1428571.000000000000,11581400.000000000000
FS( 115 ),1783730.999999999800,1741001.000000000000,1648750.999999999800,1659271.000000000000,1678621.000000000000,1581470.999999999800,1428571.000000000000,11521420.000000000000
FS( 116 ),1761631.000000000000,1734720.999999999800,1658561.000000000000,1659271.000000000000,1657321.000000000000,1585650.999999999500,1428571.000000000000,11485730.000000000000
FS( 117 ),1724450.999999999800,1728441.000000000200,1664011.000000000000,1673791.000000000000,1650121.000000000000,1608750.999999999800,1428571.000000000000,11478140.000000000000
FS( 118 ),1741611.000000000200,1741001.000000000000,1658561.000000000000,1665091.000000000000,1650121.000000000000,1600390.999999999500,1428571.000000000000,11485350.000000000000
FS( 119 ),1746551.000000000000,1741001.000000000000,1643301.000000000000,1653451.000000000000,1614421.000000000000,1600390.999999999500,1428571.000000000000,11427690.000000000000
FS( 120 ),1744211.000000000000,1720591.000000000000,1628041.000000000000,1653451.000000000000,1621621.000000000000,1587630.999999999800,1428571.000000000000,11384120.000000000000
FS( 121 ),1739271.000000000000,1714311.000000000000,1637851.000000000000,1624351.000000000000,1621621.000000000000,1600390.999999999500,1428571.000000000000,11366370.000000000000
FS( 122 ),1731730.999999999800,1728441.000000000200,1628041.000000000000,1644691.000000000000,1650121.000000000000,1610730.999999999800,1428571.000000000000,11422330.000000000000
FS( 123 ),1739271.000000000000,1734720.999999999800,1653111.000000000000,1638931.000000000000,1657321.000000000000,1610730.999999999800,1428571.000000000000,11462660.000000000000
FS( 124 ),1741611.000000000200,1734720.999999999800,1653111.000000000000,1650511.000000000000,1657321.000000000000,1598190.999999999800,1428571.000000000000,11464040.000000000000
FS( 125 ),1741611.000000000200,1734720.999999999800,1648750.999999999800,1630171.000000000000,1643070.999999999800,1604570.999999999800,1428571.000000000000,11431470.000000000000
FS( 126 ),1741611.000000000200,1728441.000000000200,1653111.000000000000,1635990.999999999800,1643070.999999999800,1600390.999999999500,1428571.000000000000,11431190.000000000000
FS( 127 ),1721851.000000000000,1742571.000000000000,1643301.000000000000,1638931.000000000000,1614421.000000000000,1581470.999999999800,1435642.426449999900,11378191.426449999000
