代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12775680.000000000000
真實報酬,2775680.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,23202.620760604917
風險,138847.567843295660
起點值,0.167108586207
找到最佳解世代,1531
找到最佳解實驗#,1
找到最佳解次數,26

投資組合檔數,5
2325(18)[4],2330(19)[8],2353(21)[7],2382(24)[5],2474(28)[2],
FS( 60 ),2134400.000000000000,2102060.000000000000,2220780.000000000000,2399230.000000000000,2404160.000000000500,11260630.000000000000
FS( 61 ),2179200.000000000000,2157500.000000000000,2220780.000000000000,2396270.000000000000,2436440.000000000000,11390190.000000000000
FS( 62 ),2134400.000000000000,2185430.000000000000,2220780.000000000000,2375550.000000000000,2463440.000000000000,11379600.000000000000
FS( 63 ),2145599.999999999500,2157500.000000000000,2208810.000000000000,2354830.000000000000,2463440.000000000000,11330180.000000000000
FS( 64 ),2204400.000000000000,2176190.000000000000,2208810.000000000000,2405150.000000000000,2447240.000000000000,11441790.000000000000
FS( 65 ),2240800.000000000000,2157500.000000000000,2220780.000000000000,2381469.999999999500,2425640.000000000000,11426190.000000000000
FS( 66 ),2350000.000000000500,2222390.000000000000,2251370.000000000000,2509489.999999999500,2425640.000000000000,11758890.000000000000
FS( 67 ),2294000.000000000000,2194670.000000000000,2232750.000000000000,2479890.000000000000,2382560.000000000000,11583870.000000000000
FS( 68 ),2291199.999999999500,2176190.000000000000,2263340.000000000000,2464720.000000000000,2387960.000000000000,11583410.000000000000
FS( 69 ),2254800.000000000000,2185430.000000000000,2244719.999999999500,2438080.000000000500,2425640.000000000000,11548670.000000000000
FS( 70 ),2221200.000000000000,2185430.000000000000,2202159.999999999500,2405150.000000000000,2425640.000000000000,11439580.000000000000
FS( 71 ),2207200.000000000000,2139020.000000000000,2176890.000000000500,2405150.000000000000,2377160.000000000500,11305420.000000000000
FS( 72 ),2288400.000000000000,2148260.000000000000,2195510.000000000000,2378509.999999999500,2355680.000000000500,11366360.000000000000
FS( 73 ),2280000.000000000500,2148260.000000000000,2176890.000000000500,2446960.000000000000,2414960.000000000000,11467070.000000000000
FS( 74 ),2285599.999999999500,2166740.000000000000,2202159.999999999500,2488770.000000000000,2436440.000000000000,11579710.000000000000
FS( 75 ),2282800.000000000000,2203910.000000000500,2195510.000000000000,2566100.000000000000,2458040.000000000500,11706360.000000000000
FS( 76 ),2246400.000000000000,2213150.000000000000,2195510.000000000000,2658600.000000000000,2447240.000000000000,11760900.000000000000
FS( 77 ),2268800.000000000000,2241080.000000000000,2202159.999999999500,2610870.000000000500,2431040.000000000500,11753950.000000000000
FS( 78 ),2274400.000000000500,2259560.000000000000,2214130.000000000000,2494690.000000000000,2431040.000000000500,11673820.000000000000
FS( 79 ),2313599.999999999500,2278040.000000000000,2190190.000000000000,2464720.000000000000,2458040.000000000500,11704590.000000000000
FS( 80 ),2428400.000000000000,2287280.000000000000,2256690.000000000000,2548339.999999999500,2495719.999999999500,12016430.000000000000
FS( 81 ),2380800.000000000000,2259560.000000000000,2256690.000000000000,2497650.000000000000,2522719.999999999500,11917420.000000000000
FS( 82 ),2327600.000000000000,2241080.000000000000,2287280.000000000000,2468049.999999999500,2490320.000000000000,11814330.000000000000
FS( 83 ),2380800.000000000000,2268800.000000000000,2293930.000000000000,2432160.000000000000,2484920.000000000000,11860610.000000000000
FS( 84 ),2366800.000000000000,2268800.000000000000,2324520.000000000000,2485810.000000000000,2517320.000000000000,11963250.000000000000
FS( 85 ),2414400.000000000500,2278040.000000000000,2367080.000000000500,2524660.000000000000,2490320.000000000000,12074500.000000000000
FS( 86 ),2344400.000000000500,2287280.000000000000,2331170.000000000000,2518370.000000000500,2468839.999999999500,11950060.000000000000
FS( 87 ),2333200.000000000000,2296520.000000000000,2305900.000000000000,2476930.000000000500,2458040.000000000500,11870590.000000000000
FS( 88 ),2375200.000000000000,2333690.000000000000,2380380.000000000000,2509489.999999999500,2431040.000000000500,12029800.000000000000
FS( 89 ),2358400.000000000000,2305970.000000000000,2422940.000000000000,2494690.000000000000,2560400.000000000000,12142400.000000000000
FS( 90 ),2375200.000000000000,2287280.000000000000,2392350.000000000000,2488770.000000000000,2630480.000000000000,12174080.000000000000
FS( 91 ),2403200.000000000000,2342930.000000000000,2361760.000000000000,2497650.000000000000,2608880.000000000000,12214420.000000000000
FS( 92 ),2403200.000000000000,2315210.000000000000,2385700.000000000000,2497650.000000000000,2630480.000000000000,12232240.000000000000
FS( 93 ),2386400.000000000000,2315210.000000000000,2392350.000000000000,2512450.000000000000,2695160.000000000500,12301570.000000000000
FS( 94 ),2386400.000000000000,2305970.000000000000,2355110.000000000000,2479890.000000000000,2716760.000000000000,12244130.000000000000
FS( 95 ),2355599.999999999500,2305970.000000000000,2355110.000000000000,2461760.000000000000,2889199.999999999500,12367640.000000000000
FS( 96 ),2361199.999999999500,2259560.000000000000,2305900.000000000000,2375550.000000000000,2819120.000000000000,12121330.000000000000
FS( 97 ),2408800.000000000000,2268800.000000000000,2293930.000000000000,2446960.000000000000,3007760.000000000000,12426250.000000000000
FS( 98 ),2450800.000000000000,2296520.000000000000,2319200.000000000000,2464720.000000000000,3002360.000000000000,12533600.000000000000
FS( 99 ),2484400.000000000500,2259560.000000000000,2300580.000000000500,2518370.000000000500,2797520.000000000000,12360430.000000000000
FS( 100 ),2526400.000000000000,2250320.000000000000,2355110.000000000000,2449920.000000000000,2824520.000000000000,12406270.000000000000
FS( 101 ),2459200.000000000000,2231630.000000000000,2422940.000000000000,2441040.000000000000,2964560.000000000000,12519370.000000000000
FS( 102 ),2498400.000000000000,2250320.000000000000,2416290.000000000000,2479890.000000000000,2932280.000000000000,12577180.000000000000
FS( 103 ),2470400.000000000000,2259560.000000000000,2367080.000000000500,2458799.999999999500,2873000.000000000000,12428840.000000000000
FS( 104 ),2501199.999999999500,2278040.000000000000,2392350.000000000000,2533540.000000000000,2846000.000000000000,12551130.000000000000
FS( 105 ),2512400.000000000000,2287280.000000000000,2367080.000000000500,2521700.000000000000,2851400.000000000000,12539860.000000000000
FS( 106 ),2436800.000000000000,2259560.000000000000,2367080.000000000500,2441040.000000000000,2819120.000000000000,12323600.000000000000
FS( 107 ),2431199.999999999500,2296520.000000000000,2355110.000000000000,2429200.000000000000,2867600.000000000000,12379630.000000000000
FS( 108 ),2462000.000000000500,2324450.000000000000,2361760.000000000000,2449920.000000000000,2878400.000000000000,12476530.000000000000
FS( 109 ),2484400.000000000500,2324450.000000000000,2392350.000000000000,2426239.999999999500,2867600.000000000000,12495040.000000000000
FS( 110 ),2439600.000000000000,2324450.000000000000,2416290.000000000000,2414400.000000000000,2889199.999999999500,12483940.000000000000
FS( 111 ),2470400.000000000000,2305970.000000000000,2392350.000000000000,2449920.000000000000,2943080.000000000000,12561720.000000000000
FS( 112 ),2532000.000000000500,2305970.000000000000,2380380.000000000000,2444000.000000000000,2926880.000000000000,12589230.000000000000
FS( 113 ),2487200.000000000000,2296520.000000000000,2355110.000000000000,2449920.000000000000,2900000.000000000000,12488750.000000000000
FS( 114 ),2582400.000000000000,2324450.000000000000,2373730.000000000500,2402190.000000000000,2964560.000000000000,12647330.000000000000
FS( 115 ),2582400.000000000000,2324450.000000000000,2392350.000000000000,2429200.000000000000,3072440.000000000000,12800840.000000000000
FS( 116 ),2562800.000000000000,2342930.000000000000,2392350.000000000000,2420320.000000000000,3083240.000000000000,12801640.000000000000
FS( 117 ),2627200.000000000000,2352170.000000000000,2385700.000000000000,2393310.000000000000,3045440.000000000000,12803820.000000000000
FS( 118 ),2649600.000000000000,2361410.000000000500,2422940.000000000000,2438080.000000000500,3045440.000000000000,12917470.000000000000
FS( 119 ),2691600.000000000000,2324450.000000000000,2399000.000000000000,2405150.000000000000,3040040.000000000500,12860240.000000000000
FS( 120 ),2694400.000000000500,2278040.000000000000,2404319.999999999500,2455839.999999999500,2943080.000000000000,12775680.000000000000
