代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11967860.000000000000
真實報酬,1967860.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,32645.717097862766
風險,110824.670403558270
起點值,0.294570847619
找到最佳解世代,1254
找到最佳解實驗#,1
找到最佳解次數,44

投資組合檔數,7
2105(9)[7],2207(11)[6],2301(12)[11],2303(13)[14],2308(14)[1],3481(44)[2],3673(45)[16],
FS( 37 ),1753051.000000000000,1564651.000000000000,1608151.000000000200,1473521.000000000000,1731270.999999999800,1591971.000000000200,1478931.000000000000,11201550.000000000000
FS( 38 ),1753051.000000000000,1555551.000000000200,1632751.000000000000,1459571.000000000000,1775371.000000000000,1561571.000000000000,1437911.000000000000,11175780.000000000000
FS( 39 ),1686090.999999999800,1579771.000000000000,1657351.000000000000,1447171.000000000200,1813171.000000000200,1532121.000000000200,1460271.000000000000,11175950.000000000000
FS( 40 ),1715371.000000000000,1588801.000000000200,1645051.000000000000,1434771.000000000000,1806871.000000000000,1553021.000000000000,1475191.000000000000,11219080.000000000000
FS( 41 ),1751371.000000000000,1609941.000000000000,1660220.999999999800,1453371.000000000000,1806871.000000000000,1588171.000000000200,1495711.000000000000,11365660.000000000000
FS( 42 ),1753051.000000000000,1606931.000000000000,1629470.999999999800,1447171.000000000200,1882621.000000000000,1622371.000000000000,1503171.000000000000,11444790.000000000000
FS( 43 ),1753051.000000000000,1588801.000000000200,1663501.000000000000,1473521.000000000000,1863721.000000000000,1622371.000000000000,1469611.000000000000,11434580.000000000000
FS( 44 ),1725691.000000000200,1588801.000000000200,1687690.999999999800,1524671.000000000200,1857421.000000000000,1622371.000000000000,1478931.000000000000,11485580.000000000000
FS( 45 ),1720411.000000000000,1600911.000000000000,1647921.000000000200,1498321.000000000000,1838521.000000000000,1605271.000000000000,1495711.000000000000,11407070.000000000000
FS( 46 ),1753051.000000000000,1673431.000000000000,1641771.000000000000,1563421.000000000200,1901521.000000000000,1660371.000000000000,1497571.000000000000,11691140.000000000000
FS( 47 ),1746090.999999999800,1691561.000000000000,1638901.000000000200,1537071.000000000000,1876321.000000000000,1634721.000000000000,1478931.000000000000,11603600.000000000000
FS( 48 ),1749691.000000000200,1752041.000000000200,1604871.000000000000,1628521.000000000000,1851121.000000000000,1600521.000000000000,1471471.000000000000,11658240.000000000000
FS( 49 ),1753051.000000000000,1785291.000000000200,1614301.000000000000,1685871.000000000000,1863721.000000000000,1605271.000000000000,1439771.000000000000,11747280.000000000000
FS( 50 ),1693051.000000000000,1827641.000000000000,1503601.000000000000,1673470.999999999800,1851121.000000000000,1651821.000000000000,1428571.000000000000,11629280.000000000000
FS( 51 ),1686090.999999999800,1860891.000000000000,1466700.999999999800,1679671.000000000200,1863721.000000000000,1668921.000000000000,1478931.000000000000,11704930.000000000000
FS( 52 ),1669051.000000000000,1854801.000000000200,1529841.000000000000,1724621.000000000000,1895221.000000000200,1716421.000000000000,1516231.000000000000,11906190.000000000000
FS( 53 ),1639771.000000000000,1879021.000000000000,1546651.000000000200,1698270.999999999800,1876321.000000000000,1729721.000000000000,1488251.000000000000,11858010.000000000000
FS( 54 ),1632811.000000000000,1872931.000000000000,1537631.000000000200,1737020.999999999800,1876321.000000000000,1742070.999999999800,1491991.000000000000,11890780.000000000000
FS( 55 ),1667131.000000000200,1842761.000000000000,1543781.000000000000,1820721.000000000000,1870020.999999999800,1763921.000000000000,1508771.000000000000,12017110.000000000000
FS( 56 ),1687771.000000000000,1830651.000000000200,1567970.999999999800,1795921.000000000200,1870020.999999999800,1759171.000000000000,1499451.000000000000,12010960.000000000000
FS( 57 ),1650090.999999999800,1776261.000000000200,1515901.000000000200,1730821.000000000000,1838521.000000000000,1699321.000000000000,1503171.000000000000,11714090.000000000000
FS( 58 ),1614090.999999999800,1764151.000000000000,1526561.000000000000,1712220.999999999800,1813171.000000000200,1660371.000000000000,1510631.000000000000,11601200.000000000000
FS( 59 ),1624411.000000000000,1733911.000000000000,1522051.000000000000,1789720.999999999800,1832070.999999999800,1721171.000000000000,1503171.000000000000,11726510.000000000000
FS( 60 ),1632811.000000000000,1851791.000000000200,1500730.999999999800,1757171.000000000200,1800571.000000000000,1721171.000000000000,1518091.000000000000,11782340.000000000000
FS( 61 ),1643131.000000000200,1948531.000000000000,1500730.999999999800,1763371.000000000000,1813171.000000000200,1781020.999999999800,1505031.000000000000,11954990.000000000000
FS( 62 ),1607131.000000000200,1981781.000000000000,1492940.999999999800,1744771.000000000000,1800571.000000000000,1721171.000000000000,1475191.000000000000,11823560.000000000000
FS( 63 ),1576171.000000000000,2117791.000000000000,1499091.000000000000,1706021.000000000000,1838521.000000000000,1738270.999999999800,1491991.000000000000,11967860.000000000000
