代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11036387.500000000000
真實報酬,1036387.500000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,16074.831176517004
風險,102908.251143984260
起點值,0.156205464555
找到最佳解世代,1534
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1303(4)[1],2105(9)[16],3673(44)[3],9999(49)[10],
FS( 31 ),2991850.000000000000,2309240.000000000000,2726600.000000000000,2500000.000000000000,10527690.000000000000
FS( 32 ),2907700.000000000000,2328240.000000000000,2683900.000000000500,2500000.000000000000,10419840.000000000000
FS( 33 ),2927950.000000000000,2294040.000000000000,2848100.000000000500,2500000.000000000000,10570090.000000000000
FS( 34 ),2941450.000000000000,2278840.000000000000,2982750.000000000500,2500000.000000000000,10703040.000000000000
FS( 35 ),2907700.000000000000,2282640.000000000000,3032000.000000000500,2500000.000000000000,10722340.000000000000
FS( 36 ),2766400.000000000000,2286440.000000000000,3041850.000000000500,2500000.000000000000,10594690.000000000000
FS( 37 ),2891050.000000000000,2335840.000000000000,3045100.000000000500,2500000.000000000000,10771990.000000000000
FS( 38 ),2927950.000000000000,2351040.000000000000,3022150.000000000500,2500000.000000000000,10801140.000000000000
FS( 39 ),2870800.000000000000,2316840.000000000000,2982750.000000000500,2500000.000000000000,10670390.000000000000
FS( 40 ),2873950.000000000000,2343440.000000000000,2923600.000000000000,2500000.000000000000,10640990.000000000000
FS( 41 ),2857300.000000000000,2481000.000000000000,2907200.000000000500,2500000.000000000000,10745500.000000000000
FS( 42 ),2783050.000000000000,2507600.000000000500,2920350.000000000000,2500000.000000000000,10711000.000000000000
FS( 43 ),2783050.000000000000,2515200.000000000000,2917050.000000000500,2500000.000000000000,10715300.000000000000
FS( 44 ),2833450.000000000000,2496200.000000000000,2871050.000000000500,2500000.000000000000,10700700.000000000000
FS( 45 ),2789800.000000000000,2427800.000000000000,2693750.000000000000,2500000.000000000000,10411350.000000000000
FS( 46 ),2880700.000000000000,2545600.000000000500,2743000.000000000500,2500000.000000000000,10669300.000000000000
FS( 47 ),2900950.000000000000,2595000.000000000000,2657600.000000000500,2500000.000000000000,10653550.000000000000
FS( 48 ),2914450.000000000000,2595000.000000000000,2769250.000000000500,2500000.000000000000,10778700.000000000000
FS( 49 ),2927950.000000000000,2572200.000000000000,2710150.000000000500,2500000.000000000000,10710300.000000000000
FS( 50 ),2911300.000000000000,2583600.000000000500,2828400.000000000500,2500000.000000000000,10823300.000000000000
FS( 51 ),2917600.000000000000,2607159.999999999500,2857950.000000000500,2500000.000000000000,10882710.000000000000
FS( 52 ),2884300.000000000000,2583600.000000000500,2818550.000000000500,2500000.000000000000,10786450.000000000000
FS( 53 ),2870800.000000000000,2591200.000000000000,2825100.000000000500,2500000.000000000000,10787100.000000000000
FS( 54 ),2900950.000000000000,2572200.000000000000,2851350.000000000500,2500000.000000000000,10824500.000000000000
FS( 55 ),2927950.000000000000,2576000.000000000000,2874350.000000000500,2500000.000000000000,10878300.000000000000
FS( 56 ),2948199.999999999500,2576000.000000000000,2923600.000000000000,2500000.000000000000,10947800.000000000000
FS( 57 ),2975200.000000000000,2602600.000000000500,2953150.000000000900,2505437.500000000000,11036387.500000000000
