代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11003457.141925000000
真實報酬,1003457.141924999700

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,22565.656770899874
風險,89661.880353910310
起點值,0.251675033825
找到最佳解世代,1227
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,7
2301(11)[5],2412(24)[1],2474(26)[3],2881(30)[10],3008(41)[9],9904(48)[2],9999(49)[37],
FS( 17 ),1505521.000000000000,1465290.999999999800,1587571.000000000000,1458971.000000000000,1428571.000000000000,1570020.999999999800,1428571.000000000000,10444520.000000000000
FS( 18 ),1505521.000000000000,1465290.999999999800,1617751.000000000200,1453531.000000000000,1428571.000000000000,1588470.999999999800,1428571.000000000000,10487710.000000000000
FS( 19 ),1494271.000000000000,1457980.999999999800,1579351.000000000200,1447771.000000000000,1428571.000000000000,1570020.999999999800,1428571.000000000000,10406540.000000000000
FS( 20 ),1494271.000000000000,1465290.999999999800,1587571.000000000000,1425691.000000000000,1428571.000000000000,1597900.999999999800,1428571.000000000000,10427870.000000000000
FS( 21 ),1509571.000000000000,1463930.999999999800,1587571.000000000000,1425691.000000000000,1428571.000000000000,1573710.999999999800,1428571.000000000000,10417620.000000000000
FS( 22 ),1501921.000000000000,1465290.999999999800,1639651.000000000200,1425691.000000000000,1428571.000000000000,1610610.999999999500,1428571.000000000000,10500310.000000000000
FS( 23 ),1490671.000000000000,1469710.999999999500,1647871.000000000200,1458971.000000000000,1428571.000000000000,1680720.999999999800,1428571.000000000000,10605090.000000000000
FS( 24 ),1471771.000000000000,1472770.999999999800,1623211.000000000200,1464411.000000000000,1428571.000000000000,1654890.999999999500,1428571.000000000000,10544200.000000000000
FS( 25 ),1469971.000000000000,1472770.999999999800,1590331.000000000200,1456091.000000000000,1428571.000000000000,1617990.999999999800,1428571.000000000000,10464300.000000000000
FS( 26 ),1468171.000000000000,1466821.000000000000,1598551.000000000000,1453531.000000000000,1428571.000000000000,1590520.999999999800,1428571.000000000000,10434740.000000000000
FS( 27 ),1477621.000000000000,1472770.999999999800,1617751.000000000200,1494811.000000000000,1428571.000000000000,1614301.000000000000,1428571.000000000000,10534400.000000000000
FS( 28 ),1483021.000000000000,1472770.999999999800,1617751.000000000200,1492251.000000000000,1428571.000000000000,1632750.999999999800,1428571.000000000000,10555690.000000000000
FS( 29 ),1487071.000000000000,1480081.000000000000,1639651.000000000200,1497691.000000000000,1428571.000000000000,1680720.999999999800,1428571.000000000000,10642360.000000000000
FS( 30 ),1494271.000000000000,1486030.999999999800,1664311.000000000200,1514331.000000000000,1428571.000000000000,1673340.999999999500,1428571.000000000000,10689430.000000000000
FS( 31 ),1501921.000000000000,1511020.999999999800,1669831.000000000200,1569691.000000000000,1428571.000000000000,1695480.999999999800,1428571.000000000000,10805090.000000000000
FS( 32 ),1509571.000000000000,1515440.999999999800,1658851.000000000200,1569691.000000000000,1428571.000000000000,1717620.999999999500,1428571.000000000000,10828320.000000000000
FS( 33 ),1528021.000000000000,1505240.999999999800,1634191.000000000500,1583451.000000000000,1428571.000000000000,1673340.999999999500,1428571.000000000000,10781390.000000000000
FS( 34 ),1552771.000000000000,1502180.999999999800,1645111.000000000500,1580891.000000000000,1428571.000000000000,1673340.999999999500,1428571.000000000000,10811440.000000000000
FS( 35 ),1569421.000000000000,1502180.999999999800,1634191.000000000500,1561371.000000000000,1428571.000000000000,1640130.999999999500,1428571.000000000000,10764440.000000000000
FS( 36 ),1607221.000000000000,1502180.999999999800,1614991.000000000200,1555931.000000000000,1428571.000000000000,1715571.000000000000,1428571.000000000000,10853040.000000000000
FS( 37 ),1588321.000000000000,1502180.999999999800,1645111.000000000500,1539291.000000000000,1428571.000000000000,1686051.000000000000,1428571.000000000000,10818100.000000000000
FS( 38 ),1562221.000000000000,1502180.999999999800,1694491.000000000200,1566811.000000000000,1428571.000000000000,1722950.999999999800,1428571.000000000000,10905800.000000000000
FS( 39 ),1541521.000000000000,1490450.999999999800,1688971.000000000500,1555931.000000000000,1428571.000000000000,1700811.000000000000,1428571.000000000000,10834830.000000000000
FS( 40 ),1569421.000000000000,1491980.999999999800,1688971.000000000500,1600091.000000000000,1428571.000000000000,1750420.999999999800,1428571.000000000000,10958030.000000000000
FS( 41 ),1550971.000000000000,1491980.999999999800,1699951.000000000200,1661211.000000000000,1428571.000000000000,1752470.999999999800,1428571.000000000000,11013730.000000000000
FS( 42 ),1607221.000000000000,1494870.999999999800,1672531.000000000200,1652891.000000000000,1428571.000000000000,1768870.999999999500,1428571.000000000000,11053530.000000000000
FS( 43 ),1614421.000000000000,1509660.999999999800,1645111.000000000500,1605851.000000000000,1428571.000000000000,1757801.000000000000,1428571.000000000000,10989990.000000000000
FS( 44 ),1575271.000000000000,1502180.999999999800,1636891.000000000200,1600091.000000000000,1428571.000000000000,1770920.999999999800,1428571.000000000000,10942500.000000000000
FS( 45 ),1569421.000000000000,1508130.999999999800,1636891.000000000200,1597531.000000000000,1428571.000000000000,1715571.000000000000,1428571.000000000000,10884690.000000000000
FS( 46 ),1571221.000000000000,1511020.999999999800,1672531.000000000200,1638811.000000000000,1428571.000000000000,1743041.000000000000,1428571.000000000000,10993770.000000000000
FS( 47 ),1588321.000000000000,1516970.999999999500,1721911.000000000200,1638811.000000000000,1428571.000000000000,1757801.000000000000,1428571.000000000000,11080960.000000000000
FS( 48 ),1597771.000000000000,1518500.999999999800,1836991.000000000200,1630491.000000000000,1428571.000000000000,1879571.000000000000,1428571.000000000000,11320470.000000000000
FS( 49 ),1571221.000000000000,1514081.000000000000,1952131.000000000000,1611291.000000000000,1428571.000000000000,1752470.999999999800,1428571.000000000000,11258340.000000000000
FS( 50 ),1573471.000000000000,1527340.999999999800,1935691.000000000500,1625051.000000000000,1428571.000000000000,1734020.999999999800,1428571.000000000000,11252720.000000000000
FS( 51 ),1532071.000000000000,1524280.999999999800,1916491.000000000200,1602971.000000000000,1428571.000000000000,1671291.000000000000,1428571.000000000000,11104250.000000000000
FS( 52 ),1552771.000000000000,1528700.999999999800,1905511.000000000000,1616731.000000000000,1428571.000000000000,1689740.999999999800,1428571.000000000000,11150600.000000000000
FS( 53 ),1558171.000000000000,1524280.999999999800,1850731.000000000500,1566811.000000000000,1428571.000000000000,1693430.999999999800,1428571.000000000000,11050570.000000000000
FS( 54 ),1567621.000000000000,1524280.999999999800,1875391.000000000200,1578011.000000000000,1428571.000000000000,1737710.999999999800,1428571.000000000000,11140160.000000000000
FS( 55 ),1552771.000000000000,1524280.999999999800,1858951.000000000200,1589211.000000000000,1428571.000000000000,1617990.999999999800,1431678.141925000100,11003457.141925000000
