代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11383157.141925000000
真實報酬,1383157.141924999700

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,21899.552516184795
風險,93108.094250361435
起點值,0.235205678867
找到最佳解世代,2569
找到最佳解實驗#,1
找到最佳解次數,29

投資組合檔數,7
2105(9)[3],2324(15)[6],2382(22)[2],2412(24)[1],2881(31)[12],3045(41)[5],9999(49)[21],
FS( 8 ),1575600.999999999800,1419991.000000000000,1480411.000000000000,1467070.999999999800,1417051.000000000000,1445571.000000000000,1428571.000000000000,10234270.000000000000
FS( 9 ),1569751.000000000000,1435171.000000000000,1495171.000000000000,1447050.999999999800,1427131.000000000000,1438071.000000000000,1428571.000000000000,10240920.000000000000
FS( 10 ),1577551.000000000000,1435171.000000000000,1497691.000000000000,1448591.000000000000,1408411.000000000200,1439821.000000000000,1428571.000000000000,10235810.000000000000
FS( 11 ),1524511.000000000200,1426591.000000000000,1497691.000000000000,1443971.000000000000,1405051.000000000000,1434321.000000000000,1428571.000000000000,10160710.000000000000
FS( 12 ),1558051.000000000000,1433191.000000000200,1504890.999999999800,1457831.000000000000,1401691.000000000000,1462821.000000000000,1428571.000000000000,10247050.000000000000
FS( 13 ),1544401.000000000000,1435171.000000000000,1522171.000000000000,1456291.000000000000,1383451.000000000000,1462821.000000000000,1428571.000000000000,10232880.000000000000
FS( 14 ),1558051.000000000000,1461571.000000000000,1507411.000000000000,1450131.000000000000,1381531.000000000000,1453321.000000000000,1428571.000000000000,10240590.000000000000
FS( 15 ),1516711.000000000000,1468171.000000000000,1487971.000000000000,1451671.000000000200,1366651.000000000000,1455071.000000000000,1428571.000000000000,10174820.000000000000
FS( 16 ),1552201.000000000200,1472790.999999999800,1482931.000000000000,1451671.000000000200,1378171.000000000000,1464571.000000000000,1428571.000000000000,10230910.000000000000
FS( 17 ),1554151.000000000000,1472790.999999999800,1465651.000000000000,1459371.000000000000,1391611.000000000000,1457071.000000000000,1428571.000000000000,10229220.000000000000
FS( 18 ),1538551.000000000000,1484011.000000000200,1495171.000000000000,1457831.000000000000,1406971.000000000200,1453321.000000000000,1428571.000000000000,10264430.000000000000
FS( 19 ),1556100.999999999800,1503151.000000000000,1581211.000000000000,1457831.000000000000,1398331.000000000000,1462821.000000000000,1428571.000000000000,10388020.000000000000
FS( 20 ),1563901.000000000000,1527571.000000000000,1586250.999999999800,1456291.000000000000,1406971.000000000200,1466571.000000000000,1428571.000000000000,10436130.000000000000
FS( 21 ),1597051.000000000000,1527571.000000000000,1608571.000000000000,1463991.000000000000,1417051.000000000000,1498821.000000000000,1428571.000000000000,10541630.000000000000
FS( 22 ),1608751.000000000000,1532191.000000000200,1618291.000000000000,1479391.000000000000,1423771.000000000000,1502571.000000000000,1428571.000000000000,10593540.000000000000
FS( 23 ),1610701.000000000200,1516351.000000000000,1595971.000000000000,1488631.000000000000,1421851.000000000000,1523571.000000000000,1428571.000000000000,10585650.000000000000
FS( 24 ),1608751.000000000000,1501171.000000000000,1684890.999999999800,1502491.000000000000,1427131.000000000000,1578821.000000000000,1428571.000000000000,10731830.000000000000
FS( 25 ),1587301.000000000000,1522951.000000000000,1674811.000000000000,1528671.000000000200,1428571.000000000000,1567321.000000000000,1428571.000000000000,10738200.000000000000
FS( 26 ),1569751.000000000000,1522951.000000000000,1667611.000000000200,1528671.000000000200,1420411.000000000200,1557821.000000000000,1428571.000000000000,10695790.000000000000
FS( 27 ),1569751.000000000000,1518991.000000000000,1694611.000000000200,1516351.000000000000,1417051.000000000000,1546321.000000000000,1428571.000000000000,10691650.000000000000
FS( 28 ),1558051.000000000000,1494571.000000000000,1682370.999999999800,1513271.000000000000,1411771.000000000000,1546321.000000000000,1428571.000000000000,10634930.000000000000
FS( 29 ),1522560.999999999800,1494571.000000000000,1660051.000000000000,1528671.000000000200,1388250.999999999800,1561571.000000000000,1428571.000000000000,10584250.000000000000
FS( 30 ),1558051.000000000000,1525591.000000000000,1704331.000000000000,1540991.000000000000,1390171.000000000000,1573071.000000000000,1428571.000000000000,10720780.000000000000
FS( 31 ),1561951.000000000200,1569151.000000000000,1684890.999999999800,1553091.000000000000,1406971.000000000200,1630071.000000000000,1428571.000000000000,10834700.000000000000
FS( 32 ),1560001.000000000000,1538790.999999999800,1618291.000000000000,1546931.000000000200,1398331.000000000000,1607321.000000000000,1428571.000000000000,10698240.000000000000
FS( 33 ),1577551.000000000000,1527571.000000000000,1618291.000000000000,1546931.000000000200,1415131.000000000000,1593821.000000000000,1428571.000000000000,10707870.000000000000
FS( 34 ),1571701.000000000200,1518991.000000000000,1640611.000000000200,1527131.000000000000,1425211.000000000000,1593821.000000000000,1428571.000000000000,10706040.000000000000
FS( 35 ),1573651.000000000000,1516351.000000000000,1660051.000000000000,1543851.000000000000,1448731.000000000200,1614821.000000000000,1428571.000000000000,10786030.000000000000
FS( 36 ),1579501.000000000000,1487971.000000000000,1657531.000000000000,1536371.000000000000,1477531.000000000000,1637571.000000000000,1428571.000000000000,10805050.000000000000
FS( 37 ),1577551.000000000000,1505790.999999999800,1601011.000000000000,1539451.000000000000,1458810.999999999800,1588321.000000000000,1428571.000000000000,10699510.000000000000
FS( 38 ),1579501.000000000000,1485991.000000000000,1618291.000000000000,1534831.000000000000,1450651.000000000000,1580571.000000000000,1428571.000000000000,10678410.000000000000
FS( 39 ),1585350.999999999800,1520971.000000000000,1598491.000000000000,1522511.000000000000,1460731.000000000200,1557821.000000000000,1428571.000000000000,10674450.000000000000
FS( 40 ),1587301.000000000000,1505790.999999999800,1598491.000000000000,1517891.000000000000,1437211.000000000000,1559821.000000000000,1428571.000000000000,10635080.000000000000
FS( 41 ),1593151.000000000000,1536151.000000000000,1650331.000000000000,1536371.000000000000,1470810.999999999800,1584321.000000000000,1428571.000000000000,10799710.000000000000
FS( 42 ),1626691.000000000000,1547371.000000000000,1679851.000000000000,1543851.000000000000,1494331.000000000000,1585571.000000000000,1428571.000000000000,10906240.000000000000
FS( 43 ),1646191.000000000000,1542751.000000000200,1684890.999999999800,1577731.000000000000,1522651.000000000000,1571571.000000000000,1428571.000000000000,10974360.000000000000
FS( 44 ),1665691.000000000000,1532191.000000000200,1714411.000000000000,1577731.000000000000,1534171.000000000000,1547571.000000000000,1428571.000000000000,11000340.000000000000
FS( 45 ),1692991.000000000200,1525591.000000000000,1694611.000000000200,1593131.000000000000,1540891.000000000000,1529571.000000000000,1428571.000000000000,11005360.000000000000
FS( 46 ),1683241.000000000200,1538790.999999999800,1753651.000000000000,1616231.000000000000,1566331.000000000000,1551571.000000000000,1428571.000000000000,11138390.000000000000
FS( 47 ),1671541.000000000000,1549351.000000000000,1714411.000000000000,1608531.000000000000,1583131.000000000000,1549571.000000000000,1428571.000000000000,11105110.000000000000
FS( 48 ),1687140.999999999800,1545391.000000000000,1719091.000000000200,1616231.000000000000,1552891.000000000000,1549571.000000000000,1428571.000000000000,11098890.000000000000
FS( 49 ),1698841.000000000000,1536151.000000000000,1682370.999999999800,1593131.000000000000,1574491.000000000000,1551571.000000000000,1428571.000000000000,11065130.000000000000
FS( 50 ),1687140.999999999800,1494571.000000000000,1694611.000000000200,1608531.000000000000,1546171.000000000000,1539571.000000000000,1428571.000000000000,10999170.000000000000
FS( 51 ),1702741.000000000200,1472790.999999999800,1679851.000000000000,1639331.000000000000,1503931.000000000000,1533571.000000000000,1428571.000000000000,10960790.000000000000
FS( 52 ),1724580.999999999800,1487971.000000000000,1679851.000000000000,1631631.000000000000,1515931.000000000000,1541571.000000000000,1428571.000000000000,11010110.000000000000
FS( 53 ),1773330.999999999800,1512391.000000000000,1679851.000000000000,1647031.000000000000,1562971.000000000200,1549571.000000000000,1428571.000000000000,11153720.000000000000
FS( 54 ),1751881.000000000000,1485991.000000000000,1667611.000000000200,1685531.000000000000,1587931.000000000200,1579571.000000000000,1428571.000000000000,11187090.000000000000
FS( 55 ),1753830.999999999800,1496550.999999999800,1684890.999999999800,1708631.000000000000,1573051.000000000000,1565571.000000000000,1428571.000000000000,11211100.000000000000
FS( 56 ),1763580.999999999800,1580371.000000000000,1714411.000000000000,1716331.000000000000,1636891.000000000000,1569571.000000000000,1428571.000000000000,11409730.000000000000
FS( 57 ),1763580.999999999800,1613371.000000000000,1689571.000000000000,1708631.000000000000,1611451.000000000000,1569571.000000000000,1428571.000000000000,11384750.000000000000
FS( 58 ),1753830.999999999800,1617331.000000000000,1702171.000000000000,1637351.000000000000,1593211.000000000200,1569571.000000000000,1428571.000000000000,11302040.000000000000
FS( 59 ),1700791.000000000000,1621951.000000000000,1726651.000000000000,1612931.000000000200,1576411.000000000200,1567571.000000000000,1428571.000000000000,11234880.000000000000
FS( 60 ),1710541.000000000000,1606771.000000000200,1731691.000000000000,1640431.000000000200,1610010.999999999800,1567571.000000000000,1428571.000000000000,11295590.000000000000
FS( 61 ),1683241.000000000200,1637131.000000000000,1768411.000000000000,1634050.999999999800,1599931.000000000200,1567571.000000000000,1428571.000000000000,11318910.000000000000
FS( 62 ),1722631.000000000000,1648351.000000000000,1778491.000000000000,1643731.000000000000,1616731.000000000000,1581571.000000000000,1428571.000000000000,11420080.000000000000
FS( 63 ),1704691.000000000000,1643731.000000000000,1753651.000000000000,1643731.000000000000,1589851.000000000200,1615821.000000000000,1431678.141925000100,11383157.141925000000
