代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,10909127.141925000000
真實報酬,909127.141924999650

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,16307.147114422167
風險,76503.223229782699
起點值,0.213156340687
找到最佳解世代,1312
找到最佳解實驗#,1
找到最佳解次數,41

投資組合檔數,7
2002(8)[9],2408(23)[4],2801(28)[1],2886(35)[6],3008(41)[17],3481(43)[13],9999(49)[24],
FS( 20 ),1601371.000000000000,1561771.000000000000,1476511.000000000000,1537771.000000000000,1428571.000000000000,1396071.000000000000,1428571.000000000000,10430640.000000000000
FS( 21 ),1595611.000000000000,1561771.000000000000,1468051.000000000000,1524471.000000000200,1428571.000000000000,1415571.000000000000,1428571.000000000000,10422620.000000000000
FS( 22 ),1567451.000000000000,1561771.000000000000,1502831.000000000000,1507671.000000000000,1428571.000000000000,1422070.999999999800,1428571.000000000000,10418940.000000000000
FS( 23 ),1561691.000000000000,1588051.000000000000,1489671.000000000000,1517471.000000000000,1428571.000000000000,1415571.000000000000,1428571.000000000000,10429600.000000000000
FS( 24 ),1567451.000000000000,1570411.000000000000,1481211.000000000000,1527971.000000000200,1428571.000000000000,1396071.000000000000,1428571.000000000000,10400260.000000000000
FS( 25 ),1564891.000000000000,1565011.000000000200,1468051.000000000000,1511171.000000000000,1428571.000000000000,1422070.999999999800,1428571.000000000000,10388340.000000000000
FS( 26 ),1583451.000000000000,1554571.000000000000,1481211.000000000000,1541270.999999999800,1428571.000000000000,1422070.999999999800,1428571.000000000000,10439720.000000000000
FS( 27 ),1583451.000000000000,1554571.000000000000,1481211.000000000000,1541270.999999999800,1428571.000000000000,1467570.999999999800,1428571.000000000000,10485220.000000000000
FS( 28 ),1610971.000000000000,1554571.000000000000,1507531.000000000000,1557371.000000000000,1428571.000000000000,1474071.000000000000,1428571.000000000000,10561660.000000000000
FS( 29 ),1601371.000000000000,1589491.000000000000,1498131.000000000000,1574171.000000000200,1428571.000000000000,1454570.999999999800,1428571.000000000000,10574880.000000000000
FS( 30 ),1607771.000000000000,1649251.000000000000,1494370.999999999800,1574171.000000000200,1428571.000000000000,1461071.000000000000,1428571.000000000000,10643780.000000000000
FS( 31 ),1610971.000000000000,1642051.000000000000,1507531.000000000000,1570671.000000000000,1428571.000000000000,1454570.999999999800,1428571.000000000000,10642940.000000000000
FS( 32 ),1607771.000000000000,1663290.999999999800,1494370.999999999800,1551071.000000000000,1428571.000000000000,1461071.000000000000,1428571.000000000000,10634720.000000000000
FS( 33 ),1601371.000000000000,1666531.000000000200,1494370.999999999800,1551071.000000000000,1428571.000000000000,1492271.000000000200,1428571.000000000000,10662760.000000000000
FS( 34 ),1583451.000000000000,1701810.999999999800,1498131.000000000000,1574171.000000000200,1428571.000000000000,1492271.000000000200,1428571.000000000000,10706980.000000000000
FS( 35 ),1564891.000000000000,1673731.000000000000,1489671.000000000000,1551071.000000000000,1428571.000000000000,1480571.000000000000,1428571.000000000000,10617080.000000000000
FS( 36 ),1601371.000000000000,1673731.000000000000,1498131.000000000000,1544071.000000000000,1428571.000000000000,1498771.000000000000,1428571.000000000000,10673220.000000000000
FS( 37 ),1580251.000000000000,1664731.000000000000,1498131.000000000000,1534271.000000000000,1428571.000000000000,1524771.000000000200,1428571.000000000000,10659300.000000000000
FS( 38 ),1561691.000000000000,1700011.000000000200,1481211.000000000000,1524471.000000000200,1428571.000000000000,1518271.000000000000,1428571.000000000000,10642800.000000000000
FS( 39 ),1543131.000000000000,1738531.000000000200,1471811.000000000000,1517471.000000000000,1428571.000000000000,1505271.000000000200,1428571.000000000000,10633360.000000000000
FS( 40 ),1530331.000000000000,1710451.000000000000,1489671.000000000000,1524471.000000000200,1428571.000000000000,1498771.000000000000,1428571.000000000000,10610840.000000000000
FS( 41 ),1521371.000000000000,1684170.999999999800,1489671.000000000000,1514671.000000000000,1428571.000000000000,1487070.999999999800,1428571.000000000000,10554100.000000000000
FS( 42 ),1552091.000000000000,1712251.000000000000,1498131.000000000000,1524471.000000000200,1428571.000000000000,1505271.000000000200,1428571.000000000000,10649360.000000000000
FS( 43 ),1536731.000000000000,1692810.999999999800,1498131.000000000000,1511171.000000000000,1428571.000000000000,1492271.000000000200,1428571.000000000000,10588260.000000000000
FS( 44 ),1546331.000000000000,1694611.000000000000,1511291.000000000000,1524471.000000000200,1428571.000000000000,1498771.000000000000,1428571.000000000000,10632620.000000000000
FS( 45 ),1533531.000000000000,1657891.000000000000,1507531.000000000000,1530771.000000000000,1428571.000000000000,1563771.000000000000,1428571.000000000000,10650640.000000000000
FS( 46 ),1548891.000000000000,1671931.000000000000,1498131.000000000000,1553871.000000000000,1428571.000000000000,1570271.000000000200,1428571.000000000000,10700240.000000000000
FS( 47 ),1558491.000000000000,1698211.000000000000,1507531.000000000000,1567171.000000000000,1428571.000000000000,1622271.000000000200,1428571.000000000000,10810820.000000000000
FS( 48 ),1548891.000000000000,1710451.000000000000,1511291.000000000000,1570671.000000000000,1428571.000000000000,1674271.000000000000,1428571.000000000000,10872720.000000000000
FS( 49 ),1539931.000000000000,1706851.000000000000,1507531.000000000000,1547570.999999999800,1428571.000000000000,1661271.000000000000,1428571.000000000000,10820300.000000000000
FS( 50 ),1539931.000000000000,1675531.000000000200,1511291.000000000000,1564371.000000000000,1428571.000000000000,1654771.000000000200,1428571.000000000000,10803040.000000000000
FS( 51 ),1570651.000000000000,1678771.000000000000,1520691.000000000000,1570671.000000000000,1428571.000000000000,1648271.000000000000,1428571.000000000000,10846200.000000000000
FS( 52 ),1573851.000000000000,1654290.999999999800,1542311.000000000200,1583971.000000000000,1428571.000000000000,1661271.000000000000,1428571.000000000000,10872840.000000000000
FS( 53 ),1577051.000000000000,1626571.000000000000,1542311.000000000200,1583971.000000000000,1428571.000000000000,1680771.000000000000,1428571.000000000000,10867820.000000000000
FS( 54 ),1561691.000000000000,1631611.000000000000,1537611.000000000200,1564371.000000000000,1428571.000000000000,1654771.000000000200,1428571.000000000000,10807200.000000000000
FS( 55 ),1561691.000000000000,1673731.000000000000,1529151.000000000000,1557371.000000000000,1428571.000000000000,1661271.000000000000,1428571.000000000000,10840360.000000000000
FS( 56 ),1573851.000000000000,1680571.000000000000,1529151.000000000000,1544071.000000000000,1428571.000000000000,1705471.000000000000,1428571.000000000000,10890260.000000000000
FS( 57 ),1573851.000000000000,1691011.000000000200,1524451.000000000000,1551071.000000000000,1428571.000000000000,1698971.000000000000,1428571.000000000000,10896500.000000000000
FS( 58 ),1573851.000000000000,1676971.000000000000,1529151.000000000000,1544071.000000000000,1428571.000000000000,1692471.000000000000,1428571.000000000000,10873660.000000000000
FS( 59 ),1583451.000000000000,1666531.000000000200,1533851.000000000200,1560871.000000000000,1428571.000000000000,1692471.000000000000,1428571.000000000000,10894320.000000000000
FS( 60 ),1586011.000000000000,1684170.999999999800,1529151.000000000000,1544071.000000000000,1428571.000000000000,1705471.000000000000,1431678.141925000100,10909127.141925000000
