代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11507544.998550000000
真實報酬,1507544.998549999700

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,25291.336761037564
風險,97357.064300048092
起點值,0.259779163873
找到最佳解世代,2131
找到最佳解實驗#,2
找到最佳解次數,35

投資組合檔數,6
1101(0)[1],2324(17)[6],2347(20)[13],2454(27)[10],2886(36)[18],9999(49)[33],
FS( 41 ),1801186.000000000000,1932025.999999999800,2047996.000000000000,1798315.999999999800,1743466.000000000000,1666666.000000000000,10989660.000000000000
FS( 42 ),1819996.000000000000,1941945.999999999500,2041726.000000000000,1791966.000000000000,1717546.000000000000,1666666.000000000000,10979850.000000000000
FS( 43 ),1836526.000000000200,1946906.000000000000,2039446.000000000000,1781416.000000000000,1717546.000000000000,1666666.000000000000,10988510.000000000000
FS( 44 ),1869016.000000000000,1996505.999999999500,2083336.000000000000,1796166.000000000000,1732906.000000000000,1666666.000000000000,11144600.000000000000
FS( 45 ),1866736.000000000000,1981625.999999999800,2120385.999999999500,1758166.000000000200,1729066.000000000000,1666666.000000000000,11122650.000000000000
FS( 46 ),1854766.000000000000,1991545.999999999800,2087896.000000000000,1781416.000000000000,1758825.999999999800,1666666.000000000000,11141120.000000000000
FS( 47 ),1869016.000000000000,2006425.999999999800,2101006.000000000000,1787716.000000000000,1789546.000000000000,1666666.000000000000,11220380.000000000000
FS( 48 ),1878136.000000000000,2089505.999999999800,2225836.000000000000,1798315.999999999800,1778025.999999999800,1666666.000000000000,11436490.000000000000
FS( 49 ),1880986.000000000000,2044865.999999999800,2177385.999999999500,1806716.000000000000,1770346.000000000000,1666666.000000000000,11346970.000000000000
FS( 50 ),1880986.000000000000,2134146.000000000000,2120385.999999999500,1808866.000000000000,1758825.999999999800,1666666.000000000000,11369880.000000000000
FS( 51 ),1892386.000000000000,2109345.999999999100,2140336.000000000000,1804616.000000000000,1785706.000000000000,1666666.000000000000,11399060.000000000000
FS( 52 ),1892386.000000000000,2173825.999999999100,2155726.000000000000,1808866.000000000000,1774186.000000000000,1666666.000000000000,11471660.000000000000
FS( 53 ),1925446.000000000000,2173825.999999999100,2144896.000000000000,1825766.000000000000,1785706.000000000000,1666666.000000000000,11522310.000000000000
FS( 54 ),1902076.000000000000,2109345.999999999100,2166556.000000000500,1810966.000000000200,1785706.000000000000,1666666.000000000000,11441320.000000000000
FS( 55 ),1864456.000000000000,2059746.000000000000,2142616.000000000500,1791966.000000000000,1778025.999999999800,1666666.000000000000,11303480.000000000000
FS( 56 ),1946536.000000000000,2089505.999999999800,2146606.000000000000,1808866.000000000000,1815466.000000000000,1666666.000000000000,11473650.000000000000
FS( 57 ),1930006.000000000000,2109345.999999999100,2107276.000000000000,1817316.000000000000,1826986.000000000200,1666666.000000000000,11457600.000000000000
FS( 58 ),1923166.000000000000,2149026.000000000000,2081056.000000000200,1808866.000000000000,1826986.000000000200,1666666.000000000000,11455770.000000000000
FS( 59 ),1981306.000000000000,2109345.999999999100,2070226.000000000000,1813065.999999999800,1872106.000000000000,1666666.000000000000,11512720.000000000000
FS( 60 ),1962496.000000000000,2054786.000000000000,2094166.000000000000,1806716.000000000000,1875946.000000000200,1666666.000000000000,11460780.000000000000
FS( 61 ),1972186.000000000000,2074626.000000000200,2065666.000000000000,1815166.000000000000,1879786.000000000000,1666666.000000000000,11474100.000000000000
FS( 62 ),1972186.000000000000,2064705.999999999500,2010946.000000000000,1817316.000000000000,1834666.000000000000,1666666.000000000000,11366490.000000000000
FS( 63 ),2033176.000000000000,2089505.999999999800,2015506.000000000000,1810966.000000000200,1864426.000000000200,1666666.000000000000,11480250.000000000000
FS( 64 ),2023486.000000000000,2139106.000000000000,2046286.000000000000,1789866.000000000000,1838506.000000000000,1670290.998550000100,11507544.998550000000
