代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11191634.998550000000
真實報酬,1191634.998549999700

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,13734.220258354202
風險,125380.592549695760
起點值,0.109540240472
找到最佳解世代,1802
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
1101(0)[2],1216(2)[5],2301(13)[4],2330(20)[1],3008(42)[12],9999(50)[16],
FS( 12 ),1836966.000000000000,1769596.000000000000,1690226.000000000200,1702086.000000000000,1696406.000000000000,1666666.000000000000,10361950.000000000000
FS( 13 ),1839566.000000000000,1780406.000000000000,1718126.000000000000,1708066.000000000200,1690826.000000000000,1666666.000000000000,10403660.000000000000
FS( 14 ),1803816.000000000000,1766306.000000000000,1694565.999999999800,1694266.000000000000,1687106.000000000000,1666666.000000000000,10312730.000000000000
FS( 15 ),1836966.000000000000,1766306.000000000000,1703866.000000000000,1702086.000000000000,1685266.000000000000,1666666.000000000000,10361160.000000000000
FS( 16 ),1857116.000000000000,1773356.000000000200,1719985.999999999800,1710136.000000000000,1683406.000000000000,1666666.000000000000,10410670.000000000000
FS( 17 ),1842165.999999999800,1794036.000000000000,1731766.000000000000,1706226.000000000000,1653666.000000000000,1666666.000000000000,10394530.000000000000
FS( 18 ),1831766.000000000000,1818476.000000000200,1726806.000000000000,1715886.000000000000,1579326.000000000000,1666666.000000000000,10338930.000000000000
FS( 19 ),1844766.000000000000,1818476.000000000200,1715646.000000000200,1739576.000000000000,1599766.000000000000,1666666.000000000000,10384900.000000000000
FS( 20 ),1857116.000000000000,1828816.000000000200,1757186.000000000000,1783046.000000000000,1599766.000000000000,1666666.000000000000,10492600.000000000000
FS( 21 ),1839566.000000000000,1808135.999999999800,1750366.000000000000,1765336.000000000000,1573746.000000000000,1666666.000000000000,10403820.000000000000
FS( 22 ),1829166.000000000000,1801086.000000000000,1741065.999999999800,1779136.000000000000,1605346.000000000000,1666666.000000000000,10422470.000000000000
FS( 23 ),1821366.000000000000,1769596.000000000000,1718126.000000000000,1783046.000000000000,1609066.000000000000,1666666.000000000000,10367870.000000000000
FS( 24 ),1851916.000000000000,1797796.000000000000,1703866.000000000000,1798916.000000000000,1605346.000000000000,1666666.000000000000,10424510.000000000000
FS( 25 ),1857116.000000000000,1790746.000000000000,1724946.000000000000,1806735.999999999800,1633226.000000000000,1666666.000000000000,10479440.000000000000
FS( 26 ),1857116.000000000000,1804375.999999999800,1729286.000000000000,1769246.000000000000,1609066.000000000000,1666666.000000000000,10435760.000000000000
FS( 27 ),1877266.000000000000,1846206.000000000000,1754706.000000000200,1729916.000000000000,1590486.000000000000,1666666.000000000000,10465250.000000000000
FS( 28 ),1839566.000000000000,1786986.000000000000,1741065.999999999800,1698175.999999999800,1607206.000000000000,1666666.000000000000,10339670.000000000000
FS( 29 ),1811616.000000000200,1804375.999999999800,1764005.999999999800,1714046.000000000000,1609066.000000000000,1666666.000000000000,10369780.000000000000
FS( 30 ),1851916.000000000000,1821765.999999999800,1736106.000000000000,1715886.000000000000,1610926.000000000000,1666666.000000000000,10403270.000000000000
FS( 31 ),1874665.999999999800,1828816.000000000200,1741065.999999999800,1737735.999999999800,1618346.000000000000,1666666.000000000000,10467300.000000000000
FS( 32 ),1887665.999999999800,1825526.000000000200,1762146.000000000200,1735666.000000000000,1601626.000000000000,1666666.000000000000,10479300.000000000000
FS( 33 ),1882466.000000000000,1815186.000000000000,1741065.999999999800,1749466.000000000000,1607206.000000000000,1666666.000000000000,10462060.000000000000
FS( 34 ),1923415.999999999800,1828816.000000000200,1741065.999999999800,1721866.000000000000,1596046.000000000000,1666666.000000000000,10477880.000000000000
FS( 35 ),1933166.000000000000,1811425.999999999800,1731766.000000000000,1708066.000000000200,1579326.000000000000,1666666.000000000000,10430420.000000000000
FS( 36 ),1923415.999999999800,1804375.999999999800,1741065.999999999800,1702086.000000000000,1573746.000000000000,1666666.000000000000,10411360.000000000000
FS( 37 ),1926016.000000000000,1794036.000000000000,1754706.000000000200,1696336.000000000000,1571886.000000000000,1666666.000000000000,10409650.000000000000
FS( 38 ),1940966.000000000000,1804375.999999999800,1731766.000000000000,1684376.000000000000,1577466.000000000000,1666666.000000000000,10405620.000000000000
FS( 39 ),1864916.000000000000,1773356.000000000200,1722466.000000000200,1733826.000000000000,1616486.000000000000,1666666.000000000000,10377720.000000000000
FS( 40 ),1890266.000000000000,1780406.000000000000,1718126.000000000000,1749466.000000000000,1605346.000000000000,1666666.000000000000,10410280.000000000000
FS( 41 ),1913016.000000000000,1783696.000000000000,1722466.000000000200,1747626.000000000000,1623926.000000000000,1666666.000000000000,10457400.000000000000
FS( 42 ),1915616.000000000000,1815186.000000000000,1726806.000000000000,1761425.999999999800,1627646.000000000000,1666666.000000000000,10513350.000000000000
FS( 43 ),1872715.999999999800,1811425.999999999800,1706346.000000000000,1771316.000000000200,1648086.000000000000,1666666.000000000000,10476560.000000000000
FS( 44 ),1910416.000000000000,1815186.000000000000,1718126.000000000000,1785116.000000000000,1644366.000000000000,1666666.000000000000,10539880.000000000000
FS( 45 ),1948766.000000000000,1828816.000000000200,1745406.000000000000,1792936.000000000000,1614646.000000000000,1666666.000000000000,10597240.000000000000
FS( 46 ),1961116.000000000200,1846206.000000000000,1750366.000000000000,1795006.000000000200,1670386.000000000000,1666666.000000000000,10689750.000000000000
FS( 47 ),1968915.999999999800,1832576.000000000000,1750366.000000000000,1806735.999999999800,1754026.000000000000,1666666.000000000000,10779290.000000000000
FS( 48 ),1943566.000000000200,1839625.999999999800,1741065.999999999800,1796846.000000000200,1806046.000000000000,1666666.000000000000,10793820.000000000000
FS( 49 ),1926016.000000000000,1821765.999999999800,1718126.000000000000,1802826.000000000000,1783746.000000000000,1666666.000000000000,10719150.000000000000
FS( 50 ),1926016.000000000000,1835866.000000000200,1713166.000000000000,1812716.000000000000,1761446.000000000000,1666666.000000000000,10715880.000000000000
FS( 51 ),1890266.000000000000,1797796.000000000000,1671626.000000000000,1792936.000000000000,1735426.000000000000,1666666.000000000000,10554720.000000000000
FS( 52 ),1882466.000000000000,1794036.000000000000,1729286.000000000000,1796846.000000000200,1741006.000000000000,1666666.000000000000,10610310.000000000000
FS( 53 ),1859716.000000000000,1804375.999999999800,1736106.000000000000,1791096.000000000200,1754026.000000000000,1666666.000000000000,10611990.000000000000
FS( 54 ),1862316.000000000200,1804375.999999999800,1729286.000000000000,1791096.000000000200,1726146.000000000000,1666666.000000000000,10579890.000000000000
FS( 55 ),1872715.999999999800,1815186.000000000000,1750366.000000000000,1787186.000000000000,1761446.000000000000,1666666.000000000000,10653570.000000000000
FS( 56 ),1882466.000000000000,1811425.999999999800,1743546.000000000000,1795006.000000000200,1746586.000000000000,1666666.000000000000,10645700.000000000000
FS( 57 ),1882466.000000000000,1801086.000000000000,1741065.999999999800,1796846.000000000200,1767026.000000000000,1666666.000000000000,10655160.000000000000
FS( 58 ),1849316.000000000000,1741866.000000000200,1741065.999999999800,1812716.000000000000,1757726.000000000000,1666666.000000000000,10569360.000000000000
FS( 59 ),1882466.000000000000,1790746.000000000000,1764005.999999999800,1895746.000000000000,1804186.000000000000,1666666.000000000000,10803820.000000000000
FS( 60 ),1882466.000000000000,1801086.000000000000,1764005.999999999800,1891836.000000000000,1872946.000000000000,1666666.000000000000,10879010.000000000000
FS( 61 ),1862316.000000000200,1786986.000000000000,1778266.000000000000,1911386.000000000000,1867386.000000000000,1666666.000000000000,10873010.000000000000
FS( 62 ),1842165.999999999800,1801086.000000000000,1773306.000000000000,1903566.000000000200,1874806.000000000000,1666666.000000000000,10861600.000000000000
FS( 63 ),1907816.000000000000,1818476.000000000200,1778266.000000000000,1915526.000000000000,1885966.000000000000,1666666.000000000000,10972720.000000000000
FS( 64 ),1946166.000000000000,1825526.000000000200,1843366.000000000000,1958996.000000000000,1947286.000000000000,1670290.998550000100,11191634.998550000000
