代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11154604.998550000000
真實報酬,1154604.998549999700

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,16456.353841567623
風險,82073.696381502057
起點值,0.200507039004
找到最佳解世代,2255
找到最佳解實驗#,1
找到最佳解次數,35

投資組合檔數,6
2325(18)[13],2357(21)[3],3008(41)[25],3045(42)[2],4904(45)[1],9999(50)[31],
Stock#,2325(18)[13],2357(21)[3],3008(41)[25],3045(42)[2],4904(45)[1],9999(50)[31],
張數,48,6,0,21,33,-1,
分配資金,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,
剩餘資金,106.000000000000,198466.000000000230,1666666.000000000000,10816.000000000000,8746.000000000000,1666666.000000000000,
FS( 1 ),1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,10000000.000000000000
FS( 2 ),1652266.000000000000,1674166.000000000000,1666666.000000000000,1672126.000000000000,1664026.000000000000,1666666.000000000000,9995920.000000000000
FS( 3 ),1692106.000000000000,1706686.000000000200,1666666.000000000000,1688296.000000000000,1698016.000000000000,1666666.000000000000,10118440.000000000000
FS( 4 ),1688266.000000000000,1714186.000000000200,1666666.000000000000,1666666.000000000000,1689436.000000000000,1666666.000000000000,10091890.000000000000
FS( 5 ),1694505.999999999800,1699126.000000000200,1666666.000000000000,1686406.000000000200,1706596.000000000200,1666666.000000000000,10119970.000000000000
FS( 6 ),1644586.000000000000,1686646.000000000200,1666666.000000000000,1682836.000000000000,1706596.000000000200,1666666.000000000000,10054000.000000000000
FS( 7 ),1652266.000000000000,1719166.000000000000,1666666.000000000000,1695436.000000000000,1732006.000000000000,1666666.000000000000,10132210.000000000000
FS( 8 ),1570666.000000000000,1674166.000000000000,1666666.000000000000,1709926.000000000000,1732006.000000000000,1666666.000000000000,10020100.000000000000
FS( 9 ),1610505.999999999800,1709146.000000000200,1666666.000000000000,1724206.000000000000,1743556.000000000000,1666666.000000000000,10120750.000000000000
FS( 10 ),1574986.000000000000,1659106.000000000000,1666666.000000000000,1735126.000000000000,1783486.000000000000,1666666.000000000000,10086040.000000000000
FS( 11 ),1554826.000000000000,1666666.000000000000,1666666.000000000000,1738696.000000000000,1800316.000000000000,1666666.000000000000,10093840.000000000000
FS( 12 ),1564906.000000000200,1656646.000000000200,1666666.000000000000,1756546.000000000000,1800316.000000000000,1666666.000000000000,10111750.000000000000
FS( 13 ),1584586.000000000000,1659106.000000000000,1666666.000000000000,1752975.999999999800,1783486.000000000000,1666666.000000000000,10113490.000000000000
FS( 14 ),1568745.999999999800,1679146.000000000200,1666666.000000000000,1738696.000000000000,1763356.000000000200,1666666.000000000000,10083280.000000000000
FS( 15 ),1608586.000000000000,1676626.000000000200,1666666.000000000000,1727776.000000000000,1749166.000000000000,1666666.000000000000,10095490.000000000000
FS( 16 ),1624426.000000000200,1659106.000000000000,1666666.000000000000,1733235.999999999800,1734976.000000000000,1666666.000000000000,10085080.000000000000
FS( 17 ),1622505.999999999800,1661626.000000000200,1666666.000000000000,1742266.000000000000,1766326.000000000000,1666666.000000000000,10126060.000000000000
FS( 18 ),1670505.999999999800,1674166.000000000000,1666666.000000000000,1731346.000000000200,1800316.000000000000,1666666.000000000000,10209670.000000000000
FS( 19 ),1658505.999999999800,1684126.000000000200,1666666.000000000000,1727776.000000000000,1791736.000000000000,1666666.000000000000,10195480.000000000000
FS( 20 ),1642666.000000000000,1724146.000000000200,1666666.000000000000,1747725.999999999800,1854436.000000000000,1666666.000000000000,10302310.000000000000
FS( 21 ),1680586.000000000000,1719166.000000000000,1666666.000000000000,1787206.000000000000,1908556.000000000000,1666666.000000000000,10428850.000000000000
FS( 22 ),1708426.000000000200,1749166.000000000000,1666666.000000000000,1787206.000000000000,1922746.000000000000,1666666.000000000000,10500880.000000000000
FS( 23 ),1710346.000000000200,1759186.000000000200,1666666.000000000000,1780066.000000000000,1888426.000000000000,1666666.000000000000,10471360.000000000000
FS( 24 ),1710346.000000000200,1759186.000000000200,1666666.000000000000,1781746.000000000000,1888426.000000000000,1666666.000000000000,10473040.000000000000
FS( 25 ),1712266.000000000000,1741666.000000000000,1666666.000000000000,1772926.000000000000,1911196.000000000000,1666666.000000000000,10471390.000000000000
FS( 26 ),1720426.000000000200,1741666.000000000000,1666666.000000000000,1787206.000000000000,1917135.999999999800,1666666.000000000000,10499770.000000000000
FS( 27 ),1710346.000000000200,1729186.000000000200,1666666.000000000000,1760326.000000000000,1899976.000000000000,1666666.000000000000,10433170.000000000000
FS( 28 ),1700266.000000000000,1764166.000000000000,1666666.000000000000,1778176.000000000000,1908556.000000000000,1666666.000000000000,10484500.000000000000
FS( 29 ),1736266.000000000000,1799206.000000000500,1666666.000000000000,1774606.000000000000,1914166.000000000000,1666666.000000000000,10557580.000000000000
FS( 30 ),1708426.000000000200,1796686.000000000200,1666666.000000000000,1758436.000000000000,1905586.000000000000,1666666.000000000000,10502470.000000000000
