代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11534610.000000000000
真實報酬,1534610.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,23244.686562617171
風險,111853.592034589890
起點值,0.207813501022
找到最佳解世代,1561
找到最佳解實驗#,7
找到最佳解次數,9

投資組合檔數,6
1101(0)[19],1102(1)[3],2002(7)[26],2382(22)[20],2409(23)[4],2882(31)[5],
Stock#,1101(0)[19],1102(1)[3],2002(7)[26],2382(22)[20],2409(23)[4],2882(31)[5],
張數,45,51,77,26,162,44,
分配資金,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,
剩餘資金,27766.000000000000,23446.000000000000,2696.000000000000,8126.000000000000,2926.000000000000,31186.000000000000,
FS( 1 ),1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,10000000.000000000000
FS( 2 ),1672515.999999999800,1649836.000000000000,1652806.000000000000,1668746.000000000000,1716886.000000000000,1650826.000000000000,10011620.000000000000
FS( 3 ),1690966.000000000000,1651876.000000000000,1656656.000000000000,1683306.000000000200,1687726.000000000000,1661385.999999999800,10031920.000000000000
FS( 4 ),1727866.000000000200,1672786.000000000200,1659736.000000000000,1685386.000000000200,1723365.999999999800,1663146.000000000000,10132290.000000000000
FS( 5 ),1739116.000000000200,1670746.000000000000,1652806.000000000000,1677066.000000000000,1723365.999999999800,1663146.000000000000,10126250.000000000000
FS( 6 ),1733266.000000000000,1693696.000000000000,1659736.000000000000,1729326.000000000000,1710405.999999999800,1687786.000000000000,10214220.000000000000
FS( 7 ),1720216.000000000000,1666666.000000000000,1659736.000000000000,1748306.000000000200,1746046.000000000000,1686026.000000000000,10227000.000000000000
FS( 8 ),1707616.000000000000,1687576.000000000000,1656656.000000000000,1754546.000000000000,1731466.000000000000,1678986.000000000200,10216850.000000000000
FS( 9 ),1685116.000000000000,1683496.000000000000,1666666.000000000000,1777426.000000000000,1716886.000000000000,1673706.000000000000,10203300.000000000000
FS( 10 ),1681516.000000000000,1676866.000000000000,1656656.000000000000,1752466.000000000200,1695825.999999999800,1680746.000000000200,10144080.000000000000
FS( 11 ),1679716.000000000000,1685536.000000000200,1656656.000000000000,1767026.000000000000,1666666.000000000000,1691306.000000000000,10146910.000000000000
FS( 12 ),1692766.000000000000,1695736.000000000000,1686686.000000000000,1798486.000000000000,1666666.000000000000,1694826.000000000000,10235170.000000000000
FS( 13 ),1690966.000000000000,1702366.000000000000,1699776.000000000000,1767026.000000000000,1673146.000000000000,1696586.000000000000,10229870.000000000000
FS( 14 ),1683316.000000000000,1697776.000000000000,1699776.000000000000,1756626.000000000000,1666666.000000000000,1693066.000000000000,10197230.000000000000
FS( 15 ),1668466.000000000000,1702366.000000000000,1689766.000000000000,1756626.000000000000,1652085.999999999800,1693066.000000000000,10162380.000000000000
FS( 16 ),1690966.000000000000,1714605.999999999800,1692845.999999999800,1794326.000000000000,1666666.000000000000,1708026.000000000000,10267440.000000000000
FS( 17 ),1677916.000000000000,1720726.000000000000,1672826.000000000000,1773266.000000000000,1666666.000000000000,1704066.000000000000,10215470.000000000000
FS( 18 ),1677916.000000000000,1727355.999999999800,1682836.000000000000,1802646.000000000000,1767106.000000000000,1719026.000000000000,10376890.000000000000
FS( 19 ),1681516.000000000000,1729396.000000000000,1669746.000000000000,1798486.000000000000,1723365.999999999800,1722546.000000000000,10325060.000000000000
FS( 20 ),1698165.999999999800,1735516.000000000000,1672826.000000000000,1829945.999999999800,1817325.999999999800,1738826.000000000000,10492610.000000000000
FS( 21 ),1735066.000000000000,1739595.999999999800,1676675.999999999800,1875966.000000000200,1810846.000000000000,1733546.000000000000,10571700.000000000000
FS( 22 ),1705816.000000000000,1735516.000000000000,1676675.999999999800,1848666.000000000200,1838386.000000000000,1724306.000000000000,10529370.000000000000
FS( 23 ),1705816.000000000000,1729396.000000000000,1672826.000000000000,1829945.999999999800,1917766.000000000200,1720786.000000000000,10576540.000000000000
FS( 24 ),1716616.000000000200,1746226.000000000000,1666666.000000000000,1832026.000000000000,1896706.000000000000,1724306.000000000000,10582550.000000000000
FS( 25 ),1716616.000000000200,1752345.999999999800,1672826.000000000000,1810966.000000000200,1911286.000000000000,1715066.000000000000,10579110.000000000000
FS( 26 ),1716616.000000000200,1754385.999999999800,1679756.000000000200,1859066.000000000000,1903186.000000000000,1748066.000000000000,10661080.000000000000
FS( 27 ),1716616.000000000200,1756425.999999999800,1676675.999999999800,1840346.000000000000,1852966.000000000000,1749826.000000000000,10592860.000000000000
FS( 28 ),1716616.000000000200,1763056.000000000000,1672826.000000000000,1838266.000000000000,1896706.000000000000,1799546.000000000000,10687020.000000000000
FS( 29 ),1709415.999999999800,1733476.000000000000,1666666.000000000000,1788085.999999999800,1861066.000000000000,1782826.000000000000,10541540.000000000000
FS( 30 ),1698165.999999999800,1733476.000000000000,1662816.000000000000,1802646.000000000000,1982566.000000000000,1861586.000000000000,10741260.000000000000
FS( 31 ),1701766.000000000200,1733476.000000000000,1662816.000000000000,1844505.999999999800,1982566.000000000000,1898106.000000000000,10823240.000000000000
FS( 32 ),1735066.000000000000,1739595.999999999800,1666666.000000000000,1819285.999999999800,1974466.000000000000,1891066.000000000000,10826150.000000000000
FS( 33 ),1727416.000000000000,1737556.000000000000,1672826.000000000000,1817206.000000000000,1974466.000000000000,1905586.000000000000,10835060.000000000000
FS( 34 ),1731466.000000000000,1725316.000000000000,1666666.000000000000,1802646.000000000000,1997146.000000000000,1916586.000000000000,10839830.000000000000
FS( 35 ),1746766.000000000200,1729396.000000000000,1692845.999999999800,1821365.999999999800,1953405.999999999800,1920106.000000000000,10863890.000000000000
FS( 36 ),1739116.000000000200,1746226.000000000000,1696696.000000000000,1844505.999999999800,1932346.000000000000,1920106.000000000000,10879000.000000000000
FS( 37 ),1739116.000000000200,1739595.999999999800,1699776.000000000000,1861406.000000000000,2019825.999999999800,1975106.000000000000,11034830.000000000000
FS( 38 ),1739116.000000000200,1739595.999999999800,1706706.000000000000,1804726.000000000000,2019825.999999999800,1971586.000000000000,10981560.000000000000
FS( 39 ),1740916.000000000000,1748266.000000000000,1722876.000000000000,1863486.000000000000,2019825.999999999800,2004586.000000000000,11099960.000000000000
FS( 40 ),1797616.000000000000,1788046.000000000200,1739816.000000000000,1844505.999999999800,1932346.000000000000,1957066.000000000000,11059400.000000000000
FS( 41 ),1805266.000000000000,1798246.000000000000,1749826.000000000000,1823706.000000000000,2005246.000000000000,1987865.999999999800,11170160.000000000000
FS( 42 ),1771965.999999999800,1773256.000000000200,1729806.000000000000,1775346.000000000000,1982566.000000000000,1968506.000000000200,11001450.000000000000
FS( 43 ),1756666.000000000000,1767135.999999999800,1729806.000000000000,1773266.000000000000,2005246.000000000000,1930226.000000000000,10962350.000000000000
FS( 44 ),1799415.999999999800,1781416.000000000000,1735966.000000000200,1852046.000000000000,1997146.000000000000,1914826.000000000000,11080820.000000000000
FS( 45 ),1750816.000000000000,1741635.999999999800,1715946.000000000000,1825785.999999999800,1961506.000000000000,1858946.000000000000,10854640.000000000000
FS( 46 ),1746766.000000000200,1727355.999999999800,1709786.000000000200,1821365.999999999800,1888606.000000000000,1899426.000000000000,10793310.000000000000
FS( 47 ),1762515.999999999800,1752345.999999999800,1722876.000000000000,1797445.999999999800,1924246.000000000000,1903385.999999999800,10862820.000000000000
FS( 48 ),1770165.999999999800,1739595.999999999800,1709786.000000000200,1806026.000000000000,1946926.000000000000,1887986.000000000200,10860490.000000000000
FS( 49 ),1774216.000000000000,1775296.000000000200,1719796.000000000200,1799526.000000000000,2019825.999999999800,1910865.999999999800,10999530.000000000000
FS( 50 ),1777816.000000000000,1777336.000000000000,1732885.999999999800,1823706.000000000000,1990666.000000000000,1897666.000000000000,11000080.000000000000
FS( 51 ),1797616.000000000000,1792126.000000000000,1742896.000000000000,1839046.000000000000,2019825.999999999800,1926266.000000000000,11117780.000000000000
FS( 52 ),1815165.999999999800,1794166.000000000000,1753675.999999999800,1858806.000000000200,2019825.999999999800,1945625.999999999800,11187270.000000000000
FS( 53 ),1815165.999999999800,1796206.000000000000,1760605.999999999800,1814865.999999999800,2034405.999999999800,1930226.000000000000,11151480.000000000000
FS( 54 ),1801215.999999999800,1796206.000000000000,1760605.999999999800,1806026.000000000000,2019825.999999999800,1914826.000000000000,11098710.000000000000
FS( 55 ),1828666.000000000000,1831906.000000000000,1781396.000000000000,1830206.000000000000,2026306.000000000000,1930226.000000000000,11228710.000000000000
FS( 56 ),1855665.999999999800,1842105.999999999800,1799105.999999999800,1849966.000000000200,2026306.000000000000,1972466.000000000000,11345620.000000000000
FS( 57 ),1875015.999999999800,1856896.000000000000,1795256.000000000200,1806026.000000000000,1982566.000000000000,1987865.999999999800,11303630.000000000000
FS( 58 ),1955116.000000000000,1871686.000000000000,1809116.000000000000,1858806.000000000200,1990666.000000000000,2026146.000000000000,11511540.000000000000
FS( 59 ),1906516.000000000000,1856896.000000000000,1809116.000000000000,1854386.000000000200,1990666.000000000000,2022625.999999999800,11440210.000000000000
FS( 60 ),1910116.000000000000,1840066.000000000000,1809116.000000000000,1843466.000000000200,1997146.000000000000,2022625.999999999800,11422540.000000000000
FS( 61 ),1906516.000000000000,1856896.000000000000,1816046.000000000200,1854386.000000000200,2128366.000000000000,2034066.000000000000,11596280.000000000000
FS( 62 ),1902465.999999999800,1878316.000000000000,1816046.000000000200,1854386.000000000200,2164006.000000000000,2022625.999999999800,11637850.000000000000
FS( 63 ),1875015.999999999800,1849246.000000000000,1802186.000000000000,1858806.000000000200,2157526.000000000000,1991826.000000000000,11534610.000000000000
