代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11431724.998550000000
真實報酬,1431724.998549999700

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,25431.942733150230
風險,99101.877144325961
起點值,0.256624228178
找到最佳解世代,1577
找到最佳解實驗#,1
找到最佳解次數,48

投資組合檔數,6
2301(12)[1],2317(16)[8],2330(18)[3],2912(40)[7],3045(42)[6],9999(49)[43],
Stock#,2301(12)[1],2317(16)[8],2330(18)[3],2912(40)[7],3045(42)[6],9999(49)[43],
張數,49,26,12,7,17,-1,
分配資金,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,
剩餘資金,27126.000000000000,26586.000000000000,18345.999999999767,189176.000000000000,14266.000000000000,1666666.000000000000,
FS( 1 ),1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,10000000.000000000000
FS( 2 ),1705866.000000000000,1669006.000000000000,1661025.999999999500,1663376.000000000000,1666666.000000000000,1666666.000000000000,10032610.000000000000
FS( 3 ),1668626.000000000000,1662506.000000000000,1666666.000000000000,1679896.000000000000,1651196.000000000000,1666666.000000000000,9995560.000000000000
FS( 4 ),1636286.000000000000,1627666.000000000000,1672185.999999999800,1679896.000000000000,1659016.000000000000,1666666.000000000000,9941720.000000000000
FS( 5 ),1668626.000000000000,1601666.000000000000,1666666.000000000000,1669956.000000000000,1674316.000000000200,1666666.000000000000,9947900.000000000000
FS( 6 ),1701456.000000000200,1649506.000000000000,1661025.999999999500,1666666.000000000000,1712736.000000000000,1666666.000000000000,10058060.000000000000
FS( 7 ),1684306.000000000000,1632086.000000000000,1661025.999999999500,1679896.000000000000,1720386.000000000000,1666666.000000000000,10044370.000000000000
FS( 8 ),1664706.000000000200,1617006.000000000000,1649865.999999999800,1732606.000000000000,1720386.000000000000,1666666.000000000000,10051240.000000000000
FS( 9 ),1712726.000000000000,1640666.000000000000,1627545.999999999500,1742546.000000000000,1712736.000000000000,1666666.000000000000,10102890.000000000000
FS( 10 ),1734286.000000000000,1632086.000000000000,1633065.999999999800,1775516.000000000200,1712736.000000000000,1666666.000000000000,10154360.000000000000
FS( 11 ),1769566.000000000000,1638586.000000000000,1661025.999999999500,1778806.000000000000,1728036.000000000000,1666666.000000000000,10242690.000000000000
FS( 12 ),1810726.000000000000,1640666.000000000000,1661025.999999999500,1772226.000000000000,1735856.000000000000,1666666.000000000000,10287170.000000000000
FS( 13 ),1813176.000000000200,1636506.000000000000,1661025.999999999500,1778806.000000000000,1712736.000000000000,1666666.000000000000,10268920.000000000000
FS( 14 ),1817586.000000000000,1632086.000000000000,1677825.999999999800,1758996.000000000000,1720386.000000000000,1666666.000000000000,10273550.000000000000
FS( 15 ),1810726.000000000000,1705926.000000000200,1739265.999999999800,1778806.000000000000,1712736.000000000000,1666666.000000000000,10414130.000000000000
FS( 16 ),1880795.999999999800,1684086.000000000000,1705666.000000000000,1778806.000000000000,1720386.000000000000,1666666.000000000000,10436410.000000000000
FS( 17 ),1876386.000000000000,1727506.000000000000,1744785.999999999800,1791966.000000000000,1728036.000000000000,1666666.000000000000,10535350.000000000000
FS( 18 ),1885206.000000000200,1721006.000000000000,1750425.999999999800,1768936.000000000000,1705086.000000000000,1666666.000000000000,10497330.000000000000
FS( 19 ),1863645.999999999800,1727506.000000000000,1767225.999999999800,1775516.000000000200,1720386.000000000000,1666666.000000000000,10520950.000000000000
FS( 20 ),1865606.000000000200,1751426.000000000200,1772745.999999999500,1815066.000000000000,1728036.000000000000,1666666.000000000000,10599550.000000000000
FS( 21 ),1863645.999999999800,1764426.000000000200,1767225.999999999800,1821646.000000000000,1728036.000000000000,1666666.000000000000,10611650.000000000000
FS( 22 ),1887656.000000000000,1775346.000000000200,1795065.999999999800,1848036.000000000000,1712736.000000000000,1666666.000000000000,10685510.000000000000
FS( 23 ),1900395.999999999800,1747006.000000000000,1795065.999999999800,1828296.000000000000,1712736.000000000000,1666666.000000000000,10650170.000000000000
FS( 24 ),1889616.000000000000,1762346.000000000200,1811865.999999999800,1828296.000000000000,1735856.000000000000,1666666.000000000000,10694650.000000000000
FS( 25 ),1852376.000000000000,1766506.000000000000,1806345.999999999800,1834876.000000000000,1728036.000000000000,1666666.000000000000,10654810.000000000000
FS( 26 ),1865606.000000000200,1766506.000000000000,1817505.999999999800,1825006.000000000000,1735856.000000000000,1666666.000000000000,10677150.000000000000
FS( 27 ),1977325.999999999800,1786006.000000000000,1828666.000000000000,1805196.000000000000,1751156.000000000000,1666666.000000000000,10815020.000000000000
FS( 28 ),1926856.000000000200,1790426.000000000200,1867785.999999999800,1811776.000000000200,1766455.999999999800,1666666.000000000000,10829970.000000000000
FS( 29 ),1916075.999999999800,1731926.000000000200,1828666.000000000000,1768936.000000000000,1758806.000000000000,1666666.000000000000,10671080.000000000000
FS( 30 ),1918036.000000000000,1760006.000000000000,1828666.000000000000,1785386.000000000000,1774276.000000000000,1666666.000000000000,10733040.000000000000
FS( 31 ),1942045.999999999800,1766506.000000000000,1839825.999999999800,1775516.000000000200,1789576.000000000200,1666666.000000000000,10780140.000000000000
FS( 32 ),1926856.000000000200,1736086.000000000000,1811865.999999999800,1772226.000000000000,1758806.000000000000,1666666.000000000000,10672510.000000000000
FS( 33 ),1950866.000000000000,1747006.000000000000,1839825.999999999800,1805196.000000000000,1774276.000000000000,1666666.000000000000,10783840.000000000000
FS( 34 ),1950866.000000000000,1773006.000000000000,1839825.999999999800,1782096.000000000000,1781926.000000000000,1666666.000000000000,10794390.000000000000
FS( 35 ),2046906.000000000000,1777426.000000000200,1867785.999999999800,1791966.000000000000,1766455.999999999800,1666666.000000000000,10917210.000000000000
FS( 36 ),2016526.000000000000,1794846.000000000200,1873305.999999999800,1854686.000000000000,1766455.999999999800,1666666.000000000000,10972490.000000000000
FS( 37 ),1994476.000000000000,1825266.000000000200,1850985.999999999500,1851325.999999999800,1766455.999999999800,1666666.000000000000,10955180.000000000000
FS( 38 ),1959686.000000000000,1794846.000000000200,1795065.999999999800,1811776.000000000200,1743506.000000000000,1666666.000000000000,10771550.000000000000
FS( 39 ),1970466.000000000000,1805766.000000000200,1824105.999999999500,1805196.000000000000,1751156.000000000000,1666666.000000000000,10823360.000000000000
FS( 40 ),1955276.000000000000,1816426.000000000200,1841625.999999999800,1838166.000000000000,1751156.000000000000,1666666.000000000000,10869320.000000000000
FS( 41 ),1959686.000000000000,1816426.000000000200,1864785.999999999800,1838166.000000000000,1781926.000000000000,1666666.000000000000,10927660.000000000000
FS( 42 ),1955276.000000000000,1816426.000000000200,1905465.999999999800,1844746.000000000000,1831906.000000000000,1666666.000000000000,11020490.000000000000
FS( 43 ),2009666.000000000000,1820846.000000000200,1946146.000000000000,1871136.000000000000,1831906.000000000000,1666666.000000000000,11146370.000000000000
FS( 44 ),2073366.000000000000,1833846.000000000200,1946146.000000000000,1881006.000000000000,1807766.000000000000,1666666.000000000000,11208800.000000000000
FS( 45 ),2046906.000000000000,1827346.000000000200,1922865.999999999800,1844746.000000000000,1799606.000000000000,1666666.000000000000,11108140.000000000000
FS( 46 ),2003295.999999999800,1794846.000000000200,1893825.999999999800,1844746.000000000000,1799606.000000000000,1666666.000000000000,11002990.000000000000
FS( 47 ),2073366.000000000000,1807846.000000000200,1928625.999999999800,1848036.000000000000,1831906.000000000000,1666666.000000000000,11156450.000000000000
FS( 48 ),2151766.000000000000,1816426.000000000200,1992586.000000000000,1871136.000000000000,1856215.999999999800,1666666.000000000000,11354800.000000000000
FS( 49 ),2204686.000000000000,1833846.000000000200,2004105.999999999500,1884365.999999999800,1840066.000000000200,1666666.000000000000,11433740.000000000000
