代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11399030.000000000000
真實報酬,1399030.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,24241.023164362519
風險,110633.717933237710
起點值,0.219110625741
找到最佳解世代,2267
找到最佳解實驗#,2
找到最佳解次數,26

投資組合檔數,6
1326(5)[22],2207(10)[2],2317(16)[17],2354(19)[1],2881(30)[4],4938(45)[5],
Stock#,1326(5)[22],2207(10)[2],2317(16)[17],2354(19)[1],2881(30)[4],4938(45)[5],
張數,21,5,22,23,43,23,
分配資金,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,
剩餘資金,17325.999999999767,90416.000000000000,36466.000000000233,26306.000000000000,17616.000000000000,41716.000000000000,
FS( 1 ),1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,10000000.000000000000
FS( 2 ),1676535.999999999800,1669066.000000000000,1661166.000000000000,1664596.000000000200,1658495.999999999800,1680466.000000000000,10010330.000000000000
FS( 3 ),1676535.999999999800,1654565.999999999800,1642686.000000000200,1672876.000000000200,1652045.999999999800,1660916.000000000000,9959630.000000000000
FS( 4 ),1678635.999999999800,1652115.999999999800,1651926.000000000200,1677246.000000000000,1656346.000000000000,1649876.000000000000,9966150.000000000000
FS( 5 ),1670656.000000000000,1673916.000000000000,1659406.000000000000,1672876.000000000200,1685156.000000000000,1621586.000000000000,9983600.000000000000
FS( 6 ),1678635.999999999800,1686016.000000000000,1688666.000000000000,1689896.000000000000,1734606.000000000000,1649876.000000000000,10127700.000000000000
FS( 7 ),1686406.000000000000,1686016.000000000000,1686906.000000000000,1698406.000000000200,1734606.000000000000,1660916.000000000000,10153260.000000000000
FS( 8 ),1684515.999999999800,1698116.000000000000,1688666.000000000000,1704616.000000000000,1749226.000000000200,1649876.000000000000,10175020.000000000000
FS( 9 ),1698375.999999999800,1707816.000000000000,1679426.000000000200,1696106.000000000000,1730305.999999999800,1608476.000000000200,10120510.000000000000
FS( 10 ),1704255.999999999800,1715066.000000000000,1618926.000000000200,1713126.000000000200,1736755.999999999800,1730836.000000000000,10218970.000000000000
FS( 11 ),1704255.999999999800,1751416.000000000000,1637186.000000000200,1806045.999999999800,1728586.000000000000,1757056.000000000000,10384550.000000000000
FS( 12 ),1698375.999999999800,1773216.000000000000,1618926.000000000200,1789026.000000000000,1732456.000000000200,1763496.000000000000,10375500.000000000000
FS( 13 ),1684515.999999999800,1773216.000000000000,1596926.000000000200,1789026.000000000000,1736755.999999999800,1789716.000000000000,10370160.000000000000
FS( 14 ),1682416.000000000000,1778016.000000000000,1609686.000000000200,1806045.999999999800,1742775.999999999800,1785346.000000000000,10404290.000000000000
FS( 15 ),1664775.999999999800,1768365.999999999800,1602426.000000000200,1814326.000000000000,1716116.000000000000,1767865.999999999800,10333880.000000000000
FS( 16 ),1652805.999999999800,1748966.000000000000,1604186.000000000200,1808116.000000000000,1695476.000000000200,1750386.000000000000,10259940.000000000000
FS( 17 ),1680525.999999999800,1780466.000000000000,1611666.000000000000,1803976.000000000000,1740626.000000000000,1785346.000000000000,10402610.000000000000
FS( 18 ),1668555.999999999800,1775616.000000000000,1628166.000000000000,1856646.000000000000,1730305.999999999800,1754756.000000000200,10414050.000000000000
FS( 19 ),1660785.999999999800,1785316.000000000000,1661166.000000000000,1905176.000000000000,1749226.000000000200,1754756.000000000200,10516430.000000000000
FS( 20 ),1660785.999999999800,1785316.000000000000,1661166.000000000000,1909316.000000000200,1749226.000000000200,1752686.000000000000,10518500.000000000000
FS( 21 ),1662675.999999999800,1785316.000000000000,1675906.000000000000,1919896.000000000000,1790076.000000000000,1728536.000000000200,10562410.000000000000
FS( 22 ),1658685.999999999800,1843416.000000000000,1670406.000000000000,1913686.000000000000,1854146.000000000000,1722096.000000000000,10662440.000000000000
FS( 23 ),1646925.999999999800,1790116.000000000000,1651926.000000000200,1905176.000000000000,1868765.999999999800,1717726.000000000200,10580640.000000000000
FS( 24 ),1607235.999999999500,1824016.000000000200,1640926.000000000200,1865156.000000000200,1837805.999999999800,1711056.000000000000,10486200.000000000000
FS( 25 ),1637055.999999999800,1811916.000000000000,1670406.000000000000,1868146.000000000000,1854146.000000000000,1682766.000000000000,10524440.000000000000
FS( 26 ),1648815.999999999800,1828866.000000000000,1691526.000000000500,1903566.000000000200,1872636.000000000000,1697946.000000000000,10643360.000000000000
FS( 27 ),1670656.000000000000,1857916.000000000000,1725406.000000000000,1954396.000000000000,1913916.000000000000,1730836.000000000000,10853130.000000000000
FS( 28 ),1706145.999999999800,1908766.000000000200,1719026.000000000500,1938756.000000000000,1916066.000000000000,1728536.000000000200,10917300.000000000000
FS( 29 ),1708245.999999999500,1891815.999999999800,1697906.000000000000,1938756.000000000000,1944876.000000000000,1728536.000000000200,10910140.000000000000
FS( 30 ),1684515.999999999800,1891815.999999999800,1680966.000000000200,1925646.000000000000,1911765.999999999800,1711056.000000000000,10805770.000000000000
FS( 31 ),1668555.999999999800,1850666.000000000000,1687346.000000000200,1892526.000000000000,1866616.000000000000,1680466.000000000000,10646180.000000000000
FS( 32 ),1629075.999999999800,1787716.000000000000,1676786.000000000500,1823985.999999999800,1868765.999999999800,1680466.000000000000,10466800.000000000000
FS( 33 ),1634955.999999999800,1811916.000000000000,1670406.000000000000,1806276.000000000000,1864466.000000000200,1702316.000000000200,10490340.000000000000
FS( 34 ),1609335.999999999800,1778016.000000000000,1674586.000000000200,1870446.000000000000,1851995.999999999800,1739576.000000000000,10523960.000000000000
FS( 35 ),1672545.999999999500,1797416.000000000000,1738166.000000000000,1996256.000000000000,1901446.000000000200,1861936.000000000000,10967770.000000000000
FS( 36 ),1664775.999999999800,1799816.000000000000,1733766.000000000500,2002926.000000000000,1922086.000000000000,1850895.999999999800,10974270.000000000000
FS( 37 ),1688505.999999999800,1809516.000000000000,1729586.000000000200,2007295.999999999800,1934555.999999999800,1848826.000000000000,11018290.000000000000
FS( 38 ),1702365.999999999800,1809516.000000000000,1721226.000000000200,2007295.999999999800,1934555.999999999800,1848826.000000000000,11023790.000000000000
FS( 39 ),1704255.999999999800,1840966.000000000200,1725406.000000000000,2007295.999999999800,1934555.999999999800,1840086.000000000000,11052570.000000000000
FS( 40 ),1692285.999999999800,1799816.000000000000,1706266.000000000500,1987515.999999999800,1893275.999999999800,1778906.000000000000,10858070.000000000000
FS( 41 ),1706145.999999999800,1857916.000000000000,1725406.000000000000,2049386.000000000000,1947025.999999999800,1829046.000000000000,11114930.000000000000
FS( 42 ),1684515.999999999800,1865216.000000000000,1708466.000000000200,2053756.000000000000,1926386.000000000000,1802826.000000000000,11041170.000000000000
FS( 43 ),1702365.999999999800,1838566.000000000000,1712646.000000000000,2040416.000000000000,1916066.000000000000,1826976.000000000200,11037040.000000000000
FS( 44 ),1702365.999999999800,1874865.999999999800,1719026.000000000500,2080206.000000000000,1932406.000000000000,1829046.000000000000,11137920.000000000000
FS( 45 ),1698375.999999999800,1862766.000000000200,1721226.000000000200,2091246.000000000000,1926386.000000000000,1831346.000000000000,11131350.000000000000
FS( 46 ),1698375.999999999800,1862766.000000000200,1733766.000000000500,2088946.000000000200,1907896.000000000000,1815936.000000000000,11107690.000000000000
FS( 47 ),1710135.999999999800,1872466.000000000200,1729586.000000000200,2071466.000000000000,1885106.000000000000,1807196.000000000000,11075960.000000000000
FS( 48 ),1710135.999999999800,1891815.999999999800,1752906.000000000000,2095616.000000000000,1872636.000000000000,1805126.000000000000,11128240.000000000000
FS( 49 ),1733865.999999999800,1882166.000000000000,1763466.000000000200,2071466.000000000000,1905745.999999999800,1837786.000000000200,11194500.000000000000
FS( 50 ),1751715.999999999800,1850666.000000000000,1767646.000000000000,2036045.999999999800,1891126.000000000000,1855266.000000000000,11152470.000000000000
FS( 51 ),1751715.999999999800,1870066.000000000000,1755106.000000000200,2036045.999999999800,1901446.000000000200,1824675.999999999800,11139060.000000000000
FS( 52 ),1751715.999999999800,1838566.000000000000,1769846.000000000200,2058126.000000000200,1874785.999999999800,1855266.000000000000,11148310.000000000000
FS( 53 ),1777335.999999999800,1889416.000000000000,1774026.000000000500,2077906.000000000000,1897576.000000000000,1853196.000000000000,11269460.000000000000
FS( 54 ),1836765.999999999800,1879716.000000000200,1780406.000000000000,2135406.000000000000,1893275.999999999800,1859636.000000000000,11385210.000000000000
FS( 55 ),1856505.999999999800,1870066.000000000000,1803726.000000000200,2135406.000000000000,1879086.000000000000,1850895.999999999800,11395690.000000000000
FS( 56 ),1846635.999999999800,1865216.000000000000,1820666.000000000000,2155186.000000000000,1868765.999999999800,1866306.000000000000,11422780.000000000000
FS( 57 ),1846635.999999999800,1848266.000000000000,1818466.000000000200,2122066.000000000000,1866616.000000000000,1861936.000000000000,11363990.000000000000
