代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11308604.998550000000
真實報酬,1308604.998549999700

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,17089.960976947099
風險,123167.148892431640
起點值,0.138754214339
找到最佳解世代,1554
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
1216(2)[7],3008(42)[1],3045(43)[4],4904(46)[6],3673(47)[2],9999(50)[13],
Stock#,1216(2)[7],3008(42)[1],3045(43)[4],4904(46)[6],3673(47)[2],9999(50)[13],
張數,53,3,24,34,6,-1,
分配資金,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,
剩餘資金,4586.000000000000,323326.000000000000,17865.999999999767,26166.000000000000,73606.000000000000,1666666.000000000000,
FS( 1 ),1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,10000000.000000000000
FS( 2 ),1641756.000000000000,1601656.000000000000,1675545.999999999500,1671766.000000000000,1652206.000000000200,1666666.000000000000,9909600.000000000000
FS( 3 ),1674086.000000000000,1623316.000000000000,1670265.999999999500,1674146.000000000000,1674946.000000000000,1666666.000000000000,9983430.000000000000
FS( 4 ),1630626.000000000000,1615215.999999999800,1654425.999999999800,1638786.000000000000,1654245.999999999800,1666666.000000000000,9859970.000000000000
FS( 5 ),1715426.000000000200,1605736.000000000000,1654425.999999999800,1669046.000000000000,1616986.000000000000,1666666.000000000000,9928290.000000000000
FS( 6 ),1688396.000000000000,1626046.000000000000,1647466.000000000000,1663946.000000000000,1608766.000000000000,1666666.000000000000,9901290.000000000000
FS( 7 ),1722846.000000000000,1650406.000000000000,1668345.999999999800,1666666.000000000000,1583926.000000000000,1666666.000000000000,9958860.000000000000
FS( 8 ),1684686.000000000000,1601656.000000000000,1700025.999999999800,1671766.000000000000,1544626.000000000000,1666666.000000000000,9869430.000000000000
FS( 9 ),1697406.000000000200,1582696.000000000200,1710585.999999999800,1727526.000000000000,1563226.000000000200,1666666.000000000000,9948110.000000000000
FS( 10 ),1661366.000000000000,1670715.999999999800,1735065.999999999500,1760506.000000000000,1619086.000000000000,1666666.000000000000,10113410.000000000000
FS( 11 ),1638046.000000000000,1688326.000000000000,1733385.999999999800,1765605.999999999800,1604626.000000000000,1666666.000000000000,10096660.000000000000
FS( 12 ),1638046.000000000000,1783126.000000000200,1715865.999999999800,1783286.000000000000,1710106.000000000000,1666666.000000000000,10297100.000000000000
FS( 13 ),1665076.000000000000,1799386.000000000000,1700025.999999999800,1755406.000000000000,1639785.999999999800,1666666.000000000000,10226350.000000000000
FS( 14 ),1665076.000000000000,1834576.000000000000,1728106.000000000000,1745206.000000000000,1666666.000000000000,1666666.000000000000,10306300.000000000000
FS( 15 ),1659776.000000000000,1845406.000000000000,1719226.000000000000,1745206.000000000000,1747365.999999999800,1666666.000000000000,10383650.000000000000
FS( 16 ),1657656.000000000200,1829176.000000000000,1701705.999999999800,1747926.000000000000,1759785.999999999800,1666666.000000000000,10362920.000000000000
FS( 17 ),1643346.000000000000,1850836.000000000000,1726186.000000000000,1780906.000000000000,1741126.000000000000,1666666.000000000000,10409070.000000000000
FS( 18 ),1632745.999999999800,1858965.999999999800,1719226.000000000000,1780906.000000000000,1714245.999999999800,1666666.000000000000,10372760.000000000000
FS( 19 ),1645466.000000000000,1831876.000000000200,1701705.999999999800,1791105.999999999800,1741126.000000000000,1666666.000000000000,10377950.000000000000
FS( 20 ),1711716.000000000000,1902286.000000000000,1668345.999999999800,1750306.000000000000,1842526.000000000000,1666666.000000000000,10541850.000000000000
FS( 21 ),1665076.000000000000,1853536.000000000000,1654425.999999999800,1684346.000000000000,1902526.000000000000,1666666.000000000000,10426580.000000000000
FS( 22 ),1623736.000000000000,1850836.000000000000,1675545.999999999500,1712226.000000000200,1914946.000000000000,1666666.000000000000,10443960.000000000000
FS( 23 ),1621616.000000000000,1772296.000000000000,1675545.999999999500,1727526.000000000000,1786666.000000000000,1666666.000000000000,10250320.000000000000
FS( 24 ),1616316.000000000000,1756036.000000000000,1670265.999999999500,1750306.000000000000,1670805.999999999800,1666666.000000000000,10130400.000000000000
FS( 25 ),1679386.000000000200,1815616.000000000000,1673625.999999999500,1722426.000000000000,1782526.000000000000,1666666.000000000000,10340250.000000000000
FS( 26 ),1672495.999999999800,1858965.999999999800,1675545.999999999500,1702026.000000000000,1900486.000000000000,1666666.000000000000,10476190.000000000000
FS( 27 ),1677796.000000000000,1850836.000000000000,1673625.999999999500,1709846.000000000000,1916986.000000000000,1666666.000000000000,10495760.000000000000
FS( 28 ),1677796.000000000000,1842705.999999999800,1659705.999999999800,1712226.000000000200,1935646.000000000000,1666666.000000000000,10494750.000000000000
FS( 29 ),1702706.000000000000,1875196.000000000000,1664985.999999999800,1717326.000000000000,1894245.999999999800,1666666.000000000000,10521130.000000000000
FS( 30 ),1693696.000000000200,1867096.000000000000,1664985.999999999800,1720046.000000000000,1890106.000000000000,1666666.000000000000,10502600.000000000000
FS( 31 ),1672495.999999999800,1864366.000000000000,1680585.999999999800,1699646.000000000000,1881826.000000000000,1666666.000000000000,10465590.000000000000
FS( 32 ),1695816.000000000000,1840006.000000000000,1659705.999999999800,1658846.000000000000,1883926.000000000200,1666666.000000000000,10404970.000000000000
FS( 33 ),1695816.000000000000,1883326.000000000000,1636905.999999999800,1636066.000000000000,1954245.999999999800,1666666.000000000000,10473030.000000000000
FS( 34 ),1719136.000000000200,1988956.000000000000,1649145.999999999800,1702026.000000000000,1981126.000000000000,1666666.000000000000,10707060.000000000000
FS( 35 ),1717546.000000000000,1972696.000000000000,1657785.999999999800,1699646.000000000000,1985266.000000000000,1666666.000000000000,10699610.000000000000
FS( 36 ),1710126.000000000000,2007916.000000000000,1666666.000000000000,1671766.000000000000,2051505.999999999800,1666666.000000000000,10774650.000000000000
FS( 37 ),1686806.000000000000,1961866.000000000000,1657785.999999999800,1651365.999999999800,2051505.999999999800,1666666.000000000000,10676000.000000000000
FS( 38 ),1661366.000000000000,1980826.000000000000,1654425.999999999800,1671766.000000000000,2034946.000000000000,1666666.000000000000,10670000.000000000000
FS( 39 ),1632745.999999999800,1945636.000000000000,1664985.999999999800,1663946.000000000000,1976986.000000000000,1666666.000000000000,10550970.000000000000
FS( 40 ),1648646.000000000000,1896886.000000000000,1675545.999999999500,1687066.000000000000,2010106.000000000000,1666666.000000000000,10584920.000000000000
FS( 41 ),1648646.000000000000,1980826.000000000000,1698345.999999999800,1681966.000000000200,2039086.000000000000,1666666.000000000000,10715540.000000000000
FS( 42 ),1645466.000000000000,1961866.000000000000,1705305.999999999800,1666666.000000000000,2112826.000000000000,1666666.000000000000,10758800.000000000000
FS( 43 ),1720726.000000000000,1997085.999999999800,1745625.999999999500,1669046.000000000000,2165986.000000000000,1666666.000000000000,10965140.000000000000
FS( 44 ),1706416.000000000000,1967296.000000000000,1768425.999999999800,1681966.000000000200,2129566.000000000000,1666666.000000000000,10920340.000000000000
FS( 45 ),1756766.000000000000,1959166.000000000000,1798186.000000000000,1689446.000000000000,2098846.000000000000,1666666.000000000000,10969080.000000000000
FS( 46 ),1755176.000000000200,1964596.000000000000,1772025.999999999800,1681966.000000000200,2107246.000000000000,1666666.000000000000,10947680.000000000000
FS( 47 ),1780616.000000000000,1953736.000000000000,1772025.999999999800,1704746.000000000000,2056846.000000000200,1666666.000000000000,10934640.000000000000
FS( 48 ),1802346.000000000000,1899585.999999999800,1772025.999999999800,1707126.000000000000,2056846.000000000200,1666666.000000000000,10904600.000000000000
FS( 49 ),1789626.000000000000,1880626.000000000200,1791466.000000000000,1727526.000000000000,2056846.000000000200,1666666.000000000000,10912760.000000000000
FS( 50 ),1818245.999999999800,1869796.000000000000,1763865.999999999800,1773426.000000000000,1919805.999999999800,1666666.000000000000,10811810.000000000000
FS( 51 ),1794926.000000000200,1894156.000000000000,1774905.999999999800,1857066.000000000000,1919805.999999999800,1666666.000000000000,10907530.000000000000
FS( 52 ),1782206.000000000000,1899585.999999999800,1771065.999999999500,1816605.999999999800,1911406.000000000200,1666666.000000000000,10847540.000000000000
FS( 53 ),1778495.999999999800,1932076.000000000000,1765545.999999999500,1841766.000000000000,1936606.000000000000,1666666.000000000000,10921160.000000000000
FS( 54 ),1778495.999999999800,1888755.999999999800,1774905.999999999800,1829186.000000000000,1942186.000000000000,1666666.000000000000,10880200.000000000000
FS( 55 ),1800226.000000000000,1875196.000000000000,1776825.999999999800,1813886.000000000000,1992526.000000000000,1666666.000000000000,10925330.000000000000
FS( 56 ),1753586.000000000000,1877926.000000000200,1811865.999999999800,1831566.000000000000,1953346.000000000200,1666666.000000000000,10894960.000000000000
FS( 57 ),1764186.000000000200,1913116.000000000000,1802505.999999999500,1834286.000000000000,1989706.000000000200,1666666.000000000000,10970470.000000000000
FS( 58 ),1762596.000000000000,1921246.000000000000,1802505.999999999500,1829186.000000000000,1995346.000000000200,1666666.000000000000,10977550.000000000000
FS( 59 ),1755176.000000000200,1896886.000000000000,1793385.999999999800,1824086.000000000000,1908586.000000000000,1666666.000000000000,10844790.000000000000
FS( 60 ),1737156.000000000000,1918546.000000000000,1811865.999999999800,1789746.000000000000,1928206.000000000200,1666666.000000000000,10852190.000000000000
FS( 61 ),1771606.000000000200,1932076.000000000000,1793385.999999999800,1787026.000000000000,1886206.000000000200,1666666.000000000000,10836970.000000000000
FS( 62 ),1762596.000000000000,1940206.000000000000,1798905.999999999800,1800286.000000000000,1877865.999999999800,1666666.000000000000,10846530.000000000000
FS( 63 ),1780616.000000000000,1978126.000000000200,1802505.999999999500,1879846.000000000000,1900245.999999999800,1666666.000000000000,11008010.000000000000
FS( 64 ),1807646.000000000200,1986255.999999999800,1826745.999999999800,1900926.000000000000,1928206.000000000200,1666666.000000000000,11116450.000000000000
FS( 65 ),1821956.000000000000,1988956.000000000000,1848825.999999999800,2030806.000000000000,1947766.000000000000,1670290.998550000100,11308604.998550000000
