代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11710120.000000000000
真實報酬,1710120.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,30018.823814271473
風險,46104.961840143289
起點值,0.651097465786
找到最佳解世代,1541
找到最佳解實驗#,4
找到最佳解次數,12

投資組合檔數,8
1303(4)[21],2317(16)[10],2412(24)[2],2498(27)[11],3008(41)[12],3045(42)[9],4904(45)[3],4938(46)[1],
FS( 33 ),1275300.000000000000,1319300.000000000200,1284400.000000000000,1469059.999999999800,1462410.000000000000,1363580.000000000000,1358160.000000000000,1410800.000000000000,10943010.000000000000
FS( 34 ),1277139.999999999800,1314900.000000000200,1294960.000000000000,1460059.999999999800,1462410.000000000000,1365020.000000000000,1368560.000000000000,1426799.999999999800,10969850.000000000000
FS( 35 ),1265639.999999999800,1319300.000000000200,1282960.000000000000,1482469.999999999800,1509610.000000000000,1362140.000000000000,1349580.000000000000,1443200.000000000200,11014900.000000000000
FS( 36 ),1284960.000000000000,1323700.000000000200,1289680.000000000000,1460059.999999999800,1523770.000000000000,1389860.000000000000,1381300.000000000000,1420400.000000000200,11073730.000000000000
FS( 37 ),1284960.000000000000,1323700.000000000200,1290960.000000000000,1424329.999999999800,1509610.000000000000,1395619.999999999800,1394040.000000000200,1433200.000000000200,11056420.000000000000
FS( 38 ),1278980.000000000000,1323700.000000000200,1294960.000000000000,1464559.999999999800,1528490.000000000000,1401380.000000000000,1391960.000000000000,1486799.999999999800,11170830.000000000000
FS( 39 ),1271389.999999999800,1322160.000000000200,1294960.000000000000,1473469.999999999800,1566250.000000000000,1401380.000000000000,1400540.000000000200,1496799.999999999800,11226950.000000000000
FS( 40 ),1277139.999999999800,1322160.000000000200,1294960.000000000000,1469059.999999999800,1608740.000000000000,1385360.000000000000,1394040.000000000200,1514400.000000000200,11265860.000000000000
FS( 41 ),1277139.999999999800,1322160.000000000200,1290960.000000000000,1473469.999999999800,1594580.000000000000,1385360.000000000000,1387800.000000000000,1521200.000000000000,11252670.000000000000
FS( 42 ),1278980.000000000000,1323700.000000000200,1292240.000000000000,1522699.999999999800,1580420.000000000000,1385360.000000000000,1389880.000000000000,1492000.000000000000,11265280.000000000000
FS( 43 ),1278980.000000000000,1325240.000000000000,1288240.000000000000,1486879.999999999800,1674820.000000000000,1394180.000000000000,1389880.000000000000,1477200.000000000200,11315420.000000000000
FS( 44 ),1281050.000000000000,1326560.000000000200,1290960.000000000000,1495879.999999999800,1717300.000000000000,1401380.000000000000,1398200.000000000000,1485200.000000000000,11396530.000000000000
FS( 45 ),1296460.000000000000,1330960.000000000200,1294960.000000000000,1482469.999999999800,1703140.000000000000,1410200.000000000000,1400540.000000000200,1498400.000000000000,11417130.000000000000
FS( 46 ),1308190.000000000000,1320620.000000000200,1294960.000000000000,1491379.999999999800,1712580.000000000000,1424780.000000000000,1402620.000000000000,1492000.000000000000,11447130.000000000000
FS( 47 ),1313940.000000000000,1328100.000000000200,1294960.000000000000,1464559.999999999800,1627620.000000000000,1415960.000000000200,1396120.000000000000,1464400.000000000200,11305660.000000000000
FS( 48 ),1321530.000000000200,1336900.000000000200,1298960.000000000000,1469059.999999999800,1665380.000000000000,1431980.000000000200,1413020.000000000000,1498400.000000000000,11435230.000000000000
FS( 49 ),1323600.000000000000,1341300.000000000200,1298960.000000000000,1513699.999999999800,1679540.000000000000,1430540.000000000000,1413020.000000000000,1508000.000000000000,11508660.000000000000
FS( 50 ),1321530.000000000200,1347240.000000000000,1302800.000000000000,1500289.999999999800,1679540.000000000000,1427660.000000000000,1410940.000000000000,1509600.000000000000,11499600.000000000000
FS( 51 ),1327510.000000000000,1348780.000000000200,1305520.000000000000,1504789.999999999800,1679540.000000000000,1430540.000000000000,1421599.999999999800,1495200.000000000000,11513480.000000000000
FS( 52 ),1317850.000000000000,1347240.000000000000,1304240.000000000000,1509289.999999999800,1688980.000000000000,1418840.000000000000,1406780.000000000200,1499999.999999999800,11493220.000000000000
FS( 53 ),1311870.000000000000,1345700.000000000200,1304240.000000000000,1531609.999999999800,1788110.000000000000,1410200.000000000000,1402620.000000000000,1506400.000000000000,11600750.000000000000
FS( 54 ),1302210.000000000000,1357580.000000000200,1305520.000000000000,1518199.999999999800,1764510.000000000000,1410200.000000000000,1406780.000000000200,1511200.000000000000,11576200.000000000000
FS( 55 ),1317850.000000000000,1357580.000000000200,1305520.000000000000,1522699.999999999800,1825870.000000000000,1410200.000000000000,1410940.000000000000,1540400.000000000200,11691060.000000000000
FS( 56 ),1300370.000000000000,1334040.000000000000,1294960.000000000000,1473469.999999999800,1939160.000000000000,1398500.000000000000,1394040.000000000200,1501600.000000000000,11636140.000000000000
FS( 57 ),1298300.000000000000,1325240.000000000000,1298960.000000000000,1455649.999999999800,2047720.000000000000,1420280.000000000000,1394040.000000000200,1499999.999999999800,11740190.000000000000
FS( 58 ),1306120.000000000000,1345700.000000000200,1300240.000000000000,1464559.999999999800,2000520.000000000000,1427660.000000000000,1396120.000000000000,1511200.000000000000,11752120.000000000000
FS( 59 ),1310030.000000000200,1328100.000000000200,1301520.000000000000,1482469.999999999800,1948600.000000000000,1430540.000000000000,1408860.000000000000,1499999.999999999800,11710120.000000000000
