代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10172655.320000000298023
真實報酬,172655.320000000298023

夏普值報酬,0.008565532000000
夏普值風險,0.016233448394001
夏普值,0.527647101965431

二次趨勢線,3775.739743316254135 x^2 + -60501.236750492666033 x + 10000000.000000000000000
二次加權預期報酬,37667.996575729943288
風險,105675.901434559578774
二次加權趨勢值,0.356448310961947
一次趨勢線,-5317.348194332030289 x + 10000000.000000000000000
一次預期報酬,-5317.348194332030289
一次風險,193563.464588056085631
一次趨勢值,-1029244338.915951967239380
找到最佳解世代,1572
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
TRV[22](1),
Stock#,TRV[22](1),
張數,200762,
分配資金,10000000.000000000000000,
剩餘資金,44.779999999329448,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),9763100.839999999850988,9763100.839999999850988
FS( 3 ),9624575.059999998658895,9624575.059999998658895
FS( 4 ),9763100.839999999850988,9763100.839999999850988
FS( 5 ),9749047.500000000000000,9749047.500000000000000
FS( 6 ),9745032.259999999776483,9745032.259999999776483
FS( 7 ),9807268.480000000447035,9807268.480000000447035
FS( 8 ),9841398.019999999552965,9841398.019999999552965
FS( 9 ),9893596.139999998733401,9893596.139999998733401
FS( 10 ),9795222.759999999776483,9795222.759999999776483
FS( 11 ),9923710.439999999478459,9923710.439999999478459
FS( 12 ),9823329.439999999478459,9823329.439999999478459
FS( 13 ),9827344.679999999701977,9827344.679999999701977
FS( 14 ),9698857.000000000000000,9698857.000000000000000
FS( 15 ),9815298.959999999031425,9815298.959999999031425
FS( 16 ),10084320.039999999105930,10084320.039999999105930
FS( 17 ),10218830.579999998211861,10218830.579999998211861
FS( 18 ),10092350.519999999552965,10092350.519999999552965
FS( 19 ),10172655.320000000298023,10172655.320000000298023
