代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10655737.600000001490116
真實報酬,655737.600000001490116

夏普值報酬,0.056873760000000
夏普值風險,0.024060926765888
夏普值,2.363739375186158

二次趨勢線,1153.492461641837508 x^2 + 11054.969904660238171 x + 10000000.000000000000000
二次加權預期報酬,44121.753805059575825
風險,67610.461526692684856
二次加權趨勢值,0.652587673693667
一次趨勢線,29644.976321353144158 x + 10000000.000000000000000
一次預期報酬,29644.976321353144158
一次風險,90516.218359243212035
一次趨勢值,0.327510106572254
找到最佳解世代,3053
找到最佳解實驗#,4
找到最佳解次數,18

stock[index](rank)
投資組合檔數,1
XOM[29](1),
Stock#,XOM[29](1),
張數,120540,
分配資金,10000000.000000000000000,
剩餘資金,1.600000001490116,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),10024108.000000001862645,10024108.000000001862645
FS( 3 ),9909595.000000000000000,9909595.000000000000000
FS( 4 ),10042189.000000001862645,10042189.000000001862645
FS( 5 ),9928881.400000002235174,9928881.400000002235174
FS( 6 ),10030135.000000000000000,10030135.000000000000000
FS( 7 ),10043394.400000000372529,10043394.400000000372529
FS( 8 ),10167550.600000001490116,10167550.600000001490116
FS( 9 ),10225409.800000000745058,10225409.800000000745058
FS( 10 ),10297733.800000002607703,10297733.800000002607703
FS( 11 ),10242285.400000002235174,10242285.400000002235174
FS( 12 ),10339922.800000000745058,10339922.800000000745058
FS( 13 ),10391755.000000000000000,10391755.000000000000000
FS( 14 ),10462873.600000001490116,10462873.600000001490116
FS( 15 ),10461668.200000002980232,10461668.200000002980232
FS( 16 ),10550867.800000000745058,10550867.800000000745058
FS( 17 ),10526759.800000000745058,10526759.800000000745058
FS( 18 ),10562921.800000000745058,10562921.800000000745058
FS( 19 ),10662970.000000000000000,10662970.000000000000000
FS( 20 ),10611137.800000000745058,10611137.800000000745058
FS( 21 ),10655737.600000001490116,10655737.600000001490116
