代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12515235.708799999000
真實報酬,2515235.708799999200

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,10115.322154138119
風險,222440.895913757150
起點值,0.045474201642
找到最佳解世代,1367
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,7
1326(5)[1],2498(27)[50],2912(40)[22],3045(41)[9],4904(44)[11],8046(47)[2],9999(49)[40],
FS( 27 ),1591541.000000000000,1161891.000000000000,1456410.999999999800,1359411.000000000000,1492290.999999999800,1756381.000000000000,1428571.000000000000,10246500.000000000000
FS( 28 ),1597561.000000000000,1153091.000000000000,1459531.000000000000,1354091.000000000000,1494060.999999999800,1717531.000000000000,1428571.000000000000,10204440.000000000000
FS( 29 ),1677111.000000000200,1182371.000000000000,1448011.000000000000,1348770.999999999800,1489930.999999999800,1733071.000000000000,1428571.000000000000,10307840.000000000000
FS( 30 ),1668511.000000000000,1164811.000000000000,1454491.000000000000,1351430.999999999800,1495830.999999999800,1709761.000000000000,1428571.000000000000,10273410.000000000000
FS( 31 ),1697751.000000000500,1176531.000000000000,1467931.000000000000,1391331.000000000200,1507631.000000000000,1748611.000000000000,1428571.000000000000,10418360.000000000000
FS( 32 ),1724411.000000000200,1167731.000000000000,1496491.000000000000,1402351.000000000000,1507631.000000000000,1771920.999999999800,1428571.000000000000,10499110.000000000000
FS( 33 ),1683131.000000000200,1150171.000000000000,1521211.000000000000,1388671.000000000200,1482260.999999999500,1779691.000000000000,1428571.000000000000,10433710.000000000000
FS( 34 ),1650451.000000000500,1135491.000000000000,1506091.000000000000,1362071.000000000000,1478131.000000000000,1748611.000000000000,1428571.000000000000,10309420.000000000000
FS( 35 ),1621211.000000000500,1148691.000000000000,1511611.000000000000,1375371.000000000000,1464560.999999999800,1764151.000000000000,1428571.000000000000,10314170.000000000000
FS( 36 ),1591541.000000000000,1135491.000000000000,1508011.000000000000,1383351.000000000000,1448631.000000000000,1779691.000000000000,1428571.000000000000,10275290.000000000000
FS( 37 ),1597561.000000000000,1129651.000000000000,1504170.999999999800,1367391.000000000000,1458660.999999999800,1826311.000000000000,1428571.000000000000,10312320.000000000000
FS( 38 ),1695171.000000000200,1147211.000000000000,1515451.000000000000,1362071.000000000000,1495830.999999999800,1841851.000000000200,1428571.000000000000,10486160.000000000000
FS( 39 ),1686141.000000000200,1129651.000000000000,1519291.000000000000,1364731.000000000000,1468690.999999999800,1841851.000000000200,1428571.000000000000,10438930.000000000000
FS( 40 ),1659481.000000000500,1109131.000000000000,1496491.000000000000,1372711.000000000000,1464560.999999999800,1778641.000000000000,1428571.000000000000,10309590.000000000000
FS( 41 ),1641851.000000000200,1112051.000000000000,1481371.000000000000,1364731.000000000000,1468690.999999999800,1728031.000000000000,1428571.000000000000,10225300.000000000000
FS( 42 ),1700761.000000000000,1131131.000000000000,1502251.000000000000,1378031.000000000000,1484030.999999999800,1778641.000000000000,1428571.000000000000,10403420.000000000000
FS( 43 ),1721401.000000000200,1126731.000000000000,1492651.000000000200,1393991.000000000000,1474590.999999999800,1837651.000000000000,1428571.000000000000,10475590.000000000000
FS( 44 ),1721401.000000000200,1169211.000000000000,1506091.000000000000,1393991.000000000000,1499960.999999999500,1913670.999999999800,1428571.000000000000,10632900.000000000000
FS( 45 ),1712801.000000000000,1178011.000000000000,1490730.999999999800,1380691.000000000000,1484030.999999999800,1905271.000000000000,1428571.000000000000,10580110.000000000000
FS( 46 ),1689151.000000000200,1172131.000000000000,1530811.000000000000,1378031.000000000000,1478131.000000000000,1947480.999999999800,1428571.000000000000,10624310.000000000000
FS( 47 ),1709791.000000000000,1232211.000000000000,1519291.000000000000,1399691.000000000000,1478131.000000000000,2073900.999999999800,1428571.000000000000,10841590.000000000000
FS( 48 ),1703771.000000000000,1240971.000000000000,1519291.000000000000,1391331.000000000200,1470460.999999999500,2023291.000000000200,1428571.000000000000,10777690.000000000000
FS( 49 ),1745051.000000000000,1223411.000000000000,1538251.000000000000,1402351.000000000000,1474590.999999999800,2099101.000000000000,1428571.000000000000,10911330.000000000000
FS( 50 ),1745051.000000000000,1182371.000000000000,1528891.000000000200,1393991.000000000000,1470460.999999999500,2048491.000000000000,1428571.000000000000,10797830.000000000000
FS( 51 ),1822021.000000000000,1176531.000000000000,1549771.000000000000,1396651.000000000200,1480490.999999999800,2065501.000000000000,1428571.000000000000,10919540.000000000000
FS( 52 ),1863301.000000000000,1185331.000000000000,1545931.000000000000,1396651.000000000200,1476360.999999999800,2082301.000000000000,1428571.000000000000,10978450.000000000000
FS( 53 ),1860291.000000000000,1188251.000000000000,1538251.000000000000,1402351.000000000000,1480490.999999999800,2090701.000000000000,1428571.000000000000,10988910.000000000000
FS( 54 ),1854701.000000000500,1194091.000000000000,1530811.000000000000,1399691.000000000000,1488160.999999999800,2048491.000000000000,1428571.000000000000,10944520.000000000000
FS( 55 ),1889961.000000000500,1204371.000000000000,1540170.999999999800,1415651.000000000200,1492290.999999999800,2073900.999999999800,1428571.000000000000,11044920.000000000000
FS( 56 ),1883941.000000000500,1211691.000000000000,1553611.000000000000,1509131.000000000000,1488160.999999999800,2099101.000000000000,1428571.000000000000,11174210.000000000000
FS( 57 ),1842661.000000000200,1214611.000000000000,1572571.000000000000,1498491.000000000000,1501730.999999999800,2048491.000000000000,1428571.000000000000,11107130.000000000000
FS( 58 ),1869321.000000000000,1226331.000000000000,1557451.000000000000,1487851.000000000000,1495830.999999999800,2006491.000000000000,1428571.000000000000,11071850.000000000000
FS( 59 ),1875341.000000000200,1211691.000000000000,1547851.000000000000,1477211.000000000000,1476360.999999999800,1972680.999999999800,1428571.000000000000,10989710.000000000000
FS( 60 ),1819011.000000000000,1214611.000000000000,1551691.000000000000,1527751.000000000000,1484030.999999999800,1981081.000000000000,1428571.000000000000,11006750.000000000000
FS( 61 ),1789341.000000000200,1207291.000000000000,1528891.000000000200,1535731.000000000000,1476360.999999999800,1938871.000000000000,1428571.000000000000,10905060.000000000000
FS( 62 ),1789341.000000000200,1185331.000000000000,1545931.000000000000,1597290.999999999800,1480490.999999999800,1938871.000000000000,1428571.000000000000,10965830.000000000000
FS( 63 ),1804391.000000000200,1153091.000000000000,1534651.000000000200,1605270.999999999800,1482260.999999999500,1863061.000000000000,1428571.000000000000,10871300.000000000000
FS( 64 ),1812991.000000000500,1185331.000000000000,1549771.000000000000,1605270.999999999800,1492290.999999999800,1905271.000000000000,1428571.000000000000,10979500.000000000000
FS( 65 ),1842661.000000000200,1191171.000000000000,1549771.000000000000,1602611.000000000000,1492290.999999999800,1905271.000000000000,1428571.000000000000,11012350.000000000000
FS( 66 ),1869321.000000000000,1178011.000000000000,1502251.000000000000,1586651.000000000200,1489930.999999999800,1964281.000000000000,1428571.000000000000,11019020.000000000000
FS( 67 ),1816001.000000000500,1173611.000000000000,1494571.000000000000,1576011.000000000000,1462790.999999999800,1863061.000000000000,1428571.000000000000,10814620.000000000000
FS( 68 ),1822021.000000000000,1189731.000000000000,1479451.000000000000,1562711.000000000000,1468690.999999999800,1846261.000000000000,1428571.000000000000,10797440.000000000000
FS( 69 ),1848681.000000000200,1197051.000000000000,1496491.000000000000,1597290.999999999800,1468690.999999999800,1964281.000000000000,1428571.000000000000,11001060.000000000000
FS( 70 ),1878351.000000000200,1211691.000000000000,1508011.000000000000,1610591.000000000000,1480490.999999999800,1955881.000000000000,1428571.000000000000,11073590.000000000000
FS( 71 ),1886951.000000000500,1176531.000000000000,1502251.000000000000,1607930.999999999800,1482260.999999999500,1947480.999999999800,1428571.000000000000,11031980.000000000000
FS( 72 ),1902001.000000000500,1176531.000000000000,1508011.000000000000,1621611.000000000000,1488160.999999999800,1871461.000000000000,1428571.000000000000,10996350.000000000000
FS( 73 ),1904581.000000000200,1170651.000000000000,1515451.000000000000,1607930.999999999800,1488160.999999999800,1863061.000000000000,1428571.000000000000,10978410.000000000000
FS( 74 ),1869321.000000000000,1160411.000000000000,1523131.000000000000,1599950.999999999800,1480490.999999999800,1888261.000000000000,1428571.000000000000,10950140.000000000000
FS( 75 ),1898991.000000000500,1170651.000000000000,1528891.000000000200,1597290.999999999800,1476360.999999999800,1846261.000000000000,1428571.000000000000,10947020.000000000000
FS( 76 ),1937261.000000000000,1170651.000000000000,1534651.000000000200,1616290.999999999800,1492290.999999999800,1846261.000000000000,1428571.000000000000,11025980.000000000000
FS( 77 ),1886951.000000000500,1194091.000000000000,1532730.999999999800,1594631.000000000000,1489930.999999999800,1863061.000000000000,1428571.000000000000,10989970.000000000000
FS( 78 ),1866311.000000000000,1191171.000000000000,1532730.999999999800,1613631.000000000000,1494060.999999999800,1854661.000000000000,1428571.000000000000,10981140.000000000000
FS( 79 ),1875341.000000000200,1173611.000000000000,1521211.000000000000,1613631.000000000000,1489930.999999999800,1863061.000000000000,1428571.000000000000,10965360.000000000000
FS( 80 ),1907591.000000000200,1167731.000000000000,1511611.000000000000,1602611.000000000000,1492290.999999999800,1829251.000000000000,1428571.000000000000,10939660.000000000000
FS( 81 ),1836641.000000000200,1136971.000000000000,1494571.000000000000,1605270.999999999800,1472230.999999999800,1761841.000000000200,1428571.000000000000,10736100.000000000000
FS( 82 ),1863301.000000000000,1123771.000000000000,1496491.000000000000,1573351.000000000000,1468690.999999999800,1812451.000000000000,1428571.000000000000,10766630.000000000000
FS( 83 ),1934251.000000000500,1106211.000000000000,1486891.000000000200,1583991.000000000000,1468690.999999999800,1787251.000000000000,1428571.000000000000,10795860.000000000000
FS( 84 ),1904581.000000000200,1135491.000000000000,1479451.000000000000,1594631.000000000000,1470460.999999999500,1753441.000000000000,1428571.000000000000,10766630.000000000000
FS( 85 ),1851691.000000000500,1132571.000000000000,1464091.000000000000,1602611.000000000000,1468690.999999999800,1770241.000000000000,1428571.000000000000,10718470.000000000000
FS( 86 ),1839651.000000000200,1117931.000000000000,1469851.000000000000,1576011.000000000000,1466330.999999999800,1761841.000000000200,1428571.000000000000,10660190.000000000000
FS( 87 ),1833631.000000000200,1123771.000000000000,1464091.000000000000,1576011.000000000000,1466330.999999999800,1761841.000000000200,1428571.000000000000,10654250.000000000000
FS( 88 ),1831051.000000000000,1151611.000000000000,1462170.999999999800,1570691.000000000000,1452760.999999999500,1736641.000000000000,1428571.000000000000,10633500.000000000000
FS( 89 ),1822021.000000000000,1138451.000000000000,1486891.000000000200,1597290.999999999800,1452760.999999999500,1682670.999999999800,1428571.000000000000,10608660.000000000000
FS( 90 ),1872331.000000000200,1142851.000000000000,1492651.000000000200,1613631.000000000000,1464560.999999999800,1677420.999999999800,1428571.000000000000,10692020.000000000000
FS( 91 ),1854701.000000000500,1153091.000000000000,1496491.000000000000,1607930.999999999800,1468690.999999999800,1686031.000000000000,1428571.000000000000,10695510.000000000000
FS( 92 ),1895981.000000000500,1161891.000000000000,1498410.999999999800,1610591.000000000000,1470460.999999999500,1677420.999999999800,1428571.000000000000,10743330.000000000000
FS( 93 ),1922641.000000000200,1182371.000000000000,1513531.000000000000,1621611.000000000000,1472230.999999999800,1719631.000000000000,1428571.000000000000,10860590.000000000000
FS( 94 ),1948871.000000000200,1217531.000000000000,1506091.000000000000,1610591.000000000000,1472230.999999999800,1694430.999999999800,1428571.000000000000,10878320.000000000000
FS( 95 ),1966931.000000000200,1217531.000000000000,1506091.000000000000,1653531.000000000000,1466330.999999999800,1704511.000000000000,1428571.000000000000,10943500.000000000000
FS( 96 ),2011221.000000000500,1204371.000000000000,1508011.000000000000,1640231.000000000000,1470460.999999999500,1707871.000000000000,1428571.000000000000,10970740.000000000000
FS( 97 ),1993161.000000000200,1223411.000000000000,1506091.000000000000,1637571.000000000000,1470460.999999999500,1719631.000000000000,1428571.000000000000,10978900.000000000000
FS( 98 ),2079161.000000000500,1243931.000000000000,1511611.000000000000,1642891.000000000000,1474590.999999999800,1761841.000000000200,1428571.000000000000,11142600.000000000000
FS( 99 ),2049491.000000000500,1226331.000000000000,1515451.000000000000,1637571.000000000000,1480490.999999999800,1820851.000000000200,1428571.000000000000,11158760.000000000000
FS( 100 ),2025841.000000000200,1246851.000000000000,1509691.000000000000,1661511.000000000000,1474590.999999999800,1812451.000000000000,1428571.000000000000,11159510.000000000000
FS( 101 ),1999181.000000000200,1258571.000000000000,1506091.000000000000,1624270.999999999800,1476360.999999999800,1829251.000000000000,1428571.000000000000,11122300.000000000000
FS( 102 ),1987571.000000000000,1235131.000000000000,1506091.000000000000,1626930.999999999800,1476360.999999999800,1812451.000000000000,1428571.000000000000,11073110.000000000000
FS( 103 ),1981551.000000000000,1235131.000000000000,1508011.000000000000,1629591.000000000000,1478131.000000000000,1795651.000000000000,1428571.000000000000,11056640.000000000000
FS( 104 ),2025841.000000000200,1226331.000000000000,1513531.000000000000,1629591.000000000000,1478131.000000000000,1812451.000000000000,1428571.000000000000,11114450.000000000000
FS( 105 ),2043471.000000000500,1232211.000000000000,1519291.000000000000,1629591.000000000000,1482260.999999999500,1820851.000000000200,1428571.000000000000,11156250.000000000000
FS( 106 ),2025841.000000000200,1252691.000000000000,1519291.000000000000,1629591.000000000000,1480490.999999999800,1930471.000000000000,1428571.000000000000,11266950.000000000000
FS( 107 ),1957901.000000000200,1219011.000000000000,1490730.999999999800,1616290.999999999800,1468690.999999999800,1930471.000000000000,1428571.000000000000,11111670.000000000000
FS( 108 ),1978541.000000000000,1226331.000000000000,1486891.000000000200,1629591.000000000000,1468690.999999999800,1955881.000000000000,1428571.000000000000,11174500.000000000000
FS( 109 ),2025841.000000000200,1238051.000000000000,1504170.999999999800,1640231.000000000000,1484030.999999999800,1947480.999999999800,1428571.000000000000,11268380.000000000000
FS( 110 ),2019821.000000000000,1233651.000000000000,1519291.000000000000,1648211.000000000000,1480490.999999999800,1989480.999999999800,1428571.000000000000,11319520.000000000000
FS( 111 ),2014231.000000000500,1227811.000000000000,1509691.000000000000,1629591.000000000000,1486390.999999999800,1981081.000000000000,1428571.000000000000,11277370.000000000000
FS( 112 ),2019821.000000000000,1202891.000000000000,1496491.000000000000,1602611.000000000000,1480490.999999999800,1913670.999999999800,1428571.000000000000,11144550.000000000000
FS( 113 ),2040461.000000000500,1175051.000000000000,1496491.000000000000,1613631.000000000000,1484030.999999999800,1922071.000000000000,1428571.000000000000,11160310.000000000000
FS( 114 ),2019821.000000000000,1175051.000000000000,1492651.000000000200,1602611.000000000000,1486390.999999999800,1879861.000000000000,1428571.000000000000,11084960.000000000000
FS( 115 ),2014231.000000000500,1161891.000000000000,1486891.000000000200,1613631.000000000000,1492290.999999999800,2006491.000000000000,1428571.000000000000,11204000.000000000000
FS( 116 ),1993161.000000000200,1167731.000000000000,1475611.000000000000,1602611.000000000000,1492290.999999999800,2065501.000000000000,1428571.000000000000,11225480.000000000000
FS( 117 ),2025841.000000000200,1164811.000000000000,1475611.000000000000,1613631.000000000000,1495830.999999999800,2090701.000000000000,1428571.000000000000,11295000.000000000000
FS( 118 ),2025841.000000000200,1170651.000000000000,1481371.000000000000,1626930.999999999800,1498190.999999999800,2082301.000000000000,1428571.000000000000,11313860.000000000000
FS( 119 ),2040461.000000000500,1164811.000000000000,1477531.000000000000,1640231.000000000000,1498190.999999999800,2065501.000000000000,1428571.000000000000,11315300.000000000000
FS( 120 ),2019821.000000000000,1160411.000000000000,1466011.000000000000,1629591.000000000000,1498190.999999999800,2048491.000000000000,1428571.000000000000,11251090.000000000000
FS( 121 ),2043471.000000000500,1164811.000000000000,1466011.000000000000,1642891.000000000000,1489930.999999999800,2014891.000000000000,1428571.000000000000,11250580.000000000000
FS( 122 ),2025841.000000000200,1158931.000000000000,1458331.000000000200,1650871.000000000000,1498190.999999999800,1981081.000000000000,1428571.000000000000,11201820.000000000000
FS( 123 ),2046481.000000000500,1169211.000000000000,1467931.000000000000,1645551.000000000000,1498190.999999999800,2048491.000000000000,1428571.000000000000,11304430.000000000000
FS( 124 ),2061531.000000000000,1169211.000000000000,1483051.000000000000,1642891.000000000000,1498190.999999999800,2099101.000000000000,1428571.000000000000,11382550.000000000000
FS( 125 ),2055511.000000000000,1169211.000000000000,1484971.000000000000,1640231.000000000000,1492290.999999999800,2099101.000000000000,1428571.000000000000,11369890.000000000000
FS( 126 ),2079161.000000000500,1167731.000000000000,1486891.000000000200,1656191.000000000000,1501730.999999999800,2073900.999999999800,1428571.000000000000,11394180.000000000000
FS( 127 ),2079161.000000000500,1195571.000000000000,1488811.000000000000,1666831.000000000200,1511760.999999999500,2065501.000000000000,1428571.000000000000,11436210.000000000000
FS( 128 ),2079161.000000000500,1186771.000000000000,1492651.000000000200,1664171.000000000200,1515300.999999999800,2082301.000000000000,1428571.000000000000,11448930.000000000000
FS( 129 ),2073141.000000000500,1183851.000000000000,1490730.999999999800,1666831.000000000200,1504090.999999999800,2082301.000000000000,1428571.000000000000,11429520.000000000000
FS( 130 ),2061531.000000000000,1192651.000000000000,1490730.999999999800,1680131.000000000000,1504090.999999999800,2099101.000000000000,1428571.000000000000,11456810.000000000000
FS( 131 ),2067121.000000000000,1230731.000000000000,1498410.999999999800,1680131.000000000000,1513530.999999999800,2090701.000000000000,1428571.000000000000,11509200.000000000000
FS( 132 ),2052501.000000000500,1227811.000000000000,1496491.000000000000,1688491.000000000000,1511760.999999999500,2099101.000000000000,1428571.000000000000,11504730.000000000000
FS( 133 ),2073141.000000000500,1246851.000000000000,1502251.000000000000,1691151.000000000200,1507631.000000000000,2225731.000000000000,1428571.000000000000,11675330.000000000000
FS( 134 ),2212031.000000000000,1251251.000000000000,1504170.999999999800,1683171.000000000200,1507631.000000000000,2284741.000000000000,1428571.000000000000,11871570.000000000000
FS( 135 ),2194401.000000000000,1205811.000000000000,1509691.000000000000,1632251.000000000000,1478131.000000000000,2242531.000000000000,1428571.000000000000,11691390.000000000000
FS( 136 ),2144091.000000000000,1230731.000000000000,1515451.000000000000,1632251.000000000000,1488160.999999999800,2318551.000000000000,1428571.000000000000,11757810.000000000000
FS( 137 ),2173761.000000000000,1238051.000000000000,1517371.000000000000,1653531.000000000000,1517660.999999999800,2402761.000000000000,1428571.000000000000,11931710.000000000000
FS( 138 ),2144091.000000000000,1257091.000000000000,1498410.999999999800,1666831.000000000200,1509990.999999999800,2461771.000000000000,1428571.000000000000,11966760.000000000000
FS( 139 ),2105821.000000000000,1254171.000000000000,1496491.000000000000,1645551.000000000000,1494060.999999999800,2402761.000000000000,1428571.000000000000,11827430.000000000000
FS( 140 ),2102811.000000000000,1265891.000000000000,1504170.999999999800,1656191.000000000000,1494060.999999999800,2444971.000000000000,1428571.000000000000,11896670.000000000000
FS( 141 ),2114421.000000000000,1262971.000000000000,1492651.000000000200,1677471.000000000000,1507631.000000000000,2369161.000000000000,1428571.000000000000,11852880.000000000000
FS( 142 ),2093781.000000000200,1255651.000000000000,1496491.000000000000,1677471.000000000000,1507631.000000000000,2369161.000000000000,1428571.000000000000,11828760.000000000000
FS( 143 ),2084751.000000000500,1246851.000000000000,1488811.000000000000,1683171.000000000200,1504090.999999999800,2318551.000000000000,1428571.000000000000,11754800.000000000000
FS( 144 ),2084751.000000000500,1235131.000000000000,1484971.000000000000,1669491.000000000000,1504090.999999999800,2276341.000000000000,1428571.000000000000,11683350.000000000000
FS( 145 ),2093781.000000000200,1236611.000000000000,1479451.000000000000,1685831.000000000200,1498190.999999999800,2369161.000000000000,1428571.000000000000,11791600.000000000000
FS( 146 ),2087761.000000000000,1232211.000000000000,1473691.000000000000,1666831.000000000200,1513530.999999999800,2259541.000000000000,1428571.000000000000,11662140.000000000000
FS( 147 ),2073141.000000000500,1230731.000000000000,1469851.000000000000,1664171.000000000200,1507631.000000000000,2217331.000000000000,1428571.000000000000,11591430.000000000000
FS( 148 ),2043471.000000000500,1210211.000000000000,1425931.000000000000,1642891.000000000000,1499960.999999999500,2116111.000000000000,1428571.000000000000,11367150.000000000000
FS( 149 ),2070131.000000000200,1136971.000000000000,1439371.000000000000,1661511.000000000000,1523560.999999999800,2259541.000000000000,1428571.000000000000,11519660.000000000000
FS( 150 ),2052501.000000000500,1112051.000000000000,1439371.000000000000,1634911.000000000000,1521200.999999999500,2250931.000000000000,1428571.000000000000,11439540.000000000000
FS( 151 ),2064111.000000000200,1079851.000000000000,1448971.000000000000,1666831.000000000200,1538900.999999999800,2309941.000000000000,1428571.000000000000,11537180.000000000000
FS( 152 ),2025841.000000000200,1078371.000000000000,1462170.999999999800,1640231.000000000000,1517660.999999999800,2166721.000000000000,1428571.000000000000,11319570.000000000000
FS( 153 ),2011221.000000000500,1088611.000000000000,1477531.000000000000,1624270.999999999800,1523560.999999999800,2124511.000000000000,1428571.000000000000,11278280.000000000000
FS( 154 ),2008211.000000000500,1081291.000000000000,1477531.000000000000,1642891.000000000000,1547160.999999999800,2141310.999999999500,1428571.000000000000,11326970.000000000000
FS( 155 ),2052501.000000000500,1081291.000000000000,1471771.000000000000,1664171.000000000200,1521200.999999999500,2149711.000000000500,1428571.000000000000,11369220.000000000000
FS( 156 ),2025841.000000000200,1035891.000000000000,1431691.000000000000,1642891.000000000000,1476360.999999999800,2099101.000000000000,1428571.000000000000,11140350.000000000000
FS( 157 ),2028851.000000000200,1030011.000000000000,1441291.000000000000,1661511.000000000000,1507631.000000000000,2073900.999999999800,1428571.000000000000,11171770.000000000000
FS( 158 ),1999181.000000000200,971411.000000000000,1429771.000000000000,1624270.999999999800,1480490.999999999800,2082301.000000000000,1428571.000000000000,11016000.000000000000
FS( 159 ),2016811.000000000000,1027091.000000000000,1429771.000000000000,1616290.999999999800,1482260.999999999500,2107711.000000000000,1428571.000000000000,11108510.000000000000
FS( 160 ),2025841.000000000200,1057851.000000000000,1429771.000000000000,1616290.999999999800,1484030.999999999800,2099101.000000000000,1428571.000000000000,11141460.000000000000
FS( 161 ),2079161.000000000500,1094491.000000000000,1490730.999999999800,1597290.999999999800,1489930.999999999800,2124511.000000000000,1428571.000000000000,11304690.000000000000
FS( 162 ),2144091.000000000000,1103291.000000000000,1479451.000000000000,1610591.000000000000,1492290.999999999800,2149711.000000000500,1428571.000000000000,11408000.000000000000
FS( 163 ),2108401.000000000000,1097411.000000000000,1492651.000000000200,1605270.999999999800,1492290.999999999800,2158321.000000000000,1428571.000000000000,11382920.000000000000
FS( 164 ),2132051.000000000000,1090091.000000000000,1488811.000000000000,1610591.000000000000,1492290.999999999800,2099101.000000000000,1428571.000000000000,11341510.000000000000
FS( 165 ),2158711.000000000000,1106211.000000000000,1484971.000000000000,1618950.999999999800,1515300.999999999800,2149711.000000000500,1428571.000000000000,11462430.000000000000
