代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11346825.708799999000
真實報酬,1346825.708799999200

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,6903.169353935090
風險,168549.718379641530
起點值,0.040956279371
找到最佳解世代,1453
找到最佳解實驗#,2
找到最佳解次數,18

投資組合檔數,7
1303(4)[21],2002(8)[17],2357(21)[3],2412(24)[2],3045(40)[1],4904(44)[25],9999(49)[31],
FS( 14 ),1408321.000000000000,1376111.000000000000,1372691.000000000000,1453291.000000000000,1466271.000000000000,1452421.000000000000,1428571.000000000000,9957680.000000000000
FS( 15 ),1406431.000000000000,1371230.999999999800,1384461.000000000000,1453291.000000000000,1472651.000000000200,1434871.000000000000,1428571.000000000000,9951510.000000000000
FS( 16 ),1422631.000000000000,1371230.999999999800,1469711.000000000000,1453291.000000000000,1474971.000000000000,1444321.000000000000,1428571.000000000000,10064730.000000000000
FS( 17 ),1440721.000000000000,1380381.000000000000,1560791.000000000200,1469611.000000000000,1485990.999999999800,1444321.000000000000,1428571.000000000000,10210390.000000000000
FS( 18 ),1458811.000000000000,1387091.000000000000,1519651.000000000000,1463371.000000000000,1497011.000000000000,1442971.000000000000,1428571.000000000000,10197480.000000000000
FS( 19 ),1458811.000000000000,1373671.000000000200,1525591.000000000000,1455210.999999999800,1508031.000000000000,1444321.000000000000,1428571.000000000000,10194210.000000000000
FS( 20 ),1448821.000000000000,1380381.000000000000,1546160.999999999800,1463371.000000000000,1525721.000000000000,1438021.000000000000,1428571.000000000000,10231050.000000000000
FS( 21 ),1422631.000000000000,1377941.000000000200,1575531.000000000200,1461451.000000000200,1514701.000000000000,1433071.000000000000,1428571.000000000000,10213900.000000000000
FS( 22 ),1458811.000000000000,1388921.000000000200,1590271.000000000000,1469611.000000000000,1523401.000000000200,1442971.000000000000,1428571.000000000000,10302560.000000000000
FS( 23 ),1462861.000000000200,1388921.000000000200,1584331.000000000000,1467451.000000000200,1523401.000000000200,1433071.000000000000,1428571.000000000000,10288610.000000000000
FS( 24 ),1458811.000000000000,1399901.000000000200,1563761.000000000000,1481851.000000000000,1519051.000000000000,1441171.000000000000,1428571.000000000000,10293120.000000000000
FS( 25 ),1466911.000000000000,1399901.000000000200,1575531.000000000200,1485931.000000000000,1512381.000000000000,1438021.000000000000,1428571.000000000000,10307250.000000000000
FS( 26 ),1511461.000000000000,1410881.000000000000,1560791.000000000200,1504171.000000000000,1519051.000000000000,1441171.000000000000,1428571.000000000000,10376100.000000000000
FS( 27 ),1533601.000000000000,1408441.000000000200,1519651.000000000000,1526731.000000000000,1514701.000000000000,1444321.000000000000,1428571.000000000000,10376020.000000000000
FS( 28 ),1549801.000000000000,1423691.000000000200,1516791.000000000000,1565371.000000000000,1519051.000000000000,1444321.000000000000,1428571.000000000000,10447600.000000000000
FS( 29 ),1527661.000000000000,1434671.000000000200,1590271.000000000000,1557211.000000000000,1532391.000000000000,1442971.000000000000,1428571.000000000000,10513750.000000000000
FS( 30 ),1513620.999999999800,1423691.000000000200,1566731.000000000000,1534891.000000000000,1523401.000000000200,1436221.000000000200,1428571.000000000000,10427130.000000000000
FS( 31 ),1487161.000000000000,1413321.000000000000,1569701.000000000000,1514491.000000000000,1525721.000000000000,1438021.000000000000,1428571.000000000000,10376990.000000000000
FS( 32 ),1481221.000000000000,1402341.000000000000,1596101.000000000000,1518571.000000000000,1501361.000000000000,1412371.000000000000,1428571.000000000000,10340540.000000000000
FS( 33 ),1509571.000000000000,1410881.000000000000,1599071.000000000000,1522651.000000000000,1514701.000000000000,1423621.000000000000,1428571.000000000000,10409070.000000000000
FS( 34 ),1483111.000000000200,1406611.000000000000,1584331.000000000000,1518571.000000000000,1510351.000000000000,1402921.000000000000,1428571.000000000000,10334470.000000000000
FS( 35 ),1466911.000000000000,1406611.000000000000,1572561.000000000000,1510411.000000000000,1510351.000000000000,1414171.000000000000,1428571.000000000000,10309590.000000000000
FS( 36 ),1462861.000000000200,1410881.000000000000,1578501.000000000000,1534891.000000000000,1550081.000000000000,1407871.000000000000,1428571.000000000000,10373660.000000000000
FS( 37 ),1462861.000000000200,1413321.000000000000,1601930.999999999800,1530811.000000000000,1530071.000000000000,1402921.000000000000,1428571.000000000000,10370490.000000000000
FS( 38 ),1452870.999999999800,1408441.000000000200,1587301.000000000200,1528651.000000000000,1510351.000000000000,1401121.000000000000,1428571.000000000000,10317310.000000000000
FS( 39 ),1456921.000000000000,1408441.000000000200,1634271.000000000000,1518571.000000000000,1510351.000000000000,1402921.000000000000,1428571.000000000000,10360050.000000000000
FS( 40 ),1440721.000000000000,1410881.000000000000,1663751.000000000000,1512331.000000000000,1506001.000000000000,1402921.000000000000,1428571.000000000000,10365180.000000000000
FS( 41 ),1432620.999999999800,1387091.000000000000,1737231.000000000000,1491931.000000000000,1508031.000000000000,1385371.000000000000,1428571.000000000000,10370850.000000000000
FS( 42 ),1418581.000000000200,1391361.000000000000,1707751.000000000000,1502251.000000000000,1517021.000000000000,1399770.999999999800,1428571.000000000000,10365310.000000000000
FS( 43 ),1416421.000000000000,1391361.000000000000,1663751.000000000000,1510411.000000000000,1519051.000000000000,1399770.999999999800,1428571.000000000000,10329340.000000000000
FS( 44 ),1446661.000000000000,1391361.000000000000,1675410.999999999800,1514491.000000000000,1521371.000000000200,1397971.000000000000,1428571.000000000000,10375840.000000000000
FS( 45 ),1448821.000000000000,1397460.999999999800,1698951.000000000000,1516411.000000000000,1512381.000000000000,1401121.000000000000,1428571.000000000000,10403720.000000000000
FS( 46 ),1452870.999999999800,1397460.999999999800,1690151.000000000000,1506331.000000000000,1506001.000000000000,1397971.000000000000,1428571.000000000000,10379360.000000000000
FS( 47 ),1473120.999999999800,1406611.000000000000,1798941.000000000000,1500091.000000000000,1512381.000000000000,1397971.000000000000,1428571.000000000000,10517690.000000000000
FS( 48 ),1477171.000000000000,1408441.000000000200,1766601.000000000000,1500091.000000000000,1506001.000000000000,1396621.000000000000,1428571.000000000000,10483500.000000000000
FS( 49 ),1473120.999999999800,1410881.000000000000,1760660.999999999800,1504171.000000000000,1521371.000000000200,1387171.000000000000,1428571.000000000000,10485950.000000000000
FS( 50 ),1485271.000000000000,1423691.000000000200,1748891.000000000000,1508251.000000000000,1528041.000000000000,1383571.000000000000,1428571.000000000000,10506290.000000000000
FS( 51 ),1475011.000000000000,1421861.000000000000,1778371.000000000000,1500091.000000000000,1514701.000000000000,1383571.000000000000,1428571.000000000000,10502180.000000000000
FS( 52 ),1462861.000000000200,1413321.000000000000,1787170.999999999800,1491931.000000000000,1501361.000000000000,1362871.000000000000,1428571.000000000000,10448090.000000000000
FS( 53 ),1466911.000000000000,1419421.000000000200,1751861.000000000000,1479691.000000000200,1510351.000000000000,1355221.000000000000,1428571.000000000000,10412030.000000000000
FS( 54 ),1497421.000000000000,1426131.000000000000,1746031.000000000200,1469611.000000000000,1503680.999999999800,1359721.000000000000,1428571.000000000000,10431170.000000000000
FS( 55 ),1487161.000000000000,1426131.000000000000,1728321.000000000000,1487851.000000000000,1508031.000000000000,1352071.000000000000,1428571.000000000000,10418140.000000000000
FS( 56 ),1487161.000000000000,1437111.000000000000,1781231.000000000000,1520491.000000000000,1519051.000000000000,1366020.999999999800,1428571.000000000000,10539640.000000000000
FS( 57 ),1479061.000000000000,1449921.000000000200,1748891.000000000000,1510411.000000000000,1521371.000000000200,1367821.000000000000,1428571.000000000000,10506050.000000000000
FS( 58 ),1489321.000000000000,1460901.000000000200,1746031.000000000200,1514491.000000000000,1519051.000000000000,1367821.000000000000,1428571.000000000000,10526190.000000000000
FS( 59 ),1483111.000000000200,1459071.000000000000,1754831.000000000000,1518571.000000000000,1517021.000000000000,1377270.999999999800,1428571.000000000000,10538450.000000000000
FS( 60 ),1489321.000000000000,1452361.000000000000,1763631.000000000000,1522651.000000000000,1519051.000000000000,1377270.999999999800,1428571.000000000000,10552860.000000000000
FS( 61 ),1487161.000000000000,1454801.000000000000,1743061.000000000000,1526731.000000000000,1519051.000000000000,1377270.999999999800,1428571.000000000000,10536650.000000000000
FS( 62 ),1499311.000000000000,1460901.000000000200,1740091.000000000000,1530811.000000000000,1523401.000000000200,1385371.000000000000,1428571.000000000000,10568460.000000000000
FS( 63 ),1497421.000000000000,1459071.000000000000,1748891.000000000000,1526731.000000000000,1530071.000000000000,1382221.000000000000,1428571.000000000000,10572980.000000000000
FS( 64 ),1495261.000000000000,1456631.000000000000,1716660.999999999800,1518571.000000000000,1534420.999999999800,1379071.000000000000,1428571.000000000000,10529190.000000000000
FS( 65 ),1493370.999999999800,1463341.000000000000,1719521.000000000000,1512331.000000000000,1554430.999999999800,1367821.000000000000,1428571.000000000000,10539390.000000000000
FS( 66 ),1513620.999999999800,1485301.000000000000,1743061.000000000000,1512331.000000000000,1550081.000000000000,1377270.999999999800,1428571.000000000000,10610240.000000000000
FS( 67 ),1511461.000000000000,1513361.000000000000,1716660.999999999800,1502251.000000000000,1543411.000000000200,1370971.000000000000,1428571.000000000000,10586690.000000000000
FS( 68 ),1507411.000000000000,1502990.999999999800,1725461.000000000000,1496011.000000000000,1534420.999999999800,1374121.000000000000,1428571.000000000000,10568990.000000000000
FS( 69 ),1489321.000000000000,1485301.000000000000,1649011.000000000000,1490011.000000000000,1514701.000000000000,1361521.000000000000,1428571.000000000000,10418440.000000000000
FS( 70 ),1497421.000000000000,1485301.000000000000,1631410.999999999800,1491931.000000000000,1521371.000000000200,1362871.000000000000,1428571.000000000000,10418880.000000000000
FS( 71 ),1485271.000000000000,1460901.000000000200,1687180.999999999800,1491931.000000000000,1512381.000000000000,1362871.000000000000,1428571.000000000000,10429110.000000000000
FS( 72 ),1489321.000000000000,1476151.000000000200,1684321.000000000000,1491931.000000000000,1508031.000000000000,1367821.000000000000,1428571.000000000000,10446150.000000000000
FS( 73 ),1509571.000000000000,1489571.000000000000,1672551.000000000200,1491931.000000000000,1523401.000000000200,1370971.000000000000,1428571.000000000000,10486570.000000000000
FS( 74 ),1511461.000000000000,1481031.000000000000,1654841.000000000000,1491931.000000000000,1512381.000000000000,1367821.000000000000,1428571.000000000000,10448040.000000000000
FS( 75 ),1511461.000000000000,1489571.000000000000,1643180.999999999800,1491931.000000000000,1508031.000000000000,1362871.000000000000,1428571.000000000000,10435620.000000000000
FS( 76 ),1517400.999999999800,1481031.000000000000,1684321.000000000000,1491931.000000000000,1508031.000000000000,1380421.000000000000,1428571.000000000000,10491710.000000000000
FS( 77 ),1525501.000000000000,1471881.000000000000,1643180.999999999800,1491931.000000000000,1503680.999999999800,1385371.000000000000,1428571.000000000000,10450120.000000000000
FS( 78 ),1556011.000000000000,1467611.000000000000,1657811.000000000000,1491931.000000000000,1519051.000000000000,1388520.999999999800,1428571.000000000000,10509510.000000000000
FS( 79 ),1620541.000000000000,1476151.000000000200,1666611.000000000000,1491931.000000000000,1528041.000000000000,1391671.000000000000,1428571.000000000000,10603520.000000000000
FS( 80 ),1620541.000000000000,1470051.000000000000,1660781.000000000200,1491931.000000000000,1523401.000000000200,1393471.000000000000,1428571.000000000000,10588750.000000000000
FS( 81 ),1608391.000000000000,1467611.000000000000,1631410.999999999800,1491931.000000000000,1521371.000000000200,1394821.000000000000,1428571.000000000000,10544110.000000000000
FS( 82 ),1620541.000000000000,1463341.000000000000,1631410.999999999800,1491931.000000000000,1534420.999999999800,1394821.000000000000,1428571.000000000000,10565040.000000000000
FS( 83 ),1634851.000000000000,1459071.000000000000,1654841.000000000000,1497451.000000000200,1523401.000000000200,1407871.000000000000,1428571.000000000000,10606060.000000000000
FS( 84 ),1638900.999999999800,1481031.000000000000,1660781.000000000200,1489051.000000000000,1528041.000000000000,1399770.999999999800,1428571.000000000000,10626150.000000000000
FS( 85 ),1640791.000000000000,1485301.000000000000,1637241.000000000000,1489051.000000000000,1523401.000000000200,1414171.000000000000,1428571.000000000000,10618530.000000000000
FS( 86 ),1671301.000000000000,1498111.000000000000,1654841.000000000000,1497451.000000000200,1523401.000000000200,1415521.000000000000,1428571.000000000000,10689200.000000000000
FS( 87 ),1784431.000000000000,1546301.000000000000,1654841.000000000000,1475611.000000000000,1530071.000000000000,1420471.000000000000,1428571.000000000000,10840300.000000000000
FS( 88 ),1756081.000000000200,1535321.000000000000,1628441.000000000000,1482331.000000000000,1539061.000000000000,1420471.000000000000,1428571.000000000000,10790280.000000000000
FS( 89 ),1689391.000000000000,1507260.999999999800,1566731.000000000000,1465530.999999999800,1523401.000000000200,1362871.000000000000,1428571.000000000000,10543760.000000000000
FS( 90 ),1655101.000000000000,1482861.000000000000,1475541.000000000000,1455451.000000000200,1483670.999999999800,1374121.000000000000,1428571.000000000000,10355320.000000000000
FS( 91 ),1685341.000000000000,1489571.000000000000,1569701.000000000000,1468891.000000000000,1477291.000000000000,1377270.999999999800,1428571.000000000000,10496640.000000000000
FS( 92 ),1735831.000000000200,1489571.000000000000,1601930.999999999800,1457131.000000000200,1472651.000000000200,1369621.000000000000,1428571.000000000000,10555310.000000000000
FS( 93 ),1752031.000000000200,1485301.000000000000,1581361.000000000000,1467210.999999999800,1474971.000000000000,1383571.000000000000,1428571.000000000000,10573020.000000000000
FS( 94 ),1778220.999999999800,1467611.000000000000,1560791.000000000200,1460491.000000000000,1450611.000000000000,1374121.000000000000,1428571.000000000000,10520420.000000000000
FS( 95 ),1806571.000000000200,1492010.999999999800,1587301.000000000200,1472251.000000000000,1481641.000000000000,1370971.000000000000,1428571.000000000000,10639320.000000000000
FS( 96 ),1806571.000000000200,1482861.000000000000,1593131.000000000000,1472251.000000000000,1490341.000000000200,1383571.000000000000,1428571.000000000000,10657300.000000000000
FS( 97 ),1806571.000000000200,1471881.000000000000,1584331.000000000000,1468891.000000000000,1494691.000000000000,1362871.000000000000,1428571.000000000000,10617810.000000000000
FS( 98 ),1756081.000000000200,1487131.000000000000,1584331.000000000000,1472251.000000000000,1479321.000000000000,1377270.999999999800,1428571.000000000000,10584960.000000000000
FS( 99 ),1768231.000000000000,1489571.000000000000,1628441.000000000000,1475611.000000000000,1503680.999999999800,1383571.000000000000,1428571.000000000000,10677680.000000000000
FS( 100 ),1776331.000000000200,1485301.000000000000,1696091.000000000000,1478970.999999999800,1479321.000000000000,1383571.000000000000,1428571.000000000000,10728160.000000000000
FS( 101 ),1756081.000000000200,1504821.000000000000,1737231.000000000000,1487371.000000000000,1494691.000000000000,1388520.999999999800,1428571.000000000000,10797290.000000000000
FS( 102 ),1671301.000000000000,1493841.000000000000,1690151.000000000000,1473931.000000000000,1499331.000000000000,1382221.000000000000,1428571.000000000000,10639350.000000000000
FS( 103 ),1746091.000000000000,1515801.000000000000,1693121.000000000000,1489051.000000000000,1523401.000000000200,1390321.000000000000,1428571.000000000000,10786360.000000000000
FS( 104 ),1768231.000000000000,1507260.999999999800,1696091.000000000000,1494091.000000000000,1512381.000000000000,1390321.000000000000,1428571.000000000000,10796950.000000000000
FS( 105 ),1733941.000000000000,1507260.999999999800,1669581.000000000000,1485691.000000000200,1517021.000000000000,1390321.000000000000,1428571.000000000000,10732390.000000000000
FS( 106 ),1735831.000000000200,1502990.999999999800,1649011.000000000000,1494091.000000000000,1521371.000000000200,1393471.000000000000,1428571.000000000000,10725340.000000000000
FS( 107 ),1725841.000000000000,1498111.000000000000,1640211.000000000000,1482331.000000000000,1519051.000000000000,1387171.000000000000,1428571.000000000000,10681290.000000000000
FS( 108 ),1681291.000000000000,1487131.000000000000,1631410.999999999800,1478970.999999999800,1501361.000000000000,1390321.000000000000,1428571.000000000000,10599060.000000000000
FS( 109 ),1681291.000000000000,1481031.000000000000,1601930.999999999800,1482331.000000000000,1494691.000000000000,1393471.000000000000,1428571.000000000000,10563320.000000000000
FS( 110 ),1711531.000000000200,1522510.999999999800,1593131.000000000000,1484011.000000000000,1503680.999999999800,1391671.000000000000,1428571.000000000000,10635110.000000000000
FS( 111 ),1685341.000000000000,1522510.999999999800,1566731.000000000000,1478970.999999999800,1512381.000000000000,1377270.999999999800,1428571.000000000000,10571780.000000000000
FS( 112 ),1739881.000000000000,1524341.000000000000,1554961.000000000000,1480651.000000000000,1501361.000000000000,1380421.000000000000,1428571.000000000000,10610190.000000000000
FS( 113 ),1752031.000000000200,1522510.999999999800,1554961.000000000000,1470571.000000000000,1514701.000000000000,1387171.000000000000,1428571.000000000000,10630520.000000000000
FS( 114 ),1760131.000000000000,1529220.999999999800,1601930.999999999800,1467210.999999999800,1503680.999999999800,1402921.000000000000,1428571.000000000000,10693670.000000000000
FS( 115 ),1768231.000000000000,1520071.000000000000,1596101.000000000000,1472251.000000000000,1506001.000000000000,1404721.000000000000,1428571.000000000000,10695950.000000000000
FS( 116 ),1758241.000000000000,1524341.000000000000,1563761.000000000000,1484011.000000000000,1510351.000000000000,1399770.999999999800,1428571.000000000000,10669050.000000000000
FS( 117 ),1762021.000000000000,1533490.999999999800,1590271.000000000000,1494091.000000000000,1517021.000000000000,1397971.000000000000,1428571.000000000000,10723440.000000000000
FS( 118 ),1742041.000000000000,1533490.999999999800,1613701.000000000000,1497451.000000000200,1514701.000000000000,1383571.000000000000,1428571.000000000000,10713530.000000000000
FS( 119 ),1733941.000000000000,1535321.000000000000,1604901.000000000000,1494091.000000000000,1528041.000000000000,1393471.000000000000,1428571.000000000000,10718340.000000000000
FS( 120 ),1752031.000000000200,1533490.999999999800,1519651.000000000000,1504171.000000000000,1539061.000000000000,1399770.999999999800,1428571.000000000000,10676750.000000000000
FS( 121 ),1768231.000000000000,1542031.000000000000,1531420.999999999800,1509210.999999999800,1541091.000000000200,1434871.000000000000,1428571.000000000000,10755430.000000000000
FS( 122 ),1780380.999999999800,1557281.000000000000,1566731.000000000000,1529371.000000000000,1547761.000000000000,1442971.000000000000,1428571.000000000000,10853070.000000000000
FS( 123 ),1796581.000000000200,1557281.000000000000,1610841.000000000000,1537771.000000000000,1539061.000000000000,1431721.000000000000,1428571.000000000000,10901830.000000000000
FS( 124 ),1802521.000000000000,1553010.999999999800,1572561.000000000000,1534411.000000000000,1545441.000000000000,1409221.000000000000,1428571.000000000000,10845740.000000000000
FS( 125 ),1822771.000000000000,1557281.000000000000,1610841.000000000000,1541131.000000000200,1552111.000000000000,1428571.000000000000,1428571.000000000000,10941280.000000000000
FS( 126 ),1824931.000000000000,1561551.000000000000,1601930.999999999800,1537771.000000000000,1554430.999999999800,1421821.000000000000,1428571.000000000000,10931010.000000000000
FS( 127 ),1822771.000000000000,1559720.999999999800,1610841.000000000000,1537771.000000000000,1554430.999999999800,1421821.000000000000,1428571.000000000000,10935930.000000000000
FS( 128 ),1828981.000000000200,1555451.000000000200,1569701.000000000000,1536091.000000000000,1565451.000000000000,1425421.000000000000,1428571.000000000000,10909670.000000000000
FS( 129 ),1790370.999999999800,1548740.999999999800,1566731.000000000000,1529371.000000000000,1545441.000000000000,1417321.000000000000,1428571.000000000000,10826550.000000000000
FS( 130 ),1790370.999999999800,1555451.000000000200,1572561.000000000000,1517611.000000000000,1569801.000000000000,1404721.000000000000,1428571.000000000000,10839090.000000000000
FS( 131 ),1796581.000000000200,1550571.000000000000,1534391.000000000000,1526011.000000000000,1598511.000000000000,1402921.000000000000,1428571.000000000000,10837560.000000000000
FS( 132 ),1788481.000000000200,1544470.999999999800,1513821.000000000000,1526011.000000000000,1622871.000000000200,1399770.999999999800,1428571.000000000000,10824000.000000000000
FS( 133 ),1782271.000000000000,1533490.999999999800,1513821.000000000000,1534411.000000000000,1640271.000000000000,1397971.000000000000,1428571.000000000000,10830810.000000000000
FS( 134 ),1762021.000000000000,1533490.999999999800,1510851.000000000200,1539451.000000000000,1622871.000000000200,1391671.000000000000,1428571.000000000000,10788930.000000000000
FS( 135 ),1812781.000000000000,1546301.000000000000,1534391.000000000000,1542811.000000000000,1653611.000000000000,1406071.000000000000,1428571.000000000000,10924540.000000000000
FS( 136 ),1830870.999999999800,1555451.000000000200,1575531.000000000200,1544491.000000000000,1675651.000000000200,1399770.999999999800,1428571.000000000000,11010340.000000000000
FS( 137 ),1826821.000000000200,1555451.000000000200,1581361.000000000000,1544491.000000000000,1649261.000000000000,1418671.000000000000,1428571.000000000000,11004630.000000000000
FS( 138 ),1788481.000000000200,1553010.999999999800,1563761.000000000000,1532731.000000000000,1640271.000000000000,1412371.000000000000,1428571.000000000000,10919200.000000000000
FS( 139 ),1802521.000000000000,1559720.999999999800,1584331.000000000000,1541131.000000000200,1651291.000000000000,1404721.000000000000,1428571.000000000000,10972290.000000000000
FS( 140 ),1820880.999999999800,1570701.000000000200,1666611.000000000000,1537771.000000000000,1653611.000000000000,1406071.000000000000,1428571.000000000000,11084220.000000000000
FS( 141 ),1824931.000000000000,1579240.999999999800,1696091.000000000000,1531051.000000000000,1651291.000000000000,1404721.000000000000,1428571.000000000000,11115900.000000000000
FS( 142 ),1818720.999999999800,1568260.999999999800,1631410.999999999800,1529371.000000000000,1642591.000000000200,1414171.000000000000,1428571.000000000000,11033100.000000000000
FS( 143 ),1784431.000000000000,1568260.999999999800,1660781.000000000200,1532731.000000000000,1638240.999999999800,1411020.999999999800,1428571.000000000000,11024040.000000000000
FS( 144 ),1762021.000000000000,1563990.999999999800,1678381.000000000000,1529371.000000000000,1622871.000000000200,1399770.999999999800,1428571.000000000000,10984980.000000000000
FS( 145 ),1762021.000000000000,1555451.000000000200,1693121.000000000000,1532731.000000000000,1638240.999999999800,1414171.000000000000,1428571.000000000000,11024310.000000000000
FS( 146 ),1739881.000000000000,1550571.000000000000,1678381.000000000000,1532731.000000000000,1622871.000000000200,1401121.000000000000,1428571.000000000000,10954130.000000000000
FS( 147 ),1721791.000000000000,1553010.999999999800,1660781.000000000200,1542811.000000000000,1640271.000000000000,1411020.999999999800,1428571.000000000000,10958260.000000000000
FS( 148 ),1758241.000000000000,1553010.999999999800,1654841.000000000000,1546171.000000000000,1633891.000000000000,1418671.000000000000,1428571.000000000000,10993400.000000000000
FS( 149 ),1747981.000000000000,1555451.000000000200,1669581.000000000000,1557931.000000000200,1631571.000000000000,1420471.000000000000,1428571.000000000000,11011560.000000000000
FS( 150 ),1742041.000000000000,1557281.000000000000,1643180.999999999800,1574730.999999999800,1657960.999999999800,1425421.000000000000,1428571.000000000000,11029190.000000000000
FS( 151 ),1721791.000000000000,1557281.000000000000,1657811.000000000000,1552891.000000000000,1649261.000000000000,1425421.000000000000,1428571.000000000000,10993030.000000000000
FS( 152 ),1719631.000000000000,1553010.999999999800,1672551.000000000200,1554571.000000000200,1651291.000000000000,1421821.000000000000,1428571.000000000000,11001450.000000000000
FS( 153 ),1721791.000000000000,1550571.000000000000,1666611.000000000000,1549530.999999999800,1644911.000000000200,1423621.000000000000,1428571.000000000000,10985610.000000000000
FS( 154 ),1747981.000000000000,1559720.999999999800,1631410.999999999800,1564651.000000000200,1677971.000000000000,1431721.000000000000,1428571.000000000000,11042030.000000000000
FS( 155 ),1731781.000000000200,1553010.999999999800,1631410.999999999800,1562970.999999999800,1677971.000000000000,1446121.000000000000,1428571.000000000000,11031840.000000000000
FS( 156 ),1701541.000000000000,1555451.000000000200,1631410.999999999800,1556251.000000000000,1666951.000000000000,1431721.000000000000,1428571.000000000000,10971900.000000000000
FS( 157 ),1681291.000000000000,1542031.000000000000,1619641.000000000000,1557931.000000000200,1668981.000000000000,1433071.000000000000,1428571.000000000000,10931520.000000000000
FS( 158 ),1673191.000000000000,1542031.000000000000,1660781.000000000200,1557931.000000000200,1680001.000000000000,1447471.000000000200,1428571.000000000000,10989980.000000000000
FS( 159 ),1715581.000000000200,1524341.000000000000,1663751.000000000000,1566331.000000000000,1671301.000000000000,1441171.000000000000,1428571.000000000000,11011050.000000000000
FS( 160 ),1713691.000000000000,1518240.999999999800,1731291.000000000200,1564651.000000000200,1666951.000000000000,1444321.000000000000,1428571.000000000000,11067720.000000000000
FS( 161 ),1697491.000000000000,1507260.999999999800,1795971.000000000000,1564651.000000000200,1677971.000000000000,1439371.000000000000,1428571.000000000000,11111290.000000000000
FS( 162 ),1606501.000000000000,1515801.000000000000,1819511.000000000000,1562970.999999999800,1682321.000000000000,1439371.000000000000,1428571.000000000000,11055050.000000000000
FS( 163 ),1655101.000000000000,1520071.000000000000,1878251.000000000000,1571371.000000000000,1719731.000000000000,1447471.000000000200,1428571.000000000000,11220570.000000000000
FS( 164 ),1693441.000000000000,1518240.999999999800,1875281.000000000200,1588171.000000000000,1724081.000000000000,1479421.000000000200,1428571.000000000000,11307210.000000000000
FS( 165 ),1685341.000000000000,1511531.000000000000,1837111.000000000000,1598251.000000000000,1748441.000000000000,1488871.000000000200,1428571.000000000000,11298120.000000000000
