代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12868370.000000000000
真實報酬,2868370.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,12044.869858482414
風險,166488.556889855010
起點值,0.072346532900
找到最佳解世代,1494
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,7
1101(0)[6],1216(2)[1],2301(13)[11],2357(24)[7],2412(27)[3],3008(42)[9],4904(46)[12],
FS( 35 ),1366411.000000000000,1604011.000000000000,1408970.999999999800,1536091.000000000200,1436340.999999999800,1435791.000000000000,1592871.000000000200,10380490.000000000000
FS( 36 ),1374811.000000000000,1601971.000000000000,1375930.999999999800,1459581.000000000200,1434871.000000000000,1424971.000000000000,1595351.000000000000,10267490.000000000000
FS( 37 ),1366411.000000000000,1588201.000000000000,1356331.000000000000,1459581.000000000200,1436340.999999999800,1439411.000000000000,1625421.000000000000,10271700.000000000000
FS( 38 ),1358011.000000000200,1578001.000000000000,1358011.000000000000,1471551.000000000200,1433190.999999999800,1444831.000000000000,1625421.000000000000,10269020.000000000000
FS( 39 ),1360251.000000000000,1590241.000000000000,1379851.000000000000,1473931.000000000200,1428571.000000000000,1426771.000000000000,1634720.999999999800,10294340.000000000000
FS( 40 ),1428571.000000000000,1653991.000000000000,1434731.000000000000,1569551.000000000200,1428571.000000000000,1473711.000000000000,1597521.000000000000,10586650.000000000000
FS( 41 ),1447051.000000000200,1609111.000000000000,1497451.000000000000,1548061.000000000000,1414710.999999999500,1441211.000000000000,1537381.000000000200,10494980.000000000000
FS( 42 ),1410091.000000000000,1569331.000000000000,1520970.999999999800,1533711.000000000200,1417860.999999999800,1439411.000000000000,1562801.000000000200,10454180.000000000000
FS( 43 ),1405610.999999999800,1567291.000000000000,1459930.999999999800,1471551.000000000200,1414710.999999999500,1387051.000000000000,1576751.000000000000,10282900.000000000000
FS( 44 ),1384890.999999999800,1562191.000000000000,1432491.000000000000,1447681.000000000200,1410090.999999999800,1376211.000000000000,1597521.000000000000,10211080.000000000000
FS( 45 ),1387131.000000000000,1622881.000000000200,1426891.000000000000,1495491.000000000200,1414710.999999999500,1415931.000000000000,1572101.000000000000,10335140.000000000000
FS( 46 ),1426331.000000000000,1616251.000000000000,1434731.000000000000,1531331.000000000200,1425420.999999999800,1444831.000000000000,1553501.000000000000,10432400.000000000000
FS( 47 ),1440890.999999999800,1621351.000000000000,1459930.999999999800,1495491.000000000200,1427100.999999999800,1439411.000000000000,1560631.000000000200,10444810.000000000000
FS( 48 ),1440890.999999999800,1621351.000000000000,1432491.000000000000,1476311.000000000000,1417860.999999999800,1433991.000000000000,1562801.000000000200,10385700.000000000000
FS( 49 ),1438651.000000000000,1645321.000000000000,1470011.000000000000,1505011.000000000500,1430250.999999999800,1455651.000000000000,1567451.000000000000,10512350.000000000000
FS( 50 ),1436971.000000000000,1636651.000000000200,1454331.000000000000,1488281.000000000200,1422480.999999999800,1450251.000000000000,1569931.000000000000,10458900.000000000000
FS( 51 ),1420171.000000000000,1616251.000000000000,1458251.000000000000,1502631.000000000200,1420800.999999999800,1448431.000000000000,1551331.000000000000,10417870.000000000000
FS( 52 ),1420171.000000000000,1638691.000000000000,1454331.000000000000,1493041.000000000200,1419330.999999999800,1432191.000000000000,1514131.000000000200,10371890.000000000000
FS( 53 ),1444811.000000000000,1638691.000000000000,1475611.000000000000,1485901.000000000200,1416180.999999999800,1461071.000000000000,1493361.000000000200,10415630.000000000000
FS( 54 ),1476171.000000000000,1661131.000000000200,1503051.000000000000,1524121.000000000200,1425420.999999999800,1531491.000000000000,1553501.000000000000,10674890.000000000000
FS( 55 ),1473931.000000000000,1659601.000000000000,1503051.000000000000,1528881.000000000200,1428571.000000000000,1520651.000000000000,1551331.000000000000,10666020.000000000000
FS( 56 ),1480091.000000000000,1652461.000000000000,1517051.000000000000,1531331.000000000200,1437810.999999999800,1544131.000000000000,1525910.999999999800,10688790.000000000000
FS( 57 ),1461610.999999999800,1630021.000000000000,1505291.000000000000,1514601.000000000000,1440960.999999999500,1513431.000000000000,1507311.000000000000,10573230.000000000000
FS( 58 ),1444811.000000000000,1605541.000000000000,1477851.000000000000,1450061.000000000000,1434871.000000000000,1526071.000000000000,1525910.999999999800,10465120.000000000000
FS( 59 ),1430811.000000000000,1578001.000000000000,1458251.000000000000,1421361.000000000200,1433190.999999999800,1502611.000000000000,1518781.000000000000,10343010.000000000000
FS( 60 ),1447051.000000000200,1593301.000000000000,1471690.999999999800,1418981.000000000200,1445580.999999999800,1470111.000000000000,1539861.000000000200,10386580.000000000000
FS( 61 ),1457691.000000000000,1593301.000000000000,1471690.999999999800,1452441.000000000200,1461121.000000000000,1526071.000000000000,1535211.000000000000,10497530.000000000000
FS( 62 ),1470011.000000000200,1590241.000000000000,1428571.000000000000,1395111.000000000200,1457970.999999999800,1513431.000000000000,1521261.000000000000,10376600.000000000000
FS( 63 ),1476171.000000000000,1662661.000000000000,1485690.999999999800,1402251.000000000500,1476450.999999999500,1536911.000000000000,1523431.000000000000,10563570.000000000000
FS( 64 ),1465531.000000000000,1648891.000000000000,1497451.000000000000,1414221.000000000500,1474980.999999999800,1517051.000000000000,1535211.000000000000,10553340.000000000000
FS( 65 ),1509211.000000000000,1697341.000000000200,1520970.999999999800,1433331.000000000200,1487371.000000000000,1511631.000000000000,1542031.000000000000,10701890.000000000000
FS( 66 ),1511451.000000000000,1695811.000000000000,1513131.000000000200,1430951.000000000200,1491990.999999999800,1515251.000000000000,1535211.000000000000,10693800.000000000000
FS( 67 ),1498571.000000000000,1720291.000000000000,1526571.000000000000,1442851.000000000000,1493460.999999999500,1508011.000000000000,1555981.000000000000,10745740.000000000000
FS( 68 ),1515371.000000000000,1741201.000000000000,1532731.000000000000,1423741.000000000200,1495140.999999999800,1471911.000000000000,1558150.999999999800,10738250.000000000000
FS( 69 ),1515371.000000000000,1728961.000000000000,1522651.000000000000,1371171.000000000200,1498290.999999999800,1459271.000000000000,1576751.000000000000,10672470.000000000000
FS( 70 ),1503051.000000000200,1756501.000000000000,1528811.000000000000,1371171.000000000200,1501230.999999999800,1452051.000000000000,1618601.000000000000,10731420.000000000000
FS( 71 ),1540011.000000000200,1734061.000000000000,1532731.000000000000,1371171.000000000200,1498290.999999999800,1468291.000000000000,1694861.000000000200,10839420.000000000000
FS( 72 ),1511451.000000000000,1721821.000000000000,1503051.000000000000,1344921.000000000200,1470360.999999999800,1471911.000000000000,1657970.999999999800,10681490.000000000000
FS( 73 ),1513131.000000000000,1718251.000000000000,1509211.000000000000,1354441.000000000200,1473510.999999999500,1493571.000000000000,1680910.999999999800,10743030.000000000000
FS( 74 ),1513131.000000000000,1718251.000000000000,1518731.000000000000,1361651.000000000200,1473510.999999999500,1464691.000000000000,1669441.000000000000,10719410.000000000000
FS( 75 ),1513131.000000000000,1739161.000000000000,1514811.000000000000,1385521.000000000200,1492410.999999999800,1455651.000000000000,1655491.000000000000,10756180.000000000000
FS( 76 ),1505291.000000000200,1694281.000000000000,1477851.000000000000,1347301.000000000200,1490940.999999999800,1457471.000000000000,1671611.000000000200,10644750.000000000000
FS( 77 ),1538331.000000000000,1704481.000000000000,1503051.000000000000,1387901.000000000200,1494090.999999999800,1480931.000000000000,1674091.000000000000,10782880.000000000000
FS( 78 ),1544491.000000000000,1702951.000000000000,1518731.000000000000,1395111.000000000200,1494090.999999999800,1486351.000000000000,1669441.000000000000,10811170.000000000000
FS( 79 ),1519291.000000000200,1695811.000000000000,1463851.000000000000,1376001.000000000500,1489260.999999999500,1470111.000000000000,1664791.000000000000,10679120.000000000000
FS( 80 ),1509211.000000000000,1678470.999999999800,1506970.999999999800,1366411.000000000200,1481071.000000000000,1484551.000000000000,1633481.000000000000,10660170.000000000000
FS( 81 ),1478411.000000000000,1711621.000000000200,1466091.000000000200,1383141.000000000200,1485900.999999999800,1493571.000000000000,1631001.000000000000,10649740.000000000000
FS( 82 ),1484571.000000000000,1702951.000000000000,1454331.000000000000,1392731.000000000200,1472881.000000000000,1498991.000000000000,1643091.000000000000,10649550.000000000000
FS( 83 ),1537211.000000000000,1720291.000000000000,1506970.999999999800,1442851.000000000000,1469520.999999999800,1524271.000000000000,1715631.000000000200,10916750.000000000000
FS( 84 ),1547850.999999999800,1746301.000000000200,1499131.000000000200,1438091.000000000200,1474350.999999999800,1529691.000000000000,1734851.000000000000,10970270.000000000000
FS( 85 ),1539451.000000000000,1760071.000000000000,1503051.000000000000,1435711.000000000200,1500810.999999999800,1531491.000000000000,1853271.000000000000,11123860.000000000000
FS( 86 ),1576411.000000000000,1808521.000000000000,1536651.000000000000,1457201.000000000200,1482750.999999999800,1545931.000000000000,1814521.000000000000,11221990.000000000000
FS( 87 ),1578651.000000000000,1815661.000000000000,1506970.999999999800,1423741.000000000200,1492410.999999999800,1540511.000000000000,1829091.000000000000,11187040.000000000000
FS( 88 ),1574171.000000000000,1850341.000000000200,1497451.000000000000,1426191.000000000200,1492410.999999999800,1489971.000000000000,1804910.999999999800,11135450.000000000000
FS( 89 ),1574171.000000000000,1888591.000000000200,1509771.000000000000,1435711.000000000200,1484220.999999999800,1498991.000000000000,1759031.000000000000,11150490.000000000000
FS( 90 ),1565771.000000000000,1905930.999999999800,1528811.000000000000,1486111.000000000200,1477710.999999999500,1500791.000000000000,1776081.000000000000,11241210.000000000000
FS( 91 ),1578651.000000000000,1944180.999999999800,1533291.000000000000,1501231.000000000200,1497450.999999999500,1552831.000000000000,1759031.000000000000,11366670.000000000000
FS( 92 ),1578651.000000000000,1910010.999999999800,1537211.000000000000,1496191.000000000200,1499131.000000000000,1537971.000000000000,1759031.000000000000,11318200.000000000000
FS( 93 ),1587610.999999999800,1894711.000000000000,1533291.000000000000,1511311.000000000000,1500810.999999999800,1554691.000000000000,1725241.000000000000,11307670.000000000000
FS( 94 ),1556811.000000000000,1932451.000000000000,1541690.999999999800,1556741.000000000200,1503960.999999999500,1562131.000000000000,1771121.000000000200,11424910.000000000000
FS( 95 ),1561291.000000000200,1902361.000000000000,1533291.000000000000,1541621.000000000200,1510470.999999999800,1550971.000000000000,1785691.000000000000,11385700.000000000000
FS( 96 ),1543931.000000000000,1902361.000000000000,1524891.000000000000,1586981.000000000200,1507321.000000000000,1567691.000000000000,1783211.000000000000,11416390.000000000000
FS( 97 ),1534971.000000000000,1875841.000000000200,1503611.000000000000,1566821.000000000000,1500810.999999999800,1563991.000000000000,1802431.000000000000,11348480.000000000000
FS( 98 ),1515371.000000000000,1872271.000000000000,1499690.999999999800,1544141.000000000200,1495770.999999999800,1563991.000000000000,1797781.000000000000,11289020.000000000000
FS( 99 ),1519850.999999999800,1944180.999999999800,1537211.000000000000,1554221.000000000500,1505640.999999999800,1563991.000000000000,1843660.999999999800,11468760.000000000000
FS( 100 ),1506411.000000000000,1944180.999999999800,1533291.000000000000,1566821.000000000000,1509000.999999999800,1562131.000000000000,1843660.999999999800,11465500.000000000000
FS( 101 ),1500251.000000000000,1928881.000000000200,1533291.000000000000,1566821.000000000000,1510470.999999999800,1562131.000000000000,1836531.000000000000,11438380.000000000000
FS( 102 ),1495771.000000000000,1944180.999999999800,1520411.000000000000,1521461.000000000200,1502280.999999999800,1565831.000000000000,1841181.000000000000,11391120.000000000000
FS( 103 ),1493531.000000000000,1896751.000000000000,1512011.000000000000,1513831.000000000200,1502280.999999999800,1604871.000000000000,1836531.000000000000,11359810.000000000000
FS( 104 ),1476171.000000000000,1836061.000000000000,1493531.000000000000,1476031.000000000200,1500810.999999999800,1571411.000000000000,1812351.000000000000,11166370.000000000000
FS( 105 ),1458251.000000000000,1830451.000000000000,1489051.000000000000,1493671.000000000200,1503960.999999999500,1578851.000000000000,1804910.999999999800,11159150.000000000000
FS( 106 ),1438651.000000000000,1826881.000000000200,1486811.000000000000,1589501.000000000500,1509000.999999999800,1573271.000000000000,1804910.999999999800,11229030.000000000000
FS( 107 ),1436411.000000000000,1824841.000000000200,1543371.000000000200,1612181.000000000200,1509000.999999999800,1578851.000000000000,1809871.000000000200,11314530.000000000000
FS( 108 ),1436411.000000000000,1801891.000000000000,1528811.000000000000,1627301.000000000200,1502280.999999999800,1616011.000000000000,1802431.000000000000,11315140.000000000000
FS( 109 ),1458251.000000000000,1798321.000000000000,1533291.000000000000,1634861.000000000200,1500810.999999999800,1601151.000000000000,1802431.000000000000,11329120.000000000000
FS( 110 ),1436411.000000000000,1785061.000000000000,1512011.000000000000,1609661.000000000200,1500810.999999999800,1608591.000000000000,1768640.999999999800,11221190.000000000000
FS( 111 ),1434171.000000000000,1828411.000000000000,1505851.000000000000,1592021.000000000200,1507321.000000000000,1614151.000000000000,1776081.000000000000,11258010.000000000000
FS( 112 ),1489051.000000000200,1819231.000000000000,1533291.000000000000,1637381.000000000200,1509000.999999999800,1616011.000000000000,1754381.000000000200,11358350.000000000000
FS( 113 ),1547850.999999999800,1851361.000000000000,1533291.000000000000,1627301.000000000200,1510470.999999999800,1636451.000000000000,1749421.000000000000,11456150.000000000000
FS( 114 ),1539451.000000000000,1851361.000000000000,1533291.000000000000,1609661.000000000200,1510470.999999999800,1614151.000000000000,1795301.000000000200,11453690.000000000000
FS( 115 ),1550091.000000000000,1864621.000000000200,1533291.000000000000,1647461.000000000200,1515510.999999999500,1630891.000000000000,1821961.000000000000,11563830.000000000000
FS( 116 ),1561291.000000000200,1887061.000000000000,1541690.999999999800,1692821.000000000000,1515510.999999999500,1619731.000000000000,1802431.000000000000,11620540.000000000000
FS( 117 ),1617850.999999999800,1921231.000000000000,1558491.000000000000,1692821.000000000000,1533571.000000000000,1632751.000000000000,1802431.000000000000,11759150.000000000000
FS( 118 ),1617850.999999999800,1902361.000000000000,1562411.000000000000,1708011.000000000500,1541760.999999999500,1647611.000000000000,1749421.000000000000,11729430.000000000000
FS( 119 ),1583131.000000000000,1913581.000000000000,1550091.000000000200,1702901.000000000200,1541760.999999999500,1645751.000000000000,1742291.000000000000,11679510.000000000000
FS( 120 ),1585371.000000000000,1925311.000000000000,1575291.000000000000,1705491.000000000200,1553310.999999999800,1640171.000000000000,1766470.999999999800,11751420.000000000000
FS( 121 ),1554571.000000000000,1910010.999999999800,1554011.000000000000,1687781.000000000200,1541760.999999999500,1636451.000000000000,1756551.000000000200,11641140.000000000000
FS( 122 ),1583131.000000000000,1910010.999999999800,1562411.000000000000,1657541.000000000200,1549950.999999999500,1634611.000000000000,1766470.999999999800,11664130.000000000000
FS( 123 ),1600491.000000000000,1917661.000000000000,1576970.999999999800,1662581.000000000200,1548270.999999999800,1632751.000000000000,1761511.000000000000,11700240.000000000000
FS( 124 ),1587610.999999999800,1940101.000000000000,1587611.000000000000,1695341.000000000200,1553310.999999999800,1603011.000000000000,1766470.999999999800,11733460.000000000000
FS( 125 ),1578651.000000000000,1966621.000000000200,1583131.000000000200,1682741.000000000200,1553310.999999999800,1528671.000000000000,1754381.000000000200,11647510.000000000000
FS( 126 ),1589850.999999999800,1966621.000000000200,1573051.000000000000,1715571.000000000000,1561500.999999999800,1549111.000000000000,1763991.000000000000,11719700.000000000000
FS( 127 ),1600491.000000000000,1977841.000000000200,1610571.000000000000,1710531.000000000200,1564650.999999999800,1549111.000000000000,1778251.000000000000,11791450.000000000000
FS( 128 ),1585371.000000000000,1955401.000000000000,1604411.000000000000,1695341.000000000200,1554990.999999999800,1523091.000000000000,1759031.000000000000,11677640.000000000000
FS( 129 ),1576411.000000000000,1947751.000000000000,1596011.000000000000,1682741.000000000200,1558140.999999999800,1554691.000000000000,1766470.999999999800,11682220.000000000000
FS( 130 ),1569691.000000000000,1913581.000000000000,1575291.000000000000,1677701.000000000200,1546590.999999999800,1558411.000000000000,1763991.000000000000,11605260.000000000000
FS( 131 ),1596011.000000000200,1944180.999999999800,1562411.000000000000,1660061.000000000000,1549950.999999999500,1554691.000000000000,1766470.999999999800,11633780.000000000000
FS( 132 ),1600491.000000000000,1936531.000000000000,1581451.000000000000,1647461.000000000200,1549950.999999999500,1582571.000000000000,1766470.999999999800,11664930.000000000000
FS( 133 ),1600491.000000000000,1951321.000000000000,1585371.000000000200,1652501.000000000500,1545121.000000000000,1558411.000000000000,1763991.000000000000,11657210.000000000000
FS( 134 ),1617850.999999999800,1996711.000000000000,1608331.000000000000,1617221.000000000500,1559821.000000000000,1539831.000000000000,1821961.000000000000,11761730.000000000000
FS( 135 ),1585371.000000000000,1932451.000000000000,1596011.000000000000,1569341.000000000200,1556460.999999999500,1556551.000000000000,1834051.000000000200,11630240.000000000000
FS( 136 ),1561291.000000000200,1951321.000000000000,1616731.000000000000,1592021.000000000200,1546590.999999999800,1558411.000000000000,1819481.000000000000,11645850.000000000000
FS( 137 ),1596011.000000000200,1970190.999999999800,1591531.000000000000,1599581.000000000200,1535250.999999999800,1560271.000000000000,1785691.000000000000,11638530.000000000000
FS( 138 ),1615610.999999999800,1977841.000000000200,1596011.000000000000,1617221.000000000500,1538400.999999999800,1567691.000000000000,1776081.000000000000,11688860.000000000000
FS( 139 ),1626811.000000000000,1974271.000000000000,1615051.000000000000,1622261.000000000500,1530210.999999999500,1550971.000000000000,1751900.999999999800,11671480.000000000000
FS( 140 ),1622331.000000000000,1963051.000000000200,1596011.000000000000,1592021.000000000200,1540080.999999999800,1556551.000000000000,1739811.000000000000,11609860.000000000000
FS( 141 ),1657610.999999999800,1977841.000000000200,1596011.000000000000,1639901.000000000200,1533571.000000000000,1545391.000000000000,1686491.000000000000,11636820.000000000000
FS( 142 ),1666011.000000000200,1958970.999999999800,1587611.000000000000,1642421.000000000200,1535250.999999999800,1528671.000000000000,1698581.000000000000,11617520.000000000000
FS( 143 ),1657610.999999999800,1951321.000000000000,1596011.000000000000,1644941.000000000200,1536930.999999999800,1523091.000000000000,1693931.000000000000,11603840.000000000000
FS( 144 ),1659850.999999999800,1940101.000000000000,1608331.000000000000,1632341.000000000200,1536930.999999999800,1521231.000000000000,1693931.000000000000,11592720.000000000000
FS( 145 ),1672731.000000000000,1951321.000000000000,1587611.000000000000,1667621.000000000200,1533571.000000000000,1526811.000000000000,1701061.000000000000,11640730.000000000000
FS( 146 ),1607211.000000000000,1917661.000000000000,1579211.000000000000,1665101.000000000000,1525381.000000000000,1565831.000000000000,1674400.999999999800,11534800.000000000000
FS( 147 ),1629051.000000000200,1925311.000000000000,1575291.000000000000,1682741.000000000200,1517190.999999999800,1554691.000000000000,1686491.000000000000,11570770.000000000000
FS( 148 ),1648651.000000000000,1928881.000000000200,1579211.000000000000,1705491.000000000200,1530210.999999999500,1573271.000000000000,1674400.999999999800,11640120.000000000000
FS( 149 ),1650890.999999999800,1963051.000000000200,1583131.000000000200,1682741.000000000200,1527060.999999999800,1576991.000000000000,1655181.000000000000,11639050.000000000000
FS( 150 ),1613931.000000000000,1958970.999999999800,1564651.000000000000,1682741.000000000200,1523700.999999999500,1597431.000000000000,1655181.000000000000,11596610.000000000000
FS( 151 ),1646411.000000000000,1963051.000000000200,1575291.000000000000,1655021.000000000200,1528530.999999999800,1593711.000000000000,1657660.999999999800,11619680.000000000000
FS( 152 ),1679451.000000000000,1977841.000000000200,1599930.999999999800,1670141.000000000200,1540080.999999999800,1563991.000000000000,1659831.000000000000,11691270.000000000000
FS( 153 ),1690091.000000000000,1996711.000000000000,1604411.000000000000,1682741.000000000200,1554990.999999999800,1619731.000000000000,1664791.000000000000,11813470.000000000000
FS( 154 ),1696811.000000000000,1981921.000000000000,1604411.000000000000,1687781.000000000200,1541760.999999999500,1703371.000000000000,1647741.000000000000,11863800.000000000000
FS( 155 ),1674971.000000000000,1989571.000000000000,1596011.000000000000,1677701.000000000200,1549950.999999999500,1755391.000000000000,1640611.000000000200,11884210.000000000000
FS( 156 ),1659850.999999999800,1970190.999999999800,1575291.000000000000,1720611.000000000200,1541760.999999999500,1733091.000000000000,1628521.000000000000,11829320.000000000000
FS( 157 ),1659850.999999999800,1985491.000000000000,1570811.000000000000,1705491.000000000200,1536930.999999999800,1710791.000000000000,1638131.000000000200,11807500.000000000000
FS( 158 ),1629051.000000000200,1944180.999999999800,1533291.000000000000,1692821.000000000000,1535250.999999999800,1684771.000000000000,1693931.000000000000,11713300.000000000000
FS( 159 ),1622331.000000000000,1940101.000000000000,1585371.000000000200,1687781.000000000200,1536930.999999999800,1690351.000000000000,1718111.000000000200,11780980.000000000000
FS( 160 ),1602731.000000000000,1951321.000000000000,1591531.000000000000,1672661.000000000200,1543440.999999999800,1703371.000000000000,1718111.000000000200,11783170.000000000000
FS( 161 ),1604971.000000000000,1951321.000000000000,1585371.000000000200,1660061.000000000000,1543440.999999999800,1675491.000000000000,1706021.000000000000,11726680.000000000000
FS( 162 ),1613931.000000000000,1963051.000000000200,1604411.000000000000,1655021.000000000200,1543440.999999999800,1710791.000000000000,1713150.999999999800,11803800.000000000000
FS( 163 ),1622331.000000000000,1958970.999999999800,1598251.000000000000,1657541.000000000200,1545121.000000000000,1695931.000000000000,1727720.999999999800,11805870.000000000000
FS( 164 ),1622331.000000000000,1947751.000000000000,1596011.000000000000,1667621.000000000200,1543440.999999999800,1716371.000000000000,1713150.999999999800,11806680.000000000000
FS( 165 ),1593771.000000000000,1883491.000000000000,1596011.000000000000,1687781.000000000200,1545121.000000000000,1707071.000000000000,1693931.000000000000,11707180.000000000000
