代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,14215800.000000000000
真實報酬,4215800.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,16139.616523298129
風險,186884.228932344440
起點值,0.086361575910
找到最佳解世代,1442
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
2311(15)[6],2474(28)[7],2882(33)[8],2891(38)[4],2912(40)[18],3008(41)[1],
FS( 17 ),1796716.000000000200,1739336.000000000000,1600025.999999999800,1662285.999999999800,1838926.000000000000,1510566.000000000000,10147860.000000000000
FS( 18 ),1776316.000000000000,1711386.000000000200,1602265.999999999500,1662285.999999999800,1819786.000000000000,1599766.000000000000,10171810.000000000000
FS( 19 ),1744865.999999999800,1733746.000000000000,1614585.999999999800,1671046.000000000000,1810215.999999999800,1694546.000000000000,10269010.000000000000
FS( 20 ),1748266.000000000000,1773005.999999999800,1647625.999999999800,1681266.000000000200,1810215.999999999800,1729846.000000000000,10390230.000000000000
FS( 21 ),1765266.000000000000,1789776.000000000000,1676745.999999999800,1698785.999999999800,1824516.000000000000,1741006.000000000000,10496100.000000000000
FS( 22 ),1783116.000000000200,1789776.000000000000,1682905.999999999800,1704626.000000000000,1891506.000000000000,1737286.000000000000,10589220.000000000000
FS( 23 ),1789916.000000000000,1890396.000000000000,1645945.999999999800,1709006.000000000200,1872366.000000000000,1796746.000000000000,10704380.000000000000
FS( 24 ),1776316.000000000000,1812136.000000000200,1639785.999999999800,1704626.000000000000,1886666.000000000000,1793026.000000000000,10612560.000000000000
FS( 25 ),1776316.000000000000,1851266.000000000000,1649865.999999999800,1713386.000000000000,1896236.000000000000,1796746.000000000000,10683820.000000000000
FS( 26 ),1779716.000000000000,1856856.000000000000,1649865.999999999800,1704626.000000000000,1877096.000000000200,1811626.000000000000,10679790.000000000000
FS( 27 ),1779716.000000000000,1890396.000000000000,1664426.000000000000,1709006.000000000200,1924946.000000000000,1802326.000000000000,10770820.000000000000
FS( 28 ),1751666.000000000000,1895986.000000000000,1664426.000000000000,1713386.000000000000,1881936.000000000000,1768886.000000000000,10676290.000000000000
FS( 29 ),1734666.000000000200,1862446.000000000000,1653785.999999999800,1698785.999999999800,1872366.000000000000,1811626.000000000000,10633680.000000000000
FS( 30 ),1772916.000000000000,1879216.000000000000,1697465.999999999800,1709006.000000000200,1891506.000000000000,1906406.000000000000,10856520.000000000000
FS( 31 ),1765266.000000000000,1907166.000000000200,1713705.999999999800,1736746.000000000000,1944086.000000000200,2010466.000000000000,11077440.000000000000
FS( 32 ),1786516.000000000000,1924066.000000000000,1685145.999999999800,1741126.000000000000,1915376.000000000000,1995606.000000000000,11047840.000000000000
FS( 33 ),1779716.000000000000,1912755.999999999800,1738905.999999999800,1755726.000000000200,1896236.000000000000,1988166.000000000000,11071510.000000000000
FS( 34 ),1789916.000000000000,1912755.999999999800,1697465.999999999800,1760106.000000000000,1915376.000000000000,2055066.000000000000,11130690.000000000000
FS( 35 ),1793315.999999999800,1879216.000000000000,1697465.999999999800,1764486.000000000000,1915376.000000000000,2021626.000000000000,11071490.000000000000
FS( 36 ),1776316.000000000000,1851266.000000000000,1649865.999999999800,1736746.000000000000,1843656.000000000000,1960286.000000000000,10818140.000000000000
FS( 37 ),1779716.000000000000,1873626.000000000000,1656025.999999999800,1732366.000000000000,1805376.000000000000,2006746.000000000000,10853860.000000000000
FS( 38 ),1761866.000000000200,1901576.000000000000,1645945.999999999800,1751345.999999999800,1853225.999999999800,2027186.000000000000,10941150.000000000000
FS( 39 ),1765266.000000000000,1901576.000000000000,1643705.999999999800,1736746.000000000000,1834086.000000000200,2090386.000000000000,10971770.000000000000
FS( 40 ),1776316.000000000000,1946425.999999999800,1653785.999999999800,1779086.000000000000,1838926.000000000000,2071786.000000000000,11066330.000000000000
FS( 41 ),1755066.000000000000,1946425.999999999800,1631386.000000000000,1770326.000000000000,1829356.000000000000,2056926.000000000000,10989490.000000000000
FS( 42 ),1772916.000000000000,1991146.000000000000,1619065.999999999800,1798065.999999999800,1838926.000000000000,2040206.000000000000,11060330.000000000000
FS( 43 ),1758466.000000000000,1940836.000000000200,1600025.999999999800,1770326.000000000000,1810215.999999999800,2014186.000000000000,10894060.000000000000
FS( 44 ),1741466.000000000000,1907166.000000000200,1587705.999999999800,1760106.000000000000,1819786.000000000000,2071786.000000000000,10888020.000000000000
FS( 45 ),1727866.000000000000,1868035.999999999800,1631386.000000000000,1746966.000000000000,1838926.000000000000,2073646.000000000000,10886830.000000000000
FS( 46 ),1670066.000000000000,1879216.000000000000,1608426.000000000000,1713386.000000000000,1805376.000000000000,2056926.000000000000,10733400.000000000000
FS( 47 ),1683666.000000000000,1828906.000000000000,1608426.000000000000,1713386.000000000000,1824516.000000000000,2032766.000000000000,10691670.000000000000
FS( 48 ),1714265.999999999800,1856856.000000000000,1639785.999999999800,1755726.000000000200,1800646.000000000000,2155426.000000000000,10922710.000000000000
FS( 49 ),1734666.000000000200,1840086.000000000200,1668345.999999999800,1770326.000000000000,1829356.000000000000,2090386.000000000000,10933170.000000000000
FS( 50 ),1680266.000000000000,1845675.999999999800,1645945.999999999800,1736746.000000000000,1810215.999999999800,1999326.000000000000,10718180.000000000000
FS( 51 ),1673466.000000000000,1879216.000000000000,1641465.999999999800,1764486.000000000000,1838926.000000000000,2051346.000000000000,10848910.000000000000
FS( 52 ),1710866.000000000000,1890396.000000000000,1668345.999999999800,1764486.000000000000,1848496.000000000000,2090386.000000000000,10972980.000000000000
FS( 53 ),1738066.000000000000,1918476.000000000200,1647625.999999999800,1770326.000000000000,1848496.000000000000,2062506.000000000000,10985500.000000000000
FS( 54 ),1731265.999999999800,1901576.000000000000,1662185.999999999800,1760106.000000000000,1853225.999999999800,2064366.000000000000,10972730.000000000000
FS( 55 ),1704066.000000000000,1862446.000000000000,1674505.999999999800,1727986.000000000000,1838926.000000000000,2043926.000000000000,10851860.000000000000
FS( 56 ),1680266.000000000000,1823316.000000000000,1686825.999999999800,1713386.000000000000,1843656.000000000000,1945426.000000000000,10692880.000000000000
FS( 57 ),1690466.000000000200,1800955.999999999800,1709785.999999999800,1694406.000000000000,1915376.000000000000,1978866.000000000000,10789860.000000000000
FS( 58 ),1670066.000000000000,1711386.000000000200,1659945.999999999800,1671046.000000000000,1915376.000000000000,1943566.000000000000,10571390.000000000000
FS( 59 ),1690466.000000000200,1806546.000000000000,1664426.000000000000,1681266.000000000200,1934516.000000000000,1941706.000000000000,10718930.000000000000
FS( 60 ),1717666.000000000000,1823316.000000000000,1676745.999999999800,1704626.000000000000,1915376.000000000000,1964006.000000000000,10801740.000000000000
FS( 61 ),1727866.000000000000,1845675.999999999800,1697465.999999999800,1741126.000000000000,1948926.000000000000,2016046.000000000000,10977110.000000000000
FS( 62 ),1744865.999999999800,1890396.000000000000,1686825.999999999800,1746966.000000000000,1953656.000000000000,2060646.000000000000,11083360.000000000000
FS( 63 ),1751666.000000000000,1834496.000000000000,1676745.999999999800,1736746.000000000000,1968066.000000000000,2045786.000000000000,11013510.000000000000
FS( 64 ),1751666.000000000000,1767416.000000000200,1626905.999999999800,1698785.999999999800,1977636.000000000000,2003026.000000000000,10825440.000000000000
FS( 65 ),1751666.000000000000,1722566.000000000000,1652105.999999999800,1681266.000000000200,1972796.000000000000,1936126.000000000000,10716530.000000000000
FS( 66 ),1751666.000000000000,1800955.999999999800,1668345.999999999800,1698785.999999999800,2001506.000000000000,1988166.000000000000,10909430.000000000000
FS( 67 ),1704066.000000000000,1739336.000000000000,1659945.999999999800,1694406.000000000000,2063656.000000000000,1941706.000000000000,10803120.000000000000
FS( 68 ),1741466.000000000000,1728156.000000000000,1726585.999999999800,1746966.000000000000,2063656.000000000000,1958426.000000000000,10965260.000000000000
FS( 69 ),1734666.000000000200,1739336.000000000000,1732745.999999999800,1779086.000000000000,2058926.000000000000,1997466.000000000000,11042230.000000000000
FS( 70 ),1758466.000000000000,1756236.000000000000,1780345.999999999800,1811206.000000000000,2116346.000000000000,2071786.000000000000,11294390.000000000000
FS( 71 ),1758466.000000000000,1773005.999999999800,1802745.999999999800,1798065.999999999800,2111506.000000000000,2034626.000000000000,11278420.000000000000
FS( 72 ),1751666.000000000000,1756236.000000000000,1788185.999999999800,1806826.000000000000,2154626.000000000000,2045786.000000000000,11303330.000000000000
FS( 73 ),1741466.000000000000,1761826.000000000000,1804985.999999999500,1806826.000000000000,2159356.000000000000,2058786.000000000000,11333250.000000000000
FS( 74 ),1738066.000000000000,1767416.000000000200,1844186.000000000000,1852086.000000000000,2106776.000000000000,2027186.000000000000,11335720.000000000000
FS( 75 ),1717666.000000000000,1722566.000000000000,1844186.000000000000,1852086.000000000000,2125916.000000000000,1964006.000000000000,11226430.000000000000
FS( 76 ),1683666.000000000000,1610766.000000000000,1812265.999999999800,1860845.999999999800,2149786.000000000000,1843206.000000000000,10960540.000000000000
FS( 77 ),1724466.000000000000,1621945.999999999800,1865465.999999999500,1885666.000000000000,2202366.000000000000,1854366.000000000000,11154280.000000000000
FS( 78 ),1727866.000000000000,1621945.999999999800,1854825.999999999800,1929466.000000000000,2188066.000000000000,1858086.000000000000,11180260.000000000000
FS( 79 ),1734666.000000000200,1616356.000000000000,1835785.999999999500,1933845.999999999800,2173766.000000000500,1885946.000000000000,11180370.000000000000
FS( 80 ),1707466.000000000200,1644306.000000000000,1806106.000000000000,1895886.000000000000,2082796.000000000000,1969586.000000000000,11106150.000000000000
FS( 81 ),1724466.000000000000,1644306.000000000000,1808345.999999999800,1925086.000000000000,2063656.000000000000,2090386.000000000000,11256250.000000000000
FS( 82 ),1721066.000000000000,1621945.999999999800,1822905.999999999800,1919246.000000000000,2058926.000000000000,2155426.000000000000,11299520.000000000000
FS( 83 ),1746566.000000000000,1649896.000000000200,1860985.999999999500,1933845.999999999800,2125916.000000000000,2229766.000000000000,11546980.000000000000
FS( 84 ),1764416.000000000000,1554736.000000000000,1848666.000000000000,1929466.000000000000,2207206.000000000000,2164706.000000000000,11469200.000000000000
FS( 85 ),1764416.000000000000,1621945.999999999800,1812265.999999999800,1929466.000000000000,2173766.000000000500,2174006.000000000000,11475870.000000000000
FS( 86 ),1781416.000000000000,1616356.000000000000,1854825.999999999800,1933845.999999999800,2173766.000000000500,2155426.000000000000,11515640.000000000000
FS( 87 ),1792466.000000000200,1655486.000000000000,1857065.999999999800,1919246.000000000000,2125916.000000000000,2201886.000000000000,11552070.000000000000
FS( 88 ),1767816.000000000000,1711386.000000000200,1814505.999999999800,1881285.999999999800,2082796.000000000000,2164706.000000000000,11422500.000000000000
FS( 89 ),1749966.000000000200,1677846.000000000000,1780905.999999999800,1856466.000000000000,2027465.999999999800,2127546.000000000000,11220200.000000000000
FS( 90 ),1749966.000000000200,1700205.999999999800,1780905.999999999800,1866686.000000000000,2110736.000000000000,2183306.000000000000,11391810.000000000000
FS( 91 ),1746566.000000000000,1700205.999999999800,1748985.999999999500,1846246.000000000000,2086205.999999999800,2164706.000000000000,11292920.000000000000
FS( 92 ),1738916.000000000000,1722566.000000000000,1770265.999999999500,1881285.999999999800,2145056.000000000000,2229766.000000000000,11487860.000000000000
FS( 93 ),1778015.999999999800,1745056.000000000000,1768025.999999999800,1895886.000000000000,2233166.000000000500,2313386.000000000000,11733540.000000000000
FS( 94 ),1781416.000000000000,1750646.000000000200,1776426.000000000000,1925086.000000000000,2145056.000000000000,2285506.000000000000,11664140.000000000000
FS( 95 ),1778015.999999999800,1733746.000000000000,1757386.000000000000,1910486.000000000000,2110736.000000000000,2229766.000000000000,11520140.000000000000
FS( 96 ),1785666.000000000000,1739336.000000000000,1764105.999999999800,1939686.000000000000,2130316.000000000000,2248346.000000000000,11607460.000000000000
FS( 97 ),1778015.999999999800,1745056.000000000000,1751225.999999999500,1939686.000000000000,2095996.000000000000,2248346.000000000000,11558330.000000000000
FS( 98 ),1774616.000000000000,1705796.000000000000,1748985.999999999500,1965966.000000000000,2105786.000000000000,2192586.000000000000,11493740.000000000000
FS( 99 ),1785666.000000000000,1733746.000000000000,1717625.999999999800,1945525.999999999800,2145056.000000000000,2239046.000000000000,11566670.000000000000
FS( 100 ),1778015.999999999800,1722566.000000000000,1728265.999999999500,1935306.000000000000,2174426.000000000000,2195626.000000000000,11534210.000000000000
FS( 101 ),1778015.999999999800,1700205.999999999800,1721545.999999999800,1935306.000000000000,2135266.000000000000,2233386.000000000000,11503730.000000000000
FS( 102 ),1792466.000000000200,1683436.000000000000,1710905.999999999800,1945525.999999999800,2125476.000000000000,2104986.000000000000,11362800.000000000000
FS( 103 ),1806916.000000000000,1705796.000000000000,1738345.999999999800,1919246.000000000000,2120526.000000000000,2148426.000000000000,11439260.000000000000
FS( 104 ),1824766.000000000000,1746746.000000000000,1768025.999999999800,1929466.000000000000,2110736.000000000000,2157866.000000000000,11537610.000000000000
FS( 105 ),1896166.000000000000,1764166.000000000000,1797705.999999999800,1965966.000000000000,2115686.000000000000,2205066.000000000000,11744760.000000000000
FS( 106 ),1920815.999999999800,1758316.000000000000,1784825.999999999800,1965966.000000000000,2105786.000000000000,2195626.000000000000,11731340.000000000000
FS( 107 ),1920815.999999999800,1834236.000000000000,1802186.000000000000,2012686.000000000000,2105786.000000000000,2214506.000000000000,11890220.000000000000
FS( 108 ),1924216.000000000200,1816816.000000000000,1799946.000000000000,2022906.000000000000,2056836.000000000200,2186186.000000000000,11806910.000000000000
FS( 109 ),1995616.000000000200,1834236.000000000000,1814505.999999999800,2022906.000000000000,2095996.000000000000,2214506.000000000000,11977770.000000000000
FS( 110 ),1995616.000000000200,1810966.000000000000,1818985.999999999500,2022906.000000000000,2120526.000000000000,2138986.000000000000,11907990.000000000000
FS( 111 ),2006666.000000000000,1805115.999999999800,1822905.999999999800,2012686.000000000000,2110736.000000000000,2138986.000000000000,11897100.000000000000
FS( 112 ),2042365.999999999800,1816816.000000000000,1816745.999999999800,2012686.000000000000,2100946.000000000000,2138986.000000000000,11928550.000000000000
FS( 113 ),2034716.000000000000,1822535.999999999800,1818985.999999999500,2033126.000000000000,2115686.000000000000,2016246.000000000000,11841300.000000000000
FS( 114 ),1992216.000000000000,1845936.000000000000,1833545.999999999500,2055026.000000000000,2125476.000000000000,2010586.000000000000,11862790.000000000000
FS( 115 ),1956516.000000000000,1822535.999999999800,1814505.999999999800,2055026.000000000000,2100946.000000000000,2006806.000000000000,11756340.000000000000
FS( 116 ),1949716.000000000000,1793416.000000000200,1789305.999999999800,2033126.000000000000,2120526.000000000000,1997366.000000000000,11683460.000000000000
FS( 117 ),1963315.999999999800,1828386.000000000200,1814505.999999999800,2055026.000000000000,2120526.000000000000,2120106.000000000000,11901870.000000000000
FS( 118 ),1974366.000000000200,1845936.000000000000,1810585.999999999800,2055026.000000000000,2105786.000000000000,2101226.000000000000,11892930.000000000000
FS( 119 ),1935266.000000000000,1910156.000000000000,1787065.999999999800,2038966.000000000000,2105786.000000000000,2091786.000000000000,11869030.000000000000
FS( 120 ),1942065.999999999800,1951106.000000000000,1810585.999999999800,2065246.000000000000,2174426.000000000000,2110666.000000000000,12054100.000000000000
FS( 121 ),2002416.000000000000,1980226.000000000200,1810585.999999999800,2075466.000000000200,2169476.000000000000,2138986.000000000000,12177160.000000000000
FS( 122 ),2020266.000000000000,1974376.000000000000,1814505.999999999800,2069626.000000000000,2179266.000000000500,2148426.000000000000,12206470.000000000000
FS( 123 ),2006666.000000000000,1927705.999999999800,1784825.999999999800,2022906.000000000000,2154846.000000000000,2097446.000000000000,11994400.000000000000
FS( 124 ),2013466.000000000000,1921856.000000000000,1806106.000000000000,2055026.000000000000,2135266.000000000000,2108766.000000000000,12040490.000000000000
FS( 125 ),2042365.999999999800,1927705.999999999800,1784825.999999999800,2012686.000000000000,2159686.000000000000,2110666.000000000000,12037940.000000000000
FS( 126 ),2013466.000000000000,2003626.000000000000,1797705.999999999800,2022906.000000000000,2100946.000000000000,2112546.000000000000,12051200.000000000000
FS( 127 ),2031316.000000000000,1968526.000000000000,1793225.999999999500,2038966.000000000000,2095996.000000000000,2101226.000000000000,12029260.000000000000
FS( 128 ),2088266.000000000000,2032746.000000000000,1854825.999999999800,2069626.000000000000,2120526.000000000000,2157866.000000000000,12323860.000000000000
FS( 129 ),2091666.000000000200,2038596.000000000000,1844186.000000000000,2069626.000000000000,2154846.000000000000,2176746.000000000000,12375670.000000000000
FS( 130 ),2042365.999999999800,1951106.000000000000,1873866.000000000000,2075466.000000000200,2110736.000000000000,2120106.000000000000,12173650.000000000000
FS( 131 ),2070416.000000000200,1968526.000000000000,1909705.999999999500,2079845.999999999800,2140106.000000000000,2120106.000000000000,12288710.000000000000
FS( 132 ),2077216.000000000000,1991925.999999999800,1956186.000000000000,2079845.999999999800,2154846.000000000000,2110666.000000000000,12370690.000000000000
FS( 133 ),2120566.000000000000,2038596.000000000000,1934905.999999999800,2095906.000000000200,2154846.000000000000,2110666.000000000000,12455490.000000000000
FS( 134 ),2081466.000000000000,1991925.999999999800,1945545.999999999500,2091526.000000000000,2130316.000000000000,2063466.000000000000,12304250.000000000000
FS( 135 ),2109516.000000000000,1991925.999999999800,1950026.000000000000,2095906.000000000200,2154846.000000000000,2106886.000000000000,12409110.000000000000
FS( 136 ),2091666.000000000200,1980226.000000000200,1956186.000000000000,2079845.999999999800,2110736.000000000000,2044566.000000000000,12263230.000000000000
FS( 137 ),2109516.000000000000,2015326.000000000000,1934905.999999999800,2075466.000000000200,2130316.000000000000,2059686.000000000000,12325220.000000000000
FS( 138 ),2099316.000000000000,2026896.000000000000,1945545.999999999500,2055026.000000000000,2164636.000000000000,2069126.000000000000,12360550.000000000000
FS( 139 ),2102716.000000000000,2073696.000000000000,1953946.000000000000,2049186.000000000000,2154846.000000000000,2099326.000000000000,12433720.000000000000
FS( 140 ),2077216.000000000000,2091115.999999999800,1958426.000000000000,2065246.000000000000,2164636.000000000000,2095546.000000000000,12452190.000000000000
FS( 141 ),2049166.000000000000,2067846.000000000000,1932666.000000000000,2059406.000000000200,2164636.000000000000,2086106.000000000000,12359830.000000000000
FS( 142 ),2063616.000000000000,2132066.000000000000,1943305.999999999800,2059406.000000000200,2184216.000000000000,2129546.000000000000,12512160.000000000000
FS( 143 ),2102716.000000000000,2073696.000000000000,1930985.999999999500,2055026.000000000000,2145056.000000000000,2101226.000000000000,12408710.000000000000
FS( 144 ),2081466.000000000000,2085266.000000000000,1964585.999999999800,2055026.000000000000,2135266.000000000000,2101226.000000000000,12422840.000000000000
FS( 145 ),2091666.000000000200,2085266.000000000000,1968505.999999999800,2069626.000000000000,2164636.000000000000,2129546.000000000000,12509250.000000000000
FS( 146 ),2112916.000000000000,2108666.000000000000,1968505.999999999800,2079845.999999999800,2154846.000000000000,2120106.000000000000,12544890.000000000000
FS( 147 ),2067016.000000000000,2096966.000000000000,2004905.999999999800,2075466.000000000200,2164636.000000000000,2120106.000000000000,12529100.000000000000
FS( 148 ),2038116.000000000200,2108666.000000000000,1984745.999999999800,2008306.000000000000,2174426.000000000000,2114426.000000000000,12428690.000000000000
FS( 149 ),2031316.000000000000,2207986.000000000000,1973545.999999999500,1982025.999999999800,2149896.000000000000,2108766.000000000000,12453540.000000000000
FS( 150 ),2024516.000000000000,2184586.000000000000,1939385.999999999800,1945525.999999999800,2145056.000000000000,2129546.000000000000,12368620.000000000000
FS( 151 ),2045766.000000000000,2196286.000000000000,1968505.999999999800,1976186.000000000000,2159686.000000000000,2104986.000000000000,12451420.000000000000
FS( 152 ),2055966.000000000000,2213706.000000000000,1959545.999999999500,1986406.000000000000,2174426.000000000000,2129546.000000000000,12519600.000000000000
FS( 153 ),2084866.000000000000,2167036.000000000000,1946106.000000000000,1971806.000000000000,2145056.000000000000,2129546.000000000000,12444420.000000000000
FS( 154 ),2091666.000000000200,2202136.000000000000,1952825.999999999800,1982025.999999999800,2105786.000000000000,2129546.000000000000,12463990.000000000000
FS( 155 ),2112916.000000000000,2213706.000000000000,1959545.999999999500,1982025.999999999800,2086205.999999999800,2116326.000000000000,12470730.000000000000
FS( 156 ),2112916.000000000000,2190436.000000000000,1946106.000000000000,1976186.000000000000,2022626.000000000000,2106886.000000000000,12355160.000000000000
FS( 157 ),2084866.000000000000,2178736.000000000000,1948345.999999999800,1949906.000000000000,1983465.999999999800,2112546.000000000000,12257870.000000000000
FS( 158 ),2156266.000000000000,2172886.000000000000,1970745.999999999800,1971806.000000000000,2007886.000000000000,2108766.000000000000,12388360.000000000000
FS( 159 ),2195366.000000000000,2196286.000000000000,2022825.999999999800,1982025.999999999800,2051996.000000000000,2129546.000000000000,12578050.000000000000
FS( 160 ),2184316.000000000000,2202136.000000000000,2029545.999999999500,1992246.000000000000,2051996.000000000000,2242826.000000000000,12703070.000000000000
FS( 161 ),2123966.000000000000,2184586.000000000000,2029545.999999999500,1982025.999999999800,2086205.999999999800,2223946.000000000000,12630280.000000000000
FS( 162 ),2055966.000000000000,2126216.000000000000,2016106.000000000000,1939686.000000000000,2061786.000000000000,2129546.000000000000,12329310.000000000000
FS( 163 ),2049166.000000000000,2120366.000000000000,2054186.000000000000,1982025.999999999800,2027465.999999999800,2129546.000000000000,12362760.000000000000
FS( 164 ),2067016.000000000000,2137916.000000000000,2099545.999999999500,1982025.999999999800,2027465.999999999800,2167306.000000000000,12481280.000000000000
FS( 165 ),2055966.000000000000,2137916.000000000000,2088345.999999999800,1982025.999999999800,2071576.000000000200,2205066.000000000000,12540900.000000000000
FS( 166 ),2091666.000000000200,2132066.000000000000,2099545.999999999500,1996626.000000000000,2100946.000000000000,2195626.000000000000,12616480.000000000000
FS( 167 ),2130766.000000000000,2161186.000000000000,2108506.000000000000,2018525.999999999800,2149896.000000000000,2186186.000000000000,12755070.000000000000
FS( 168 ),2106116.000000000000,2202136.000000000000,2104026.000000000000,2018525.999999999800,2125476.000000000000,2223946.000000000000,12780230.000000000000
FS( 169 ),2127366.000000000000,2207986.000000000000,2097306.000000000000,2028746.000000000000,2115686.000000000000,2223946.000000000000,12801040.000000000000
FS( 170 ),2120566.000000000000,2207986.000000000000,2081625.999999999500,2018525.999999999800,2125476.000000000000,2252266.000000000000,12806450.000000000000
FS( 171 ),2095065.999999999800,2213706.000000000000,2112986.000000000000,2022906.000000000000,2125476.000000000000,2261706.000000000000,12831850.000000000000
FS( 172 ),2095065.999999999800,2219556.000000000000,2104026.000000000000,2022906.000000000000,2091156.000000000000,2271146.000000000000,12803860.000000000000
FS( 173 ),2081466.000000000000,2353845.999999999500,2081625.999999999500,2012686.000000000000,2081366.000000000000,2365546.000000000000,12976540.000000000000
FS( 174 ),2130766.000000000000,2347996.000000000500,2099545.999999999500,2028746.000000000000,2105786.000000000000,2318346.000000000000,13031190.000000000000
FS( 175 ),2084866.000000000000,2400646.000000000000,2090586.000000000000,2028746.000000000000,2095996.000000000000,2384426.000000000000,13085270.000000000000
FS( 176 ),2010066.000000000000,2400646.000000000000,2108506.000000000000,2044806.000000000000,2115686.000000000000,2441086.000000000000,13120800.000000000000
FS( 177 ),1977766.000000000000,2342146.000000000000,2074905.999999999800,2022906.000000000000,2115686.000000000000,2393886.000000000000,12927300.000000000000
FS( 178 ),1981166.000000000000,2307176.000000000000,2095065.999999999500,2028746.000000000000,2110736.000000000000,2356106.000000000000,12879000.000000000000
FS( 179 ),1846016.000000000000,2283776.000000000000,2068186.000000000000,2028746.000000000000,2086205.999999999800,2327786.000000000000,12640720.000000000000
FS( 180 ),1974366.000000000200,2307176.000000000000,2081625.999999999500,2038966.000000000000,2095996.000000000000,2403326.000000000000,12901460.000000000000
FS( 181 ),1927616.000000000000,2377246.000000000500,2074905.999999999800,2044806.000000000000,2056836.000000000200,2431646.000000000000,12913060.000000000000
FS( 182 ),1953116.000000000200,2359696.000000000000,2106266.000000000000,2055026.000000000000,2071576.000000000200,2393886.000000000000,12939570.000000000000
FS( 183 ),1953116.000000000200,2272206.000000000000,2104026.000000000000,2055026.000000000000,2061786.000000000000,2478846.000000000000,12925010.000000000000
FS( 184 ),1999016.000000000000,2336426.000000000000,2126426.000000000000,2069626.000000000000,2095996.000000000000,2516606.000000000000,13144100.000000000000
FS( 185 ),1963315.999999999800,2336426.000000000000,2126426.000000000000,2075466.000000000200,2076416.000000000000,2507166.000000000000,13085220.000000000000
FS( 186 ),1945466.000000000200,2272206.000000000000,2133145.999999999100,2091526.000000000000,2095996.000000000000,2488286.000000000000,13026630.000000000000
FS( 187 ),1970966.000000000000,2289626.000000000000,2126426.000000000000,2091526.000000000000,2086205.999999999800,2497726.000000000000,13062480.000000000000
