代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,16999700.000000000000
真實報酬,6999700.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,27262.643561888017
風險,379125.618826660500
起點值,0.071909262282
找到最佳解世代,1342
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1326(5)[13],2498(27)[1],2912(39)[4],3045(40)[2],8046(47)[44],
FS( 62 ),1952880.000000000000,2225609.999999999500,2317130.000000000000,2175310.000000000000,2106780.000000000000,10777710.000000000000
FS( 63 ),1979100.000000000000,2276850.000000000000,2385950.000000000000,2191760.000000000000,2060990.000000000200,10894650.000000000000
FS( 64 ),1950600.000000000000,2317870.000000000000,2309690.000000000000,2185180.000000000900,2030589.999999999800,10793930.000000000000
FS( 65 ),1963520.000000000000,2333270.000000000000,2336660.000000000000,2247690.000000000000,2068589.999999999800,10949730.000000000000
FS( 66 ),2007980.000000000000,2489650.000000000000,2324569.999999999500,2188000.000000000000,2060990.000000000200,11071190.000000000000
FS( 67 ),2068020.000000000000,2610189.999999999500,2322089.999999999500,2188000.000000000000,2099180.000000000000,11287480.000000000000
FS( 68 ),2044460.000000000000,2640920.000000000000,2346580.000000000000,2195050.000000000000,2205960.000000000000,11432970.000000000000
FS( 69 ),2047120.000000000200,2779379.999999999500,2408270.000000000000,2198810.000000000000,2251750.000000000000,11685330.000000000000
FS( 70 ),2036100.000000000000,2769090.000000000000,2445160.000000000000,2198810.000000000000,2251750.000000000000,11700910.000000000000
FS( 71 ),2008360.000000000000,2922950.000000000000,2442680.000000000000,2191760.000000000000,2373920.000000000000,11939670.000000000000
FS( 72 ),2000000.000000000000,2866530.000000000000,2415400.000000000000,2177190.000000000000,2350930.000000000000,11810050.000000000000
FS( 73 ),2063840.000000000000,2887040.000000000000,2479569.999999999500,2180950.000000000000,2325660.000000000000,11937060.000000000000
FS( 74 ),2047120.000000000200,2999879.999999999500,2506540.000000000000,2173900.000000000000,2333640.000000000000,12061080.000000000000
FS( 75 ),2019380.000000000000,2969080.000000000000,2654100.000000000000,2198810.000000000000,2214890.000000000000,12056260.000000000000
FS( 76 ),2019380.000000000000,2974189.999999999500,2592410.000000000000,2227480.000000000000,2293930.000000000000,12107390.000000000000
FS( 77 ),2052820.000000000000,3030609.999999999500,2592410.000000000000,2234530.000000000000,2293930.000000000000,12204300.000000000000
FS( 78 ),2058140.000000000200,2943460.000000000000,2592410.000000000000,2238290.000000000000,2293930.000000000000,12126230.000000000000
FS( 79 ),2047120.000000000200,2917840.000000000000,2580319.999999999500,2234530.000000000000,2238640.000000000000,12018450.000000000000
FS( 80 ),2055480.000000000000,2897330.000000000000,2567920.000000000000,2259440.000000000000,2254410.000000000000,12034580.000000000000
FS( 81 ),2019380.000000000000,2994700.000000000000,2604810.000000000000,2281060.000000000000,2191140.000000000000,12091090.000000000000
FS( 82 ),1974919.999999999800,2999879.999999999500,2604810.000000000000,2277300.000000000000,2183160.000000000000,12040070.000000000000
FS( 83 ),2022419.999999999800,3078629.999999999500,2629300.000000000500,2277300.000000000000,2175370.000000000000,12183020.000000000000
FS( 84 ),2000000.000000000000,3287300.000000000000,2641700.000000000000,2284820.000000000000,2167390.000000000000,12381210.000000000000
FS( 85 ),1977960.000000000000,3388870.000000000000,2629300.000000000500,2277300.000000000000,2127870.000000000000,12401300.000000000000
FS( 86 ),2005700.000000000000,3507310.000000000000,2629300.000000000500,2291870.000000000000,2191140.000000000000,12625320.000000000000
FS( 87 ),2016720.000000000000,3360660.000000000000,2666190.000000000000,2270250.000000000000,2199120.000000000000,12512940.000000000000
FS( 88 ),2030399.999999999800,3366260.000000000500,2681690.000000000000,2263200.000000000000,2167390.000000000000,12508940.000000000000
FS( 89 ),2050160.000000000000,3467830.000000000000,2719819.999999999500,2263200.000000000000,2111910.000000000000,12612920.000000000000
FS( 90 ),2055480.000000000000,3473430.000000000500,2732530.000000000500,2263200.000000000000,2159410.000000000000,12684050.000000000000
FS( 91 ),2058140.000000000200,3456560.000000000000,2885359.999999999500,2259440.000000000000,2183160.000000000000,12842660.000000000000
FS( 92 ),2038759.999999999800,3467830.000000000000,2961620.000000000000,2223720.000000000900,2135660.000000000000,12827590.000000000000
FS( 93 ),2036100.000000000000,3394470.000000000000,2834210.000000000000,2202570.000000000000,2016910.000000000000,12484260.000000000000
FS( 94 ),2005700.000000000000,3366260.000000000500,2770660.000000000000,2198810.000000000000,1882390.000000000000,12223820.000000000000
FS( 95 ),2027739.999999999800,3400140.000000000000,2745240.000000000000,2230770.000000000000,1866620.000000000000,12270510.000000000000
FS( 96 ),2019380.000000000000,3586270.000000000000,2885359.999999999500,2245340.000000000000,1890370.000000000000,12626720.000000000000
FS( 97 ),2000000.000000000000,3518580.000000000000,2961620.000000000000,2241580.000000000000,1874600.000000000000,12596380.000000000000
FS( 98 ),2019380.000000000000,3524250.000000000000,2961620.000000000000,2256150.000000000000,1906140.000000000000,12667540.000000000000
FS( 99 ),2000000.000000000000,3507310.000000000000,2923490.000000000000,2266490.000000000000,1937870.000000000000,12635160.000000000000
FS( 100 ),2000000.000000000000,3563730.000000000000,2910780.000000000500,2270250.000000000000,1922100.000000000000,12666860.000000000000
FS( 101 ),2022419.999999999800,3704710.000000000500,2923490.000000000000,2277300.000000000000,1937870.000000000000,12865790.000000000000
FS( 102 ),2000000.000000000000,3682170.000000000000,3050589.999999999500,2295160.000000000000,1937870.000000000000,12965790.000000000000
FS( 103 ),1986320.000000000000,3665229.999999999500,2961620.000000000000,2277300.000000000000,1819120.000000000000,12709590.000000000000
FS( 104 ),1991640.000000000200,3620150.000000000000,2859630.000000000000,2277300.000000000000,1716330.000000000200,12465050.000000000000
FS( 105 ),2008360.000000000000,3591939.999999999500,2821500.000000000000,2277300.000000000000,1755850.000000000000,12454950.000000000000
FS( 106 ),2000000.000000000000,3591939.999999999500,2923490.000000000000,2259440.000000000000,1660850.000000000000,12435720.000000000000
FS( 107 ),2019380.000000000000,3371930.000000000500,3063300.000000000500,2270250.000000000000,1684600.000000000000,12409460.000000000000
FS( 108 ),2014060.000000000000,3433950.000000000000,2987040.000000000000,2291870.000000000000,1755850.000000000000,12482770.000000000000
FS( 109 ),2030399.999999999800,3400140.000000000000,2936200.000000000000,2288110.000000000000,1716330.000000000200,12371180.000000000000
FS( 110 ),2044460.000000000000,3541120.000000000000,3025170.000000000000,2288110.000000000000,1747870.000000000000,12646730.000000000000
FS( 111 ),2061180.000000000000,3591939.999999999500,3076010.000000000500,2284820.000000000000,1771620.000000000000,12785570.000000000000
FS( 112 ),2077899.999999999800,3744190.000000000000,3088720.000000000000,2266490.000000000000,1779600.000000000000,12956900.000000000000
FS( 113 ),2074860.000000000000,3715979.999999999500,3025170.000000000000,2274010.000000000000,1787390.000000000000,12877410.000000000000
FS( 114 ),2058140.000000000200,3778069.999999999500,3037880.000000000000,2281060.000000000000,1755850.000000000000,12911000.000000000000
FS( 115 ),2083220.000000000000,3851359.999999999500,3050589.999999999500,2291870.000000000000,1787390.000000000000,13064430.000000000000
FS( 116 ),2127680.000000000000,4110850.000000000000,3228839.999999999500,2327590.000000000000,1858640.000000000000,13653600.000000000000
FS( 117 ),2119320.000000000000,4330860.000000000000,3178000.000000000000,2305970.000000000900,1834890.000000000000,13769040.000000000000
FS( 118 ),2144400.000000000000,4189810.000000000000,3216130.000000000000,2309730.000000000000,1811140.000000000000,13671210.000000000000
FS( 119 ),2121980.000000000000,4201150.000000000000,3165290.000000000000,2302680.000000000900,1787390.000000000000,13578490.000000000000
FS( 120 ),2136040.000000000000,4280110.000000000000,3254260.000000000500,2291870.000000000000,1795370.000000000000,13757650.000000000000
FS( 121 ),2149720.000000000000,4189810.000000000000,3279680.000000000000,2309730.000000000000,1803350.000000000000,13732290.000000000000
FS( 122 ),2149720.000000000000,4116520.000000000000,3330520.000000000000,2302680.000000000900,1771620.000000000000,13671060.000000000000
FS( 123 ),2152760.000000000000,4223690.000000000000,3559609.999999999500,2288110.000000000000,1779600.000000000000,14003770.000000000000
FS( 124 ),2152760.000000000000,4155999.999999999500,3496060.000000000000,2291870.000000000000,1795370.000000000000,13892060.000000000000
FS( 125 ),2169100.000000000000,4144729.999999999500,3483350.000000000000,2298920.000000000000,1803350.000000000000,13899450.000000000000
FS( 126 ),2155420.000000000000,4116520.000000000000,3470640.000000000500,2298920.000000000000,1890370.000000000000,13931870.000000000000
FS( 127 ),2161120.000000000000,4116520.000000000000,3394380.000000000000,2309730.000000000000,2016910.000000000000,13998660.000000000000
FS( 128 ),2138700.000000000000,4071370.000000000500,3470640.000000000500,2323830.000000000000,1969600.000000000000,13974140.000000000000
FS( 129 ),2152760.000000000000,4060100.000000000000,3407089.999999999500,2313020.000000000000,2024890.000000000000,13957860.000000000000
FS( 130 ),2166440.000000000000,4009350.000000000000,3483350.000000000000,2309730.000000000000,2009120.000000000000,13977990.000000000000
FS( 131 ),2152760.000000000000,4009350.000000000000,3407089.999999999500,2305970.000000000900,1953640.000000000000,13828810.000000000000
FS( 132 ),2152760.000000000000,4127790.000000000000,3445220.000000000000,2309730.000000000000,2009120.000000000000,14044620.000000000000
FS( 133 ),2183160.000000000000,4172940.000000000000,3470640.000000000500,2320540.000000000000,1969600.000000000000,14116880.000000000000
FS( 134 ),2177460.000000000000,4088310.000000000000,3381670.000000000000,2345450.000000000000,1953640.000000000000,13946530.000000000000
FS( 135 ),2161120.000000000000,4105249.999999999500,3254260.000000000500,2334640.000000000000,1866620.000000000000,13721890.000000000000
FS( 136 ),2138700.000000000000,4014950.000000000000,3279680.000000000000,2334640.000000000000,1874600.000000000000,13642570.000000000000
FS( 137 ),2152760.000000000000,3845760.000000000500,3394380.000000000000,2356260.000000000000,1866620.000000000000,13615780.000000000000
FS( 138 ),2252320.000000000000,3930390.000000000500,3394380.000000000000,2381170.000000000000,1898350.000000000000,13856610.000000000000
FS( 139 ),2296780.000000000000,3851359.999999999500,3279680.000000000000,2402320.000000000000,1866620.000000000000,13696760.000000000000
FS( 140 ),2305140.000000000000,3591939.999999999500,3203420.000000000000,2388220.000000000900,1866620.000000000000,13355340.000000000000
FS( 141 ),2291460.000000000000,3676499.999999999500,3088720.000000000000,2384460.000000000000,1898350.000000000000,13339490.000000000000
FS( 142 ),2302480.000000000000,3857030.000000000500,3139870.000000000000,2374120.000000000000,1882390.000000000000,13555890.000000000000
FS( 143 ),2321860.000000000000,3975470.000000000000,3203420.000000000000,2384460.000000000000,1882390.000000000000,13767600.000000000000
FS( 144 ),2332880.000000000000,3890839.999999999500,3190710.000000000000,2388220.000000000900,1890370.000000000000,13693020.000000000000
FS( 145 ),2438140.000000000000,3857030.000000000500,3178000.000000000000,2406080.000000000000,1906140.000000000000,13785390.000000000000
FS( 146 ),2507680.000000000000,3885240.000000000500,3114450.000000000000,2423940.000000000000,1977390.000000000000,13908700.000000000000
FS( 147 ),2505020.000000000000,3885240.000000000500,3139870.000000000000,2441800.000000000000,1945850.000000000000,13917780.000000000000
FS( 148 ),2552140.000000000000,4065770.000000000000,3114450.000000000000,2470470.000000000900,1993160.000000000000,14195990.000000000000
FS( 149 ),2479940.000000000000,3969870.000000000500,3139870.000000000000,2452610.000000000000,2032870.000000000000,14075160.000000000000
FS( 150 ),2513380.000000000000,4240630.000000000000,3165290.000000000000,2466710.000000000000,2032870.000000000000,14418880.000000000000
FS( 151 ),2513380.000000000000,4234960.000000000000,3139870.000000000000,2466710.000000000000,1906140.000000000000,14261060.000000000000
FS( 152 ),2501980.000000000000,4274440.000000000000,3216130.000000000000,2459660.000000000000,1779600.000000000000,14231810.000000000000
FS( 153 ),2510340.000000000000,4336530.000000000000,3279680.000000000000,2448850.000000000000,1795370.000000000000,14370770.000000000000
FS( 154 ),2632319.999999999500,4359069.999999999100,3254260.000000000500,2459660.000000000000,1819120.000000000000,14524429.999999998000
FS( 155 ),2674120.000000000000,4438030.000000000000,3266970.000000000000,2452610.000000000000,1819120.000000000000,14650850.000000000000
FS( 156 ),2679819.999999999500,4454970.000000000000,3292390.000000000500,2459660.000000000000,1834890.000000000000,14721730.000000000000
FS( 157 ),2685140.000000000000,4471909.999999999100,3254260.000000000500,2481280.000000000000,1842870.000000000000,14735460.000000000000
FS( 158 ),2612940.000000000000,4381610.000000000000,3254260.000000000500,2466710.000000000000,1811140.000000000000,14526660.000000000000
FS( 159 ),2552140.000000000000,4381610.000000000000,3203420.000000000000,2470470.000000000900,1811140.000000000000,14418780.000000000000
FS( 160 ),2532760.000000000500,4466240.000000000000,3114450.000000000000,2430990.000000000000,1819120.000000000000,14363560.000000000000
FS( 161 ),2596600.000000000000,4567740.000000000000,3127160.000000000000,2452610.000000000000,1811140.000000000000,14555250.000000000000
FS( 162 ),2565819.999999999500,4528260.000000000000,3076010.000000000500,2445560.000000000000,1819120.000000000000,14434770.000000000000
FS( 163 ),2568860.000000000000,4601620.000000000000,3165290.000000000000,2445560.000000000000,1811140.000000000000,14592470.000000000000
FS( 164 ),2541120.000000000000,4737000.000000000000,3228839.999999999500,2509950.000000000000,1819120.000000000000,14836030.000000000000
FS( 165 ),2541120.000000000000,5013360.000000000000,3216130.000000000000,2477520.000000000000,1787390.000000000000,15035520.000000000000
FS( 166 ),2518700.000000000000,4940069.999999999100,3178000.000000000000,2445560.000000000000,1779600.000000000000,14861930.000000000000
FS( 167 ),2529720.000000000500,4737000.000000000000,3152580.000000000000,2445560.000000000000,1771620.000000000000,14636480.000000000000
FS( 168 ),2527060.000000000000,4838500.000000000000,3127160.000000000000,2438510.000000000000,1763640.000000000000,14694870.000000000000
FS( 169 ),2521360.000000000000,4787750.000000000000,3076010.000000000500,2441800.000000000000,1779600.000000000000,14606520.000000000000
FS( 170 ),2521360.000000000000,4838500.000000000000,3127160.000000000000,2456370.000000000000,1771620.000000000000,14715010.000000000000
FS( 171 ),2549100.000000000000,4838500.000000000000,3178000.000000000000,2459660.000000000000,1763640.000000000000,14788900.000000000000
FS( 172 ),2565819.999999999500,4923130.000000000000,3228839.999999999500,2463420.000000000000,1779600.000000000000,14960810.000000000000
FS( 173 ),2579880.000000000000,5103659.999999999100,3305100.000000000000,2448850.000000000000,1779600.000000000000,15217090.000000000000
FS( 174 ),2604580.000000000500,5052909.999999999100,3292390.000000000500,2438510.000000000000,1771620.000000000000,15160010.000000000000
FS( 175 ),2626999.999999999500,5041569.999999999100,3419800.000000000500,2448850.000000000000,1795370.000000000000,15332589.999999998000
FS( 176 ),2629660.000000000000,4957010.000000000000,3483350.000000000000,2438510.000000000000,1803350.000000000000,15311880.000000000000
FS( 177 ),2629660.000000000000,5013360.000000000000,3419800.000000000500,2463420.000000000000,1811140.000000000000,15337380.000000000000
FS( 178 ),2649040.000000000500,4985220.000000000000,3432510.000000000500,2474230.000000000000,1850850.000000000000,15391850.000000000000
FS( 179 ),2635360.000000000000,5131870.000000000000,3432510.000000000500,2452610.000000000000,1834890.000000000000,15487240.000000000000
FS( 180 ),2643720.000000000500,5148740.000000000000,3419800.000000000500,2430990.000000000000,1858640.000000000000,15501890.000000000000
FS( 181 ),2668420.000000000000,5199560.000000000000,3432510.000000000500,2445560.000000000000,1827100.000000000000,15573150.000000000000
FS( 182 ),2748980.000000000000,5165680.000000000000,3381670.000000000000,2434750.000000000000,1819120.000000000000,15550200.000000000000
FS( 183 ),2743279.999999999500,5109260.000000000000,3343229.999999999500,2441800.000000000000,1827100.000000000000,15464670.000000000000
FS( 184 ),2746319.999999999500,4990819.999999999100,3356250.000000000000,2459660.000000000000,1827100.000000000000,15380149.999999998000
FS( 185 ),2707560.000000000000,4951340.000000000000,3394380.000000000000,2463420.000000000000,1842870.000000000000,15359570.000000000000
FS( 186 ),2696160.000000000000,5024699.999999999100,3407089.999999999500,2459660.000000000000,1882390.000000000000,15469999.999999998000
FS( 187 ),2696160.000000000000,5227770.000000000000,3419800.000000000500,2456370.000000000000,1850850.000000000000,15650950.000000000000
FS( 188 ),2723900.000000000000,5227770.000000000000,3445220.000000000000,2459660.000000000000,1827100.000000000000,15683650.000000000000
FS( 189 ),2729600.000000000000,5148740.000000000000,3407089.999999999500,2459660.000000000000,1834890.000000000000,15579980.000000000000
FS( 190 ),2732260.000000000500,5148740.000000000000,3432510.000000000500,2466710.000000000000,1811140.000000000000,15591360.000000000000
FS( 191 ),2746319.999999999500,5109260.000000000000,3445220.000000000000,2477520.000000000000,1827100.000000000000,15605420.000000000000
FS( 192 ),2746319.999999999500,5035970.000000000000,3445220.000000000000,2484570.000000000000,1795370.000000000000,15507450.000000000000
FS( 193 ),2759999.999999999500,5137470.000000000000,3457930.000000000000,2517000.000000000000,1803350.000000000000,15675750.000000000000
FS( 194 ),2768360.000000000000,5148740.000000000000,3470640.000000000500,2509950.000000000000,1771620.000000000000,15669310.000000000000
FS( 195 ),2754680.000000000000,5267250.000000000000,3483350.000000000000,2499140.000000000000,1803350.000000000000,15807770.000000000000
FS( 196 ),2746319.999999999500,5255909.999999999100,3394380.000000000000,2484570.000000000000,1819120.000000000000,15700299.999999998000
FS( 197 ),2665760.000000000500,5126199.999999999100,3343229.999999999500,2452610.000000000000,1787390.000000000000,15375190.000000000000
FS( 198 ),2671459.999999999500,5188290.000000000000,3343229.999999999500,2463420.000000000000,1747870.000000000000,15414270.000000000000
FS( 199 ),2610279.999999999500,5092390.000000000000,3292390.000000000500,2448850.000000000000,1747870.000000000000,15191780.000000000000
FS( 200 ),2676779.999999999500,5092390.000000000000,3292390.000000000500,2441800.000000000000,1732100.000000000000,15235460.000000000000
FS( 201 ),2682480.000000000000,5114930.000000000000,3407089.999999999500,2466710.000000000000,1763640.000000000000,15434850.000000000000
FS( 202 ),2679819.999999999500,5019030.000000000000,3356250.000000000000,2448850.000000000000,1747870.000000000000,15251820.000000000000
FS( 203 ),2707560.000000000000,4951340.000000000000,3343229.999999999500,2441800.000000000000,1755850.000000000000,15199780.000000000000
FS( 204 ),2737959.999999999500,4855440.000000000000,3305100.000000000000,2441800.000000000000,1763640.000000000000,15103940.000000000000
FS( 205 ),2740620.000000000000,5019030.000000000000,3305100.000000000000,2434750.000000000000,1755850.000000000000,15255350.000000000000
FS( 206 ),2737959.999999999500,5007760.000000000000,3266970.000000000000,2459660.000000000000,1755850.000000000000,15228200.000000000000
FS( 207 ),2759999.999999999500,5092390.000000000000,3266970.000000000000,2474230.000000000000,1771620.000000000000,15365210.000000000000
FS( 208 ),2732260.000000000500,5114930.000000000000,3292390.000000000500,2466710.000000000000,1779600.000000000000,15385890.000000000000
FS( 209 ),2729600.000000000000,5081050.000000000900,3266970.000000000000,2463420.000000000000,1747870.000000000000,15288910.000000000000
FS( 210 ),2707560.000000000000,5120600.000000000000,3203420.000000000000,2484570.000000000000,1763640.000000000000,15279790.000000000000
FS( 211 ),2735300.000000000000,5301060.000000000000,3203420.000000000000,2466710.000000000000,1779600.000000000000,15486090.000000000000
FS( 212 ),2763040.000000000500,5430840.000000000000,3241550.000000000500,2474230.000000000000,1779600.000000000000,15689260.000000000000
FS( 213 ),2796100.000000000000,5571819.999999999100,3228839.999999999500,2466710.000000000000,1803350.000000000000,15866819.999999998000
FS( 214 ),2984580.000000000500,5594360.000000000000,3203420.000000000000,2466710.000000000000,1787390.000000000000,16036460.000000000000
