代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11431930.000000000000
真實報酬,1431930.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,4762.928501739872
風險,179598.438626679970
起點值,0.026519877000
找到最佳解世代,2005
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1216(2)[2],2412(24)[1],3008(41)[24],6505(47)[3],9999(49)[8],
FS( 40 ),2119680.000000000000,1966190.000000000000,2000000.000000000000,2215360.000000000000,2000000.000000000000,10301230.000000000000
FS( 41 ),2088880.000000000000,1968030.000000000000,2000000.000000000000,2206720.000000000000,2000000.000000000000,10263630.000000000000
FS( 42 ),2123640.000000000500,1964119.999999999800,2000000.000000000000,2238400.000000000000,2000000.000000000000,10326160.000000000000
FS( 43 ),2096800.000000000200,1958139.999999999500,2000000.000000000000,2209600.000000000000,2000000.000000000000,10264540.000000000000
FS( 44 ),2080960.000000000000,1942039.999999999800,2000000.000000000000,2146560.000000000000,2000000.000000000000,10169560.000000000000
FS( 45 ),2062040.000000000000,1946179.999999999800,2000000.000000000000,2189440.000000000000,2000000.000000000000,10197660.000000000000
FS( 46 ),2065560.000000000000,1979989.999999999800,2000000.000000000000,2278720.000000000000,2000000.000000000000,10324270.000000000000
FS( 47 ),2007920.000000000000,1966190.000000000000,2000000.000000000000,2272960.000000000000,2000000.000000000000,10247070.000000000000
FS( 48 ),2077440.000000000000,1966190.000000000000,2000000.000000000000,2295680.000000000000,2000000.000000000000,10339310.000000000000
FS( 49 ),2046640.000000000000,1976079.999999999500,2000000.000000000000,2289920.000000000000,2000000.000000000000,10312640.000000000000
FS( 50 ),2023320.000000000200,1966190.000000000000,2000000.000000000000,2275840.000000000000,2000000.000000000000,10265350.000000000000
FS( 51 ),2038720.000000000000,1958139.999999999500,2000000.000000000000,2218240.000000000000,2000000.000000000000,10215100.000000000000
FS( 52 ),2065560.000000000000,1946179.999999999800,2000000.000000000000,2295680.000000000000,2000000.000000000000,10307420.000000000000
FS( 53 ),2034760.000000000000,1940199.999999999800,2000000.000000000000,2221120.000000000000,2000000.000000000000,10196080.000000000000
FS( 54 ),2019360.000000000000,1944109.999999999500,2000000.000000000000,2178240.000000000000,2000000.000000000000,10141710.000000000000
FS( 55 ),2030800.000000000200,1960209.999999999800,2000000.000000000000,2247040.000000000000,2000000.000000000000,10238050.000000000000
FS( 56 ),2019360.000000000000,1966190.000000000000,2000000.000000000000,2264320.000000000000,2000000.000000000000,10249870.000000000000
FS( 57 ),2038720.000000000000,1970099.999999999800,2000000.000000000000,2284480.000000000000,2000000.000000000000,10293300.000000000000
FS( 58 ),2092840.000000000200,1976079.999999999500,2000000.000000000000,2315840.000000000000,2000000.000000000000,10384760.000000000000
FS( 59 ),2084920.000000000000,1976079.999999999500,2000000.000000000000,2295680.000000000000,2000000.000000000000,10356680.000000000000
FS( 60 ),2077440.000000000000,1976079.999999999500,2000000.000000000000,2284480.000000000000,2000000.000000000000,10338000.000000000000
FS( 61 ),2119680.000000000000,1994019.999999999800,2000000.000000000000,2333120.000000000000,2000000.000000000000,10446820.000000000000
FS( 62 ),2104280.000000000000,1985970.000000000000,2000000.000000000000,2350400.000000000000,2000000.000000000000,10440650.000000000000
FS( 63 ),2131120.000000000000,1988039.999999999800,2000000.000000000000,2380800.000000000000,2000000.000000000000,10499960.000000000000
FS( 64 ),2127600.000000000000,1991949.999999999800,2000000.000000000000,2334400.000000000000,2000000.000000000000,10453950.000000000000
FS( 65 ),2096800.000000000200,1991949.999999999800,2000000.000000000000,2351680.000000000000,2000000.000000000000,10440430.000000000000
FS( 66 ),2100320.000000000000,2000000.000000000000,2000000.000000000000,2308160.000000000000,2000000.000000000000,10408480.000000000000
FS( 67 ),2092840.000000000200,1985970.000000000000,2000000.000000000000,2238720.000000000000,2000000.000000000000,10317530.000000000000
FS( 68 ),2092840.000000000200,1979989.999999999800,2000000.000000000000,2288000.000000000000,2000000.000000000000,10360830.000000000000
FS( 69 ),2084920.000000000000,1990109.999999999500,2000000.000000000000,2285120.000000000000,2000000.000000000000,10360150.000000000000
FS( 70 ),2069520.000000000000,1990109.999999999500,2000000.000000000000,2302400.000000000000,2000000.000000000000,10362030.000000000000
FS( 71 ),2100320.000000000000,1990109.999999999500,2000000.000000000000,2302400.000000000000,2000000.000000000000,10392830.000000000000
FS( 72 ),2115720.000000000500,2022769.999999999800,2000000.000000000000,2267520.000000000000,2000000.000000000000,10406010.000000000000
FS( 73 ),2123640.000000000500,2026909.999999999800,2000000.000000000000,2328640.000000000000,2000000.000000000000,10479190.000000000000
FS( 74 ),2104280.000000000000,2024839.999999999800,2000000.000000000000,2270720.000000000000,2000000.000000000000,10399840.000000000000
FS( 75 ),2208560.000000000000,2026909.999999999800,2000000.000000000000,2250240.000000000000,2000000.000000000000,10485710.000000000000
FS( 76 ),2143000.000000000000,2031049.999999999800,2000000.000000000000,2250240.000000000000,2000000.000000000000,10424290.000000000000
FS( 77 ),2119680.000000000000,2033119.999999999800,2000000.000000000000,2247360.000000000000,2000000.000000000000,10400160.000000000000
FS( 78 ),2158400.000000000000,2035190.000000000000,2000000.000000000000,2232960.000000000000,2000000.000000000000,10426550.000000000000
FS( 79 ),2112200.000000000000,2045769.999999999800,2000000.000000000000,2227200.000000000000,2000000.000000000000,10385170.000000000000
FS( 80 ),2154440.000000000000,2035190.000000000000,2000000.000000000000,2244480.000000000000,2000000.000000000000,10434110.000000000000
FS( 81 ),2135080.000000000000,2045769.999999999800,2000000.000000000000,2221120.000000000000,2000000.000000000000,10401970.000000000000
FS( 82 ),2150480.000000000000,2056349.999999999800,2000000.000000000000,2224000.000000000000,2000000.000000000000,10430830.000000000000
FS( 83 ),2154440.000000000000,2087630.000000000000,2000000.000000000000,2221120.000000000000,2000000.000000000000,10463190.000000000000
FS( 84 ),2150480.000000000000,2083489.999999999800,2000000.000000000000,2209600.000000000000,2000000.000000000000,10443570.000000000000
FS( 85 ),2173800.000000000000,2106720.000000000000,2000000.000000000000,2258880.000000000000,2000000.000000000000,10539400.000000000000
FS( 86 ),2208560.000000000000,2115000.000000000000,2000000.000000000000,2270720.000000000000,2000000.000000000000,10594280.000000000000
FS( 87 ),2193600.000000000000,2100280.000000000000,2000000.000000000000,2238720.000000000000,2000000.000000000000,10532600.000000000000
FS( 88 ),2181279.999999999500,2087630.000000000000,2000000.000000000000,2198080.000000000000,2000000.000000000000,10466990.000000000000
FS( 89 ),2292600.000000000000,2092000.000000000000,2000000.000000000000,2163200.000000000000,2000000.000000000000,10547800.000000000000
FS( 90 ),2230560.000000000000,2102350.000000000000,2000000.000000000000,2081920.000000000000,2000000.000000000000,10414830.000000000000
FS( 91 ),2288200.000000000000,2108789.999999999500,2000000.000000000000,2139840.000000000000,2000000.000000000000,10536830.000000000000
FS( 92 ),2304920.000000000000,2096139.999999999800,2000000.000000000000,2148800.000000000000,2000000.000000000000,10549860.000000000000
FS( 93 ),2350240.000000000500,2077280.000000000000,2000000.000000000000,2154560.000000000000,2000000.000000000000,10582080.000000000000
FS( 94 ),2358160.000000000000,2075209.999999999800,2000000.000000000000,2134080.000000000000,2000000.000000000000,10567450.000000000000
FS( 95 ),2444840.000000000000,2096139.999999999800,2000000.000000000000,2084800.000000000000,2000000.000000000000,10625780.000000000000
FS( 96 ),2411840.000000000000,2096139.999999999800,2000000.000000000000,2081920.000000000000,2000000.000000000000,10589900.000000000000
FS( 97 ),2419759.999999999500,2085559.999999999800,2000000.000000000000,2119680.000000000000,2000000.000000000000,10625000.000000000000
FS( 98 ),2350240.000000000500,2077280.000000000000,2000000.000000000000,2116800.000000000000,2000000.000000000000,10544320.000000000000
FS( 99 ),2280279.999999999500,2026909.999999999800,2000000.000000000000,1948480.000000000000,2000000.000000000000,10255670.000000000000
FS( 100 ),2284240.000000000500,2031049.999999999800,2000000.000000000000,1977600.000000000000,2000000.000000000000,10292890.000000000000
FS( 101 ),2329560.000000000000,2026909.999999999800,2000000.000000000000,2003520.000000000000,2000000.000000000000,10359990.000000000000
FS( 102 ),2329560.000000000000,2047839.999999999800,2000000.000000000000,1986240.000000000000,2000000.000000000000,10363640.000000000000
FS( 103 ),2325160.000000000000,2047839.999999999800,2000000.000000000000,2111040.000000000000,2000000.000000000000,10484040.000000000000
FS( 104 ),2395120.000000000000,2104419.999999999500,2000000.000000000000,2174720.000000000000,2000000.000000000000,10674260.000000000000
FS( 105 ),2296560.000000000000,2075209.999999999800,2000000.000000000000,2163200.000000000000,2000000.000000000000,10534970.000000000000
FS( 106 ),2333520.000000000000,2066699.999999999800,2000000.000000000000,2125440.000000000000,2000000.000000000000,10525660.000000000000
FS( 107 ),2374880.000000000000,2073139.999999999500,2000000.000000000000,2145920.000000000000,2000000.000000000000,10593940.000000000000
FS( 108 ),2317240.000000000500,2077280.000000000000,2000000.000000000000,2186560.000000000000,2000000.000000000000,10581080.000000000000
FS( 109 ),2251240.000000000500,2077280.000000000000,2000000.000000000000,2154560.000000000000,2000000.000000000000,10483080.000000000000
FS( 110 ),2251240.000000000500,2056349.999999999800,2000000.000000000000,2157440.000000000000,2000000.000000000000,10465030.000000000000
FS( 111 ),2325160.000000000000,2077280.000000000000,2000000.000000000000,2221120.000000000000,2000000.000000000000,10623560.000000000000
FS( 112 ),2362560.000000000000,2077280.000000000000,2000000.000000000000,2235840.000000000000,2000000.000000000000,10675680.000000000000
FS( 113 ),2374880.000000000000,2087630.000000000000,2000000.000000000000,2212480.000000000000,2000000.000000000000,10674990.000000000000
FS( 114 ),2337480.000000000000,2087630.000000000000,2000000.000000000000,2206720.000000000000,2000000.000000000000,10631830.000000000000
FS( 115 ),2329560.000000000000,2096139.999999999800,2000000.000000000000,2230080.000000000000,2000000.000000000000,10655780.000000000000
FS( 116 ),2333520.000000000000,2096139.999999999800,2000000.000000000000,2235840.000000000000,2000000.000000000000,10665500.000000000000
FS( 117 ),2378840.000000000000,2098210.000000000000,2000000.000000000000,2293760.000000000000,2000000.000000000000,10770810.000000000000
FS( 118 ),2345840.000000000000,2098210.000000000000,2000000.000000000000,2241600.000000000000,2000000.000000000000,10685650.000000000000
FS( 119 ),2317240.000000000500,2077280.000000000000,2000000.000000000000,2235840.000000000000,2000000.000000000000,10630360.000000000000
FS( 120 ),2358160.000000000000,2094070.000000000000,2000000.000000000000,2305280.000000000000,2000000.000000000000,10757510.000000000000
FS( 121 ),2271920.000000000000,2081419.999999999500,2000000.000000000000,2261760.000000000000,2000000.000000000000,10615100.000000000000
FS( 122 ),2271920.000000000000,2089929.999999999800,2000000.000000000000,2256000.000000000000,2000000.000000000000,10617850.000000000000
FS( 123 ),2284240.000000000500,2087630.000000000000,2000000.000000000000,2256000.000000000000,2000000.000000000000,10627870.000000000000
FS( 124 ),2354200.000000000000,2104419.999999999500,2000000.000000000000,2331520.000000000000,2000000.000000000000,10790140.000000000000
FS( 125 ),2374880.000000000000,2102350.000000000000,2000000.000000000000,2337280.000000000000,2000000.000000000000,10814510.000000000000
FS( 126 ),2374880.000000000000,2108789.999999999500,2000000.000000000000,2337280.000000000000,2000000.000000000000,10820950.000000000000
FS( 127 ),2395120.000000000000,2100280.000000000000,2000000.000000000000,2351680.000000000000,2000000.000000000000,10847080.000000000000
FS( 128 ),2411840.000000000000,2100280.000000000000,2000000.000000000000,2380800.000000000000,2000000.000000000000,10892920.000000000000
FS( 129 ),2419759.999999999500,2098210.000000000000,2000000.000000000000,2427200.000000000000,2000000.000000000000,10945170.000000000000
FS( 130 ),2391160.000000000000,2098210.000000000000,2000000.000000000000,2383680.000000000000,2000000.000000000000,10873050.000000000000
FS( 131 ),2382800.000000000000,2108789.999999999500,2000000.000000000000,2485440.000000000000,2000000.000000000000,10977030.000000000000
FS( 132 ),2374880.000000000000,2106720.000000000000,2000000.000000000000,2409920.000000000000,2000000.000000000000,10891520.000000000000
FS( 133 ),2341880.000000000000,2106720.000000000000,2000000.000000000000,2401280.000000000000,2000000.000000000000,10849880.000000000000
FS( 134 ),2350240.000000000500,2115000.000000000000,2000000.000000000000,2404160.000000000000,2000000.000000000000,10869400.000000000000
FS( 135 ),2350240.000000000500,2102350.000000000000,2000000.000000000000,2395200.000000000000,2000000.000000000000,10847790.000000000000
FS( 136 ),2345840.000000000000,2125580.000000000000,2000000.000000000000,2427200.000000000000,2000000.000000000000,10898620.000000000000
FS( 137 ),2358160.000000000000,2129720.000000000000,2000000.000000000000,2407040.000000000000,2000000.000000000000,10894920.000000000000
FS( 138 ),2341880.000000000000,2125580.000000000000,2000000.000000000000,2392320.000000000000,2000000.000000000000,10859780.000000000000
FS( 139 ),2350240.000000000500,2127649.999999999500,2000000.000000000000,2372160.000000000000,2000000.000000000000,10850050.000000000000
FS( 140 ),2350240.000000000500,2129720.000000000000,2000000.000000000000,2438720.000000000000,2000000.000000000000,10918680.000000000000
FS( 141 ),2329560.000000000000,2140070.000000000000,2000000.000000000000,2418560.000000000000,2000000.000000000000,10888190.000000000000
FS( 142 ),2296560.000000000000,2140070.000000000000,2000000.000000000000,2395200.000000000000,2000000.000000000000,10831830.000000000000
FS( 143 ),2288200.000000000000,2140070.000000000000,2000000.000000000000,2357760.000000000000,2000000.000000000000,10786030.000000000000
FS( 144 ),2280279.999999999500,2140070.000000000000,2000000.000000000000,2328640.000000000000,2000000.000000000000,10748990.000000000000
FS( 145 ),2271920.000000000000,2123280.000000000000,2000000.000000000000,2354560.000000000000,2000000.000000000000,10749760.000000000000
FS( 146 ),2251240.000000000500,2140070.000000000000,2000000.000000000000,2369280.000000000000,2000000.000000000000,10760590.000000000000
FS( 147 ),2288200.000000000000,2129720.000000000000,2000000.000000000000,2421440.000000000000,2000000.000000000000,10839360.000000000000
FS( 148 ),2321200.000000000000,2129720.000000000000,2000000.000000000000,2459200.000000000000,2000000.000000000000,10910120.000000000000
FS( 149 ),2292600.000000000000,2129720.000000000000,2000000.000000000000,2412800.000000000000,2000000.000000000000,10835120.000000000000
FS( 150 ),2255200.000000000000,2108789.999999999500,2000000.000000000000,2377920.000000000000,2000000.000000000000,10741910.000000000000
FS( 151 ),2271920.000000000000,2112930.000000000000,2000000.000000000000,2331520.000000000000,2000000.000000000000,10716370.000000000000
FS( 152 ),2222640.000000000500,2098210.000000000000,2000000.000000000000,2285120.000000000000,2000000.000000000000,10605970.000000000000
FS( 153 ),2251240.000000000500,2098210.000000000000,2000000.000000000000,2241600.000000000000,2000000.000000000000,10591050.000000000000
FS( 154 ),2247279.999999999500,2108789.999999999500,2000000.000000000000,2264640.000000000000,2000000.000000000000,10620710.000000000000
FS( 155 ),2214279.999999999500,2089929.999999999800,2000000.000000000000,2250240.000000000000,2000000.000000000000,10554450.000000000000
FS( 156 ),2238920.000000000000,2073139.999999999500,2000000.000000000000,2261760.000000000000,2000000.000000000000,10573820.000000000000
FS( 157 ),2267960.000000000000,2119140.000000000000,2000000.000000000000,2273600.000000000000,2000000.000000000000,10660700.000000000000
FS( 158 ),2205920.000000000000,2104419.999999999500,2000000.000000000000,2258880.000000000000,2000000.000000000000,10569220.000000000000
FS( 159 ),2267960.000000000000,2129720.000000000000,2000000.000000000000,2285120.000000000000,2000000.000000000000,10682800.000000000000
FS( 160 ),2267960.000000000000,2115000.000000000000,2000000.000000000000,2308160.000000000000,2000000.000000000000,10691120.000000000000
FS( 161 ),2263560.000000000000,2117070.000000000000,2000000.000000000000,2311040.000000000000,2000000.000000000000,10691670.000000000000
FS( 162 ),2242880.000000000000,2108789.999999999500,2000000.000000000000,2290880.000000000000,2000000.000000000000,10642550.000000000000
FS( 163 ),2238920.000000000000,2108789.999999999500,2000000.000000000000,2302400.000000000000,2000000.000000000000,10650110.000000000000
FS( 164 ),2267960.000000000000,2115000.000000000000,2000000.000000000000,2314240.000000000000,2000000.000000000000,10697200.000000000000
FS( 165 ),2247279.999999999500,2108789.999999999500,2000000.000000000000,2293760.000000000000,2000000.000000000000,10649830.000000000000
FS( 166 ),2222640.000000000500,2125580.000000000000,2000000.000000000000,2299520.000000000000,2000000.000000000000,10647740.000000000000
FS( 167 ),2234960.000000000000,2127649.999999999500,2000000.000000000000,2253120.000000000000,2000000.000000000000,10615730.000000000000
FS( 168 ),2222640.000000000500,2110859.999999999500,2000000.000000000000,2282240.000000000000,2000000.000000000000,10615740.000000000000
FS( 169 ),2230560.000000000000,2102350.000000000000,2000000.000000000000,2279360.000000000000,2000000.000000000000,10612270.000000000000
FS( 170 ),2214279.999999999500,2108789.999999999500,2000000.000000000000,2250240.000000000000,2000000.000000000000,10573310.000000000000
FS( 171 ),2238920.000000000000,2108789.999999999500,2000000.000000000000,2241600.000000000000,2000000.000000000000,10589310.000000000000
FS( 172 ),2218240.000000000500,2100280.000000000000,2000000.000000000000,2209600.000000000000,2000000.000000000000,10528120.000000000000
FS( 173 ),2189640.000000000500,2096139.999999999800,2000000.000000000000,2209600.000000000000,2000000.000000000000,10495380.000000000000
FS( 174 ),2214279.999999999500,2098210.000000000000,2000000.000000000000,2206720.000000000000,2000000.000000000000,10519210.000000000000
FS( 175 ),2222640.000000000500,2087630.000000000000,2000000.000000000000,2192320.000000000000,2000000.000000000000,10502590.000000000000
FS( 176 ),2185240.000000000500,2083489.999999999800,2000000.000000000000,2212480.000000000000,2000000.000000000000,10481210.000000000000
FS( 177 ),2205920.000000000000,2087630.000000000000,2000000.000000000000,2230080.000000000000,2000000.000000000000,10523630.000000000000
FS( 178 ),2271920.000000000000,2087630.000000000000,2000000.000000000000,2293760.000000000000,2000000.000000000000,10653310.000000000000
FS( 179 ),2280279.999999999500,2096139.999999999800,2000000.000000000000,2314240.000000000000,2000000.000000000000,10690660.000000000000
FS( 180 ),2255200.000000000000,2098210.000000000000,2000000.000000000000,2308160.000000000000,2000000.000000000000,10661570.000000000000
FS( 181 ),2214279.999999999500,2092000.000000000000,2000000.000000000000,2305280.000000000000,2000000.000000000000,10611560.000000000000
FS( 182 ),2251240.000000000500,2117070.000000000000,2000000.000000000000,2314240.000000000000,2000000.000000000000,10682550.000000000000
FS( 183 ),2271920.000000000000,2117070.000000000000,2000000.000000000000,2322880.000000000000,2000000.000000000000,10711870.000000000000
FS( 184 ),2280279.999999999500,2117070.000000000000,2000000.000000000000,2377920.000000000000,2000000.000000000000,10775270.000000000000
FS( 185 ),2300520.000000000000,2119140.000000000000,2000000.000000000000,2377920.000000000000,2000000.000000000000,10797580.000000000000
FS( 186 ),2296560.000000000000,2119140.000000000000,2000000.000000000000,2343040.000000000000,2000000.000000000000,10758740.000000000000
FS( 187 ),2238920.000000000000,2108789.999999999500,2000000.000000000000,2334400.000000000000,2000000.000000000000,10682110.000000000000
FS( 188 ),2251240.000000000500,2110859.999999999500,2000000.000000000000,2311040.000000000000,2000000.000000000000,10673140.000000000000
FS( 189 ),2267960.000000000000,2110859.999999999500,2000000.000000000000,2345920.000000000000,2000000.000000000000,10724740.000000000000
FS( 190 ),2226600.000000000000,2092000.000000000000,2000000.000000000000,2290880.000000000000,2000000.000000000000,10609480.000000000000
FS( 191 ),2234960.000000000000,2104419.999999999500,2000000.000000000000,2273600.000000000000,2000000.000000000000,10612980.000000000000
FS( 192 ),2234960.000000000000,2102350.000000000000,2000000.000000000000,2293760.000000000000,2000000.000000000000,10631070.000000000000
FS( 193 ),2222640.000000000500,2112930.000000000000,2000000.000000000000,2270720.000000000000,2000000.000000000000,10606290.000000000000
FS( 194 ),2189640.000000000500,2117070.000000000000,2000000.000000000000,2264640.000000000000,2000000.000000000000,10571350.000000000000
FS( 195 ),2144320.000000000000,2129720.000000000000,2000000.000000000000,2264640.000000000000,2000000.000000000000,10538680.000000000000
FS( 196 ),2107359.999999999500,2150650.000000000000,2000000.000000000000,2290880.000000000000,2000000.000000000000,10548890.000000000000
FS( 197 ),2160600.000000000000,2161229.999999999100,2000000.000000000000,2348800.000000000000,2000000.000000000000,10670630.000000000000
FS( 198 ),2189640.000000000500,2182160.000000000000,2000000.000000000000,2351680.000000000000,2000000.000000000000,10723480.000000000000
FS( 199 ),2185240.000000000500,2150650.000000000000,2000000.000000000000,2345920.000000000000,2000000.000000000000,10681810.000000000000
FS( 200 ),2152680.000000000000,2129720.000000000000,2000000.000000000000,2351680.000000000000,2000000.000000000000,10634080.000000000000
FS( 201 ),2168960.000000000000,2161229.999999999100,2000000.000000000000,2331520.000000000000,2000000.000000000000,10661710.000000000000
FS( 202 ),2189640.000000000500,2161229.999999999100,2000000.000000000000,2348800.000000000000,2000000.000000000000,10699670.000000000000
FS( 203 ),2160600.000000000000,2140070.000000000000,2000000.000000000000,2348800.000000000000,2000000.000000000000,10649470.000000000000
FS( 204 ),2160600.000000000000,2140070.000000000000,2000000.000000000000,2375040.000000000000,2000000.000000000000,10675710.000000000000
FS( 205 ),2201960.000000000000,2171580.000000000000,2000000.000000000000,2409920.000000000000,2000000.000000000000,10783460.000000000000
FS( 206 ),2189640.000000000500,2171580.000000000000,2000000.000000000000,2409920.000000000000,2000000.000000000000,10771140.000000000000
FS( 207 ),2230560.000000000000,2171580.000000000000,2000000.000000000000,2386560.000000000000,2000000.000000000000,10788700.000000000000
FS( 208 ),2284240.000000000500,2182160.000000000000,2000000.000000000000,2380800.000000000000,2000000.000000000000,10847200.000000000000
FS( 209 ),2292600.000000000000,2192740.000000000000,2000000.000000000000,2438720.000000000000,2000000.000000000000,10924060.000000000000
FS( 210 ),2280279.999999999500,2182160.000000000000,2000000.000000000000,2435840.000000000000,2000000.000000000000,10898280.000000000000
FS( 211 ),2296560.000000000000,2192740.000000000000,2000000.000000000000,2453440.000000000000,2000000.000000000000,10942740.000000000000
FS( 212 ),2325160.000000000000,2192740.000000000000,2000000.000000000000,2450560.000000000000,2000000.000000000000,10968460.000000000000
FS( 213 ),2263560.000000000000,2192740.000000000000,2000000.000000000000,2392320.000000000000,2000000.000000000000,10848620.000000000000
FS( 214 ),2325160.000000000000,2224020.000000000000,2000000.000000000000,2398080.000000000000,2000000.000000000000,10947260.000000000000
