代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13466063.324800000000
真實報酬,3466063.324799999600

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,14356.681689781319
風險,197764.874452770540
起點值,0.072594699789
找到最佳解世代,1567
找到最佳解實驗#,1
找到最佳解次數,45

投資組合檔數,6
1101(0)[15],2301(13)[2],2881(33)[3],2912(41)[9],3008(42)[1],9999(50)[34],
FS( 52 ),1807086.000000000000,1752806.000000000000,1770986.000000000000,1677105.999999999500,2408176.000000000000,1666666.000000000000,11082830.000000000000
FS( 53 ),1809445.999999999800,1761656.000000000000,1784426.000000000000,1677105.999999999500,2360776.000000000000,1666666.000000000000,11060080.000000000000
FS( 54 ),1809445.999999999800,1750446.000000000000,1773546.000000000000,1682265.999999999800,2199106.000000000500,1666666.000000000000,10881480.000000000000
FS( 55 ),1800005.999999999800,1741596.000000000000,1770986.000000000000,1682265.999999999800,2079226.000000000200,1666666.000000000000,10740750.000000000000
FS( 56 ),1795286.000000000000,1723896.000000000000,1776106.000000000000,1692706.000000000000,2118256.000000000000,1666666.000000000000,10772920.000000000000
FS( 57 ),1784076.000000000000,1732746.000000000000,1813226.000000000000,1703146.000000000000,2201895.999999999500,1666666.000000000000,10901760.000000000000
FS( 58 ),1784076.000000000000,1697346.000000000000,1779306.000000000000,1661385.999999999800,2232556.000000000000,1666666.000000000000,10821340.000000000000
FS( 59 ),1738056.000000000000,1686726.000000000000,1763306.000000000000,1677105.999999999500,2174026.000000000000,1666666.000000000000,10705890.000000000000
FS( 60 ),1700886.000000000000,1664306.000000000000,1768426.000000000000,1666666.000000000000,2179606.000000000500,1666666.000000000000,10646560.000000000000
FS( 61 ),1738056.000000000000,1732746.000000000000,1770986.000000000000,1677105.999999999500,2143366.000000000000,1666666.000000000000,10728930.000000000000
FS( 62 ),1761066.000000000200,1713276.000000000000,1792106.000000000000,1687545.999999999500,2193526.000000000000,1666666.000000000000,10814190.000000000000
FS( 63 ),1793516.000000000000,1702065.999999999800,1794666.000000000000,1677105.999999999500,2179606.000000000500,1666666.000000000000,10813630.000000000000
FS( 64 ),1800005.999999999800,1699706.000000000000,1799786.000000000000,1677105.999999999500,2168446.000000000000,1666666.000000000000,10811720.000000000000
FS( 65 ),1802366.000000000200,1704426.000000000200,1843946.000000000000,1656225.999999999800,2182366.000000000000,1666666.000000000000,10856000.000000000000
FS( 66 ),1807086.000000000000,1759296.000000000000,1843946.000000000000,1656225.999999999800,2332906.000000000000,1666666.000000000000,11066130.000000000000
FS( 67 ),1800005.999999999800,1768146.000000000000,1854826.000000000000,1671825.999999999800,2310616.000000000000,1666666.000000000000,11072090.000000000000
FS( 68 ),1807086.000000000000,1750446.000000000000,1838826.000000000000,1682265.999999999800,2249296.000000000000,1666666.000000000000,10994590.000000000000
FS( 69 ),1802366.000000000200,1723896.000000000000,1857386.000000000000,1661385.999999999800,2093176.000000000000,1666666.000000000000,10804880.000000000000
FS( 70 ),1784076.000000000000,1746315.999999999800,1843946.000000000000,1656225.999999999800,2070886.000000000000,1666666.000000000000,10768120.000000000000
FS( 71 ),1786436.000000000000,1746315.999999999800,1891306.000000000000,1687545.999999999500,2082016.000000000000,1666666.000000000000,10860290.000000000000
FS( 72 ),1837176.000000000000,1702065.999999999800,1953386.000000000000,1713586.000000000000,2048565.999999999800,1666666.000000000000,10921450.000000000000
FS( 73 ),1837176.000000000000,1723896.000000000000,1927786.000000000000,1713586.000000000000,2098756.000000000000,1666666.000000000000,10967870.000000000000
FS( 74 ),1830096.000000000000,1746315.999999999800,1932906.000000000000,1713586.000000000000,2029065.999999999800,1666666.000000000000,10918640.000000000000
FS( 75 ),1807086.000000000000,1759296.000000000000,1880426.000000000000,1713586.000000000000,2034645.999999999800,1666666.000000000000,10861710.000000000000
FS( 76 ),1804726.000000000000,1746315.999999999800,1865066.000000000000,1718865.999999999800,2059726.000000000000,1666666.000000000000,10861370.000000000000
FS( 77 ),1751626.000000000200,1743956.000000000000,1849706.000000000000,1718865.999999999800,2017906.000000000000,1666666.000000000000,10748730.000000000000
FS( 78 ),1795286.000000000000,1743956.000000000000,1906666.000000000000,1713586.000000000000,2034645.999999999800,1666666.000000000000,10860810.000000000000
FS( 79 ),1800005.999999999800,1761656.000000000000,1911786.000000000000,1724025.999999999500,2059726.000000000000,1666666.000000000000,10923870.000000000000
FS( 80 ),1807086.000000000000,1768146.000000000000,1940586.000000000000,1729305.999999999800,2059726.000000000000,1666666.000000000000,10971520.000000000000
FS( 81 ),1804726.000000000000,1772866.000000000000,1932906.000000000000,1739745.999999999500,2062516.000000000000,1666666.000000000000,10979430.000000000000
FS( 82 ),1807086.000000000000,1779356.000000000000,1916906.000000000000,1739745.999999999500,2104336.000000000000,1666666.000000000000,11014100.000000000000
FS( 83 ),1811806.000000000000,1776996.000000000000,1911786.000000000000,1697985.999999999500,2082016.000000000000,1666666.000000000000,10947260.000000000000
FS( 84 ),1818296.000000000000,1783486.000000000000,1932906.000000000000,1724025.999999999500,2090386.000000000000,1666666.000000000000,11015770.000000000000
FS( 85 ),1834816.000000000200,1790565.999999999800,1935466.000000000000,1713586.000000000000,2235346.000000000000,1666666.000000000000,11176450.000000000000
FS( 86 ),1843666.000000000000,1788206.000000000000,1953386.000000000000,1724025.999999999500,2193526.000000000000,1666666.000000000000,11169480.000000000000
FS( 87 ),1848386.000000000000,1878476.000000000000,1982186.000000000000,1697985.999999999500,2168446.000000000000,1666666.000000000000,11242150.000000000000
FS( 88 ),1855466.000000000000,1889686.000000000000,1993066.000000000000,1724025.999999999500,2235346.000000000000,1666666.000000000000,11364260.000000000000
FS( 89 ),1873755.999999999800,1903256.000000000000,2063466.000000000200,1734465.999999999800,2232556.000000000000,1666666.000000000000,11474170.000000000000
FS( 90 ),1841306.000000000000,1900896.000000000200,2078825.999999999800,1734465.999999999800,2282746.000000000000,1666666.000000000000,11504910.000000000000
FS( 91 ),1814166.000000000000,1878476.000000000000,2089066.000000000000,1729305.999999999800,2257636.000000000000,1666666.000000000000,11435320.000000000000
FS( 92 ),1804726.000000000000,1878476.000000000000,2097386.000000000000,1750185.999999999800,2254846.000000000000,1666666.000000000000,11452290.000000000000
FS( 93 ),1804726.000000000000,1878476.000000000000,2083946.000000000200,1750185.999999999800,2341276.000000000000,1666666.000000000000,11525280.000000000000
FS( 94 ),1772276.000000000000,1942785.999999999800,2099946.000000000000,1729305.999999999800,2321746.000000000000,1666666.000000000000,11532730.000000000000
FS( 95 ),1733336.000000000000,1960486.000000000000,2047466.000000000000,1718865.999999999800,2268796.000000000000,1666666.000000000000,11395620.000000000000
FS( 96 ),1772276.000000000000,1962846.000000000000,2063466.000000000200,1718865.999999999800,2263216.000000000000,1666666.000000000000,11447340.000000000000
FS( 97 ),1781716.000000000000,1927446.000000000000,2097386.000000000000,1713586.000000000000,2274376.000000000500,1666666.000000000000,11461180.000000000000
FS( 98 ),1769916.000000000000,1922726.000000000000,2078825.999999999800,1734465.999999999800,2246506.000000000000,1666666.000000000000,11419110.000000000000
FS( 99 ),1753986.000000000000,1920366.000000000000,2060266.000000000000,1724025.999999999500,2249296.000000000000,1666666.000000000000,11374610.000000000000
FS( 100 ),1763426.000000000000,2022436.000000000000,2099946.000000000000,1744905.999999999800,2243716.000000000000,1666666.000000000000,11541100.000000000000
FS( 101 ),1800005.999999999800,2013586.000000000000,2120426.000000000000,1750185.999999999800,2291086.000000000000,1666666.000000000000,11641960.000000000000
FS( 102 ),1788796.000000000000,2022436.000000000000,2081385.999999999800,1755345.999999999800,2266006.000000000000,1666666.000000000000,11580640.000000000000
FS( 103 ),1788796.000000000000,2044266.000000000000,2117866.000000000000,1744905.999999999800,2285506.000000000000,1666666.000000000000,11648010.000000000000
FS( 104 ),1788796.000000000000,2099726.000000000000,2120426.000000000000,1739745.999999999500,2165656.000000000000,1666666.000000000000,11581020.000000000000
FS( 105 ),1774636.000000000000,2068456.000000000200,2151786.000000000000,1734465.999999999800,2143366.000000000000,1666666.000000000000,11539380.000000000000
FS( 106 ),1804726.000000000000,2077306.000000000000,2256106.000000000000,1765785.999999999800,2143366.000000000000,1666666.000000000000,11713960.000000000000
FS( 107 ),1774636.000000000000,2046626.000000000200,2307946.000000000000,1765785.999999999800,2137785.999999999500,1666666.000000000000,11699450.000000000000
FS( 108 ),1768146.000000000000,2033055.999999999800,2209386.000000000000,1781505.999999999800,2082016.000000000000,1666666.000000000000,11540780.000000000000
FS( 109 ),1784076.000000000000,2024206.000000000000,2222186.000000000000,1765785.999999999800,2076466.000000000000,1666666.000000000000,11539390.000000000000
FS( 110 ),1733336.000000000000,2050756.000000000200,2248426.000000000000,1739745.999999999500,2090386.000000000000,1666666.000000000000,11529320.000000000000
FS( 111 ),1698526.000000000000,2057835.999999999800,2248426.000000000000,1697985.999999999500,2185156.000000000000,1666666.000000000000,11554600.000000000000
FS( 112 ),1677876.000000000200,2064326.000000000000,2172906.000000000000,1671825.999999999800,2129415.999999999500,1666666.000000000000,11383020.000000000000
FS( 113 ),1703246.000000000000,2066685.999999999800,2188266.000000000000,1697985.999999999500,2107126.000000000000,1666666.000000000000,11429980.000000000000
FS( 114 ),1692036.000000000000,2112706.000000000000,2195946.000000000000,1682265.999999999800,2107126.000000000000,1666666.000000000000,11456750.000000000000
FS( 115 ),1692036.000000000000,2139256.000000000500,2214506.000000000000,1692706.000000000000,2107126.000000000000,1666666.000000000000,11512300.000000000000
FS( 116 ),1689676.000000000000,2117426.000000000000,2190826.000000000000,1697985.999999999500,2104336.000000000000,1666666.000000000000,11466920.000000000000
FS( 117 ),1689676.000000000000,2130406.000000000500,2211946.000000000000,1739745.999999999500,2090386.000000000000,1666666.000000000000,11528830.000000000000
FS( 118 ),1707966.000000000000,2119196.000000000000,2195946.000000000000,1765785.999999999800,2157285.999999999500,1666666.000000000000,11612850.000000000000
FS( 119 ),1719766.000000000000,2148106.000000000000,2256106.000000000000,1755345.999999999800,2193526.000000000000,1666666.000000000000,11739520.000000000000
FS( 120 ),1705606.000000000000,2143976.000000000000,2243306.000000000000,1744905.999999999800,2187946.000000000000,1666666.000000000000,11692410.000000000000
FS( 121 ),1738056.000000000000,2130406.000000000500,2245866.000000000000,1765785.999999999800,2196316.000000000000,1666666.000000000000,11743100.000000000000
FS( 122 ),1740416.000000000000,2112706.000000000000,2201066.000000000000,1776225.999999999800,2165656.000000000000,1666666.000000000000,11662740.000000000000
FS( 123 ),1753986.000000000000,2181146.000000000000,2144106.000000000000,1786666.000000000000,2140576.000000000000,1666666.000000000000,11673150.000000000000
FS( 124 ),1779356.000000000000,2254306.000000000000,2146666.000000000000,1802265.999999999800,2182366.000000000000,1666666.000000000000,11831630.000000000000
FS( 125 ),1738056.000000000000,2214185.999999999500,2094186.000000000000,1776225.999999999800,2148915.999999999500,1666666.000000000000,11638240.000000000000
FS( 126 ),1749266.000000000000,2210056.000000000000,2099946.000000000000,1776225.999999999800,2162866.000000000000,1666666.000000000000,11665030.000000000000
FS( 127 ),1749266.000000000000,2223035.999999999500,2146666.000000000000,1802265.999999999800,2182366.000000000000,1666666.000000000000,11770270.000000000000
FS( 128 ),1761066.000000000200,2272006.000000000500,2151786.000000000000,1849305.999999999800,2218606.000000000500,1666666.000000000000,11919440.000000002000
FS( 129 ),1761066.000000000200,2267285.999999999500,2156906.000000000000,1937985.999999999500,2165656.000000000000,1666666.000000000000,11955570.000000000000
FS( 130 ),1779356.000000000000,2258435.999999999500,2122986.000000000000,1953706.000000000000,2146126.000000000500,1666666.000000000000,11927280.000000000000
FS( 131 ),1781716.000000000000,2205336.000000000000,2120426.000000000000,1964146.000000000000,2118256.000000000000,1666666.000000000000,11856550.000000000000
FS( 132 ),1779356.000000000000,2240736.000000000000,2125546.000000000000,1964146.000000000000,2093176.000000000000,1666666.000000000000,11869630.000000000000
FS( 133 ),1763426.000000000000,2214185.999999999500,2120426.000000000000,1922385.999999999800,2026275.999999999800,1666666.000000000000,11713370.000000000000
FS( 134 ),1779356.000000000000,2227756.000000000500,2162026.000000000000,1911946.000000000000,2009535.999999999800,1666666.000000000000,11757290.000000000000
FS( 135 ),1823016.000000000000,2258435.999999999500,2193386.000000000000,1901505.999999999800,1987246.000000000200,1666666.000000000000,11830260.000000000000
FS( 136 ),1795286.000000000000,2272006.000000000500,2190826.000000000000,1911946.000000000000,1953796.000000000000,1666666.000000000000,11790530.000000000000
FS( 137 ),1820656.000000000000,2272006.000000000500,2214506.000000000000,1964146.000000000000,1981666.000000000000,1666666.000000000000,11919650.000000000000
FS( 138 ),1807086.000000000000,2307406.000000000500,2204266.000000000000,1964146.000000000000,1931506.000000000000,1666666.000000000000,11881080.000000000000
FS( 139 ),1802366.000000000200,2342806.000000000000,2219626.000000000000,1943265.999999999800,2065306.000000000000,1666666.000000000000,12040040.000000000000
FS( 140 ),1793516.000000000000,2325106.000000000000,2198506.000000000000,1932825.999999999800,2207476.000000000000,1666666.000000000000,12124100.000000000000
FS( 141 ),1816526.000000000000,2346935.999999999500,2211946.000000000000,1932825.999999999800,2260426.000000000000,1666666.000000000000,12235330.000000000000
FS( 142 ),1784076.000000000000,2302685.999999999500,2209386.000000000000,1948425.999999999800,2277165.999999999500,1666666.000000000000,12188410.000000000000
FS( 143 ),1774636.000000000000,2351656.000000000500,2222186.000000000000,2021505.999999999800,2271586.000000000000,1666666.000000000000,12308240.000000000000
FS( 144 ),1781716.000000000000,2386466.000000000000,2146666.000000000000,2000625.999999999800,2360776.000000000000,1666666.000000000000,12342920.000000000000
FS( 145 ),1779356.000000000000,2329236.000000000000,2120426.000000000000,2016225.999999999800,2355196.000000000000,1666666.000000000000,12267110.000000000000
FS( 146 ),1793516.000000000000,2320386.000000000000,2144106.000000000000,2026666.000000000000,2360776.000000000000,1666666.000000000000,12312120.000000000000
FS( 147 ),1814166.000000000000,2316256.000000000500,2151786.000000000000,2005785.999999999800,2383096.000000000000,1666666.000000000000,12337760.000000000000
FS( 148 ),1816526.000000000000,2267285.999999999500,2172906.000000000000,2057985.999999999500,2369145.999999999500,1666666.000000000000,12350520.000000000000
FS( 149 ),1791156.000000000000,2280856.000000000000,2156906.000000000000,2011065.999999999800,2318986.000000000500,1666666.000000000000,12225640.000000000000
FS( 150 ),1811806.000000000000,2121556.000000000000,2164586.000000000000,2000625.999999999800,2383096.000000000000,1666666.000000000000,12148340.000000000000
FS( 151 ),1827736.000000000000,2068456.000000000200,2211946.000000000000,2021505.999999999800,2525266.000000000000,1666666.000000000000,12321580.000000000000
FS( 152 ),1839536.000000000000,2159316.000000000000,2263786.000000000000,2078865.999999999800,2681356.000000000500,1666666.000000000000,12689530.000000000000
FS( 153 ),1830096.000000000000,2183506.000000000500,2243306.000000000000,2047545.999999999500,2659066.000000000000,1666666.000000000000,12630190.000000000000
FS( 154 ),1818296.000000000000,2170526.000000000500,2248426.000000000000,2026666.000000000000,2647906.000000000000,1666666.000000000000,12578490.000000000000
FS( 155 ),1830096.000000000000,2179376.000000000000,2204266.000000000000,2047545.999999999500,2748256.000000000000,1666666.000000000000,12676210.000000000000
FS( 156 ),1839536.000000000000,2214185.999999999500,2188266.000000000000,2047545.999999999500,2698096.000000000000,1666666.000000000000,12654300.000000000000
FS( 157 ),1823016.000000000000,2139256.000000000500,2117866.000000000000,1969305.999999999800,2606086.000000000000,1666666.000000000000,12322200.000000000000
FS( 158 ),1814166.000000000000,2154596.000000000000,2117866.000000000000,1927545.999999999500,2675776.000000000000,1666666.000000000000,12356620.000000000000
FS( 159 ),1820656.000000000000,2148106.000000000000,2122986.000000000000,1979745.999999999500,2706436.000000000000,1666666.000000000000,12444600.000000000000
FS( 160 ),1820656.000000000000,2117426.000000000000,2112746.000000000000,1958865.999999999800,2801236.000000000500,1666666.000000000000,12477600.000000000000
FS( 161 ),1846026.000000000000,2117426.000000000000,2133866.000000000000,1964146.000000000000,2773336.000000000000,1666666.000000000000,12501470.000000000000
FS( 162 ),1795286.000000000000,2106216.000000000000,2105066.000000000000,1953706.000000000000,2751046.000000000000,1666666.000000000000,12377990.000000000000
FS( 163 ),1827736.000000000000,2115066.000000000000,2083946.000000000200,1964146.000000000000,2725966.000000000000,1666666.000000000000,12383530.000000000000
FS( 164 ),1779356.000000000000,2183506.000000000500,2057706.000000000000,1932825.999999999800,2686936.000000000000,1666666.000000000000,12307000.000000000000
FS( 165 ),1765786.000000000000,2174656.000000000500,2071146.000000000000,1943265.999999999800,2773336.000000000000,1666666.000000000000,12394860.000000000000
FS( 166 ),1742776.000000000000,2165806.000000000000,2083946.000000000200,1964146.000000000000,2776126.000000000500,1666666.000000000000,12399470.000000000000
FS( 167 ),1738056.000000000000,2165806.000000000000,2073706.000000000000,1927545.999999999500,2751046.000000000000,1666666.000000000000,12322830.000000000000
FS( 168 ),1753986.000000000000,2227756.000000000500,2081385.999999999800,1948425.999999999800,2714806.000000000000,1666666.000000000000,12393030.000000000000
FS( 169 ),1781716.000000000000,2254306.000000000000,2091626.000000000000,1922385.999999999800,2898796.000000000000,1666666.000000000000,12615500.000000000000
FS( 170 ),1765786.000000000000,2214185.999999999500,2102506.000000000000,1953706.000000000000,2801236.000000000500,1666666.000000000000,12504090.000000000000
FS( 171 ),1730976.000000000000,2218906.000000000500,2071146.000000000000,1932825.999999999800,2664645.999999999500,1666666.000000000000,12285170.000000000000
FS( 172 ),1733336.000000000000,2143976.000000000000,2081385.999999999800,1964146.000000000000,2742676.000000000000,1666666.000000000000,12332190.000000000000
FS( 173 ),1751626.000000000200,2170526.000000000500,2097386.000000000000,1974586.000000000000,2801236.000000000500,1666666.000000000000,12462030.000000002000
FS( 174 ),1740416.000000000000,2174656.000000000500,2089066.000000000000,1974586.000000000000,2759415.999999999500,1666666.000000000000,12404810.000000000000
FS( 175 ),1740416.000000000000,2165806.000000000000,2078825.999999999800,1979745.999999999500,2762206.000000000000,1666666.000000000000,12393670.000000000000
FS( 176 ),1728616.000000000200,2159316.000000000000,2063466.000000000200,1964146.000000000000,2731546.000000000000,1666666.000000000000,12313760.000000000000
FS( 177 ),1629496.000000000000,2185866.000000000000,2042346.000000000000,1969305.999999999800,2583796.000000000000,1666666.000000000000,12077480.000000000000
FS( 178 ),1604126.000000000200,2185866.000000000000,2047466.000000000000,2047545.999999999500,2633956.000000000000,1666666.000000000000,12185630.000000000000
FS( 179 ),1565186.000000000000,2170526.000000000500,1990506.000000000000,2047545.999999999500,2581006.000000000000,1666666.000000000000,12021440.000000000000
FS( 180 ),1613566.000000000200,2172296.000000000000,2029546.000000000000,2068425.999999999800,2578216.000000000000,1666666.000000000000,12128720.000000000000
FS( 181 ),1646016.000000000000,2272006.000000000500,2099946.000000000000,2047545.999999999500,2611665.999999999500,1666666.000000000000,12343850.000000000000
FS( 182 ),1710326.000000000000,2325106.000000000000,2144106.000000000000,2084146.000000000000,2689726.000000000000,1666666.000000000000,12620080.000000000000
FS( 183 ),1715046.000000000000,2329236.000000000000,2138346.000000000000,2089305.999999999800,2756626.000000000500,1666666.000000000000,12695230.000000000000
FS( 184 ),1650146.000000000000,2298556.000000000000,2101226.000000000000,2105025.999999999500,2734336.000000000000,1666666.000000000000,12555960.000000000000
FS( 185 ),1671386.000000000000,2307406.000000000500,1994346.000000000000,2115466.000000000000,2670196.000000000000,1666666.000000000000,12425470.000000000000
FS( 186 ),1682596.000000000000,2320386.000000000000,1999466.000000000000,2110186.000000000000,2569846.000000000000,1666666.000000000000,12349150.000000000000
FS( 187 ),1687316.000000000200,2342806.000000000000,2028906.000000000000,2141506.000000000000,2647906.000000000000,1666666.000000000000,12515110.000000000000
