代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11995465.708799999000
真實報酬,1995465.708799999200

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,8741.385549252616
風險,123434.859498866050
起點值,0.070817802886
找到最佳解世代,1686
找到最佳解實驗#,1
找到最佳解次數,21

投資組合檔數,7
1326(5)[6],2880(29)[4],2882(31)[13],2887(36)[7],2892(39)[1],4904(44)[25],9999(49)[46],
FS( 64 ),1445670.999999999500,1524491.000000000000,1401921.000000000200,1572971.000000000500,1522731.000000000200,1604350.999999999800,1428571.000000000000,10500710.000000000000
FS( 65 ),1431420.999999999500,1510321.000000000000,1366661.000000000200,1548651.000000000200,1509891.000000000000,1598410.999999999800,1428571.000000000000,10393930.000000000000
FS( 66 ),1431420.999999999500,1510321.000000000000,1366661.000000000200,1548651.000000000200,1504541.000000000000,1604350.999999999800,1428571.000000000000,10394520.000000000000
FS( 67 ),1456310.999999999800,1537571.000000000000,1368710.999999999800,1586651.000000000200,1527010.999999999800,1638230.999999999800,1428571.000000000000,10543060.000000000000
FS( 68 ),1510080.999999999800,1541931.000000000000,1378551.000000000000,1586651.000000000200,1527010.999999999800,1618430.999999999800,1428571.000000000000,10591230.000000000000
FS( 69 ),1510080.999999999800,1551741.000000000000,1406021.000000000000,1610971.000000000500,1540921.000000000000,1605890.999999999800,1428571.000000000000,10654200.000000000000
FS( 70 ),1510080.999999999800,1564821.000000000000,1427750.999999999800,1617051.000000000200,1540921.000000000000,1595331.000000000000,1428571.000000000000,10684530.000000000000
FS( 71 ),1513690.999999999500,1577901.000000000000,1460960.999999999800,1623131.000000000500,1553760.999999999800,1603690.999999999800,1428571.000000000000,10761710.000000000000
FS( 72 ),1522620.999999999800,1583351.000000000000,1478591.000000000000,1630731.000000000000,1567671.000000000000,1603690.999999999800,1428571.000000000000,10815230.000000000000
FS( 73 ),1529840.999999999800,1592071.000000000000,1492531.000000000000,1636811.000000000200,1571951.000000000000,1586970.999999999500,1428571.000000000000,10838750.000000000000
FS( 74 ),1531551.000000000000,1587711.000000000000,1474901.000000000200,1630731.000000000000,1571951.000000000000,1574430.999999999800,1428571.000000000000,10799850.000000000000
FS( 75 ),1536870.999999999800,1587711.000000000000,1480641.000000000200,1636811.000000000200,1571951.000000000000,1586970.999999999500,1428571.000000000000,10829530.000000000000
FS( 76 ),1535161.000000000000,1583351.000000000000,1468750.999999999800,1630731.000000000000,1567671.000000000000,1584990.999999999800,1428571.000000000000,10799230.000000000000
FS( 77 ),1538770.999999999800,1587711.000000000000,1457271.000000000000,1630731.000000000000,1571951.000000000000,1574430.999999999800,1428571.000000000000,10789440.000000000000
FS( 78 ),1538770.999999999800,1583351.000000000000,1455220.999999999800,1630731.000000000000,1571951.000000000000,1566071.000000000000,1428571.000000000000,10774670.000000000000
FS( 79 ),1542380.999999999800,1587711.000000000000,1447431.000000000200,1636811.000000000200,1571951.000000000000,1566071.000000000000,1428571.000000000000,10780930.000000000000
FS( 80 ),1551310.999999999800,1592071.000000000000,1455220.999999999800,1636811.000000000200,1580510.999999999800,1545170.999999999800,1428571.000000000000,10789670.000000000000
FS( 81 ),1526230.999999999800,1583351.000000000000,1435541.000000000000,1617051.000000000200,1590141.000000000000,1540990.999999999800,1428571.000000000000,10721880.000000000000
FS( 82 ),1531551.000000000000,1596431.000000000000,1445381.000000000000,1636811.000000000200,1594421.000000000000,1559690.999999999800,1428571.000000000000,10792860.000000000000
FS( 83 ),1540480.999999999800,1596431.000000000000,1437591.000000000000,1617051.000000000200,1590141.000000000000,1566071.000000000000,1428571.000000000000,10776340.000000000000
FS( 84 ),1540480.999999999800,1577901.000000000000,1433490.999999999800,1610971.000000000500,1580510.999999999800,1553530.999999999800,1428571.000000000000,10725460.000000000000
FS( 85 ),1542380.999999999800,1573541.000000000000,1445381.000000000000,1617051.000000000200,1576231.000000000200,1540990.999999999800,1428571.000000000000,10724150.000000000000
FS( 86 ),1535161.000000000000,1587711.000000000000,1460960.999999999800,1630731.000000000000,1612611.000000000000,1553530.999999999800,1428571.000000000000,10809280.000000000000
FS( 87 ),1542380.999999999800,1605151.000000000000,1490480.999999999800,1655051.000000000200,1642571.000000000000,1578610.999999999800,1428571.000000000000,10942820.000000000000
FS( 88 ),1549411.000000000000,1600791.000000000000,1512210.999999999800,1667211.000000000200,1642571.000000000000,1572450.999999999500,1428571.000000000000,10973220.000000000000
FS( 89 ),1547700.999999999800,1619321.000000000000,1520000.999999999800,1686971.000000000500,1657551.000000000000,1593350.999999999800,1428571.000000000000,11053470.000000000000
FS( 90 ),1560240.999999999800,1610601.000000000000,1504421.000000000200,1686971.000000000500,1647921.000000000000,1580810.999999999800,1428571.000000000000,11019540.000000000000
FS( 91 ),1565560.999999999800,1610601.000000000000,1518361.000000000000,1686971.000000000500,1642571.000000000000,1593350.999999999800,1428571.000000000000,11045990.000000000000
FS( 92 ),1565560.999999999800,1600791.000000000000,1514261.000000000000,1686971.000000000500,1623311.000000000000,1553530.999999999800,1428571.000000000000,10973000.000000000000
FS( 93 ),1560240.999999999800,1610601.000000000000,1512210.999999999800,1680891.000000000200,1632941.000000000000,1557710.999999999500,1428571.000000000000,10983170.000000000000
FS( 94 ),1547700.999999999800,1614961.000000000000,1526151.000000000200,1674811.000000000200,1638291.000000000000,1580810.999999999800,1428571.000000000000,11011300.000000000000
FS( 95 ),1545801.000000000000,1628041.000000000000,1522051.000000000000,1686971.000000000500,1632941.000000000000,1572450.999999999500,1428571.000000000000,11016830.000000000000
FS( 96 ),1529840.999999999800,1612781.000000000000,1500321.000000000000,1686971.000000000500,1617961.000000000200,1572450.999999999500,1428571.000000000000,10948900.000000000000
FS( 97 ),1519010.999999999500,1593161.000000000000,1480641.000000000200,1667211.000000000200,1602981.000000000200,1559690.999999999800,1428571.000000000000,10851270.000000000000
FS( 98 ),1544090.999999999800,1612781.000000000000,1512210.999999999800,1661131.000000000500,1612611.000000000000,1572450.999999999500,1428571.000000000000,10943850.000000000000
FS( 99 ),1533260.999999999500,1602971.000000000000,1512210.999999999800,1674811.000000000200,1602981.000000000200,1582790.999999999800,1428571.000000000000,10937599.999999998000
FS( 100 ),1526230.999999999800,1617141.000000000000,1549521.000000000000,1680891.000000000200,1627591.000000000000,1582790.999999999800,1428571.000000000000,11012740.000000000000
FS( 101 ),1526230.999999999800,1622591.000000000000,1575351.000000000000,1680891.000000000200,1627591.000000000000,1570250.999999999800,1428571.000000000000,11031480.000000000000
FS( 102 ),1527940.999999999500,1632401.000000000000,1583141.000000000200,1680891.000000000200,1623311.000000000000,1576630.999999999800,1428571.000000000000,11052890.000000000000
FS( 103 ),1524330.999999999800,1628041.000000000000,1624551.000000000000,1674811.000000000200,1627591.000000000000,1572450.999999999500,1428571.000000000000,11080350.000000000000
FS( 104 ),1513690.999999999500,1637851.000000000000,1602821.000000000000,1688491.000000000200,1617961.000000000200,1553530.999999999800,1428571.000000000000,11042920.000000000000
FS( 105 ),1477780.999999999500,1602971.000000000000,1573301.000000000000,1645931.000000000200,1608331.000000000000,1538790.999999999800,1428571.000000000000,10875680.000000000000
FS( 106 ),1504760.999999999500,1617141.000000000000,1577401.000000000200,1653531.000000000200,1632941.000000000000,1555510.999999999800,1428571.000000000000,10969860.000000000000
FS( 107 ),1515400.999999999800,1632401.000000000000,1598720.999999999800,1674811.000000000200,1632941.000000000000,1576630.999999999800,1428571.000000000000,11059480.000000000000
FS( 108 ),1535161.000000000000,1637851.000000000000,1616761.000000000000,1688491.000000000200,1647921.000000000000,1568050.999999999800,1428571.000000000000,11122810.000000000000
FS( 109 ),1567270.999999999800,1637851.000000000000,1630291.000000000000,1688491.000000000200,1662901.000000000000,1578610.999999999800,1428571.000000000000,11193990.000000000000
FS( 110 ),1569170.999999999500,1652021.000000000000,1647921.000000000200,1688491.000000000200,1672531.000000000000,1566071.000000000000,1428571.000000000000,11224780.000000000000
FS( 111 ),1547700.999999999800,1637851.000000000000,1616761.000000000000,1674811.000000000200,1667181.000000000000,1555510.999999999800,1428571.000000000000,11128390.000000000000
FS( 112 ),1533260.999999999500,1622591.000000000000,1588881.000000000000,1653531.000000000200,1642571.000000000000,1547150.999999999800,1428571.000000000000,11016560.000000000000
FS( 113 ),1497540.999999999800,1607331.000000000000,1587240.999999999800,1645931.000000000200,1647921.000000000000,1551331.000000000000,1428571.000000000000,10965870.000000000000
FS( 114 ),1502860.999999999800,1617141.000000000000,1565511.000000000000,1645931.000000000200,1632941.000000000000,1545170.999999999800,1428571.000000000000,10938130.000000000000
FS( 115 ),1479680.999999999800,1593161.000000000000,1571250.999999999800,1624651.000000000200,1632941.000000000000,1536810.999999999800,1428571.000000000000,10867070.000000000000
FS( 116 ),1536870.999999999800,1628041.000000000000,1606921.000000000200,1667211.000000000200,1672531.000000000000,1566071.000000000000,1428571.000000000000,11106220.000000000000
FS( 117 ),1529840.999999999800,1622591.000000000000,1598720.999999999800,1659611.000000000500,1667181.000000000000,1538790.999999999800,1428571.000000000000,11045310.000000000000
FS( 118 ),1551310.999999999800,1622591.000000000000,1618401.000000000200,1659611.000000000500,1672531.000000000000,1530430.999999999800,1428571.000000000000,11083450.000000000000
FS( 119 ),1563850.999999999800,1632401.000000000000,1622500.999999999800,1667211.000000000200,1672531.000000000000,1534610.999999999800,1428571.000000000000,11121680.000000000000
FS( 120 ),1565560.999999999800,1637851.000000000000,1624551.000000000000,1674811.000000000200,1677881.000000000000,1534610.999999999800,1428571.000000000000,11143840.000000000000
FS( 121 ),1554730.999999999800,1632401.000000000000,1612661.000000000200,1653531.000000000200,1662901.000000000000,1557710.999999999500,1428571.000000000000,11102510.000000000000
FS( 122 ),1567270.999999999800,1632401.000000000000,1626601.000000000000,1667211.000000000200,1672531.000000000000,1566071.000000000000,1428571.000000000000,11160660.000000000000
FS( 123 ),1547700.999999999800,1607331.000000000000,1602821.000000000000,1638331.000000000200,1652201.000000000000,1555510.999999999800,1428571.000000000000,11032470.000000000000
FS( 124 ),1563850.999999999800,1612781.000000000000,1600771.000000000000,1638331.000000000200,1652201.000000000000,1549350.999999999800,1428571.000000000000,11045860.000000000000
FS( 125 ),1563850.999999999800,1632401.000000000000,1616761.000000000000,1653531.000000000200,1672531.000000000000,1551331.000000000000,1428571.000000000000,11118980.000000000000
FS( 126 ),1560240.999999999800,1632401.000000000000,1602821.000000000000,1653531.000000000200,1667181.000000000000,1566071.000000000000,1428571.000000000000,11110820.000000000000
FS( 127 ),1560240.999999999800,1622591.000000000000,1608561.000000000000,1638331.000000000200,1672531.000000000000,1563870.999999999800,1428571.000000000000,11094700.000000000000
FS( 128 ),1570880.999999999800,1607331.000000000000,1604871.000000000000,1645931.000000000200,1662901.000000000000,1555510.999999999800,1428571.000000000000,11076000.000000000000
FS( 129 ),1570880.999999999800,1612781.000000000000,1598720.999999999800,1632251.000000000000,1657551.000000000000,1580810.999999999800,1428571.000000000000,11081570.000000000000
FS( 130 ),1592350.999999999800,1612781.000000000000,1624551.000000000000,1632251.000000000000,1647921.000000000000,1576630.999999999800,1428571.000000000000,11115060.000000000000
FS( 131 ),1608500.999999999800,1617141.000000000000,1597081.000000000000,1610971.000000000500,1642571.000000000000,1576630.999999999800,1428571.000000000000,11081470.000000000000
FS( 132 ),1608500.999999999800,1602971.000000000000,1587240.999999999800,1597291.000000000200,1632941.000000000000,1574430.999999999800,1428571.000000000000,11031950.000000000000
FS( 133 ),1608500.999999999800,1607331.000000000000,1597081.000000000000,1589691.000000000200,1632941.000000000000,1578610.999999999800,1428571.000000000000,11042730.000000000000
FS( 134 ),1631680.999999999800,1617141.000000000000,1618401.000000000200,1597291.000000000200,1638291.000000000000,1578610.999999999800,1428571.000000000000,11109990.000000000000
FS( 135 ),1685450.999999999800,1617141.000000000000,1622500.999999999800,1618571.000000000000,1642571.000000000000,1578610.999999999800,1428571.000000000000,11193420.000000000000
FS( 136 ),1703310.999999999800,1617141.000000000000,1616761.000000000000,1610971.000000000500,1642571.000000000000,1568050.999999999800,1428571.000000000000,11187380.000000000000
FS( 137 ),1694380.999999999800,1612781.000000000000,1610611.000000000000,1610971.000000000500,1638291.000000000000,1574430.999999999800,1428571.000000000000,11170040.000000000000
FS( 138 ),1694380.999999999800,1612781.000000000000,1608561.000000000000,1603371.000000000200,1638291.000000000000,1568050.999999999800,1428571.000000000000,11154010.000000000000
FS( 139 ),1712240.999999999800,1617141.000000000000,1614710.999999999800,1610971.000000000500,1652201.000000000000,1574430.999999999800,1428571.000000000000,11210270.000000000000
FS( 140 ),1730100.999999999800,1607331.000000000000,1618401.000000000200,1610971.000000000500,1632941.000000000000,1578610.999999999800,1428571.000000000000,11206930.000000000000
FS( 141 ),1706920.999999999500,1602971.000000000000,1624551.000000000000,1603371.000000000200,1627591.000000000000,1572450.999999999500,1428571.000000000000,11166430.000000000000
FS( 142 ),1728391.000000000000,1612781.000000000000,1630291.000000000000,1603371.000000000200,1642571.000000000000,1578610.999999999800,1428571.000000000000,11224590.000000000000
FS( 143 ),1719460.999999999800,1607331.000000000000,1636441.000000000200,1624651.000000000200,1642571.000000000000,1568050.999999999800,1428571.000000000000,11227080.000000000000
FS( 144 ),1721170.999999999500,1612781.000000000000,1630291.000000000000,1618571.000000000000,1627591.000000000000,1572450.999999999500,1428571.000000000000,11211430.000000000000
FS( 145 ),1714141.000000000000,1602971.000000000000,1608561.000000000000,1610971.000000000500,1627591.000000000000,1563870.999999999800,1428571.000000000000,11156680.000000000000
FS( 146 ),1712240.999999999800,1593161.000000000000,1590931.000000000200,1597291.000000000200,1623311.000000000000,1559690.999999999800,1428571.000000000000,11105200.000000000000
FS( 147 ),1721170.999999999500,1587711.000000000000,1614710.999999999800,1597291.000000000200,1632941.000000000000,1566071.000000000000,1428571.000000000000,11148470.000000000000
FS( 148 ),1735610.999999999800,1593161.000000000000,1626601.000000000000,1603371.000000000200,1632941.000000000000,1580810.999999999800,1428571.000000000000,11201070.000000000000
FS( 149 ),1758790.999999999800,1607331.000000000000,1628240.999999999800,1618571.000000000000,1647921.000000000000,1576630.999999999800,1428571.000000000000,11266060.000000000000
FS( 150 ),1710530.999999999500,1577901.000000000000,1563460.999999999800,1583611.000000000500,1623311.000000000000,1576630.999999999800,1428571.000000000000,11064020.000000000000
FS( 151 ),1760500.999999999800,1587711.000000000000,1656121.000000000000,1610971.000000000500,1642571.000000000000,1553530.999999999800,1428571.000000000000,11239980.000000000000
FS( 152 ),1740930.999999999800,1562641.000000000000,1746321.000000000000,1589691.000000000200,1623311.000000000000,1509530.999999999800,1428571.000000000000,11201000.000000000000
FS( 153 ),1739030.999999999500,1562641.000000000000,1833240.999999999800,1610971.000000000500,1627591.000000000000,1526250.999999999800,1428571.000000000000,11328300.000000000000
FS( 154 ),1728391.000000000000,1562641.000000000000,1791831.000000000000,1610971.000000000500,1623311.000000000000,1505350.999999999800,1428571.000000000000,11251070.000000000000
FS( 155 ),1757080.999999999800,1568091.000000000000,1813561.000000000000,1603371.000000000200,1627591.000000000000,1528450.999999999500,1428571.000000000000,11326720.000000000000
FS( 156 ),1758790.999999999800,1568091.000000000000,1789781.000000000000,1610971.000000000500,1642571.000000000000,1547150.999999999800,1428571.000000000000,11345930.000000000000
FS( 157 ),1732000.999999999800,1568091.000000000000,1795521.000000000000,1603371.000000000200,1632941.000000000000,1534610.999999999800,1428571.000000000000,11295110.000000000000
FS( 158 ),1740930.999999999800,1572451.000000000000,1821351.000000000000,1603371.000000000200,1638291.000000000000,1551331.000000000000,1428571.000000000000,11356300.000000000000
FS( 159 ),1773040.999999999800,1572451.000000000000,1813561.000000000000,1618571.000000000000,1652201.000000000000,1540990.999999999800,1428571.000000000000,11399390.000000000000
FS( 160 ),1792801.000000000000,1587711.000000000000,1836931.000000000200,1618571.000000000000,1657551.000000000000,1553530.999999999800,1428571.000000000000,11475670.000000000000
FS( 161 ),1778551.000000000000,1593161.000000000000,1856611.000000000000,1645931.000000000200,1662901.000000000000,1555510.999999999800,1428571.000000000000,11521240.000000000000
FS( 162 ),1785580.999999999800,1602971.000000000000,1931641.000000000200,1638331.000000000200,1662901.000000000000,1547150.999999999800,1428571.000000000000,11597150.000000000000
FS( 163 ),1792801.000000000000,1612781.000000000000,1931641.000000000200,1645931.000000000200,1667181.000000000000,1549350.999999999800,1428571.000000000000,11628260.000000000000
FS( 164 ),1801730.999999999800,1602971.000000000000,1886131.000000000000,1645931.000000000200,1657551.000000000000,1549350.999999999800,1428571.000000000000,11572240.000000000000
FS( 165 ),1826810.999999999800,1622591.000000000000,1870551.000000000000,1645931.000000000200,1667181.000000000000,1551331.000000000000,1428571.000000000000,11612970.000000000000
